G	c	dx1dt	d2x1dt2	W	d2	m1	Fg	Fc	m2	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.057345061085313453e+00	3.092180651774095512e+00	2.453569551439929164e-01	6.582615015284745574e+00	4.346583385063831906e-02	1.863660469822066901e+00	2.287700799591775080e+00	2.078975365045169499e-01	3.260574179198446609e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.830030776177789420e+00	1.009994479035646009e+01	1.193423746022470366e+00	5.288014818450661458e+00	7.220199520146045047e-02	3.875302625910172161e+00	7.557024857409721186e+00	2.371318766280306606e-02	-6.220835643631905665e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.800733298134305826e+00	8.944911808293586120e+00	8.625711609990625917e+00	3.288219806424415914e+00	2.827496645858453839e-01	6.683148749640668740e+00	5.355349065743463477e+00	1.772858626554755512e-01	5.447608708482840623e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.376078050272760755e+00	1.058080169564019180e+00	2.943908300842697390e+00	4.361972330452863034e+00	3.514654125453113287e-01	2.119546905105845980e+00	6.758697542766477717e+00	4.741838890663000461e-01	8.496889743903779380e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.262632474041502473e+00	8.208089408694123179e+00	5.676730993687563398e+00	6.520390049818127309e+00	1.338841822946836846e-01	7.003220963864827731e+00	2.734136155309174754e+00	1.426612772999346634e-01	1.621929060382151233e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.552294679226207785e+00	9.972281630344337344e+00	4.416663985086313637e+00	5.105842121043605353e+00	1.761228948442727649e-01	3.614296320840725496e+00	3.676138330182274316e+00	1.706766257844290480e-01	1.142027828215268936e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.454632182157861386e+00	1.799369606921637388e+00	4.423321376637997737e+00	7.442362952465003012e+00	1.983274194877666097e-01	8.717362006607592306e+00	1.644249152850163265e+00	3.278359215397217974e-01	4.656196895909405775e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.020629635727721585e+00	6.064422529601675826e+00	8.771062667221166009e+00	4.775372503401944968e+00	3.323207514185196887e-01	8.934601542346262804e+00	3.475741238597970906e+00	2.324123702117023571e-01	1.251532602770372815e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.550983216678337051e+00	1.004880918652483679e+01	1.188020543737599910e+00	1.737991138666304947e+00	1.069760265959261852e-01	4.366296289999702651e+00	5.620447851950078899e+00	2.702011309710133230e-02	1.411322778890112262e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.088905410477884139e+00	1.185115438517190478e+00	7.975774082666157838e+00	7.999488956557318176e+00	6.148331714662624847e-01	2.691688011860961627e+00	8.538674205995057775e+00	6.044827308612231720e-01	1.242604567017023265e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.939574832716060904e+00	7.127165125593872830e+00	1.065687718088086022e+01	3.980791233289679987e+00	3.776446205644549692e-01	4.862656452282702269e+00	6.144052756584353681e+00	1.834503101821711168e-01	2.617537442144121651e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.317651693931254364e+00	4.284048030759973535e+00	5.816570222723339789e+00	4.945460897946349910e+00	3.824254647183281675e-01	2.791278407421907470e+00	4.792373580920553877e+00	3.854881190513301803e-01	5.984404880263960447e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.758388047026894885e+00	9.868687753845346577e+00	9.330708327518383527e+00	7.429839385958303843e+00	1.193956096496464614e-01	7.648426095109524425e+00	9.499266995936983093e+00	9.731206780161870407e-02	7.275361080835349159e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.425060047406210728e+00	1.025984802805467133e+01	1.128514942874338178e+00	4.107736573423073523e+00	6.836314933276868566e-02	8.776882628668342790e+00	7.729151872068544371e+00	2.281723163680831473e-02	1.322140119793863144e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.650148772502812555e+00	9.352652203714443502e+00	3.705744174790976508e+00	1.182011942919644731e+00	3.336734688671595395e-01	6.295843967200866587e+00	9.707309841091202429e+00	1.450193511383970346e-01	3.333641866985045388e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.798091356531576146e+00	5.636702877700662029e+00	3.913567768788321466e+00	4.219690159431094045e+00	1.205532002768826549e-01	8.277097067843019573e+00	5.802559086668318322e+00	8.445541405213892461e-02	3.249690722551157873e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.865662277722681672e+00	9.589934069547023654e+00	8.914369421523236525e+00	9.800708482423814871e+00	8.752754915862914764e-02	3.440505291886837735e+00	2.435895076612781818e+00	2.712568944380473746e-02	1.438534291564028234e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.234773781384131297e+00	8.573199074776681528e+00	9.586816483190958138e+00	7.074081611134031000e+00	1.494006196578201995e-01	2.897326203883063833e+00	8.055520250117949033e-01	4.001729966929916671e-01	9.077482966415526988e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478649759608765990e+00	3.647481204700756763e+00	2.857765526195116035e+00	7.717282479482794777e+00	8.873236115737240248e-02	8.756717049723985014e+00	7.202792182661394094e+00	5.773633020094062762e-02	7.300375379036894152e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.085669760736522438e+00	9.144547837072702023e+00	6.736914916817482002e+00	7.697018038807661888e+00	1.123476723554604068e-01	3.056595631355818909e+00	2.449585836230386171e+00	2.312493647606586600e-01	3.140480925696651493e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.009134582105810196e+00	2.470978729354559533e+00	2.829838154053669008e+00	2.508855104266315195e+00	7.504959523177705538e-01	6.264104207786942879e+00	4.064309558866667338e+00	6.289498647303768397e-01	7.136532312328002225e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.380490489076091620e+00	7.543039067182131241e+00	5.460972132396016754e+00	4.838017225455809367e+00	1.945909339673665417e-01	3.526933857834900099e+00	5.655391833448161876e+00	1.949063973809297967e-01	2.083552725443793274e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.424467537629802383e+00	2.861732959790789010e+00	4.922236550215170148e+00	7.653760364257426119e+00	2.075413291275508276e-01	1.721012292199995519e+00	7.374339962955307470e+00	3.377440000781410934e-01	2.934431820510733924e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.003804231558485505e+01	1.932649111124729480e+00	1.030843886800538378e+01	1.312928884237537730e+00	2.452970571333882077e+00	9.709450935293322260e+00	7.261952918256964651e+00	1.218496619068928810e+00	1.339716488420765517e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.575782522314716161e+00	1.120039775236093327e+00	6.547080597583293304e+00	3.806289871722199347e+00	1.112590534943106446e+00	1.459340999063197586e+00	3.176540120133591216e+00	1.767343053359102578e+00	2.384964511666955111e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.768750632479958895e+00	7.332273326695233351e+00	4.847020246223552320e+00	3.907944439208461684e+00	1.216295299890066822e-01	1.007196875323005969e+01	4.802030343666899626e+00	1.121902238581057032e-01	6.053013325678993084e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.511112324988204136e+00	3.461325579406989483e+00	2.228274157466406891e+00	4.305154565795481503e+00	9.289627054694789277e-02	1.027894356148436827e+01	6.806312318371399606e+00	4.053397014200424420e-02	2.485058655213214229e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.925362017630427802e+00	7.229926554248168102e+00	1.759959289141378225e+00	9.620588117879830037e+00	-4.046764007725228707e-02	9.695101082027655082e+00	9.939903749303631741e+00	-7.487374561955447219e-03	9.889075700643261413e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.190940538608448840e+00	1.978256496566844991e+00	2.709797524127540935e+00	1.351963137857248753e+00	1.180009635559065684e+00	7.646879580624418082e+00	6.558408696980152719e+00	6.455196198470676272e-01	8.102676282469165603e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.299997210831912220e+00	4.054563547021047043e+00	3.395864435203315157e+00	4.851742027372176302e+00	1.553298412711973109e-01	5.492859615096024939e+00	8.726680246416139042e+00	8.220355580295868325e-02	5.693958148983505052e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.144901251315862734e+00	4.848089166590439980e+00	8.035689840123726668e+00	2.594589725467912444e+00	5.863445380425374998e-01	8.788436720290738080e+00	7.738040271383664681e+00	3.605532108480432596e-01	3.141984045354620503e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.998117494581499898e+00	8.990086542278273640e+00	5.359517772448841200e+00	9.116126594748141798e+00	8.222755225453302896e-02	3.927457340332322744e+00	6.395605877835872199e+00	5.433081801976200054e-02	2.464863198617364137e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.638639524330330666e+00	3.264059677137141513e+00	5.052226598450413775e+00	2.105800794174909729e+00	7.509324196125319872e-01	4.834238485162153154e+00	2.659931226340149557e+00	7.906026954480509517e-01	1.750141018160970230e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.248803355411240545e+00	6.098439881939455631e+00	2.317729058972157308e+00	4.778094605087185975e+00	6.855441176969023775e-02	6.999378193620467314e+00	7.149546824117095412e+00	3.322681550461947797e-02	1.019884130917924903e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.136430968403884911e+00	8.284568041198262733e+00	8.539032265667103161e+00	7.853722847852878886e+00	1.026939201320556799e-01	5.083840497799112512e+00	5.456507464316103118e+00	1.498570722919385645e-01	6.326618144079937389e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.786920377154951112e+00	6.174886469502276931e+00	8.158231794734861708e+00	7.579894113358847996e+00	1.153127023461918421e-01	5.521361480902008623e+00	6.699639088843698964e+00	1.728995112360918185e-01	4.364050025779120379e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.979801822824580171e+00	2.597727914105425029e+00	1.114043161651534497e+00	5.633313415984728678e+00	9.849664057820331498e-02	4.409539458269570389e+00	5.442162594096309647e+00	1.684908549387915400e-01	9.252346930528221325e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.497054052946025671e+00	7.342587188237359452e-01	6.013625083839237107e+00	3.680966994983351004e+00	1.439171428736416347e+00	6.233402610703959290e+00	5.655071010978637958e+00	9.947903617352511496e-01	7.831784873580742712e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.484513942743232562e+00	7.459976947454479479e+00	5.819673148013048802e+00	4.167916727315394532e+00	1.413280042179539397e-01	8.307692650830265535e+00	4.518722851094458370e+00	1.307266979169849908e-01	6.506783594222367295e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.281175347422669919e+00	1.263705331772803531e+00	2.645250586253805825e+00	3.733151184352430541e+00	4.131149125853186277e-01	2.109422226116906884e+00	5.100215754186249839e+00	4.185611746811104816e-01	1.802305005143382544e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.408187853547584467e+00	9.001416517188864930e+00	5.143793797415763258e+00	2.776549895365651111e+00	2.181897013097137961e-01	9.529194299446491101e+00	2.648038360202838781e+00	1.756907427769147656e-01	1.457267552877280492e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.767147708055590627e+00	7.009032634132102757e+00	4.604644503791970322e+00	5.956538820525075550e+00	1.758784534765583940e-01	6.981822554095396427e+00	8.402606651476153488e+00	4.819987116647280606e-02	1.012089752926071395e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.826061895852761907e+00	9.722168361590711072e+00	1.595101923932292998e+00	3.720867030783892915e+00	9.358527993993843996e-02	8.242130175041507911e+00	2.204015197548401250e+00	9.408949443034379800e-02	6.276573661481670285e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.471669862441331134e+00	7.912788914132109497e+00	1.017272301417711233e+01	4.625500653637424797e+00	3.400174392848987481e-01	6.616749666115259387e+00	6.656259627718836835e-01	4.762418812307057658e-01	6.073227155255072951e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.219988340436978014e+00	9.313430546763298068e+00	8.203939891156846187e+00	6.861365051395057257e+00	1.188031448454743289e-01	8.761296088651675973e+00	4.293635634317674921e+00	9.079088378754494870e-02	6.255871447290346499e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.804473564059788870e+00	4.102846245941795367e+00	7.872526693757967209e+00	8.914552329488312665e+00	1.695051710895570662e-01	4.729058200026970971e-01	6.889260078261585818e+00	3.215125784296179456e-01	4.349249986878921392e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.154464988669635872e+00	8.154326132069684263e+00	5.521827659587004611e+00	6.617147626082655165e+00	1.198967194351842347e-01	8.250803365236009768e+00	4.802834696244880242e+00	9.767668809561255716e-02	4.429785909844937697e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.604824184476145277e+00	4.337357543595751430e+00	4.280960842683478873e+00	1.654015287458987071e+00	6.918097905864006858e-01	1.125285130603670636e+00	3.480766105902812324e+00	1.138057110055836763e+00	8.751538875442311793e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.855989913131383950e+00	5.352824745760782044e+00	7.503213494792508875e+00	1.969590662708164075e+00	7.311551404866120096e-01	9.180749486722765695e+00	5.661849489786211720e+00	4.156127144447372967e-01	4.715015273628579417e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.349006058808431607e+00	7.703076803145170182e+00	5.398743006552021662e+00	9.921503136401609524e+00	9.448405229161195573e-02	8.693235079416632871e+00	3.403089407876689787e+00	5.976354149278896577e-02	7.239900194863351235e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.736725050888942690e+00	8.649407583948475420e+00	7.612888311434555799e-01	3.386245930229554890e+00	4.023466839013598029e-03	2.850896320058779132e+00	9.470974412117879382e+00	-4.033616823480052488e-02	-5.542211002133904524e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.528804300469443600e+00	8.807108593005704478e+00	5.133937236840279361e+00	1.282390225951994589e+00	3.106228652594234529e-01	2.828868132086040266e+00	9.212448741106150862e+00	2.968131915481277971e-01	-2.951872374740255323e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.437759435830630927e+00	8.400395024074228445e+00	8.682102151224851738e+00	6.312396665488710923e+00	1.385096113043791377e-01	8.316463126369372461e+00	5.871274103392083887e+00	9.393868624066262218e-02	7.095380163710380828e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.430656606656060426e+00	4.934762955752477254e+00	5.761504617157579666e+00	5.323810624637652644e+00	1.586793213572071370e-01	3.318247542449634935e+00	3.540762589655690018e+00	2.033918000373411694e-01	7.868267832422121133e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.848219449411949711e+00	3.841474147189921862e+00	1.248936745609146914e+00	6.880211595670989055e+00	5.049497340390100841e-02	9.155827854351517914e+00	6.525515871120859401e+00	9.790402658825578253e-02	9.781237181720726925e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.880967311876222681e+00	7.876145548068118174e+00	7.044887388102804238e+00	3.186056723485621855e+00	2.924309376043793263e-01	2.033056175410816735e+00	-9.843723932071846150e-02	8.013220131997900175e-01	9.292635079248578123e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.626000659912925528e+00	2.593867276242139752e+00	1.952681848030688894e+00	1.602453211440604930e+00	7.207010985099967515e-01	2.828785051746666390e+00	5.052667796325463812e+00	1.072069443053088378e+00	7.560169342210386612e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.337084024461233867e+00	2.239781545875949131e+00	2.738070828932814393e+00	8.610123964103459926e+00	2.245923500210859347e-01	1.062171920683686999e+01	4.097083823852748274e+00	1.731449437312188033e-01	3.580811087907676549e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.570095492898968548e+00	5.252639815126238787e+00	1.767857194542922450e+00	3.261472364416980962e+00	2.125699579916403292e-01	6.650329907136094398e+00	9.157372129472745925e+00	1.093080132566240231e-01	-7.098973042131767608e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.041002139828670892e+01	3.486700123069953694e+00	4.118496984342723266e+00	7.937505971488370449e+00	1.515964931496094625e-01	9.103302033064872845e+00	7.979755163937685136e-01	2.856614377769087221e-01	6.584974517347720102e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.560062937342413747e+00	4.269413719590527734e+00	8.880923582899182378e+00	7.725288925404512952e+00	2.566027749140571967e-01	4.195734470905182256e+00	5.102272779184202633e+00	1.822745480904332527e-01	2.683198016738774783e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.001651905590766223e+00	2.419043131822403048e+00	6.113872834146951263e+00	7.020941318623787453e+00	2.849380277709877007e-01	8.452633440084881045e+00	6.629434039906546339e+00	1.672633101629089070e-01	2.088704571195890147e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.600261499978768764e+00	5.335621744754989182e-01	2.220961712294510004e+00	4.000077060411493690e+00	5.537249177284815360e-01	5.913599871615333292e+00	5.566655460587280224e+00	3.565490198989264559e-01	2.906798539411128424e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.195592396553667669e+00	2.283160023626687796e+00	8.517060598765434420e+00	2.540415509007463157e+00	2.257150309929266019e+00	6.364765844402779926e+00	1.643761129351443806e+00	3.262703114282931693e+00	7.807055133729495999e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.236946449502510426e+00	1.006074379615156822e+01	8.640545775424852692e+00	6.469163033403284579e+00	1.729755878157047400e-01	6.580518069757439470e+00	9.552719804556627281e+00	5.050962767088050531e-02	1.296930162420372734e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.893749294538642935e+00	5.204147604177641107e+00	9.050116330261333886e+00	9.015991326514196658e+00	2.456878692024707656e-01	5.648279263069225564e+00	4.816261492539760880e+00	1.396739063608685993e-01	7.035882982864759549e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.996393277948126155e+00	5.099827769413586509e+00	4.016758012406183909e+00	8.936920134457331244e+00	1.030113648029262752e-02	5.071576033921443738e+00	5.997570397766180506e+00	9.214029235513974958e-03	5.775335656069782719e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.370881953480186821e+00	6.823193940780051925e+00	4.803071897735495810e+00	1.884643893380043789e+00	3.529265080548155686e-01	3.595262680350356899e+00	3.154233099835371146e+00	4.286881258995418054e-01	1.170942439207948604e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.866064942572193797e+00	3.423310071832009083e+00	1.071456610912190399e+01	8.229990636358137657e-01	1.426866123082540572e+00	8.212157570059977374e+00	5.507628216617583838e+00	8.350611855843622644e-01	8.424351356822384895e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.065234067978692245e+00	9.924353767704960916e+00	9.109818607303333593e+00	9.321766444318555500e+00	5.369287298966341632e-02	3.319559017586229288e+00	4.772240330608388703e+00	6.136493309639552002e-02	7.408664303913086169e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.756754135061118660e+00	7.356785042070752567e+00	1.051300411465681872e+00	7.392590379296314573e+00	6.493802694028023847e-02	7.102837558941161866e+00	2.430743697215078214e+00	2.770875084686694190e-02	7.647882721716262600e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.682068675478373798e+00	2.646396312951019070e+00	1.379423450150984998e+00	9.706029227450208907e+00	1.647094585941880074e-01	2.967885632833229259e+00	1.639716846671997574e+00	1.408641483842241748e-01	8.458000906856640855e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.072640480016249676e+00	5.485253838930628234e+00	4.976260941650132885e+00	2.497146397748781776e+00	4.289073623705182414e-01	6.099182517982026042e+00	9.243253831648189589e+00	3.063594724801811386e-01	3.250657606224857110e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.752213215198809237e+00	8.197912876480467403e+00	9.217486642539439501e+00	6.144083764342146203e+00	1.881375275881729259e-01	7.341789303252047816e+00	3.277356587578200919e+00	1.779495381198129556e-01	1.860806035847136997e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.279776288029875975e+00	9.614010666775820724e+00	5.650542164045688764e+00	7.267366838374949900e+00	6.776790401476251446e-02	2.937485368228479832e+00	2.813948397194641959e+00	1.590557133005081891e-01	1.689318421677725501e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.534369902133025487e+00	5.078060343369998009e+00	5.968524553687498013e+00	6.801444578668320418e+00	1.581462350488243573e-01	1.646810729448223709e+00	6.055801845215656343e+00	2.411349435116535156e-01	3.576813273874077659e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.546496064851700325e+00	7.309729035157980448e+00	1.094052638319415571e+00	5.063015339759179945e+00	1.457051149415100610e-02	2.565926151564443813e+00	7.576316657748684236e+00	7.889051528424041726e-02	1.783921306582739175e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.726465775641495171e+00	1.718560081212167745e+00	6.615821248687399958e+00	5.999743254781075841e-02	2.396130286712339963e+00	6.785615939414115338e+00	1.376911713379631585e+00	3.848752111867868031e+00	9.415177255735233786e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.399342160518564526e+00	1.192459722431066638e+01	8.580687233884583875e+00	6.861606150439918395e+00	1.094560057300340422e-01	9.493149262317956527e+00	5.520014303857793792e+00	1.748440668472413528e-01	5.162425184124418420e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.835307685017365742e+00	2.987977049049081124e+00	4.904210415452515903e+00	3.271483778615554616e+00	4.397301577465263511e-01	8.751532534190301638e-01	2.585968450777712757e+00	1.040662853616081795e+00	1.952091544211998375e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.468632731576043238e+00	9.895394516969387766e+00	9.192666574159142456e+00	5.756918681788827818e+00	1.521510903590544972e-01	7.480673268519830721e+00	1.512213797667989690e+00	2.716353285789063210e-01	9.128100203449866612e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.953897856362208252e+00	7.618706771889893758e+00	8.968535077322366433e+00	8.131049242167453173e+00	1.565950393469286162e-01	3.589647030400481498e+00	2.076964807335661245e+00	2.429122045871337787e-01	8.796267082521032066e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.734291315718089699e+00	6.360593662773866619e+00	2.473863030283087294e+00	3.272495465422622374e+00	1.276161114791578011e-01	6.002486942413123749e+00	8.619868728755957221e+00	7.112443372633976690e-02	-6.527320213753824707e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.139119729751453036e+00	5.550252638864052734e+00	4.458535946605051592e+00	8.400155503948518287e+00	9.279651844181553699e-02	9.086041040832094851e+00	2.666901208425618730e+00	1.946609577468755292e-01	2.759827104770314232e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.025613874383942914e+00	2.796295652355025307e+00	2.971410629192332564e+00	2.970736443100550517e+00	4.375165238397594747e-01	4.616880976012779136e+00	9.963859851277727664e-01	8.724321475990113317e-01	4.013884436064349970e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.658317834855753681e+00	2.096153971368701630e+00	7.158950861891920425e+00	6.751738566994628599e+00	4.303744546735251419e-01	5.979357448476643633e+00	5.482716465877062184e+00	3.234413284727039040e-01	7.229597024633810376e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.375020724842045183e+00	3.135615358027350918e+00	5.910498033836197429e+00	1.010912025714124240e+01	2.190598135601754259e-01	1.348338690119087024e+00	8.377692804113015868e+00	3.973336835180325544e-01	6.515719785913393070e-03
1.000000000000000000e+00	1.000000000000000000e+00	4.678403222329037270e+00	2.602693399087878223e+00	6.585146237485371756e+00	2.448257723005305309e+00	1.332465241528332678e+00	1.894016096716472752e+00	3.363064455958541199e+00	2.332595342399228944e+00	1.598587647020514702e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.046748460444195672e+00	7.732887460148195835e+00	8.440443712400194087e+00	1.435410038416334633e+00	9.832871646894265627e-01	3.348374129416261002e+00	5.195002534336217614e+00	1.046548424145888889e+00	8.040095557647799485e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.032341284621028699e+00	3.900249062104550912e+00	4.398857994506469637e+00	4.958148248429261606e+00	2.488607231209803705e-01	1.077944164123977977e+00	2.636398490749440882e+00	6.830899853722052217e-01	5.012716065996372983e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.244474126406457382e+00	1.841151735033389247e+00	9.495293500140180143e+00	1.885382761734473611e+00	3.327669423701996365e+00	6.444136727781446083e+00	5.491602430487397157e+00	2.351278704074915460e+00	2.743013155185682450e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.731829291803027360e+00	9.278226656851863652e+00	5.860247589983583083e+00	7.402647488492801742e+00	2.497272162632382247e-02	4.757288088588101260e+00	6.700144514679728047e+00	1.044615403653616215e-03	3.635453416628521284e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.206843642307330988e+00	8.816682612954313214e+00	1.851028343483904326e+00	9.200961769390850975e+00	-1.037937709683114940e-02	6.927036224849933532e+00	5.838959295380394821e+00	-1.262477121671867764e-02	2.516224244415039002e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.598681270675548660e+00	9.849713216479678124e+00	6.331990480374730446e+00	4.351734118050909039e+00	1.280914833019170529e-01	2.004331562149574530e+00	4.077972160125477252e+00	1.641035981958814116e-01	9.591086118098715030e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.718835112682386423e+00	1.009170577944897751e+01	8.461641011066632245e+00	2.903601258227698434e+00	2.588276270475305396e-01	3.774837838240359567e+00	3.787204117669376924e+00	2.777399958680671355e-01	1.225924879443997195e+00
