G	c	dx1dt	d2x1dt2	W	d2	m1	Fg	Fc	m2	d1
1.000000000000000000e+00	1.000000000000000000e+00	2.637175090572816849e+00	7.348040995026840605e+00	5.786515071492047468e+00	6.599313812512714428e+00	1.195059065052728048e-01	6.772897693124122043e+00	2.767385677027430990e+00	1.218185989051469992e-01	1.519210532671330549e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	4.008037714705738885e+00	1.256686696785804802e-01	3.332151140581913307e+00	2.900548171339344172e+00	1.607592644475159538e-01	1.119275198595141463e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	7.598242246203957606e+00	2.062457341589422344e-01	8.971059754109139917e+00	1.363081916021086526e+00	3.476060319257545106e-01	4.420115095139335537e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	4.648281460333716808e+00	3.206855705850900073e-01	9.067486283002645919e+00	3.897729818965346205e+00	2.347495053282629418e-01	1.214176948709191795e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	1.615297292406683072e+00	8.049408794327020389e-02	3.672945093456264409e+00	6.039487620044583061e+00	7.042568073668946382e-02	6.931605600297663372e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	8.055554360207063169e+00	6.634895568683856215e-01	3.070724978362709301e+00	8.727446748739231097e+00	5.847859525006534609e-01	2.317488054638054684e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.576209901550470693e+00	3.722945731828543603e-01	4.695876737854012717e+00	6.990011372377046506e+00	2.641855538568052553e-01	4.053522472104406082e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	4.890977974818873086e+00	3.356072416072211073e-01	3.166617620313685766e+00	4.912394428579615280e+00	3.485976551390921330e-01	5.227189520769131015e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	7.169287551943595460e+00	1.409227104686992249e-01	7.048961606036476368e+00	9.574894979609986478e+00	6.928676606453847142e-02	2.048013818247296780e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	3.992785051634235138e+00	3.828147632732452343e-02	8.440283549621458548e+00	7.473187713436773016e+00	1.955653050977570334e-02	5.294725075918817886e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	3.324942799800327808e-01	7.062042708525757106e+00	9.370691149003816278e+00	1.653054503149437582e-01	1.244329545933651471e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	1.454121286957300863e-01	8.416453945533744374e+00	5.747624153917360701e+00	8.572976394472106576e-02	2.078785573002699394e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	9.112887582302794942e-02	4.572239527641839274e+00	3.332377358598916928e+00	9.468056073940152306e-02	1.369241117302642419e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	1.692433145084705215e-01	2.403850838551941038e+00	1.470484551037813059e+00	3.689678629396710430e-01	9.044076214226372201e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	1.216855937278448069e-01	7.633826951326474486e+00	7.539888528473666973e+00	6.398614763332628741e-02	1.215526404648665931e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	1.212055825648418461e-01	4.239600105756340831e+00	2.094104978291123409e+00	1.739945507116048562e-01	3.156212858093076168e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	7.475492681879422063e-01	7.042517109457588909e+00	3.723221492500411678e+00	6.133974806799858959e-01	7.823306017663919087e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	2.008967475317543216e-01	3.437567151541847998e+00	5.801021040051514532e+00	1.861463542655701631e-01	3.698947015586054321e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	2.172556302365006853e-01	1.731875842691985135e+00	6.088288069152692827e+00	3.224848534557683832e-01	2.893201923103133066e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	2.444510604262556175e+00	9.931592635774441291e+00	6.410366802215368587e+00	1.255833115935752753e+00	1.204500624189867031e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	1.093463225659070170e+00	2.410895935191493589e+00	2.479737623001085023e+00	1.784405579747527337e+00	2.543161981646307357e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	1.636810064061315351e-01	9.896135059443807336e+00	4.426299017624497623e+00	1.067446944383132618e-01	4.338912681409328731e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	1.021772112901328244e-01	9.799349976964302655e+00	6.559108228630808668e+00	5.203156811587522634e-02	9.881683450115370804e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	3.223779819295854304e-02	8.134701279263062190e+00	9.739377299747888017e+00	1.400369016606890261e-02	5.030681237522632854e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	1.185823323382368732e+00	6.913441550174288963e+00	7.555469193992117027e+00	6.555167871413500880e-01	7.621476781621021601e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	1.503817325969728502e-01	6.201809228603160307e+00	9.312092882665920612e+00	8.080324677592783111e-02	8.059137391831172614e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	5.651472291432716455e-01	8.787153285710038730e+00	7.864728979019735888e+00	2.726812049337519195e-01	3.099022063900008228e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	7.681372187226750969e-02	3.603798476643395254e+00	6.332851894195569820e+00	6.687030765282588052e-02	3.042716264964568373e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	7.313432063818529061e-01	5.207485403155855508e+00	2.739150442586836487e+00	8.168341112531514181e-01	1.746069163831517335e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	6.565557465456418884e-02	6.583156208382722419e+00	7.001358928361787193e+00	3.877653203767024437e-02	8.521825352640433060e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	1.273561468167894173e-01	4.702893040385307089e+00	6.601790549600662139e+00	9.226585354402293271e-02	4.004367173885246545e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	1.566811881353668834e-01	4.848281515478233494e+00	6.420535744035761994e+00	1.131091297877454549e-01	3.685417605385935547e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	1.085722030342473887e-01	3.977121057214653366e+00	5.410212121905429328e+00	9.431009416995633776e-02	1.148087662411772236e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	1.467227079519392241e+00	6.080093537157934769e+00	5.758320286797779630e+00	9.921538250317440966e-01	7.952107720071285302e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	1.454515207137174193e-01	8.652677807262739051e+00	4.003143876170591753e+00	1.063214472803430399e-01	7.396199039999445946e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	4.315151695978555746e-01	2.819591673571532731e+00	5.664865898759290808e+00	4.582205973444112845e-01	2.458676458697512113e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	2.032457865167318911e-01	9.403852598867922907e+00	2.773936997892174627e+00	1.884208899959235739e-01	1.345984597191585141e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	1.736546696294498093e-01	7.203549590590322182e+00	8.251000984922468362e+00	9.039576630502302312e-02	1.610001608829800257e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	7.672265359277986863e-02	8.401029377954913002e+00	2.680662619080185660e+00	7.567806246911083778e-02	7.029975767943162923e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	3.238667461628055300e-01	6.006827101567048466e+00	1.769725065280392640e+00	4.748705370796203473e-01	6.147109784272371868e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	1.256272095084747520e-01	8.016701514524577021e+00	4.932015476859771930e+00	8.194841186377510578e-02	7.153255288351694219e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.737377913026350307e-01	1.154935142839459417e+00	6.924323591186283267e+00	3.540835380840706703e-01	2.940838440156632871e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	1.017395605407914183e-01	8.356899488732695502e+00	4.929894041360768142e+00	6.596731263235652842e-02	4.242656156846245086e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	6.017952336679902592e-01	1.357976728857477333e+00	3.488289767770287320e+00	1.229761325715234666e+00	9.110006547507354391e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	7.666754170870105911e-01	9.013701498318352989e+00	6.022121031754688047e+00	4.245983342191781973e-01	4.684586718240332237e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	9.279642638119149634e-02	9.929491185626609706e+00	4.120294100387644320e+00	6.438694980523620992e-02	6.994665774309337669e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	4.792330629886036586e-02	3.647589272221302803e+00	9.396109275898542279e+00	3.706574555076194710e-02	3.836164360120691841e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	3.112890262532088670e-01	2.887658988637681112e+00	9.306227968436058262e+00	2.822267987567475545e-01	1.406123057426383605e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	1.628191923835954069e-01	7.885052113237744464e+00	5.526026175208887281e+00	1.010238096509830791e-01	5.483301180746198433e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	1.624130448080076117e-01	3.284018743509027782e+00	3.949430134250531133e+00	1.818646595247501163e-01	6.655923989580577738e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	4.460719990349614611e-02	8.789780882105091564e+00	7.623747362457430121e+00	2.121895718375891443e-02	5.026149995252997271e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	3.107185886754709747e-01	1.927627894709826206e+00	1.327767335719558295e+00	7.887002931703480657e-01	9.179040736374625808e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	7.866172628959664515e-01	2.132969345174108078e+00	5.273160853123368241e+00	1.035773773624540262e+00	5.182889746285584964e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	1.727180096039782620e-01	9.805919794833510394e+00	4.033619094858589271e+00	1.201142805731822555e-01	4.257658859654087635e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	1.814732071870680252e-01	7.069636496742211840e+00	9.281707873743750170e+00	9.061508962885313212e-02	6.843421629537010942e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	1.559640233205946414e-01	8.624726100581707300e+00	1.110839156809617645e+00	3.185701357039082415e-01	6.502537343778787005e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	2.896173315644013369e-01	3.931523083736630397e+00	5.976925354550020053e+00	2.443917274918070148e-01	4.480700077521920788e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	2.820510925789846968e-01	7.082821931133674198e+00	7.666213076244487112e+00	1.528717054439399370e-01	2.043272522758796672e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	5.406252396334135790e-01	6.352656961848288653e+00	5.370266963660473181e+00	3.717827773746654185e-01	3.261289501441083094e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	2.228155587484488276e+00	6.421207168344357896e+00	1.765001775977125487e+00	3.213723887301207949e+00	7.722191857332803444e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	1.410181558420238457e-01	7.143649198556848212e+00	9.748996933372106710e+00	6.801990890017367564e-02	1.886265080105969383e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	2.071223036689668340e-01	6.183551540517670198e+00	5.662028589937564860e+00	1.402991433987837711e-01	5.559412873229435670e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	7.436094059961732838e-02	4.850274507974417837e+00	6.524164240788943303e+00	5.365412095992266178e-02	1.489448870771693245e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.643869851975250485e-01	3.482187993489150646e+00	3.132275087075478748e+00	4.420811327758615294e-01	1.084589819060675087e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	1.390477123973034912e+00	7.914164205920146244e+00	5.347570068356479744e+00	8.705730700889584561e-01	9.259814853330001760e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	8.770701134579550473e-02	3.032628345165978789e+00	4.863586975709564442e+00	9.324018243376526460e-02	6.731802381901359489e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	2.022802376409334191e-02	7.233286993248476016e+00	1.673513014119004882e+00	2.960726537109552997e-02	8.895293320674918514e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	9.852906120919042998e-02	3.106099716658643928e+00	1.956622302615974363e+00	1.645173661443310453e-01	8.496518066458741414e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	3.853089733610342571e-01	6.627245567781553603e+00	8.534730455768126944e+00	2.067166050076304495e-01	1.634798625917742165e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	1.638845244995360551e-01	7.724823673865715890e+00	3.156519270443805869e+00	1.464602902282940711e-01	1.845936841422005870e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	8.409071120305738889e-02	2.969047633822782917e+00	2.755151164164556299e+00	1.181869170927104529e-01	1.544232527813488298e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.478414479690232652e-01	1.539499533605166226e+00	5.545311677195573274e+00	2.455077656249277096e-01	3.615781273136385865e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	6.414340938695815841e-02	2.172830097403745331e+00	7.918701127534127693e+00	7.491867483733816169e-02	6.238592797909841420e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	2.424891370359169684e+00	6.460010349999068424e+00	1.566874595539685000e+00	3.865324518902217399e+00	9.395619896101967683e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	1.356787546318174720e-01	8.646625573791601127e+00	6.185835918532239575e+00	7.493296797750551019e-02	4.421010720089979529e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	4.379487811183889745e-01	1.407122288903946528e+00	2.072541756398355695e+00	1.044261357322849193e+00	2.185079600517398912e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	1.666393761643732430e-01	7.602968314067340749e+00	1.319516247297851885e+00	2.948472808276524360e-01	9.064235599593725823e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	1.467574523494025729e-01	4.069366460416106612e+00	1.476736876116446551e+00	2.720280266141815173e-01	8.912405415896142102e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	9.572840948625450930e-02	5.305795936201112895e+00	8.501358526308029795e+00	5.795922451436286149e-02	7.991925353691713141e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	1.183387131653482610e-01	9.351379652717909607e+00	2.060225489728358728e+00	1.409867625347684950e-01	2.694316365512505307e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	4.316667662876700895e-01	3.978548904971986655e+00	1.404321067989849459e+00	8.317757034962565132e-01	3.849804550694308158e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	4.457617174867959942e-01	5.184760167318910540e+00	4.942639999394031314e+00	3.521742486390835869e-01	6.945975955029678461e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.709593773975666586e+00	2.985269264027971658e+00	6.197385896414347783e+00	9.794097217231506391e+00	2.122712742692736687e-01	1.125987873393104799e+00	8.592908539301410187e+00	4.266919554567900064e-01	1.734342775512597579e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.842182871960758028e+00	2.685522114709013586e+00	6.708835620296412117e+00	1.910814111814656213e+00	1.306829197219013583e+00	1.730830874663478403e+00	3.358409435547736965e+00	2.285294736375148350e+00	1.679538187608751176e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.233474205206454899e+00	8.014944858295166341e+00	8.183669759614048189e+00	1.073831399029967493e+00	9.493418507457720423e-01	3.321774941165305695e+00	4.803290927594257909e+00	9.665050900698413106e-01	8.564980202996618219e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.964602020702347129e+00	4.150461867399301674e+00	4.559588982713123073e+00	4.906275855714924639e+00	2.240414439368089150e-01	1.246232619689403354e+00	1.360863974749140670e+00	6.883645133048142961e-01	4.987824433603820218e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.286044327702266843e+00	1.514446903470127115e+00	9.229449690973117626e+00	1.837104450817818924e+00	3.312299593640758211e+00	6.679897703543051790e+00	5.038628603810757056e+00	2.305602102194577174e+00	2.751637327408359202e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.731047917789651613e+00	9.726488536934876805e+00	5.797862128150672589e+00	7.733996089991040712e+00	7.743384263962094227e-02	4.835657758664470229e+00	6.197141611225389646e+00	5.613390936079021287e-02	3.044479022897261800e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.818859192423782023e+00	8.955098300028952352e+00	2.423724602354089264e+00	9.232116560360404733e+00	2.955703628037906899e-02	5.945102302533236127e+00	6.147190194094518390e+00	1.887324154450726460e-02	1.295006626734880317e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.577639452410937615e+00	9.347433870335226658e+00	7.256595036639387430e+00	4.901724608109620185e+00	1.583277700971422175e-01	2.577569133620915220e+00	3.990550073053552360e+00	2.024668618533866371e-01	9.154717329490839051e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.165562624278601689e+00	9.943574398033891981e+00	8.144476742946780590e+00	3.332213047110321735e+00	2.454676817295005642e-01	3.668970151202054275e+00	3.836017134098070436e+00	2.620709886993506377e-01	1.114453898976667467e+00
