G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m1	Fc	W	m2	Fg
1.000000000000000000e+00	1.000000000000000000e+00	5.722233684701656387e+00	6.101441831916686098e+00	9.095778387050506453e+00	4.634801574812615677e+00	9.072432515096814143e+00	9.947751545246761307e-01	3.897262018876658018e+00	5.917580438166154977e+00	1.714239141031310254e+00	1.225700920241065717e+02	5.918042425320435740e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.894180744782930859e+00	9.242929115263267548e+00	1.185310854123672986e+00	1.612748690365848336e+00	3.676957491358654462e+00	3.072714244413397910e+00	6.041118573770186018e+00	5.912179880149628808e+00	4.201663577690006868e+00	3.123054950827830112e+01	6.314426721523449260e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.621020644779410436e+00	1.304859208471634391e+00	6.966796783463580667e+00	8.051640152171465559e+00	3.073206970346877842e+00	4.411671430058090038e-01	8.725931314102249203e+00	1.800766108158584844e+00	7.726338990248539318e+00	6.268487568617530314e+00	6.659778889736017726e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.504576746422732647e+00	7.274248575828696772e+00	9.680531017412809192e+00	3.572348690698197604e+00	4.707384263977086647e+00	4.863926679392787666e-01	6.991486618678659504e+00	4.769315245293705097e+00	5.965633270582530123e+00	2.643363532019935036e+01	7.125540344367273349e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.262513616317438636e+00	3.677503804460518388e+00	6.050577046901822520e+00	4.886160672770053282e+00	3.163283732180992125e+00	5.261045606734991997e-01	4.916298710144714867e+00	8.679660942376283828e+00	8.349765916225580398e+00	1.619762372405024209e+01	3.996651933742307428e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626641354903261227e+00	9.322206220002698274e+00	9.431765421992796661e+00	7.161169817575535390e+00	7.052447460881377417e+00	7.483062315319878310e-01	9.583291257636595617e+00	8.708457419747656303e+00	9.621292809733164475e+00	6.099482249838753489e+01	7.962230932584810184e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.289610481688938215e+00	9.743460653510574332e+00	1.479503037977942359e+00	3.994064587820899348e+00	8.427423783627851606e+00	5.737848950885513055e+00	7.474712592804111821e+00	1.901376153133267133e+00	8.132878167971467676e+00	1.464689357839404060e+01	1.118513704105311213e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.101832524972954808e+00	9.504953204099630071e+00	4.768255994465308234e+00	1.504954078090194880e+00	7.058584317777951256e+00	1.480084246397158410e+00	9.364922532591382520e+00	1.803658414981627711e+00	6.434948467310725562e+00	1.865641210584436749e+01	4.087364962238031474e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.069934047575687330e+00	5.270198473648513904e+00	3.340076093129196178e+00	4.371106253165115696e+00	8.421867220090190287e+00	2.520587740826375267e+00	5.734959670246292163e+00	3.371216081356686267e+00	5.426095410644907524e+00	2.986527989245990256e+01	3.152579223628762506e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.804598183835611547e+00	8.750730993313927897e+00	7.577700712108843106e+00	9.501256709578253634e+00	4.575740973095392405e+00	6.023714461680149679e-01	3.328131730843464808e+00	8.873195906988044612e+00	1.367746777866257313e+00	9.930979648181563846e+01	3.592319697299961234e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.628711416515850274e+00	8.598309626550477702e+00	9.830984036481428490e+00	6.778894211315714458e+00	2.412656052964121667e+00	2.441585972621522216e-01	1.475047447974537018e+00	2.162489837236820200e+00	9.855085632238116844e+00	8.113043481129627033e-01	6.757437110164059568e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.338865609824294367e+00	3.888276896258488602e+00	3.307582320889692173e+00	7.050948947146500778e+00	7.637338222900480034e+00	2.309979181275388260e+00	7.529914299235216824e+00	7.475464889092305221e+00	4.453085065850404867e+00	9.672637548367366378e+01	7.758372348865300694e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.410702847676184701e+00	8.464269726605829547e+00	6.893884855913435139e+00	6.688862799100994572e+00	4.241369468743555693e+00	6.167047911199690091e-01	2.092511969777434366e+00	1.906382869736993557e+00	2.368846886736259538e+00	7.122158200642012105e+00	1.378896592060666393e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.465504591168895310e+00	1.346249424262548011e+00	2.783707686764122613e+00	2.787819337784100959e+00	7.051762159763577564e+00	2.530987967629499735e+00	3.727754279048820507e+00	6.610899893876202249e+00	6.993498182752594161e+00	2.482420748704246449e+01	4.738501119931540728e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.533155252302045302e+00	6.374191927133206370e+00	6.091906366028230657e+00	4.769723633359052251e+00	3.434976649179749764e+00	5.659120370359994601e-01	5.795917680812333828e+00	4.217577376357493080e+00	3.552876656834669244e+00	2.345317071186442703e+01	4.592626115966220723e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.584844308981955940e+00	3.071424722583883771e+00	5.181087303860546278e+00	7.761216378208172451e+00	1.732156283618351944e+00	3.324677762948641258e-01	6.066824293763851017e+00	8.105683473244775783e+00	6.267009848795525251e+00	1.350451162038783437e+01	2.219770327060089699e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.540424984812686304e+00	2.086778744472279623e+00	9.750191396694434687e+00	1.911341990703539606e+00	9.932871159793737803e+00	1.017621226361633324e+00	6.398038364852936866e+00	3.110098205712380270e+00	6.286710107973529027e+00	3.138627345722762740e+01	1.159296219963034069e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.694427723579018163e+00	1.692375309540953054e+00	6.471387949843951937e+00	3.508207464370043827e+00	2.401337917346132222e+00	3.717783158112128450e-01	2.494626755196398982e+00	6.751772015415792083e+00	5.010780339029644814e+00	8.026922038603556686e+00	1.497634188878154227e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.273168697955439299e+00	7.256931302265111405e+00	4.138087295987579850e+00	3.485723021867978666e+00	9.904632229030905677e+00	2.386059840608838911e+00	4.420775685018409007e+00	3.117877831331192784e+00	8.522280081159619769e+00	1.602140151129216150e+01	1.761791038230168738e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.742276386210862782e+00	4.058975069676276526e+00	2.027683574820559276e+00	4.888347766004292438e+00	9.792645027900871213e+00	4.837620011674242271e+00	6.557432066057438114e+00	7.418695143189152574e+00	3.379711490181768863e+00	1.407964632483489424e+02	1.249487300868468225e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.878804810975499118e+00	7.529636111094080597e+00	2.360275842361588161e+00	9.823433556176583537e+00	8.138222674480438457e+00	3.449944398389136690e+00	9.730958543660630511e+00	8.860446208575899263e+00	5.044082359711700825e+00	1.393869752966206761e+02	3.718432827264607710e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.153086037758752624e+00	1.584871179316997170e+00	3.028334915017640849e+00	1.602463612372431401e+00	6.932351501191698517e+00	2.290227812192126233e+00	7.546576740000753958e+00	2.130049506092316580e+00	5.847049950321921763e+00	1.924488430990161092e+01	1.242872296412389055e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.960757240757966535e+00	3.839904798694006249e+00	3.258611305189540452e+00	5.668728948841164517e+00	6.189360261691257747e+00	1.901952065178316165e+00	9.301636353856983064e+00	8.795417798580622559e+00	6.978950604714031947e+00	7.276682754716753720e+01	3.887242907668671421e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.097566580236287059e+00	5.860159163620603628e+00	8.669810113466391854e+00	2.621843327225777731e+00	8.791366381108288053e+00	1.015423609758460577e+00	7.855912774240922936e+00	6.339129092358943396e+00	8.058376923070021292e+00	5.445577207909236961e+01	5.090127452583685930e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.455698722975624193e+00	8.111447786036587004e+00	6.043660044153667421e+00	9.738497690545536045e+00	3.599682343963987563e+00	5.958040390984531420e-01	6.329667171571029982e+00	2.143040510188392922e+00	4.554813629508602801e+00	1.080132953697903986e+01	3.199208810277387460e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.309668581992053271e+00	3.866261861876828299e+00	5.699530410124714841e+00	2.019899697989236298e+00	5.212494011586549902e+00	9.123574897273832862e-01	2.723160352451862387e+00	4.848593391553170484e+00	6.807927768095762389e+00	1.009101064433887629e+01	2.380203867354409475e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.184293188583403378e+00	6.627359589842353849e+00	2.034755119052995109e+00	4.631533312974777772e+00	6.570841667719904855e+00	3.233378087093412123e+00	7.004834323012810948e+00	2.449714292824287210e+00	2.354185577557506903e+00	4.785625334201665737e+01	6.796669933053155432e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.326680114920141484e+00	8.969225894680596056e+00	8.739178765823655937e+00	7.642755967442136367e+00	4.705550101785274109e+00	5.373760290722491284e-01	6.611556410361694169e+00	7.303049809264156700e+00	9.390180173178732659e+00	2.414762874837715145e+01	4.370366846415220330e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969588885383549481e+00	6.535605541267059948e+00	7.507073946638051609e+00	7.345048618244814698e+00	4.854995559453581855e+00	6.477567508402714003e-01	6.421975407865052610e+00	7.826650287787406235e+00	4.437778587259569640e+00	5.484478116499173694e+01	2.523542722020231821e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.799070089488721713e+00	3.091625934967685119e+00	1.612239258586243285e+00	4.807855768518073170e+00	3.976817031359952903e+00	2.470895276683871877e+00	5.404469978274542896e+00	1.941488441796235698e+00	7.571338823601803547e+00	5.476819534019290003e+00	4.790075845206843042e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676710077007673938e+00	1.227503683027489911e+00	7.377606258661209893e+00	4.116921000910968687e+00	6.076913141211639946e+00	8.250046532898276386e-01	5.750472692806336106e+00	5.552129117995080243e+00	1.179353078764575402e+00	1.642635310147446148e+02	6.471620517385967730e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.935438532087236041e+00	8.825796928704855659e+00	5.883521584235315238e+00	4.580269574701635982e+00	8.655939393311928853e+00	1.467114539196961998e+00	4.006429600140249292e+00	8.326335582904350829e+00	2.853072217036239699e+00	1.015634919544932728e+02	8.202468374807781970e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.658072170068312534e+00	1.192128212331211579e+00	1.732454107764746176e+00	3.381084464002559908e+00	2.805448886478007609e+00	1.622028085913576056e+00	5.672003752784616104e+00	9.428002670367838789e+00	5.388452603404073393e+00	2.791218325971076197e+01	2.490241170395708536e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.718934711417459127e+00	8.869517512803295034e+00	5.127073240263238851e+00	2.842544125401413435e+00	9.409168660727365463e+00	1.838378085909812443e+00	2.765006255248448674e+00	5.626607122988762200e+00	8.907245827524720383e+00	1.648187984196954048e+01	3.327975725161144993e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.980170625082512181e+00	5.766992424811944851e+00	5.366520811495772314e+00	5.348267975078200287e+00	7.197102116490607493e+00	1.344983951959268786e+00	8.245486854014444589e+00	9.557618629700071367e+00	5.748569969485826547e+00	9.873655360240522327e+01	5.884424021284245043e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.444248455563050371e+00	9.458903490064905384e+00	2.504082324076251087e+00	3.405103850645364805e+00	8.413240869625875362e+00	3.375658930413606207e+00	2.677063781277490673e+00	5.825318386016931527e+00	9.365547742081959726e+00	1.399198171653119438e+01	5.900765227076563235e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.052172774904313712e+00	8.193856075886488455e+00	9.516560384299088682e+00	3.589767116128840030e+00	6.019729878231816045e+00	6.334396028215222296e-01	1.767808469756812162e+00	4.546988099434423169e+00	5.364095471075694732e+00	8.984641575255981394e+00	1.348798360179947409e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.392713677511327575e+00	9.983110064198285727e+00	8.649464773162353737e+00	6.914379254866868330e+00	8.018372812411996620e+00	9.267639173917258111e-01	4.923491965048837571e+00	8.630988836787103935e+00	5.414272217397830822e+00	6.293507953244381525e+01	3.059868818778528521e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.288506449435127266e+00	4.155120919809847102e+00	7.016284364057963074e+00	9.720882737830041975e+00	1.134957943340853204e+00	1.640790410451140602e-01	6.925024461000537812e+00	5.432780315716260411e+00	2.079333818446001736e+00	2.074736847636208381e+01	1.158700516248802437e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785705515815953826e+00	7.898064015390306558e+00	5.157544238068560105e+00	6.430596273076810476e+00	8.363456217958164629e+00	1.620037340673604831e+00	4.936400200838599872e+00	5.238922138216591584e+00	8.220439265499255299e+00	2.633128243253419498e+01	5.389698593547134209e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.755731728118117285e+00	4.628190373863445117e+00	4.702617171547831987e+00	1.694488186543404495e+00	1.361916931689118426e+00	2.896778767943095079e-01	3.491603318219906882e+00	5.418207865480056284e+00	3.217715043881650860e+00	7.941541508323159526e+00	3.954882787045542969e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.411907799558961507e+00	5.314654400685851598e+00	6.862379171770653485e+00	1.687960916760749885e+00	9.009696221344341893e+00	1.315412350730885915e+00	6.031989969360561865e+00	8.620114630468101780e+00	9.099061798143845081e+00	5.136259726075050480e+01	5.655902069330004167e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.934060619141984017e+00	6.651241137989119423e+00	5.910305870339905177e+00	9.570462255877584923e+00	9.923684028977900695e+00	1.679291918662971339e+00	4.128334379150931710e+00	8.480694063554095052e+00	9.198579792570340530e+00	3.777539871226301216e+01	1.969599190537115874e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.495321321051107155e+00	8.868988558304101488e+00	1.553149218315383662e+00	3.675459187226783442e+00	3.647943251343206406e+00	2.335666050798212989e+00	9.398666381513692158e+00	4.627183999113292145e+00	9.485574814139715372e+00	1.669852768266359888e+01	1.430873698063184563e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.445839046629367797e+00	9.853662108112738238e+00	5.610116943984096771e+00	1.829357059465892776e+00	2.886099172671729107e+00	5.155683700597620822e-01	9.301102204452927680e+00	3.994982595518296709e+00	5.674391280218522127e+00	1.898663249363457339e+01	3.251512109141924345e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.466162071393474875e+00	7.920235345356245737e+00	8.262478071795532841e+00	6.397415059095696854e+00	7.883123401414339426e+00	9.549500786421833975e-01	5.525460677314553593e+00	5.427586263713884307e+00	7.087060974656932189e+00	3.326077082042085209e+01	1.807414399543463190e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.220453611049046039e+00	4.764152477073682945e+00	5.135100656982136691e+00	6.604714595245450681e+00	3.280754696109766666e+00	6.393613008562315514e-01	3.941701438727728934e+00	6.160759379790240686e+00	8.013031871555975627e+00	9.930702592123905603e+00	6.269514036687493075e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527077347345599190e+00	4.801825951940496218e+00	1.470749057416865124e+00	6.834794449712599196e+00	8.784529185294292830e+00	5.988734584917462911e+00	7.632807273272566917e+00	3.143141913563288981e+00	2.175855975593344205e+00	9.692630419730410551e+01	7.460917480326739337e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.871808473955423047e+00	7.635629662508212512e+00	8.078618150248114915e+00	3.413848194288889637e+00	1.928514940575965619e+00	2.408449094965378900e-01	1.333618836152229425e+00	8.133342474242775566e+00	6.406804525733858391e+00	3.216329502255577566e+00	5.698260664231330708e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.263875169636815343e+00	3.141840848203091507e+00	2.821254623762291747e+00	1.141275286651571630e+00	2.126137372164252248e+00	7.568517085138577460e-01	5.276983134354200189e+00	5.377315790680883723e+00	1.316427863996222358e+00	4.622577328948828068e+01	2.058093399856759476e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.217462833823084623e+00	1.991454901762216956e+00	3.328890857545687254e+00	9.687137293461077547e+00	9.821976914647073897e+00	2.950562838043936154e+00	4.030585657162247593e+00	4.005560279615874464e+00	5.472100967303796359e+00	2.884667736307342878e+01	4.729733618618641344e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.669554333226029197e+00	4.192761304785320498e+00	2.480225696625600218e+00	3.249885773855451188e+00	7.060332672069720594e+00	2.844823732206549494e+00	9.286440464349237089e+00	1.960165423526595063e+00	2.389701006686457241e+00	5.369215132736433560e+01	7.744463623850968759e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.880965676876959591e+00	3.585474766467200869e+00	3.966879099771459138e+00	7.083966407170754209e+00	8.620766719835719627e+00	2.168189807218158904e+00	1.106953467455444651e+00	3.146193189576008908e+00	2.642200088402313352e+00	1.143597812294576421e+01	6.246583824864701739e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956258723279963974e+00	3.664584323706461255e+00	7.812141806448068770e+00	7.356475396488226792e+00	3.920765233209237088e+00	5.020749165754196941e-01	5.978285313222747810e+00	9.544713370665457219e+00	4.294070746714750086e+00	5.215653838888928817e+01	2.938599213564817347e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.795338730418026163e+00	3.091848597184944758e+00	5.660996022930384619e+00	6.491858787862849312e+00	7.085274318261700621e+00	1.248805593403599534e+00	7.660744662432706242e+00	3.746256973085831277e+00	4.902581830173646793e+00	4.161472399160129498e+01	6.992410066003175828e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.048769899141247297e+00	1.381456080183532054e+00	2.842913890350150297e+00	3.811785252542268410e+00	6.348957574798951065e+00	2.230616222400174653e+00	5.360527838151574187e+00	2.519598528564907625e+00	6.612566171380398927e+00	1.291419523812057868e+01	1.968218496136352247e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.345098199558961483e+00	1.171837869522824427e+00	8.899334124021505588e+00	3.434313654175781050e+00	6.431485018104164730e+00	7.198738067325048950e-01	1.768965957572159242e+00	5.148299798040893549e+00	1.674040090683212689e+00	3.505257568912414712e+01	5.345815613974495051e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.363651863826388144e+00	9.892084211943171113e+00	8.908702557416688705e+00	6.367836649039753993e+00	7.148024550232484842e+00	8.010876219373965768e-01	9.753102703513210514e+00	3.761451494197229906e+00	5.530125979186633955e+00	4.743131495203375891e+01	1.053142698742682626e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.561413636256181903e+00	4.853346915763201430e+00	8.830080269507115887e+00	8.801474787461776472e+00	6.182543805299189899e+00	7.006525097677396285e-01	5.652078225784614496e+00	1.313786331222950965e+00	2.654027504891435019e+00	1.746843118139743822e+01	4.173990891133875003e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946339617082220030e+00	4.462124422394476930e+00	3.153636546744150948e+00	9.518439452135758927e+00	4.860625477354457935e+00	1.544587718405651344e+00	6.530173215155492983e+00	3.915814526451954602e+00	6.167206435522317953e+00	2.014405117241049936e+01	2.052079933995218752e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.666792920409495782e+00	7.119034372463173277e+00	5.062428009883418234e+00	1.954002929124406096e+00	3.482505554365844080e+00	6.883231606326333241e-01	3.133727367283497323e+00	5.900020390120893410e+00	6.741198258190937764e+00	9.494343608004131241e+00	2.976955302104412393e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.237329069912786572e+00	2.969467992877372620e+00	9.865468949709057966e+00	2.393445394235269585e+00	7.930027451934313021e+00	8.032415844573408403e-01	5.351058769244799507e+00	5.969909754274139502e+00	6.009819665892220719e+00	4.206519076988294614e+01	1.005412132984687013e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.035036414325140264e+00	9.551850185366490109e+00	7.949803834330973373e+00	9.496847909374281471e+00	3.041625866268487854e+00	3.819959100813277719e-01	4.875372180390058929e+00	4.215700028653716736e+00	7.643227938010435096e+00	8.157295655674285939e+00	1.176746143821731261e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.765142565916649531e+00	8.075365658206852260e+00	1.245018247263179667e+00	7.622001268943730423e+00	7.226167634568169795e+00	5.808466349462610090e+00	1.670315874803465661e+00	5.028585830400029266e+00	4.029366066756685072e+00	1.505608321068264566e+01	1.821914998907965639e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.608998380637886250e+00	1.800270809721158383e+00	1.593703973977975696e+00	8.941502271797629575e+00	3.100540030318958529e+00	1.951556820565342854e+00	1.953462190680585797e+00	9.694711489754437750e+00	7.888842165282420993e+00	7.400796652853718349e+00	5.261404220496619644e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.980460673742816091e+00	4.756841900778905341e+00	5.176063922930615568e+00	2.819778927741569241e+00	6.626146022782990030e+00	1.280385872103914746e+00	8.535085271681877472e+00	4.387545010479498409e+00	4.902656023359138082e+00	5.085662868844185169e+01	1.255524515240810324e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.578887743930531773e+00	8.913812321313315579e+00	9.174930105321754681e+00	6.290257417250028737e+00	7.722967241478313483e+00	8.408620400052068122e-01	3.157961591020012282e+00	3.325151872058645708e+00	5.359024273442861919e+00	1.517211319504482780e+01	1.979646786939343484e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798708847415450673e+00	9.500829781258467222e+00	5.857317189622765596e+00	7.305948831551168254e+00	2.961728003928838060e+00	5.087710273296416341e-01	2.752820996373246398e+00	3.190209451847381139e+00	6.828387739652251653e+00	3.753205014898997938e+00	2.224293933347924579e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.918952353696469437e+00	5.208362315051400238e+00	5.482357459905561115e+00	7.130461379473607586e+00	1.537245985602219145e+00	2.819823078727841659e-01	5.536485043559975949e+00	5.129007741614858951e+00	1.162109629649740627e+00	3.753670716761560300e+01	1.394572505874307744e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.571015555527490726e+00	6.523145560589858505e+00	1.946009646232862655e+00	4.678925574180490266e+00	2.188631139920165225e+00	1.118591628241765612e+00	7.915725717448096610e+00	7.840727527196770907e+00	6.886497961910879262e+00	1.963666715371123672e+01	3.068427125579746928e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.742103310109459180e+00	2.507940616940911305e+00	6.904100092478230088e+00	1.142929983724677356e+00	6.457126908442794466e+00	9.334709086096520947e-01	1.556983105251953159e+00	2.850464177141539768e+00	6.563919992118558255e+00	4.401436257809317354e+00	6.409103432394077871e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.974404740940105540e+00	9.927654028202439918e+00	8.401114550365873512e+00	6.245686751437383499e+00	8.631448433591561553e+00	1.027350154671594185e+00	6.198011448079826735e+00	7.385693058041219672e+00	3.782708726998286419e+00	1.042855507099331618e+02	5.670375415974433508e+01
