G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	d1	Fc	d2	m1	Fg	m2
1.000000000000000000e+00	1.000000000000000000e+00	1.131600530210902678e+00	2.988371238678842801e+00	1.215666349659427325e+00	6.008421830900613436e+00	1.439049172829825807e+00	2.534829736885894302e+00	1.809382815854241044e-01	-2.925827280614360593e+00	8.257816655068420886e+00	7.164122658120429879e-03	-1.520306562750761081e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.681581658741173158e+00	9.944787146550597257e+00	1.567361759433568258e+00	3.680899009813482614e+00	4.621183166844911483e+00	7.358043046436238299e+00	2.305628402865913806e-01	-3.553832979759258048e+00	8.362566374299369443e+00	-1.486396721540213933e-02	-5.916829978285807812e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.513352649419289264e+00	9.516775070028330674e+00	9.064264572274712606e+00	3.702824696602768029e+00	7.282162482060938302e+00	5.898733609803107569e+00	2.878335336402822797e+00	-2.784864634599190758e+00	9.801701835899711668e+00	-8.625031002605682007e-02	-1.503252329728941206e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.882574304372880203e+00	1.374091733215347721e+00	2.181492933621320685e+00	4.208737102683922870e+00	2.651169081558188978e+00	6.760565648132291550e+00	2.186680592311279481e-01	-5.383429019277405025e+00	5.616314432236760190e+00	-1.445817985227511662e-02	-2.350050909502163776e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.646541769651306719e+00	7.381010589733135951e+00	5.833562630758079237e+00	6.568258953104088249e+00	6.770521410218030667e+00	2.710825605222531465e+00	3.512020673300202844e+00	-2.433019906076892891e+00	5.102545091392575394e+00	-2.677318539000722031e-01	-2.355987409750251516e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.720025220027544766e+00	9.372243810175449497e+00	4.688552891680000556e+00	3.916404322463208132e+00	3.317382214550583797e+00	2.875460161112637358e+00	1.376909538342267370e+00	-1.517430887645232707e+00	7.825108290062472882e+00	-3.344505315716241739e-02	-1.782546615206541674e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733427730699347080e+00	2.606884738974546867e+00	4.197070049890573529e+00	7.675275728011094145e+00	8.905365218824428553e+00	1.385887111917115444e+00	6.718661452792711763e+00	-1.564454770335302225e+00	2.200010558570666852e+00	-6.642380184104096585e+00	-4.048678499648851847e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.835338264697727872e+00	6.169074557294291772e+00	9.031974460449967879e+00	4.624847790974027539e+00	9.077060642789202660e+00	3.807197672552654399e+00	5.334884985461875395e+00	-2.275093061820117502e+00	5.862517570149126556e+00	-5.723003137024391673e-01	-3.396642069701126587e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	3.630721427809218582e+00	6.056155087414038185e+00	1.724725161102651227e-01	-1.307818046397414724e+00	5.946141077687155274e+00	-7.408506607852776392e-03	-1.680797647111273463e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	3.031003240954921907e+00	8.624770640099782781e+00	6.556302209400777237e-01	-1.130942221777786472e+01	1.769584181938460343e+00	-6.843967425388977621e-02	1.409288736852814061e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	4.690641480885077819e+00	7.058494435673138945e+00	1.596438787545002347e+00	-3.246535729555728889e+00	4.756907324666449277e+00	-8.054946235790795550e-02	1.525110570144740940e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	3.133469285610020805e+00	4.968341581093262072e+00	9.919778616725809517e-01	-3.175348018350698354e+00	8.696176422645386594e+00	-3.143416611869082750e-02	-1.937316339716167901e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	7.164650698279015906e+00	9.605774246098651048e+00	1.745684161102814880e+00	-8.794700458952075195e+00	8.599773736950128367e+00	-1.536145377082363470e-02	-1.000341547860866314e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	7.436126903629286744e+00	4.313242041592572074e-01	-3.933889794805827567e+00	1.805585612551872332e+00	-4.391458114154637299e-02	-6.812206586981406531e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	9.380824464008670205e+00	9.169471057694138505e-01	-1.764453539227739620e+00	1.865960514112680046e+00	-2.129334139307824947e-01	-9.954632956316697978e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	5.720126944888456855e+00	1.213712787846990659e+00	-3.351641592965536987e+00	3.328152946511027110e+00	-1.833000522205039673e-01	-2.080060342917921190e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	3.273586084261218332e+00	2.575596042451962830e+00	-4.130130191171057952e+00	8.839368002452916429e+00	-3.907635219288393968e-02	-5.365637927640054272e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	1.456856127272918355e+00	4.008547420513587589e+00	-1.342318068361895156e+00	2.169177151909301049e+00	-3.926247107203140740e-01	-1.168647545081353201e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	7.573071767021349210e+00	8.432983415599913934e-01	-7.752212521749009433e+00	7.458991480918427897e+00	-3.490694575446872533e-02	-4.045278593276994883e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	2.094130705660706582e+00	3.484580128840559787e+00	-1.828996040783016142e+00	1.933206467402270867e+00	-5.006172509586752639e-01	-2.055640507175521137e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	3.804564713556870981e+00	1.320592876906947488e+00	-1.631947418554455798e+00	6.605459767389131542e+00	-6.449395499427835743e-01	3.703229464987300101e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	5.834250271884121375e+00	9.092796281856465601e-01	-3.604292161853375198e+00	4.215409252676504792e+00	-3.221538118128849243e-02	-1.938898824906582519e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	6.115886256346414029e+00	3.505157451382798772e-01	-6.699096280931560621e+00	8.062046120793288750e+00	-8.901773576205652613e-03	-1.860261129382812584e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	6.316980156951604641e+00	3.787068338485787056e+00	-1.544918099464838157e+00	3.113745171613412577e+00	-3.696253778157604586e+00	3.716050734674399081e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.480653658602193445e+00	1.555245678737128712e+00	-1.207716758820782221e+00	6.812930870193302901e+00	-2.752352589483194056e-01	7.588137652044955495e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	4.359243249407757759e+00	2.307827483424152781e+00	-1.895907953919821143e+00	3.090258558624629170e+00	-5.172817829574094528e-01	-1.505722495739547817e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	6.544708171881824299e+00	7.727115403746154243e-01	-4.782289058045741115e+00	7.472733847747373481e+00	-5.726582571465490407e-02	-2.750809487332572090e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	9.690335401153214789e+00	4.789259519601530291e-01	-1.385947956548568349e+01	8.860297542346181388e+00	-9.630162504177522051e-04	-1.899670789892439018e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	7.527964151065975607e+00	6.864342078396528102e-01	-1.664977465913278998e+00	2.181170372945875791e+00	-8.497924866852952785e-01	1.208448980835156661e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	9.361651111863507069e+00	5.443546947550680359e-01	-7.458996389294337170e+00	8.806366075846506547e+00	-1.582310919040878783e-02	-3.372325599662314488e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	7.885981588468631287e+00	2.448297550068548656e+00	-2.633400029481411497e+00	6.340359809599886987e+00	-2.208941583182934265e-01	1.734287516728943146e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	6.380704834434849815e+00	8.659233358965218175e-01	-8.099869725294931655e+00	2.163018943738005628e+00	-1.705096350754624693e-02	-1.040663359709527356e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	2.640393956964956601e+00	2.736234397530063589e+00	-7.150239204376520608e-01	4.913893732055528041e+00	-1.075330818418180678e+00	6.045486764600060070e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	7.003351466444212470e+00	4.714787618966179150e-01	-4.451899526845282118e+00	2.460585812337007461e+00	-4.582716887036841075e-02	-4.706250803659871451e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	6.663451269240628250e+00	1.552450765705302604e+00	-6.529681266384668170e+00	7.329162022296804579e+00	-2.287198369924615254e-02	-7.530354506336172449e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	6.504860641288155776e+00	1.415261605699871916e+00	-6.194677797452382784e+00	7.809768443013632933e+00	-2.766705325843252239e-02	-4.571099392739147049e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	5.323141888149300449e+00	3.012421072845229419e-01	-4.292572278567622135e+00	2.037621441220607288e+00	-2.541556014649536815e-02	-1.859082037021936884e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	5.738626413634474233e+00	1.939276801236949455e+00	-3.365955995111043375e+00	5.590091597233632470e+00	-5.226752259696589853e-01	2.175049490263234375e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	4.066722281108020809e+00	3.205571862315521159e+00	-2.355444273283625822e+00	8.335852668919756070e+00	-1.491707974123200331e-01	-2.413308990204213345e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	5.663265494884030637e+00	2.078397975938316433e-01	-4.055608224147154495e+00	9.418795280615109178e+00	-7.177089960770741822e-04	-1.192274373277250721e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	2.728055993977620552e+00	4.306175430597533271e+00	-1.028174449528865164e+00	5.674856854083611069e+00	-8.162789245229311597e-01	-7.503427193941281992e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	8.161533828828424930e+00	1.224608286921649691e+00	-5.771063651493525626e+00	9.519536844564591149e+00	-2.383922519085367869e-02	-3.442934878252208364e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	2.619945112325859249e+00	1.954289772027328009e+00	-1.222500102586770998e+00	5.724216259400947138e+00	-2.523132004334984746e-01	-1.690651121011605795e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	1.672040417639565790e+00	8.118132559946957372e+00	-7.320329400560876554e-01	4.551652828606285617e+00	-1.642298368953109211e+00	-1.557930776507980175e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	4.929421486126116747e+00	3.546201368788515218e+00	-4.378338179754281079e+00	8.698561785453632567e+00	-8.697212230407824762e-02	-5.651107166477174104e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	6.973940153758965366e+00	3.090085620385077392e-01	-9.191214934566259487e+00	5.523408081343390563e+00	-1.239894140266925527e-03	-4.107375991396681059e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	4.870272069894645561e+00	2.181125131541715945e+00	-4.167292767066507864e+00	5.241286046002971766e+00	-1.097593217873576027e-01	-4.648857782445323750e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	3.504926708554069403e+00	4.644031297771799571e-01	-7.866003705741858587e-01	5.415183472830940481e+00	-1.902470854974915720e-02	5.498117795105915917e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	6.069913753566567927e+00	2.539570860377761363e+00	-1.278763838572438694e+00	8.649326330242056216e+00	-3.954649123364164520e-01	1.575996859585463028e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	4.122872436303206989e+00	3.596041778500778108e+00	-5.252454949410966911e+00	8.473093854362931054e+00	-1.046740200722774544e-01	-5.196857645488547206e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	9.307443615245970747e+00	1.346737461826661153e-01	-4.644797256713579792e+00	4.659771275193484108e+00	-6.470752618607232901e-03	-6.934166064834219867e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	9.324994522624587390e+00	4.312928780915089022e-01	-2.157076022989588893e+00	3.995053073007083011e+00	-6.309628504038138769e-04	-4.416331833764645332e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	5.518348350025695126e+00	2.951335581407519726e+00	-4.554030818034560113e+00	5.482368423664917501e+00	-1.159986038144531079e-01	-3.891230338900688679e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	3.942369822639254728e+00	1.062351915694915938e+00	-3.484844758244620699e+00	6.194281136127067988e+00	-2.978097138117768994e-02	-1.865772060544006195e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	7.604191252188807759e+00	4.095497036823939063e-01	-8.525965601541788175e+00	3.189109507958111323e+00	-3.241497061663634743e-02	-7.231592283866044113e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	1.335177804772193388e+00	2.949781095290182176e+00	-6.137607875492886444e-01	8.134426932738390903e+00	-1.531300217836546185e-01	-9.207678969587328455e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	5.300890580182315404e+00	3.031526364707750609e-01	-7.558607105429093753e-01	5.483111090595374826e+00	-3.367226160122718803e-02	7.034186827865249292e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	4.158065819441773669e+00	2.033407838342744967e+00	-7.673756061604293244e+00	4.032733682898358651e+00	-3.254105032942913311e-01	-2.064896258275603458e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	9.290985709921727675e+00	4.643390873971650623e-01	-4.072387972650174603e+00	1.974841191358523762e+00	-1.014421619667845442e-01	-1.580274773797122911e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	1.190931180176690862e+00	7.747696094569393566e+00	-1.089253400444789355e+00	3.108212819329552623e+00	-5.266968819347503938e+00	-4.769627537094619285e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	5.994960969276378115e+00	1.271561538781256440e+00	-5.865219309166845640e+00	9.538250056975376978e+00	-1.230056741101846068e-02	-9.708297754611757924e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	7.660511926393524185e+00	1.342577680070138779e+00	-6.852229294000802717e+00	3.752119186836009757e+00	-1.103945731374124106e-01	-1.135521051223667399e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	5.373311475353888866e+00	8.434353335134258112e-01	-3.401677134713499306e+00	2.476885691481785390e+00	-4.436523057544041748e-01	2.723409507168002897e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	1.701600608714126439e+00	8.111695332850338502e+00	-8.638885246937760831e-01	5.130153711673165695e+00	-1.048900590847076941e+01	9.213312382557800717e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	9.768932556233430375e+00	1.630399100539478230e+00	-7.923719236872000415e+00	3.754770534515582625e+00	-3.926695400402634151e-02	-9.590420646694037998e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	5.552805596806130950e+00	2.411554106259162111e+00	-6.619048264846543184e+00	1.319475210679066590e+00	-3.522802935765375065e-01	-2.862279802713774046e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	6.480348767333437898e+00	6.104174813039777714e-01	-9.380628668370983192e+00	3.812419585568130209e+00	-9.484880112535889682e-03	-6.798399078295972231e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	3.135514230249149659e+00	1.451439797767408946e+00	-7.248199695751790239e-01	5.889619200784901309e+00	-1.527641280968487225e-01	4.003650095855457725e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	5.416986791482013786e+00	3.679303400332770924e+00	-1.630088422302429674e+00	5.944884549487018610e+00	-9.892054800507726897e-01	2.742221751091737403e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	4.940832065303370157e+00	1.258096318941517522e+00	-5.922141213266545634e+00	4.207894238298789169e+00	-1.298666880824199572e-02	-8.644189652865964035e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	1.661085207904647421e+00	1.355502155107175088e+00	-1.904179098859807295e+00	5.082041572968940102e+00	-1.395048627686927278e-01	-2.983876487311715309e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	1.963986113067579753e+00	6.189523278326777289e-01	-9.995907323297593905e+00	9.801307050336749427e+00	-4.556215386584164598e-03	-3.358397324428832320e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	8.591256580897054462e+00	1.010288194189675082e+00	-3.092938920785898382e+00	4.433038524201671216e+00	-1.121099543169943868e-01	3.052647321078602705e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	3.085441154188126589e+00	5.596226826014663480e+00	-2.544777247607737714e+00	3.256891475080435416e+00	-5.718535367414119275e-01	-2.473297612395806766e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	2.776829618316753123e+00	1.582940681187903209e+00	-2.639223712111202325e+00	3.172414023257949633e+00	-5.251563513690050283e-02	-3.779871492883545159e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	5.498783363755805453e+00	3.890819346295543157e-01	-5.306240668901880397e+00	5.152300600219977156e+00	-1.707476267759326736e-03	-3.247555561749326358e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	7.909297548072135697e+00	9.555999634466329218e-02	-5.056254589975804237e+00	7.861971277608609476e+00	2.942970353250272831e-03	-5.374674625126100835e+01
