G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	d1	Fc	d2	m1	Fg	m2
1.000000000000000000e+00	1.000000000000000000e+00	1.532084216383831299e+00	3.283383521335048183e+00	1.553598327027576387e+00	5.988512351030881753e+00	1.630255579430110346e+00	2.783513420901346347e+00	1.825130946131815757e-01	-2.778770167813962910e+00	8.379172758093508477e+00	2.796009352214401736e-02	-1.481406123167709765e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.625111365120737617e+00	1.027750202429465709e+01	1.531495345311459477e+00	3.558025378258921734e+00	4.168969436956037278e+00	8.017098993289536679e+00	2.951498038461088935e-01	-3.629223452945216533e+00	8.473081726082208220e+00	-1.801379917548833615e-02	-5.953512909019767818e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.804813728117418137e+00	9.250849097205907867e+00	9.295644825670940747e+00	3.790058239639721105e+00	7.110577969524694453e+00	5.858426912571268907e+00	2.915570804568115015e+00	-2.857882592198826899e+00	9.905945853758174380e+00	-4.497127192261752421e-02	-1.458320744290840310e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018653258075672863e+00	1.228847758221596420e+00	2.111652366810796266e+00	4.090887737194320195e+00	2.686530565219201971e+00	6.809505654740509506e+00	3.744601012828824294e-02	-4.945244881086722444e+00	5.490422809844004881e+00	2.182876996449411092e-02	-2.715571743500991175e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	7.047475134809385366e+00	2.542409980852664120e+00	3.553947631357188275e+00	-2.324959123043580433e+00	5.109025787705923527e+00	-2.382398645814504667e-01	-2.544884868683455892e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	3.195066469951407306e+00	2.768176399166436763e+00	1.195464546588715260e+00	-1.388660162940691833e+00	7.534450490693219038e+00	-6.688604203300323181e-02	-1.884073884790910824e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.722385974755376026e+00	1.336158209366687499e+00	6.736581488868328194e+00	-1.591832864927696267e+00	2.866824121578563478e+00	-6.692945643679175660e+00	-5.344127924874756630e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	9.105513087301417841e+00	4.221666500279190437e+00	5.238073022379057697e+00	-2.138213622862457974e+00	5.964941737365100138e+00	-6.363166035434189016e-01	-5.243761275051801007e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	3.617311832626667556e+00	6.262349449585148164e+00	2.836501695116926403e-01	-9.017642950496234100e-01	6.065417694564368745e+00	-3.418501411184667743e-02	-1.610022920647962508e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	2.942651177831515863e+00	9.250653255282257348e+00	6.377298464399416833e-01	-1.182903128240979562e+01	1.745988661020066557e+00	-8.466667220882237443e-02	1.381126473520900433e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	4.760694972928774860e+00	6.593564547980335533e+00	1.669805013956513262e+00	-2.922942212919374061e+00	4.991771862304766216e+00	-8.026881998808911567e-02	1.825717860018282401e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	2.836987975918662475e+00	4.555454467287480824e+00	9.530271565589255589e-01	-2.837472728312057768e+00	8.326403741646918988e+00	-3.202968445889198962e-02	-1.331026164413936286e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.582515803794859899e+00	9.880392320068215994e+00	1.839216670930809983e+00	-8.649256598194769552e+00	8.230597134974299678e+00	4.757209898685076793e-02	-9.897289700356940045e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	9.017059733655152343e+00	7.870642280134183544e+00	2.579710142593705235e-01	-4.160755867558242116e+00	1.884851065847532592e+00	-6.003918349951078287e-02	-6.777043187398713542e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	7.086203991138453340e+00	9.380574172594350557e+00	8.099705687424627598e-01	-2.041695663706767583e+00	2.375168334364131439e+00	-2.078450769526977993e-01	-2.145175888470242320e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	8.466591739488311674e+00	4.523336339899953096e+00	1.349837239018618629e+00	-2.813405407202098196e+00	3.692909238488069068e+00	-2.417672750192189357e-01	-1.980250724221527747e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	4.359956689133335672e+00	3.126181714160359171e+00	2.558516865140092023e+00	-4.304611601784629649e+00	8.653006042073826620e+00	4.597484004741888425e-02	-5.363860440148298636e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.651338681659698882e+00	1.567469114981437706e+00	3.798775306447282230e+00	-9.342664363372128467e-01	2.300493357028746466e+00	-4.565335713515414895e-01	-9.098369691439620155e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	7.496265209045424704e+00	7.288046564958316154e+00	9.816013120649997870e-01	-7.603041056921826524e+00	7.306989092113763462e+00	-5.520835979173572411e-02	-4.041398223207190199e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	3.485470484714452866e+00	2.142508754710295005e+00	3.599630489350136742e+00	-1.341497629896954535e+00	2.026471218880895986e+00	-4.833841551891451815e-01	-1.970513004598798901e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	6.887007376746153042e+00	4.245767034845392196e+00	1.384974698857813769e+00	-1.672038723602562671e+00	6.745430254744933407e+00	-6.475848956976546500e-01	3.769350311175686752e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	3.359153361264584081e+00	6.183439266320478467e+00	9.120771385757111549e-01	-3.920509815823293831e+00	4.456597798928926046e+00	2.887868889422984253e-02	-1.982227281101035388e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.684744883400836724e+00	6.301635729219451143e+00	5.315184029447832526e-01	-6.715549769463831531e+00	7.674382401629590511e+00	2.310099574527625654e-02	-1.825695906723169770e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	9.879035852045948474e+00	6.387569751473723301e+00	3.902935842550591783e+00	-1.901917699168456322e+00	2.758988056755507845e+00	-3.703127328582340727e+00	3.669115442292093832e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	2.230172753968803878e+00	2.360606059746991559e+00	1.712531754828889863e+00	-5.857728941979764015e-01	6.732262101213214223e+00	-2.376579703562894941e-01	7.808702462300026959e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	9.693837620936841759e+00	4.625494660797119018e+00	2.389893377751862502e+00	-1.841443185916604719e+00	2.840335042406333610e+00	-4.674399058307270871e-01	-1.437623314179133516e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	9.714365676287282980e+00	6.561714022243917199e+00	7.693052100325685760e-01	-4.529027619487034251e+00	7.121110378683081166e+00	-7.702112551165914145e-02	-2.765472120296651681e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.696221813905104625e+00	9.744747246261734830e+00	4.549821981001773707e-01	-1.368715989567408187e+01	8.937044520647843271e+00	3.165029161424799675e-02	-1.889892590302653730e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	6.401660408614637809e+00	7.123167805217921256e+00	5.707664766555706759e-01	-1.810956525154735930e+00	1.892064613313665156e+00	-8.650819312425424013e-01	1.336856570360249918e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	6.226968607260309874e+00	9.107431680997429169e+00	5.922522398052824100e-01	-7.463913541735197832e+00	9.413418989554289240e+00	-1.727821190021687839e-02	-3.482198182500459893e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	8.826161654139564661e+00	8.066150628065287265e+00	2.478795638139438928e+00	-2.577266412096845816e+00	6.197162018185649046e+00	-2.150333496703883684e-01	1.632540195031783981e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	3.844458147275942039e+00	6.023420153814969424e+00	8.277791770035123342e-01	-7.662907535726553476e+00	2.070494271681770471e+00	-3.628697045871383947e-02	-1.033076032003421147e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	5.139528363428413016e+00	2.801096173859623839e+00	2.786134526977029680e+00	-9.648058692000873737e-01	4.928804447431676117e+00	-1.090289182112581745e+00	5.124131266504718063e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	6.249428457723445796e+00	7.113324326907902950e+00	4.446980316999794014e-01	-4.597953823615834601e+00	2.037595397504915251e+00	-6.773071894871002252e-03	-4.828193386548885968e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	4.172456522359172304e+00	6.739584865331347707e+00	1.639194970591368872e+00	-6.552859875927911304e+00	7.441438622406213454e+00	-7.438663643363349620e-02	-7.332265276069055915e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.604935507535500072e+00	6.575908058203820516e+00	1.329577608965837321e+00	-6.273302647340282867e+00	7.922688646986891570e+00	-6.158055908692511293e-02	-4.701480544212022750e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	4.087634161695834045e+00	5.580263728547865121e+00	1.918427957460165922e-01	-4.607324602833532623e+00	1.857161429976704303e+00	-2.014556426510264245e-02	-2.076151681712250863e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	6.470661204093172358e+00	5.586797368157014887e+00	1.921460404841198066e+00	-3.955440897622934049e+00	5.629763878349967499e+00	-5.239336446253625157e-01	2.108858138634410295e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.669900771284231311e+00	3.607391854750579441e+00	3.260654496470680730e+00	-2.756950611434723086e+00	8.448113622818429036e+00	-1.223080970446533688e-01	-2.407466398292383403e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.483237354579911127e+00	5.434195586978956882e+00	1.013499389508068782e-01	-3.803856734028001618e+00	9.815823424605060410e+00	7.241636138921071775e-05	-1.106476789732917965e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	9.170253265964085188e+00	2.978227118296198128e+00	4.442818416137709114e+00	-1.006547025718971256e+00	6.301704360592347953e+00	-8.647696100240047645e-01	-5.106510322299038229e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	6.970646032328041031e+00	7.917166527527652597e+00	1.009384834783942475e+00	-5.573836707231429877e+00	9.263796441573834528e+00	-2.424493337671818419e-02	-3.508698950530644112e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	8.298888971900998612e+00	2.386543694062506660e+00	1.936484482339881463e+00	-1.315003215735736752e+00	5.468336534282636663e+00	-2.330942600319409475e-01	-1.676627668558682061e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	6.310989179239069991e+00	1.477729874235715446e+00	7.953537471511936907e+00	-8.225855931894322515e-01	4.575661211736016476e+00	-1.621493315429777260e+00	4.535620073932755680e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	8.342170175777512853e+00	4.419846796131596811e+00	3.262249535101666709e+00	-3.980051095254963478e+00	8.068385247773472102e+00	-9.287478867087264889e-02	-5.744229153743751226e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	1.098890135757879749e+00	6.610133316239834578e+00	3.264343929271035227e-01	-8.825765324545608692e+00	5.613478174989817937e+00	-1.184700145707961137e-02	-4.068524172158193863e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	8.415282487620268981e+00	5.213869317036393447e+00	2.167550006694308085e+00	-3.923184070643952470e+00	5.277879321142725288e+00	-1.275220457414478759e-01	-4.896527007629941863e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	1.144036915390202358e+00	3.294172180448699194e+00	3.215424957873878609e-01	-7.078610059742789229e-01	5.512710306646278369e+00	-8.271420109544022625e-02	7.305988501037298022e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	8.543531279225874187e+00	5.543791148004985736e+00	2.513864456914955969e+00	-1.163521036558415878e+00	8.538496799716359220e+00	-4.483836107137453841e-01	1.715031773145592808e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.041471402222225429e+01	3.982672495502078025e+00	3.600343568291127561e+00	-5.164606731827658059e+00	8.556835357476369808e+00	-1.046801830933010435e-01	-5.298606367185819011e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	3.014083861488469740e+00	9.535856916522655879e+00	1.152461551118386107e-01	-4.661652067433333713e+00	4.760123889940320652e+00	-3.548990978891067988e-02	-6.804887876281854631e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.392880681562613354e+00	8.801608776781325361e+00	4.167654453756673427e-01	-2.235173070701817810e+00	4.054102901618027666e+00	6.590676074351023775e-03	-2.755717206381906870e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	8.377516725294817945e+00	5.782847996953170977e+00	2.910252978286961500e+00	-4.269578970081883362e+00	5.061500222710303198e+00	-1.420332312369837757e-01	-4.091122925672200239e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.281762232181450578e+00	3.555681914510561370e+00	1.007266456413192790e+00	-3.793925146408851923e+00	6.201736279094426152e+00	-8.308782267416969791e-02	-1.924180742603783045e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	8.483421457887825312e+00	7.525707000511522970e+00	3.639774003988595075e-01	-8.284195306796391378e+00	3.649292859601466432e+00	-4.384013970406899774e-02	-7.094358141645929550e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.111515885590375508e+00	1.218425687723223128e+00	2.861029233294102081e+00	-6.363300680651696739e-01	8.211115744715604237e+00	-7.914117892980246372e-02	-1.086424560196968869e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	2.344135824217969510e+00	5.118912964453366854e+00	2.105078047267552321e-01	-1.068731333553233132e+00	5.415622506001228409e+00	-4.990402003255937913e-02	7.304326727750443560e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.449410535982885051e+00	4.009134859586676924e+00	1.927158449781276595e+00	-7.798310439982135911e+00	4.430722987701886773e+00	-3.001804554387200175e-01	-2.025380186783059600e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	6.919431029697859614e+00	9.498389097812582449e+00	4.348913393331035881e-01	-4.298841886690283332e+00	1.758589726706075940e+00	-9.259325393887729572e-02	-1.484237724052988128e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.860628298496035171e+00	1.096835008212901030e+00	7.663932262751676383e+00	-1.249868988042116102e+00	3.391588951786173034e+00	-5.317660012256868463e+00	-4.105015876805473418e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	3.696482247888437378e+00	5.809192131780357649e+00	1.175419323480321632e+00	-6.007865449388907209e+00	9.399333593537249953e+00	2.975776168894197354e-02	-9.844433949966783004e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	7.165200309218814567e+00	7.791427099575192194e+00	1.386968708005414941e+00	-6.992785191222518293e+00	4.041435872713496913e+00	-1.260557508542780036e-01	-1.351748887741976546e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	6.736220337542667913e+00	5.422016200307241185e+00	9.623249584922082267e-01	-3.451334721713132492e+00	2.736793901667855966e+00	-5.034735528384636227e-01	3.415132736243892797e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	5.776764068180731293e+00	1.584976404501921676e+00	8.087526405058703460e+00	-8.440722286113532258e-01	5.033919813447236713e+00	-1.051050194828087747e+01	1.004853627910896563e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	7.049854049129619327e+00	9.763756171642132387e+00	1.639164328363474921e+00	-7.747785037316085699e+00	3.691451195147810171e+00	-4.727183951447688770e-02	-9.693182178952815775e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	6.249488442688763357e+00	5.455719545141845650e+00	2.342122388703262725e+00	-6.616360574592152766e+00	1.582387211507692903e+00	-3.274294056336773950e-01	-2.983724821174488895e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	4.373501337748299633e+00	6.290196257723543738e+00	6.911524868323640769e-01	-9.280716447871476760e+00	3.403644766252895693e+00	-4.293870601401751641e-02	-6.690494861210751765e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	3.339065967420057568e+00	3.350526581474233545e+00	1.579071788200291815e+00	-7.728540402067131110e-01	5.776777773195581389e+00	-5.294907898905122645e-02	8.150622726337235502e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.201698464975475389e+00	5.474087602269129604e+00	3.632561781146514068e+00	-1.513085172144578827e+00	6.134158067101798117e+00	-1.034477737321757962e+00	2.487656641164101856e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.844633473871043261e+00	5.073667512871000262e+00	1.189646562289920162e+00	-5.951759956153120257e+00	4.125228644233994935e+00	7.158603385326686719e-03	-8.749342107440725158e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	6.826936321626067006e+00	1.848284056808459308e+00	1.377466885275009156e+00	-2.115496918578701369e+00	5.062406162908073881e+00	-1.953132934419360978e-01	-2.949688840741318430e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	3.407974501397186717e+00	1.712070934407087464e+00	6.415753757254859524e-01	-1.019420649241042653e+01	9.134490701012527580e+00	-1.578721462992884600e-02	-3.250371303573106019e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	6.749030408375221057e+00	8.811913345111998197e+00	9.553611464661146968e-01	-3.055029900541114785e+00	4.163727676314441517e+00	-8.886654287415078624e-02	2.065459589838969379e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	7.704951568368648473e+00	3.076743255194398952e+00	5.660446289177966328e+00	-2.245181729308111773e+00	3.508844957676098275e+00	-6.201359610717823712e-01	-2.490844605242069321e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	2.941628242182539932e+00	3.009517270589155746e+00	1.667708181820155566e+00	-2.654184639920420086e+00	2.986937671286993279e+00	-3.211641645426727143e-03	-3.888076580152763029e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.819539762489491341e+00	5.509882445316598876e+00	3.032509271831866360e-01	-5.420861004737896671e+00	4.765626824792597915e+00	1.206961669006971147e-02	-3.108852184672812058e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.258977712115775915e+00	8.004627639777531556e+00	3.837693996601901913e-01	-5.151676238156629672e+00	8.124427159567783718e+00	-1.299803493970791771e-02	-5.329143200729353680e+01
