G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	d1	Fc	d2	m1	Fg	m2
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	7.533297110586207879e+00	8.392825293310270940e-01	-7.693684094387172934e+00	7.482093781785086328e+00	-2.789657941600524188e-02	-4.044279544143657290e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	2.094187055981571621e+00	3.496395902564035207e+00	-1.804452208792627799e+00	1.916605413864137519e+00	-5.105500711821958637e-01	-2.018136984695676617e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	3.726919955185356681e+00	1.315579488337446978e+00	-1.601576772064132737e+00	6.602346153672079332e+00	-6.564003697775177004e-01	3.881881687460769115e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	5.797195047468854057e+00	8.998889453182676856e-01	-3.558650639623392564e+00	4.210254281133550158e+00	-3.256402007885857847e-02	-1.988220372878637221e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	6.077623442741976412e+00	3.712453312756637258e-01	-6.717458373801420635e+00	8.111681064284612219e+00	-3.394993517993197610e-03	-1.825581905670451377e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	6.409157697906993079e+00	3.777447793214353311e+00	-1.562816315860939387e+00	3.107370892695584086e+00	-3.700449871656504630e+00	3.721651612978147483e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	2.492516186375735909e+00	1.562956619902983624e+00	-1.184829927290173002e+00	6.757115784377589307e+00	-2.773048917960318493e-01	7.549205835876873216e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	4.409898561301528019e+00	2.321401199512300728e+00	-1.989992313414681080e+00	3.122065383972369101e+00	-5.107528294653835843e-01	-1.512789840296855282e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	6.547628468017400394e+00	7.595539520405790723e-01	-4.701463733786912513e+00	7.420088467495136619e+00	-5.110650330838466260e-02	-2.721220002202021604e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	9.720348378274225709e+00	4.964190341594600930e-01	-1.385937217142765299e+01	8.867243028705280139e+00	-3.710887947611178714e-03	-1.900166882068694747e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	7.554219010751815233e+00	6.962503669945347973e-01	-1.657110732804181419e+00	2.133023430978164381e+00	-8.571518446608511477e-01	1.251873605369580389e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	9.295124586496260832e+00	5.439382773171349550e-01	-7.440973180052286473e+00	8.797088704213098964e+00	-1.441217070993769736e-02	-3.377292324333589590e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	7.861411946517129934e+00	2.422129696177599989e+00	-2.602021029787200401e+00	6.332543131418612248e+00	-2.216349708573354116e-01	1.751970745168758015e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.323993811897895334e+00	8.581800061515421074e-01	-8.099591681399781251e+00	2.140166684426012544e+00	-2.106655688808260415e-02	-1.038266385773595459e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	2.727647171407977300e+00	2.726088727547686830e+00	-7.099310368952271855e-01	4.851369283763287577e+00	-1.074755215993412394e+00	5.760810906469917114e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	7.007651865619807907e+00	4.751334073679615577e-01	-4.440813985605852388e+00	2.450491868554423025e+00	-4.383237304122104827e-02	-4.700866273129747697e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	6.608010798370006711e+00	1.554328974008420960e+00	-6.471729147521686265e+00	7.303407959279964778e+00	-1.623605017000673972e-02	-7.548947422139239904e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	6.425577886501192104e+00	1.413976500301789674e+00	-6.123030637841960555e+00	7.830740153843390061e+00	-2.309614224372305222e-02	-4.583766310104216046e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.408278889322204463e+00	2.931523436150658690e-01	-4.281485149972255044e+00	1.941909992211129810e+00	-4.425611111820672988e-02	-1.890115584225381085e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	5.757075436859087958e+00	1.948243894432681644e+00	-3.348266405788003386e+00	5.553232013323755822e+00	-5.213977998468360964e-01	2.198495620854179577e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.022600785536862844e+00	3.181348719805949354e+00	-2.351546583344243935e+00	8.327919097462588738e+00	-1.602367690112630472e-01	-2.431053053495097771e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	5.665906769161163758e+00	2.151624419677528877e-01	-4.052681797566329180e+00	9.421882230571021921e+00	-1.349460439791176289e-02	-1.189309435182681618e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	2.785075559811983403e+00	4.340076844629187747e+00	-1.002304857720667020e+00	5.624922375560278631e+00	-8.154465176079706001e-01	-7.431813621816037774e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	8.250170744835747527e+00	1.170239523508262991e+00	-5.763093423433994111e+00	9.547832039839665441e+00	-2.626451302816905364e-02	-3.411287878564687048e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	2.669361829371879935e+00	1.961840381702744329e+00	-1.191666427710571963e+00	5.817911399475102385e+00	-2.535641124213175446e-01	-1.709851290360009557e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.773635345320030421e+00	8.091007483579540249e+00	-8.026203524110362419e-01	4.536361253390513326e+00	-1.631672806877630943e+00	-1.362716184388233165e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	4.916075174519511926e+00	3.520556694545036613e+00	-4.347217286184699603e+00	8.632228194737187721e+00	-7.553227846761918773e-02	-5.669369492786776021e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	6.921904453989980333e+00	2.899428155363716342e-01	-9.173348370381102512e+00	5.430926793550450604e+00	-2.619502002206256560e-03	-4.150060653142828926e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.932821468614012161e+00	2.184190558266616122e+00	-4.133343901260232656e+00	5.247553446472061012e+00	-1.064292822588002452e-01	-4.671980041532086858e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	3.493047954229225649e+00	4.588139138271173367e-01	-7.607815788997266404e-01	5.407638581894189223e+00	-3.405653436931371791e-02	5.174392788581982039e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.017434189541195799e+00	2.563447082880069061e+00	-1.276460976364961475e+00	8.621633706769811667e+00	-3.940608631053817423e-01	1.594292224339867481e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	4.125396886937697793e+00	3.557591380455433328e+00	-5.252858577788805050e+00	8.486686821357034560e+00	-1.191254242670065633e-01	-5.214084538853081341e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	9.394786386189181826e+00	1.503516800356382577e-01	-4.617151146319690369e+00	4.640775468649542823e+00	-3.067434311751067195e-03	-6.906030251051930691e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	9.301176437793877483e+00	4.372011220362495010e-01	-2.144559889158931032e+00	4.002403496203687183e+00	-1.474204813563404978e-02	-4.352691676811295984e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	5.523478568904724106e+00	2.951779832573290019e+00	-4.527292398549480623e+00	5.417344995515047223e+00	-1.192766771064726061e-01	-3.933494570475806995e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	3.949482243311028373e+00	1.063049455721376324e+00	-3.508022844346899927e+00	6.148071873528437870e+00	-3.485878319481643117e-02	-1.852413111797962131e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	7.628219282858389683e+00	4.221973459057664080e-01	-8.616732059122456988e+00	3.145335219398504467e+00	-2.863644480334421802e-02	-7.258848771513254405e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	1.345785327596192404e+00	2.923295835736015036e+00	-5.762161511206741471e-01	8.140537592142498724e+00	-1.599334918026001362e-01	-1.162136978587948066e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	5.270248362947660858e+00	2.836283402093114359e-01	-7.739938742372941549e-01	5.362197620106037732e+00	-4.614446428140546452e-02	6.774403057570584252e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.014744346523776208e+00	2.027993429237239020e+00	-7.668529935596615665e+00	4.013751174444453618e+00	-3.245524976281737861e-01	-2.037561468038209256e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.280203064671370683e+00	4.732793048890531762e-01	-4.105567789629025910e+00	1.965306799881080035e+00	-9.963971397149856690e-02	-1.596386596589743156e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.101074741467539697e+00	7.728916637918485044e+00	-1.120287694660460298e+00	3.152440439344251111e+00	-5.264887593045720848e+00	-4.704935318689117629e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	5.979866263888440336e+00	1.279495483653792398e+00	-5.868068846515494208e+00	9.540226846514896053e+00	-2.353796052074086376e-02	-9.981638695651428250e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	7.667736874517505186e+00	1.309875555308458228e+00	-6.849225048280442429e+00	3.748223647354433918e+00	-1.171463398878229145e-01	-1.093672957176506522e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	5.367349300359459896e+00	8.406461888517958725e-01	-3.389377021769802045e+00	2.515902035110027857e+00	-4.551837083205078072e-01	2.606911980774663906e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.766597259999390879e+00	8.085635368254331823e+00	-8.272519213110758329e-01	5.147169498553102684e+00	-1.049122760353280626e+01	9.122046245910572893e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.750619944149127249e+00	1.633744026382490500e+00	-7.924593243034467882e+00	3.758781920190827019e+00	-4.055965209314790765e-02	-9.543876403277772624e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	5.660058885048661281e+00	2.407866610849464628e+00	-6.555017505530793542e+00	1.324681524910497288e+00	-3.559441004766456529e-01	-2.841198779952352282e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.527230759544369043e+00	5.909274770220799278e-01	-9.357646232924366814e+00	3.899765218755016249e+00	-1.657287197094542072e-02	-6.755325800001229197e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	3.134070829922760204e+00	1.410886366547819737e+00	-7.612051445205471056e-01	5.903680972379844683e+00	-1.508698249228007660e-01	6.093642265763754562e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	5.353326540341892148e+00	3.648674984869041626e+00	-1.627921879502490121e+00	5.965623043525555502e+00	-1.000845023065368933e+00	2.729246689178591367e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	4.865089139204970436e+00	1.242569150594278860e+00	-5.965823301214099317e+00	4.206367697446640186e+00	-1.706582853346363601e-02	-8.644445403193158484e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.676803250292395964e+00	1.340710322717258540e+00	-1.970113477246288269e+00	5.026633269078810251e+00	-1.213908905752276030e-01	-2.987026055273561909e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.960295390767218038e+00	6.338683626913758085e-01	-9.984568435397157771e+00	9.693650511495025768e+00	-1.051762827566096216e-02	-3.338895755058062065e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.538833523110914925e+00	1.003328994204715219e+00	-3.098732486549985232e+00	4.403571100953041828e+00	-1.038059489496391680e-01	2.804791729991847671e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	3.160348275263852980e+00	5.613926795037428086e+00	-2.529229498113116481e+00	3.325744749014553747e+00	-5.779416705937443499e-01	-2.476524753044195393e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	2.761146445502958180e+00	1.571912563050631206e+00	-2.597091729557473805e+00	3.186358209647034645e+00	-5.826191699670746349e-02	-3.780131608370340501e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	5.540554498117802318e+00	3.813925225033150679e-01	-5.263980662507160346e+00	5.120184125609817727e+00	-2.762591578315903851e-03	-3.272414918367947934e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	7.914029421828173483e+00	1.319070471672447176e-01	-5.095780922588927453e+00	7.845564294701678598e+00	-8.746954652356548916e-04	-5.345229883772146451e+01
