G	c	dx1dt	d2x1dt2	d2	d1	m1	Fg	W	Fc
1.000000000000000000e+00	1.000000000000000000e+00	4.272920132180417774e+00	9.756378475019253926e+00	1.408369740082827004e+00	-1.113861021368063575e+01	3.886047554165763085e+00	-3.170575168983804133e+02	3.305879685896501829e+00	-1.248019801835363207e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.145974645718709439e+00	9.492582043418835269e+00	4.753355000244863682e+00	-4.510099535383395164e+01	1.488088203914890162e+00	-1.322471651104197292e+02	4.444949784437466356e+00	-1.878728541136163832e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.045454295199109040e+00	5.190360994586600718e+00	3.350338332609897218e+00	-5.397649677277941294e+01	4.312956450487392068e+00	-3.714129695195514955e+02	8.890413263692407142e+00	-1.523584810484559071e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.771830373011248128e+00	8.786951853563046200e+00	7.553528461789072779e+00	-3.527220454870138155e+01	9.484815152433382579e+00	-3.881376334553274887e+02	1.045400434582118088e+01	-1.524112791174806025e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.571743298369449704e+00	8.707880936084686496e+00	9.966453125606324903e+00	-1.018760824262233342e+02	6.761584387202967505e+00	-6.070195084554343339e+02	1.555060534214383061e+01	-1.717806004203019432e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.386036382313633908e+00	3.894669393082028197e+00	3.262464683053985848e+00	-4.161008825648764287e+01	7.108133353290041256e+00	-3.456144420530918637e+02	9.341695000809780325e+00	-1.319704592407111354e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.447738237005399498e+00	8.436544421177435638e+00	6.952695119249005629e+00	-1.308329489780430421e+01	6.728178185631061403e+00	-1.061891726210759259e+02	5.177126978163781423e+00	-1.794998541971063011e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.512577658399549385e+00	1.253623108829038157e+00	2.830169416419216599e+00	-4.403731337496258647e+01	2.805180799219786802e+00	-5.740102134571661452e+01	5.651079802922918560e+00	-1.280990922513130625e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.441289076724320051e+00	6.315911730134370572e+00	6.087206871237363259e+00	-2.609543543418554634e+01	4.764845333826611906e+00	-1.251478701887263441e+02	6.757236391871463965e+00	-1.619403126834076057e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.576780287900048538e+00	3.095282841688376418e+00	5.127618550997181224e+00	-1.145635648360934766e+01	7.701138230711058519e+00	-5.495954708261242416e+01	4.690242702209827641e+00	-1.542450749285518397e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.524809366773801855e+00	2.144801197174295293e+00	9.705627588309022613e+00	-1.852877837451846688e+02	1.794280875601361291e+00	-8.049148378117308766e+01	6.833594241742553699e+00	-1.901426049267097129e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.675502892328651683e+00	1.707091201589642226e+00	6.448145100672117103e+00	-1.306866642804415619e+02	3.506800756253197537e+00	-1.235797010465471146e+02	1.052824710641838912e+01	-1.681820636227060239e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.242234815932571124e+00	7.311097955722561714e+00	4.046954939094642434e+00	-6.610669347752256897e+01	3.529888891670038831e+00	-4.090930279249586761e+02	8.605207877958294560e+00	-1.659254551563641211e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.722791687418563811e+00	4.098243912899119046e+00	1.971454195913359797e+00	-1.562990296362555576e+01	4.882305830182191997e+00	-1.410289333066221502e+02	3.930811648850949691e+00	-1.214048169512531361e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.925034430871853885e+00	7.551080237102232751e+00	2.279364272733705121e+00	-7.140855297713530447e+00	9.794364997504560577e+00	-2.220864410371050610e+02	2.754052644235074787e+00	-1.359810762389084715e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.054567814430233952e+00	1.551575158346235828e+00	3.102166897771874599e+00	-4.925478158939650086e+01	1.632668166083013350e+00	-4.224068098367411039e+01	4.549386358562009569e+00	-1.473379119511790902e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.057565124329760131e+00	3.847288675850907946e+00	3.292849288182578160e+00	-3.191451784914525902e+01	5.663797865126214859e+00	-2.130100760375686662e+02	7.443370864359637018e+00	-1.353817328560098066e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.124531086658353551e+00	5.808225051451555210e+00	8.698943270894549329e+00	-2.832819437262407902e+01	2.705537801899116079e+00	-5.191179709636963224e+01	5.679321895292771316e+00	-1.976645029639400475e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.454301057009812048e+00	8.117478079798038593e+00	6.083518338490769395e+00	-6.143659113330859611e+01	9.802821123186813423e+00	-8.003792088534723916e+02	1.406569332675414152e+01	-1.488680815064530316e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.358577355937122810e+00	3.887178983541522470e+00	5.719737570336750565e+00	-1.072218503060267736e+01	2.071673313406715788e+00	-9.253000062953525173e+00	3.106028970644082676e+00	-2.066999844268567976e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.105305837713649098e+00	6.726415747851449467e+00	2.113573527980159295e+00	-3.797267658126217071e+01	4.673428012362533579e+00	-5.741042709396293731e+02	7.446457593070898717e+00	-1.374514158546922715e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.293044163220902210e+00	8.900937300404612174e+00	8.707533054444702714e+00	-5.095967670646467695e+01	7.571123254181638451e+00	-3.962635395501636140e+02	1.177935938339405553e+01	-1.606177658984932588e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.956147583500249532e+00	6.569555709443184455e+00	7.511218656662931537e+00	-9.904307535131219709e+01	7.376880188168633445e+00	-6.259339742554346913e+02	1.593596943791010823e+01	-1.609831841867223279e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.879308026555129185e+00	3.179038768565724649e+00	1.650265245233754285e+00	-1.230911437873093561e+01	4.824929666927538108e+00	-1.208387158707345748e+02	3.252414028259911216e+00	-1.106536690941789747e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.678095651364331253e+00	1.261822913092220055e+00	7.297563310168918349e+00	-8.584369565601953411e+01	4.151545557247503737e+00	-6.017720993140363817e+01	1.034942747131531782e+01	-1.613510850363439442e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.944750859383103325e+00	8.877227922267481475e+00	6.062826808315875837e+00	-6.588273108752724738e+01	4.605178210924444571e+00	-4.431607253249858900e+02	1.038563615962190845e+01	-1.667155809234720953e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.631780263059226854e+00	1.224119082704970385e+00	1.737105411878887340e+00	-1.205431958463778841e+01	3.402996108686301202e+00	-2.923715993891505249e+01	2.580148699457379458e+00	-9.101111895145305164e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.752611047016754853e+00	8.944543419776342930e+00	5.132545932677217593e+00	-9.723184720223699173e+01	2.994204491856735206e+00	-4.719417245519977655e+02	8.404444216888284913e+00	-1.801709860833871302e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.066972799105329273e+00	5.699936105799049635e+00	5.431667005128804959e+00	-8.260815718661356755e+01	5.343233063661725346e+00	-4.791755266110525895e+02	1.221529659630816589e+01	-1.597293429312082402e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.509371450530979430e+00	9.374508031040216238e+00	2.542491505189540479e+00	-4.671906190201773512e+01	3.467491257714690356e+00	-5.999375915388787917e+02	7.236947048739309274e+00	-1.590061469409830064e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.049037500258814148e+00	8.188696741900717058e+00	9.513385855542495051e+00	-1.639422211279722035e+02	3.561658533333883270e+00	-5.087299762746352485e+02	1.147402130218614325e+01	-1.862073449068702535e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.417659461785087061e+00	9.861178176244617788e+00	8.656963634116200623e+00	-1.023541921548101925e+02	6.953604967240668344e+00	-8.175625018612345229e+02	1.587418071686142973e+01	-1.670973690561236902e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.328125121994766289e+00	4.224869082773821560e+00	6.938147199552531674e+00	-1.280901807129512520e+02	9.767684902145912673e+00	-7.304223260877947723e+02	2.058641370270841975e+01	-1.551441490405142787e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.823850610046439336e+00	7.972604887546236974e+00	5.129933948835708080e+00	-1.342633884237132769e+01	6.452462561719757517e+00	-1.398187096644990675e+02	5.196450945229715401e+00	-1.652242519632282525e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.824028111602370217e+00	4.593270253692455896e+00	4.734448415839614732e+00	-2.272876131640262187e+01	1.783177803842799669e+00	-3.344048179726647874e+01	3.904346118953984757e+00	-1.784754286947622948e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.466823345946009383e+00	5.298254034245659660e+00	6.883271415760678025e+00	-1.295208269278878355e+01	1.632383338315259946e+00	-2.125104994521160151e+01	3.304603945433344236e+00	-2.231870074230646761e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921090763842600246e+00	6.643524367278729414e+00	5.976315337379751291e+00	-4.189940393105598559e+01	9.536433891254453954e+00	-4.517736318100011204e+02	1.107485611929330283e+01	-1.442041097074145739e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.532836088084587267e+00	8.865988019804282416e+00	1.553804301468944660e+00	-1.305459143606036854e+01	3.687114041394774944e+00	-2.841648964984372014e+02	3.532284908744124152e+00	-1.294302668163099801e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.421407009180450931e+00	9.863826103193668260e+00	5.535922712936574008e+00	-3.290493938097037585e+01	1.876284251791302093e+00	-1.067471254392714854e+02	4.568397313963662221e+00	-1.870022967492929844e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.408678049803048893e+00	7.945516041532441065e+00	8.315981532051525349e+00	-1.331199754868572711e+02	6.401114473619749390e+00	-8.181593614604804543e+02	1.661627059116522886e+01	-1.710893426459305422e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.196194105259709595e+00	4.750297567122687248e+00	5.212454749427143597e+00	-3.933829168101606655e+01	6.682441963770053839e+00	-2.449694953257138934e+02	9.414614319687322208e+00	-1.452729604407676511e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.524282180743681714e+00	4.844684332462745324e+00	1.517207135244990512e+00	-9.833952973007040299e+00	6.800723623103039017e+00	-2.308559103622685313e+02	3.044591592429892302e+00	-1.098711282120524046e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.794334852914075462e+00	7.663049479389401064e+00	8.067468508901352919e+00	-8.819768127850208828e+01	3.344874454291416388e+00	-2.833419739568760178e+02	9.551887541320661867e+00	-1.820746390676617033e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.314881876370487035e+00	3.115227988181964225e+00	2.869941398464560312e+00	-1.203792633817401558e+01	1.152676303662595769e+00	-1.242120294770931821e+01	2.303155996889031609e+00	-1.655589544929004120e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.069996627648881926e+00	2.068541417100792312e+00	3.516919998042030482e+00	-5.864747873564280667e+01	9.680960271896138281e+00	-3.426817764837594495e+02	1.247130139806784932e+01	-1.228381802523383914e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.817890071004207631e+00	4.116037468424696755e+00	2.488715489537867587e+00	-5.579254651729828041e+00	3.287424661255658798e+00	-3.075014504065725518e+01	2.155796496905074022e+00	-1.486390433702606151e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.963268769226003130e+00	3.580023592399004251e+00	3.899506050797751033e+00	-8.017568614582916098e+01	7.082753201119005304e+00	-5.118846694557529418e+02	1.362529113567737404e+01	-1.437500869319069619e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936076321383247034e+00	3.720564200961548273e+00	7.778390932562045279e+00	-1.209318050506245186e+02	7.341262282197626554e+00	-4.186964724695144469e+02	1.719004430581971832e+01	-1.616831583833968411e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.788951313759272743e+00	3.062244077012901133e+00	5.709009345171719652e+00	-2.741886970821104086e+01	6.486010097904552296e+00	-9.664118764954028507e+01	7.596191155019364594e+00	-1.457486388807703426e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.066096823920796410e+00	1.396059772751649053e+00	2.755319768133871694e+00	-4.334324099974172562e+00	3.817728248982529049e+00	-1.213409392303640999e+01	1.849020941160464782e+00	-1.440432200336025703e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.307265679414744142e+00	1.191092238013299554e+00	8.909824547486184798e+00	-1.540268747901972972e+02	3.423356497248251085e+00	-7.114783339967020481e+01	1.087883457162141276e+01	-1.704780983754349943e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.372141233421892537e+00	9.841629226988656498e+00	8.937237554490257807e+00	-1.245647431467509421e+02	6.368018239714094975e+00	-8.731952889415440495e+02	1.602193132950511867e+01	-1.747812225056237345e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.553270786275770199e+00	4.845926151577494068e+00	8.919969903110176901e+00	-1.277151534299075735e+02	8.773012677458876141e+00	-6.178115079583869829e+02	1.958702922126338208e+01	-1.611398897446082668e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936330789259693930e+00	4.450233268176271295e+00	3.221510294380550921e+00	-5.011541282917048790e+01	9.566978059115447408e+00	-6.835511992595608035e+02	1.169138868874096815e+01	-1.297923116713538327e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.676223103433821082e+00	7.086131503990341862e+00	5.108893459424965755e+00	-1.186006159062016430e+01	1.963655325386742811e+00	-3.831143429520353294e+01	3.218840448384814312e+00	-1.922726050109192508e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.155099377015941897e+00	3.092330746796917218e+00	9.745491311219234731e+00	-7.616879893321014094e+01	2.515623993841819228e+00	-5.477420706134449802e+01	6.990537601369454457e+00	-1.927900771127497803e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.044963175732614769e+00	9.507197865046618901e+00	7.998969634182839350e+00	-2.510785270415792070e+01	9.511325870693623230e+00	-2.813720302528247430e+02	8.470787598779825345e+00	-1.562063162553655626e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.776777127067653339e+00	8.133010967402455549e+00	1.283462780710884932e+00	-2.218182705906543362e+01	7.598997077047514814e+00	-1.122930340429864145e+03	5.827253149760996287e+00	-1.149624184157717055e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.616656879627238474e+00	1.782846887657184132e+00	1.600973676625641495e+00	-2.667752300202588245e+01	9.091518104554959123e+00	-2.714918046250737689e+02	6.002890211026398859e+00	-9.195284299089088176e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.966400792642100104e+00	4.697775716414805736e+00	5.079845553413124826e+00	-3.793867087785763204e+01	2.846084858702731868e+00	-9.160124605873335213e+01	6.221402428545783181e+00	-1.689510588443457806e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.633609528587508297e+00	8.917784486476271866e+00	9.140091101520047445e+00	-2.014483169210163993e+01	6.341872011938907150e+00	-1.226323099202103037e+02	6.974409086618167386e+00	-1.850230791237858607e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.779700131014429587e+00	9.538698275913509050e+00	5.783888292635526618e+00	-4.038295326399811103e+01	7.342309107412329894e+00	-4.682415630880183812e+02	9.799744136980377718e+00	-1.508649431900306981e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.938953480468676105e+00	5.257822981322072486e+00	5.369050825569980034e+00	-3.917073542756383375e+01	7.154732895985508989e+00	-2.722248063218789866e+02	9.677236071953757346e+00	-1.482298709234539880e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.636669360924932981e+00	6.607613741278503205e+00	1.949102335497157945e+00	-2.947596787254818196e+01	4.702362184805124912e+00	-4.683431527210505010e+02	6.474188003524321999e+00	-1.339006731819596174e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.733721158045766764e+00	2.667154148226218879e+00	6.866967982584944785e+00	-9.141119409698926290e+01	1.078894054953802417e+00	-3.514865362003133953e+01	3.936564802437121369e+00	-1.895620880509933270e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.996522094683776061e+00	9.934454135321953316e+00	8.543888675870833893e+00	-1.434704729159394390e+02	6.266230237158397998e+00	-1.060103867959008085e+03	1.662625194001616080e+01	-1.758496617746773127e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.244717695673466018e+00	3.048156459627440196e+00	4.414461071615411569e+00	-4.557913272629526347e+01	3.206194133697251036e+00	-1.064104625512631799e+02	7.093209248946608980e+00	-1.588183589871598800e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.143318486451859961e+00	9.509780074135376182e+00	8.051943200989724048e+00	-2.531937785816611353e+01	5.042849305054785347e+00	-1.522757256814624327e+02	7.058746892223428659e+00	-1.773851847270716986e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.405254240409805178e+00	6.832009998951614094e+00	9.593649709617668719e+00	-1.356738088220744771e+02	9.578948742891411072e+00	-9.228300696620113968e+02	2.142023984742807485e+01	-1.648198893377591068e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.916524555030783894e+00	6.521144087963239855e+00	2.804628430237593228e+00	-4.272818747882695334e+01	4.610669063209916985e+00	-4.618685446283801639e+02	8.048196089006829368e+00	-1.439411563076446132e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.045888283075906422e+00	5.542033329905573069e+00	5.715317043059411795e+00	-6.547072797761373408e+01	8.576301968178221102e+00	-5.586591211479922094e+02	1.375792942550692821e+01	-1.491590685917039361e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.892188004209027774e+00	3.207782449191183716e+00	3.534096523556722769e+00	-5.908279975536952833e+01	2.722911683432608143e+00	-1.346007392511389753e+02	6.929106203311065748e+00	-1.604838520243943245e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.480930145118150243e+00	2.636375578777050865e+00	8.112377319406784082e+00	-8.416960108455479883e+01	7.067696922080115129e+00	-1.876114879377495299e+02	1.445593516212469076e+01	-1.578533157539108167e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.688105895474715012e+00	2.890692113713186906e+00	6.186305800439900970e+00	-6.727613540061321373e+01	9.760212856045388463e+00	-3.251713357399494839e+02	1.465515661194524988e+01	-1.429344468049491779e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.881452595882428191e+00	2.638499977876731517e+00	6.698326176131240928e+00	-6.216417758129718152e+01	1.902908811236280417e+00	-4.819556521123148229e+01	5.721893917012105035e+00	-1.790425108433313595e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.081048341376442457e+00	8.061660119501476984e+00	8.283660623163706660e+00	-1.175026560571576972e+01	1.124703979651001218e+00	-1.644862105349940862e+01	2.543246544689782951e+00	-2.647777233616864567e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.971304564856968700e+00	4.216569181959160417e+00	4.584618587495227438e+00	-1.367394286024132732e+01	4.960052220995094352e+00	-7.203815501938053956e+01	4.590457327710669944e+00	-1.539186182947757775e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.257987411143160816e+00	1.449807529331891498e+00	9.262287522359040182e+00	-1.556666437019327098e+01	1.771549675504819232e+00	-1.704760359296367156e+00	3.858995783995066375e+00	-2.213500016221706446e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.670146854629088295e+00	9.761590408572178745e+00	5.827057666131217673e+00	-7.351936627167361848e+01	7.652584289692163644e+00	-9.546547679889671372e+02	1.416835157581721916e+01	-1.529412748736736605e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.799260717576824931e+00	8.845739409970706291e+00	2.455420503767927087e+00	-1.737853853065256260e+01	9.191588718727116358e+00	-5.746088875004408010e+02	5.237431066532220569e+00	-1.245214819469556922e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.546085633203365006e+00	9.344800656666389926e+00	7.258515329582574616e+00	-7.499087878241387273e+01	4.962769760437081068e+00	-4.706824154668179858e+02	1.146804302948635801e+01	-1.709574048603143881e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.165501130516215511e+00	1.001603529779990254e+01	8.121641653055846177e+00	-1.426853103238632627e+02	3.394171013591585684e+00	-5.829658910934138021e+02	1.051028063780652388e+01	-1.835811094792720866e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.169626127151051964e+00	2.534375560968090024e+00	3.860066091510984343e+00	-2.314054655497451307e+01	4.859571744269088889e+00	-7.763137439063798695e+01	5.911332879998285605e+00	-1.371835105211821837e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.710564024210128764e+00	4.482345735520665286e+00	8.778487993001890644e+00	-7.495336968415708156e+01	7.527666169048917055e+00	-2.939855463906110344e+02	1.442541835302269781e+01	-1.613509166068898715e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.873904015504687770e+00	7.832280436846867921e+00	9.217476238219330043e+00	-1.358774879910579614e+02	1.180792105066409192e+00	-1.223985744445742512e+02	4.061406746723744909e+00	-2.028054801912674954e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.074388208267461398e+00	7.230544107620779926e+00	3.478866423877082337e+00	-1.839883703953243099e+01	6.327568279466441403e+00	-2.444786700206762760e+02	5.649752835421224084e+00	-1.420160629884335224e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.736604153143831653e+00	2.420086472419174406e+00	9.894090903152889638e+00	-2.443042580817280651e+01	6.596576469577887458e+00	-3.592379220585895183e+01	7.811402150730960336e+00	-1.725433697152908508e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.667004182021894820e+00	8.293246031711042576e+00	2.255659462966434159e+00	-1.473479900973768686e+01	6.793259038756661816e+00	-3.718188022298635360e+02	4.602269382225483874e+00	-1.314681041184471599e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.517914222903713473e+00	2.976982156473916508e+00	2.820011233712797605e+00	-1.309753848901022266e+01	3.128926246873881656e+00	-4.605769514449853119e+01	3.398695245243698704e+00	-1.385863254468616024e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.468496554408526222e+00	2.901927023249881277e+00	2.631877238933923113e+00	-5.345767924719390152e+01	7.416190102299053954e+00	-4.495509194602506682e+02	1.054504092806890014e+01	-1.271128917152641424e+00
