G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	Fg	d1	W	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	3.613097760201319009e+00	1.313622590119733147e+00	7.036773744015782484e+00	8.044340356187779761e+00	3.063724994994245332e+00	1.472131983966031399e+01	7.335227319949716440e-01	8.699866712125233548e+00	8.777311415430895991e+00	6.297094560920545092e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.508351056160433856e+00	7.305241040781356610e+00	9.636465607106524445e+00	3.674177225069385599e+00	4.668501211227291670e+00	1.474286528203010427e+01	1.796750864748395404e-01	6.902746417058184036e+00	3.986489555631563064e+01	1.186829475756952057e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.173985609795511476e+00	3.696470612563533820e+00	6.007335540782873906e+00	4.933177670515551227e+00	3.161918528667428063e+00	9.957210248186953550e+00	7.199841008867086112e-01	4.956748599998364035e+00	1.422425117680208739e+00	3.410648710383798576e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.684335869516643047e+00	9.312807243112471767e+00	9.484219488039618895e+00	7.120101147754174242e+00	7.089497859777211808e+00	1.775933905860043538e+01	6.463581222133143456e-01	9.668791737219628146e+00	1.128200916529605191e+00	2.619225200546396515e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.331209526187143055e+00	9.691680932885450517e+00	1.414494962789612176e+00	3.899054360778399619e+00	8.344487708001853576e+00	2.969718657041855892e+01	3.123641199778033339e-01	7.438249158295112018e+00	2.123302490099050921e+00	1.864071371855505532e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.134773600249389780e+00	9.493829009481533632e+00	4.829200350861690083e+00	1.518868673774395939e+00	7.118256071440360877e+00	9.197317222874875142e+02	9.738123448929265902e-02	9.365079820233551899e+00	-4.807299092716518452e+00	1.220897526224427487e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.022580341163264350e+00	5.322823035626956134e+00	3.359878999079894957e+00	4.365231435520263936e+00	8.357103373169811888e+00	6.307608923951191571e+01	1.798459029776766360e-01	5.772117773040998934e+00	-1.357441463346373745e+01	-1.816570227103264934e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.755192261200174464e+00	8.733823873367461132e+00	7.605975416513810927e+00	9.417761077097962286e+00	4.556187158816468852e+00	1.048976944124591348e+01	1.138565211431226576e+00	3.424743172159134375e+00	1.876437619807279078e-01	3.038607385294579633e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.640211843352028076e+00	8.650642889575717476e+00	9.817497863999330221e+00	6.772610920501789700e+00	2.474609608597848620e+00	5.015479848899956572e+00	4.017170668724367455e-01	1.486400263931431764e+00	2.768213491662985803e-01	1.358867797220462803e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.294142720176743033e+00	3.912908649368012082e+00	3.273993829028643443e+00	7.012243103589532289e+00	7.659425048455694274e+00	3.493419498766460407e+01	3.687393961508780849e-01	7.545485297753923071e+00	6.044561947173891170e+00	2.804370258305353580e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.441591460872025721e+00	8.443608917019343352e+00	6.968297559586937417e+00	6.691042286275134643e+00	4.262764569397377912e+00	1.012200002128112430e+01	1.575434177847792716e+00	2.101564716468918625e+00	6.756985778236253293e-02	4.031831546511257081e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.350948403152234079e+00	1.410329822771493768e+00	2.769254717160951174e+00	2.830226220432744633e+00	6.977129344382227316e+00	-4.798493238816018192e+00	1.488867993395359413e-01	3.646796295875143645e+00	-1.864159076007757543e+00	-1.581436192142289809e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.508329692192494687e+00	6.346649294930271523e+00	6.065281887036587882e+00	4.845805360160111874e+00	3.378924663011976914e+00	8.947849495512219420e+00	6.280465035286812991e-01	5.712864624682503667e+00	1.136668094876806645e+00	2.855933865963943497e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682710189156301661e+00	3.154057983033092150e+00	5.170967490361326746e+00	7.807659765779778382e+00	1.782336455561246424e+00	4.043598224218544424e+00	1.634452430458643191e+00	6.035421217377822778e+00	7.695492799873889789e-01	6.214218687620060244e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.563756170934089695e+00	2.109253130120573694e+00	9.758705979554070709e+00	1.873301783707477464e+00	9.901145818002930810e+00	-4.798722911313492823e+00	6.612456451628463683e-02	6.460817774172924466e+00	-1.387393547560969775e+00	-5.082292736901793812e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.699715688483347975e+00	1.691696164245823253e+00	6.419826878567536532e+00	3.520645740941186652e+00	2.378855978095051338e+00	2.571871653905398958e+01	1.200231517481321203e-01	2.477899676116871674e+00	-1.031015182949113429e+00	1.191787903078930455e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.383022724061895303e+00	7.217209206492506191e+00	4.114367114469459352e+00	3.490288205409360245e+00	9.948294872456326488e+00	9.079121231674912451e+01	1.409875397770699035e-01	4.388581606463072937e+00	-5.252649880867817700e+00	7.317397055287446772e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.615094892522843661e+00	4.053964615935394811e+00	1.992736482504497530e+00	4.816057208475560181e+00	9.738331146156028240e+00	1.558481074075616561e+03	4.318951468579345643e-01	6.524729054099296377e+00	3.441909819165454465e+00	6.989547116282281536e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	9.844876505720298709e+00	8.159028037425184010e+00	2.091961192752335208e+01	1.739894362909602865e+00	9.720817675310359007e+00	4.559859605336316624e-01	5.264615024176775293e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	1.708031564154401938e+00	6.937143799702971236e+00	-3.323907896275209328e+00	8.143201568914471000e-02	7.642060951912294620e+00	-1.709143180147404406e+00	-6.583013251299731083e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	5.670064323823806873e+00	6.200117159911408216e+00	2.874648750992732360e+01	3.904095183979342520e-01	9.295138848656595343e+00	7.074377093048607179e+00	3.437797129952554265e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	2.527983046508182952e+00	8.766674991220472890e+00	-1.182260234993937615e+02	4.228894147646858892e-01	7.816770825839936876e+00	2.784800962149675208e+00	-4.805132901958753422e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	9.737727466804747323e+00	3.573371280352208856e+00	7.898084928291051021e+00	5.884466467337154949e-01	6.326837740755197892e+00	9.416735667270341725e-01	2.579498882978382923e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	1.954028742031204358e+00	5.150392975792286165e+00	-3.110407665529418608e+01	5.073498529106699184e-01	2.824497372829061437e+00	1.179194352363195142e+00	-2.645471912122882685e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	4.679159228320958874e+00	6.600800232515002364e+00	2.298446409623538855e+01	1.624544527463246679e-01	6.972584998810174461e+00	-2.257092795320585310e+01	-3.237770463274018518e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	7.669377772502143031e+00	4.664320541623032668e+00	1.106483258761014632e+01	7.657277215270020809e-01	6.545624024673382557e+00	6.327388768816158970e-01	2.748421338251811008e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	7.331737847157985932e+00	4.900145104829160658e+00	1.220249623174715659e+01	3.380429123937203628e-01	6.394737245141162596e+00	2.578184392869651287e+00	2.102785021622367800e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	4.786630564999585502e+00	3.960330613870750138e+00	1.698344830242639958e+01	4.180451815846843444e-01	5.415137020869241979e+00	4.677059621942984968e+00	3.330660891437333238e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.107228470462545467e+00	6.020433103261023433e+00	-8.546158414597526232e+00	2.483961332622731388e-01	5.795667580167053856e+00	-6.086381238947295991e+00	-6.351428679795328991e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	4.578959339443675169e+00	8.642217151733012415e+00	3.034811992668133840e+01	2.624692850033953362e-01	4.065222189570964595e+00	1.963387353187992845e+00	1.396819154389675521e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	3.336682389093691192e+00	2.791376222406859231e+00	-1.411403858402441180e+01	4.203537710163957053e-01	5.616444293848961600e+00	-1.726824672089919090e+02	-3.303459119998819915e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.772872165685527079e+00	9.464862687125332741e+00	7.376969529904248191e+01	9.553745833466176229e-02	2.725838059601584984e+00	-1.269916286670397687e+00	6.440479121124591533e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	5.408999329000784506e+00	7.181689631929091711e+00	2.692651153523831553e+01	2.261778742318465985e-01	8.228834829276383545e+00	1.867052564780951940e+01	4.201745989264998649e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	3.395940598231757424e+00	8.394413874433036327e+00	3.502616946552037547e+01	1.249144549955796130e-01	2.709545112178290527e+00	-2.463171290764203381e+00	1.543021812426954020e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.596197650358418318e+00	6.082602443676238479e+00	2.069506604465388833e+01	1.295296303566500773e-01	1.695570303647411903e+00	-1.984783717718630269e+00	7.910917764721078771e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	6.926247953050411965e+00	8.043335366208641091e+00	2.108900494047113483e+01	3.598856549660370274e-01	4.892895190060766453e+00	1.090127077408652667e+00	1.426358883392956356e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	9.734268167524868787e+00	1.236370310473586143e+00	2.184878550350725757e+00	3.456905286561189894e-01	6.892247969679184294e+00	5.714576212418269741e+00	7.948947644727224038e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	6.369191634953446979e+00	8.434003345448070732e+00	2.454257212111586028e+01	1.187260852612750828e+00	4.991117461144992440e+00	3.502622225348026030e-01	3.958112135188710745e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.602095680287922264e+00	1.312926445995993063e+00	4.190226654875165657e+00	2.031133842528849431e-01	3.519768528326356449e+00	-1.595753045255483826e+01	-1.042867208549914615e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.648384383510724582e+00	9.063142497305564760e+00	-1.758383412686350411e+01	3.966449759870109282e-01	6.073120279618890116e+00	2.635641452946270391e+00	-1.871869395698683713e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	9.584230340869101639e+00	1.001074720568372456e+01	2.878755104551313337e+01	8.054988185818554580e-01	4.196463308676698034e+00	5.223162060272819041e-01	2.652464611381576631e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	3.636210450732229038e+00	3.730098692769685087e+00	9.566484915446174853e+00	2.754657208531908208e-01	9.379040694382602794e+00	3.878150012590519058e+00	3.287618365239848295e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	1.809389644643412787e+00	2.946688083458144369e+00	8.530864867823352071e+00	1.793859448621753228e-01	9.238663016232795400e+00	1.271338298436129755e+01	8.143590797592722197e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	6.506559875516604308e+00	7.940970743483312333e+00	2.290012357443739077e+01	2.551881692097080490e-01	5.456556585435486717e+00	3.332625797507145826e+00	1.565750196954959650e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	6.512939276842669933e+00	3.260751280627983917e+00	8.403773299998116286e+00	5.198203507957448455e-01	3.850114052986482349e+00	1.346487090432392453e+00	2.294916005411413717e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	6.795670555178064731e+00	8.744449684115501498e+00	3.784884314906021530e+01	6.363929179411675907e-01	7.609022954097087066e+00	1.882531943694951027e+00	3.443630495011118509e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.509288548650475459e+00	1.906398236133924673e+00	4.472595719973678996e+00	1.952086631722650956e-01	1.309337344202628595e+00	2.700544971147240236e+00	2.563365670172395472e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	1.133581866448153175e+00	2.042916580395252257e+00	-2.201334898334750889e+01	1.637680917888643950e-01	5.316127650664383530e+00	-4.339841841072491491e+00	-2.819993177106648652e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	9.646920702512213452e+00	9.885505361276422320e+00	-1.222831090041423977e+03	3.885082809002975424e-01	4.027838494468001684e+00	1.230803310121858729e+01	-4.796045700003515577e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	3.321307259385671617e+00	7.049119260087338468e+00	-4.078647315284809451e+02	6.439373677886105485e-01	9.257922666977956183e+00	2.598502615199003607e+00	-3.655223714334783836e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.087226420878288913e+00	8.692323132069018854e+00	5.382603430061127625e+01	2.376477934994819796e-01	1.101663350618077519e+00	-1.008897429707709037e+01	4.732251642658526491e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	7.340813588922443955e+00	3.851885259601719902e+00	1.115055806490747514e+01	3.160992076079001678e-01	5.918333920347918387e+00	9.624173578702555076e+00	3.666132165048835212e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	6.500480402230992105e+00	7.147323765433076126e+00	4.789813558426286733e+01	7.734182002816408774e-01	7.722227884331838155e+00	2.379464607001298582e+00	6.059636379477572277e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	3.780540649410931930e+00	6.321220558366404951e+00	-8.840901106928804154e+00	1.206629213914999443e+00	5.322045144411926110e+00	2.487471711621712434e+00	-1.078088789681072690e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	3.384785668800290193e+00	6.358392147445917075e+00	-5.845804665079805673e+00	1.406090675239950183e-01	1.706088583955602145e+00	-8.005294733790828676e-01	-1.432935018624902912e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	6.372865111830310347e+00	7.231420412623240423e+00	1.851439495949759717e+01	2.896618011575695650e-01	9.797022990174150792e+00	3.108466010782705791e+00	1.987793049978145987e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	8.740131638966309069e+00	6.238547249754049062e+00	1.724371950564553657e+01	3.776144665045452209e-01	5.693593564278172536e+00	2.955616528659752884e+00	1.978506580471206311e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	9.521182429113432377e+00	4.873097542790254977e+00	1.278418551378459433e+01	4.027774765697582082e-01	6.433111710558496732e+00	3.535299663317655661e+00	2.318772871375882172e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.972337598045572404e+00	3.485152828922719159e+00	1.401457189123717662e+01	4.008476472833001347e-01	3.176394972125638372e+00	9.398729191631174373e-01	2.318916657049322705e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	2.439636875130005489e+00	7.941171861754027006e+00	-1.252561577664906878e+01	1.763722897180205751e-01	5.310797659966675077e+00	-5.739788478714823228e+00	-7.300222135559966130e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	9.563685144033557961e+00	3.047053187243725425e+00	6.905452384915677477e+00	1.544676446638775680e+00	4.841821380723437152e+00	2.059748010693555065e-01	4.393688478209167414e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	7.606853019910544411e+00	7.188033901527412617e+00	1.902451028324190574e+01	2.764366678212196171e-01	1.684322840497282314e+00	6.798912018435231408e-01	9.918259635236064131e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	8.973979607679455128e+00	3.077551127531233277e+00	1.007599043121560634e+01	4.508446143006351603e-01	1.987626479347075481e+00	3.966525735621980964e+00	2.518110616933325829e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	2.850355853223382585e+00	6.734770808838136169e+00	9.902304410394251590e+02	2.413294978481262398e-01	8.561692471179505048e+00	3.046550581288762416e+01	4.052323899757637093e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	6.306018897816564106e+00	7.869255385660388846e+00	2.147580493509103050e+01	1.333873204315728422e+00	3.155646446492917701e+00	1.441139158608718274e-01	3.978530045113341629e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	7.284301412051313207e+00	3.053542739378222848e+00	6.526546247600824913e+00	6.480875625636343118e-01	2.731327740907939727e+00	3.254013195018213844e-01	2.047002459916415162e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	7.065353799637460241e+00	1.565538318880858037e+00	3.447112942236400190e+00	6.084649600369420597e-01	5.566818230905973053e+00	1.306670375156856467e+00	4.051100182920063908e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	4.700540466920312355e+00	2.160366676145467402e+00	5.371642177710849175e+00	2.140019720674146420e-01	7.912229209668523389e+00	2.014524653127924125e+01	1.284183335652022073e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	1.046155151436250597e+00	6.410495940189459674e+00	-3.794625242512976282e+00	6.186035756872348274e-02	1.656563672534573373e+00	-3.127333127413436942e-01	-4.240535421951764639e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	6.231835355965789525e+00	8.605130618600229653e+00	2.382793258920996493e+01	2.298116625155571247e-01	6.223442736184225055e+00	3.133010600142164925e+00	1.466841950052122812e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	3.139676216028828293e+00	1.374835188866575741e+00	3.851941596502064247e+00	2.084424763982476447e-01	2.022233742946955459e+00	-3.238237220583474851e+00	-8.957269092938205945e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	4.979943739569469230e+00	7.724534114646896654e+00	2.242923924029443228e+01	8.069410271344178431e-01	1.301947465064768217e+00	1.497079391049795649e-01	2.487661851524578527e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	9.570746586888860818e+00	4.170255065667058503e+00	9.385004637895015378e+00	4.310316940340182534e-01	1.477339479784429477e+00	4.302553573223738548e-01	1.274066238605929380e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	4.650687658789459888e+00	5.347404725111948309e+00	1.636549965324602951e+01	1.953283329077293018e-01	8.578766110666853351e+00	4.625836044966972338e+01	1.163297362297877768e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	8.595464330724203350e+00	9.307411850730382241e+00	3.079327029878939115e+01	4.710053949194769607e-01	2.139168116470440140e+00	6.314640501724969601e-01	1.725762418545784493e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	2.666878885927245424e+00	4.036387831073586341e+00	2.064608751070716437e+02	1.196410288346429901e-01	1.384629614603291259e+00	-5.907213973623622882e-01	5.827131702221885590e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.528466785107187143e+00	2.574188633991230990e+00	8.191853120175379033e+00	7.091628005282593072e+00	5.175035064769078375e+00	2.389949641988308571e+01	4.302112131322131661e-01	4.889878122577221653e+00	5.418980021957502835e+00	3.181832608265333207e+00
