G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	Fg	d1	W	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	7.371258936469860856e+00	-3.514729160106835337e+00	7.908493952622552836e-02	7.058501634054536567e+00	-1.634047642099981212e+00	-8.885793511108946996e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	6.295062099631313579e+00	2.955675921604681378e+01	3.876685860102003223e-01	9.475057103170762218e+00	7.137854374388534318e+00	3.447452641985756738e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	8.661758523306833268e+00	-1.181973507087634943e+02	4.431386413921409861e-01	7.883504814782614112e+00	2.422098422869594980e+00	-4.855800046636832512e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	3.630270873244161756e+00	7.943670494877425270e+00	5.828026052501120713e-01	6.599910952571857337e+00	1.242284054967826901e+00	2.522920068416126593e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	4.869220675355943939e+00	-3.207580333982586041e+01	5.133139838857935233e-01	2.895027936480188746e+00	9.637865654010577821e-01	-2.690279848054719647e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	6.491120995707587937e+00	2.348843793890531728e+01	1.876216743669599230e-01	7.033073775347648215e+00	-2.278683003769650028e+01	-3.224673669708565171e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	4.817816641586207815e+00	9.674739522301177175e+00	7.946411598811179422e-01	6.512807357555733034e+00	4.371288728307559657e-01	2.736458372779891679e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.013964687226697414e+00	1.206645924195234443e+01	2.950219690921926929e-01	6.839957236676115215e+00	2.443799848926677676e+00	2.149828659634219541e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	3.860855397020733548e+00	1.703759885639551186e+01	4.032808195385352290e-01	6.003288460536097659e+00	4.482135887775030803e+00	3.293471265015751381e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	6.822654286576345761e+00	-8.922494780047452778e+00	2.178662371790773267e-01	5.664877699019861268e+00	-6.308657511870216617e+00	-7.442035534226221216e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	8.608270419726050449e+00	2.881176024958923421e+01	2.548280660747835324e-01	4.295893241460803758e+00	1.426442200633283974e+00	1.393036432195739804e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	2.356649154577801664e+00	-1.560131271943316911e+01	4.007719042047764857e-01	5.479946423570956071e+00	-1.726606504694737225e+02	-3.296703115779965287e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	9.740327509371141446e+00	7.312556683196564222e+01	1.134475981354940849e-01	2.616795591898507745e+00	-1.269100219314254652e+00	6.456002490507010139e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	7.367138419731240617e+00	2.750139979519374478e+01	2.275844413445921866e-01	8.140619105823708068e+00	1.919328260225909233e+01	4.135648689618583340e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	8.472558756873810992e+00	3.533775044300102763e+01	1.416642599527253576e-01	2.859807227138299712e+00	-2.430079055267663879e+00	9.140547574686398724e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	5.879096236357780114e+00	2.030664576026695300e+01	1.548077472523078646e-01	1.469838197503530397e+00	-2.050901105765265076e+00	1.459393762578008180e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	8.122777209033293033e+00	2.015117421042604917e+01	3.772037644830099623e-01	5.351383408348409532e+00	8.732877858283838446e-01	1.399970747009957606e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	1.586738437311890682e+00	2.712505329212766103e+00	3.403805694672300541e-01	7.182033779928514328e+00	5.679863472531279989e+00	8.006137164283682495e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	8.420338025262141812e+00	2.344265021349988132e+01	1.196100441285750993e+00	5.120911007803284676e+00	4.404623329201301507e-01	3.987611213133081645e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	9.608899118409477413e-01	2.189089503677989157e+00	1.931674323582141251e-01	3.410191176868538232e+00	-1.605962674839115678e+01	-1.046260572223775220e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	8.068708400894202271e+00	-1.793378689374309687e+01	3.655004518731442831e-01	6.251076587984842448e+00	2.587377340580097052e+00	-1.278505700044416660e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	1.003239852462200865e+01	2.842075730993709470e+01	8.342665458998655970e-01	3.322762072147927626e+00	8.937568948001595182e-01	2.612113284838967431e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	3.378096175189274852e+00	1.023760480627182545e+01	2.703778035257138890e-01	9.516752430994269929e+00	3.846781031005023888e+00	3.234099496152119890e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	2.865710511153376050e+00	8.652049573018398831e+00	1.412344374816534853e-01	9.347729187481997215e+00	1.229015085626229187e+01	8.113808189351040312e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	7.667920086893696308e+00	2.429685056667503318e+01	2.646780155629606668e-01	5.003940436548295345e+00	3.477148376458867762e+00	1.602321600268362012e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	3.037323802784979154e+00	7.823427268719262528e+00	5.181424789031151557e-01	4.062394807618760595e+00	1.333292984215595167e+00	2.340087902773340556e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	8.581641033219602477e+00	3.834099644567905329e+01	5.967191267520476350e-01	7.796278660328876953e+00	1.528491168137727341e+00	3.421823014170638722e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	1.741782783672092716e+00	4.310851235361266021e+00	1.602080026290998160e-01	8.219208771788605317e-01	2.830811343176711681e+00	2.477921474988175721e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	2.345002619489255036e+00	-2.097810401742971465e+01	1.502232188517708122e-01	4.947378945303786857e+00	-4.551873019063192416e+00	-2.873355941469655672e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	9.968594392807869298e+00	-1.222995187143124895e+03	3.977796123011902441e-01	4.593191115414333225e+00	1.242809236284548469e+01	-4.800637670988385253e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	6.735557470730418217e+00	-4.074725575313207742e+02	6.687334891152365568e-01	9.233704511370602219e+00	2.957070063746953803e+00	-3.660626700703271297e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	8.330100858976253519e+00	5.281676178560849877e+01	2.569429075939665963e-01	1.375650278395759152e+00	-1.011942156034801776e+01	4.978520499300698732e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	4.022217263128625930e+00	1.070169356960551532e+01	3.229552143177563117e-01	6.284425811734189793e+00	9.888860405738384429e+00	3.749457558817674396e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	7.375000027621365639e+00	4.783661720922625449e+01	7.750100179495942321e-01	7.774032651440767161e+00	2.178913306071784906e+00	6.096062598019403644e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	6.630639197780645588e+00	-7.937765760682256477e+00	1.252913457450111068e+00	5.644200368281974356e+00	2.118616452858449684e+00	-1.131080615276370605e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	6.155211469635081478e+00	-7.615344937643653722e+00	1.541943981249563611e-01	1.189042934824582343e+00	-4.299360343877915436e-01	-1.738958786158887604e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	7.412228531475584248e+00	1.819152972739377461e+01	2.941357283557218816e-01	9.688916212970386965e+00	3.172988274424426436e+00	1.971022776376520014e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	5.694470151999448504e+00	1.709169478801344866e+01	4.012420931884043696e-01	4.817057861730573265e+00	3.007186268754097558e+00	1.987294296534742655e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	4.806306277509673208e+00	1.088836303758989565e+01	3.900981843755035872e-01	6.048706957814738772e+00	3.766960072789030889e+00	2.405568464817036123e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	3.615944633016316523e+00	1.358132187674216240e+01	3.893269471209319654e-01	2.979711338354465333e+00	8.440059199230359743e-01	2.299342020875758674e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	7.351074849661911159e+00	-1.413294709944395677e+01	1.391136751575134112e-01	5.168961816528208963e+00	-5.621828234727275664e+00	-6.485697435032571345e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	3.606436001707827632e+00	4.574633596113910627e+00	1.541346066849577978e+00	4.873704645838036420e+00	3.477800349687145687e-01	4.492147882851528884e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	7.592510737249030583e+00	1.868019090678117067e+01	3.320102495686285127e-01	1.668397958396969694e+00	4.643679682521131835e-01	9.722374498351071814e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	3.276205246527667647e+00	9.818914478260820644e+00	4.547434632359923512e-01	1.992129934918157375e+00	4.335998116366464039e+00	2.512908262657880698e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	6.365148611418112168e+00	9.901841912246852644e+02	2.391505981824277871e-01	8.585177112523400211e+00	3.074662850519376533e+01	4.051997148047715314e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	7.705156555245769923e+00	2.153546952545923077e+01	1.357192035243614425e+00	3.249703276365350391e+00	-6.181586155098578450e-02	3.960705889971477767e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	3.183693874313326955e+00	5.761986788107034130e+00	6.499823149177150761e-01	2.491549834276794329e+00	3.571179487260961460e-01	2.043285118338617590e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	1.233735756586408883e+00	4.843758189023916749e+00	5.857403712230063730e-01	5.345385989076478772e+00	1.286164525800374880e+00	4.074960805569752154e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	2.129612003229634620e+00	5.056965162974396577e+00	2.064452234326623614e-01	7.908608195690505660e+00	2.033089248514007963e+01	1.277661759930944108e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	6.701913380087657579e+00	-2.590422946763338174e+00	2.924367633709563583e-02	1.551664106114195807e+00	-5.383385398843458791e-01	-6.090808031618613616e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	8.237968604454680488e+00	2.258745169219263715e+01	2.361143004244943278e-01	5.894488844572116193e+00	3.758090769079876381e+00	1.476135914588867948e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.495506394131740802e+00	3.198739838057703899e+00	1.881391863830186029e-01	2.369575484019721401e+00	-3.279335202455399667e+00	-8.697693956880575561e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	7.129454392274690022e+00	2.286242111297866231e+01	8.332304874075409096e-01	1.526968823649614171e+00	2.582861208517316376e-01	2.592070509115716792e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	3.814813604692183446e+00	9.104938857567226762e+00	4.199601393829936469e-01	1.238867528447339161e+00	6.632375129430370109e-01	1.222950312270293605e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	5.169330848229389375e+00	1.562368484391332224e+01	1.753596160755568345e-01	8.450320293168116947e+00	4.630495478864514780e+01	1.159760013266398815e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	9.499601483391446166e+00	2.914215341960585448e+01	4.687188341692325455e-01	2.612987202525553165e+00	6.102727289566413083e-01	1.625681402799760145e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	3.796885453379074793e+00	2.072685743967762164e+02	1.219536061448373843e-01	1.450410009903940534e+00	-6.754603165666992481e-01	5.769845679260443561e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	5.222225187344457176e+00	2.457917170658752681e+01	4.029849863802741905e-01	5.049639206650725853e+00	5.295015193455366642e+00	3.101219016256659078e+00
