G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	Fg	d1	W	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.185269212697951824e+00	2.990998563881107408e+00	1.293864515186638586e+00	5.936310844742738624e+00	1.312768540130596406e+00	3.054665532875132428e+00	1.670048153102835942e+00	2.488902079436277948e+00	3.457695110554150908e-01	5.218810054012139155e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731433549041442532e+00	9.880858298058075917e+00	1.555637973415921582e+00	3.591939611616764783e+00	4.532014761450971818e+00	1.215886302533854924e+01	1.227657184459871459e-01	7.358800374596198957e+00	-8.295785179150504618e+00	-1.898675071704904127e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.500666948962734892e+00	9.486692557636958512e+00	9.152408169402649563e+00	3.763077397587175188e+00	7.285646265236402463e+00	2.455833625460584813e+01	1.484296829269497464e-01	5.822919707943311707e+00	-3.754332121396161170e+01	-6.737926937767259261e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.909508981792487958e+00	1.356881567386562848e+00	2.248116334214782075e+00	4.172242290836678080e+00	2.737138973480741200e+00	1.754328945383820155e+02	4.782145765759086009e-01	6.721251118535853664e+00	2.443389536613831936e+01	3.638420613971039330e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.637175090572816849e+00	7.348040995026840605e+00	5.786515071492047468e+00	6.599313812512714428e+00	6.772999369976015593e+00	1.880328424669928467e+01	8.333187291655479445e-01	2.770680924672747736e+00	3.224215155706131042e-01	2.596589155722581754e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	4.008037714705738885e+00	3.336969344863224052e+00	8.110228485153006872e+00	5.033850007572101548e-01	2.889067747019610888e+00	4.519114358071940618e-01	1.867835507402910933e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	7.598242246203957606e+00	8.964128413732796119e+00	1.801002372171128911e+02	6.762786519469132784e-01	1.375120658763442805e+00	6.322208809955754960e-01	1.371716931968236786e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	4.648281460333716808e+00	9.059518784780649980e+00	5.021546330602137687e+01	2.702307239957202345e-01	3.889524683788411874e+00	3.130278589437336834e+00	2.068927770208243810e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	1.615297292406683072e+00	3.680383939834062534e+00	1.447980836545402639e+01	1.103122981058004826e-01	6.041247779012819841e+00	-4.032385173036888482e+00	-6.810652504250255257e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	8.055554360207063169e+00	3.072888353071217438e+00	1.475996876335383234e+01	7.419128304189838152e-01	8.729503588561694727e+00	8.710240100748421810e+00	6.307461348002818546e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.576209901550470693e+00	4.705107863771348597e+00	1.471632417193667663e+01	1.819097904825783540e-01	6.997265515132367497e+00	3.986784242103470177e+01	1.186483421312616571e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	4.890977974818873086e+00	3.162738892145307013e+00	9.769717963068458744e+00	7.228832646237411952e-01	4.917130733731297276e+00	1.394854685686169882e+00	3.403416911050735738e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	7.169287551943595460e+00	7.047880862536102242e+00	1.786871149137050452e+01	6.581594737898219805e-01	9.574792856476733505e+00	1.094598356224056879e+00	2.627431475654193882e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	3.992785051634235138e+00	8.441495729520559266e+00	2.981439841631155829e+01	3.096614412533654215e-01	7.479984611596942834e+00	2.166204546498931016e+00	1.868340351477365102e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	7.055120319412465868e+00	9.198267829084337563e+02	9.848648991827443910e-02	9.372008170121883808e+00	-4.736269931349698759e+00	1.221734243877294723e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	8.420755879544547184e+00	6.287448164033411757e+01	1.803276581471157380e-01	5.757773686776952893e+00	-1.360841123482668102e+01	-1.895923297845297784e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	4.573819135496421495e+00	1.027321605659245840e+01	1.132338636589962366e+00	3.332408400199715626e+00	2.306251985173266572e-01	3.039822774873800704e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	2.414814636436642292e+00	5.237977176692409920e+00	4.008647660907279087e-01	1.476770305429618402e+00	3.384313751387121871e-01	1.361544020467777116e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	7.646849762504678516e+00	3.474365802300771833e+01	3.712401409475805103e-01	7.535137854714042405e+00	6.010313285441828413e+00	2.817046179172637999e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	4.237215343772172460e+00	9.971876225130069216e+00	1.572911544366427439e+00	2.096214632224451702e+00	1.110546436938162490e-01	4.032705579995988110e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	7.034968889768403066e+00	-5.053017295629796735e+00	1.436822239229328668e-01	3.715442890033265666e+00	-1.837297502690344642e+00	-1.535650715824950219e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	3.438948771619621425e+00	8.889339782925798517e+00	6.273958367391391233e-01	5.792706382336259452e+00	1.062662112108497370e+00	2.853624684646792087e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	1.730716266186516972e+00	4.053408128364539564e+00	1.631906821195002522e+00	6.079365002573145382e+00	8.326946635482977976e-01	6.224097210853537732e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	9.930756863005838042e+00	-4.993774600150571175e+00	6.726417532736095328e-02	6.409228548553251414e+00	-1.337789517992826971e+00	-5.333946231886178141e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	2.411345642173063464e+00	2.561821990053404363e+01	1.189735202708057382e-01	2.495268205128311934e+00	-1.013662841230638101e+00	1.194908010314054581e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	9.896810031488188386e+00	9.041973405476660730e+01	1.412016370268030785e-01	4.411937955503759667e+00	-5.242893375186554294e+00	7.409623177567962182e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	9.795805122653520769e+00	1.558333650241178475e+03	4.358675470039034550e-01	6.554788367128690396e+00	3.474625102986328873e+00	6.990610785809427341e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	8.148610625979546995e+00	2.086469604762353924e+01	1.743561917032492747e+00	9.722429121511348526e+00	5.000192441506470242e-01	5.274833349811426153e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	6.932763460846554260e+00	-3.194160353784407214e+00	7.544842456584378854e-02	7.538117904179379103e+00	-1.761079462646164329e+00	-6.379392301559431988e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	6.208807091198907280e+00	2.884759795897700485e+01	3.815824076086550276e-01	9.307422935108236928e+00	7.066912230576459564e+00	3.435050262142488986e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	8.790621455651079330e+00	-1.180113754671772313e+02	4.157120987560353753e-01	7.863085356252033975e+00	2.765420131692768901e+00	-4.807575017749517343e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	3.608533948400404423e+00	7.930248131360426278e+00	5.954035106136332800e-01	6.328015265183183580e+00	9.495581643160382335e-01	2.577335243943843501e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	5.216940922773948053e+00	-3.126276739038338093e+01	5.150755467889240879e-01	2.735358420374508714e+00	1.167723524867910312e+00	-2.639079213077929698e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	6.567007663222746316e+00	2.301141563492526743e+01	1.682387633672624005e-01	6.996522385076290540e+00	-2.260483286896511501e+01	-3.247432149733891382e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	4.698844151183826590e+00	1.090191879713234258e+01	7.643364195495151447e-01	6.602564739636002322e+00	6.661456789459123673e-01	2.751875153687028508e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	4.853599634163595411e+00	1.214922947015008070e+01	3.512969174208105949e-01	6.421838334010875116e+00	2.572993202998783424e+00	2.098442221125124796e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	3.978865460762648798e+00	1.706422956341032915e+01	4.210404578297409772e-01	5.406166360665845438e+00	4.640395731959948478e+00	3.331526326453839282e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	6.077152222399073267e+00	-8.554584406739419222e+00	2.417184555932594403e-01	5.753288453745436293e+00	-6.144839165264685654e+00	-6.382283092058708140e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	8.651169034826821758e+00	3.026218221697016730e+01	2.571872271885310424e-01	4.009544673138968562e+00	1.894382277420195493e+00	1.400652686623621745e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	2.818962332622952260e+00	-1.411936144712881003e+01	4.220045128071225893e-01	5.670458853832744062e+00	-1.726902281703111726e+02	-3.303862203415668120e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	9.416344080302534891e+00	7.372627390075710707e+01	9.725142329808980635e-02	2.767930493795322633e+00	-1.311258377141774734e+00	6.438375409883227984e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	7.195445019415990906e+00	2.705949676936260317e+01	2.238568893809681770e-01	8.244149205084870147e+00	1.876844110816765721e+01	4.194692013578459111e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	8.402901255074237241e+00	3.507233894283324105e+01	1.212061924412617953e-01	2.665758230830393760e+00	-2.522970749185152073e+00	1.607613501026705360e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	6.006943191411592053e+00	2.032366707404676731e+01	1.325105833034767588e-01	1.765967473110779062e+00	-1.953909529055241512e+00	9.529879366442549349e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	8.019078404582554498e+00	2.088834799282562571e+01	3.615083468206156669e-01	4.922615114965895877e+00	1.099944738813209755e+00	1.432700222914006671e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.144174566273321147e+00	2.457277239590893725e+00	3.483524581057589886e-01	6.930865570808379950e+00	5.690322475410583003e+00	7.939283869149049266e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	8.369123898048348664e+00	2.490939182814318897e+01	1.192781685553174542e+00	4.948250518586688074e+00	3.523619430307793898e-01	3.960148117576385296e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	1.357381652898465463e+00	4.167611296137299526e+00	2.039446128431166017e-01	3.494514398774529518e+00	-1.596125275791468567e+01	-1.042971829766149838e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	8.997701764134804492e+00	-1.771845058472111489e+01	3.979334159878845090e-01	6.015031450556437065e+00	2.577586670143746872e+00	-1.788191465010385284e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	9.925355762942931648e+00	2.887939796775993173e+01	8.112763254348235309e-01	4.131278796791167274e+00	5.433523752007124452e-01	2.652279625150664177e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	3.646951582207858422e+00	9.399936466666602541e+00	2.724093014510632904e-01	9.404453896654862533e+00	3.925382163045342043e+00	3.297208265657943116e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	2.891364524108847700e+00	8.505098686198200753e+00	1.772905806512574123e-01	9.303909348134892454e+00	1.264385534781668063e+01	8.151315146179026527e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	7.881959418382472826e+00	2.291737858466732547e+01	2.522758048245020701e-01	5.528604191574959081e+00	3.322223475068005083e+00	1.568526634613649939e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	3.267347324618052884e+00	8.298959742134181639e+00	5.233521953136622828e-01	3.947929360669029997e+00	1.274246265835957015e+00	2.291475388973990501e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	8.787261235065034981e+00	3.793625122368737124e+01	6.449484479122991054e-01	7.623953168125741087e+00	1.846411483988962265e+00	3.438531262820668566e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	1.930472814223102240e+00	4.526402547465580462e+00	1.927485953539798402e-01	1.326245432412409553e+00	2.747966843254292524e+00	2.559020284850468840e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	2.140439212008506509e+00	-2.212647230836877199e+01	1.669574926545978055e-01	5.282408306521546137e+00	-4.372619309477123295e+00	-2.805037818204783928e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	9.818833412927229887e+00	-1.222845512873290318e+03	3.933411585265401134e-01	4.018730216544327938e+00	1.235110573626610631e+01	-4.796264373217204025e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	7.060105863268395510e+00	-4.081659897560380728e+02	6.496639833681328025e-01	9.284820343666314812e+00	2.604223973684500315e+00	-3.655044663976303809e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	8.615700841759696971e+00	5.371924745816293267e+01	2.392059235391521821e-01	1.108214569558512386e+00	-1.008994650630081225e+01	4.849265973927052720e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	3.921669542874676839e+00	1.108446990368956442e+01	3.087120297521098178e-01	5.972519610755689712e+00	9.684187982237187242e+00	3.668097564632307073e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	7.091813106676437606e+00	4.788949749684137913e+01	7.758506943703913361e-01	7.663538990490830649e+00	2.410410046651389138e+00	6.061390073517576305e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	6.350356152991935232e+00	-8.972413161922913716e+00	1.212272736477125301e+00	5.365558261784354244e+00	2.400877797038849959e+00	-1.081851623360982950e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	6.417380582271659861e+00	-5.814033674501215110e+00	1.371833362518144750e-01	1.765543145976581130e+00	-8.161038676543799220e-01	-1.440236847187101321e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	7.138070264828130895e+00	1.847014650899080834e+01	2.885628699629072536e-01	9.744350840541443404e+00	3.114282044319618858e+00	1.991832558996735170e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	6.178070846706005703e+00	1.741197977123839280e+01	3.877201810018087724e-01	5.663273584031315089e+00	2.886190123343938652e+00	1.969739023789193633e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	4.864215172123598663e+00	1.257730767234234470e+01	3.993119378900391037e-01	6.533564882709447907e+00	3.548748236932419697e+00	2.339269634381322849e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.487483733229768568e+00	1.396294632021868942e+01	3.909348985941300536e-01	3.134258671710501876e+00	9.441510939744591768e-01	2.320293490708118966e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	7.918017721420710586e+00	-1.286395286043655517e+01	1.884394280303242630e-01	5.347040415147491288e+00	-5.771692705363577147e+00	-7.131617081334654662e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	3.038253632161406426e+00	6.496810454261337853e+00	1.550680091933712257e+00	4.855480967931431913e+00	2.199137754792250543e-01	4.401592780870296373e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	7.231651017730466258e+00	1.890423266368422972e+01	2.899794735998728057e-01	1.672503474010257563e+00	7.086237919157259979e-01	9.875538255245287500e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	3.103729933012731035e+00	1.008323287118633971e+01	4.513064422635705286e-01	1.964044367056450691e+00	4.054068699286827560e+00	2.528854903143336053e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	6.629675692904343443e+00	9.903852252882558105e+02	2.363849219187983686e-01	8.540794547528763658e+00	3.050283101353532444e+01	4.053525394172728369e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	7.724062469609549453e+00	2.132907497243490269e+01	1.333208067683957054e+00	3.162241647213972495e+00	1.774004444352954846e-01	3.957117463213371877e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	2.966963209132278401e+00	6.493547202130053542e+00	6.414920229534951668e-01	2.759506355770029895e+00	3.197971925406508653e-01	2.058782106330252049e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.539932500157175976e+00	3.357857948531214998e+00	6.045987357079465330e-01	5.546511461269371779e+00	1.331701996359504925e+00	4.036204807382611115e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	2.181403233994833712e+00	5.066513015624938276e+00	2.058788572253888727e-01	7.919385860250307552e+00	2.005979536746345460e+01	1.284369710749013649e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	6.455429634508692338e+00	-3.639420965488398885e+00	5.713852433019165483e-02	1.561152205116916880e+00	-2.681806006642835638e-01	-3.773867743178888068e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	8.647092001660855232e+00	2.398621615963550369e+01	2.312614528013399451e-01	6.188274914222457568e+00	3.085691931113513586e+00	1.462208104903625516e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	1.412285126027146731e+00	3.897728534525550348e+00	2.080934857463544174e-01	2.065133990746796933e+00	-3.249226207801318989e+00	-9.057959754272784103e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	7.608805664072984420e+00	2.227958016640690886e+01	8.103347753220710992e-01	1.332115951613897398e+00	1.200781860883311930e-01	2.497500224269404434e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	4.068332748869786464e+00	9.285305844726231328e+00	4.323097006843827916e-01	1.481486024539349744e+00	4.045998566001993701e-01	1.279112674130383764e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	5.311568290130144199e+00	1.651121301713046563e+01	1.945012330544471091e-01	8.501342147848710340e+00	4.633977847982214371e+01	1.162744662487739511e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	9.352294338829400644e+00	3.064226485938294431e+01	4.712777114760250963e-01	2.066261559529330771e+00	6.337110620460849608e-01	1.724407343662895720e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	3.981853137653386998e+00	2.066321996850921892e+02	1.130594914996402994e-01	1.415583263918202661e+00	-5.802395538256445162e-01	5.818634302451039630e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	5.189861752554332242e+00	2.402854740686094104e+01	4.319204928824439960e-01	4.941086656931939380e+00	5.456089743558377059e+00	3.177131905453219218e+00
