G	c	dx1dt	d2x1dt2	d2	d1	Fg	Fc	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	3.618348516657859726e+00	1.307221593518572034e+00	6.963875457649562506e+00	2.222914902776784274e+00	8.048615810939306670e+00	-2.221977074537691443e+00	-8.019429439916169855e+00	5.481737147664382093e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.511954742377248806e+00	7.286870679458688826e+00	9.669860328137808381e+00	2.791971953402843543e+00	3.569580369391103236e+00	-5.478641479652323065e-01	-1.089317525333343806e+00	3.434933834026220723e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.258235488533384405e+00	3.674233581490983003e+00	6.041600327759145905e+00	2.181564255477911995e+00	4.890980998457512996e+00	-2.170621769329579287e+00	-1.741606395330248080e+00	2.750689172127399118e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.634597362783081653e+00	9.321114256806344756e+00	9.432609520496793465e+00	3.009200439901928537e+00	7.170697156622304114e+00	-1.979949323110875126e+00	-1.029078138303647583e+00	6.593619643904895611e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.300082586790156647e+00	9.736691376755677751e+00	1.467856483641963417e+00	4.525865577449534327e-01	3.990162233497316802e+00	-9.285639712064752693e-01	-7.049228070957529457e-01	5.778124503632649400e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.098656457876178827e+00	9.493689969060730149e+00	4.768032009707662944e+00	1.422842439404036208e+00	1.513221444886739375e+00	-2.956696785557756391e-01	-5.176723873370896456e-01	7.136402241644597133e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.064793316510710852e+00	5.264674017626734148e+00	3.343449384422482851e+00	9.423140614333966880e-01	4.360249558209063458e+00	-5.409567895501289359e-01	-1.848730806666383453e+00	1.454097220838450788e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.792841361247351717e+00	8.755720451501668222e+00	7.583133576835413336e+00	2.571503461426237980e+00	9.500270182813700615e+00	-3.396354655158036362e+00	-1.297977133021687157e+00	6.884481729350999046e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.635311432501586282e+00	8.602944409848840124e+00	9.820878711956410712e+00	2.893336033576102917e+00	6.779327799739299998e+00	-1.205785527644886779e+00	-1.224166217086800179e+00	6.607972236415017164e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.325253730061880297e+00	3.884972534461677895e+00	3.306733404980157331e+00	9.585610327124453045e-01	7.032132080702311328e+00	-1.111585524904315392e+00	-2.913199747619266144e+00	2.309991378712015120e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.422890678029614442e+00	8.456255808842760402e+00	6.888751987655256315e+00	2.938190620631241590e+00	6.702024566790386828e+00	-4.717209300383527371e+00	-9.016666140675958507e-01	3.628148368172324467e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.472736612249843979e+00	1.330750958536940587e+00	2.777809945832901306e+00	8.032444649434655748e-01	2.789396442543464083e+00	-4.305278046357849941e-01	-5.328410636587273430e+00	7.719905600880225371e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.544619579847590796e+00	6.366077746846875662e+00	6.097531205454558290e+00	2.124678819926190787e+00	4.754042478686758777e+00	-1.878541216776362210e+00	-1.010193584147483392e+00	2.749560511705522359e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.583246989575758379e+00	3.072281430639645983e+00	5.171883868059493850e+00	2.111803320402869666e+00	7.759314011626170959e+00	-4.892628123294404219e+00	-2.873555499082697473e+00	3.361695524410111346e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.543825147620891514e+00	2.086568144214013376e+00	9.747819966171402228e+00	2.690589968022375711e+00	1.912537122047816007e+00	-2.010441330342368216e-01	-3.971496639889105840e+00	1.857756311224915535e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703037304723949319e+00	1.699722434895120537e+00	6.479815610264512138e+00	1.785099594146429602e+00	3.500231654977775886e+00	-3.613424998427498536e-01	-5.883765474522210326e+00	2.263719567439584779e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272233262405558563e+00	7.253100583009612912e+00	4.142292481438301088e+00	1.163291861529324400e+00	3.492237669617042517e+00	-4.212144923245120243e-01	-1.238289462942624430e+00	1.439537378371389842e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733215807883742077e+00	4.045595807376200170e+00	2.016665927096138233e+00	6.374209837506302767e-01	4.892216550243518647e+00	-1.306310926642956893e+00	-1.821169409910099457e+00	9.673855607489297626e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868873834811141332e+00	7.520142292497832948e+00	2.358854579073474955e+00	9.041961696805003168e-01	9.824931185653637655e+00	-5.226385152007130053e+00	-1.475811970747950452e+00	2.069486132512633247e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.161954657713903494e+00	1.594311521843936319e+00	3.033536582025805561e+00	8.602201001700358063e-01	1.609959781448433436e+00	-2.236527531741761554e-01	-4.013326135468851419e+00	4.848067698078736498e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.951180249218386287e+00	3.828903096156023977e+00	3.256839732506059626e+00	9.780484889008703719e-01	5.667744018533910300e+00	-1.139514727855648557e+00	-2.335685158468790323e+00	1.827536769538073358e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.096329004246388905e+00	5.838689702866163955e+00	8.650870804740089071e+00	3.194600760381046900e+00	2.623893538539270320e+00	-1.242720466710465210e+00	-6.910778300849633737e-01	2.076787799080090124e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.458959064089248692e+00	8.119686039995974269e+00	6.056116329376489027e+00	1.789360996191176278e+00	9.728081466618229811e+00	-1.784166105233505384e+00	-1.648780262477250513e+00	5.833658475819308364e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.310498917220846105e+00	3.870128033084210717e+00	5.708691776287641240e+00	2.516880050983791861e+00	2.020487526941943113e+00	-1.547863906786009380e+00	-7.438991801343354249e-01	8.576449977457299312e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.186186259058883863e+00	6.626957390836863304e+00	2.030102919760221614e+00	5.616583053278147997e-01	4.632761022740814916e+00	-5.026360146823786179e-01	-1.622523329203141795e+00	9.392485209827700743e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.330222931382696316e+00	8.968317019706875115e+00	8.742082484446900281e+00	2.845750081068278980e+00	7.645367452167801225e+00	-2.296033096386383310e+00	-1.099913057703490349e+00	6.484631746341754877e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.969622176925509116e+00	6.537373854653511174e+00	7.509584544078027335e+00	2.149068292745965003e+00	7.336421752153530207e+00	-1.055478017271533675e+00	-1.832103482522472238e+00	5.477318814367644961e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.800245449500802231e+00	3.097250195186593391e+00	1.622166252178373735e+00	5.059358100234097044e-01	4.795118575576414521e+00	-1.263133536322335715e+00	-2.373364484959809673e+00	7.562057342220518841e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676948083132758782e+00	1.216122740572200378e+00	7.375083589523637961e+00	2.169756223361622993e+00	4.119566451862186618e+00	-7.256874701963678120e-01	-6.486151829580499850e+00	3.011470056671462814e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.916210638345940964e+00	8.833638424529972610e+00	5.898248192130739476e+00	1.721059687976302044e+00	4.580033816236712241e+00	-7.724695623953149459e-01	-9.629994125088273682e-01	2.679432092569202339e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.668183354598400392e+00	1.175543967276236890e+00	1.732734340960710773e+00	5.969946224877189511e-01	3.386550130843482442e+00	-1.270580195831714665e+00	-4.330370986105599229e+00	5.536194945088513286e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731134885365477771e+00	8.867548249622640100e+00	5.119041283797987063e+00	1.412789650520296592e+00	2.841119503311359207e+00	-2.943576910799632906e-01	-1.051263832864219872e+00	1.455289412564214935e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.978637580847714794e+00	5.754169796436522155e+00	5.362610751992301417e+00	1.507488441324215334e+00	5.353608070865790935e+00	-6.699233551707387546e-01	-1.849360370005550314e+00	2.852746018886014312e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.461895903400987962e+00	9.450183226882058918e+00	2.492562614927096742e+00	6.905932468514188738e-01	3.429619502750592908e+00	-3.604649530730214546e-01	-1.031770677321951046e+00	8.479357566783669142e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.047070228834785510e+00	8.186055876520480723e+00	9.505328148466148264e+00	2.640682716963204335e+00	3.585109996839610957e+00	-3.953015827659084880e-01	-1.177197568736202182e+00	3.401439747847736328e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.390123342030487485e+00	9.985845519208911725e+00	8.648810424689880705e+00	2.500497281043202680e+00	6.903816215107587695e+00	-1.084138017939628718e+00	-1.115787033555512231e+00	5.937153864014315019e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.305112358070854128e+00	4.146062559954116544e+00	7.023405932648477012e+00	1.941833488861864021e+00	9.714632884964478521e+00	-1.046573270104794062e+00	-3.827747244906158919e+00	6.800209257097212401e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.800413933541519906e+00	7.904947676167965120e+00	5.162650016742797554e+00	2.006790291791480385e+00	6.432810624146265255e+00	-3.581563701187649329e+00	-9.667087018333164750e-01	2.913920280673795915e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.773489406234353361e+00	4.620484332481253453e+00	4.708674371799711267e+00	1.599278562744133048e+00	1.695867195430232455e+00	-6.121420731460551767e-01	-7.629132825098614568e-01	7.583565622825895858e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.398079443336741612e+00	5.329209398855878632e+00	6.860367805848788691e+00	2.933357460763422520e+00	1.677051078300128228e+00	-1.192044422993516539e+00	-4.894974211044088586e-01	9.060538236542893031e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925134504642603162e+00	6.644869030869457127e+00	5.906087294858293646e+00	1.851214738743991672e+00	9.571227863533355418e+00	-2.437470976452604798e+00	-1.831856994268650229e+00	5.527853488939420856e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.494115920476784432e+00	8.864899043749295160e+00	1.557620369816037131e+00	4.763807513312885433e-01	3.669583728150116908e+00	-8.174655544960803821e-01	-7.551119743048957389e-01	5.682970910396667463e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.446046159022798427e+00	9.846716050339713533e+00	5.605903648172900766e+00	1.813150549510853971e+00	1.819187899561689692e+00	-5.331474254519302791e-01	-4.192762415191267356e-01	9.998517553226179189e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.452953893844870947e+00	7.901153895096671320e+00	8.267487465834710392e+00	2.310556239077539598e+00	6.397392319018840645e+00	-7.579713730471060451e-01	-1.519408565772278674e+00	5.260926112099674157e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.214879737799004822e+00	4.764600651423100075e+00	5.133233168226445819e+00	1.587996460668836374e+00	6.600525622397357850e+00	-1.569070636801766394e+00	-1.979470268053779902e+00	3.334679489253826290e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.535828355079458252e+00	4.792182087220440145e+00	1.466367639779325494e+00	4.707357653429641298e-01	6.835438348924675722e+00	-1.936790712990445584e+00	-1.915296064037106616e+00	9.715853756826817289e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.888027402898990736e+00	7.644796959642540024e+00	8.071375323777770561e+00	2.365540172700794752e+00	3.423495428423086739e+00	-5.782936567239215231e-01	-9.630798113185323750e-01	2.729345326607649369e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.269853768213424772e+00	3.141353855826009234e+00	2.828483719962564535e+00	1.013927023927242210e+00	1.135930963726317966e+00	-4.994916239010604442e-01	-8.443933919741264393e-01	3.007518182984707522e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.214426154246019962e+00	1.997159316575121357e+00	3.321660966623339206e+00	9.325327074258945581e-01	9.679071193937105022e+00	-1.178959875623366127e+00	-7.603876629739604986e+00	3.212082822629037082e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.666372370911385792e+00	4.201995944708727393e+00	2.479989231193304278e+00	9.895032755166739413e-01	3.257726695979798581e+00	-1.950423916672836544e+00	-1.044166803660016019e+00	6.911135067466909199e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.888745753622615098e+00	3.587485807666958237e+00	3.974231686105380135e+00	1.094154221501333790e+00	7.083961586259067467e+00	-7.137556521334308401e-01	-3.815007032139030141e+00	2.806128688021562212e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.954420997612328570e+00	3.668311745992196116e+00	7.814077716843616628e+00	2.199750611681748236e+00	7.360538488439921423e+00	-9.260738023285741694e-01	-3.456624888875964974e+00	5.721342759905992637e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.788229944304880359e+00	3.102517358810205295e+00	5.679762107003087479e+00	1.926267540392074595e+00	6.493651828155749151e+00	-2.326437034004120274e+00	-2.691045913494618524e+00	3.519552406200067907e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.047437194412657036e+00	1.370099651794766782e+00	2.853912454291566814e+00	1.388810751879645533e+00	3.810541451132233970e+00	-3.635477185914628429e+00	-3.275316080778128747e+00	6.072036953121531688e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.328188561856766370e+00	1.168406673367056170e+00	8.903265526195216495e+00	2.491312194376481326e+00	3.449001611178977633e+00	-4.151413572438713007e-01	-7.750737676457894132e+00	3.045892515200164041e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.355920305838185236e+00	9.886103213810843116e+00	8.910405655912377654e+00	2.531529325577028366e+00	6.380341435644537817e+00	-8.694384290199952403e-01	-1.141135761459815656e+00	5.655323572287765188e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.571409700689716082e+00	4.852764718926744436e+00	8.833787068555464472e+00	2.496596584933543639e+00	8.798795109033381578e+00	-1.164006296970412135e+00	-2.853023353263111517e+00	7.728810060306577157e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.934502898814675298e+00	4.450244416715468887e+00	3.150865643092207513e+00	8.860423850193909212e-01	9.517203151473061951e+00	-1.197340441531397959e+00	-3.319817591527573164e+00	2.980553401320043605e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.667427393337908459e+00	7.110264022189663358e+00	5.072574123496766951e+00	2.026270710542878106e+00	1.960115909453861160e+00	-1.170949255201716444e+00	-4.335485599471199381e-01	8.465384030166660523e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.231644158062890959e+00	2.972268604711669759e+00	9.857188715234455501e+00	3.048684684041844228e+00	2.392065988805937682e+00	-5.650307527426157161e-01	-1.756671600888734197e+00	2.323575299618324053e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.036029510774866047e+00	9.547718563275420678e+00	7.954752498406008066e+00	2.959807599511975251e+00	9.504128825957049997e+00	-4.653129137932545234e+00	-1.141515564504636870e+00	6.878307478770589967e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.768930540161342435e+00	8.085189927815749300e+00	1.245500214454770882e+00	3.452946162446234313e-01	7.623765806488274954e+00	-8.677689566607510452e-01	-1.670105816237133167e+00	9.416666337924743502e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.614759428686075360e+00	1.804263810659508360e+00	1.591467528260902986e+00	4.573577100248251703e-01	8.941547654828353231e+00	-1.354992779872236541e+00	-7.402017890228426822e+00	1.412786216733398525e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.978149870192201565e+00	4.747980215819959326e+00	5.174819210716327333e+00	1.618712013671199879e+00	2.827419223696672201e+00	-7.095081842420635221e-01	-1.149004280614512652e+00	1.437299693116428223e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.587549833616215267e+00	8.917027480993688471e+00	9.178330230574744064e+00	3.754484015466998059e+00	6.285871429684823930e+00	-4.000124377533939679e+00	-8.233361761868568385e-01	4.816895188326145671e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.789809925247285882e+00	9.499306537162679476e+00	5.852462237834956227e+00	1.849275104903580713e+00	7.305634285076631151e+00	-1.924587520661138251e+00	-1.035834740752005212e+00	4.180341563478403089e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.932380065929588220e+00	5.210500514687911533e+00	5.483926110085356243e+00	1.720613967578434433e+00	7.117525177099356171e+00	-1.811591004100996383e+00	-1.872998050213366072e+00	3.824617671358462445e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565520353604943793e+00	6.520842751982629082e+00	1.954630659836964712e+00	5.506669779495714234e-01	4.677148915385081374e+00	-6.186518322159375582e-01	-1.490966154745025918e+00	9.110955635258182639e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.742195110385803325e+00	2.494720902962737075e+00	6.910947476439639026e+00	1.985041218994757273e+00	1.135148811897690013e+00	-1.709063672945947965e-01	-2.251001601453034517e+00	7.803948846893156599e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.987303170660043250e+00	9.921431637368085532e+00	8.395616441804220287e+00	2.334363444852797009e+00	6.245697599684058687e+00	-6.951738088784487068e-01	-1.232552737724765812e+00	5.224387147997266112e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.245966262130697721e+00	3.097263241393797717e+00	4.415172991396220326e+00	1.317722599087914226e+00	3.277995200854170843e+00	-6.249446376452471030e-01	-2.199279213462642879e+00	1.436224047570780193e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.077587609231276833e+00	9.487328530449616437e+00	7.985030953663743603e+00	2.953058144632121351e+00	5.041908890649945185e+00	-2.428422563499574416e+00	-6.755825215712212284e-01	3.687854202384575331e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.409147553290790889e+00	6.846499859781843611e+00	9.682630460011397489e+00	2.748016109715610167e+00	9.610265380462889695e+00	-1.295428225153289814e+00	-2.131011512742200686e+00	9.262755251096412223e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.850330401864456853e+00	6.475613452826024741e+00	2.828565414842789671e+00	7.977675252832515662e-01	4.593138258463268286e+00	-5.856858850827568741e-01	-1.520125434743351489e+00	1.293581110529656364e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.053108505742919476e+00	5.615368581482794497e+00	5.706992863850142150e+00	1.662759161546883746e+00	8.554224643365229142e+00	-1.415743133236364582e+00	-2.239139365121436409e+00	4.850681906316202685e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942161246165864164e+00	3.077193981557168723e+00	3.581664340489522758e+00	1.013527396425290883e+00	2.702585898670878173e+00	-3.424023325443276700e-01	-2.598286288151161916e+00	9.638141061367655027e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.449887233312686874e+00	2.582679409150511862e+00	8.127501246734793128e+00	2.408045327789165579e+00	7.057378169823593339e+00	-1.296826855925406585e+00	-4.129164586235566148e+00	5.677925402486646789e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.706585132162364182e+00	2.985676812988471873e+00	6.193825332739659295e+00	1.820550210250629242e+00	9.796955719988394762e+00	-1.716532600495693117e+00	-4.555266728874378224e+00	6.015407332082747871e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.848670675696605592e+00	2.683704692992184615e+00	6.704981143869932936e+00	2.020061646726999616e+00	1.926889017881444843e+00	-3.933963059460571787e-01	-1.923814333270983612e+00	1.266196756068038631e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.224003525929564962e+00	8.011609116034138722e+00	8.178949874630863093e+00	3.712240246927787091e+00	1.074429686274709139e+00	-8.731534866739028011e-01	-2.381926490365349758e-01	6.172435729585390440e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.967168081165216798e+00	4.159052022113791658e+00	4.559655419824463429e+00	1.717444047258972484e+00	4.905757771474587692e+00	-2.486830039897650391e+00	-1.499998311089842051e+00	2.019491299497659398e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.289285644441567902e+00	1.520073915104791284e+00	9.226826865781276865e+00	4.107048857620193338e+00	1.830465768112091274e+00	-1.429788849288548436e+00	-1.761971318173360501e+00	1.234470011798476285e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.735467591014479005e+00	9.716984869940343827e+00	5.808427848451259479e+00	1.664163036345003732e+00	7.748734749031324753e+00	-1.149408841048126684e+00	-1.257589795169801850e+00	4.455901474986128363e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.827915102747335485e+00	8.959622942621580322e+00	2.428509503450112295e+00	7.659657533532658880e-01	9.241676123675999222e+00	-2.411410041665305926e+00	-1.320432321962646594e+00	2.187407188124499058e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.577385201082059929e+00	9.348175068999399429e+00	7.258790586215384977e+00	2.142694275921669611e+00	4.906253063252314917e+00	-8.772372315848123714e-01	-9.189828559106958394e-01	3.532192801815629934e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.163202217494855972e+00	9.958395699610848695e+00	8.140856366022994450e+00	2.256510791378413483e+00	3.330497516398502444e+00	-3.633127984144980949e-01	-9.469932964952911814e-01	2.701859401188139742e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.249977382404903636e+00	2.563434141288368551e+00	3.853160186754012173e+00	1.260052097739115196e+00	4.916988258226309583e+00	-1.513745597890128858e+00	-2.758829188107573938e+00	1.831405533229715132e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.697047751450256214e+00	4.565845347845832514e+00	8.721190071038304126e+00	2.641798118672280982e+00	7.510233838619873481e+00	-1.603494631147872163e+00	-2.332313188816410587e+00	6.457643036615635879e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.810466718563350064e+00	7.826892032286971279e+00	9.150769238298000374e+00	2.582505826360599777e+00	1.077932897388458544e+00	-1.389326755856728213e-01	-8.012870374947406171e-01	9.866885844411436679e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.054429734122109164e+00	7.265803865637562531e+00	3.498170623100138599e+00	1.158544566662891073e+00	6.309817144644076059e+00	-2.059838255900126036e+00	-1.149289398001264395e+00	2.122559822609605718e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.690773294453663089e+00	2.373961705908316677e+00	9.848667907836002655e+00	3.919534726506696209e+00	6.520049781087489116e+00	-3.852869982409942828e+00	-3.211108602468653928e+00	5.531226644757241218e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.609015736844850775e+00	8.336260466444100459e+00	2.259027583305500020e+00	7.253360359838271210e-01	6.740184837657515970e+00	-1.869044817871057029e+00	-1.092023665463199178e+00	1.489481629827059805e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.454490591130457755e+00	3.025135602497715404e+00	2.822139449744274220e+00	9.928447261882107355e-01	3.173682496009574638e+00	-1.295564529641513030e+00	-1.594454247018751492e+00	8.446248506268844380e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.366111610108623253e+00	3.013623433576133603e+00	2.665150668233843945e+00	7.348138103444508129e-01	7.417176105795443064e+00	-7.949238114750771800e-01	-4.531974901455848581e+00	1.966700505747830263e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.268358684851017770e+00	5.829856211193381377e+00	9.060196921556084249e+00	2.536122503133261930e+00	1.823801707519594473e+00	-2.187814786213321538e-01	-1.255120009300848771e+00	1.640771768658622420e+01
