G	c	dx1dt	d2x1dt2	d2	d1	Fg	Fc	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.678047070600030111e+00	1.321330386498454690e+00	2.499417669225214134e+00	8.641102345595185197e-01	4.130312026680699411e+00	-1.453240700225253201e+00	-4.551136002727862895e+00	1.124735162012266443e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.040584674645089969e+00	7.623953380533941449e+00	6.258957411402118254e+00	1.932465736210536411e+00	7.212933933171288281e+00	-2.864134461325535064e+00	-1.298719568655740009e+00	4.119484100554693384e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.853571872449483848e+00	8.035793727461920000e+00	4.239410624558320961e+00	1.701659721506280309e+00	4.357663103264400206e+00	-1.712772378316251842e+00	-6.046653947316569244e-01	1.479658024618859002e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.680348255892016418e+00	2.411062051603872103e+00	5.205871766849191395e+00	1.319188020569452613e+00	7.553745507350591915e+00	-2.444593563884823073e+00	-3.646045633899513749e+00	2.990806258110590932e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.207935578113479735e+00	6.583129835452095513e+00	9.938897267738603603e+00	2.596812849735927298e+00	5.773435888023089824e+00	-8.601450873586653501e-01	-1.128838301930788379e+00	4.034465278346964112e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.297149449594646065e+00	9.400020981381205232e+00	1.499088490000624274e+00	3.934176494951847625e-01	1.215661711073432016e+00	-1.767443170832169730e-01	-8.792260700523302219e-01	2.690733139001495466e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.119699800722197658e+00	3.949136168938905955e-01	6.293994481309363564e+00	2.696430889597540403e+00	8.380757181045474624e+00	-2.494779997578118191e+00	-8.100893311424592014e+00	5.045049025461354120e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.495158450737864797e+00	7.310954035134598961e+00	9.892193765582186771e+00	2.669794505552369746e+00	4.026310617054419616e+00	-7.382104721921942669e-01	-8.667599895843728364e-01	3.165095479657545141e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.226250515631619464e+00	3.220661962500535491e+00	6.197212076516901647e+00	2.136502471233844958e+00	4.739268004600033279e+00	-2.193696457645438525e+00	-1.374846684149468645e+00	2.263708764095597559e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.517215549991466794e+00	8.815866928986991979e+00	9.714748621861494016e+00	2.891150437575413346e+00	7.471677442817925119e+00	-2.127567718005680231e+00	-1.216124387051961797e+00	6.186436674776145139e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.086544726722661558e+00	8.893538301477409647e+00	2.348519859041946933e+00	3.550185283492422461e-01	4.503938568337570558e+00	-1.081951549459370776e+00	-3.882096923580557468e-01	3.883390535527818876e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.659696552167599037e+00	9.842592304641868850e+00	4.671973129120948087e+00	1.567944453972358598e+00	1.641700706139118893e+00	-2.181471197989199862e-01	-8.265326875447448485e-01	1.189273873899471923e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.191447690006206983e+00	5.887115219968463542e+00	4.472158597692898141e+00	1.063603662153814966e+00	4.621069007333185041e+00	-6.119929758088378247e-01	-1.586383069970416226e+00	1.551714000688042461e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.556846536160603200e+00	9.937852506015694587e+00	7.801846214603243013e+00	2.570588585218808397e+00	9.557111065051794085e+00	-3.609231061549618147e+00	-1.362145330203611282e+00	6.904864516709434952e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.361974017876312004e+00	7.780908511890046064e+00	9.671290166025480417e+00	3.073398829122110154e+00	7.207337157658182392e+00	-1.502708063471480227e+00	-8.659161503782273339e-01	6.984743007717979424e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.262392895715935381e+00	4.298805344840817000e+00	4.633623043640648476e+00	1.096035624259457331e+00	6.919357589821734322e+00	-7.962875263636313150e-01	-3.015609410632053233e+00	2.423321469819957130e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.345405702458315922e+00	8.923745479715137208e+00	7.345808798361339598e+00	2.907882664626549651e+00	6.521751534028695119e+00	-4.556616050087640701e+00	-9.735711579740931043e-01	3.767794407139637514e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.060878589282245876e+00	1.010124916908192505e+00	2.531790483507384781e+00	5.361187286913251526e-01	2.802059233168175290e+00	-4.961480516967022858e-01	-5.358771251476352582e+00	6.360750965055535389e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.581021554504937754e+00	5.855965763237341193e+00	6.134473755762690494e+00	2.266981976989901337e+00	5.405769180071068547e+00	-1.867320707002763758e+00	-1.366076380194451989e+00	2.561282652251674463e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.671978702445688914e+00	2.466064176792714946e+00	5.526145919019307406e+00	2.139468857751543940e+00	6.812544916388926453e+00	-4.963417593215942780e+00	-3.275248002837254369e+00	2.989207822187863428e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.454995144763921999e+00	1.791727147322471403e+00	9.664747767988206562e+00	2.696335634144476856e+00	1.420080328422180571e+00	-1.273940879899648770e-01	-3.850458659484599977e+00	1.686652318483341517e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.082638655159707142e+00	1.805300359534494969e+00	6.550684709065794920e+00	1.705097758770903971e+00	4.732634746346798593e+00	-4.835072983913526468e-01	-5.658689692870026100e+00	2.180431861457214637e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.494261457193450049e+00	8.023250474709383795e+00	3.694325996744454610e+00	1.291325695116032790e+00	3.635841801395632178e+00	-4.990908858562285721e-01	-1.099865792651378849e+00	1.538150791291308650e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.781393875813428451e+00	4.673791602689457925e+00	1.096356363222461328e+00	7.028462343894369413e-01	4.667826456429255977e+00	-1.241282231899520694e+00	-2.106189291420008214e+00	9.578322650000037797e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.448313147894706443e+00	6.624219334354679134e+00	2.419982501678486830e+00	8.632061935879125070e-01	1.025360180966352708e+01	-5.019718843648918849e+00	-1.362278392933429449e+00	1.963487890802096203e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.026462020479341319e+00	1.149361284848399833e+00	3.105170853953347798e+00	6.492647614433035841e-01	1.182558332530610379e+00	-1.184531539623071700e-01	-4.243739925876901964e+00	2.233601741722054168e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.545268544643428221e+00	4.560623221668414828e+00	3.549757020184345802e+00	1.164888570248610922e+00	4.529990366847853167e+00	-9.658744043121740841e-01	-2.245517607429184270e+00	1.938709214068740039e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.327336870073603681e+00	5.448703300714572428e+00	8.337392641931739234e+00	3.300482576673820390e+00	2.806348671966196751e+00	-1.290595853082563416e+00	-4.261571743412007618e-01	1.930773507466167160e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.320396568265987725e+00	8.084846244476914023e+00	5.310797722182551084e+00	1.834470611630434123e+00	9.340488184822090645e+00	-1.873453403425908270e+00	-1.563530540819350723e+00	5.933938495277494951e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.909929578125102001e+00	2.920093736400994899e+00	5.177499665986579735e+00	2.055089709563122646e+00	2.074617633377039638e+00	-1.819818525794673514e+00	-4.112189162564282574e-01	3.097664473678871211e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.604140854337437361e+00	7.274472837138278969e+00	2.615804025383131837e+00	5.569689353919270447e-01	4.810726034229793058e+00	-4.940723679171195037e-01	-1.655799982000823345e+00	1.034826164516673686e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.885220747068614422e+00	7.909708112706766769e+00	8.373177702471402029e+00	2.799745629643995759e+00	7.717897678051746091e+00	-2.241005534853219405e+00	-1.148430980657741296e+00	6.696789491265371908e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.916071886371391031e+00	5.628847577713520067e+00	7.261227014615117881e+00	2.038087080377633420e+00	6.415846472627825037e+00	-1.097271475719183931e+00	-1.816022994242425082e+00	5.654297872142592496e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.224503825719212458e+00	3.681221167048242204e+00	1.436511376572336962e+00	6.393312612584907129e-01	4.818784536753947911e+00	-1.373734752074876386e+00	-2.678443094543782710e+00	6.999609988873000788e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.242030447930838832e+00	2.287767246625753259e+00	7.028573158928105968e+00	2.291513593869009213e+00	4.359397232546347034e+00	-5.470762226393247607e-01	-6.574576050762551027e+00	3.269757258838842517e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.928887460867809267e+00	8.669218397402470799e+00	5.509077097008857393e+00	1.797840837316614149e+00	3.820606768407197595e+00	-6.829139363845281308e-01	-1.037619428737710292e+00	2.311131689036786341e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.206315425588619927e+00	1.165354187888958393e+00	1.254524033218247014e+00	7.775476352109726985e-01	2.556100688280162458e+00	-1.080439601137654693e+00	-4.391222681565817965e+00	5.324240272496999715e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.046820843541196311e+01	9.377605115240797318e+00	5.898099522494432811e+00	1.234837687952082597e+00	2.269293307298747564e+00	-4.293036700977235220e-01	-9.903553396128961239e-01	1.399964864327276004e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.960420504009568354e+00	5.921458537363692542e+00	5.737794478212143723e+00	1.429620907670162477e+00	5.751609068871288422e+00	-7.717861404692235583e-01	-2.190588067004664907e+00	3.151043440493142356e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.663451642675290998e+00	9.243982204071365061e+00	3.180974008744493542e+00	7.019067759465924539e-01	2.335040463680188694e+00	-1.891423292710867066e-01	-1.290946445021428524e+00	2.711237243716070999e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.564254469683499238e+00	7.918983709654351166e+00	1.031155822909695274e+01	2.532124223207143032e+00	4.036342717815005088e+00	-4.029967653706358899e-01	-9.156821974235894723e-01	3.097747500748147331e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.292193476091762605e+00	9.109772883925995046e+00	7.352256600948567922e+00	2.627984396683987978e+00	7.123039065494146449e+00	-1.164469038381058974e+00	-1.578499056933025724e+00	6.434815270864719139e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.206942303047298992e+00	4.285995475816350542e+00	7.210844725135033606e+00	1.853149767112216573e+00	9.577440516784177404e+00	-1.116670089627626705e+00	-3.687735682874458742e+00	6.105580269899702017e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.839885216594827178e+00	7.853559840310693652e+00	4.836992634636286148e+00	2.234494562715117372e+00	5.631214386479528322e+00	-3.582424527965189398e+00	-1.050890133375340429e+00	3.152251730325334478e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.543644306348170403e+00	4.373797571259935957e+00	5.322553238702413481e+00	1.439949769561829296e+00	1.261657416178106894e+00	-4.689299966288296151e-01	-7.289782894684080361e-01	5.608776774418614330e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.056116212327483872e+00	4.761555406316842820e+00	6.449346639247224289e+00	3.304681363394420313e+00	2.103526538368580390e+00	-1.217145301833262749e+00	-1.352459924106311773e-01	9.763153339605795011e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.035999378224060408e+00	6.146569830862711470e+00	5.326822057967553370e+00	2.206758543832024522e+00	1.024312152297824063e+01	-2.321389154477713213e+00	-1.862532147509074587e+00	5.939918834540370796e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.909936914646738870e+00	9.207106741880126677e+00	7.686277972293082961e-01	4.603393622463295420e-01	3.117301696367866359e+00	-7.502524770872088800e-01	-6.097506769218109524e-01	6.487359525938053650e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.633714371952348365e+00	1.034723443921004993e+01	5.445397301319395922e+00	2.010402099954266664e+00	2.446736457085815886e+00	-6.569591479970068315e-01	-4.049091007375384410e-01	1.408524480760450714e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.339345211596137730e+00	7.732480907536867676e+00	8.762833451326212497e+00	2.238721458860327918e+00	6.762691293271227089e+00	-8.814388159168431436e-01	-1.545126763587117091e+00	5.116389984011642866e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.713837044087510364e+00	4.519305917686351037e+00	5.274605510619381654e+00	1.764545154854491038e+00	6.609137768161081894e+00	-1.634902638198862057e+00	-2.032466911612822447e+00	3.232265331668222785e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.715306384081213498e+00	4.317315316401530545e+00	8.035487360769978382e-01	4.402358491740198665e-01	6.437114697038635036e+00	-2.128915715549943855e+00	-1.756810065038669322e+00	1.202453984141945220e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.364153189946142319e+00	8.159408290881840387e+00	9.265127127058539358e+00	2.138370160584097235e+00	3.091890004361967925e+00	-6.525271352825038340e-01	-1.127210647794618215e+00	2.602472490604025879e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.732926254436940372e+00	3.166237739407752105e+00	3.170926642577744037e+00	3.976798701270952696e-01	2.122812610088048224e+00	-2.841877838882991281e-01	-1.100356409827555115e+00	4.679011158048762553e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.300322454199003275e+00	2.198936064727641693e+00	3.756846285898240545e+00	8.862996356622007132e-01	9.781735583272595846e+00	-1.182766230156067078e+00	-7.587226195942052165e+00	3.547913181210623890e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.162100045399192538e+00	4.391021936416730220e+00	3.191905319701774602e+00	1.040593710012851281e+00	3.977945070763040381e+00	-2.059509271529607499e+00	-9.988668052665766739e-01	9.412839200455408672e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.076928748565465810e+01	3.413971716152849556e+00	3.066265687736633883e+00	1.325180374705576591e+00	7.215000995162579756e+00	-4.426780425304010502e-01	-4.231549970910744918e+00	2.354436851958494614e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.988320084430074353e+00	3.018465106384921715e+00	7.307501378963304539e+00	2.204685394217550165e+00	7.114606447244116616e+00	-1.058922844350085990e+00	-3.454976684139361875e+00	5.625258361312084077e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.802329033170039896e+00	2.548305371069658154e+00	6.128910932226688146e+00	2.102052877956457344e+00	6.806256693160758431e+00	-2.465166359442609423e+00	-2.972211983843108030e+00	3.602476648963094874e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.314711493898656824e+00	2.006298998230804376e+00	2.396270016661309121e+00	1.309236793084644912e+00	4.984283686095221100e+00	-3.459506454866917213e+00	-3.131563075141467589e+00	5.347377870241972531e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.499178131441734507e+00	7.571559233715896564e-01	8.748617843878273348e+00	2.433198797380020650e+00	3.091181749614176244e+00	-3.178395117833500705e-01	-8.165523595112210486e+00	3.072008909577028746e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907995105425060345e+00	9.661210560275721448e+00	8.873311010496371054e+00	2.715439966699324525e+00	6.873726086806241753e+00	-8.851275942124275931e-01	-7.001900809062695519e-01	5.742246063837505687e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.915859752760761481e+00	4.218879077440846892e+00	8.129867087507989254e+00	2.071637127226137132e+00	8.897990364388917328e+00	-1.044104037144280017e+00	-2.930212835886555567e+00	7.581409884944915234e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.408049970669531525e+00	3.782423075714479666e+00	2.949935225242462877e+00	8.886901806714908592e-01	8.735925038498722373e+00	-1.155826316664199771e+00	-3.520708168628976509e+00	2.929506117057734471e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.117165253055097729e+00	6.688927072679607733e+00	5.566110909383489513e+00	1.954917709760024325e+00	1.156371670327261958e+00	-1.341860733917777715e+00	-4.953803175633432199e-01	5.084372973702933507e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.395301782376958677e+00	3.903572202941079095e+00	1.026768592904098121e+01	3.286773336438615800e+00	2.148781738961325516e+00	-9.095123773874497219e-01	-1.630439155720610378e+00	2.183629380687384014e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.578913680326150093e+00	9.915727109420428675e+00	8.562680201670792357e+00	2.867707091724876367e+00	9.690734946355570756e+00	-4.732922113319376400e+00	-9.336478960658700643e-01	6.442326806077491597e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.845552840972402464e+00	7.784044276276322449e+00	1.802125056865621744e+00	4.365891869553227833e-01	8.104313325239131061e+00	-7.147933516128822662e-01	-1.731039339945895428e+00	9.792807175547681098e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.755657007786287416e+00	2.407120246233094285e+00	1.810950758486403300e+00	6.172381173786855024e-01	8.096550207108451858e+00	-1.414939871182925746e+00	-7.728894573806381452e+00	1.355138379275931193e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.411320694536820408e+00	4.673500744783996907e+00	5.355762873163671500e+00	1.359111383177106003e+00	3.177023381876877828e+00	-6.439577544839636403e-01	-1.428576524224916433e+00	1.170634956463573317e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.946294897645699296e+00	9.665505231509710526e+00	9.322862268040035261e+00	3.731844692799100915e+00	6.224189163332868979e+00	-3.973703620657403235e+00	-7.575646564524735060e-01	5.329185967259529377e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.610143404362418096e+00	1.073300824084487992e+01	5.502082584642731256e+00	1.771772408785294184e+00	7.312050224352832473e+00	-2.166734277585627311e+00	-8.095719217881678365e-01	4.111541585322057557e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.990492037137430170e+00	5.778595988809930084e+00	4.911612983532352317e+00	1.883819677177153817e+00	7.439644660505639884e+00	-1.871675568811179247e+00	-1.614408672675814671e+00	3.905074756998977392e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.143092772066982121e+00	6.573302668988070252e+00	1.568491675527891704e+00	6.693051715328459661e-01	5.618597583792332983e+00	-5.662751436002245731e-01	-1.451763442577515217e+00	7.238597380599581577e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.087344557582544446e+00	2.892342484141574577e+00	6.730998912378197474e+00	1.943555457162898126e+00	1.302926736180593625e+00	-2.816411732296865145e-01	-2.027609381231914032e+00	6.634104525340448255e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.760713755359594401e+00	9.928901994015614463e+00	8.036804216553134594e+00	2.150991682701904217e+00	5.511881845297978089e+00	-7.470935709005901426e-01	-7.952439219276674631e-01	5.320953481741715052e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.966939407682017027e+00	2.063650825094272001e+00	4.652283535402315984e+00	1.497426430743364678e+00	3.176633648739255911e+00	-5.683004521847450086e-01	-1.924257131366734042e+00	1.339421180865824468e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.268703043993611779e+00	9.120407656514094796e+00	8.091986162968629159e+00	2.944225527374209506e+00	5.513580358387448754e+00	-2.422860966769371238e+00	-4.673577687981614881e-01	3.686513998674568171e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.837514052773551398e+00	6.317434614634924728e+00	9.851087547151387014e+00	2.464376812617368184e+00	1.009733635792544248e+01	-1.146549290832714174e+00	-2.311983192698641609e+00	9.493425715752810845e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.045898955034338051e+00	6.093121752647915557e+00	3.027933418656822084e+00	5.318524719354194019e-01	4.951753590732235644e+00	-5.301840491883157425e-01	-1.297706903808229617e+00	1.147062434201756531e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.048498331356833013e+00	6.612043953776719718e+00	6.370170641738819306e+00	1.739608647515571649e+00	8.282115447520908447e+00	-1.551045083110790257e+00	-2.137297610200906472e+00	4.466946085849293979e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.409212391633511530e+00	3.700297689036172510e+00	3.579507967559154569e+00	7.867150826469823111e-01	1.956410264149656353e+00	-4.080636724831583351e-01	-2.448203098204147832e+00	5.259135278357869758e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.440292633292456159e+00	2.834023371667138580e+00	8.692476233215980841e+00	2.731429686777908650e+00	7.371267160110685168e+00	-1.292454363748561930e+00	-3.837187278823809500e+00	6.091402260357596532e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.669744281095744576e+00	3.436294915290786456e+00	6.483580723483385988e+00	1.658005832338923957e+00	9.135750591818576183e+00	-1.525125873467942705e+00	-4.473610301775745590e+00	6.281501234487916463e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.189849065350191637e+00	1.625332158790945503e+00	7.334986035152600614e+00	2.023839959486458895e+00	2.292190790895918262e+00	-4.632163850738406641e-01	-1.946222063727867546e+00	1.457568381220209730e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.815363086699394835e-01	8.421360200795987794e+00	9.072769770346512885e+00	3.737533424737507826e+00	1.450183038016173098e+00	-1.122746609847845578e+00	-4.814218067748843310e-01	4.906058714907189255e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.152207196338947970e-01	4.673854971420302817e+00	4.882140053843700755e+00	1.592745367584229577e+00	4.649065384756713826e+00	-2.424098326447044371e+00	-1.565429749579073881e+00	1.639085683819883954e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.036653407757880174e+00	2.745778462177470569e-01	9.293107831508358174e+00	3.718667464593477856e+00	1.772748748923519635e+00	-1.537477267116686974e+00	-1.719542599944273276e+00	1.154999877139018771e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.535107981843686353e+00	1.014763679441979249e+01	5.850989795955139350e+00	1.697989955137322760e+00	7.843010938432793289e+00	-1.333762519867208063e+00	-1.193400902297678812e+00	4.429303506967480075e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.392326652576005852e+00	8.161838613140012910e+00	2.161984084509184445e+00	6.323006443498102591e-01	8.898115705350765126e+00	-2.407976370031582380e+00	-1.260139397231034630e+00	1.863757703283232203e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.754804487793953705e+00	8.253825888071057548e+00	6.984926635357814995e+00	2.161645920052095882e+00	4.158233475137905977e+00	-7.404473980436956371e-01	-7.025475289490671349e-01	3.109428598748231565e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.603967766776429826e+00	1.069202188097702155e+01	8.637469811953094379e+00	2.235478300694883291e+00	3.307173912925623682e+00	-4.451831974241707846e-01	-7.501075445774989525e-01	2.205436864647806772e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.628118182397088276e+00	2.004820170379825406e+00	3.318749935049233102e+00	1.305374730347942380e+00	4.944834463571320171e+00	-1.442545953813855419e+00	-2.771299571741153933e+00	2.019815171946382293e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.510883122841795156e+00	4.167885848262733894e+00	9.606234490179588192e+00	2.914887673350935238e+00	8.247816395731600636e+00	-1.502718772101118372e+00	-2.524313063428566650e+00	6.110822452163871787e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.778864564986243124e+00	8.374678699877334154e+00	9.071512996771037507e+00	2.487129375513460694e+00	6.581657833080964970e-01	-2.532080664355342015e-02	-7.149892205281842550e-01	1.074009661006901872e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.738740336982111057e+00	7.094376755167647985e+00	5.072480069179390760e+00	1.076754285880801243e+00	6.883503003407813736e+00	-2.165847807596324337e+00	-6.340075271212560759e-01	2.010040279929723894e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.270504538123924387e+00	2.284834356582414294e+00	9.468979063952792430e+00	3.627701671344454315e+00	5.898673386640290950e+00	-4.011805458844300176e+00	-3.133087316611588236e+00	5.700173023711364806e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.800463169221142135e+00	8.230074026516348340e+00	2.404549353404440204e+00	6.896546218437548115e-01	6.011310568917462405e+00	-2.008920868900067269e+00	-1.163925607556636210e+00	1.585924666543569295e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.685782410378418472e+00	3.213339760021428848e+00	2.623862113685122566e+00	1.063374764823275642e+00	3.015330583403417197e+00	-1.183484652353800959e+00	-1.470680636117395856e+00	7.768644547503226860e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.864945211636666045e+00	2.888445169083227793e+00	2.220110150856187126e+00	6.512306465522542664e-01	6.917125138020322694e+00	-6.972843037390197285e-01	-4.398897354225730361e+00	2.005049256796916168e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.112586557194568115e+00	5.896259922639289996e+00	9.633300874034173233e+00	2.607363548208932347e+00	1.087053636967736825e+00	-3.572952921042918950e-01	-1.124085044147506318e+00	1.610340633928751330e+01
