G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	W	Fc	d2	m1	m2	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	2.483045263938858493e+00	6.329948446061203882e+00	6.148943168038314866e+00	4.650000588602292595e+00	3.436107115200859763e+00	5.821169802768666912e+00	1.856759382762606381e-01	7.013160554070622332e+00	4.174702764735772398e+00	3.622162349688172966e+00	-2.929622132064439444e-01	-2.391070482256863272e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.571036624284810612e+00	3.163730529672230674e+00	5.206333614250433506e+00	7.703875879733814713e+00	1.743998415178383832e+00	6.079080219215535763e+00	4.513202864957910898e-01	7.113236414323905521e+00	8.118080132509433611e+00	6.288965464194510524e+00	-2.511085672094001131e-01	-1.151709990503617007e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.513347804096694560e+00	2.029693099709402482e+00	9.717953446653664784e+00	1.839032471853295325e+00	9.878542843699255727e+00	6.364314401855618364e+00	4.640610884524427882e-02	8.700428311496401079e+01	3.065134479234749687e+00	6.244373356002101083e+00	-2.108016001220050506e-02	-8.482250955155936367e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.647208950131886951e+00	1.617719433135423213e+00	6.476132403634451862e+00	3.489723720959279074e+00	2.511498210553814392e+00	2.447137146913938466e+00	1.076994798478491250e-01	4.830871143373047261e+01	6.839727781259550277e+00	4.989255368405745017e+00	-6.806362796021245276e-02	-9.827292532622836063e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.374646739646962601e+00	7.319535304112311458e+00	4.223098206481803452e+00	3.617981522906169367e+00	9.899248484253512004e+00	4.429369507906088188e+00	7.257227916079141139e-02	3.948120568168030076e+01	3.028625381912168457e+00	8.485732450239444447e+00	-5.045556935297475926e-02	-2.506905907402206068e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.859078903520712256e+00	4.025960612828055396e+00	2.132215770440673452e+00	4.913084811871486046e+00	9.751031940518876340e+00	6.496218184443192989e+00	2.185478274174545987e-01	4.433921601143319435e+01	7.448827217526712730e+00	3.492714694792288022e+00	-4.628993370763685444e-01	-1.089048385892659176e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.859905420235571372e+00	7.522498316980942512e+00	2.375543759029041802e+00	9.915108542262611735e+00	8.055602783270192191e+00	9.668303593646218275e+00	3.333707283797920362e-01	2.085534290701140847e+01	8.793622308507076824e+00	5.037912231296893140e+00	-5.172325168236627801e-01	-1.967071617824944241e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.163061352953518757e+00	1.570280292732896710e+00	2.881016129681612803e+00	1.593749304698848235e+00	6.938071717957082107e+00	7.570272310546200423e+00	2.384242655878611450e-01	5.016635462992768169e+01	2.113509616619778431e+00	5.847656255149309423e+00	-8.593991287783298016e-02	-2.882010983836515905e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.951205806181552482e+00	3.764590597757254908e+00	3.275115107431111561e+00	5.742194453334364290e+00	6.186074775324081010e+00	9.298213196307525408e+00	3.076724102136172978e-01	4.537129924761315891e+01	8.810577302149003032e+00	7.011145219459062439e+00	-2.871924710660295199e-01	-4.867989478342058618e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.158285390825461114e+00	5.851138352549070554e+00	8.707158054443016937e+00	2.726515309158117795e+00	8.837565740279933024e+00	7.911325346748872001e+00	6.773011864067378374e-02	7.748373709652981667e+00	6.356068149577922100e+00	7.990830141670296705e+00	-1.164837907797984379e-01	-4.749963123327187731e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.527257761989395668e+00	8.186877721299163468e+00	6.063408503716528841e+00	9.730168351831036233e+00	3.597146386358426096e+00	6.302141313491496533e+00	1.940421416653425601e-01	2.357530101780754350e+01	2.156466030744794704e+00	4.611835819051330887e+00	-7.125333643470013745e-02	-5.276101786888203549e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305681826652993e+00	3.924578603844360636e+00	5.750633822162177999e+00	1.990539116620350546e+00	5.144109669820183584e+00	2.696321569983321620e+00	6.056630156302907769e-02	4.300884382787462989e+00	4.856131518743350917e+00	6.781955398474472041e+00	-8.605331388405931814e-02	-3.118219508106524884e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.209646795277340203e+00	6.645917382393925266e+00	2.052635755729773859e+00	4.561070966524571446e+00	6.665512875200519716e+00	7.023407773407972066e+00	3.502358592744174159e-01	4.255914137647727813e+01	2.412827727077488049e+00	2.453245890618988234e+00	-5.314680977556031083e-01	-4.319790066554079822e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.258290621200824244e+00	9.035676947460146380e+00	8.673084422354051526e+00	7.624234267898640560e+00	4.724442540239741639e+00	6.565866940467746993e+00	1.048267957045316418e-01	1.310864966373910967e+01	7.294206860873826415e+00	9.377132748076569158e+00	-1.083279428804767575e-01	-1.057090864430581405e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.057863681892117214e+00	6.483826020970668402e+00	7.456393731940603509e+00	7.345423224493216274e+00	4.833536920861973840e+00	6.386116455696234873e+00	1.181626376451063720e-01	3.788039145372071914e+01	7.831534030744042418e+00	4.502953095079119450e+00	-1.930096623897231967e-01	-5.440171599026839999e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.829227263672998038e+00	3.078529738799385740e+00	1.591282355329705966e+00	4.914500874114041018e+00	3.981529785036512337e+00	5.374143286435799638e+00	5.624632479965452347e-01	2.294013586488453882e+01	1.962795854918467642e+00	7.432330434343113801e+00	-6.821546720637125527e-02	-3.529621014343550200e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.636049968999069293e+00	1.241626275305044658e+00	7.429344371456501506e+00	4.048615707062811708e+00	6.103907168412797013e+00	5.746404804140510691e+00	8.186881408358927248e-02	1.162166594871783616e+02	5.551685797069622730e+00	1.120301939145797565e+00	-1.423394993417640420e-01	-3.783796995165847221e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.907331450850172416e+00	8.823634690067674313e+00	5.849554510585407208e+00	4.581741132294399499e+00	8.577341674631082213e+00	4.107221806287352450e+00	5.201350058578181612e-02	2.662655322798534741e+01	8.371313610544786954e+00	2.831001746413776221e+00	-3.137255590148746998e-01	-1.284603522268530718e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.648049757900934331e+00	1.177693533706964724e+00	1.760701464742315592e+00	3.280271059934195765e+00	2.822344922007589574e+00	5.598281111299599822e+00	7.783913529005498377e-01	2.105691925625315619e+01	9.430547415307875880e+00	5.275271965602542856e+00	-6.744006594413327615e-01	-2.836792057132409539e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.754682384962530151e+00	8.805521369210746130e+00	5.141474616773870743e+00	2.824894175879749447e+00	9.385379358910011405e+00	2.849077033084713939e+00	3.478578883215569656e-02	2.896394948617911780e+01	5.632612488822505981e+00	8.936367464732244414e+00	-6.263741842864276044e-02	-2.143089552946267062e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.032586939438814966e+00	5.644645946934064185e+00	5.449850865635052166e+00	5.364214279767960392e+00	7.229421245929736450e+00	8.287045892436776029e+00	1.426579888744253510e-01	5.351819613043886648e+01	9.531697565795678173e+00	5.762012493637548083e+00	-2.633406498013725061e-01	-4.119957087390871919e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.393345943628519379e+00	9.497108473018034402e+00	2.489669447891140752e+00	3.444551850445397800e+00	8.369141586178459491e+00	2.757959876437769964e+00	8.698179752989554370e-02	2.871260953565506213e+01	5.763950209263883018e+00	9.315910910413295554e+00	-1.490825726931502282e-01	-1.186620799242422741e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.152965224971548963e+00	8.202579914929035709e+00	9.414391674862057968e+00	3.619041010669717284e+00	5.972778434983721851e+00	1.936780865275085972e+00	2.630274148863102207e-02	2.319499724710769684e+01	4.556093284280413158e+00	5.353319666028377277e+00	-3.971415521348788807e-02	-3.451030618655885007e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.468004719895274590e+00	1.003158656461046050e+01	8.685496272954305041e+00	6.932317542273688460e+00	8.106226032434657114e+00	5.004746335099318877e+00	4.614413688550030729e-02	3.458966523752129518e+01	8.699510563018678866e+00	5.457118525054138303e+00	-1.087716241287640245e-01	-4.815756762137643676e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.249492903947912126e+00	4.132082223558183998e+00	7.139256998411909194e+00	9.748256408694860653e+00	1.212850720323431997e+00	6.975550718689744301e+00	5.722737886359252624e-01	2.467677109738393071e+01	5.460989462475053458e+00	1.965390168339827826e+00	-1.204056246956841214e+00	-2.695971727886694325e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.800372778053814127e+00	7.865041656140646431e+00	5.199995375896760308e+00	6.435210840771276253e+00	8.185916319412063658e+00	4.867445502371914756e+00	7.338217367665098023e-02	1.159883419889101219e+01	5.202652731734941582e+00	8.155884878340611266e+00	-5.468102268147526090e-02	-5.201889647948969753e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.856440004462337701e+00	4.617742493582222885e+00	4.662397941625353148e+00	1.636090262853497013e+00	1.424257952547813399e+00	3.425708896757346800e+00	3.661192407270280613e-01	6.371943600854799161e-01	5.457132461338416896e+00	3.204790519520774872e+00	-1.903373699869967517e+00	-7.509741259806057556e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.473774963381848213e+00	5.366401036838130523e+00	6.799019918754662051e+00	1.580015376882296652e+00	9.005208602500154313e+00	6.043301343306842099e+00	6.283484407535444571e-02	4.452816373072407075e+00	8.602835390265955340e+00	9.097779558505116881e+00	-2.032104032212057321e-01	-2.901976979907050236e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.909747406745462950e+00	6.634673122801581613e+00	5.856267201776757858e+00	9.533214725779878052e+00	9.889090421974721323e+00	4.029861499151103033e+00	4.593711042331310307e-02	5.605818429075177534e+01	8.526349481108224992e+00	9.194287347296578261e+00	-2.957167933582352526e-02	-1.169999121950853436e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.542170196910920943e+00	8.907698588556314689e+00	1.671073851193551896e+00	3.668329871221715166e+00	3.591746876852718540e+00	9.429573317594430293e+00	1.096195605789941130e+00	6.696999987761333983e+00	4.611618247947335547e+00	9.537291228595519144e+00	-1.011187531027003983e+00	-1.221225213862721581e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.604358922288723566e+00	9.800768738359659338e+00	5.594449959356037283e+00	1.896482905815875641e+00	2.841169067248355606e+00	9.186680593617611024e+00	3.842104576826344542e-01	1.772508447086772687e+00	4.018917831474822400e+00	5.707563853953972810e+00	-1.371915419376154466e+00	-9.189411086934960338e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.464329163141014689e+00	7.905479164533549152e+00	8.221043700873250870e+00	6.385955333635036979e+00	7.851234513314490293e+00	5.584559982191406036e+00	5.938285494596629022e-02	5.343182106000978848e+01	5.399147107897023012e+00	7.131053664453228080e+00	-5.752267002938372953e-02	-7.101162382486207036e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.176539061876004766e+00	4.756000480964634569e+00	5.124410580607577259e+00	6.602197980198941885e+00	3.215842745367872180e+00	3.933306890531499178e+00	1.586721790921521158e-01	1.933488631228612320e+01	6.128131621109132787e+00	7.932404993262951898e+00	-8.864370734965093535e-02	-8.756094443892392576e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.537742485137907789e+00	4.860439002639422412e+00	1.450110697086203437e+00	6.857413410760013761e+00	8.716277112165668584e+00	7.641137066812714096e+00	3.905370706080906196e-01	4.419384248420767847e+01	3.059833516807644482e+00	2.186867098053777880e+00	-4.309646105869686106e-01	-5.239482117518138082e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.897608911204781812e+00	7.649791345523968111e+00	8.163063980154326771e+00	3.392001487413559335e+00	1.868914365189235038e+00	1.289359435735067283e+00	5.853749324119726649e-02	4.752651213721607704e+00	8.173451501311198797e+00	6.392209237938405231e+00	-1.612948861061171690e-01	-3.485478030510313374e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.239928470972118113e+00	3.246131321796804414e+00	2.756258128045272038e+00	1.179873841419932790e+00	2.151211864807287100e+00	5.168764466143613845e+00	5.817044095766011891e-01	1.504623833599394223e+00	5.398481302108111279e+00	1.386775275308304689e+00	-7.493712790996443118e+01	-9.185319524928486912e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.243674943202886851e+00	1.919293215607418723e+00	3.392778515123616501e+00	9.792287089773145325e+00	9.815092384297242845e+00	4.094648160439353646e+00	8.236403850328222198e-02	3.912147652639582134e+02	4.029607483686424629e+00	5.487409806191965167e+00	-2.331682589016034757e-02	-1.350007238873850497e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.603063728800156795e+00	4.198827010996507347e+00	2.489098680117780571e+00	3.376632854747871448e+00	7.094827291332105546e+00	9.358101958167662104e+00	3.534754449521798070e-01	9.014100645135004086e+00	1.976366315568902410e+00	2.357847714278599405e+00	-3.658085387002399380e-01	-7.086966201980975377e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.845961680751480927e+00	3.595131112325721467e+00	4.038583378006294744e+00	7.089489763472264450e+00	8.618369889434850606e+00	1.088743997107752381e+00	2.233964401053476281e-02	1.682640849392182361e+02	3.108141718540960774e+00	2.691841283790360695e+00	-1.212614707360668530e-02	-3.172389888427207438e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.991241470109599732e+00	3.701269830355023327e+00	7.898150258721226891e+00	7.377906078495598763e+00	3.847790257599071673e+00	6.011648530059651385e+00	1.314652005407984658e-01	6.236343280585514037e+01	9.596073340697039100e+00	4.315515725471497532e+00	-1.605077966864321692e-01	-9.290398138135797979e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.693462097315979964e+00	3.057221279955958604e+00	5.679154969854589119e+00	6.575536159293613458e+00	7.115285689514352363e+00	7.644527221508854886e+00	1.270389640254634411e-01	4.136932657510099176e+01	3.799902185377502128e+00	4.848049997708955061e+00	-4.985445347115213810e-02	-8.934237121277216431e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.098581270685260680e+00	1.472547083327137463e+00	2.826534755364404017e+00	3.808048542698367456e+00	6.293451548391551853e+00	5.380988963299713213e+00	1.932483572541166539e-01	1.841165731323994592e+01	2.476855219536860275e+00	6.589937815587825654e+00	-2.906075857902693654e-02	-8.233171239936562813e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.230258211869593055e+00	1.161586614254955130e+00	8.904124864485510216e+00	3.476633500532666954e+00	6.463571824163395263e+00	1.810275015959837530e+00	2.193564968320029299e-02	1.589394380962793889e+02	5.175001492080562926e+00	1.652152102395118449e+00	-2.231469709258955547e-02	-6.443216348662134862e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.268011454345915112e+00	9.829026251186153473e+00	8.911003783734518180e+00	6.317564060449679886e+00	7.079285084846995701e+00	9.782605470349926335e+00	1.023266544379798915e-01	3.429218539028627788e+01	3.811387281596311905e+00	5.598788665790275232e+00	-1.014715352828433059e-01	-4.786793892215304425e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.534058238681693886e+00	4.849066704824933183e+00	8.743713916262597863e+00	8.778033809920801289e+00	6.140786066313741465e+00	5.735661892136086237e+00	6.691232981189522422e-02	8.494616365087878762e+01	1.290860940245432742e+00	2.654482000479495341e+00	-1.866784141568282943e-02	-6.484222460074822436e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956959077525055157e+00	4.441518156744161949e+00	3.234888456389366507e+00	9.583188384598843257e+00	4.841876505612071391e+00	6.556142929943580278e+00	2.803529112753651020e-01	8.281327677848342717e+01	3.892203271105511675e+00	6.204596470961226906e+00	-7.985944708416727045e-02	-6.475106241565445941e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.738129230999674979e+00	7.271661245753704428e+00	5.074725492184979814e+00	1.914273614021998027e+00	3.520038728169645026e+00	3.131028812756125213e+00	1.221638832440417322e-01	1.256391316564195337e+00	5.926032211972247055e+00	6.710294212158612659e+00	-3.759781634222899016e-01	-1.411589800593150379e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.229310281984965059e+00	3.022694987691669777e+00	9.800684625995288002e+00	2.386525618952963335e+00	7.926818458634285136e+00	5.309709951802401129e+00	4.873424766362494109e-02	2.681448573286201054e+01	5.883252740013430682e+00	6.028266117001027879e+00	-5.897419337883245960e-02	-7.175629621788074530e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029477296956847976e+00	9.552413398563855296e+00	7.833950856854195344e+00	9.417408451830016958e+00	3.037541331597493954e+00	4.836093761599139285e+00	1.360665971648023220e-01	6.431922172568048879e+00	4.149817352746993926e+00	7.714276469365462852e+00	-6.706543723924328348e-02	-9.217445024904159823e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.799299557930613247e+00	8.070879030496081796e+00	1.115984871226718633e+00	7.737396828035508989e+00	7.333900156347169741e+00	1.718503460978358488e+00	1.223366646964810511e-01	6.015028970072327752e+01	4.971883231496555311e+00	4.001196878343716179e+00	-1.625032253072258293e-01	-7.266530184278446214e+00
