G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	W	Fc	d2	m1	m2	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	2.262513616317438636e+00	3.677503804460518388e+00	6.050577046901822520e+00	4.886160672770053282e+00	3.163283732180992125e+00	4.927365107691124457e+00	1.713947774314425743e-01	9.505188479047198769e+00	8.678163444961324302e+00	8.353564953902068879e+00	-1.342333132146198982e-01	-1.003391836157691017e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.626641354903261227e+00	9.322206220002698274e+00	9.431765421992796661e+00	7.161169817575535390e+00	7.052447460881377417e+00	9.580602683246739915e+00	9.624914465003589492e-02	1.970875905126208139e+01	8.690068947711161229e+00	9.633844298045689314e+00	-1.124332441951274852e-01	-1.052700824590928335e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.289610481688938215e+00	9.743460653510574332e+00	1.479503037977942359e+00	3.994064587820899348e+00	8.427423783627851606e+00	7.478219024012722649e+00	4.018034414910083840e-01	1.491671870050910975e+01	1.892034876956942391e+00	8.130963895296785537e+00	-1.972163217196646057e-01	-8.490212524404608274e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.101832524972954808e+00	9.504953204099630071e+00	4.768255994465308234e+00	1.504954078090194880e+00	7.058584317777951256e+00	9.372219593965182227e+00	1.853150998313186637e-01	5.631040735335382408e+00	1.817221981297136857e+00	6.432129852641486067e+00	-3.087152208387901053e-01	-7.834713442903631808e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.069934047575687330e+00	5.270198473648513904e+00	3.340076093129196178e+00	4.371106253165115696e+00	8.421867220090190287e+00	5.751998577082211739e+00	1.356192438657594090e-01	5.632783151872428107e+01	3.350022771574679759e+00	5.432052475031211358e+00	-9.919503924624394064e-02	-2.319865749341166605e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.804598183835611547e+00	8.750730993313927897e+00	7.577700712108843106e+00	9.501256709578253634e+00	4.575740973095392405e+00	3.325767184416147160e+00	6.397956874024662843e-02	1.387608966118544274e+01	8.880150875819508016e+00	1.360834708108991320e+00	-4.681278215275094245e-01	-1.364937572870603510e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.628711416515850274e+00	8.598309626550477702e+00	9.830984036481428490e+00	6.778894211315714458e+00	2.412656052964121667e+00	1.472925323883144344e+00	4.154968566913083694e-02	1.068850127674785355e+01	2.156240831532007185e+00	9.863082576054745587e+00	-1.052584646847811063e-02	-1.162856007040356587e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.338865609824294367e+00	3.888276896258488602e+00	3.307582320889692173e+00	7.050948947146500778e+00	7.637338222900480034e+00	7.536680331480508421e+00	1.984495200636375578e-01	8.798211545847613024e+01	7.481758530916021499e+00	4.448053919189622007e+00	-1.962949705204571627e-01	-3.746471966108838103e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.410702847676184701e+00	8.464269726605829547e+00	6.893884855913435139e+00	6.688862799100994572e+00	4.241369468743555693e+00	2.093603799471469795e+00	4.773838021099877788e-02	4.729656024169510253e+00	1.909261290210175765e+00	2.365741442196040989e+00	-4.835931990407794229e-02	-1.948961234432807643e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.465504591168895310e+00	1.346249424262548011e+00	2.783707686764122613e+00	2.787819337784100959e+00	7.051762159763577564e+00	3.727761000035174188e+00	1.268548349665994668e-01	9.536951302746183501e+01	6.601232332292129357e+00	7.008476871714833578e+00	-5.786306126801916278e-02	-6.138935461535540838e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.533155252302045302e+00	6.374191927133206370e+00	6.091906366028230657e+00	4.769723633359052251e+00	3.434976649179749764e+00	5.798275123920812568e+00	1.847764022274938356e-01	6.612838668555461652e+00	4.198782361737387170e+00	3.550975274791752678e+00	-2.962015462077997596e-01	-2.390055557369545269e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.584844308981955940e+00	3.071424722583883771e+00	5.181087303860546278e+00	7.761216378208172451e+00	1.732156283618351944e+00	6.071931641082873199e+00	4.518307621472189006e-01	6.975632972797240150e+00	8.095139025505600827e+00	6.260959528176933020e+00	-2.471328720898389730e-01	-1.150062990803224352e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.540424984812686304e+00	2.086778744472279623e+00	9.750191396694434687e+00	1.911341990703539606e+00	9.932871159793737803e+00	6.399902747530007652e+00	4.377365326446287785e-02	8.696214866883146044e+01	3.109119855853354153e+00	6.274753133852782661e+00	-2.505769719911179680e-02	-8.516611343058264083e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.694427723579018163e+00	1.692375309540953054e+00	6.471387949843951937e+00	3.508207464370043827e+00	2.401337917346132222e+00	2.497557446924441482e+00	1.067281302465491744e-01	4.821151860348289375e+01	6.752013884781017161e+00	5.003340421952346517e+00	-7.075416038786175310e-02	-9.875198965418924502e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.273168697955439299e+00	7.256931302265111405e+00	4.138087295987579850e+00	3.485723021867978666e+00	9.904632229030905677e+00	4.413662650438821444e+00	7.193221070089798885e-02	3.927263023393865637e+01	3.118303976633400421e+00	8.527130503009871632e+00	-5.379214401166027698e-02	-2.612324415493730356e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.742276386210862782e+00	4.058975069676276526e+00	2.027683574820559276e+00	4.888347766004292438e+00	9.792645027900871213e+00	6.573279085929987886e+00	2.202178668173639942e-01	4.410740504266751572e+01	7.417858483546800663e+00	3.382776906225590796e+00	-4.615029085578847834e-01	-1.071677957262827441e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.878804810975499118e+00	7.529636111094080597e+00	2.360275842361588161e+00	9.823433556176583537e+00	8.138222674480438457e+00	9.731199110867942537e+00	3.373694252298113927e-01	1.996395299269664037e+01	8.869609103517936077e+00	5.036519897774643262e+00	-5.216416088966465692e-01	-2.023379365452756673e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.153086037758752624e+00	1.584871179316997170e+00	3.028334915017640849e+00	1.602463612372431401e+00	6.932351501191698517e+00	7.548250502831677977e+00	2.395732285800408756e-01	5.016223066909847006e+01	2.149181122144438572e+00	5.845387368316235843e+00	-8.078848779914728218e-02	-2.891346412180799774e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.960757240757966535e+00	3.839904798694006249e+00	3.258611305189540452e+00	5.668728948841164517e+00	6.189360261691257747e+00	9.300605852575849042e+00	3.068898075239108181e-01	4.540765500956432987e+01	8.805805945636283383e+00	6.968929838523150622e+00	-2.724753477260350443e-01	-4.821641141051036783e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.097566580236287059e+00	5.860159163620603628e+00	8.669810113466391854e+00	2.621843327225777731e+00	8.791366381108288053e+00	7.857274263091864164e+00	6.865284009958970424e-02	8.217281673770600037e+00	6.344856040568896738e+00	8.059886662636074561e+00	-1.207487946931453532e-01	-4.707949257773420015e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.455698722975624193e+00	8.111447786036587004e+00	6.043660044153667421e+00	9.738497690545536045e+00	3.599682343963987563e+00	6.325618077105430004e+00	1.935088858643240206e-01	2.358894568574355333e+01	2.145571031535749462e+00	4.561338032207951976e+00	-7.164510503729569491e-02	-5.208366302475953091e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.309668581992053271e+00	3.866261861876828299e+00	5.699530410124714841e+00	2.019899697989236298e+00	5.212494011586549902e+00	2.728824673084195407e+00	6.091446359396403276e-02	3.566380547511797783e+00	4.841262266319483309e+00	6.811988653696625207e+00	-8.304867077018247834e-02	-3.076013380197631975e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.184293188583403378e+00	6.627359589842353849e+00	2.034755119052995109e+00	4.631533312974777772e+00	6.570841667719904855e+00	6.997665336102484090e+00	3.493783735837182047e-01	4.218260389566582091e+01	2.446405438140665467e+00	2.359435266385905727e+00	-5.226885888350157883e-01	-5.000299639230845195e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.326680114920141484e+00	8.969225894680596056e+00	8.739178765823655937e+00	7.642755967442136367e+00	4.705550101785274109e+00	6.608917527498208599e+00	1.073021881259793725e-01	1.332394252698048653e+01	7.299410951248403556e+00	9.392541269385095148e+00	-9.676925958878458689e-02	-1.061652340245329924e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.969588885383549481e+00	6.535605541267059948e+00	7.507073946638051609e+00	7.345048618244814698e+00	4.854995559453581855e+00	6.429597517692210218e+00	1.176728380047709910e-01	3.784537372174344227e+01	7.819882826554933608e+00	4.452465178195240014e+00	-1.931035331140617539e-01	-5.362346208772349598e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.799070089488721713e+00	3.091625934967685119e+00	1.612239258586243285e+00	4.807855768518073170e+00	3.976817031359952903e+00	5.415668453993440323e+00	5.638907118624382209e-01	2.337697660679075895e+01	1.957918763178705834e+00	7.557298948922396065e+00	-7.756839897035719411e-02	-3.420916289936511845e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.676710077007673938e+00	1.227503683027489911e+00	7.377606258661209893e+00	4.116921000910968687e+00	6.076913141211639946e+00	5.759292143881515003e+00	8.534943882412937555e-02	1.165786430163055485e+02	5.551473508484923158e+00	1.174280506932950940e+00	-1.411890475851316495e-01	-3.718153411760396665e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.935438532087236041e+00	8.825796928704855659e+00	5.883521584235315238e+00	4.580269574701635982e+00	8.655939393311928853e+00	4.002624347169597030e+00	5.226259785737034924e-02	2.652859636607503191e+01	8.338131160335203518e+00	2.844594397841420097e+00	-3.131320769448693864e-01	-1.246569074748793149e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.658072170068312534e+00	1.192128212331211579e+00	1.732454107764746176e+00	3.381084464002559908e+00	2.805448886478007609e+00	5.676768555464707156e+00	7.744973655986664429e-01	2.127176978838605947e+01	9.430263876042200621e+00	5.378994854308420059e+00	-6.750681321409104374e-01	-2.816396901979626577e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.718934711417459127e+00	8.869517512803295034e+00	5.127073240263238851e+00	2.842544125401413435e+00	9.409168660727365463e+00	2.786530223871318324e+00	3.781715797597801076e-02	2.941485757884175101e+01	5.624689223066339672e+00	8.901512293260333664e+00	-7.476788400514104704e-02	-2.210205932388054961e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.980170625082512181e+00	5.766992424811944851e+00	5.366520811495772314e+00	5.348267975078200287e+00	7.197102116490607493e+00	8.254084446237477835e+00	1.423127677886611431e-01	5.336095460686528469e+01	9.555846964242224573e+00	5.744123784859111126e+00	-2.687674902445679193e-01	-4.088730905635148360e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.444248455563050371e+00	9.458903490064905384e+00	2.504082324076251087e+00	3.405103850645364805e+00	8.413240869625875362e+00	2.676021782720868991e+00	8.523211332620569958e-02	2.877532820746353082e+01	5.817853558125329450e+00	9.372680173880290511e+00	-1.440855675654263979e-01	-1.275291759176687023e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.052172774904313712e+00	8.193856075886488455e+00	9.516560384299088682e+00	3.589767116128840030e+00	6.019729878231816045e+00	1.772500278941540275e+00	2.073636494880127384e-02	2.381215511399990703e+01	4.557820745266401907e+00	5.351994618055853969e+00	-3.990448595883534094e-02	-3.360577062562909845e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.392713677511327575e+00	9.983110064198285727e+00	8.649464773162353737e+00	6.914379254866868330e+00	8.018372812411996620e+00	4.926507115749482857e+00	4.724413863763220200e-02	3.539296091731010563e+01	8.634062752837532884e+00	5.409641350286189976e+00	-1.111282061047588615e-01	-4.808223700612097673e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.288506449435127266e+00	4.155120919809847102e+00	7.016284364057963074e+00	9.720882737830041975e+00	1.134957943340853204e+00	6.928212846203935626e+00	5.738536334170847297e-01	2.487345072641734944e+01	5.438486831807253452e+00	2.075843549101383800e+00	-1.198453906588054174e+00	-2.746940343930900141e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785705515815953826e+00	7.898064015390306558e+00	5.157544238068560105e+00	6.430596273076810476e+00	8.363456217958164629e+00	4.935716562429437460e+00	7.613911274215899583e-02	1.216965848359455826e+01	5.243591767832023187e+00	8.219797936967216501e+00	-5.883505824464652090e-02	-5.247962862501091763e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.755731728118117285e+00	4.628190373863445117e+00	4.702617171547831987e+00	1.694488186543404495e+00	1.361916931689118426e+00	3.492390611017926805e+00	3.633261623600446133e-01	1.418707761973254877e+00	5.407747066253524082e+00	3.217699873199876048e+00	-1.898159787097292828e+00	-7.373135827238966655e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.411907799558961507e+00	5.314654400685851598e+00	6.862379171770653485e+00	1.687960916760749885e+00	9.009696221344341893e+00	6.030834724713896478e+00	6.536933087392318709e-02	3.997575312946364257e+00	8.623661405069674046e+00	9.087896735936972448e+00	-1.951795936353747374e-01	-2.967264377487821037e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934060619141984017e+00	6.651241137989119423e+00	5.910305870339905177e+00	9.570462255877584923e+00	9.923684028977900695e+00	4.119787336831049807e+00	4.709699624698165943e-02	5.604749335594173232e+01	8.488657105467810382e+00	9.197789085932718933e+00	-3.033009339315310623e-02	-1.174255811396925395e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.495321321051107155e+00	8.868988558304101488e+00	1.553149218315383662e+00	3.675459187226783442e+00	3.647943251343206406e+00	9.391083175939298755e+00	1.100912645948876722e+00	6.769587116150456829e+00	4.627386027139479552e+00	9.486753361986956179e+00	-1.011136286409662022e+00	-1.177989024159342790e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.445839046629367797e+00	9.853662108112738238e+00	5.610116943984096771e+00	1.829357059465892776e+00	2.886099172671729107e+00	9.304341101906745237e+00	3.818947362762908360e-01	1.812895959395798506e+00	3.991874015746040616e+00	5.687235618989422647e+00	-1.373283772238544476e+00	-9.353970971710642957e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.466162071393474875e+00	7.920235345356245737e+00	8.262478071795532841e+00	6.397415059095696854e+00	7.883123401414339426e+00	5.520102870259912642e+00	5.669492472466786115e-02	5.388535236332608491e+01	5.420444118355076668e+00	7.086113031786063665e+00	-5.310282853359257760e-02	-7.138290458723992060e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.220453611049046039e+00	4.764152477073682945e+00	5.135100656982136691e+00	6.604714595245450681e+00	3.280754696109766666e+00	3.954517291505748489e+00	1.561549681479662832e-01	1.921407958139678129e+01	6.161459293737448384e+00	8.003747469831674621e+00	-8.456568385619417372e-02	-8.722376905823252002e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.527077347345599190e+00	4.801825951940496218e+00	1.470749057416865124e+00	6.834794449712599196e+00	8.784529185294292830e+00	7.631705066471444532e+00	3.944577859210378068e-01	4.423192405021302420e+01	3.141698934437979318e+00	2.188814915802201888e+00	-4.367916819061901657e-01	-6.267734457802685455e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.871808473955423047e+00	7.635629662508212512e+00	8.078618150248114915e+00	3.413848194288889637e+00	1.928514940575965619e+00	1.339844159742222596e+00	5.717579242436147263e-02	4.963965264592777871e+00	8.143752172222736618e+00	6.403595980275097688e+00	-1.642922488338093567e-01	-3.431083870331071495e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.263875169636815343e+00	3.141840848203091507e+00	2.821254623762291747e+00	1.141275286651571630e+00	2.126137372164252248e+00	5.265845654265625342e+00	5.860385695040825071e-01	1.738395500260463411e+00	5.386234421285172047e+00	1.307417706529780510e+00	-7.493240864858287864e+01	-2.572198949240098731e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.217462833823084623e+00	1.991454901762216956e+00	3.328890857545687254e+00	9.687137293461077547e+00	9.821976914647073897e+00	4.033788765214254113e+00	8.238624175644015946e-02	3.916959756817158791e+02	4.000305688319711450e+00	5.471600519300788612e+00	-1.223420478016156061e-02	-1.343860453768323282e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.669554333226029197e+00	4.192761304785320498e+00	2.480225696625600218e+00	3.249885773855451188e+00	7.060332672069720594e+00	9.280626869152689196e+00	3.530397380509789351e-01	9.166484631374274272e+00	1.957434248411585864e+00	2.386381726177747797e+00	-3.601485335972079427e-01	-7.174040925061867746e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.880965676876959591e+00	3.585474766467200869e+00	3.966879099771459138e+00	7.083966407170754209e+00	8.620766719835719627e+00	1.098174164718063173e+00	2.152141318823140581e-02	1.683343230854669912e+02	3.145424517924609642e+00	2.654571037174224823e+00	-1.293095294084114708e-02	-3.103522473272218107e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956258723279963974e+00	3.664584323706461255e+00	7.812141806448068770e+00	7.356475396488226792e+00	3.920765233209237088e+00	5.976638906021033648e+00	1.302720832766948444e-01	6.254372290892772668e+01	9.552332485839961862e+00	4.286341679323952825e+00	-1.567573513216328485e-01	-9.271421551344327838e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.795338730418026163e+00	3.091848597184944758e+00	5.660996022930384619e+00	6.491858787862849312e+00	7.085274318261700621e+00	7.664575404656777557e+00	1.268224622886807706e-01	4.135005160376842781e+01	3.756740746808692855e+00	4.892648523532114879e+00	-4.517913408067504577e-02	-8.834967396556517372e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048769899141247297e+00	1.381456080183532054e+00	2.842913890350150297e+00	3.811785252542268410e+00	6.348957574798951065e+00	5.359074372831235777e+00	1.979081891906223911e-01	1.844184761071865353e+01	2.523821938266682441e+00	6.599491225774691827e+00	-2.613669216720626923e-02	-8.292617132593733231e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.345098199558961483e+00	1.171837869522824427e+00	8.899334124021505588e+00	3.434313654175781050e+00	6.431485018104164730e+00	1.759402933047236939e+00	2.062315937436964494e-02	1.588641876146703851e+02	5.150316560204954541e+00	1.671771928132655294e+00	-2.202691067107637179e-02	-6.462492423189856083e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.363651863826388144e+00	9.892084211943171113e+00	8.908702557416688705e+00	6.367836649039753993e+00	7.148024550232484842e+00	9.752106641212721527e+00	1.021274329493865596e-01	3.390062182795826828e+01	3.760632686721727680e+00	5.539408028996475331e+00	-1.049967093908782678e-01	-4.847461494226330814e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.561413636256181903e+00	4.853346915763201430e+00	8.830080269507115887e+00	8.801474787461776472e+00	6.182543805299189899e+00	5.667447497230989839e+00	6.869902779657721670e-02	8.469135752383141380e+01	1.327026287686951633e+00	2.649765912698832881e+00	-1.877715427533073467e-02	-6.471595026707603893e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946339617082220030e+00	4.462124422394476930e+00	3.153636546744150948e+00	9.518439452135758927e+00	4.860625477354457935e+00	6.530885360390221273e+00	2.843600315707595083e-01	8.248902124564024518e+01	3.909763168611000594e+00	6.169346372044310023e+00	-8.093016839272515472e-02	-6.537294504950340013e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.666792920409495782e+00	7.119034372463173277e+00	5.062428009883418234e+00	1.954002929124406096e+00	3.482505554365844080e+00	3.129799142905560938e+00	1.185343279586812126e-01	1.615230396625876308e+00	5.901618351773409543e+00	6.730608548521430201e+00	-3.750819279003042572e-01	-1.414583428911154961e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.237329069912786572e+00	2.969467992877372620e+00	9.865468949709057966e+00	2.393445394235269585e+00	7.930027451934313021e+00	5.354109814172034021e+00	4.565981492737073572e-02	2.704928937898824870e+01	5.964837317595693023e+00	6.012055807242492556e+00	-5.667272821611046840e-02	-7.164115739835837360e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.035036414325140264e+00	9.551850185366490109e+00	7.949803834330973373e+00	9.496847909374281471e+00	3.041625866268487854e+00	4.862196128360274372e+00	1.349040700536038584e-01	6.221072352412775786e+00	4.207572251811791730e+00	7.648225385287799938e+00	-7.193763259621274719e-02	-9.355859876828502308e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.765142565916649531e+00	8.075365658206852260e+00	1.245018247263179667e+00	7.622001268943730423e+00	7.226167634568169795e+00	1.666218854876721833e+00	1.238453256626676907e-01	5.990453676698435714e+01	5.034771393280307095e+00	4.010898474671009240e+00	-1.672248730396874716e-01	-6.897554374562061774e+00
