G	c	dxdt	d2xdt2	m1	W	d2	Fg	Fc	d1
1.000000000000000000e+00	1.000000000000000000e+00	3.823026330252778493e+00	9.575015612009522670e+00	9.709001898939245478e+00	7.172805911753298957e+00	2.169622460739979442e-01	6.578297817630090805e+00	2.003828320346546121e+00	1.039215384602514558e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.552223512199548239e+00	9.894663608560229306e+00	1.700581390253669056e+00	4.168970500368404331e+00	8.672913716239638582e-01	8.333972355674445609e+00	1.990888133452195952e+00	4.193851984344130757e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.278443996235493429e+00	9.468361957822613917e+00	4.721152987487058361e+00	1.495178935263945963e+00	5.393854334730412148e-02	7.620088849387068208e+00	1.324295549376249159e+00	1.091527432044985813e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.109446960223309020e+00	5.306920117250342628e+00	3.209351404253443452e+00	3.996736928282158541e+00	7.745556127537066571e-01	8.599939205555577004e+00	1.067007457706891760e+00	4.630464883128038722e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.149912527435496212e+00	9.008092105115256487e+00	7.417438170378416018e+00	9.655811481593611134e+00	3.840152022531361786e-01	4.515791477519027985e+00	1.500155147671073719e+00	1.737952747428283817e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.539202702132611122e+00	8.859439844831756616e+00	9.746048180611646572e+00	6.910556825768506606e+00	2.261741257524695070e-01	2.596984885428987422e+00	5.208545229193977111e-01	1.502022722986959546e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.625400005785182067e+00	3.123583143092368619e+00	2.922187249165882239e+00	7.098942080116201758e+00	1.682682233148635520e+00	7.499517603975836444e+00	1.115412483693603463e+00	9.827309454098025476e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.313979759316675544e+00	8.384518553039310262e+00	6.622640550577372665e+00	6.981573623615360269e+00	3.063501278147010010e-01	4.026208052367868717e+00	2.914088871872592801e+00	1.040771570379665917e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.229453219069121417e+00	1.270689380785350542e+00	3.020342944133569407e+00	2.799151809024324589e+00	2.292179023599162146e+00	7.505552695610576919e+00	1.096796172738784048e+00	1.383087127256222404e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.262555640241854071e+00	6.552586722397911956e+00	6.171297458850847129e+00	5.065819580675084310e+00	3.987621786894381404e-01	3.124699953452663159e+00	1.369877695176118459e+00	1.537708708672814728e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.297395163029646081e+00	3.051506717087798304e+00	5.626587091203547608e+00	8.139346268417078534e+00	1.450215677508581491e+00	1.634622713894026580e+00	1.086710649757775649e+00	4.127254238689686550e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.718323830533293517e+00	2.285148427924687642e+00	9.665445401990449881e+00	2.069969993350329052e+00	3.451598191668244775e-01	1.001658352728258983e+01	9.630144839535387247e-01	1.401972239578701540e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.489689873787773067e+00	1.392540916657481143e+00	6.376937946731489504e+00	3.298232705406866749e+00	9.622154751633104075e-01	2.150832622806480465e+00	3.281047292264137605e-01	7.154780260890665211e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.996022565275048954e+00	7.338935168604056258e+00	4.032943563858843561e+00	3.451472370243918952e+00	4.069314264497160827e-01	1.007297951439677952e+01	1.077007324455626636e+00	2.933442755146227210e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.934671696932917850e+00	4.309273882699894642e+00	1.938746307066365082e+00	5.223489990797128613e+00	1.879637547403674613e+00	9.712019169844744226e+00	2.513559729420806299e+00	8.564512488341290419e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.967802884475036818e+00	7.112789863402791291e+00	2.179019655514643716e+00	9.417957575335037745e+00	1.645977362996384752e+00	8.325177188329668354e+00	4.326763451537440019e+00	5.045649646236167740e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.418589501637766759e+00	2.287396575237156782e+00	3.102667494579453678e+00	1.501433302151333304e+00	1.037771343348889985e+00	7.094397924957385193e+00	8.797405652369202356e-01	6.864391271571784747e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.100089786898218236e+00	4.168867236040832758e+00	3.266735075852209125e+00	5.575479079053147657e+00	1.325261825266071281e+00	6.134079729232866818e+00	1.335841295608551471e+00	8.069218317034964061e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.894540481580817559e+00	5.855798061619422512e+00	8.514766010410806274e+00	2.380096649718236090e+00	9.882678625662554006e-02	9.260807343480319531e+00	4.108353954944530706e+00	4.841585877179829106e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.477186679602327857e+00	7.886080313889615390e+00	6.396425505802969091e+00	9.972349983037926080e+00	5.841323737828926221e-01	3.423753217031210827e+00	7.703532355771698370e-01	3.369019102021450496e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.343359610481348554e+00	3.820071232006663653e+00	6.234131700258168429e+00	2.121723612359220024e+00	2.004868779759518271e-01	5.576492269056122275e+00	4.050888547655609351e+00	6.535550113071156297e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.935145086938495851e+00	6.656332668921978168e+00	2.354991490891352068e+00	4.439947728158046836e+00	9.798499029366029012e-01	6.894499728111352255e+00	8.028843797145289729e-01	6.700090817612536220e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.030091246663359161e+00	9.096373451759154349e+00	8.895345555677556248e+00	7.804858298244282011e+00	3.242482449362101837e-01	5.183009436383541946e+00	1.544988194924024949e+00	1.244058408055947196e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.778486776107333078e+00	6.960189191408805875e+00	7.715640078916282896e+00	7.298111522377568328e+00	4.206709871809149459e-01	4.894781798926155503e+00	7.019147469064974665e-01	3.339148362598732267e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.356530328868146285e+00	2.964204773191672970e+00	2.121539239678323696e+00	4.563609858474837466e+00	2.931309729590338531e+00	3.757792745499566323e+00	9.725635890984472010e-01	1.405531753402558870e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.568917261621788128e+00	1.376129153324349597e+00	7.580426795846898713e+00	3.925752759723750707e+00	1.390776654963739478e+00	6.643696490282339440e+00	1.062713393054668387e+00	7.768390150523946103e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.254025310303373608e+00	8.471390633858788988e+00	5.730284341937329273e+00	4.696536818718460182e+00	3.642187519114167271e-01	8.564015677041915353e+00	1.422003556560578641e+00	1.717599475657325403e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.536863325800430502e+00	1.076378440467864683e+00	1.843827719945524191e+00	3.632647020240705960e+00	4.930071741413684094e+00	2.592189199475543493e+00	1.006374830410962096e+00	1.940267670993217619e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.966795166234888370e+00	8.977101774850822835e+00	5.297600900649046984e+00	2.716243490383579484e+00	2.482394002209039885e-01	9.358209424117784891e+00	9.781008136946963694e-01	1.312507418322492736e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.220423594583930793e+00	5.952714254958739737e+00	5.087642471847422243e+00	5.494720546935018213e+00	5.411053539163758197e-01	6.934427970606281910e+00	8.809507187621897772e-01	3.095790213896777998e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.713276178018771745e+00	9.242091810950769926e+00	2.413306425393789478e+00	3.844935254637814825e+00	4.520635225094293830e-01	8.552754171986469700e+00	8.363799164234868577e-01	2.761653282914277030e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.158398220290678182e+00	8.066439477166753136e+00	9.815082330218766415e+00	3.246418033036666095e+00	2.012275558324290725e-01	5.840764023900022472e+00	6.460738474453809888e-01	1.169347386649998155e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.753836485148945634e+00	1.038767219201457515e+01	8.146343767024427862e+00	7.007073297538835455e+00	2.763445063789467526e-01	7.937354745177966464e+00	1.294830523981368220e+00	1.509219162029938055e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.399256549295806451e+00	4.479600270707839726e+00	6.675979505244690415e+00	9.941668545497842402e+00	1.010261331349397107e+00	1.409375632061007355e+00	1.906258016788791310e-01	6.761931132926887189e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.260140137073414213e+00	7.962678598246900386e+00	5.111957136077592168e+00	6.406980726033268070e+00	4.842060410766160783e-01	8.535285041167657738e+00	4.543760907677198979e+00	1.500348655542511622e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.325470435122650503e+00	3.995237953152295240e+00	4.803534644070759363e+00	2.027979795444562860e+00	2.628602014514020424e-01	1.365494147743958386e+00	4.711596282944192082e-01	7.812901872507689582e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.501297239291488061e+00	6.017371653141475818e+00	6.483942536320460803e+00	2.275409039862786642e+00	1.018248559692435384e-01	9.055757350455268195e+00	6.392976558296298073e+00	1.352957654105422722e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.004644721205198543e+00	6.642005050911518715e+00	5.873882516695990041e+00	9.655744560333786808e+00	6.917168966463216329e-01	9.931002464609008484e+00	2.444118380355767783e+00	3.951727451727384821e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.244658871433681924e+00	8.776151068750570161e+00	1.878993341243500703e+00	3.612391664130584878e+00	8.744618797883011441e-01	3.529183200753133853e+00	8.022669626698525347e-01	4.444101829601908027e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.598985734403591152e+00	9.711452738837952126e+00	5.631477311166641186e+00	2.093041606321109249e+00	2.001079976003250216e-01	2.892178880499663762e+00	8.508528677055593459e-01	4.525607946349116673e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.055398187707671909e+00	8.019150142288806293e+00	8.516898655354177450e+00	6.619323023952260243e+00	2.430941032983360284e-01	8.021949708136894230e+00	9.691217412794769226e-01	2.033214334976446991e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.033747554958223347e+00	4.867431997621575412e+00	4.969686507652362195e+00	5.931070119829977116e+00	7.757234622306026228e-01	3.242877142805340895e+00	7.837327064768313534e-01	4.161539261905148335e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.987426543930228107e+00	5.056637565756915365e+00	1.244005267225192002e+00	6.835802950393464528e+00	2.978019382455860065e+00	8.904384070663811102e+00	2.429161186127912320e+00	1.380679359503275361e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.306053164704963798e+00	7.380649307440666718e+00	8.310863064399889311e+00	3.299812497105339304e+00	1.945503901112709821e-01	1.697718767588549005e+00	4.689903664110902093e-01	7.574504570990608920e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.205657149731197642e+00	3.062071426146300013e+00	2.914221820312478339e+00	1.243372002166947876e+00	4.214536662226403552e-01	1.969127907159523128e+00	9.990194189432965999e-01	1.639386579473137706e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.806165126004080079e+00	2.559079125431240165e+00	3.000265109190299651e+00	9.632721081183142076e+00	4.426933266875801465e+00	9.612373723724058294e+00	1.232690357264979664e+00	2.955291240927202523e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.888246444886378494e+00	4.254071053598401875e+00	2.261258956299747602e+00	3.234982901744305916e+00	9.263286328654127821e-01	6.910638022971683725e+00	4.298640162516643493e+00	2.692573861625591758e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000324472920029351e+01	3.537161922056058394e+00	4.403889200564279349e+00	6.850591852858291197e+00	1.510332390584240514e+00	8.972545425163934496e+00	8.897282031347434339e-01	1.048464932392777271e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.791560649298257424e+00	3.404854765820739537e+00	7.555509962662173784e+00	7.558482951177771803e+00	7.845614990160741931e-01	4.116699174085449719e+00	5.835588375764874103e-01	5.369358276978588584e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.505282645285467957e+00	3.243199327038151392e+00	5.932424627926776495e+00	6.938034994856470128e+00	1.059473281971116121e+00	6.795056543843580599e+00	2.546055540055650379e+00	4.499792880019763963e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.191223237282266645e+00	1.665624455942746218e+00	2.711912454460625899e+00	3.586728224875618487e+00	2.936610445667428682e+00	6.467327971411812371e+00	6.047738778611897459e+00	5.868988817200009311e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.319800064271088758e+00	1.404138774378924870e+00	8.899593901280343999e+00	3.061727113174588233e+00	1.065789256777716965e+00	6.321977004556350366e+00	8.156156622652672716e-01	6.639969164029694282e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.999288852247930848e+00	9.817514034421133573e+00	8.997568579881287221e+00	6.384428786936633848e+00	1.989385184963755604e-01	6.956946475652553197e+00	1.081316252233751385e+00	1.626327074312834131e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.150579188553239263e+00	4.950443335805962519e+00	8.255161523704037663e+00	8.787104507431221734e+00	6.239980064610424204e-01	5.773595286630750500e+00	9.236353287352387920e-01	3.566137950333890805e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.681993079883669751e+00	4.923924910056626914e+00	2.745335128979799588e+00	9.837538498721830393e+00	2.045227631495107445e+00	5.126260844564879626e+00	6.539429513688905793e-01	1.342528640449445199e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.159183733272421080e+00	7.414699788874333564e+00	5.084989142285279762e+00	1.620447552312462403e+00	1.472626100292047657e-01	3.111859673839579177e+00	2.126709975955908938e+00	7.847457665201497401e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.825138757535561318e+00	2.746164016729978119e+00	9.664938211431755022e+00	2.247849843657118818e+00	2.821962240989021597e-01	7.903079943825009224e+00	1.922408922034458678e+00	1.213357143025493162e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.098294770138307452e+00	8.841459524710467477e+00	8.223251021939272931e+00	8.921310132692882533e+00	3.387685926712559192e-01	2.778726467220475893e+00	1.555837963413628344e+00	1.347774065055843407e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.808237051679554952e+00	8.159654713908997437e+00	8.010847986395543963e-01	8.000982191638494001e+00	2.348956593953948957e+00	7.442487838031655478e+00	9.162271925762478508e-01	1.594612416617363193e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.518669651570852430e+00	2.026826963163416373e+00	1.742898392452105982e+00	9.014759026752830806e+00	9.406453550591555413e+00	3.008935551037911438e+00	4.523408174646391111e-01	5.864499525758301246e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.725196047887040507e+00	4.455250705441969217e+00	4.795431689294120225e+00	2.698256892502701731e+00	2.932746947282673378e-01	6.591350976023342412e+00	1.758979754707210574e+00	1.589325283331034233e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.944169848124280398e+00	8.909619895974698167e+00	9.085771795930414285e+00	5.930375243307510758e+00	3.224460151885568671e-01	7.696269685888096568e+00	4.937383362770338735e+00	6.130232217232504249e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.305859617062780309e+00	9.429238251317469732e+00	5.554460024214843195e+00	6.977204906979769028e+00	4.037233743470207692e-01	3.050829242571087452e+00	8.272609690592934717e-01	2.181110306565090251e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.684876892944005888e+00	5.235621652640213952e+00	6.005540313484780235e+00	7.233136082837370751e+00	7.095472683591292906e-01	1.543031523595466359e+00	4.894202288411147461e-01	3.977634527027019140e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.544038265028525814e+00	6.369190986011454392e+00	1.579452852112140926e+00	4.373619843385014860e+00	1.162830909455237371e+00	2.166978349706368157e+00	3.405809197304577873e-01	7.190501639046341653e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.616276469045147657e+00	2.862271193616845455e+00	6.877322384785322207e+00	1.166705050112389008e+00	2.242156584386952867e-01	6.312787282395896149e+00	1.022376398075481863e+00	1.223551321984890222e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.871191494069750050e+00	9.961676336429544421e+00	7.922179076631278960e+00	6.799295885794419902e+00	1.289599129468936289e-01	8.216144217095429525e+00	9.347357114009716694e-01	1.632788437432453332e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.570859425011215116e+00	2.840539917924420177e+00	4.865393510991960824e+00	3.183832735110831980e+00	6.920884204865165312e-01	1.100336949820090782e+00	3.731730247655599131e-01	4.480715156426545720e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.721311147335260916e+00	9.739785212596681063e+00	8.091293743462266264e+00	4.792055233489242561e+00	2.153556785201305446e-01	7.803037415301678159e+00	3.712828842960781639e+00	9.897347864345079627e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.545436994855753809e+00	6.495176215537132869e+00	9.718105773521671154e+00	9.721626561001947664e+00	3.184248241023924786e-01	3.988578675775229510e+00	5.577095243887942866e-01	3.026938341384112774e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.044137922384573258e+00	6.826923263884648208e+00	3.240930245214051819e+00	4.259534315414505556e+00	7.558739072492700606e-01	5.125913996679499540e+00	7.538433109765305673e-01	4.667468966345523218e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.013026476330434633e+00	5.889867496547849690e+00	5.750667447498583051e+00	9.023760559813805315e+00	8.094626026051799927e-01	8.976889551570970127e+00	1.728994361260243640e+00	4.743224701902099549e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.180382570983907087e+00	3.462605131023293481e+00	3.644861445783700749e+00	3.076781461326082212e+00	6.697477414972474730e-01	3.519402120809787426e+00	4.199658990451793361e-01	4.816006403232598876e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.484117239122127785e+00	2.544734829189669423e+00	8.172056826952031727e+00	7.007708349583554153e+00	1.019171236214194698e+00	4.996515847941659594e+00	8.963306543495717094e-01	6.196514603741761773e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.033969620100127607e+00	2.846377913123200543e+00	6.353949906912521151e+00	9.550193346913514958e+00	1.588624795748655671e+00	1.365000611559633148e+00	3.860634906852719594e-01	9.267594487605083087e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.435936897943396851e+00	2.701315667108173280e+00	6.575287273829174772e+00	1.801795301596523569e+00	2.554977775526969808e-01	1.582671863848191585e+00	3.878237143286395461e-01	2.111981584782605392e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.134388166143929011e+00	7.992773510338637699e+00	8.122066448018527396e+00	9.948520320036677855e-01	9.895683246228977048e-02	3.436395509596990472e+00	2.721291632746053679e+00	-4.775508663575216833e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.951589094103553412e+00	3.969563649101892633e+00	4.787453522253475313e+00	5.006064774324820554e+00	8.216645602662607795e-01	1.086428396340546110e+00	6.263995721504334036e-01	2.422088245942986273e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.597220688408591771e-01	1.366589453932108400e+00	9.312388459186575318e+00	2.115025355377898819e+00	3.760071059377023683e-01	6.856371610515058279e+00	5.294092470874431022e+00	1.088936215763113141e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.433818113414210949e+00	9.620014209468950028e+00	5.765719055816793670e+00	7.454907549594040006e+00	4.009970189574103006e-01	4.741786795383550412e+00	9.030179340755106754e-01	3.030932695469664706e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.609031302478886261e+00	8.628627323419548745e+00	2.034933579489570210e+00	9.504559620143359311e+00	1.316481996080272943e+00	5.597806354591224220e+00	1.502625833760866669e+00	6.185891836112763498e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.833735411029819851e+00	9.538351318521511857e+00	7.676677642654436085e+00	5.073376955989461479e+00	2.058774296835714224e-01	2.498576002538506202e+00	4.543121775969220510e-01	5.288466744159471544e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.976815540467239174e+00	9.939623543929897664e+00	7.956736194923575312e+00	3.190962022345558147e+00	1.869761393995149346e-02	4.162873496632766290e+00	3.748712186509406963e-01	4.104773834378749181e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.022245247535999990e+00	2.479279367339760842e+00	4.123414090645355579e+00	4.615490896228644502e+00	1.517495178241407672e+00	7.461890600969960374e+00	2.201820152539405218e+00	6.762405722917502748e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.914670591580120984e+00	4.257324513447021452e+00	8.763135831031092948e+00	7.542490926797047024e+00	5.222326819885392268e-01	9.820230587668362432e+00	2.150213802572674915e+00	2.635163797044349221e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.362128634154116114e+00	7.501379500062037131e+00	8.798190136787397364e+00	7.946899368266369112e-01	2.418594288981270463e-02	1.416423348638979673e+00	3.005740257319083342e-01	5.171845579376079666e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.498672846708456685e+00	7.802675128797419646e+00	3.837871830636236492e+00	6.582164347845289143e+00	8.245813273670298260e-01	9.096225754183658196e+00	3.000376308622401567e+00	3.234886768376944444e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.594966727363237524e+00	2.210586612048273558e+00	9.921967487545341413e+00	6.215425190763143704e+00	8.251479876123454238e-01	6.278224719102938778e+00	3.835249706441389073e+00	1.774357863971968707e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.215991262941927609e+00	8.512321347231436519e+00	2.635069336937775120e+00	6.887441182443397203e+00	1.069384734890315158e+00	6.064413046891607095e+00	1.643454060630003655e+00	4.962147438296606872e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.069510594735314513e+00	3.065203194289963573e+00	2.767781155879390553e+00	3.156378387573149258e+00	1.147903540880560680e+00	5.622596775235319200e+00	2.186219131088326328e+00	3.923198345399867004e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.522458913007120884e+00	2.242418248252461055e+00	2.852399827732607029e+00	7.274730861276918148e+00	2.808035280665661215e+00	1.681256813508926307e+00	2.769431573826950377e-01	1.905692439419140349e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.510135473455463284e+00	6.331353964850417348e+00	8.559304363509896874e+00	1.794690102513628593e+00	5.385741796117009261e-02	1.722837413904959369e+00	2.273013604166551904e-01	4.689818594259580198e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.914112653969700872e+00	6.526742695879820033e+00	6.750532085448308628e+00	3.085750747759625767e+00	1.887257815309776321e-01	6.082682974145964927e+00	8.594234691987029384e-01	8.962764868447616051e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.143197403765327635e+00	6.007242438484284186e+00	2.017487270653294917e+00	8.574523571802433963e+00	1.813204681681012786e+00	3.943331203764124826e+00	4.378215952125148469e-01	1.260567953204646319e+00
