G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	Fc	m1	W	m2	p	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.182814869587420548e+00	2.903376064867130513e+00	1.372590226805105118e+00	6.065940085285774330e+00	1.357061932616718147e+00	1.113659722039944899e+00	2.564062715226074651e+00	-8.427958057388279522e-01	-1.063692488912387990e+00	2.858388480146589306e+00	8.302957889199783281e+00	1.066836258851892083e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.783451387318686798e+00	9.892521179325381553e+00	1.657927515231304660e+00	3.682103357589538994e+00	4.525810925951586405e+00	4.581886004926821188e-01	7.299388393215245685e+00	1.168232152002303126e+00	1.787746913122859160e+00	2.603554425387515803e+00	8.339477548616191172e+00	1.769278614814452055e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.511675938497798910e+00	9.402157450694453189e+00	9.098608990168715493e+00	3.768631259059667116e+00	7.354500520647419215e+00	8.679372401380907043e-01	5.794037056131905672e+00	1.013884331528625893e+00	9.270760149432858199e+00	2.642478380160834561e+01	9.873409749930113222e+00	2.798705736165176177e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.929780451495338944e+00	1.282586835447407259e+00	2.285961175129498812e+00	4.087430693028896833e+00	2.783268582048138207e+00	9.335514265445953308e-01	6.653302518632335349e+00	-2.374929647164619073e+00	-5.359528728608868420e+00	1.865206853841319656e+01	5.538455259239979611e+00	1.010308060372022680e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.666422664777591933e+00	7.392267059181143907e+00	5.767945554249483742e+00	6.588631727446396802e+00	6.716394834646449041e+00	2.547164738255667693e+00	2.694933760023763725e+00	3.650060786074485364e+00	2.114590458415666419e+01	3.470867479356461871e+01	5.140955783464259632e+00	2.265879344327830154e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.694429107940725654e+00	9.315842337173583232e+00	4.608014002119563024e+00	3.985508536627607512e+00	3.308416981988113736e+00	1.278825833577560189e+00	2.871269490995471685e+00	5.486614613635544258e-01	2.595618516399803788e+00	6.547478853585611880e+00	7.735762785002904707e+00	2.265282978032311334e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.720382849643873779e+00	2.696691751112857194e+00	4.208694021975111887e+00	7.525309508561133676e+00	8.987097407692340667e+00	2.385298550476328661e+00	1.393588939100100399e+00	-2.759493028487530197e-01	-1.117675951657853606e+00	1.071508889179509083e+02	2.203893370206298385e+00	5.465955320468377749e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.778814406265605719e+00	6.044481371757843391e+00	9.082283432146253332e+00	4.656499913660027801e+00	8.970453040237465814e+00	1.617894930870492853e+00	3.940927910313931193e+00	2.647260431657883828e+00	2.412032911544546110e+01	6.242046834129752853e+01	5.845643100801054537e+00	7.540377054158064993e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.828810269055450632e+00	9.234167963572383897e+00	1.138151534636780760e+00	1.570591905178417624e+00	3.693906016258624803e+00	7.451423278369949665e-01	5.985673532854984380e+00	7.936553068668245059e-01	9.554234669885370845e-01	3.494052672294494788e-01	6.009319375530284724e+00	6.982583716291450138e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.620773752901188747e+00	1.327743321033784119e+00	6.951216408081456244e+00	8.015138042528970885e+00	2.973991312917098728e+00	8.778596960506496183e-01	8.677015893107373756e+00	-1.294462134659628560e+00	-9.004511711047374689e+00	1.321964754764533154e+02	1.695701041095216910e+00	8.897800083465663192e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.551921325280819275e+00	7.211664841401244530e+00	9.626585188502978951e+00	3.560799030840124946e+00	4.757481637147597198e+00	7.033172070708173518e-01	6.904702719753938567e+00	1.889705314780914636e+00	1.823866081129080641e+01	2.253328113354729467e+01	4.742559053050266371e+00	6.352250879622778257e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.309298175813333742e+00	3.733539591680059111e+00	6.003210065522968542e+00	4.863779946722576852e+00	3.214202994949230785e+00	1.417624468806680804e+00	4.930326658843097398e+00	-4.034742619259334084e+00	-2.438591386319308896e+01	2.550742365404541090e+01	8.628880296394806138e+00	1.699407081423507009e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.654241156212922004e+00	9.347975621634860843e+00	9.419165993004410709e+00	7.281493369705267504e+00	7.078949767753653255e+00	1.949964305221424166e+00	9.537914569040051305e+00	4.447581278617090739e+00	4.201153250655691807e+01	5.093382003872983432e+01	8.742084815233349460e+00	1.053403854504559604e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.275964975754195763e+00	9.649997062959748462e+00	1.565890493674422235e+00	3.963105165682877296e+00	8.397767417605336959e+00	1.974586847729684624e+00	7.564443711561045447e+00	1.295166902774935291e+00	1.923866176269867889e+00	5.320598350745457950e+00	1.997797398186510698e+00	5.522823166946214712e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.153162455612291026e+00	9.496298765095399830e+00	4.732348155184827654e+00	1.533137454345878892e+00	7.067100039186320792e+00	1.396272343879215061e+00	9.393969680054629734e+00	1.175914646488245507e+00	5.570055091885322440e+00	5.272418817444616046e+00	1.852113877630992000e+00	2.637549390192767191e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.030355480931623546e+00	5.289399324352060283e+00	3.433039264100331778e+00	4.373167098838279365e+00	8.391190625708782491e+00	1.036694288918255991e+00	5.738885937221330558e+00	6.366215622676637764e+00	2.124589532078794818e+01	2.283714299872809761e+01	3.525346595067000433e+00	2.549696424487497666e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.891855710573645766e+00	8.725558088259194989e+00	7.624258489974678810e+00	9.519132934023044612e+00	4.516781488859995974e+00	1.616461764936081291e+00	3.294965885641230940e+00	-4.492109568833802413e+00	-3.402981059009852061e+01	3.799857713975030293e+01	8.797937652016504018e+00	2.105536976139364924e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.623527299411246183e+00	8.518617400469192802e+00	9.853554544873439625e+00	6.798837746213581390e+00	2.388401584623385698e+00	4.269310619721646272e-01	1.393439875295757524e+00	8.088398918693470163e-01	7.998756127750162648e+00	1.878249327853520967e+01	2.089341721605715296e+00	2.510362989116257495e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.248401820295335085e+00	3.887395356146694514e+00	3.350079141244328707e+00	7.091023746164449193e+00	7.679592689998096411e+00	1.210009687237636467e+00	7.459719746640113058e+00	-2.377064986787617240e+00	-7.882642467126608210e+00	4.594637218218013430e+01	7.431387774639454769e+00	3.156795741282263634e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.353393749378920319e+00	8.583254159257057481e+00	6.888325428171892639e+00	6.704963106391445216e+00	4.246657086257714653e+00	2.986376937366393314e+00	2.057595204873527983e+00	1.183291555654637284e+00	8.171729778257180499e+00	2.249094742370836286e+01	1.917086024144373679e+00	3.462847588005805051e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.470265798477997876e+00	1.311540181849783826e+00	2.853889895300586677e+00	2.803103703703231808e+00	7.120456843792848822e+00	1.092584566569855031e+00	3.686633077052966279e+00	-2.555259875497319477e+00	-7.068884990696579607e+00	4.072808224091918561e+01	6.552378366599333148e+00	1.192378483504405864e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.542284885716177278e+00	6.453728240952613326e+00	6.119278964409721411e+00	4.768170363256573729e+00	3.477507147037645296e+00	1.360139075076609139e+00	5.737421800169186348e+00	3.617559418767011259e+00	2.202096131948301760e+01	1.646100749489252024e+01	4.163716893180265721e+00	2.610038349000363382e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.692068245633202572e+00	3.028228541182125255e+00	5.083475325085548668e+00	7.750965111990845813e+00	1.766945255476010113e+00	1.079013513662232526e+00	6.100437387036292236e+00	-1.298996228853703805e+00	-6.729158437986051844e+00	2.203844663920536107e+01	8.133978605867246969e+00	1.715838148153829081e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.483763047093894727e+00	2.097093109380321785e+00	9.764405969344609915e+00	1.862997037503923314e+00	9.845598769052392285e+00	1.046788166967487888e+00	6.433462308148532927e+00	3.707963583424405130e+01	3.614615583097439639e+02	8.870724944275414714e+01	3.035805821270025628e+00	3.577928756249475100e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.692824116156600667e+00	1.735499810011745803e+00	6.520033715083882520e+00	3.497379946212161972e+00	2.390281133421167770e+00	2.444953214979562195e-01	2.471136569299120733e+00	-1.377117274469077834e+00	-8.936815749079570992e+00	3.222061576174692021e+01	6.691173094985715331e+00	1.517501141542355469e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.218236970049302315e+00	7.266130914658025297e+00	4.129599709776995198e+00	3.499932688812965154e+00	9.837813139308572374e+00	1.185919746265553298e+00	4.523802584502621293e+00	1.166970594996398436e+00	4.822634078358493781e+00	1.981300756494245974e+01	3.099463180402191487e+00	2.103997687449223974e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.714859917139519574e+00	4.042311172139974040e+00	2.033833469333711452e+00	4.909941027293237781e+00	9.785551318485696370e+00	2.629150178904058777e+00	6.458919315807210459e+00	-7.901090849827371976e+00	-1.603761689772477439e+01	2.331327097604377840e+01	7.406381518080526583e+00	1.136581132026991128e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.970190799402783854e+00	7.563296544930704357e+00	2.327381577129812751e+00	9.833078161604886347e+00	8.106600550705206132e+00	4.323352580663041955e+00	9.731560756426821612e+00	-4.229121466403235274e+00	-9.973587536387608310e+00	2.518066086015073424e+01	8.918044938472238670e+00	1.312454498008901567e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.096595212552044174e+00	1.693431663937000398e+00	2.951784681815688316e+00	1.594912190539280239e+00	6.914238714927370744e+00	9.623714267985230553e-01	7.536688535679299861e+00	-3.907999954083262537e+02	-1.183267212077278145e+03	2.058011916160336341e+01	2.092223373139062481e+00	4.544047914882506802e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.993144989833763425e+00	3.854335158771199144e+00	3.173093541708250420e+00	5.665219000544988504e+00	6.258064431199621858e+00	1.250722516772547754e+00	9.273221366136400690e+00	-5.081502639661932719e+00	-1.656890532669176253e+01	2.988217838013382988e+01	8.760179556696053638e+00	1.939233754587529575e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.119609470274702812e+00	5.826712398634109391e+00	8.570672981898324494e+00	2.584311177236877644e+00	8.820800526042514633e+00	4.210723256331723618e+00	7.821633477665600687e+00	2.424938848937769453e+00	2.098826678404656931e+01	3.372724860964771665e+01	6.373818862053990841e+00	7.180264467218262325e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.455283957720640231e+00	8.105952305338291808e+00	6.087947409292327805e+00	9.753044900569669551e+00	3.659812688271333769e+00	6.633769694402233963e-01	6.325070888267616986e+00	-3.904502735127801216e+00	-2.361530824938412820e+01	2.582080789855352876e+01	2.187588504567837600e+00	9.335618946259774020e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.337610205001999564e+00	4.008947790682964474e+00	5.573013521824112360e+00	2.007761038841545886e+00	5.121942534958018101e+00	3.985407754755953658e+00	2.715837456534998307e+00	1.479322377211371498e+00	8.421183848938605720e+00	1.586276113843411650e+01	4.925596161438175358e+00	1.023702761805335939e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.121099732699180507e+00	6.640527482994960984e+00	1.996119150882487148e+00	4.642183461464360228e+00	6.577667571521641499e+00	7.116808934556988486e-01	6.978671816767043623e+00	3.499761181426230383e+00	7.105346254266430073e+00	9.240225609026317954e+00	2.473261753145098663e+00	1.138737752274220725e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.418665121826288011e+00	8.940731570169754505e+00	8.698980533622624023e+00	7.695142086052062957e+00	4.753370196713441409e+00	1.410935620872898477e+00	6.539165987900105392e+00	4.961184009825067243e+00	4.333387028282316322e+01	3.517626201322627821e+01	7.310222517478876192e+00	5.554525416676058285e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.066879145582156241e+00	6.479066778403216986e+00	7.489748863650055100e+00	7.302589589075681786e+00	4.929425243750578112e+00	6.955035575806627346e-01	6.333449996558639938e+00	-8.046836871764467602e+00	-6.040568785861659507e+01	4.102193179606488371e+01	7.861094031674777050e+00	4.935611136403198316e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.807949131786791508e+00	2.995057548358015964e+00	1.506509578827094797e+00	4.836859091141496592e+00	3.888238441919355193e+00	1.048060356059931308e+00	5.392244275679462184e+00	-3.161480271935230846e+00	-5.024756867615749023e+00	1.042408071636823585e+01	1.937622012861914378e+00	6.937018994599924326e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.811758180700189236e+00	1.239833789423735455e+00	7.392817173182846702e+00	4.120515301718136847e+00	6.058941219450344917e+00	1.065800115690460625e+00	5.735849722315372823e+00	-1.984064221220518842e+00	-1.464370187191888384e+01	1.508066766737291857e+02	5.540311918581600992e+00	2.310745268988457610e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.898795885428334884e+00	8.867308623642621512e+00	5.821544424336597245e+00	4.687926207710213511e+00	8.711504538133105768e+00	1.480805763843335177e+00	3.999172942385535112e+00	9.432440867532182471e-01	5.591864304606592562e+00	2.680582739004163884e+01	8.235117809976657099e+00	1.458881969728442982e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.685362716761956481e+00	1.169355873668238566e+00	1.798055597920771964e+00	3.366777221164185097e+00	2.803282100472181515e+00	1.051079456179833782e+00	5.667855042211201066e+00	-2.594652516698373823e+00	-4.458167081030642187e+00	1.385413876158169266e+01	9.474067228539425400e+00	1.933459151852632729e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.803759910381160125e+00	8.871482222329039047e+00	5.090374035367272398e+00	2.885628318741597198e+00	9.360307373587268387e+00	9.434181514524387913e-01	2.749337728916342094e+00	4.642331928626148296e-01	2.358339356053327229e+00	1.532859080534884377e+01	5.633163700456908174e+00	8.469704411991281745e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.951352670381122145e+00	5.695319602159478301e+00	5.356987162025134808e+00	5.348188419984998276e+00	7.117361232248689440e+00	9.415563023252561115e-01	8.234916525540754151e+00	1.996183947264664482e+01	1.070606961942043824e+02	3.539004897227455615e+01	9.594782233134337091e+00	3.199205782850511355e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.380716766224269421e+00	9.459004307529745859e+00	2.492179239208408337e+00	3.341649664854902113e+00	8.357783631650891110e+00	8.847604778114360746e-01	2.625166487229926737e+00	4.371088324259402857e-01	1.106046967094648448e+00	7.817798668274908103e+00	5.668026846456961643e+00	2.202170939802605787e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.966215042526606283e+00	8.215835454595113774e+00	9.524769459844327102e+00	3.558968124437050573e+00	5.913722635978578168e+00	6.818650186478303343e-01	1.848303026329017440e+00	3.837014293783567731e-01	3.604945741340554566e+00	2.465391234386429531e+01	4.545152220924671305e+00	1.739785750925723562e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.492638111178680838e+00	9.951634968318009200e+00	8.651822144943178472e+00	6.958467776488541645e+00	8.018834620627670162e+00	1.275948488684041093e+00	4.882339052720232608e+00	1.608089626164572739e+00	1.383619005626373522e+01	4.821097543633042193e+01	8.587270092814138778e+00	4.748526439310231808e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.268235671327486713e+00	4.250448854829420142e+00	6.997617483829843721e+00	9.693412614382935999e+00	1.194625128869631903e+00	1.365642635088702983e-01	6.904414289019775275e+00	-1.240318217401668699e+00	-8.742677583591246915e+00	1.957667013777825105e+01	5.518515200560676348e+00	3.434794253293583211e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.786379872474487707e+00	7.858125071279514984e+00	5.179601994460793613e+00	6.312544000171891767e+00	8.296739181810881547e+00	4.653896725669432577e+00	4.899743061295201763e+00	3.355356930510668523e+00	1.730644728831734014e+01	3.552312197663270865e+01	5.280534646182443836e+00	3.387780193519068916e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.703619529863705573e+00	4.633148464986380333e+00	4.731628890186240000e+00	1.691115236797564814e+00	1.375288134734586221e+00	4.965595412795161812e-01	3.450157550675783114e+00	1.193748089142332214e+00	5.666701312379800015e+00	2.903756065576445167e+00	5.425554289984259704e+00	2.710342275083682750e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.458372651975242240e+00	5.366073788156291435e+00	6.816513129908877922e+00	1.621120255234949958e+00	9.055261862613997792e+00	6.384976335960616645e+00	6.024892540799791973e+00	1.657090630282518129e+00	1.134807049592365225e+01	1.923342014516122234e+01	8.597568818649090616e+00	2.016730940953519280e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.885672545555737489e+00	6.643249434731020919e+00	5.932429365221014272e+00	9.569944778748629588e+00	9.927517208847524088e+00	2.555468130237717350e+00	4.117412266812614519e+00	-1.415127840082637256e+00	-8.305611548694642465e+00	8.469158492513857084e+01	8.509081136439224480e+00	4.862538026828823945e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.471506937038859597e+00	8.852608771018905642e+00	1.626260592370231572e+00	3.759586524985856215e+00	3.558873480877492668e+00	7.986982840167370368e-01	9.370602384105387372e+00	1.812886300202201317e+00	2.813858869667204221e+00	1.903269848576789602e+00	4.581188677914842522e+00	1.905660551528653102e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.458352260556754931e+00	9.777261170641894594e+00	5.651500857714541581e+00	1.870256483006496717e+00	2.913903752178257367e+00	8.368491084010023506e-01	9.288254255705187035e+00	1.158627277056347049e+00	6.554590194272514658e+00	2.918950758968226644e+00	3.994273900926962551e+00	8.671368988829024715e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.401048126729214971e+00	7.989971741418162132e+00	8.309115071842184008e+00	6.474586229074982491e+00	7.885293679388037269e+00	9.339645570055067347e-01	5.481856110029931450e+00	3.628375826555666261e+00	2.994861276719867860e+01	5.329803026879437056e+01	5.395890526729901993e+00	8.879405633675399940e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.201114515790536963e+00	4.750449616588567459e+00	5.142651770192648186e+00	6.582442246195244984e+00	3.268712343324765790e+00	7.767830954168127855e-01	3.972995343209273056e+00	-2.129972517068042581e+00	-1.093045673369927506e+01	2.312873116386441552e+01	6.278244630833206941e+00	1.573435303177366507e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.604302505529984657e+00	4.822107495516804399e+00	1.415918234524584429e+00	6.828793248871099841e+00	8.760275510108625596e+00	2.481968742777454828e+00	7.746943311480285921e+00	-3.731754060444956167e+00	-5.493975671663611671e+00	1.884707703599172746e+01	3.224996817487960410e+00	1.271390817725299200e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.907443201213707695e+00	7.675665198478072604e+00	8.031798044262894010e+00	3.350078997541130477e+00	1.930310595895597059e+00	3.468890529217150687e-01	1.282421119294313128e+00	3.137474579050634760e-01	2.554401676578399893e+00	7.341392644942014378e+00	8.203423199677375877e+00	5.470303063556496426e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.275383372215693534e+00	3.114041086336329922e+00	2.829937138887249404e+00	1.098966320216426373e+00	2.161366285873830950e+00	9.539968599742387756e-01	5.294534583174097087e+00	2.625545168619002112e+00	7.411052836071420735e+00	2.593452397684150146e+00	5.297275255733748800e+00	1.367274087529155580e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.231401971964992015e+00	1.983278196099451218e+00	3.379643637701107206e+00	9.634962574225641063e+00	9.942581358423945304e+00	1.198288886420444399e+00	4.029376530871257245e+00	-5.220612946384239894e-01	-1.746117607960407936e+00	1.580661053181393925e+02	4.053418181903884587e+00	1.078835540657820275e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.649894596256440193e+00	4.265838751581015664e+00	2.636185527962243480e+00	3.187299589847950809e+00	7.070668749243536944e+00	4.222220075813877926e+00	9.321505204756823204e+00	9.946372214739545470e+00	2.467958310292770463e+01	1.384049379642297417e+01	1.971597593423048078e+00	3.228049910302248122e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.990020361254977388e+00	3.522999473858931641e+00	4.026148366465864825e+00	7.158175536963211627e+00	8.704296091728343399e+00	8.874911333684137871e-01	1.146254568845640698e+00	-3.190754573613495126e-01	-1.264244975207794219e+00	6.760733905829428636e+01	3.216159974514254838e+00	1.872450812917159055e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.906246466693043651e+00	3.785152476656032050e+00	7.746136166030184178e+00	7.246423165385985854e+00	3.938451133014989836e+00	4.863945490726759857e-01	5.986603191139323599e+00	-1.618369777477018490e+00	-1.259572738509608492e+01	6.187263452839712130e+01	9.561068132466104430e+00	6.105236773178094154e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.799857105604974361e+00	3.061031326842011957e+00	5.632106622230804049e+00	6.564237512828054122e+00	7.082932493844189992e+00	2.564175737425576695e+00	7.663787601356959023e+00	-2.262590056074749167e+00	-1.281858821961420070e+01	8.348152365562795296e+01	3.745531753776377926e+00	1.948548637373968631e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.055924589056375762e+00	1.313220316830286505e+00	2.969743256351269345e+00	3.883620397683583469e+00	6.356267756445792116e+00	6.049182773152094406e+00	5.341327168287700822e+00	-2.203745844908794105e+00	-6.222156573842565486e+00	5.011361223145456734e+01	2.532450950351339714e+00	6.095781600034949861e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.393750203759633877e+00	1.168225966887532330e+00	8.888632890246675800e+00	3.466921933894770103e+00	6.361803736429501477e+00	7.881914297231709110e-01	1.726660165019864968e+00	-7.769809497007025278e-01	-6.899003016572223146e+00	1.696303609777232282e+02	5.047832649391668980e+00	1.037821751407957890e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.421423272153464978e+00	1.001235536336969467e+01	8.918860282559636588e+00	6.318682077384657703e+00	7.159452189604174954e+00	9.686581021405548109e-01	9.746839382328065682e+00	2.777479743909645027e+00	2.477038879090975598e+01	4.028570651138831948e+01	3.722044643707956180e+00	1.901581961336443555e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.559331553369482926e+00	4.743648188741017790e+00	8.782174954372015563e+00	8.709211621259298042e+00	6.069725813723125363e+00	8.181193758262664817e-01	5.591619019276389047e+00	-1.435116383683199492e+00	-1.266997576376230406e+01	9.863225201320571500e+01	1.336741880300217566e+00	7.520541354121625773e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.957164888708375905e+00	4.451094895953414898e+00	3.235585456217914491e+00	9.490916409861865688e+00	4.814572332908155339e+00	6.294430137463206121e-01	6.495096189050331148e+00	-1.295221414651105185e+00	-4.033140108386350065e+00	3.195888580828355430e+01	3.970287174955218656e+00	3.365396714726657024e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.684183185988242792e+00	7.143320904675934280e+00	5.088780756222034185e+00	1.986992357190721759e+00	3.489287346058163486e+00	2.121227074323399631e+00	3.190212026631614073e+00	6.056294457580290169e-01	3.060861907999983700e+00	4.548431674746757913e+00	5.867032008015593547e+00	1.973417641420183344e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.103216233139049152e+00	2.966156989601953953e+00	9.822136122784515422e+00	2.393623356196474372e+00	7.982267572392420796e+00	1.895358294813034972e+00	5.356887328167069029e+00	9.373759642510242074e+00	9.251903759209432110e+01	6.328179741140722570e+01	5.963191545692752449e+00	1.110206284583805882e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.956820513055100186e+00	9.570897557331786487e+00	7.893236720682793361e+00	9.446137784721514663e+00	3.114377235593684290e+00	1.498759780359050664e+00	4.911318610412893193e+00	1.034005727607131746e+02	8.218495048939291792e+02	2.409317846639322624e+01	4.121939830341949218e+00	4.409832257009155114e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.735182913532819171e+00	8.037159831327576498e+00	1.261469521394188886e+00	7.690973695697415735e+00	7.218304191040370021e+00	8.330345069701527994e-01	1.754689894898304292e+00	3.737629187717825374e+00	4.584188863652278734e+00	8.567392220381318424e+00	5.105108101246394803e+00	-4.784231773175821267e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.579287684407342240e+00	1.771335559665232262e+00	1.589282230933842355e+00	9.038126413232943079e+00	3.108477241270942493e+00	4.618652618897591822e-01	1.945731024682718857e+00	-2.672758090469584125e-01	-4.112386632365698791e-01	2.397244211892620314e+01	9.750246355028480139e+00	6.135203650857796731e+00
