G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	Fc	m1	W	m2	p	Fg
1.000000000000000000e+00	1.000000000000000000e+00	9.007918902581639742e+00	1.027612546401121740e+01	1.625858340260289081e+00	4.471720980526376898e+00	3.719908635797966934e+00	6.895707864909164098e-01	7.094433322997841351e+00	1.121538684574601152e+00	1.341918051743111739e+00	7.999977162753692639e+00	8.790187789990284273e+00	2.687295626871879151e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.660439783951716208e+00	1.001320140574563311e+01	9.046374950554854522e+00	3.534790158364440327e+00	7.332314390734980591e+00	6.591861717473721516e-01	6.216519093564260245e+00	1.034744860374329889e+00	9.898938061349296547e+00	3.063829217633134760e+01	9.756118063354778158e+00	2.904423511531722966e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.549470327436982764e+00	1.015651006852555271e+00	1.954862489104648660e+00	3.787184410545007207e+00	2.756222837242073620e+00	1.020780927031488039e+00	6.117239216384747991e+00	-2.404758987159012040e+00	-5.224143506155979111e+00	1.756371951187374592e+01	6.189248461457694361e+00	9.927159448375239492e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.320926480110740986e+00	7.709663758293715752e+00	5.284616861098498930e+00	5.903085403912103679e+00	5.364502878776095329e+00	2.530435546158559035e+00	2.455500973491147931e+00	3.707570480395789847e+00	2.137642064436684564e+01	3.942556683827267250e+01	5.598112147683804274e+00	1.993383926769645029e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.845055110123574149e+00	9.640402662871203177e+00	5.151900868843096504e+00	3.264539451338612785e+00	3.069185703656933217e+00	1.301234927404469222e+00	3.350402459317146864e+00	5.331336778578236180e-01	2.425867012689263635e+00	1.524553847340231805e+00	7.866636315506585930e+00	6.407098956183956773e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.061908360504318249e+00	2.452360195785798336e+00	3.278497701435887812e+00	6.836527635659590096e+00	9.154950174331826673e+00	2.473276642689328231e+00	1.514295867075543089e+00	-2.807154079716027706e-01	-1.176885061403360577e+00	1.064331877843456482e+02	1.774379698206832945e+00	5.034888461335137322e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.998381568439761224e+00	6.197096699815974219e+00	8.238221790441532022e+00	4.810920460421893807e+00	8.945815250625745563e+00	1.339365169753572893e+00	3.788205255039352792e+00	2.577662588786825637e+00	2.402742480924224822e+01	6.329842999909577372e+01	6.147193001507289090e+00	7.917333007259790065e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.957479879901637077e+00	1.039702288494996374e+01	1.695765440599137364e+00	1.942243623674950292e+00	3.417245440235266773e+00	7.850086281879762318e-01	6.971722276905171434e+00	7.550639207058119640e-01	9.643566342559738436e-01	5.820822552836650843e+00	6.138007223255133482e+00	1.107337754313968077e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.656576340350146559e+00	1.148873130671903109e+00	7.088876419813052721e+00	7.586011957287944085e+00	3.155010427554837182e+00	1.001249655618712708e+00	8.215691216938326491e+00	-1.364670734307840583e+00	-8.528195664464062631e+00	1.328693124380801009e+02	2.072598757945332881e+00	8.908906491598865614e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.653866375405877776e+00	7.139321287633150881e+00	9.695300877994274202e+00	2.953683047003580420e+00	5.240381877694145096e+00	7.883157535564795371e-01	6.922260197910264701e+00	1.899321612528768632e+00	1.796083252335704827e+01	2.449203038534803767e+01	4.804848659428016866e+00	6.108600351775896797e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.095364196191719763e+00	3.759592379895523528e+00	6.155845289164163958e+00	4.780330235274059092e+00	3.457606210970816552e+00	1.351215481689457265e+00	5.188362184253457521e+00	-4.038305667890907280e+00	-2.439264774191104479e+01	2.358368494999499632e+01	8.857527854611682017e+00	1.685977899848988386e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.165441135171138676e+00	9.217785936264686342e+00	1.054130144615238684e+01	7.221659732425526279e+00	6.639745282008216343e+00	1.743717999734033963e+00	9.099956242983411769e+00	4.473724898477855483e+00	4.209983004921434002e+01	5.221177382648101428e+01	8.869745438791717618e+00	1.153019124181124425e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.371378327621232351e+00	1.017929300585015362e+01	1.501263594572322280e+00	4.134464995198966264e+00	7.639877973082997542e+00	2.034353229084350012e+00	7.752579702235804504e+00	1.325880860211515300e+00	1.881120918925849983e+00	1.012854698964920530e+01	2.634086546610767243e+00	6.959212780398571851e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.384218621309061703e+00	1.031576169758084482e+01	4.931084685375047627e+00	9.872663629604585545e-01	7.340780180489740125e+00	1.646976477415224904e+00	9.961073167941494333e+00	1.203525549325253463e+00	5.855885041350161302e+00	-1.102085129187138968e+00	1.123405462061385141e+00	2.168651328141006047e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.771169879579326256e+00	5.130702288641831643e+00	4.477808050947766461e+00	4.274779801155816905e+00	7.777645994032157617e+00	1.136964891717130666e+00	5.685419013907497821e+00	6.361183149451233199e+00	2.082316180499470093e+01	2.784503918523066446e+01	2.819417241859716761e+00	3.276667229349200170e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.327675526363797154e+00	8.281740940026573128e+00	7.542275839351202826e+00	1.034840928641107638e+01	4.285311954944728718e+00	1.798026022570124560e+00	2.954192763568558533e+00	-4.487445670735062286e+00	-3.352865164255611319e+01	3.674720287356009862e+01	8.913763623921413526e+00	1.597435550978241281e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.911500930230307205e+00	9.699616637191091684e+00	1.078488642214378679e+01	6.128838911171280657e+00	2.516306368039835650e+00	5.591105895829231454e-01	1.304029882671179363e+00	8.266745804754628280e-01	7.586929842567677440e+00	1.303109995169510249e+01	1.746706357527472164e+00	2.326210157443165656e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.053073590713085927e+00	3.938556137630334408e+00	2.145351899438116661e+00	7.027544051097267541e+00	8.266065435169075215e+00	1.151482361969186075e+00	6.065340651555636953e+00	-2.401048510360228594e+00	-8.158072471976710816e+00	4.492801062543320967e+01	7.594681300589056328e+00	3.240198346458889205e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.217160872951475348e+00	7.511983939484250250e+00	6.246021671257715013e+00	6.961197902415555916e+00	4.944646510556065522e+00	3.005774992396200052e+00	2.643704572834355560e+00	1.152215666844209618e+00	8.022780207988411405e+00	2.826581380316983072e+01	1.304958879310129660e+00	2.873028473950271291e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.744428531545725747e+00	2.369080811499941319e+00	2.414047873315522175e+00	2.266981014341554079e+00	7.074492508790771517e+00	1.211048783333208201e+00	3.870135179431736461e+00	-2.506250658197101799e+00	-7.280692571564864934e+00	3.910059786301923879e+01	6.088534892346601168e+00	-7.110476646086937080e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.423700138188648268e+00	6.992944648378983885e+00	6.410432204678953028e+00	5.095932186273397946e+00	3.158277943876110605e+00	1.132912016476709693e+00	5.695447511610477243e+00	3.559642499473162136e+00	2.213131295994728731e+01	1.685000516782836399e+01	5.325470086534717318e+00	2.967690759655038732e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.730587416364468112e+00	3.960931325729081465e+00	6.154928074194138787e+00	7.033479816740729085e+00	1.077083436073314138e+00	1.183666412170193638e+00	5.165318091672080669e+00	-1.280911233954050932e+00	-6.630179488848984448e+00	1.620306410940528963e+01	7.975473781403002782e+00	9.245782798818140691e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.786777989792115662e+00	2.882996205531203060e+00	9.421818189099550267e+00	2.255844116236599195e+00	1.100009178231468354e+01	1.218604592341886450e+00	7.013687751304541251e+00	3.708984418021030649e+01	3.614779222610641227e+02	8.152239194632952035e+01	2.466084394404330027e+00	3.503283995379262251e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.642749318874328068e+00	3.164026863716846272e+00	7.016902346767285081e+00	3.524145491436803557e+00	2.247914226686287709e+00	2.410238175732657695e-01	2.256224537088153070e+00	-1.416251252392758175e+00	-9.314514888528844239e+00	2.793050470476427449e+01	6.690355430034720996e+00	2.134847325522630399e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.987969841833869822e+00	6.689734942555245922e+00	5.380875076635210696e+00	2.718486231309736212e+00	1.026499868723607278e+01	1.310477900936502849e+00	4.727739263477429787e+00	1.147589042508571966e+00	4.808564892117125567e+00	2.372664298066294464e+01	3.684932966907774166e+00	2.628799612971838542e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.373229435883492222e+00	3.616243254103895133e+00	2.890868377484744123e+00	5.260429593105615531e+00	9.902704530758860813e+00	2.539945065793792534e+00	6.548497498221396818e+00	-7.915312112849237636e+00	-1.601512049383760683e+01	2.370786572273967963e+01	8.078724567618232655e+00	7.358321252945782476e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.356312352860942649e+00	7.249046987933190245e+00	2.138216642442359650e+00	9.338355810911300736e+00	7.874411013189630992e+00	4.339687607646114387e+00	8.842407374456403346e+00	-4.222085628306101235e+00	-9.661702666726226241e+00	2.949939569482231150e+01	8.068311563641593409e+00	6.207856371595576661e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.303309400178908284e+00	1.298452213358477270e+00	3.507442504252843207e+00	1.524530016440099001e+00	6.641784820963881231e+00	9.303243348494931730e-01	8.244625872146688295e+00	-3.907911708690014621e+02	-1.183239332412611930e+03	2.587429213338159784e+01	1.723961547799581551e+00	4.209565190139372817e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.615274298389550722e+00	3.906012697503014053e+00	3.446108491522445583e+00	6.009441945427619558e+00	5.446882469396712168e+00	1.314494946910675033e+00	9.895164218819159530e+00	-5.082892077599139746e+00	-1.645987287927097142e+01	2.681796511560746055e+01	8.920508808447209503e+00	2.494730255696789527e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.292213752983009556e+00	5.582883351155354390e+00	8.291418602305869356e+00	2.092192624025924985e+00	9.406293130736152364e+00	4.176631537472557554e+00	8.279071121005269873e+00	2.431020161979595251e+00	2.150576626058619567e+01	4.024055796156287101e+01	6.323696080194237013e+00	7.190977487677703266e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.972892886109999466e+00	7.454742953185396814e+00	6.286941458406736238e+00	9.450107053177692507e+00	3.539303275974598151e+00	4.244868965552823226e-01	6.498183569321199116e+00	-3.884695880768799903e+00	-2.393771810827652757e+01	2.399402767356546562e+01	1.273626298247630517e+00	8.403518108310328216e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.458566080734901460e-01	3.382309316642984953e+00	5.448896882586540258e+00	2.629363809073299585e+00	5.987812072308530631e+00	3.876779984450895888e+00	2.071251873503979102e+00	1.494924322162684893e+00	8.323733605049884687e+00	1.952148987310242845e+01	4.065641838386963691e+00	3.291348936244118306e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.498897478366963298e+00	6.469602973827778492e+00	2.101583601782778921e+00	3.511944635413531746e+00	6.330068400675868290e+00	9.895742177693074293e-01	7.476900243410552704e+00	3.547676692614609273e+00	6.814745475562948407e+00	1.316300622942209131e+01	1.866990023040164370e+00	7.549124524286929727e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.969643391391586729e+00	9.610391892822660154e+00	7.980154056369777038e+00	8.408945941958011261e+00	4.538384064250808869e+00	1.492007270362800675e+00	7.820118234644256816e+00	4.992751880336514958e+00	4.377586183815589038e+01	3.524674635309291659e+01	6.339807104654537895e+00	5.815489198230795864e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.894790606574311198e+00	6.222714669574469504e+00	6.531899671009007591e+00	6.548333975118487693e+00	4.230095077337407972e+00	4.005950154891700365e-01	6.485936714150550841e+00	-8.045103833808962435e+00	-5.994528706201833756e+01	4.108569861530740042e+01	7.580415030613385952e+00	5.105276503078871428e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.450859582852938701e+00	3.547232982703475201e+00	1.450799572606572774e+00	4.426016373410949889e+00	3.802921965284820516e+00	1.214109381327337589e+00	5.482513861936981314e+00	-3.146141901044767319e+00	-4.693237546072079880e+00	1.119608668201487589e+01	2.601948553866893388e+00	-6.356278517205623757e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.270932380709755449e+00	4.845589862713495233e-01	7.546182564400206516e+00	4.271597915994608030e+00	5.402599981856812228e+00	9.075377240081865526e-01	5.153420589863480394e+00	-1.972652602387787280e+00	-1.449470728038660283e+01	1.517494633645133888e+02	5.193054628739869116e+00	2.413924018150320535e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.672945464114598657e+00	7.051293268978742645e+00	5.269076937140885875e+00	4.905013654818894508e+00	8.874498347258466424e+00	1.587801707072132640e+00	2.874124009139647384e+00	9.482121795516440521e-01	5.655978863453963612e+00	2.488229596545686206e+01	8.920348694118969135e+00	9.346521515044624095e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.862992908488404042e+00	1.117337319204377621e+00	2.026130009923672759e+00	3.539799558936365109e+00	2.872478516010218641e+00	1.238413217818971290e+00	5.476796935511796249e+00	-2.621813254632531009e+00	-4.622776319004500145e+00	1.194852980672588494e+01	9.441621657085752517e+00	6.246671800030314614e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.029589636923312490e+01	8.532957692017118845e+00	5.148310561148415232e+00	2.873582977115499926e+00	1.021325460320035994e+01	9.818013144881957421e-01	3.590873037086824038e+00	4.662778625561214141e-01	2.565346552438817707e+00	1.395457966118938309e+01	5.521904976471289750e+00	6.373221469419888763e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.824512972410924583e+00	5.269910074338039152e+00	5.721312903218056967e+00	5.111309754408535078e+00	6.407756881979679520e+00	7.624480383345142442e-01	8.983779852093011442e+00	1.989825768933825501e+01	1.067143112229778978e+02	4.070982943322398739e+01	8.646387422323185135e+00	5.206010799824457536e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.547114118267746363e+00	8.895933327264195611e+00	3.014119518073401061e+00	4.261989104245946791e+00	9.071808808155475745e+00	7.886064945326526354e-01	2.636108428514985391e+00	4.767751314627216574e-01	7.657537257203300696e-01	1.237616739009847144e+00	6.457555399346242453e+00	1.180720042321600687e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.594721638202013736e+00	7.795447424323435293e+00	1.025315952329592406e+01	4.005585282793883373e+00	5.472762960572564062e+00	7.520249484525733941e-01	2.000673300543510891e+00	3.945839472309103368e-01	3.536979444713173937e+00	2.303931560365237630e+01	4.611048367687755167e+00	1.258211636130394311e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.454673880214433446e+00	9.432128845473931378e+00	8.982884150091670961e+00	7.547203637799560383e+00	8.203151471760802949e+00	1.096165190963152236e+00	4.257799001160941010e+00	1.599266279822090242e+00	1.437281651719908204e+01	4.670371210707386922e+01	7.763521818951459430e+00	4.805588303579643821e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.309146721473025465e+00	3.657538109983764496e+00	6.858166359859159122e+00	9.488739464639037280e+00	5.218891707025276050e-01	4.125742161248228956e-02	6.985787691950863021e+00	-1.258709578979465338e+00	-8.878881323941028469e+00	1.789718131532073997e+01	5.644564891317661370e+00	2.581262084794867064e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.472191963145748073e-01	7.148746654743587392e+00	5.264943481603407527e+00	5.172386299588266567e+00	8.475873569108408390e+00	4.728953712935142661e+00	4.651739034129786177e+00	3.376456420025756078e+00	1.721818648278201991e+01	3.631632487747327076e+01	4.927353107128037202e+00	3.142816766056143365e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.059802222285125772e+00	3.432759484242020598e+00	5.991982416385035926e+00	2.244995907672045821e+00	-6.258970726721990729e-03	4.007696050110223229e-01	3.520780771525434005e+00	1.251891179865043169e+00	5.692614052414071146e+00	-3.031550769234421683e+00	5.446169962175689605e+00	4.641157843342881506e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.157093255562686274e-01	4.089752783605105080e+00	7.402900473875686060e+00	1.873203391333198686e+00	8.643958113965853229e+00	6.603122344644893005e+00	5.872860828157531188e+00	1.667339403973187695e+00	1.159041457981728840e+01	2.361176353651979909e+01	8.751692705922224036e+00	2.513403840960691014e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.461025370954344815e+00	8.016691384634889062e+00	5.948386542124415755e+00	9.661798677896033638e+00	9.985456350739713827e+00	2.381161504798911199e+00	3.962546874756739168e+00	-1.353954857067040995e+00	-8.027883649377232089e+00	8.792653217052401260e+01	9.148807291647578666e+00	3.902959674677933322e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.832426202976631835e+00	8.827908855045732750e+00	1.477338427880996896e+00	3.368475811675787135e+00	4.602789787745214412e+00	3.473988166598936944e-01	9.942451642539579026e+00	1.836126139293455806e+00	2.531976790163076529e+00	5.050727108812251842e+00	4.018465186842079540e+00	-4.197241755039212308e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.239155473429211618e+00	1.070487792708945562e+01	5.282196908292596582e+00	1.640153209602090323e+00	1.733748482162495774e+00	7.307752361229780114e-01	1.038124970945778003e+01	1.133352802031041495e+00	6.478940334326768635e+00	2.183876220460419848e+00	4.310790022686322054e+00	1.502515821064538954e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.559864942215112293e+00	7.815664009228115106e+00	7.602102888976348005e+00	6.067113160690412066e+00	7.887029541945625333e+00	9.762662385336871029e-01	5.428379950737677540e+00	3.640637569144680175e+00	2.999430069885213612e+01	4.965686448999082359e+01	6.149916746110435817e+00	9.844584519692280082e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.654128576741429768e+00	4.679637743479782230e+00	6.076319581082863408e+00	6.637290042447866689e+00	2.994679628732527465e+00	8.999401417871805142e-01	4.729242172162363644e+00	-2.119893648125306562e+00	-1.085991997734907066e+01	2.207359755227084008e+01	7.526041830422157020e+00	9.523827799633792779e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.551550460484218075e+00	4.962818664491593701e+00	1.731819700295875730e+00	6.221758528097387497e+00	7.746397558956157781e+00	2.433682119553476131e+00	6.953047155528950363e+00	-3.759887949336850888e+00	-5.253024367517809878e+00	1.864647711508180095e+01	3.715972376742365135e+00	2.038733317191569654e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.565125899587570757e+00	7.994321980437291586e+00	7.375886743580768901e+00	3.819448150305895240e+00	1.312895165441571033e+00	2.881810678520117519e-01	1.279812728474559735e+00	3.014666161852392334e-01	2.754734751364436018e+00	9.594462060787751767e+00	8.342192907797505441e+00	-7.564287678757554545e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.845137518780586738e+00	2.455452676903922438e+00	2.743066437824172255e+00	2.238499945948250414e+00	1.876985266246603334e+00	9.362555275588575476e-01	4.561805839912640437e+00	2.605875786620956536e+00	7.373272736615080092e+00	1.840121607485509347e+00	5.527950696665114627e+00	-1.068284344719384293e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.553796885451284027e+00	1.782992357700077468e+00	4.029106969781746095e+00	9.361606542360034311e+00	1.006677829252320322e+01	1.439186746059926580e+00	3.855542111274073314e+00	-5.204172410723819642e-01	-1.439502435197373087e+00	1.600100445602978994e+02	4.850719032670600228e+00	9.737129922280937535e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.651305200351846025e+00	4.361154260783135506e+00	2.235572399290444157e+00	2.395800072427931582e+00	7.112427859689890219e+00	4.281216931866185682e+00	9.677468274069758181e+00	9.936705732126382529e+00	2.494306810018957066e+01	1.189944342524887944e+01	1.805573530524725134e+00	2.895052127557336235e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.574257174802207615e+00	2.509500437346696256e+00	3.522204424588285754e+00	7.029012014689842935e+00	7.907081851629904179e+00	8.030637233293640431e-01	1.721730111584445222e+00	-3.081404982209848264e-01	-1.024321566741947409e+00	6.881238573828092342e+01	3.582559879710856876e+00	3.342750792055272768e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.405970248053371563e+00	4.388502593504702176e+00	8.007758843881095601e+00	7.530311056506783451e+00	2.919975011066250570e+00	7.820326998921562911e-01	5.548220767184266933e+00	-1.604401601820141465e+00	-1.277725340222136552e+01	6.044386988999615085e+01	1.073707402915617592e+01	5.967444725713139633e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.276068314398077774e+00	3.693698263561843387e+00	6.037880447355239433e+00	6.735430099493315836e+00	7.315844883292379919e+00	2.543628151244794910e+00	7.917275786881831756e+00	-2.222745575404069918e+00	-1.265373674642146185e+01	8.521117302257880510e+01	3.686399877452748441e+00	1.932811506798143455e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.284262187651794118e-01	2.095877751361889807e-01	2.597840903212993435e+00	4.683665639097604583e+00	6.241815341567358288e+00	5.755203452690146548e+00	6.039958978549685220e+00	-2.183830192519425228e+00	-5.943936813941766317e+00	4.291603004190265125e+01	1.424187990844230978e+00	5.622049595258505406e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.362920204144433711e+00	6.718637555453794707e-01	8.569426384959950127e+00	3.881491039183678549e+00	7.306085638684451489e+00	5.754598559455670337e-01	2.365374253016723216e+00	-7.983175959578052705e-01	-7.042267837123363350e+00	1.714837739560798298e+02	4.677791614454473113e+00	1.014439676848342174e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.166917773405552694e+00	9.947831054246361049e+00	9.170556846220453195e+00	5.398337243460836987e+00	6.950756709257737143e+00	1.048917410630364255e+00	9.894221002447004309e+00	2.844964511782245076e+00	2.480392522062270899e+01	4.323467819307396098e+01	3.923417523726039136e+00	1.836613482985983410e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.272850230878704636e+00	5.318288188452213738e+00	8.214105437673099530e+00	8.125781879032830446e+00	6.800944473553051317e+00	5.667000846733074582e-01	5.338856778541669179e+00	-1.457352227086165852e+00	-1.226994886700764376e+01	1.010963479068504398e+02	8.611506620008033686e-01	7.533500270029517196e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.724457942288120549e+00	5.307948148142473954e+00	2.851989530473611811e+00	9.740199183024778051e+00	5.157787092718958633e+00	6.823522441044093112e-01	6.149768510330912541e+00	-1.301924008522959753e+00	-3.957075174887560554e+00	2.874889144879977110e+01	3.719430210843473361e+00	3.413961249543701797e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.367134571839919044e-01	6.762262607713670270e+00	4.994695917300044918e+00	1.707302098041827199e+00	3.930829349170024578e+00	1.980417142524010909e+00	2.667195055789273184e+00	6.250095594631185358e-01	3.044270646142112735e+00	2.004564784266202881e+00	5.736479184290864453e+00	-8.786260150705210492e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.694164421290058620e+00	4.265045753134589113e+00	1.027297465693354894e+01	3.213652669562690356e+00	8.152764802510340303e+00	2.039312970960565519e+00	5.334140155140681294e+00	9.466788137408324033e+00	9.286713716420314313e+01	5.959661299114295474e+01	6.270555405037146812e+00	1.074709340717151690e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.266339754098613657e+00	9.522525088390528580e+00	7.711966115117822262e+00	8.995321223823818713e+00	3.283924100290565917e+00	1.510003519717853848e+00	4.410747500090703710e+00	1.034133762837222861e+02	8.217162594087192247e+02	2.533197750715515184e+01	3.694445720808328115e+00	4.549068510970879515e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.785287298030876713e+00	7.952419287270371839e+00	1.555534190356836044e+00	8.148885425541683603e+00	5.982826003920364677e+00	5.940749768787545460e-01	2.046047209503876196e+00	3.713996181502638105e+00	4.201729114101479645e+00	1.112638165850211713e+01	4.708169684618019879e+00	-4.840356148223717980e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.635718050096596876e+00	2.117195249267994850e+00	2.230685218209660370e+00	8.595432201135244199e+00	2.970950340234380427e+00	5.978222354111704107e-01	2.080712813053965604e+00	-3.257808171219584992e-01	-6.391952813357024699e-01	2.160777305021179018e+01	1.045506391333023366e+01	-2.638086027522124510e+00
