G	c	dx1dt	d2x1dt2	d1	d2	Fc	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	6.442726015935506645e+00	7.253362310491798581e+00	9.672258755590886992e+00	3.599517341291254002e+00	4.668112581098731617e+00	1.654400162234454967e+02	6.968873114231285193e+00	1.835098767783339246e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.267358821781825906e+00	3.681150223547107192e+00	5.958408825752711913e+00	4.914684117592466706e+00	3.131068563901360680e+00	9.472590762388587393e+01	4.915680527714465953e+00	-2.931711707391545296e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.535089744767355491e+00	9.317506942087906197e+00	9.487548018391327886e+00	7.162418396883603933e+00	7.103557340851031299e+00	4.753249523101544582e+02	9.616398312415082472e+00	-5.055518132250263363e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.275657659368330421e+00	9.692735375913702711e+00	1.504959782782460120e+00	3.945550247315283698e+00	8.379511494245310388e+00	4.674910851228415254e+01	7.382463438532154143e+00	-3.317016734571018333e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.127468116414905630e+00	9.592020102116427083e+00	4.799892591294293354e+00	1.504824544036233780e+00	7.117077089473617946e+00	5.108631201099922237e+01	9.432348955636024712e+00	3.388921131416315458e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.021946498766942213e+00	5.185195243677239496e+00	3.296527831203482251e+00	4.418706530952400513e+00	8.437363174865632587e+00	1.228022996398596831e+02	5.685794173548377906e+00	-9.150979317083534070e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.828823569261702531e+00	8.798345762523917202e+00	7.534670983626757135e+00	9.476138497226282098e+00	4.601129440300137929e+00	3.267448390492435806e+02	3.313275579757269274e+00	-4.886936106443318550e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613548614824066085e+00	8.595314808380592808e+00	9.844020192708619277e+00	6.823969821217624521e+00	2.392868583474768940e+00	1.602449825237443974e+02	1.543685078107589925e+00	-7.020138506005241252e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.394518369993031470e+00	3.977650494350560173e+00	3.270422777870126918e+00	7.083212742584142241e+00	7.607252301031834030e+00	1.771629966726427767e+02	7.552758864866727428e+00	-2.443975651560407769e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.491756418197753398e+00	8.479202098540760346e+00	6.911584683949192787e+00	6.674356776398975732e+00	4.323904537844600604e+00	1.955975532145740203e+02	2.110354205482700252e+00	-1.887677599375138682e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.436147230625799409e+00	1.313046604426326480e+00	2.663560626099755080e+00	2.866110213579629029e+00	7.027997778870702206e+00	5.585479651343309371e+01	3.660204875274673864e+00	-3.586458068451236603e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.538870129439474432e+00	6.352648572755871470e+00	6.061051778517463795e+00	4.745757703859970533e+00	3.413412060463416609e+00	1.020656416606658894e+02	5.734957732002216702e+00	-3.235155713934168453e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.595393449573399236e+00	3.072299611569402344e+00	5.274602845303528298e+00	7.840175628963347521e+00	1.726701685661506724e+00	7.096656371374862715e+01	6.131388313972551352e+00	-1.215317980817235011e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.573490937533883027e+00	2.021526743781183466e+00	9.772314845967548180e+00	1.935857003353262051e+00	9.943749975010618414e+00	1.840147530783664820e+02	6.372927292264275678e+00	4.010100301673571010e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.691466698074219011e+00	1.649916663945475870e+00	6.485955214937825453e+00	3.499816098268710984e+00	2.349665062375423830e+00	5.513913940067030950e+01	2.469146211796734658e+00	-1.301861150840563641e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.285870934833303281e+00	7.167299767006634070e+00	4.255174641479727349e+00	3.438811958210577391e+00	9.865020693991031209e+00	1.431452021719586298e+02	4.470520744626269583e+00	-2.782508483992238713e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.728350009506957274e+00	4.007528027639510881e+00	1.897878841151029672e+00	4.883392492387505612e+00	9.761855504909828340e+00	9.491224442107125014e+01	6.497147888829378992e+00	-2.496256272501884865e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.885286167668574375e+00	7.528125103830801912e+00	2.316202821315439753e+00	9.812288402560430001e+00	8.190404917827185827e+00	1.895479835610062480e+02	9.743140505097400705e+00	-7.120109874676712991e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.228345773648692685e+00	1.604906275503740876e+00	3.005700985404282655e+00	1.539406612645633610e+00	6.886548740479989661e+00	3.673436615177196529e+01	7.551034213319504751e+00	-5.876587331890653632e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.996340461281866929e+00	3.727499846331220557e+00	3.306095114032761906e+00	5.656528610174950344e+00	6.104627689488367537e+00	1.145790894762269119e+02	9.303286466234022001e+00	-2.312192565151061530e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.136298231945789272e+00	5.847788329257267215e+00	8.703895213021342059e+00	2.570769256143949910e+00	8.687767293953593040e+00	1.964526768097894376e+02	7.831466205963685923e+00	2.964015664229535663e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.495726990084326857e+00	8.147851853055344762e+00	6.003187217260431474e+00	9.767810844443074458e+00	3.524864850086535384e+00	2.124277866092198224e+02	6.293640818670924730e+00	-1.405205776907460802e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.301172083702839544e+00	3.859709470952489951e+00	5.765621760146983021e+00	2.090445406318520938e+00	5.283293186590076296e+00	5.813240050877769249e+01	2.669049316576901365e+00	8.937641669633837882e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.201139524710068684e+00	6.597763740531937593e+00	2.010650213959379595e+00	4.565991468233964845e+00	6.575392485030762124e+00	6.330047788207648551e+01	7.026650744069026899e+00	-2.490274863954351758e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.270286877559706262e+00	8.950870563574532923e+00	8.808159757988082816e+00	7.733658505851522591e+00	4.728017056623202485e+00	3.148109148116783444e+02	6.573760219994678522e+00	-4.840993694579188933e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.031372350720754838e+00	6.512685182342780266e+00	7.448309798608284460e+00	7.334030899889725674e+00	4.876600297002878115e+00	2.667994299180900839e+02	6.475369607558009832e+00	-6.106195907216372731e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.654777262612667332e+00	3.061212957311449934e+00	1.602206423197354956e+00	4.751776161911565488e+00	3.975622318764755470e+00	3.017873675937736166e+01	5.395753315315135801e+00	-2.693072599987822358e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.675895449735773646e+00	1.229277103433375373e+00	7.343450548906539588e+00	4.159737621090606297e+00	6.074013051730133839e+00	1.841722361382823863e+02	5.699840936677841086e+00	-6.682163880819864676e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.982141325422850819e+00	8.959270160251875836e+00	5.950154277221413324e+00	4.554343152968497677e+00	8.712065560466408343e+00	2.334940840374459015e+02	3.996935841402839529e+00	-2.173636209489114623e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.589873353353929986e+00	1.150051515336196761e+00	1.706661952930886850e+00	3.374061656862502367e+00	2.821707721393278412e+00	1.525876202404989712e+01	5.651273862858180230e+00	-1.640183673650870944e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.747898974381092430e+00	8.854616279849123472e+00	5.122361910146246089e+00	2.826111350859432658e+00	9.486105460809202583e+00	1.351112140893106357e+02	2.833364383616495008e+00	-2.941583233720188595e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.939350226479520600e+00	5.757558173114840194e+00	5.390250939318515400e+00	5.303144189469833236e+00	7.235605163686845032e+00	2.083315866583815250e+02	8.226325563931613516e+00	-8.279948631298676531e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.435529697759944767e+00	9.413370692286379793e+00	2.522078133397620103e+00	3.455996477465177019e+00	8.375807868836133707e+00	7.098433577701801767e+01	2.656839190196557787e+00	-4.699890055275994349e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.104643397557428131e+00	8.250145688213503803e+00	9.560257752265087561e+00	3.571656410200295895e+00	5.978637598711170398e+00	2.051738469394123285e+02	1.842136608730695624e+00	6.662891321850674675e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.391819262785035427e+00	9.849510944112685351e+00	8.661435914481366183e+00	6.833033214869094429e+00	7.976025680978975352e+00	4.796088773520277755e+02	4.954098702183094893e+00	-2.818885235552019530e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.186762494678964330e+00	4.126862691245922754e+00	6.998106792349414462e+00	9.746666943368227365e+00	1.212122786451001799e+00	7.868804173488770459e+01	7.015986011603334127e+00	-1.239384215729198502e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.743585352830874458e+00	7.950218667646237414e+00	5.141350903859092547e+00	6.367472111222590492e+00	8.343360905612005496e+00	2.758241050095786591e+02	5.008524900273246594e+00	-7.618420996741124718e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.816633943563753295e+00	4.601017295582836120e+00	4.707307405786726129e+00	1.630384897169690595e+00	1.317757332737818476e+00	8.153968200099292574e+00	3.442115849937771976e+00	9.872069686367821451e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.431343767051456606e+00	5.273216030291455247e+00	6.872542826786355974e+00	1.744812771275585650e+00	9.026638533305762380e+00	1.028813606276110875e+02	6.077851149769767147e+00	3.164314898353731476e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.022587478572907216e+00	6.672069154712514383e+00	5.900760514447521921e+00	9.498046619838184768e+00	9.922372088336929963e+00	5.616034025019660021e+02	4.206701910290466806e+00	-9.275757821047436735e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.589165696831189578e+00	8.913515315782737147e+00	1.561518295988512772e+00	3.550219253268136921e+00	3.662652153418934908e+00	1.974715838500713261e+01	9.479902103674465508e+00	-3.476208357038557750e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.423617926087726193e+00	9.868469197874583543e+00	5.528746368918176834e+00	1.862320700589153777e+00	2.995804188810826663e+00	2.912000550127797638e+01	9.358014988210157981e+00	3.247451168413730827e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.594120544512527715e+00	7.869887583511181894e+00	8.294481593307860834e+00	6.374952011768047377e+00	7.938004761117451125e+00	4.197405843078960288e+02	5.574426436937645946e+00	-3.042489897782679087e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.212104855369649847e+00	4.785280341164977358e+00	5.143159289479500629e+00	6.601056511150411588e+00	3.278708320821166033e+00	1.082827699192850446e+02	3.934351419135476480e+00	-6.150850430396645585e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.476307994465316131e+00	4.769846391248120376e+00	1.522928993067802050e+00	6.819518292979473095e+00	8.713345362007078876e+00	8.698200943407410080e+01	7.588251438193279519e+00	-6.354510542020280894e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.849970202636968430e+00	7.679696616842017320e+00	8.076512652659706859e+00	3.419159413557280924e+00	1.898350633241957963e+00	5.602404989295248328e+01	1.311093212475978875e+00	1.785540357511543053e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.146177084474311769e+00	3.231510311887926257e+00	2.716285783421496625e+00	1.095248641502764908e+00	2.172327080772736618e+00	6.744682126596909910e+00	5.181587722058256240e+00	1.082059075172486562e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.306749664092496488e+00	1.849314726987226765e+00	3.307795360486070368e+00	9.765045969936693382e+00	9.748578004645583661e+00	3.151010610444909616e+02	4.100578723442099616e+00	-1.941744218580459957e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.757269236341371776e+00	4.197778276517541762e+00	2.471317746331247900e+00	3.178123511890384112e+00	7.181167616662174069e+00	5.901142631743318390e+01	9.269281007178395981e+00	-1.489075048629781151e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.827020029697351333e+00	3.488589337743267738e+00	4.012956111767890910e+00	7.108319339433142758e+00	8.622770282656178509e+00	2.426952016893557982e+02	1.178871983391100775e+00	-2.772981238530703330e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937869118196078766e+00	3.802613582001421744e+00	7.696450259051091258e+00	7.394429250654018126e+00	3.921625146529627237e+00	2.247211329779584901e+02	5.907771591535997402e+00	-5.220359491313843137e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.793615705695486007e+00	3.076427263097481379e+00	5.676746529429707699e+00	6.448943948226319556e+00	7.052041933640991189e+00	2.613566003966827793e+02	7.725366986250012502e+00	-9.874738712089175863e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.977217755199766502e-01	1.420360615892722445e+00	2.872294825437662791e+00	3.760747961072010259e+00	6.375233496826650637e+00	6.783984462479800470e+01	5.338011844314560328e+00	-8.943335366825568400e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.244161315154753922e+00	1.158900678095973857e+00	8.863945644028646598e+00	3.494929738989063672e+00	6.365275324881660701e+00	1.951799005872181851e+02	1.698164447223967199e+00	3.683053008901034930e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.350330886520837659e+00	9.844824663998712921e+00	8.920357388649577501e+00	6.325375527397635977e+00	7.260712711486645432e+00	4.060768416948791923e+02	9.841419141705243234e+00	-4.172874518984809988e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.543686699206700652e+00	4.798662952920446756e+00	8.800583058967642813e+00	8.762019703289405825e+00	6.249987999265334437e+00	4.784530517790973363e+02	5.722842995799408250e+00	-5.704790554035688466e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920411103524945595e+00	4.547153622038933030e+00	3.108881424934037518e+00	9.568636925361007073e+00	4.915175434582046421e+00	1.457763026703503044e+02	6.539295514250488495e+00	-3.283435688716199508e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.678455951455876338e+00	7.170005863127503432e+00	5.038602579076061794e+00	1.955032913400442274e+00	3.407568306424899163e+00	3.500206037512655399e+01	3.131349933603341462e+00	7.440253646214692873e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.303561580848124457e+00	3.072409599844421191e+00	9.825664974688965714e+00	2.296171376256742391e+00	7.928420733827908684e+00	1.883049429969812252e+02	5.375595082520049139e+00	2.958954861782502110e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.026417225514640652e+00	9.552735615401434899e+00	7.985859311014436912e+00	9.597201200476906280e+00	3.102310176203411984e+00	2.311474785314072165e+02	4.873023104899623092e+00	-6.517844422131553017e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.777155731725439836e+00	8.093122546954560903e+00	1.203925308411355033e+00	7.600125587808432392e+00	7.263494902113548868e+00	6.800245563658566539e+01	1.630596891867494902e+00	-1.877127257959619300e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.649023618629038346e+00	1.789834737061164693e+00	1.536985775736350091e+00	8.925141655826115183e+00	3.045411039138276266e+00	4.481346561194564515e+01	1.932837249126467594e+00	-2.008790500417075009e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.008074147373241303e+00	4.742256149920314634e+00	5.273001250369897086e+00	2.837540271868963515e+00	6.592561261826966224e+00	9.764974026976639720e+01	8.644821197452179362e+00	-8.760890932666780540e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.538770650411568575e+00	8.854102977244165729e+00	9.236030565610047205e+00	6.322110593746962159e+00	7.699087674007486726e+00	4.465322544368291915e+02	3.304978909541614218e+00	-1.073958549313037691e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.804057127688889484e+00	9.507261817764028677e+00	5.745529898947303593e+00	7.416418287859291247e+00	2.935556055527750452e+00	1.261385372340592426e+02	2.840355253292036863e+00	-4.110139803379253998e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.956284446855647730e+00	5.162706582702769609e+00	5.438084729984317356e+00	7.031141248680642164e+00	1.622761496734911990e+00	5.842888351999621932e+01	5.570439288085887064e+00	-8.808412091018910317e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.505385749234856796e+00	6.545286581597540732e+00	1.962651260399885134e+00	4.718077113940631229e+00	2.074127105116398972e+00	2.065351015905604370e+01	7.900194658757833999e+00	-2.987338726700753000e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.806403875346131116e+00	2.512763443266783803e+00	6.928897566639363959e+00	1.178775934219407739e+00	6.489700283823744087e+00	4.804372212552510746e+01	1.513728751912467585e+00	9.593908297844599975e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.062396694872440150e+00	9.936521840144308726e+00	8.316628627800271900e+00	6.238909258416309278e+00	8.574626568417516026e+00	4.531094519975511048e+02	6.151096945907071678e+00	-3.112934335805908947e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.210815229329488929e+00	3.178235397500716264e+00	4.487752019318172358e+00	3.320531930761168482e+00	1.352612522260670413e+00	1.627413421357402257e+01	2.042540728135036954e+00	-1.023393893396647769e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.086830229794470526e+00	9.482487661710164772e+00	8.026072676808771789e+00	5.102863980118582887e+00	7.497892200515241967e+00	3.045822740424839594e+02	1.446166200069123997e+00	-2.688866311614661053e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.453965173761879726e+00	6.888917741744331025e+00	9.706898818862647715e+00	9.543418306147289698e+00	4.041961101175059135e+00	3.777124427752999622e+02	1.573791475360317271e+00	-1.398617825278332338e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.817535116021304020e+00	6.583759816640652573e+00	2.908811949532916774e+00	4.686039290109797584e+00	5.389044096015133789e+00	7.080836722476081491e+01	8.548419148777698595e+00	-1.915145196780522951e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.077561209418714583e+00	5.686885742574845359e+00	5.734940557317353083e+00	8.473832807178220961e+00	9.374160788521860965e+00	4.584878699594008253e+02	2.009051378170557900e+00	-4.040691410768491032e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.947540518922036057e+00	3.140180936346141483e+00	3.609010693004836234e+00	2.635406517379879521e+00	3.922469410844056092e+00	3.765723215397047596e+01	1.455356939235746605e+00	-8.337594154955019210e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.364712102653776959e+00	2.571690746914525150e+00	8.221699391422639280e+00	7.037972930397552673e+00	5.243435913921135949e+00	2.988292494518271383e+02	4.928008019344512824e+00	-3.711260599966939910e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.729446689137026816e+00	2.997151280842189180e+00	6.259145797882752049e+00	9.897266846780865990e+00	1.190210231765358451e+00	6.960032107824255831e+01	8.477823268110331156e+00	-1.857825499689548820e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788326063212253736e+00	2.604606596705584920e+00	6.664776650478040132e+00	1.900350821343923080e+00	1.740055837617218160e+00	2.205623459736639447e+01	3.377426248904933370e+00	1.384157468619266362e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.279604700280169816e+00	8.044015645167217343e+00	8.216190271302558301e+00	1.073150778642181447e+00	3.438156046603540794e+00	2.703776246406949468e+01	4.749224691746575466e+00	3.627019721974017230e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.934694822706310990e+00	4.166395977142696161e+00	4.527055693238136058e+00	4.979768921280481209e+00	1.295420339858944558e+00	2.764693710464298704e+01	1.314971521130482879e+00	-1.531446765634658203e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.274133403990655111e+00	1.521885040933945277e+00	9.263648277501218331e+00	1.817372001458858799e+00	6.719561656431501717e+00	1.130092922510505531e+02	5.027968795730252793e+00	3.221707977704755255e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.801965674862016975e+00	9.779068115889574031e+00	5.823576747026281808e+00	7.671665946525407342e+00	4.793825590355973887e+00	2.149606181520949804e+02	6.171178832716630147e+00	-1.036868969954631936e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.856069538429755639e+00	8.886882565561878167e+00	2.345203165905827447e+00	9.208351481944266226e+00	5.967480888656695903e+00	1.332198154887248904e+02	6.136284089103751782e+00	-4.067089293053456345e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.518711756114972111e+00	9.440720516651230909e+00	7.256364169932738584e+00	4.980394858326180341e+00	2.583633177949603343e+00	9.209380697211084055e+01	3.987323427499578798e+00	-1.276394893795773866e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.113167849299944834e+00	1.000433697405678757e+01	8.153998718514170463e+00	3.332240968338974874e+00	3.691703074960747344e+00	9.995943901366908335e+01	3.736888359157441997e+00	6.900325099222304193e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.211193941354407055e+00	2.561127761702030714e+00	3.826764665972004043e+00	5.014143649830893779e+00	6.937131247973189474e+00	1.323080162585852690e+02	2.043017763091587558e+00	-2.883255049552413407e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.714805667162235814e+00	4.557904111388634938e+00	8.731990496364755217e+00	7.550977547986852834e+00	9.694701989495499106e+00	6.352885610863069132e+02	4.247235068941564329e+00	-3.057381384428431215e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.819352543058642802e+00	7.850883430439281163e+00	9.199788156974149089e+00	1.046581521467540243e+00	1.409256939642728579e+00	1.410621536959468081e+01	1.843201726440007349e+00	1.205231383150346947e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.013552188254819075e+00	7.348792882711815189e+00	3.490451147599304971e+00	6.307850862116407775e+00	8.896505723103899754e+00	1.987844480435254297e+02	7.881338475888076900e+00	-2.050403027946150658e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.629646206195616065e+00	2.390715755641160456e+00	9.864094850453218655e+00	6.473437260029138329e+00	6.246307939764831119e+00	3.970652299899452373e+02	9.690525234834407087e+00	-3.043293452130399590e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.623003243919424854e+00	8.350510783400149961e+00	2.342791606868868559e+00	6.703009430553589887e+00	5.993441754865306947e+00	9.185393233566865945e+01	9.810712374789355650e+00	-4.803997371053815613e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.441148761328350680e+00	3.020973109129216461e+00	2.844269286401128749e+00	3.420668366329100873e+00	5.508345210895883248e+00	5.143194855446246549e+01	8.800420946626726248e+00	-1.122751340097493333e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.484034059192595123e+00	3.113495306829233034e+00	2.669112367473422953e+00	7.481616478949008275e+00	1.642685222507336062e+00	2.878752485510796433e+01	6.438206658376880220e+00	-2.946400987359793788e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.275064522991144145e+00	5.812248268461202017e+00	8.993005585227706433e+00	1.869137846964164185e+00	1.826679387344885441e+00	3.122942716946883479e+01	7.322852830521321188e+00	4.302462670774075626e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.798826778712074415e+00	6.334817856331777186e+00	6.925684688057967442e+00	2.759697939927202359e+00	6.392788880336496504e+00	1.223166513511553148e+02	3.579550619978664638e+00	5.873770195233383173e-01
