G	c	dx1dt	d2x1dt2	m2	Fc	m1	Fg	p	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	8.022580341163264350e+00	5.322823035626956134e+00	3.359878999079894957e+00	8.801014702173054260e+00	4.303621214783406757e+00	2.905458368490137033e+01	4.427295949130107999e+01	8.442809659645522657e+00	5.793332318663278357e+00	-2.083845604893048531e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.755192261200174464e+00	8.733823873367461132e+00	7.605975416513810927e+00	3.294798049025079933e+01	9.483398130634734358e+00	1.311454338592860722e+02	7.371323726431359091e+01	4.666857629734085577e+00	3.270693171136445976e+00	7.794512322980812868e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.640211843352028076e+00	8.650642889575717476e+00	9.817497863999330221e+00	4.227228106804826524e+01	6.842948826528217232e+00	-1.364191980400318869e+02	-2.776585096174292744e+02	2.417734446726159003e+00	1.384140100882415458e+00	1.245719545786707272e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.294142720176743033e+00	3.912908649368012082e+00	3.273993829028643443e+00	6.316933679435448923e+00	7.061068737480964863e+00	5.961773334037090422e+00	3.973050471940614337e+00	7.652203495713056469e+00	7.591060770329976393e+00	-1.636462155950081154e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.441591460872025721e+00	8.443608917019343352e+00	6.968297559586937417e+00	2.913668665575902139e+01	6.708919410796422511e+00	-1.018236418458516141e+03	-3.713657659094589576e+02	4.254037935338812915e+00	2.035799390312432067e+00	1.016967555449519978e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.350948403152234079e+00	1.410329822771493768e+00	2.769254717160951174e+00	1.967058227607966003e+00	2.727017529745112689e+00	6.416300333628370254e+02	1.034402324537725463e+03	6.963816651746574493e+00	3.682594447642110413e+00	-1.765168671226518526e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.508329692192494687e+00	6.346649294930271523e+00	6.065281887036587882e+00	1.960996823006791701e+01	4.708484488483175134e+00	-8.906925782616718834e+01	-7.203043722989534103e+01	3.356989546818822667e+00	5.900555843109296816e+00	-8.074168164283037186e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682710189156301661e+00	3.154057983033092150e+00	5.170967490361326746e+00	8.084879976513471789e+00	7.809411932509543242e+00	1.590474881406979968e+01	4.604177683761232487e+00	1.687055634078667321e+00	5.988693213868363507e+00	-2.581694555151176296e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.563756170934089695e+00	2.109253130120573694e+00	9.758705979554070709e+00	1.005135575045260765e+01	1.880463528061965039e+00	-1.231713639081658052e+01	-1.537896824940875717e+02	9.988407781883326564e+00	6.336326651395356890e+00	-3.378984213432969597e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699715688483347975e+00	1.691696164245823253e+00	6.419826878567536532e+00	5.538207996138418743e+00	3.473883542251177570e+00	-1.172963717076839174e+01	-5.351438208164913846e+01	2.387546845077963553e+00	2.471078100596341809e+00	-2.904683567688536083e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.383022724061895303e+00	7.217209206492506191e+00	4.114367114469459352e+00	1.507180308197932384e+01	3.539054280180712997e+00	-9.415672318043689870e+01	-2.331059478210076179e+02	9.866941693368977084e+00	4.404455716337025706e+00	-2.404405471271031303e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.615094892522843661e+00	4.053964615935394811e+00	1.992736482504497530e+00	3.907541182749513009e+00	4.831334588099879035e+00	3.186716383589153878e+00	6.978231399165790716e-01	9.765715074373241933e+00	6.505715561483031095e+00	-2.465984295094824219e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	8.943154832011718014e+00	9.837893378532296396e+00	2.854109438817358679e+00	-8.734090848804165752e-03	8.136864841544547033e+00	9.664803871116596667e+00	-1.620750503036785517e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	2.691332152654064558e+00	1.609845654652384717e+00	-5.459986571769642083e+00	-1.648624924308671069e+01	7.027519592425218065e+00	7.631521252707810454e+00	-2.479926997648333042e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	6.257825468774860234e+00	5.668163561576005094e+00	8.290791470094347915e+00	7.182433480265210335e+00	6.192027807170212839e+00	9.317861703202268586e+00	-1.723778371640062090e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	2.509458885651531190e+01	2.586217272884148155e+00	-3.671568671314447130e+01	-6.214518320620985037e+01	8.752084699965726244e+00	7.892011932967120558e+00	-2.931128232562703317e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	2.456119439231835244e+01	9.704699172077718927e+00	4.026122812494071468e+01	3.342668105877427820e+01	3.606330806263889244e+00	6.317924299256171494e+00	-3.302064017629889214e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	1.085879808330303398e+01	1.961355639312390098e+00	-1.682768094301412987e+01	-1.663483614696583146e+01	5.304729399661855638e+00	2.744090340678752682e+00	-1.317385148534023109e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	6.875650810349462461e+00	4.658537489928392006e+00	5.271665908179441473e+00	4.629199742005506657e+00	6.547121119515617593e+00	7.051351538107604178e+00	-1.752666805917014159e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	3.930225111222286216e+01	7.604795435831424477e+00	-3.113009818321436910e+02	-2.965891260729617898e+02	4.636385552457646497e+00	6.555757328712418008e+00	-7.964981936839202525e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	2.452640487765781785e+01	7.393431633300648897e+00	-1.121226811684115546e+03	-1.997166390006169877e+03	4.820089356538654890e+00	6.436751910540079002e+00	-8.278079966961000125e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	2.440093258283904998e+00	4.792401722551952403e+00	1.139649543555061317e+00	6.167393960226796867e-02	3.979575703636996753e+00	5.446258946992196037e+00	-8.842606429145162039e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.461770812833052879e+00	4.061419611268131113e+00	-1.016242563528174792e+01	-2.508237263167259101e+01	6.115574476039325802e+00	5.842659809277681582e+00	-1.559204125185820189e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	2.601639112332266635e+01	4.565637651734910207e+00	-1.165740395550987643e+02	-2.217259438866307164e+02	8.710015173975792280e+00	4.116847553198481613e+00	-1.487026928810952420e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	9.145452521585081263e-01	3.356245127330011790e+00	1.131760810238348069e+00	8.137359507775360212e-02	2.756795724873449593e+00	5.677646864491330270e+00	-7.878102152061837060e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.251955836699809410e+01	2.902623006152668328e+00	-5.112967618439402173e+01	-2.241480299743916476e+02	9.358105299992862669e+00	2.840470936914447631e+00	-1.834610792860372186e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	1.562045032966410751e+01	5.327381914418809927e+00	-5.554969918230632175e+03	-1.110700219677945825e+04	7.184180953140746340e+00	8.100079350122058486e+00	-1.941361940450384083e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	1.171701308413594234e+01	3.401851495089295963e+00	3.160881230591688151e+01	5.524416755111492705e+01	8.446742888455661458e+00	2.757153630767600117e+00	-1.218477133437423099e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.896999567868994774e+01	3.663567302536549608e+00	-6.188258832889233929e+01	-3.755382868828666574e+02	5.937084256239810287e+00	1.724873322804780340e+00	2.762325003278457425e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	4.321256243775556527e+01	6.938318988298256329e+00	-2.143733510729268232e+02	-4.288711757741386350e+02	7.982569529587980384e+00	4.912987199002385452e+00	-9.637182477268002145e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	1.464124269032476100e+01	9.806844508941635397e+00	3.758622436754673402e+01	6.350335664907199629e+01	1.113517137859979744e+00	6.948966747776466057e+00	-1.297014536505243010e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	2.021533556900417850e+01	6.500891642901253320e+00	8.207332202449646275e+01	2.904932630975660501e+01	8.416720389529832147e+00	4.931033294915004639e+00	-1.168302757105705858e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.060547606375936880e+01	1.644789758418389258e+00	-1.694663913227119423e+01	-3.271919272197425244e+01	1.390023818425964341e+00	3.501564976810171093e+00	-4.118673717315874505e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.814949768359786475e+01	1.733842276320081588e+00	-2.390453769190498079e+01	-3.485921948910235812e+01	9.058445458317228471e+00	6.110644360476757520e+00	-3.108028586663439441e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	1.970095556334524289e+01	9.645379383644469229e+00	3.161221450703537172e+01	1.854773327434886809e+01	1.000058182184688249e+01	4.101942015169253608e+00	6.345516275275370432e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	6.802755703475704685e+00	3.758594039491323535e+00	5.392557245517694220e+00	2.806463349788760553e+00	3.629958558554691628e+00	9.336178608587628602e+00	-1.180091115233084587e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	2.760578107394466585e+01	1.882092215198670537e+00	-4.101080952271098568e+01	-1.080867214084477013e+02	2.828189615346798025e+00	9.403296158747890487e+00	-1.049217596491001103e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	3.300607675419953324e+01	6.443776932084949394e+00	-1.446359932347197628e+02	-3.946368289429989318e+02	7.823943796981189358e+00	5.550245615241378161e+00	-1.331705915386235972e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	1.193149849419389952e+01	6.596454821425819404e+00	4.259608099768148293e+01	3.419042104062888399e+01	3.177116308528121102e+00	4.056413447955362628e+00	-2.109114818837350303e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	3.399875675340336301e+00	6.791212743991519751e+00	8.098446394643472601e-01	-9.565697559276223894e-01	8.765072659791332654e+00	7.681572024905431562e+00	-1.938050206559511324e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.113821446752228184e+01	3.387551404198987814e+00	-5.342786960881307579e+01	-1.857844815922456974e+02	1.904654924338148314e+00	1.257801713855049019e+00	2.197083502284972845e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	4.421025832025648583e+00	1.045874881236927623e+00	-7.237892390837523671e+00	-1.081004508579828105e+01	2.176494393777839154e+00	5.308328017383503905e+00	-7.719977585010923349e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	3.208956047854093274e+00	9.757828881678751287e+00	1.727752966879456897e+00	7.149028754819141129e-01	9.813285308597828660e+00	3.972929384037494405e+00	7.949613865191716755e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	5.383128477572432402e+00	3.242701698540273458e+00	1.719266343372860106e+01	4.577618363109279720e+00	7.037842145082528589e+00	9.285230692089006865e+00	-2.331330963681338986e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.128528800484189354e+00	7.154141170405821981e+00	9.284089409112162627e+00	1.242812822327121758e+01	8.615666629817761546e+00	1.103873421227302920e+00	7.566116451147229327e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	1.426632614704271695e+01	7.293003134467487492e+00	-2.477762243299843590e+02	-5.221247361102600735e+02	3.862372055614929689e+00	5.886585925369782757e+00	-6.021021399409982600e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	8.832166003152028821e+00	6.548673301471399810e+00	6.122863943625259253e+01	3.703766629989510051e+01	7.144207111703888557e+00	7.621379980211140825e+00	-1.636785719506931258e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	1.858966562773502362e+00	3.789376802042843106e+00	5.984244206452783210e+00	4.960639914628679481e-01	6.305368038731332447e+00	5.486142443502614263e+00	-1.632817023924740596e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	5.008895622356320132e+00	3.370338542021567463e+00	-8.512322972616578554e+00	-4.504822357935866251e+01	6.366259617486392131e+00	1.781705084468694134e+00	-7.025781687718711810e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	4.407101443749834147e+01	6.467096548850920890e+00	-1.548544545207831220e+02	-3.984630507770015697e+02	7.187341744635487473e+00	9.742518989272346275e+00	-1.926306469066608074e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	2.126896432915344448e+01	8.854803637840397812e+00	-4.692177614402130530e+03	-8.910872953198431787e+03	6.209506985307882587e+00	5.761552307967594544e+00	-5.458626774305944451e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	7.022623023160702083e+00	9.532068678836706610e+00	3.766107499763807098e+00	2.659094044957849956e+00	4.767673075416365869e+00	6.505938016070684782e+00	-5.411829705178766048e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.806444037827318283e+01	1.954989425135320369e+00	-2.924471392677368797e+01	-3.043797868277346907e+01	3.529875743613404726e+00	3.124472554017636572e+00	-9.589515897112578457e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	1.475301759734082019e+01	2.417249837370659016e+00	-1.874068775179382484e+01	-8.556012223390995075e+01	7.876837815295248291e+00	5.405840002121309773e+00	-2.470342879574287309e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	3.812514147408870002e+01	9.513162305616525316e+00	1.947208280933789979e+02	8.217677162405961155e+01	3.016074591280417660e+00	4.840360341149987811e+00	-3.376129652421991922e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	4.963309309703632266e+00	7.585928188159955177e+00	1.197026616354098350e+00	-1.284752122792955031e+00	7.241375647834429330e+00	1.633107105496074407e+00	3.701595380378817168e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	1.509057959878326249e+00	8.924638483669157907e+00	3.281939898188923066e-01	4.725121662893370933e-02	3.131948551742818498e+00	1.831798037217464037e+00	1.588331008971939795e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	1.238892970721153475e+01	2.929834727369055258e+00	-2.736625755104196855e+01	-4.882376038485372760e+01	6.652236548564434138e+00	8.485874693060234009e+00	-2.222154162569936631e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	4.097032096773181564e+01	6.432926716553573954e+00	-1.295532566541409665e+02	-7.444054826425291083e+01	7.720990821469350784e+00	3.106478781196075456e+00	1.803323067408385549e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	2.771298132402148795e+01	7.394849462912787885e+00	1.112187014550582518e+02	8.525557473450449208e+01	2.945294899099918151e+00	2.763323694971897115e+00	3.791787521835737085e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	1.410807194107253082e+01	7.146895027276615409e+00	4.780814709214795499e+01	3.647939175582796167e+01	1.561943156424348667e+00	5.510712218259407713e+00	-2.094261742956517125e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	6.432855311709718471e+00	4.655081596849022674e+00	5.040022560678344199e+00	4.565075951013200850e+00	2.172315166176240986e+00	8.037116996058676577e+00	-6.154764487828258801e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	8.386444021203246280e+00	1.095345230934933856e+00	-1.059104401112380422e+01	-1.052270907635009962e+02	6.552309426855062569e+00	1.499495238896912941e+00	-1.641478902237107107e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	4.161947078236482866e+01	6.206693313916364474e+00	-1.628142529565870689e+02	-4.911873229250750228e+02	8.676959053272204514e+00	6.268113284044456890e+00	-1.709881966765833283e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	6.429178960950640231e+00	3.247963394503123435e+00	-2.641148461314885409e+01	-4.662490305176008576e+01	1.354673421977597769e+00	2.084950033558407689e+00	-1.088160882940476748e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	3.763939197133557713e+01	5.168738805675171299e+00	-1.029106697466254445e+02	-8.507097737426772710e+01	7.581346709463398170e+00	1.372410539040760158e+00	2.737173537140164825e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	3.300406052718084027e+01	9.716009982026829306e+00	-5.168985863968347985e+03	-9.649728309276215441e+03	4.074492812788716556e+00	1.515623550806179054e+00	3.679372542746730090e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	9.336610067172291139e+00	4.631716710999341124e+00	1.452733776425297663e+01	1.793481718617577769e+01	5.377534671321636317e+00	8.385780567051824619e+00	-1.544317200915368815e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	1.613476828161228838e+01	8.506212862331782532e+00	3.234805450628022783e+01	3.238523012621008235e+01	9.436598104704513545e+00	2.061118549190009475e+00	4.028352427833528537e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	5.427017108713983795e+00	2.745209920111752133e+00	-2.260820592742208035e+01	-5.796152954042668171e+01	3.966166288155557051e+00	1.391975971324895811e+00	-5.842418894295601239e-01
