G	c	dx1dt	d2x1dt2	m2	Fc	m1	Fg	p	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	3.631354844251960756e+00	2.865177532026740970e+00	3.932581402667221226e+00	4.959603906264530515e+00	8.138590358771933708e+00	6.619687778478057893e+00	9.255372794698213390e-01	9.335293632098546013e+00	9.662848830130000843e-01	6.352625318311360303e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.491247932277187438e+00	5.952469172271389830e+00	8.866600996374156551e+00	2.749376952888240666e+01	4.672983274559570965e+00	-5.642532843311006729e+01	-1.635399588734334202e+02	9.211073411491398133e+00	3.875391295551261273e+00	-1.486851486696794922e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.150025424714101518e+00	9.314586639610324070e+00	1.581783664217808250e+00	6.903178557494475953e+00	1.390158820180406263e+00	1.813430815910969685e+01	1.609154408738186248e+01	3.506246988558358257e+00	6.436809417566290215e+00	-1.274080663897471055e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.377200560400079876e+00	1.268887722023712694e+00	7.584514496135152051e+00	4.323062940908942053e+00	8.032265974019937360e+00	2.694202096452977102e+01	2.332294969149917563e+01	3.305362469618468246e+00	8.662047998292692341e+00	-6.010649643765010985e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.539768114687381839e+00	7.105799701837401727e+00	9.929243132126847726e+00	3.508573714280046829e+01	3.467978531270910825e+00	-5.717230769781842525e+01	-2.487923501670600785e+02	4.416370409828536125e+00	6.928573487516989537e+00	-1.342029360052233145e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.270140225180890869e+00	3.816022361291512510e+00	5.740064448253211715e+00	1.101568670691849050e+01	4.576471435894355899e+00	-5.755207816065010462e+01	-3.984679137022758511e+01	3.196086805023623079e+00	5.218314697652713718e+00	-6.494586876641171180e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885214061010276776e+00	9.261782444169366357e+00	9.918279121550986233e+00	4.290870962631664298e+01	7.404234312922715944e+00	-1.828252625760520402e+02	-2.227753004092253377e+02	7.116410771113661937e+00	9.848843027199073674e+00	-1.771031995396683456e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.592056478638474104e+00	9.329795992732128340e+00	1.039236668337261138e+00	7.601901032901266397e+00	4.150271399068060418e+00	4.548677436907301086e+00	-1.343829247883428613e+00	8.498892861487265193e+00	7.729768954197066222e+00	-2.493147883275677401e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.292970078688797209e+00	8.997417837488288939e+00	4.685075084760834230e+00	2.214516409399615426e+01	1.148060978903145068e+00	-3.218592980618194588e+01	-1.356602277915804393e+02	6.829134290653295025e+00	9.299622050164646936e+00	-2.659413978155567904e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.162091512082872313e+00	5.487410429393106526e+00	3.356543307058430514e+00	8.777946780781048730e+00	4.340042902986618323e+00	2.902743689167528629e+01	4.588812669944192635e+01	8.284048704312308331e+00	5.930127922201322122e+00	-2.054723033423147527e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.513284192336831424e+00	8.418864434966957688e+00	8.108582005689591199e+00	3.352617496393948215e+01	9.346713219979582377e+00	1.299814873338433188e+02	7.695716946361235955e+01	4.607448094145507156e+00	3.740160647279012096e+00	8.598891060932899677e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.338857191288317594e+00	8.678657562496809419e+00	1.008364309638879952e+01	4.378171767307934914e+01	6.342108501658739961e+00	-1.351267983229896004e+02	-2.793910777229785367e+02	2.208925974657494073e+00	1.461759374642750853e+00	1.233191409134059491e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.102874119097513095e+00	3.887189557140842577e+00	3.180735140632572566e+00	5.387473698120456511e+00	6.660364895558459786e+00	5.705053315068016495e+00	8.015826527991361417e+00	7.715487991428916281e+00	7.424104762065828034e+00	-1.654974894480523773e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	2.980356166361947956e+01	6.347883589730569653e+00	-1.019106606940627330e+03	-3.715580941017769305e+02	4.077014942256142582e+00	2.429147000319245464e+00	1.008400283645072015e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	2.526085284699166156e+00	2.775114140416911734e+00	6.421704030775215415e+02	1.034472250011448750e+03	7.313784832257569590e+00	4.286058738070678054e+00	-1.758609844749017626e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	1.888621797906221644e+01	4.641051204032736521e+00	-8.825222727496667119e+01	-7.238373572556744762e+01	3.861388655736695430e+00	6.372403087184277837e+00	-8.465324685499494350e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	8.407627347003636231e+00	7.498835962667185662e+00	1.622304020683101555e+01	3.642273236065872055e+00	1.650053116880014770e+00	5.977017407468754762e+00	-2.657628667037606807e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	1.143260389174057678e+01	1.806285581802954399e+00	-1.019905720209242972e+01	-1.524453087991707321e+02	1.018386623641923627e+01	6.330077057683915598e+00	-3.346636089808015413e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	4.890161914734275861e+00	3.703009352478590976e+00	-1.004003416087014600e+01	-5.134263070417959796e+01	2.347992981121930445e+00	2.213989458841064906e+00	-2.833609764599755998e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	1.524861803571414676e+01	3.583418474445509982e+00	-9.336977513833393516e+01	-2.357097079756086373e+02	9.640754352825148032e+00	4.450019457434469139e+00	-2.354189722251671313e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.426150936718986628e+00	5.159344949357680399e+00	6.566679707466705374e+00	5.868200083850563242e-01	9.679576272288317185e+00	6.260107528407194977e+00	-2.445167127617814629e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.294339794562674228e+00	9.761521507390051866e+00	2.601927100967711848e+00	5.108254653791621358e+00	8.167667635999086073e+00	9.583909476636737423e+00	-1.648943190755582577e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	2.998805609866921795e+00	2.041285106051478060e+00	-5.787331918211959803e+00	-1.676862634005313168e+01	6.448133394840130705e+00	7.741006467918921885e+00	-2.497589985741475971e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	6.381306699858916964e+00	5.762523304502619403e+00	9.680776354515451487e+00	6.852671479842130431e+00	6.370659439241106448e+00	9.410408131248757968e+00	-1.716372315706189156e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.573762713143449332e+01	2.481947461661929033e+00	-3.666649982278503472e+01	-5.970899561195459171e+01	8.818341464136883801e+00	7.363211333048401919e+00	-2.969991392403955999e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	2.385228586916620941e+01	9.761248062137081405e+00	4.033942812627889651e+01	3.274764555303433156e+01	3.877451230555299500e+00	6.756198061659688392e+00	-3.736039827384346701e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	1.117306190135211352e+01	1.681916355180686384e+00	-1.849463462421360660e+01	-1.591729062488602686e+01	5.374755588665866668e+00	2.430037488446632477e+00	-1.351754126445442417e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	6.374166220445033559e+00	4.549534265321939941e+00	6.136210502497933206e+00	7.657072076197957600e+00	6.607177331732870584e+00	6.736578026929633367e+00	-1.742621187894210877e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	3.827094407740855786e+01	7.757345456669729522e+00	-3.136856243343133883e+02	-2.931105458228866496e+02	4.603803562252247517e+00	6.270568568530284992e+00	-8.056741328899779120e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	2.415943491290592249e+01	7.506549684317690208e+00	-1.121460177057864712e+03	-2.002342246363184358e+03	5.262125513087828388e+00	6.240826545369219325e+00	-7.917241708719929605e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	2.699456598531804641e+00	4.693539625032826734e+00	1.232542397805844736e+00	-1.714628746701469364e+00	4.563521184078859427e+00	5.162070731020498293e+00	-9.127861579251085544e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.831276236250232614e+00	4.858696273418124711e+00	-1.080801384412910870e+01	-2.875542916169037255e+01	5.985719892963423661e+00	5.518593077617519604e+00	-1.642856813287762563e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	2.503506384157905984e+01	4.531900151718317282e+00	-1.192095958901699078e+02	-2.226452601203496044e+02	8.939036662550467582e+00	3.334010688152106106e+00	-1.489928385725329996e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.093990426613815181e-01	2.924197516529424501e+00	-1.419591472700407309e+00	-2.274523836291014511e+00	2.621273971353761834e+00	5.709454485602522666e+00	-7.359897162391066949e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	2.329389276026266842e+01	3.176389990355521942e+00	-5.223464977053833991e+01	-2.219932582788146078e+02	9.249842611343307652e+00	2.841660718790138151e+00	-1.833420105701233993e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	1.583710199537701513e+01	5.511687681473760314e+00	-5.553983723124059907e+03	-1.110683297247210066e+04	7.096596073567421392e+00	8.862230593047748073e+00	-1.992060473741627291e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	1.246196899184130125e+01	3.479514728536966750e+00	3.214331554193064022e+01	5.725933918179177340e+01	8.595930456477656634e+00	2.805400312519415795e+00	-1.266720718796402956e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	4.000100903931164709e+01	3.461315413566060428e+00	-6.254890596040145567e+01	-3.724970727209470738e+02	5.712966394268740089e+00	1.628477762593053546e+00	7.888393794657775349e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	4.358406633067620817e+01	7.017271188264518678e+00	-2.159821577597001578e+02	-4.267876313337796432e+02	8.437779029808810449e+00	4.596847290797740904e+00	-9.839587086543120975e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	1.427098968131650736e+01	1.015505312833381524e+01	3.849134451637478804e+01	6.286451463599316725e+01	1.401230646284153059e+00	6.898357458650735019e+00	-8.583544434827379277e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	2.048545685420699058e+01	6.487310549442685037e+00	8.018645516973258225e+01	3.011281859317467280e+01	8.545585763054312167e+00	5.062540156099848865e+00	-1.145676114365017995e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	1.214692180342000505e+01	1.294923015002233280e+00	-2.037950044386609250e+01	-3.391579173608197806e+01	1.281230071055684316e+00	3.352714123450049044e+00	-4.378954488404612100e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.037636014118117345e+01	7.455374127680518548e-01	-2.450486601702145251e+01	-3.860622201275980103e+01	9.235129174411296660e+00	6.040277906399994734e+00	-3.062515881547090046e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	1.999760971204045745e+01	9.666897253844457083e+00	3.098299625308357719e+01	2.200878300708438928e+01	9.133128554000714772e+00	4.643482362383765327e+00	6.036009974260055699e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	7.329027589140694410e+00	3.408761102987334812e+00	6.543833412310601894e+00	2.194335227473726224e+00	3.766685497867690025e+00	9.290444337429301314e+00	-1.221141629863314471e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.822132913371992657e+01	1.801613751280099596e+00	-4.080292257914381082e+01	-1.126767351750251436e+02	2.936475838034861230e+00	8.786246706356804381e+00	-1.072061715139090232e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	3.269573734935543996e+01	6.172409233735272949e+00	-1.422399705275082908e+02	-3.934951040572772740e+02	7.374564374111146847e+00	5.760951684747156243e+00	-1.303654595312488418e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	1.311589180361333717e+01	6.374404447449038891e+00	4.160052332842180078e+01	3.398855601315016628e+01	3.387879011621258485e+00	4.037177157807843919e+00	-1.762633350686107159e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	4.295393259616030690e+00	6.629407570486887558e+00	1.654111615531414170e+00	-5.729729723477207770e+00	8.950989272361285387e+00	7.165399805979280501e+00	-1.954777172703417421e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.111894171952047472e+01	3.223950565419474668e+00	-5.370533504053405238e+01	-1.899954164874276898e+02	1.420724045629956578e+00	1.447723008079091711e+00	1.541701906173800429e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	4.182205988718182610e+00	1.346099001392467853e+00	-5.461975937836543338e+00	-1.243963084836615884e+01	1.810382665757455989e+00	4.999198077611083590e+00	-8.129285363096133921e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	2.143114453787942963e+00	9.840405790763723459e+00	1.446251725729067017e+00	1.830338193414483783e+00	1.037459500809387869e+01	4.147969265754659851e+00	7.597396459799605317e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	5.768407612598063672e+00	2.931072559350612394e+00	1.786542039167083118e+01	7.560843563407534162e+00	7.013797177141002592e+00	9.808002554342396095e+00	-2.372773425890877874e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.284454837021919538e+00	6.794151468246247383e+00	7.552727534421880051e+00	1.474952639079377725e+01	8.887694235950210242e+00	1.059482965302987134e+00	7.585005982026493143e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	1.375012784881016970e+01	7.462285290129380577e+00	-2.485462313028441770e+02	-5.212998888802904958e+02	4.225845968936497776e+00	6.272484941144373494e+00	-5.381891620645335550e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	7.929430548208399543e+00	6.774946272247488466e+00	6.112310741437741513e+01	3.722917813026428746e+01	7.195641415147467690e+00	7.328987077595940036e+00	-1.608845760336189556e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	2.471703776767671279e+00	4.096888327754091286e+00	7.533532513558002464e+00	6.064528505403626646e+00	6.625219482240861879e+00	4.948371512799070615e+00	-1.673463281010564785e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.928962232314311187e+00	3.168410176145041390e+00	-1.154789019366358183e+01	-4.341377034897976728e+01	5.852911439399457905e+00	2.322010187525077818e+00	-9.373072159376383272e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	4.432007965517595949e+01	6.646790249897899017e+00	-1.554083153910814303e+02	-3.979247919023163718e+02	7.080008055222043239e+00	9.836588944750403130e+00	-1.939169752121188850e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	2.207694124601999874e+01	8.314079980235931089e+00	-4.692438406008169295e+03	-8.908030309769726955e+03	5.339239521134832245e+00	5.836738187707146253e+00	-5.391222460092732760e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	7.445833975391673576e+00	9.465689084092513639e+00	5.139088044932851318e-01	1.133646435729196877e+00	4.386017258757588522e+00	6.843686309063149231e+00	-4.746082495058333350e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.770777840912723988e+01	2.084975088906220630e+00	-2.998793495593607972e+01	-3.182403590505975544e+01	3.334598624029009084e+00	2.984703676713428067e+00	-9.739658996606541663e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	1.365589439051357523e+01	1.830789910943408261e+00	-2.149799277191013402e+01	-9.004271192690968917e+01	7.736016261262387061e+00	5.577819630140966822e+00	-2.407866488152648543e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	3.840439615310415178e+01	1.006909734255597044e+01	1.907224126726122506e+02	8.177609311539985981e+01	3.047729854380590631e+00	5.047104669178223979e+00	4.175990374870872102e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	5.953565383212684026e+00	7.987912015323951564e+00	6.063621206310501055e-01	5.401314111351594782e+00	7.225564646956297743e+00	1.318885938349647180e+00	3.686570425975612153e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	9.893749299903835670e-01	9.122068190350901773e+00	-1.128083135524285963e-01	5.163223363779809727e-01	3.136419802427155457e+00	2.370468698246966710e+00	1.584340653347165073e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	1.270447421826312961e+01	2.562490710600863419e+00	-2.744559704038884718e+01	-4.908590414137153601e+01	6.675553247713097882e+00	8.895736307586892266e+00	-2.224660442332055155e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	4.214158938888249395e+01	6.269839315601385188e+00	-1.294509047169813414e+02	-7.163505610081259078e+01	7.814375036833690835e+00	2.806244352033646194e+00	-1.186831749403870206e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	2.804887338845107436e+01	7.524198406314231313e+00	1.099071338859188813e+02	8.548353268391767301e+01	2.707231680269105212e+00	2.809564817503010126e+00	3.763274440855867375e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	1.396029377906855728e+01	6.817137542856070098e+00	5.020402956869459388e+01	3.374539295322678356e+01	1.342094409792555343e+00	5.480815803795165309e+00	-1.911243892268786437e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	7.159476962157693691e+00	4.624516481544391766e+00	4.500208211176764728e+00	3.655922351441750262e+00	2.168720046612684360e+00	8.307778712320571302e+00	-6.654988136260412190e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	8.080337214933216217e+00	1.384966508216772141e+00	-8.525288812915816195e+00	-1.091512087381861704e+02	6.448160012979297306e+00	1.170575072815874584e+00	-1.655671026272564106e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	4.065783773696880132e+01	5.841794316988267788e+00	-1.649422424732455283e+02	-4.904290515813182196e+02	8.350357560314099814e+00	7.179446215398183284e+00	-1.702753228179016531e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	7.451404117756591283e+00	3.367890838146320842e+00	-2.753202302496531573e+01	-4.906759502057845168e+01	1.699531270124899462e+00	2.025031408471142491e+00	-8.890592744421577098e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	3.753208784244515783e+01	4.577326880094577000e+00	-1.021675656116928224e+02	-8.190808833384325283e+01	7.804758906537908381e+00	1.530711629956005071e+00	2.817257985840716117e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	3.289504699656774989e+01	9.362759298188455759e+00	-5.169466304292697714e+03	-9.651060329732414175e+03	3.837726210169631003e+00	1.855298877885779518e+00	3.640165154443378981e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	8.682745127601355861e+00	4.454740399316443167e+00	1.325478762554662460e+01	1.553237776887104005e+01	5.250007389143203085e+00	8.453712582228581240e+00	-1.571449687203696399e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	1.566312523568672255e+01	8.697217926788697540e+00	2.951563732184108346e+01	3.211013364792268021e+01	9.907028839356286198e+00	2.030222753990292173e+00	3.951587405120586283e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	6.596639048157035390e+00	2.507183724547912718e+00	-2.122263390834745778e+01	-5.768330300577903103e+01	4.031476277975952982e+00	1.268431230224765782e+00	-1.023642191373827615e+00
