G	c	dx1dt	d2x1dt2	m2	Fc	m1	Fg	p	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	2.192288404745736585e+01	4.004974940908059722e+00	-1.485930696297967017e+02	-1.155371263728487747e+02	3.321927258005804795e+00	2.901344168370345145e+00	-4.142946805852012027e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	5.427138076180784587e+00	7.583710514254095258e+00	6.423786424022425834e+00	3.162798437371671323e+00	8.976407947061185055e+00	1.374276970545927457e+00	6.336311294296070429e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	2.782428267668972666e+01	4.639066175569031003e+00	-5.671406008125520515e+01	-1.591835074027103474e+02	9.052191318658815433e+00	3.896258937475630013e+00	-1.466863193415843902e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	5.527392968883116708e+00	1.619948320397371688e+00	1.577686380620646389e+01	1.431049051731971566e+01	3.679105312257330507e+00	6.029840031816008583e+00	-1.273712817019772636e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	4.557294338024575175e+00	8.056764994143302161e+00	2.940852682072480917e+01	2.311331600454638036e+01	3.077975300344429233e+00	8.733437952844537833e+00	-6.610223409404293093e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.519776071525556205e+01	3.575176249618223334e+00	-5.582271782506393265e+01	-2.458447542700258452e+02	4.696690573807907221e+00	6.995864742589326113e+00	-1.401311044579451881e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	1.109352722204175201e+01	4.892869148910502730e+00	-5.850139037067879144e+01	-4.078491111461283225e+01	3.163358364043360904e+00	4.919774578434441992e+00	-6.359427521096059799e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	4.394912153794789589e+01	7.165443249342988707e+00	-1.832222940692749091e+02	-2.187231312021045255e+02	7.048189930699144234e+00	9.568531232446430224e+00	-1.765032788541629216e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	7.162053110284388957e+00	3.998976367468504822e+00	4.204485333274156744e+00	1.651630665314969493e+00	8.441311492520393145e+00	7.471017437028336872e+00	-2.473256159198389881e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	2.263482172337472420e+01	1.506578745579044254e+00	-3.311400025752287490e+01	-1.336301770995971765e+02	7.058346791940419251e+00	9.373801827078668936e+00	-2.594688298698449458e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	8.836993700907363802e+00	4.366881396483175415e+00	2.870873486243213080e+01	4.433091953041015643e+01	8.428568150095358646e+00	5.743767120604270637e+00	-2.089932214059079030e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	3.316109307757541558e+01	9.500921431947228157e+00	1.307739462100626895e+02	7.296411708001861030e+01	4.575183157588146976e+00	3.333357770813733190e+00	7.803834711243811562e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	4.226078173828780393e+01	6.783522402981258637e+00	-1.360375138221085649e+02	-2.777610500565864982e+02	2.408173353503022973e+00	1.473964172034181619e+00	1.247772286127456098e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	6.425929618681916367e+00	7.048570959789315360e+00	5.634915690117964893e+00	4.273915466056715573e+00	7.641930048791476970e+00	7.541128081944955319e+00	-1.626739359413384278e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	2.914627290780854096e+01	6.683527658807527416e+00	-1.018493949118745149e+03	-3.716692643346196405e+02	4.248726110349810625e+00	2.099197846035834480e+00	1.017637964315847476e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	1.839030450817286333e+00	2.784500578865292120e+00	6.411934087231998092e+02	1.033776161262625237e+03	7.031972343806204506e+00	3.721757162392337115e+00	-1.761656793271219712e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	1.938870558550045331e+01	4.768138636185257795e+00	-8.916962862212703556e+01	-7.210871905220093936e+01	3.436260344079565598e+00	5.792659140309439181e+00	-8.091880250330330426e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.967115204675077500e+00	7.758109906160460589e+00	1.592157726602927426e+01	4.297915038673637333e+00	1.730685170670215545e+00	6.080755752982050844e+00	-2.505923435650085906e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.016236935751143378e+01	1.909892064248365440e+00	-1.265173884221251477e+01	-1.536525757407630408e+02	9.937187478559463827e+00	6.408646631966997020e+00	-3.380914468248457183e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	5.521359603368247271e+00	3.506172955033126648e+00	-1.190203466092246032e+01	-5.364066340738309435e+01	2.404791169131474060e+00	2.496376872225946286e+00	-2.880751446198189569e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	1.503541018725761624e+01	3.487886768013102490e+00	-9.479397752999278737e+01	-2.330801897477063562e+02	9.890131017651949463e+00	4.418680171637511478e+00	-2.397331461960857268e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.124110916324220888e+00	4.888454321529303925e+00	2.933817386962758178e+00	1.175743217215031278e+00	9.795559428743340291e+00	6.553412668168105526e+00	-2.457825643346365752e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	8.899643448990749661e+00	9.827540175203388628e+00	2.759903702150342752e+00	4.325099141607491315e-01	8.138464764051878575e+00	9.729002006699783323e+00	-1.612912752854245113e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	2.418201837954234268e+00	1.605492314183241787e+00	-5.237410463667941940e+00	-1.720613601861013109e+01	6.924319857028208958e+00	7.555800974053558328e+00	-2.478365166294491573e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	6.249656895637571985e+00	5.676799932137273075e+00	8.464241924768575842e+00	6.120442412971723201e+00	6.204224048275831294e+00	9.306978339216403384e+00	-1.725885298395923684e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.533644322813233529e+01	2.610016142358806857e+00	-3.634746761083792421e+01	-6.300868720772152187e+01	8.798068028219161008e+00	7.863755734946348497e+00	-2.933001405738936995e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	2.456338029128284717e+01	9.739645113666917098e+00	4.031640266178231968e+01	3.426366243050719618e+01	3.607499910037947455e+00	6.329419614241996506e+00	-3.318659752434430121e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	1.105895351604788956e+01	2.027493415459370674e+00	-1.709990780396184107e+01	-1.570535671896152152e+01	5.216227893235820368e+00	2.727366497297036840e+00	-1.312481764173614707e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	6.751511202356451413e+00	4.624953202438676136e+00	5.317900067792684204e+00	5.325111049400384822e+00	6.570887325939607670e+00	7.001920012678314542e+00	-1.760077597814047223e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	3.923721748360469519e+01	7.639106257794823662e+00	-3.115804531557968176e+02	-2.967565138295302631e+02	4.692919075820920938e+00	6.604462631432464370e+00	-7.938490177302748307e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	2.453707072475528150e+01	7.347173047436484694e+00	-1.121318188432066790e+03	-1.995571798606940092e+03	4.846996641454060395e+00	6.429183437698792858e+00	-8.311390498066582921e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	2.487747049443899350e+00	4.810822329201061009e+00	1.278226185024973205e+00	4.220360889240951652e-01	3.970669193971186672e+00	5.392804987014784501e+00	-8.835968293210644475e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.480040823326999266e+00	4.117789139930524200e+00	-1.017688004807319757e+01	-2.588576506709673097e+01	6.073498409111740770e+00	5.757431328197847975e+00	-1.561570747507283663e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	2.600914605926950074e+01	4.574534359552439255e+00	-1.167214618538143043e+02	-2.223614290810758121e+02	8.654735815820844280e+00	4.016241901151281546e+00	-1.484086499131896453e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	1.049563317751484037e+00	3.383661209493157074e+00	1.122629676569137924e+00	2.799745957912784244e-01	2.810424018631349607e+00	5.666331804470746469e+00	-7.909019811538927414e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.273567073078032763e+01	2.854403445631983782e+00	-5.120416365177226226e+01	-2.239418225839706054e+02	9.399896724871720011e+00	2.780196414749394496e+00	-1.834772153574011000e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	1.548477461441146019e+01	5.341052520045069585e+00	-5.554741788007290779e+03	-1.110728143482662927e+04	7.199385813549179503e+00	8.242834772462009241e+00	-1.946772543048261994e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	1.177955612844797884e+01	3.410286563432975981e+00	3.168801397999957459e+01	5.479802590841033094e+01	8.403269133668576529e+00	2.669969268754094571e+00	-1.213522764813697208e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.894510559389532744e+01	3.588374378987668756e+00	-6.251970665763887780e+01	-3.751796479717750685e+02	6.006978004977920449e+00	1.769886212760305222e+00	4.004115198962663880e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	4.317011980065377230e+01	6.914211535389544139e+00	-2.147175690951962679e+02	-4.286759494655909748e+02	8.012076922849233895e+00	4.927300816025396379e+00	-9.588542576010480545e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	1.458162640656596487e+01	9.715217016762176527e+00	3.805351213993269965e+01	6.382361379376724386e+01	1.151858578727103621e+00	6.913606116705637739e+00	-1.371138479614883554e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	2.039582707479540602e+01	6.436412082474769036e+00	8.270258483131175353e+01	2.971353857656881203e+01	8.374159994911973826e+00	4.934094573339296907e+00	-1.166741099951569893e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.088186394104738852e+01	1.688970963940681136e+00	-1.698543476904832161e+01	-3.261918748143992985e+01	1.364950284945139147e+00	3.496138057794731413e+00	-4.126698466046376801e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.824222704150713525e+01	1.668804889629028620e+00	-2.413546620662816267e+01	-3.470420707288421625e+01	9.000772031190376055e+00	6.026003640742453982e+00	-3.101610248278305093e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	1.962754689558990151e+01	9.560514254350330532e+00	3.176977379565358461e+01	1.924282601936470272e+01	9.935863454189863830e+00	4.132611607119123676e+00	6.344097377584164477e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	6.900947830698576979e+00	3.675959409348313223e+00	5.106850828054253277e+00	2.438745057762317980e+00	3.655190027203050640e+00	9.405040518254807580e+00	-1.172735385298467747e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	2.765366881672385091e+01	1.827109644738514671e+00	-4.105501025527726711e+01	-1.083388150014525593e+02	2.892969360936167078e+00	9.301928641474093595e+00	-1.043292798563539492e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	3.267849568104423952e+01	6.385129325559515401e+00	-1.446063930361456187e+02	-3.949872159536104732e+02	7.895476179875008604e+00	5.535079594189294738e+00	-1.329576307704482474e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	1.223510819813139960e+01	6.603010210444672623e+00	4.241627802540321568e+01	3.461533780202869082e+01	3.274232124263618537e+00	3.951090249885004457e+00	-2.135505338257693619e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	3.495833934499934514e+00	6.833760424297653735e+00	9.597892834529241357e-01	7.274738103846899173e-02	8.779896105618483659e+00	7.628910356752297339e+00	-1.941961464573836693e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.084019795705818012e+01	3.411477597698747921e+00	-5.333556640196585619e+01	-1.860804527327833284e+02	1.921442100271282927e+00	1.326940227385316140e+00	2.163753144829301256e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	4.430147442930790547e+00	1.142796428353612725e+00	-7.431950397142667697e+00	-1.042632777327278681e+01	2.143016181726148606e+00	5.260540248953238240e+00	-7.605265673143915883e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	3.289713514628314961e+00	9.691567868451445023e+00	1.703011243660837781e+00	1.296347131809326259e+00	9.804242165336715331e+00	4.035726946189710951e+00	7.932840999638354873e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	5.189642211161820562e+00	3.253620585369414009e+00	1.667586841367623052e+01	5.266588371128505308e+00	7.064547472447620713e+00	9.293572121971152455e+00	-2.329957595841992202e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.109488234129337059e+00	7.077991144534350632e+00	9.100901355355336619e+00	1.261558708985994670e+01	8.622171000008233221e+00	1.102455992990457379e+00	7.575091787509086316e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	1.430784899964904433e+01	7.362357299622365403e+00	-2.478895956157374201e+02	-5.230134886231305700e+02	3.916170256017470042e+00	5.974083665683012079e+00	-6.005946218313890306e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	8.805405219623558821e+00	6.493504784798307838e+00	6.121382118349182377e+01	3.733032004075838728e+01	7.085937910951782825e+00	7.666496750234854218e+00	-1.635440585649037004e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	1.958180328887453525e+00	3.818332818308581178e+00	5.758641156043400322e+00	1.175037065679390702e+00	6.348569987270229475e+00	5.359893219905732309e+00	-1.635703225775812797e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	5.157543693957323150e+00	3.428963399356997233e+00	-8.457821258767008743e+00	-4.546037383971591339e+01	6.425289011010391071e+00	1.758998463631424203e+00	-7.081788816667684561e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	4.409518122912791682e+01	6.374321768287641632e+00	-1.549303607592695187e+02	-3.985952633593698806e+02	7.135046261450751715e+00	9.750998450236615156e+00	-1.923208049258919061e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	2.145181545959986025e+01	8.794699983432121115e+00	-4.691888971439459056e+03	-8.909657133120843355e+03	6.179403827790717507e+00	5.660332380326412505e+00	-5.525876460254345979e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	7.046301381674075159e+00	9.523241055003806466e+00	3.411217812323594778e+00	2.242154549229341320e+00	4.867407891855516588e+00	6.525545305861526479e+00	-5.254613627191775826e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.797996360456919973e+01	1.957305962823886025e+00	-2.933327528566522702e+01	-3.163058301408077710e+01	3.488040766207081589e+00	3.130709900497992138e+00	-9.578955186242328779e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	1.463011495732821743e+01	2.394238408473196689e+00	-1.932108989190554382e+01	-8.410832295310495965e+01	7.912821393093827815e+00	5.359325372735779247e+00	-2.457410386113221179e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	3.794809697986836738e+01	9.504416986930920075e+00	1.940198211318124208e+02	8.289907112008098977e+01	3.029636496730021111e+00	4.860682608661047510e+00	-2.769846863634849998e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	5.028403641219647113e+00	7.629276468587138815e+00	9.906957376418338290e-01	3.445849396225464378e-01	7.229640803411207628e+00	1.674997661039350660e+00	3.698318527440351033e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	1.425730987324167032e+00	8.950655935074649960e+00	3.406180717775957878e-01	1.028138104347566528e-01	3.108535078676795127e+00	1.959430922822618992e+00	1.596572186070290122e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	1.231463914837098272e+01	2.825387369230637713e+00	-2.710073209261090810e+01	-4.941864308133899186e+01	6.631488069102440264e+00	8.540292808063689733e+00	-2.212938354219425818e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	4.092200413575093876e+01	6.288628702633718426e+00	-1.298049653447485525e+02	-7.452057095551998600e+01	7.727538858920127929e+00	3.155008731701259617e+00	-1.462074421089753773e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	2.777812389840113383e+01	7.308803568936601103e+00	1.111620930679477510e+02	8.446206434167524435e+01	2.973272004457595763e+00	2.755153182284090452e+00	3.882140803901074744e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	1.425308380372243988e+01	7.121447031002985817e+00	4.765503414105718605e+01	3.601424570752722332e+01	1.541781603545409496e+00	5.547206962231070904e+00	-2.208513565135473034e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	6.348349531548097779e+00	4.675988495063744921e+00	4.516587125512169010e+00	3.587782745255787553e+00	2.179420638475520811e+00	7.912533841004867341e+00	-6.140468980886168104e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	8.653818331340723091e+00	1.140001974698361176e+00	-1.032479801310563516e+01	-1.057951752523306368e+02	6.457580261161912638e+00	1.564450672958990429e+00	-1.637899426679894077e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	4.167011494225447166e+01	6.248396066376122882e+00	-1.625427245684154514e+02	-4.910128984310695728e+02	8.642042721683880657e+00	6.199125234996407663e+00	-1.713436259509777315e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	6.836967428133996272e+00	3.285182507533414675e+00	-2.633293916811367197e+01	-4.666689017118421390e+01	1.397266883666211656e+00	2.068928687127172150e+00	-1.165393521385566400e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	3.783826418635722177e+01	5.053723651864290289e+00	-1.031674031965892624e+02	-8.466267500376746113e+01	7.611299456637007133e+00	1.329211968659238519e+00	2.744719852508621116e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	3.314398653247832272e+01	9.614715867355236867e+00	-5.169156892790473648e+03	-9.649574552098014465e+03	4.078609704979709427e+00	1.478219224384784036e+00	3.683243304197005585e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	9.182010973709271440e+00	4.596101155264984861e+00	1.477730252512005116e+01	1.783530867462381408e+01	5.300664378882733452e+00	8.504483632308152963e+00	-1.548556567708605058e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	1.604644925491259144e+01	8.550818715486506960e+00	3.208901142646500659e+01	3.241799257333848061e+01	9.364212913495165935e+00	2.064394570441849375e+00	4.027313046354560555e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	5.511705220284407680e+00	2.691011353375151849e+00	-2.231430627378755460e+01	-5.875335531736384809e+01	3.996898583278158945e+00	1.407257929817583131e+00	-6.494193940289658684e-01
