G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	m1	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.185269212697951824e+00	2.990998563881107408e+00	1.293864515186638586e+00	5.936310844742738624e+00	1.312768540130596406e+00	2.594935043775854489e+00	1.096679779624746942e+00	2.488902079436277948e+00	7.198352629559193971e+00	1.016876597905881363e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731433549041442532e+00	9.880858298058075917e+00	1.555637973415921582e+00	3.591939611616764783e+00	4.532014761450971818e+00	1.644287328558150074e+00	4.240122677082218239e+00	7.358800374596198957e+00	1.927049076593380317e+00	4.175478396328853314e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.500666948962734892e+00	9.486692557636958512e+00	9.152408169402649563e+00	3.763077397587175188e+00	7.285646265236402463e+00	2.885175218118320561e+00	6.578109174019516558e+00	5.822919707943311707e+00	1.809427609308989560e+01	2.124303128145597963e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.909508981792487958e+00	1.356881567386562848e+00	2.248116334214782075e+00	4.172242290836678080e+00	2.737138973480741200e+00	8.454327373341342877e+00	3.991395679656020157e+00	6.721251118535853664e+00	4.393495723107822926e+01	1.917029369157257745e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.637175090572816849e+00	7.348040995026840605e+00	5.786515071492047468e+00	6.599313812512714428e+00	6.772999369976015593e+00	6.073638230864613519e+00	4.003307419266624478e+00	2.770680924672747736e+00	3.705854654120643232e+01	1.965797196761303045e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	4.008037714705738885e+00	3.336969344863224052e+00	1.425507922238997027e+00	2.852393306408000928e+00	2.889067747019610888e+00	7.341629494802374367e+00	1.669133390121603444e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	7.598242246203957606e+00	8.964128413732796119e+00	2.595781953314518020e+01	6.953317879422641568e+00	1.375120658763442805e+00	3.936822076009051585e+01	4.334892818516191682e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	4.648281460333716808e+00	9.059518784780649980e+00	6.889057845050292173e+00	7.339337560510324820e+00	3.889524683788411874e+00	4.262268437421275991e+01	2.456943788688791930e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	1.615297292406683072e+00	3.680383939834062534e+00	6.389838765853325109e-01	7.226619281289171859e+00	6.041247779012819841e+00	8.658426178616296376e-01	2.559863861644184335e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	8.055554360207063169e+00	3.072888353071217438e+00	1.893982844983209191e+01	3.501293407804199287e+00	8.729503588561694727e+00	3.182485094133913890e+02	1.394573617108561203e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.576209901550470693e+00	4.705107863771348597e+00	2.299953502130672955e+00	4.582390761867767282e+00	6.997265515132367497e+00	2.394932048386765189e+01	3.760504356048301577e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	4.890977974818873086e+00	3.162738892145307013e+00	4.216486882306965889e+00	2.794156034254398513e+00	4.917130733731297276e+00	5.553270030469717966e+01	3.051606986351798056e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	7.169287551943595460e+00	7.047880862536102242e+00	5.420907029327977966e+00	3.704147149999937660e+00	9.574792856476733505e+00	1.349103806193728303e+02	7.544752971680953380e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	3.992785051634235138e+00	8.441495729520559266e+00	3.464917859690192170e+00	7.204442560533984796e+00	7.479984611596942834e+00	8.816728178774765112e+00	9.891744587085298246e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	7.055120319412465868e+00	1.127154974160278433e+00	1.477118271503337255e+01	9.372008170121883808e+00	9.843793795993400764e+00	1.363031498247177176e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	8.420755879544547184e+00	6.972922923663203321e+00	7.383476888769812341e+00	5.757773686776952893e+00	1.656376157706864305e+01	1.532765876267068395e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	4.573819135496421495e+00	4.959230957640651027e+00	1.968512995179218628e+00	3.332408400199715626e+00	4.478249203644962506e+01	2.338594115539920359e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	2.414814636436642292e+00	1.892008872227139538e+00	1.340379970343278160e+00	1.476770305429618402e+00	4.871217801672521830e+00	9.740175693014910818e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	7.646849762504678516e+00	1.389019333580931459e+01	5.233706455389929069e+00	7.535137854714042405e+00	5.480070782785481498e+01	2.628746181872430032e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	4.237215343772172460e+00	3.350159950901474115e+00	2.407238830968370547e+00	2.096214632224451702e+00	3.418008805874357847e+01	1.990692528466380784e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	7.034968889768403066e+00	1.474349762453289081e+01	1.284922885156059458e+01	3.715442890033265666e+00	2.359285930270551646e+01	1.161871392171708317e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	3.438948771619621425e+00	2.573938725533225114e+00	2.711899982373736862e+00	5.792706382336259452e+00	3.577987435214319589e+01	4.438838017297650040e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	1.730716266186516972e+00	4.375704177688488627e+00	1.242041306118385480e+00	6.079365002573145382e+00	8.682919001146476035e+01	2.295771670013291743e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	9.930756863005838042e+00	9.108073259581408010e+00	2.035192161540307509e+01	6.409228548553251414e+00	5.966266531409298324e+01	3.225491872016211570e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	2.411345642173063464e+00	4.982678574552314998e+00	3.465991162288428740e+00	2.495268205128311934e+00	8.302473413063546914e+00	8.924359311877476664e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	9.896810031488188386e+00	4.748953683482912247e+00	9.884816860365583935e+00	4.411937955503759667e+00	1.051936360812081617e+01	9.479841231879860830e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	9.795805122653520769e+00	1.180207469289033284e+01	8.429638161491924464e+00	6.554788367128690396e+00	4.187474762278616680e+01	2.392654721305958798e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	8.148610625979546995e+00	1.062178278906198692e+01	3.581247231828827093e+00	9.722429121511348526e+00	1.300143243005184104e+02	5.079706482166839621e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	6.932763460846554260e+00	6.990325855771190255e+00	1.731537026523345801e+01	7.538117904179379103e+00	2.248853102875956012e+01	2.255479434661018079e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	6.208807091198907280e+00	9.160124028229303050e+00	4.906152742411978629e+00	9.307422935108236928e+00	5.599915296418487998e+01	3.705236682386479519e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	8.790621455651079330e+00	3.916213952278856603e+00	1.159953526831557191e+01	7.863085356252033975e+00	1.273505859597912746e+02	7.943341640621619959e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	3.608533948400404423e+00	4.322732909584272143e+00	1.562605198587418309e+00	6.328015265183183580e+00	3.037511628568744726e+01	3.242950736691478930e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	5.216940922773948053e+00	2.717259254961095660e+00	9.095131220389570004e+00	2.735358420374508714e+00	3.234550343042320009e+01	2.837649601926231391e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	6.567007663222746316e+00	4.603209008694883586e+00	5.250133437535442482e+00	6.996522385076290540e+00	7.133425634382369651e+00	9.752715184230236201e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	4.698844151183826590e+00	4.005479252312866834e+00	2.360503206307508428e+00	6.602564739636002322e+00	6.941048013830200603e+01	5.088901706534986857e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	4.853599634163595411e+00	5.439979471883659379e+00	2.720081263592790233e+00	6.421838334010875116e+00	3.772527998670483385e+01	3.294188894477408702e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	3.978865460762648798e+00	6.169744610694599452e+00	3.765572444003986163e+00	5.406166360665845438e+00	1.393129765936951792e+01	1.756770160484009136e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	6.077152222399073267e+00	2.052892646415822853e+01	9.411237273462456088e+00	5.753288453745436293e+00	1.533423407505023306e+02	1.597463459701768951e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	8.651169034826821758e+00	4.484044054943618463e+00	6.644198148534670167e+00	4.009544673138968562e+00	1.797438492061109727e+01	1.637631370364322825e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	2.818962332622952260e+00	7.986752982754316221e+00	4.850953549394458442e+00	5.670458853832744062e+00	2.941635450308962874e+01	1.678471506758518528e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	9.416344080302534891e+00	3.012404773882798814e+00	1.096850912800570477e+01	2.767930493795322633e+00	4.444612722278167283e+00	4.449249184028952753e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	7.195445019415990906e+00	6.687728618834553274e+00	5.295181342636123389e+00	8.244149205084870147e+00	3.702401373899998305e+01	3.258541432174301367e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	8.402901255074237241e+00	3.028689532828424902e+00	8.282323553421051088e+00	2.665758230830393760e+00	2.119230860806173400e+00	2.445197647099972282e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	6.006943191411592053e+00	2.632260073755887220e+00	5.761268975873538700e+00	1.765967473110779062e+00	4.932596555851088027e+00	6.783773973466773466e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	8.019078404582554498e+00	5.551196100873898587e+00	4.288674428502742053e+00	4.922615114965895877e+00	3.707098101330478102e+01	2.796946893158954950e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.144174566273321147e+00	2.690975430735357943e+00	6.289713996087104020e-01	6.930865570808379950e+00	1.388968332520242477e+01	2.383187890114295104e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	8.369123898048348664e+00	6.796170475433802594e+00	4.949739178943095119e+00	4.948250518586688074e+00	9.654165214209537282e+01	3.980357319259117510e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	1.357381652898465463e+00	4.946436274627859508e-01	2.704628352043035644e+00	3.494514398774529518e+00	3.023265885969307121e+00	1.772558208415500713e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	8.997701764134804492e+00	2.852088628456568298e+00	1.777782643531230633e+01	6.015031450556437065e+00	8.359250255065313695e+01	6.238207984584335897e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	9.925355762942931648e+00	1.428387185113817637e+01	4.605073008249525479e+00	4.131278796791167274e+00	8.867981564668066596e+01	2.170279235877586199e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	3.646951582207858422e+00	1.513610752992573083e+00	3.388069975014789126e+00	9.404453896654862533e+00	5.027787459882236298e+00	1.277734755230072183e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	2.891364524108847700e+00	5.296525449735239865e-01	5.042023745543229296e+00	9.303909348134892454e+00	8.121478717849155871e+00	2.665275158518224163e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	7.881959418382472826e+00	6.365909526408437991e+00	4.704131925273172143e+00	5.528604191574959081e+00	3.448296365664865704e+01	2.657771647567246376e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	3.267347324618052884e+00	4.562151159619807217e+00	2.173692527305802979e+00	3.947929360669029997e+00	2.193060379904428103e+01	1.996742559289635732e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	8.787261235065034981e+00	1.253947230430926219e+01	5.680676384293603220e+00	7.623953168125741087e+00	3.976236337986998848e+01	2.452336096262062171e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	1.930472814223102240e+00	8.615589977547192246e-01	1.945101302342679306e+00	1.326245432412409553e+00	1.531174270273751414e+00	6.414634733915839382e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	2.140439212008506509e+00	7.688462174405729099e-01	6.312314191882810732e+00	5.282408306521546137e+00	4.899793231527040049e+00	2.034107038139417067e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	9.818833412927229887e+00	4.764495664672180908e+01	7.966632386948321098e+00	4.018730216544327938e+00	7.777911053594370117e+01	7.446010501843570717e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	7.060105863268395510e+00	5.497980100232869205e+00	8.187221060023180286e+00	9.284820343666314812e+00	7.583474873132489336e+01	5.650394353922575164e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	8.615700841759696971e+00	1.704068821149935076e+01	6.059022184621256635e+00	1.108214569558512386e+00	7.528151408711769577e+00	3.385263863596000844e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	3.921669542874676839e+00	7.882790194095281144e+00	2.667899186339199868e+00	5.972519610755689712e+00	4.616338360478808767e+01	2.382187790576212105e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	7.091813106676437606e+00	1.482068808706087637e+01	5.561549640667764471e+00	7.663538990490830649e+00	2.313282980194640857e+02	3.293555655092303969e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	6.350356152991935232e+00	1.757568356379804086e+01	9.599768763801096227e+00	5.365558261784354244e+00	2.553315406108343950e+02	1.851109778751729218e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	6.417380582271659861e+00	1.903879661872530349e+01	1.114013935198964589e+01	1.765543145976581130e+00	3.585460888994110462e+01	5.392363028829728622e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	7.138070264828130895e+00	4.608463751320122093e+00	4.078195165646088860e+00	9.744350840541443404e+00	5.440665302850988638e+01	5.064072485993604822e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	6.178070846706005703e+00	1.121071428672386006e+01	3.381252257700102071e+00	5.663273584031315089e+00	7.410644358511747498e+01	2.475484528167971821e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	4.864215172123598663e+00	1.036504340436398230e+01	2.618570808504910197e+00	6.533564882709447907e+00	2.684704899379460485e+01	1.972037278376182368e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.487483733229768568e+00	9.544573567706630124e-01	5.842609384944142725e+00	3.134258671710501876e+00	9.099268509242429914e+00	2.125081994094222271e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	7.918017721420710586e+00	6.388485127792809415e+00	1.259041962487141397e+01	5.347040415147491288e+00	7.993768642112222267e+01	4.004033702086762680e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	3.038253632161406426e+00	3.016341724165067628e+00	1.277863223591250375e+00	4.855480967931431913e+00	5.714355211539446344e+01	3.879552552733832815e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	7.231651017730466258e+00	6.832680538449793950e+00	3.738335854712126149e+00	1.672503474010257563e+00	1.632836383707126027e+00	1.998626732446985854e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	3.103729933012731035e+00	1.537671813205075999e+01	2.758414326280554718e+00	1.964044367056450691e+00	7.257393436747540783e+00	3.366627108861696138e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	6.629675692904343443e+00	3.932284362126251764e+00	8.432151382071731760e+00	8.540794547528763658e+00	4.371817073844563595e+01	4.519516805569323559e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	7.724062469609549453e+00	5.451286378744299554e+00	4.549546807650244773e+00	3.162241647213972495e+00	1.005106287908624410e+02	3.328502877369022173e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	2.966963209132278401e+00	2.284422834332294538e+00	1.531114572623565317e+00	2.759506355770029895e+00	9.689729201610301601e+00	1.707264196348475593e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.539932500157175976e+00	2.105550132379514494e+00	9.453958423119793730e-01	5.546511461269371779e+00	1.632442762729943198e+01	2.929207363596144198e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	2.181403233994833712e+00	1.553507870551259940e+00	1.732732569380830867e+00	7.919385860250307552e+00	3.119511486728986593e+00	1.292221965891583890e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	6.455429634508692338e+00	2.943542422955442550e+00	1.959356470036774667e+01	1.561152205116916880e+00	4.763227767253893852e+00	5.997921371007292057e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	8.647092001660855232e+00	5.445400430724658847e+00	5.017850446002089626e+00	6.188274914222457568e+00	3.158634334993707782e+01	2.659385488872471281e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	1.412285126027146731e+00	1.495707966221144103e+00	1.740901893692128333e+00	2.065133990746796933e+00	2.565200470230687646e+00	9.549500589616422008e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	7.608805664072984420e+00	4.046394151186089694e+00	5.310325661692163024e+00	1.332115951613897398e+00	2.069754142610173275e+01	1.300603555156514046e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	4.068332748869786464e+00	5.716676443819844522e+00	1.866867487441767004e+00	1.481486024539349744e+00	1.104366421325743275e+01	7.578490367924551885e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	5.311568290130144199e+00	3.764762874936648185e+00	4.281400579508106041e+00	8.501342147848710340e+00	1.153892100345346883e+01	1.849550516381604393e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	9.352294338829400644e+00	1.425659716902966245e+01	4.946541607071893942e+00	2.066261559529330771e+00	2.778478766241812536e+01	9.318676067616337155e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	3.981853137653386998e+00	3.483795352724071037e+00	5.730258719881980767e+00	1.415583263918202661e+00	2.229487589239636858e+00	4.159102908636362894e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	5.189861752554332242e+00	1.412855393265321169e+01	4.212662496144434776e+00	4.941086656931939380e+00	1.042708594759183143e+02	1.663083561426732304e+00
