G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	m1	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	2.478040678814608988e+00	7.428980091833762955e+00	5.460844786958421793e+00	6.573221830108399999e+00	6.335049421970575523e+00	6.315419582002046006e+00	4.024407215490986012e+00	3.085760073563382999e+00	4.145308792655146135e+01	1.947372547591840641e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.383406643891166965e+00	9.277517460116685655e+00	4.829261142928119810e+00	4.308070999490610120e+00	3.322600973046923034e+00	1.468424965119113246e+00	1.910400658489304515e+00	2.349044262936012650e+00	1.077911583056998701e+01	1.608769274507317437e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631354844251960756e+00	2.865177532026740970e+00	3.932581402667221226e+00	7.434454900144245038e+00	9.522449491721626913e+00	2.600838645246574288e+01	6.732178354091755246e+00	1.736591274429188259e+00	3.501853214357635125e+01	4.900735081972838469e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.491247932277187438e+00	5.952469172271389830e+00	8.866600996374156551e+00	4.532495546061613645e+00	9.093646229591890062e+00	6.963586528109276585e+00	6.908729087753295417e+00	4.049551149899694558e+00	4.240021009761396442e+01	2.387615576948213914e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.150025424714101518e+00	9.314586639610324070e+00	1.581783664217808250e+00	2.097264782282805662e+00	3.449169339521568123e+00	1.247497782613379069e+00	7.402665488358620927e+00	5.867144416032735066e+00	5.204627997675882689e+00	2.547105310492899233e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.377200560400079876e+00	1.268887722023712694e+00	7.584514496135152051e+00	7.973498028571880170e+00	3.048237395823287788e+00	1.830316310884709452e+01	3.522014410295290165e+00	8.958528549708923094e+00	3.174874062397359467e+02	1.602532227651611407e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.539768114687381839e+00	7.105799701837401727e+00	9.929243132126847726e+00	3.536965617797189765e+00	4.597245330545580266e+00	1.951591427753666341e+00	4.291039010090734962e+00	6.714926301054776836e+00	2.323191439898747035e+01	3.966119368769668085e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.270140225180890869e+00	3.816022361291512510e+00	5.740064448253211715e+00	4.863708756420903612e+00	2.844378955395618025e+00	4.461527525685573536e+00	2.886883409529371836e+00	4.950094906458565092e+00	5.871549869176564584e+01	3.004727764157867576e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885214061010276776e+00	9.261782444169366357e+00	9.918279121550986233e+00	6.804808724983163692e+00	7.288152851776914076e+00	5.523390544775399924e+00	3.303615110252058340e+00	9.643505068231021937e+00	1.378988430429531036e+02	7.523945077916502022e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.592056478638474104e+00	9.329795992732128340e+00	1.039236668337261138e+00	4.146873305607630122e+00	8.593729057098746793e+00	3.553762239472848972e+00	6.908359744715729001e+00	7.537980719436030874e+00	1.157533199273660784e+01	9.201811915330075919e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.292970078688797209e+00	8.997417837488288939e+00	4.685075084760834230e+00	1.332557733044679393e+00	6.694379110398878119e+00	1.366712601350581480e+00	1.457052467167654619e+01	9.141144729720473094e+00	9.052947745106594724e+00	1.138534311449727499e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.162091512082872313e+00	5.487410429393106526e+00	3.356543307058430514e+00	4.357150243027771985e+00	8.393750940063252841e+00	7.055187693321491871e+00	7.537397253848910239e+00	5.612213316940987795e+00	1.855059289571700987e+01	1.654886834571516641e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.513284192336831424e+00	8.418864434966957688e+00	8.108582005689591199e+00	9.620315124364333670e+00	4.418654560694969646e+00	4.754677986733409689e+00	2.363201699987109716e+00	3.364905730040528287e+00	4.911950222609805650e+01	2.614354702910655970e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.338857191288317594e+00	8.678657562496809419e+00	1.008364309638879952e+01	7.301399256181527520e+00	1.970663190568578305e+00	2.127086762810930232e+00	1.179261746326820903e+00	1.276087815980139206e+00	4.741099914824818740e+00	9.234446607818387331e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.102874119097513095e+00	3.887189557140842577e+00	3.180735140632572566e+00	6.686633140930415387e+00	7.256236136141097859e+00	1.390829756807478645e+01	5.603571382934932288e+00	7.609225610009974439e+00	5.355309784251691241e+01	2.530812900314635794e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	6.924663045396502348e+00	3.899489689616464361e+00	3.192018019028086240e+00	2.418227325733469879e+00	1.923266687418458298e+00	3.769774471010989458e+01	1.958652180021738909e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	3.026065506517309878e+00	7.025524238850276326e+00	1.499568370476147017e+01	1.291803294935639279e+01	3.999285177284722881e+00	2.960899592646048362e+01	1.172439552711517452e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	4.592259971502192784e+00	3.311073173290969507e+00	2.810742396622405437e+00	2.684716273224921235e+00	6.220896747565355156e+00	4.196064531136175901e+01	4.309311026119159393e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	7.920725160058455394e+00	1.469834367058665547e+00	4.453519118008948396e+00	1.177235140551313286e+00	5.998152183725541597e+00	8.572321390466396451e+01	2.243153608751350170e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	2.357182924099825438e+00	9.826507837677088020e+00	9.741170233104757159e+00	2.047125253815585921e+01	6.657684048989137793e+00	5.882501871920430148e+01	3.344384398018288351e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	3.293621162573805883e+00	2.609402772369755485e+00	5.463306333980712637e+00	3.693137581644254208e+00	2.438060919230655710e+00	5.291882386961928475e+00	9.087867443248440757e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	3.552230313343598400e+00	9.992934202954177891e+00	5.116575069436529510e+00	9.624905132709901778e+00	4.160765116001313935e+00	1.085347826094409385e+01	1.097618692952164965e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.997737437876879518e+00	1.006837575004337282e+01	1.273980509487819646e+01	8.371426719167892827e+00	6.437969823735716801e+00	3.874776044198657132e+01	2.436560033601270714e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.967904204428617021e+00	8.082182526013223622e+00	1.058100517387531703e+01	4.043415883279450007e+00	9.751842331739743130e+00	1.284674626195169935e+02	4.954737041663872077e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	7.371258936469860856e+00	6.848377710992673784e+00	1.735861540999541219e+01	7.058501634054536567e+00	2.446304537106782462e+01	2.188799286708360547e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	6.295062099631313579e+00	9.474141246388116500e+00	4.978529088691129090e+00	9.475057103170762218e+00	5.710183951806381231e+01	3.738231899583282836e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	8.661758523306833268e+00	3.833863954408653907e+00	1.192568951751843898e+01	7.883504814782614112e+00	1.220141778442302893e+02	7.815044062046588635e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	3.630270873244161756e+00	4.328676343761908463e+00	1.412756240858958012e+00	6.599910952571857337e+00	3.492509019751362587e+01	3.098184928997420595e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	4.869220675355943939e+00	2.357246233152848980e+00	9.074182855379907764e+00	2.895027936480188746e+00	2.917561694322100863e+01	2.701435738698164890e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	6.491120995707587937e+00	4.814434897591374884e+00	5.480633463307920117e+00	7.033073775347648215e+00	4.304559462311923212e+00	1.035818042638079417e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	4.817816641586207815e+00	3.462083207727908007e+00	2.720884752070767743e+00	6.512807357555733034e+00	6.585076599455635460e+01	5.047886994767179836e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.013964687226697414e+00	5.403328743229336872e+00	2.050864083557566886e+00	6.839957236676115215e+00	3.571716792903703208e+01	3.430897068312133147e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	3.860855397020733548e+00	6.157952510588978079e+00	3.554376247318323578e+00	6.003288460536097659e+00	1.147139170186191670e+01	1.655528702517459649e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	6.822654286576345761e+00	2.036601543256109892e+01	9.127588601738917617e+00	5.664877699019861268e+00	1.507960364189175380e+02	1.315527553480192235e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	8.608270419726050449e+00	3.841795952960012528e+00	6.616143193449300242e+00	4.295893241460803758e+00	1.070097587251609994e+01	1.617369132612389793e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	2.356649154577801664e+00	7.330543677273153591e+00	4.598457067821898114e+00	5.479946423570956071e+00	2.987609438767088932e+01	1.868931446266963059e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	9.740327509371141446e+00	2.746411164122387394e+00	1.116111274247287533e+01	2.616795591898507745e+00	5.099896468648400294e+00	4.496144163950323569e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	7.367138419731240617e+00	6.883403660983390182e+00	5.339509092152024294e+00	8.140619105823708068e+00	4.362752158203088015e+01	3.101462926057203084e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	8.472558756873810992e+00	3.146213974722522178e+00	8.525609254352199073e+00	2.859807227138299712e+00	3.563089424217911194e+00	6.000581116533276749e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	5.879096236357780114e+00	2.624723021288257740e+00	6.026425064395997566e+00	1.469838197503530397e+00	3.425011617891319027e+00	8.131013005617554468e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	8.122777209033293033e+00	5.224774912264130933e+00	4.475323078736350269e+00	5.351383408348409532e+00	3.354794715825801177e+01	2.709873591112185842e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	1.586738437311890682e+00	2.803990649629583665e+00	5.341703381652092020e-01	7.182033779928514328e+00	1.372711420588543696e+01	2.561043996858722416e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	8.420338025262141812e+00	6.146696019523533394e+00	4.989205556408448317e+00	5.120911007803284676e+00	9.791103725089361376e+01	4.053419974510852342e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	9.608899118409477413e-01	-3.814475339491822381e-01	2.576466984559924622e+00	3.410191176868538232e+00	1.494193451434923547e+00	1.685064700665370285e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	8.068708400894202271e+00	2.756737524524204730e+00	1.739213622270997206e+01	6.251076587984842448e+00	8.374468346968798471e+01	6.373804480818881402e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	1.003239852462200865e+01	1.408078537106291428e+01	4.878470869375227892e+00	3.322762072147927626e+00	9.412631516612358951e+01	2.063420944216367126e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	3.378096175189274852e+00	1.884531018475505304e+00	3.363911564332457527e+00	9.516752430994269929e+00	3.806053709488171677e+00	1.109840562084722482e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	2.865710511153376050e+00	5.947225247915373103e-01	4.613246977699660079e+00	9.347729187481997215e+00	2.623686207986731134e+00	2.565491874779959325e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	7.667920086893696308e+00	6.976740913486655593e+00	4.851618022428290544e+00	5.003940436548295345e+00	3.689103305580947989e+01	2.747679572177456730e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	3.037323802784979154e+00	4.351584968986478508e+00	2.111738996852241979e+00	4.062394807618760595e+00	2.284839425347963981e+01	2.126071000408361389e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	8.581641033219602477e+00	1.271869383877104553e+01	5.107137158395049781e+00	7.796278660328876953e+00	3.482078086408434814e+01	2.407885571431123140e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	1.741782783672092716e+00	7.661126902714894271e-01	1.558131178925530991e+00	8.219208771788605317e-01	2.818864650328588795e+00	4.257086844217010668e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	2.345002619489255036e+00	1.277344690175069353e+00	6.113311547600147833e+00	4.947378945303786857e+00	2.113569913874294937e+00	1.852353911393667119e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	9.968594392807869298e+00	4.757868075054885537e+01	8.019414123884676115e+00	4.593191115414333225e+00	7.897574928120711490e+01	6.282540977043052921e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	6.735557470730418217e+00	5.805032489258060480e+00	8.413994095623685610e+00	9.233704511370602219e+00	8.131919870976490472e+01	5.501890182518077488e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	8.330100858976253519e+00	1.664106677491002628e+01	6.269948978941498829e+00	1.375650278395759152e+00	7.070007010668138747e+00	3.729131830249843294e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	4.022217263128625930e+00	7.713296502205301053e+00	2.837277996855066320e+00	6.284425811734189793e+00	4.934470174964755529e+01	2.598637432757908705e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	7.375000027621365639e+00	1.479727264995571012e+01	5.551552383977936600e+00	7.774032651440767161e+00	2.277300371073025929e+02	3.385798232013561115e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	6.630639197780645588e+00	1.803382632818886933e+01	1.008306496383170625e+01	5.644200368281974356e+00	2.509442219849410662e+02	1.720141262938244431e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	6.155211469635081478e+00	1.824117443300789532e+01	1.134243353784426844e+01	1.189042934824582343e+00	4.185699413518584322e+01	4.597644968071870064e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	7.412228531475584248e+00	4.485091999384652084e+00	4.144467151478877120e+00	9.688916212970386965e+00	5.531915111620477177e+01	5.008710264706295767e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	5.694470151999448504e+00	1.106889181905845732e+01	3.542053754830853496e+00	4.817057861730573265e+00	7.598714263712798811e+01	2.522188470839338947e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	4.806306277509673208e+00	9.617177258911244309e+00	2.509001589382208408e+00	6.048706957814738772e+00	3.023881648722868931e+01	2.148418290550051513e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	3.615944633016316523e+00	7.854737230382475843e-01	5.823487754760789947e+00	2.979711338354465333e+00	7.542665749183551149e+00	2.069342828994691352e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	7.351074849661911159e+00	5.826573380894547682e+00	1.200384172082969236e+01	5.168961816528208963e+00	8.226709920448253399e+01	4.175873778674868753e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	3.606436001707827632e+00	2.165200148413017445e+00	1.166863744592069541e+00	4.873704645838036420e+00	5.913103652814850619e+01	4.120464804729667918e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	7.592510737249030583e+00	6.733474654664201253e+00	4.238162477461754563e+00	1.668397958396969694e+00	-2.163744858240709945e+00	1.591150789179036629e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	3.276205246527667647e+00	1.525967771898923608e+01	2.799287104509590840e+00	1.992129934918157375e+00	1.163955276618869483e+01	2.942383638635667764e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	6.365148611418112168e+00	3.843266304853310444e+00	8.465040582773053046e+00	8.585177112523400211e+00	4.750762791404650187e+01	4.478859437014072853e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	7.705156555245769923e+00	5.542678065384974317e+00	4.834762229663666311e+00	3.249703276365350391e+00	9.679237910308286530e+01	3.338049506465597727e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	3.183693874313326955e+00	1.960487250096050404e+00	1.632080444911741868e+00	2.491549834276794329e+00	1.026982297683224488e+01	1.666036102132527619e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	1.233735756586408883e+00	2.763508044390911245e+00	7.211336816967173213e-01	5.345385989076478772e+00	1.561661766012074182e+01	3.032313589499856299e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	2.129612003229634620e+00	1.549280073137309977e+00	1.739467750973277882e+00	7.908608195690505660e+00	7.333299376325676633e+00	1.113764043311654905e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	6.701913380087657579e+00	3.408039653183748019e+00	1.926184140135304546e+01	1.551664106114195807e+00	5.640379628022884617e-01	5.381523961677915358e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	8.237968604454680488e+00	4.826026314404928463e+00	5.075560121407628245e+00	5.894488844572116193e+00	4.203774949060021271e+01	2.696438950502237031e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.495506394131740802e+00	1.186195166697634695e+00	1.503606963245797568e+00	2.369575484019721401e+00	2.097202440120179201e+00	1.050794956342266495e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	7.129454392274690022e+00	4.304476626570802544e+00	5.582599636734529192e+00	1.526968823649614171e+00	2.284577128093505394e+01	1.552197775644880151e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	3.814813604692183446e+00	5.636809785861989219e+00	1.720007493177055036e+00	1.238867528447339161e+00	1.506378893251443074e+01	6.084350250239807245e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	5.169330848229389375e+00	3.371764631994303318e+00	4.053770002912569836e+00	8.450320293168116947e+00	1.099764026461619970e+01	1.770147086911686429e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	9.499601483391446166e+00	1.359234652568037127e+01	4.916111643008523657e+00	2.612987202525553165e+00	2.742047481036323475e+01	6.692177038475514150e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	3.796885453379074793e+00	3.765582625615045309e+00	5.836026819161459045e+00	1.450410009903940534e+00	7.494272318475974082e-01	2.861133293731781269e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	5.222225187344457176e+00	1.437237084894277039e+01	3.868563769457101120e+00	5.049639206650725853e+00	1.017672032424502646e+02	1.461125364795870185e+00
