G c dx1dt d2x1dt2 dx2dt d1 d2 Fg Fc W m1
1.00000000e+00 1.00000000e+00 4.96137244e+00 3.83761304e+00 3.25869995e+00 5.66830895e+00 -6.18084139e+00 6.20026345e+00 4.95055613e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.09834411e+00 5.85542163e+00 8.65554452e+00 2.61428214e+00 -1.70233316e+01 8.79491391e+00 4.60355471e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.45659219e+00 8.11650848e+00 6.05100509e+00 9.73608891e+00 -5.03411428e+00 3.60495569e+00 2.94429505e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.30949669e+00 3.86877253e+00 5.71051820e+00 2.01973154e+00 -4.09442199e+02 5.20913091e+00 1.23116674e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.18388362e+00 6.63302239e+00 2.03291985e+00 4.63240902e+00 -7.03904140e+00 6.57450972e+00 5.85863505e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.32901983e+00 8.97379973e+00 8.74125724e+00 7.64096486e+00 -5.41819710e+00 4.70071428e+00 3.28867275e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.96270056e+00 6.54276869e+00 7.50532873e+00 7.34098985e+00 -5.49784969e+00 4.84737809e+00 4.15118585e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.80539968e+00 3.09663527e+00 1.60901526e+00 4.80455773e+00 -6.85249967e+00 3.97256201e+00 2.92863434e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.68061219e+00 1.21960703e+00 7.37051588e+00 4.11871751e+00 -7.77586911e+00 6.07808635e+00 5.00811605e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.92039251e+00 8.83088987e+00 5.89184396e+00 4.57851141e+00 -7.10256529e+00 8.65517075e+00 7.19324560e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.66369010e+00 1.19142470e+00 1.73552811e+00 3.37848637e+00 -9.80346689e+00 2.81375540e+00 1.75741803e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.72626165e+00 8.87231505e+00 5.12470577e+00 2.84799645e+00 -1.34340018e+01 9.40989735e+00 8.44242416e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.97619541e+00 5.76043421e+00 5.36226658e+00 5.34735728e+00 -6.38994506e+00 7.20178888e+00 6.29887860e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.45549047e+00 9.45160929e+00 2.49197086e+00 3.41680380e+00 -9.64651222e+00 8.40945891e+00 7.52008581e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.05344615e+00 8.18904912e+00 9.51128332e+00 3.58715498e+00 -9.04046554e+00 6.00571623e+00 5.34235378e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.38109981e+00 9.98140699e+00 8.64977834e+00 6.91080457e+00 -5.62906096e+00 8.01565031e+00 6.75949533e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.29686812e+00 4.15640634e+00 7.02120104e+00 9.71683599e+00 -5.03669432e+00 1.14580358e+00 1.02255739e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.79643252e+00 7.90469460e+00 5.16066005e+00 6.43273481e+00 -5.80475493e+00 8.36542382e+00 3.70873690e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.76384576e+00 4.61737822e+00 4.70588987e+00 1.69281520e+00 2.20429556e+01 1.36124973e+00 8.68729581e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.40704560e+00 5.31888058e+00 6.85876120e+00 1.68025252e+00 2.10197441e+01 9.00922039e+00 2.60628619e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.92797298e+00 6.64754917e+00 5.90888682e+00 9.56280899e+00 -5.05780802e+00 9.92766473e+00 7.40023778e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.49809561e+00 8.86309403e+00 1.56045795e+00 3.67561711e+00 -8.77436041e+00 3.64660716e+00 2.83590693e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.44214129e+00 9.85675122e+00 5.61252384e+00 1.82860287e+00 4.26752286e+01 2.89286701e+00 2.05244043e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.45863758e+00 7.91446072e+00 8.25763256e+00 6.39140128e+00 -5.82174196e+00 7.88827027e+00 6.95570044e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.21077994e+00 4.75990104e+00 5.13315890e+00 6.61283900e+00 -5.73428988e+00 3.27723707e+00 2.49894015e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.52841059e+00 4.79221302e+00 1.46760920e+00 6.83654338e+00 -5.65407386e+00 8.79006145e+00 6.29883736e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.88426475e+00 7.63824071e+00 8.07650379e+00 3.40661825e+00 -9.68739955e+00 1.92558333e+00 1.59834052e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.26831802e+00 3.14899431e+00 2.81227404e+00 1.13599616e+00 5.25921808e+00 2.13359677e+00 1.19298935e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.21977283e+00 1.99426702e+00 3.32758751e+00 9.68513833e+00 -5.04097020e+00 9.81236400e+00 8.61861276e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.67095579e+00 4.19159942e+00 2.48235718e+00 3.25803741e+00 -1.03591114e+01 7.06455008e+00 2.83670030e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.88198243e+00 3.58515092e+00 3.97193558e+00 7.08423659e+00 -5.57349090e+00 8.62198502e+00 7.74948954e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.95020292e+00 3.66677308e+00 7.81076355e+00 7.35966883e+00 -5.49262954e+00 3.91896440e+00 3.42602548e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.78844113e+00 3.10246976e+00 5.67447274e+00 6.49006675e+00 -5.78171070e+00 7.08835375e+00 4.54630484e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.04969905e+00 1.37883871e+00 2.84393147e+00 3.81616655e+00 -8.40488237e+00 6.34817645e+00 3.00560778e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.33915286e+00 1.16086541e+00 8.90047070e+00 3.43986628e+00 -9.55607148e+00 6.42835108e+00 5.65748728e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.36171609e+00 9.88950151e+00 8.91623669e+00 6.37901454e+00 -5.82689505e+00 7.14279214e+00 6.17253031e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.56106451e+00 4.84995820e+00 8.83520583e+00 8.79486070e+00 -5.17736041e+00 6.17823256e+00 5.36112109e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.94143312e+00 4.45893982e+00 3.14916590e+00 9.52060356e+00 -5.06374441e+00 4.86156132e+00 4.24938450e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.66640187e+00 7.11682554e+00 5.06115410e+00 1.95315224e+00 1.66765901e+02 3.48330425e+00 1.39298959e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.22619156e+00 2.96428499e+00 9.86490691e+00 2.39345751e+00 -2.43325638e+01 7.91723198e+00 6.04385926e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.04282154e+00 9.54965066e+00 7.94811229e+00 9.50262633e+00 -5.06629328e+00 3.03645187e+00 1.55005092e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.76793083e+00 8.07710513e+00 1.24450679e+00 7.62881706e+00 -5.42125777e+00 7.23118876e+00 6.40645725e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.60968314e+00 1.80469902e+00 1.58684132e+00 8.94694442e+00 -5.15158543e+00 3.09999540e+00 2.63098723e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.97808222e+00 4.75822698e+00 5.17538239e+00 2.82369371e+00 -1.37123481e+01 6.62797153e+00 4.96184922e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.57202515e+00 8.91206477e+00 9.18298185e+00 6.28827284e+00 -5.86555294e+00 7.72370440e+00 2.81048505e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.79884090e+00 9.50258820e+00 5.84831618e+00 7.31025635e+00 -5.50651861e+00 2.96842500e+00 2.18702218e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.92664990e+00 5.20661360e+00 5.48031257e+00 7.12100697e+00 -5.56219276e+00 1.53948971e+00 1.14742784e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.56645561e+00 6.52070250e+00 1.94926330e+00 4.67336522e+00 -6.99248301e+00 2.17876369e+00 1.89081332e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.73801724e+00 2.50330551e+00 6.91102094e+00 1.13855403e+00 5.28671122e+00 6.45397271e+00 5.49612821e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.98491468e+00 9.92051764e+00 8.39892845e+00 6.24633451e+00 -5.88397781e+00 8.64501766e+00 7.68284740e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.24993433e+00 3.08504531e+00 4.42378007e+00 3.27791385e+00 -1.02602029e+01 1.40497139e+00 1.13735445e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.07634821e+00 9.48458597e+00 7.98050666e+00 5.05228822e+00 -6.62098447e+00 7.60736133e+00 3.94354363e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.41920309e+00 6.84681984e+00 9.68028989e+00 9.61822914e+00 -5.05011281e+00 4.07186781e+00 3.52303962e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.84706544e+00 6.46963115e+00 2.83389813e+00 4.59131786e+00 -7.08723223e+00 5.30675533e+00 4.63048273e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.05149478e+00 5.61419660e+00 5.70996668e+00 8.55821446e+00 -5.21984422e+00 9.35973595e+00 7.81305430e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.93870462e+00 3.07602831e+00 3.58424162e+00 2.69686545e+00 -1.54799779e+01 3.98774354e+00 3.48542689e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.44416037e+00 2.58875229e+00 8.13568977e+00 7.05214448e+00 -5.58348599e+00 5.18803241e+00 4.23507877e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.70459546e+00 2.98437588e+00 6.19834029e+00 9.79306259e+00 -5.02655405e+00 1.12314173e+00 9.26258055e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.84786917e+00 2.67794436e+00 6.71124176e+00 1.91703791e+00 9.24295836e+01 1.73438848e+00 1.37662543e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.22877214e+00 8.01626026e+00 8.18122744e+00 1.07487948e+00 4.64752195e+00 3.32732432e+00 6.19479464e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.97102284e+00 4.15112733e+00 4.56373425e+00 4.90224513e+00 -6.75648666e+00 1.25067017e+00 6.16141668e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.28286267e+00 1.52058409e+00 9.23581062e+00 1.83362935e+00 4.40854038e+01 6.68237793e+00 1.47341981e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.72769370e+00 9.72192367e+00 5.79725981e+00 7.73545915e+00 -5.39483166e+00 4.83758521e+00 4.11852970e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.82920383e+00 8.95407296e+00 2.42159341e+00 9.23093797e+00 -5.10635716e+00 5.93330682e+00 4.38381845e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.57713622e+00 9.34977055e+00 7.26309206e+00 4.90618875e+00 -6.75274618e+00 2.57182467e+00 2.11068753e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.16809827e+00 9.95417040e+00 8.13935215e+00 3.32840478e+00 -1.00222608e+01 3.66338826e+00 3.26380831e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.24363006e+00 2.56505724e+00 3.85085509e+00 4.90962987e+00 -6.74949061e+00 6.97442027e+00 4.82423047e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.69344631e+00 4.56617817e+00 8.71461331e+00 7.51103036e+00 -5.45163417e+00 9.68772451e+00 7.62362835e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.79996025e+00 7.82414628e+00 9.15528929e+00 1.08148745e+00 4.70973406e+00 1.45375096e+00 1.26737168e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.05918349e+00 7.26418556e+00 3.49214039e+00 6.30508591e+00 -5.85826722e+00 9.01345889e+00 6.06709790e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.69281919e+00 2.38506316e+00 9.85169325e+00 6.51962516e+00 -5.77005829e+00 6.19193081e+00 2.53416816e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.60776308e+00 8.34249812e+00 2.26640375e+00 6.73919422e+00 -5.68805067e+00 6.07527610e+00 4.39133068e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.45099159e+00 3.01996515e+00 2.81814102e+00 3.17819872e+00 -1.07900261e+01 5.50250682e+00 3.25749429e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.36727887e+00 3.01435853e+00 2.65802355e+00 7.42647451e+00 -5.47425368e+00 1.62454677e+00 1.45111895e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.27308342e+00 5.83276981e+00 9.04590739e+00 1.82252338e+00 4.10763592e+01 1.80889167e+00 1.59024384e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.70063381e+00 6.33645941e+00 6.88863297e+00 2.79343303e+00 -1.40827666e+01 6.40820805e+00 5.45184956e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.84314531e+00 6.22077587e+00 2.36893855e+00 8.89723042e+00 -5.15988585e+00 4.06862714e+00 3.60853891e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.23304869e+00 1.82338154e+00 4.96291077e+00 7.64850836e+00 -5.41630312e+00 9.25541260e+00 8.13123455e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.67913053e+00 8.89714776e+00 6.53768223e+00 1.12370999e+00 5.12939766e+00 4.65931484e+00 2.92020030e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.03303099e+00 3.39040038e+00 1.75117676e+00 3.23538634e+00 -1.04757070e+01 2.28953313e+00 2.03607079e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.85408018e+00 2.16563429e+00 8.94174732e+00 2.92965835e+00 -1.26053119e+01 7.43246950e+00 6.16284741e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.26696140e+00 8.99873272e+00 8.23243182e+00 3.43725695e+00 -9.56615850e+00 3.64018079e+00 3.19985204e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.06482170e+00 9.60086348e+00 5.54686096e+00 3.22803793e+00 -1.05144568e+01 5.72923277e+00 5.09720348e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.86203127e+00 8.75914856e+00 9.70413954e+00 1.56273666e+00 1.42956111e+01 7.28049507e+00 5.39534848e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.99046732e+00 8.28564467e+00 4.75984881e+00 5.13046465e+00 -6.55553117e+00 9.10237700e+00 4.52939210e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.05141646e+00 6.89717783e+00 9.85699287e+00 7.59460127e+00 -5.42994998e+00 8.12972075e+00 5.46547585e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.84397010e+00 5.95771634e+00 7.01127999e+00 6.46058552e+00 -5.79348652e+00 7.08724961e+00 5.62414198e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.36213289e+00 1.78288084e+00 6.71204146e+00 7.05584502e+00 -5.58232698e+00 7.11669864e+00 6.26563603e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.74657525e+00 4.67607892e+00 2.49359406e+00 1.73034261e+00 2.56672749e+01 9.51332180e+00 8.42565931e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.06256917e+00 4.35419665e+00 8.93734982e+00 9.56341639e+00 -5.05772307e+00 3.66241688e+00 2.15660690e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.59672572e+00 3.33778405e+00 4.84740719e+00 8.54642650e+00 -5.22204076e+00 1.01000885e+00 8.29544609e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.75669903e+00 7.51078102e+00 2.46010065e+00 8.24581287e+00 -5.28085810e+00 3.44759103e+00 2.72280458e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.99897029e+00 5.46288162e+00 1.11346768e+00 8.40685425e+00 -5.24866271e+00 2.96102242e+00 1.97367605e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.07878831e+00 1.72941594e+00 6.03780115e+00 9.39439457e+00 -5.08190061e+00 6.95651127e+00 3.61008525e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.03853654e+00 2.98164882e+00 5.74659660e+00 5.89828570e+00 -6.05218412e+00 6.70340440e+00 5.04354461e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.48618734e+00 7.14932887e+00 7.47418260e+00 2.80253816e+00 -1.39683733e+01 6.34115244e+00 5.67269079e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.90882639e+00 1.68517774e+00 9.01232248e+00 6.55105247e+00 -5.75783515e+00 1.14619099e+00 8.52959498e-01 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.66911560e+00 8.66086223e+00 1.71465926e+00 7.68593344e+00 -5.40698094e+00 7.55900249e+00 6.22563711e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.32717063e+00 5.45631874e+00 7.58346841e+00 7.64125654e+00 -5.41812377e+00 3.91177371e+00 3.37790137e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.27266642e+00 5.32527920e+00 2.68670750e+00 5.69304122e+00 -6.16623632e+00 6.98550390e+00 5.35057545e+00 0.00000000e+00 0.00000000e+00
