G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	p	d2	m2	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.691391164223010501e-01	4.637514836291828146e+00	2.658183395705431451e+01	9.052655204244747011e+00	1.127161364845347791e+01	3.905245516532717343e+00	5.927217954753384532e+00	7.060951247439209988e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	2.653530369590574312e-01	1.619618545181407576e+00	7.846966846154237452e+00	3.680875701713881121e+00	3.824493768959496443e+00	6.040114057413964233e+00	5.914972550128275053e+00	1.329157376518457223e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	1.387316465512896002e+00	8.051306534901192080e+00	2.912813971533119073e+01	3.077542837404247500e+00	2.340954300768023089e+01	8.726373141288275903e+00	1.797051607135893736e+00	8.734653764340922777e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	4.475185078203163802e-01	3.567503930838253901e+00	2.327264406125800278e+01	4.710217524242948706e+00	9.269993033712834674e+00	6.997486631173908123e+00	4.763195956386573116e+00	1.466952373246165120e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	3.079213159970849989e-01	4.900415645485265870e+00	1.100607800468970687e+01	3.165802891316352063e+00	1.411895396241748379e+01	4.922825796684245248e+00	8.674567752652539099e+00	3.529330816327462261e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	1.949397161592784644e-01	7.162014402005715041e+00	2.596551286365160749e+01	7.054864009517648249e+00	1.981323124320959650e+01	9.572564368537143764e+00	8.697277675498023441e+00	1.624940211463472284e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	2.210481328557151737e-01	3.990472845278352665e+00	1.720947467262588759e+01	8.442043760846777545e+00	9.781294461504556281e+00	7.471193258799576853e+00	1.886263797325708591e+00	3.301193986274872927e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	2.684920962262321020e-01	1.511049983494471727e+00	7.663709809740324452e+00	7.054335421607509815e+00	2.536591670847797353e+00	9.354575337804840629e+00	1.818263380733119217e+00	3.946026302931303853e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	7.647061992840158418e-01	4.362183117376857489e+00	3.521833009876088738e+01	8.425203833482189708e+00	1.027103950981054048e+01	5.750494075530256488e+00	3.371663033207511262e+00	3.148224251223648906e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	1.592146383830470580e-01	9.504276755586040792e+00	2.657422285069273116e+01	4.574429528940091139e+00	2.755442642869641645e+01	3.326606071990855451e+00	8.873106137594165332e+00	2.612781609363961158e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	3.271735365143068064e-01	6.772530035359836553e+00	3.805208747203064235e+01	2.411829679768774604e+00	1.961942921523414896e+01	1.481536123104130853e+00	2.161273134163142373e+00	6.447277553651536985e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	8.176920824864503112e-01	7.050937726155884100e+00	4.458858108457643254e+01	7.642572168989843817e+00	1.877878622390516483e+01	7.536904327053554731e+00	7.486405907702411433e+00	2.701400485057027456e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	8.511563478941565342e-02	6.689858668082736770e+00	9.500592861122239441e+00	4.251331192767054290e+00	1.950499897419718565e+01	2.097893972868188683e+00	1.902089085764310905e+00	5.571425307316507820e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.426000558242679794e+00	2.794563087264859469e+00	1.806177175727061268e+01	7.042654952289670867e+00	6.194028511478436805e+00	3.719031343872259754e+00	6.611070325062418540e+00	-1.128530333015356035e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	1.998698729877867453e-01	4.769043287737186887e+00	1.210423128027007955e+01	3.427712323373774517e+00	1.363114479206785212e+01	5.797934943127430074e+00	4.204542644128233420e+00	1.522681926305415046e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	2.579166743641304049e-01	7.755061080367871895e+00	1.228948296211595270e+01	1.738975278725356066e+00	2.302501652260725606e+01	6.091302397807199398e+00	8.103304897790645001e+00	1.746417800537598264e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	2.287438923021018589e+00	1.901239786371896390e+00	1.826455288620348938e+01	9.928075009417328900e+00	2.254810009697560513e+00	6.409441080289593806e+00	3.100583994120633236e+00	-1.154654797953150052e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	2.861796376165992140e+00	3.502627886338488317e+00	3.390389090764795554e+01	2.412638912790762813e+00	9.658075129480119259e+00	2.500633967242725575e+00	6.748367061451517657e+00	3.909302983720828450e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	5.689213557281559419e-01	3.487263303962193195e+00	2.881483047832409383e+01	9.895297401726168118e+00	7.101497609605578631e+00	4.418567083448569299e+00	3.121907147464613175e+00	1.882928661709396989e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.612645806587072350e-01	4.891179244960969008e+00	1.825144293803850104e+01	9.801925060569857351e+00	1.230513052192322299e+01	6.551869612418189881e+00	7.431913787240435276e+00	1.253362447599351892e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	1.248937292502911717e-01	9.822092391746808815e+00	1.841595058713690491e+01	8.150543965527264234e+00	2.817735794164388707e+01	9.732545818677746041e+00	8.867785471184060242e+00	4.674792232184892676e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	2.254155725502344332e+00	1.605192853270968278e+00	1.153618393641114181e+01	6.937149626371984290e+00	2.591753245376419823e+00	7.540417597452216292e+00	2.138454453249329923e+00	-8.754605419889816176e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	6.465369906654906407e-01	5.679181568449245709e+00	2.807851833384815521e+01	6.203033415382005700e+00	1.526648653775821174e+01	9.301141930020561333e+00	8.792066607736893857e+00	2.940075719631987994e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	1.789401412875337716e-01	2.606311734699318539e+00	5.493637957547521822e+00	8.797215946060211067e+00	6.329869915463959273e+00	7.850192182879073499e+00	6.333027214782580572e+00	5.182744841580271267e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	3.376011081672424252e-01	9.740062059486332302e+00	5.311812841533021867e+01	3.593986491466544031e+00	2.816809674376473183e+01	6.321592334172589034e+00	2.151153710888509263e+00	2.127517655659652007e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	1.691755016079828922e-01	2.016621004418940988e+00	2.641844738733142961e+00	5.209775448537701692e+00	5.400256404696019530e+00	2.731732695200751238e+00	4.842681262897117200e+00	1.751487930800410542e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	6.930751078962864575e-01	4.630591324280841192e+00	4.258318571142271480e+01	6.568430576576409052e+00	1.158589329517712585e+01	7.002943549236239740e+00	2.445971918791610022e+00	2.635436245951838785e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	1.852129466966759008e-01	7.639248263317395704e+00	2.542416554394432993e+01	4.701646727453664631e+00	2.185401184033305810e+01	6.610695411718672254e+00	7.310318097269453474e+00	8.473800518055162045e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	5.325733860961049393e-01	7.336640558640669774e+00	5.113091145388223424e+01	4.841152541493602968e+00	2.048017816641622346e+01	6.423157380594211929e+00	7.821033941861170291e+00	7.944391595255907434e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	6.150715311117932460e-01	4.807649981104651360e+00	1.828435557807494405e+01	3.966107638508452382e+00	1.343913022016988457e+01	5.397726616491460128e+00	1.960286269967011386e+00	1.475716409772185322e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	2.329011535686841938e+00	4.126245585874048771e+00	2.339241321237323845e+01	6.086828344618957942e+00	1.057160092936792672e+01	5.755865496117572810e+00	5.553878921844982663e+00	1.926537112719493336e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	3.336096897407386241e-01	4.581055770405504823e+00	2.717351285551550433e+01	8.660995974208230308e+00	1.113658597122898719e+01	4.006244722169474137e+00	8.325377459966306404e+00	3.727657436095166421e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	1.117871590392913728e+00	3.379046015558187399e+00	8.957298238040364069e+00	2.813732835555624590e+00	9.566662810409660267e+00	5.670198509641735107e+00	9.424121835483962428e+00	-1.829515650045932773e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	5.489601783779994859e-01	2.842656477239127621e+00	2.773787180617626191e+01	9.410903775212034361e+00	5.217997252849062129e+00	2.781292546517747599e+00	5.617730032803128992e+00	1.564683928198681517e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	6.926842449703715099e-01	5.350155049195560508e+00	4.267066776106808135e+01	7.200438494323431193e+00	1.363869226675257806e+01	8.241848681569006629e+00	9.554910972528851687e+00	2.998663928149609692e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	5.005082138958001359e-01	3.428476930114655374e+00	3.229360181989044776e+01	8.412562996931173487e+00	7.270953955261022728e+00	2.668675201770185357e+00	5.817675032438196503e+00	8.330289831595124594e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	5.516075486819195239e-01	3.585094137077256438e+00	3.252352699869982899e+01	6.002033797085738698e+00	8.671798488607683097e+00	1.753246571605256765e+00	4.537315537787492303e+00	5.434223558319000169e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	3.191598508108383636e-01	6.908769229729494477e+00	4.404475445587874560e+01	8.021063161441064793e+00	1.825306003544924138e+01	4.924600627171860978e+00	8.632628348435060772e+00	2.342287185706721231e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	1.118657628960081585e+00	9.713798603884368887e+00	9.032095950488130143e+01	1.144425029162033480e+00	2.875389358413855589e+01	6.918798886964489192e+00	5.429465083961210858e+00	2.691237480696674567e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	1.139095420012884580e-01	6.430085427007949939e+00	1.152080766491860508e+01	8.363136935286430429e+00	1.800660600581822379e+01	4.939885941555208326e+00	5.248234055127286801e+00	3.109075839969469707e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	3.001125707166396595e-01	1.677953862848462041e+00	4.690671589333021529e+00	1.361367999680506147e+00	4.775828386520151625e+00	3.485569239673177666e+00	5.406354672691141339e+00	8.720766410823693748e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.321705391377070993e-01	1.682445128606027351e+00	2.331802212471707492e+00	9.006000444014306439e+00	3.879758317704030013e+00	6.024114197618779087e+00	8.618410337931472043e+00	7.564646605459161011e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	2.957209085697028450e-01	9.558231698623831818e+00	3.757505728272592194e+01	9.929455045634378862e+00	2.621263248726830497e+01	4.122227247814875817e+00	8.488467117404077555e+00	1.192975052232152916e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	2.537653773648302913e-01	3.666900151197074464e+00	1.652785197698306519e+01	3.643680173970929470e+00	1.008479431176638563e+01	9.404982332807643175e+00	4.630524201371602366e+00	5.709560266845206122e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.739377958939874458e-01	1.832680169967922268e+00	6.280360447432578930e+00	2.895419033655931340e+00	4.816083368035254608e+00	9.306534087540198286e+00	4.001061025533038773e+00	6.549616909426224654e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	5.328461000292045169e-01	6.385543911507750359e+00	5.407385657500442733e+01	7.894893794267291653e+00	1.647797305649021382e+01	5.511253794755612390e+00	5.431052832214559700e+00	8.347898751287615715e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	4.426108332160914594e-01	6.611005657264842128e+00	2.783739302123061066e+01	3.273318962246378749e+00	1.898130814678911449e+01	3.944016541611978344e+00	6.148653685935927093e+00	3.654212807404526586e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	3.682581745980811894e-01	6.844481783209809933e+00	2.409045317383519702e+01	8.789350212286688446e+00	1.845491134275339817e+01	7.634494611097002448e+00	3.144684591575216182e+00	5.108400263839901756e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.847645810187040327e-01	3.398989635823561617e+00	2.012696250176097479e+01	1.928096174360008463e+00	9.640909628398979692e+00	1.325315176408102591e+00	8.127483993319115640e+00	1.883175954862180423e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	3.590654320102162345e-01	1.127699630372935635e+00	2.562624195351399514e+00	2.131222677694228906e+00	3.020518268615017821e+00	5.256636045290254522e+00	5.379690328637384944e+00	-1.517919855008912045e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	2.061278453675338351e+00	9.686596185509692702e+00	7.954510528789607804e+01	9.814893129905165381e+00	2.577903504956874770e+01	4.034314404539396826e+00	4.004773577444192156e+00	6.294808412135539655e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	1.991413186946725811e-01	3.264260016653302898e+00	5.419531764494125881e+00	7.067575308659416855e+00	8.722994204800667006e+00	9.288774248887049723e+00	1.956039190084767565e+00	4.854739711746303144e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	1.378560540648978705e+00	7.075714087226979032e+00	6.996942426961405204e+01	8.627885490460906581e+00	1.818478644715225911e+01	1.110885423113573856e+00	3.151323884058041980e+00	9.924338830597162486e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	1.085353520972986319e+00	7.361875807604413069e+00	5.853490109762344673e+01	3.915663603789172331e+00	2.079637780230405752e+01	5.972001996209871599e+00	9.549909766302775438e+00	3.395446186151890089e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	4.479356924581691657e-01	6.493211918634406388e+00	1.810652906009462271e+01	7.083218502382122139e+00	1.801837866483275974e+01	7.668318541919775022e+00	3.743307748389522516e+00	8.649130324498596201e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.801707678205346608e-01	3.805019541231379865e+00	4.017428798536871071e+00	6.346501091982871934e+00	1.076496109162849812e+01	5.361297642192869972e+00	2.514594017454161001e+00	1.224719107298945620e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.591640563982210654e+00	3.444188867523361175e+00	2.867480319843869552e+01	6.423079783423373712e+00	8.154831539832949616e+00	1.769751154105789981e+00	5.146952821048420113e+00	8.331348589393684279e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	3.731869256801754187e-01	6.383759936731634888e+00	4.695236502271065859e+01	7.145866932308845954e+00	1.680581403033546906e+01	9.747102024347425342e+00	3.756524284163298866e+00	6.978249603256286848e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	7.783861612841259658e-01	8.793172887638341706e+00	6.648771515745330873e+01	6.171904561191568384e+00	2.438504424735025111e+01	5.670412511982173775e+00	1.312840920923068255e+00	1.200173566961577620e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	8.918220620878863913e-01	9.527382981027376019e+00	7.560487371173736904e+01	4.874269138887322939e+00	2.693311050387777428e+01	6.519061598440885064e+00	3.914956558285064059e+00	1.681948246127193070e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.171670990507870658e-01	1.959304300683211819e+00	3.279044399386726649e+00	3.490363101548181302e+00	5.391122994666419643e+00	3.136248571395940044e+00	5.897315861302983464e+00	8.631903445203889524e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	7.127865408807836367e-01	2.394015726045458869e+00	1.012498955627216723e+01	7.917300479561855120e+00	5.168313519199577932e+00	5.351696269253020333e+00	5.955187464038103506e+00	1.637121461711864967e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	1.068233617668007396e-01	9.500182486616077782e+00	1.942672277763972488e+01	3.041176522614804423e+00	2.798286528888672109e+01	4.859660125762420790e+00	4.199255051579373621e+00	1.958438563678657762e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	5.424680477593675221e-01	7.623550777388779842e+00	6.690347725875564322e+01	7.222273185517385841e+00	2.040386350247937841e+01	1.674978788156189058e+00	5.026606520436769365e+00	2.022439463430314166e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	1.831954581634448687e+00	8.946741074621336054e+00	5.916220461114630780e+01	3.113740083076230736e+00	2.588633777254930379e+01	1.959466459465288857e+00	9.694352474621981131e+00	2.696891504210557677e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	4.172955522592474153e-01	2.826778028936887566e+00	1.124127074768934698e+01	6.624756661755689890e+00	6.830215019583486757e+00	8.544750899162211866e+00	4.387336795864110961e+00	2.912272995315111856e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	8.843112956908487365e-02	6.286517948945504308e+00	9.895765401316555909e+00	7.723048056864030286e+00	1.778181457516472719e+01	3.160097529116735693e+00	3.326487657447197321e+00	8.973302019528169721e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	1.996235319010078446e-01	7.298360452050956404e+00	2.780509457264884077e+01	2.958315828073036613e+00	2.122629860010313863e+01	2.749737920592334905e+00	3.198440175411134234e+00	4.316833836950269981e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	3.765651192721672369e-01	7.127874994624460392e+00	2.794234873732725788e+01	1.542138491614867490e+00	2.097989365738601464e+01	5.544508256894800091e+00	5.130151046722532193e+00	3.317859032041233225e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	5.819440149234048620e-01	4.674394969715329751e+00	3.533590864290032130e+01	2.172737491013490452e+00	1.330203580606317182e+01	7.928691435450607727e+00	7.837483118796729542e+00	1.961561210831258117e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.346108685516004266e+00	1.136498980077105481e+00	7.637086819247056013e+00	6.454526423637301669e+00	1.385631603517264221e+00	1.564912275101793426e+00	2.856650554391492403e+00	-6.075006738765652159e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.987181138292628546e+00	9.920185773771438065e+00	8.400616228756286219e+00	4.532616955572272843e-01	6.250974630159414680e+00	5.612810543856645751e+01	8.642053025518865894e+00	1.576072071171259559e+01	6.196256920384310973e+00	7.372061086966807508e+00	7.050943650693617393e-01
