G	c	dx1dt	d2x1dt2	m1	m2	W	p	Fc	Fg	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	4.226863235904215088e+00	3.973593015420010754e+00	1.617357335105105598e+00	4.970758514046247356e-01	4.924934432450083222e+00	1.243814480392824606e+00	9.499683860337698960e+00	8.049846157015965176e-01	1.948947909884184648e+00	1.419801938309107614e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.813749245669106003e+00	7.707572767697217664e+00	2.331685380651056239e+00	5.244459925422704227e-01	9.579126456979413007e+00	5.234468312321317818e+00	8.066031931351423268e+00	6.486681112370629165e-01	4.381038948448233716e-01	3.944453603335283942e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.332632022584782305e+00	1.751203132845980281e+00	2.678819394678753074e+00	7.384655169730850455e-01	1.272081979746661595e+00	1.309637730244245235e-01	6.484351808876255951e+00	4.793143058883740926e-01	9.325483601046016702e+00	1.318235011685305047e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.788836709623301324e+00	3.770017323452349522e+00	3.596245486672715597e+00	7.888819096098818040e-01	5.809652871237512173e+00	1.132182455174606694e+00	6.096339306962274662e+00	4.383245611838907929e-01	2.423019859308210844e+00	1.789348647027459160e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.818848574841400501e+00	6.331254661233664649e+00	8.330259987491817952e+00	1.173611023454924851e+00	2.723981633949864367e+00	1.205563751551982143e+00	8.536699889195183744e+00	4.001470982525213160e-01	6.062923374800568421e-01	1.652508414412112270e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.403697787055767421e+00	7.931440145089850624e+00	6.480873158250380683e+00	9.944041837268432493e-01	1.004590976885863540e+01	1.696849411890007264e+00	3.541405911954701224e+00	2.212737071689323543e-01	1.329550102877409268e+00	1.330985307342399171e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.407560034935238402e-01	4.243971355473845186e+00	5.996297394776221701e+00	9.716887140671084389e-01	2.010425425165209390e+00	1.598937521527212136e+00	5.285344960448364660e+00	2.862644283820781621e-01	4.689294690932988563e-01	1.571402711065169822e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.930152469728600551e+00	6.959839221022241063e+00	2.373897219887564969e+00	4.308872867622263736e-01	5.233388912401826687e+00	5.649964485299797667e-01	6.480947979167915207e+00	5.591790413248977076e-01	3.012400695393292693e+00	1.727017776235754976e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.489070628416142128e+00	9.466384406493382642e+00	9.262254322372186266e+00	1.172873988627083142e+00	7.713597922809825924e+00	2.225873190712575500e+00	4.593396528253991029e+00	1.782134902689506972e-01	7.668281217739245648e-01	2.946643329827236091e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.823699201057959129e+00	6.591183732773946424e+00	7.527754344588331037e+00	1.188537127162468732e+00	7.494398056684662635e+00	1.038859345689214786e+00	4.917642573217272606e+00	2.587512215656933012e-01	2.021029787015869328e+00	8.557250579765576237e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.997675768704465504e+00	2.877284013255183570e+00	1.329350623404749410e+00	4.153419491977071720e-01	4.436873355064625102e+00	1.265734961068272657e+00	4.256972160953921502e+00	3.330374448382916186e-01	2.518607896726988926e+00	-3.127903005603134556e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.761637686041364503e+00	1.797284172896266963e+00	7.342077200232352219e+00	1.055760171646854095e+00	3.952504062831742715e+00	5.951721079765132094e-01	6.514649514411253506e+00	3.052324572108735534e-01	9.335325092149105330e+00	-1.411327341934057178e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.421343397654071694e+00	8.737790050253767760e+00	5.735397459503661644e+00	1.013227754175497042e+00	4.719172476109289249e+00	6.733609473039354754e-01	8.595652425780665240e+00	4.919948912275692865e-01	1.299442238927516202e+00	5.501066828262005659e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.805583869961505883e+00	9.651314980827607748e-01	1.539732756076509279e+00	4.187299579952096229e-01	3.355688545021784819e+00	1.360402948117921618e+00	3.310759206973822977e+00	2.460026185044737468e-01	4.307228085715934185e+00	7.635042779100947863e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.002778627336809336e+01	8.819524388695789696e+00	5.166353775545072580e+00	9.183332028676812753e-01	2.898796413590061238e+00	2.165877611589257512e-01	9.648666172762247584e+00	5.621225401645408848e-01	1.997349610968164324e+00	2.298234726423415697e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.084951608556867342e+00	5.487369292557724876e+00	5.276210477358002748e+00	8.868463394416030710e-01	5.126357918207908426e+00	7.604582336645884233e-01	6.866254586750850208e+00	4.018442932465030593e-01	3.066438176320439801e+00	1.851110046144208154e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.539758362108679890e+00	9.597961682999169852e+00	2.284298872098211586e+00	5.403110790571780120e-01	3.449811037497036104e+00	2.650701028896779166e-01	8.065972126835003309e+00	6.453492606983549651e-01	1.817016540293424853e+00	-3.009330937051746258e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.368640905151970344e+00	8.020577743078247224e+00	9.443531995114140543e+00	1.259522521162099284e+00	3.619241650842855762e+00	4.433698089190057368e-01	5.848493387633445728e+00	2.747454453362805360e-01	2.441823913763291554e+00	8.450126510859214957e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.562086736512515728e+00	9.901441029408728056e+00	8.801341728977066126e+00	1.186082424846828909e+00	6.591297673338576857e+00	1.060732649950700379e+00	8.409084441899279838e+00	3.548020162753844908e-01	1.163814432299306034e+00	1.015658877358430079e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.353714578938195245e+00	4.425601566779182150e+00	7.285251166843192294e+00	1.043547376951083683e+00	9.890754167083677828e+00	1.032951913365490748e+00	1.009257497589620467e+00	5.694025823606672920e-02	4.580859397284196888e+00	1.446404535118067214e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.852085849758692948e+00	8.078179723311299298e+00	4.718120685713641294e+00	9.301670879402476055e-01	5.972580319356850964e+00	3.713661295316438515e+00	7.850045368140983193e+00	4.748053558391431839e-01	5.177643114376140332e-01	1.302523204168321236e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.909498926883796077e+00	4.621713190222358492e+00	4.622181332813320331e+00	8.518344409635683068e-01	1.742682694937879750e+00	5.227277178100485644e-01	1.298913711917204505e+00	9.908955347752955445e-02	1.287564084224378735e+00	2.488481556320308652e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.225361553587338559e+00	5.366410382668418855e+00	6.819738803626580470e+00	1.031559297858872348e+00	2.158143325397412937e+00	1.236738228756258051e+00	8.469816773716919656e+00	4.450736982166346167e-01	6.285392984693183305e-01	1.507715850799991930e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.734807816977770756e+00	6.650958113467165589e+00	5.582413645206110608e+00	1.044664785763883330e+00	9.747012768011412476e+00	2.474151713480998271e+00	9.640342137130302191e+00	5.710372043659625030e-01	9.628070727794411088e-01	5.367732032654007890e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.883832476390662869e+00	8.743164890732028738e+00	1.527409282770495702e+00	4.479797233855440375e-01	3.858128858544530804e+00	1.057224546809261367e+00	3.486731502663929394e+00	3.038221339126661036e-01	9.231175547063690257e-01	1.542060105382405399e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.946680430759750724e+00	9.856048409609261540e+00	5.653382849229349638e+00	9.656768332076549610e-01	1.585697494385245543e+00	4.541534888832647887e-01	2.933628948026099970e+00	1.830019455767703529e-01	5.125478029858618889e-01	2.667919818242880936e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.207267636452824533e+00	8.050992140473386627e+00	8.400873738167570437e+00	1.164832547984092637e+00	6.870231132624422976e+00	7.108069570141241078e-01	8.167198211867779278e+00	3.690143682629872801e-01	2.163236125735431781e+00	5.334427262702871042e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.029739711289505699e+00	4.724808061359223821e+00	5.154460886533256847e+00	9.217613657047638576e-01	6.985473595360250698e+00	1.628847336114213507e+00	3.466283186061105859e+00	1.869233472888739978e-01	1.589460792682949375e+00	7.727558925561920367e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.837594915788289818e+00	4.908974655214882077e+00	1.224394416902363725e+00	4.149478328325191812e-01	6.608209904857839767e+00	1.923238075394442026e+00	8.468875413100542815e+00	8.114265519668981685e-01	1.203382441068244546e+00	6.319401945126705555e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.028643502492572637e+00	7.405514773871189504e+00	8.631990224508397702e+00	1.111583282112644344e+00	3.278114666587221393e+00	5.457980282235859182e-01	1.824348463651826346e+00	9.004742489717201814e-02	1.508470665593946380e+00	3.149295178668055861e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.451369915434935098e+00	2.981016588218601271e+00	3.041181495560870474e+00	6.770268351063511991e-01	1.475592370328454805e+00	5.693356185002138581e-01	2.154397462636612026e+00	1.553750540722632356e-01	1.140500171870447055e+00	5.959065555461444674e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.462406991977054815e+00	1.790010053623031894e+00	3.480183801322984216e+00	7.293841552675995876e-01	1.017129933431206368e+01	1.159195881815343609e+00	9.740952572665783293e+00	7.164812436699120601e-01	8.278558883171799110e+00	-3.056038528712185648e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.605809947961849282e+00	4.034403728075130147e+00	2.759773582633516131e+00	5.734762627023878290e-01	2.915726394555861578e+00	1.885977477359250587e+00	6.991208226706958406e+00	5.305371000069464271e-01	6.264057549997099628e-01	2.473565523137084832e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.971277389406395741e+00	3.943190351836512786e+00	4.039467910449874744e+00	7.747003979392945716e-01	6.812563429022849171e+00	7.688564388612394440e-01	8.152800363008884332e+00	5.342572523672918239e-01	5.398513884041878264e+00	1.505085231765727616e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.018450012094429979e+00	3.868726424202602043e+00	8.165888812949422260e+00	1.168915758640525659e+00	7.320750245282033219e+00	9.525789105969137971e-01	3.605020256630332653e+00	2.084923976149516134e-01	4.026493768252669803e+00	4.451389806147457717e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.556120040140279936e+00	2.802915208189239671e+00	5.690174094579634634e+00	9.653529561125701042e-01	5.902419396251750605e+00	2.305099927978298435e+00	6.978614131682568278e+00	3.908263463971546892e-01	2.021772110348851292e+00	5.321151717050932595e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.134967527072890947e+00	1.500532268086776533e+00	2.844413913335262833e+00	6.117267631049591037e-01	3.821321480116800728e+00	3.609700817323197697e+00	5.505744494800572042e+00	4.929575766577389273e-01	1.323808658828145246e+00	1.944758804412101971e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.674096495765693859e+00	1.052221898145978329e+00	9.075846215249022464e+00	1.177372444325747836e+00	3.760810020250067165e+00	3.470192679984967499e-01	6.602828891775850195e+00	2.883829895560941492e-01	1.431767202443988474e+01	1.056556766949232340e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.271294473545915515e+00	9.699690923601565373e+00	9.351441543257729805e+00	1.230078197834104214e+00	5.989620426188956515e+00	9.184045039514102671e-01	6.768946562809293077e+00	2.998218870874193032e-01	1.245339189105657995e+00	1.052520236334976378e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.602352105751009503e+00	4.436688197675428214e+00	9.252656107878829417e+00	1.118729643369644977e+00	8.829264586058201303e+00	1.137405939853418202e+00	6.365291136488226087e+00	2.877693121892155315e-01	3.004444090701158920e+00	4.375714034985350720e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.997371746117754476e+00	4.729286573331386023e+00	3.312840792547075530e+00	6.724317500384592305e-01	9.363136397987428694e+00	1.143756927254998779e+00	5.024674533734591719e+00	3.474017486771086016e-01	3.800058718452632878e+00	1.977869743630283894e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.589367244870714790e+00	6.737456384076528693e+00	5.203781633094973103e+00	9.632378521382832792e-01	2.397034395266605333e+00	1.080074933092170397e+00	3.335230865944175616e+00	1.919694577660608359e-01	5.087192694121727143e-01	2.937023796593793090e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.409371492364607015e+00	2.949831027382475934e+00	1.005707209238210531e+01	1.236053359470013824e+00	2.239232646668883664e+00	5.944041954782957049e-01	8.189728710232010656e+00	3.151554580782272574e-01	2.753082678843075115e+00	6.006547187022849288e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.858785273851183195e+00	9.286426817769825703e+00	8.220225051451670595e+00	1.151929836424260500e+00	9.913770322969545745e+00	4.615318868775748484e+00	3.238859730976789031e+00	1.162227654075071864e-01	4.231883097765992141e-01	6.862166131429042082e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.128565295394405865e+00	8.292912165625301313e+00	1.603064050339433999e+00	3.924156099601031622e-01	7.467104629960365614e+00	7.260417633262645776e-01	7.147043908214773644e+00	6.721645517540493220e-01	2.094891006140158218e+00	6.742683866777923751e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.779144039224902052e+00	1.711696455804940342e+00	1.521524576470415280e+00	4.584184048594874272e-01	9.155677627836070087e+00	1.267498017484704809e+00	2.985130267420755157e+00	2.567962393582216563e-01	7.312412274780535348e+00	1.158039578630001287e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.724578164523550061e+00	4.720825145262819156e+00	5.539276147211417367e+00	9.064335107680865367e-01	2.891887521005653827e+00	6.930951012552153401e-01	6.926800021054900114e+00	3.948119332633421297e-01	1.773160139965353155e+00	5.136678661617402053e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.031532803275049925e+00	8.884044750315718275e+00	9.277676824905121578e+00	1.203781092864013358e+00	6.250846747223305577e+00	3.985399957811408544e+00	7.786892764802703759e+00	3.361070853162833605e-01	3.077974447085785048e-01	4.002593006502053186e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.844331752416190628e+00	9.586750494875467155e+00	6.028027059627193651e+00	1.027861008023466027e+00	7.096284953382856031e+00	1.906909194330595581e+00	3.252945552531389950e+00	1.513162179717987832e-01	8.294297984283478531e-01	2.486050078354243187e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.731009133022893387e+00	5.210230976374261580e+00	5.861844699625637034e+00	9.969552283883598154e-01	7.208458810763612057e+00	1.786114471702035855e+00	8.888588437560104305e-01	6.399305898284063376e-02	1.540465745676394826e+00	2.347708433740391065e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.865365128721054866e+00	6.508665725508143929e+00	2.155514170996940315e+00	4.864688796443037422e-01	4.554126081703201656e+00	5.120209669492243876e-01	2.205585849634887019e+00	2.249911023207344929e-01	2.276433105169599624e+00	1.906124676255217254e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.871882995340960143e+00	2.359107963618999548e+00	7.163911355365887523e+00	1.068154977331970512e+00	9.518558533127822185e-01	1.063862997991313203e-01	6.024369454069276486e+00	3.324442863572988349e-01	5.283300999467685166e+00	1.365456139291768012e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.505395009035884968e+00	9.482494401877842094e+00	8.291416777897572032e+00	1.178635260351696079e+00	6.644954565160178461e+00	7.799211522481620529e-01	8.637994227161032157e+00	4.306806617714034058e-01	1.740020188741245422e+00	6.692914963039297005e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.107682527229674641e+00	2.773911650085259417e+00	4.837437781771184220e+00	9.102192869130723007e-01	3.426113184031696068e+00	6.985315283235036254e-01	1.599378464352357865e+00	1.092908595674643019e-01	3.498475841481442750e+00	8.406669005797672289e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.151876261225795783e+00	9.684436704348174274e+00	8.172573639803934142e+00	1.189642041225560387e+00	5.226501184398730793e+00	2.474618670621157701e+00	8.081011618505124616e+00	3.574025633265205393e-01	5.441483033333508468e-01	2.728086660597275337e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.834790983892931493e+00	6.761753774760697056e+00	9.715094438221116846e+00	1.265871173018402907e+00	9.512235650048152635e+00	1.331428496421432905e+00	3.816360545288574713e+00	1.761393727349008231e-01	2.012597427908908720e+00	1.291816544052995841e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.870086719353237115e+00	6.284931659467545728e+00	3.137885583925773325e+00	5.931172454273778705e-01	4.540979329270384390e+00	6.498501576033870464e-01	5.163580995655275174e+00	4.030185633379819166e-01	2.390353110085387645e+00	1.928820400468471141e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.094246438876740335e+00	5.223182369770306366e+00	6.424421592011365867e+00	9.628799834150427728e-01	8.490932518825877295e+00	1.334020183083479694e+00	9.333717811606344839e+00	5.636302355598992175e-01	2.053478680638975984e+00	2.355414918035168281e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.618433432867745658e+00	2.597695066535282926e+00	3.261521931511958794e+00	7.379544392660570828e-01	2.788145492146780757e+00	3.420675875004025590e-01	3.722332533018833711e+00	2.912256537661528366e-01	5.270353672396475453e+00	1.511402026649824593e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.517401057413710674e+00	2.393149820192878696e+00	7.913793196446108347e+00	1.214836453691123141e+00	7.225860631851140248e+00	1.215185880604054081e+00	5.454540603139826693e+00	2.312103911059377459e-01	4.141985679597396164e+00	5.111210266696769589e-01
