G	c	dx1dt	d2x1dt2	m1	m2	W	p	Fc	Fg	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	4.883545352969510311e+00	9.237621433478361510e+00	1.191923975401164570e+00	3.335057816467576486e-01	1.611765891694545871e+00	3.311300233240544455e-01	3.669752975863871836e+00	3.395096366678767019e-01	1.058019319649238010e+00	1.034467740479602382e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.631293909096274586e+00	1.299784806297001660e+00	6.985731898782957749e+00	1.075289482356210247e+00	8.062700721684134209e+00	2.223964889411362389e+00	3.065671634535457990e+00	1.573249295158465899e-01	5.547438688986723321e+00	4.413648683823028773e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.506942921925472412e+00	7.276096227761309265e+00	9.670742549086599027e+00	1.234680789952950164e+00	3.567601708280716544e+00	5.493152513521369906e-01	4.705485951704938330e+00	1.997746815119904040e-01	1.785070476620834734e+00	1.418528707348257756e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.259605947882365573e+00	3.677860349058638789e+00	6.033918558185230374e+00	1.003139993654210249e+00	4.898882208816970341e+00	2.169933160596348998e+00	3.163506919673173989e+00	1.753125079763843686e-01	1.224381530109225347e+00	1.562765736484990287e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626009930211931298e+00	9.315918067095587674e+00	9.438956217445598540e+00	1.222540248332848911e+00	7.165967986234007547e+00	1.976264440231905617e+00	7.060110592562381271e+00	3.047331278994058201e-01	7.766142000656329758e-01	2.097605642298070894e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.299221883972791147e+00	9.738212911633668867e+00	1.471016093594487151e+00	3.941264292072539366e-01	3.989613596681267804e+00	9.267778207816653735e-01	8.437311785059446123e+00	7.526625108473768977e-01	8.825629168061532859e-01	7.710488627921954774e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.106313683398806980e+00	9.493172019666747730e+00	4.773839480684279657e+00	8.851849222767480541e-01	1.514848038379986495e+00	2.951470419450119564e-01	7.055178525269904632e+00	4.371288726151905113e-01	1.075051776636227974e+00	5.573229115850099058e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.056356284167488724e+00	5.274154483794854187e+00	3.348177825911215155e+00	7.153290888826239202e-01	4.363232137873843897e+00	5.415816431065006986e-01	8.419098440626349600e+00	6.005051403253368614e-01	3.066722304896213114e+00	9.181307561564745756e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	7.579254752804300388e+00	1.116125099057647674e+00	9.497845930638911582e+00	3.397195693546350537e+00	4.573274706037619985e+00	2.247401268538397612e-01	6.397633311626337305e-01	2.895953351144615162e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	9.828403662430162058e+00	1.242768647187996400e+00	6.781741877114550121e+00	1.206024116554423875e+00	2.402885235910642514e+00	1.015101886598615277e-01	1.301361144681275617e+00	3.876953177788752036e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	3.314158109269508046e+00	7.099349171926120361e-01	7.051959651258898454e+00	1.111823675010113810e+00	7.636587709627533194e+00	5.473918341020814760e-01	3.271316876930246309e+00	9.391872288297584137e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	6.887575581648896161e+00	1.068824010377308120e+00	6.694029327940999252e+00	4.720231835319040670e+00	4.248090984211348342e+00	2.194929392268170631e-01	3.312873440939338443e-01	5.175133231648180399e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	2.786665757876897409e+00	6.354240098169333661e-01	2.787384735384402568e+00	4.305611760102351915e-01	7.046041589612878298e+00	5.350929465097212789e-01	9.701156317059963285e+00	2.556927221343744880e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	6.076080140271290730e+00	1.008324005985916871e+00	4.762240664495609010e+00	1.881797810290747108e+00	3.439084246209517914e+00	1.896529376963586588e-01	7.940688567995293212e-01	2.241703447917223535e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	5.177860457283835594e+00	9.274249333687707431e-01	7.758890801325203590e+00	4.894662784497992192e+00	1.739320568716421489e+00	1.029434878277861592e-01	1.031046389597469526e+00	2.682244943109076907e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	9.744521921598371605e+00	1.238022760990180604e+00	1.914093394911941415e+00	1.991497861407512393e-01	9.930285149408145884e+00	4.205894050992701194e-01	9.146865663157878856e+00	1.336011623699358553e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	6.485874449695923971e+00	1.038499254318033360e+00	3.495327290954023169e+00	3.616805831993476494e-01	2.414933235638489162e+00	1.288002710099412362e-01	1.145135006802191313e+01	2.449138101365002929e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	4.148997821210897996e+00	8.181171636438906436e-01	3.490786055816999855e+00	4.212715866569345380e-01	9.890881679602424370e+00	6.500581106197553805e-01	2.273868825426230700e+00	1.490958496368368913e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	2.028186470890545490e+00	5.064222451838373829e-01	4.888633265757599489e+00	1.307360497442051628e+00	9.790003344494101256e+00	8.139249755855674229e-01	1.844595494174398054e+00	5.723234140858287494e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	2.363906694321258328e+00	5.630487613227339594e-01	9.814030896743027199e+00	5.227494354875197757e+00	8.134776535657318064e+00	6.495033155109726231e-01	5.056334023176113357e-01	3.268644956266334445e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	3.022339327532126863e+00	6.695978053951437969e-01	1.602494292203673121e+00	2.241342845321150357e-01	6.932378436150134604e+00	5.113230003168730553e-01	9.010447859665731585e+00	3.114285881917302698e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	3.267663007796920649e+00	7.050987269108534017e-01	5.665579912224551151e+00	1.144447714935810545e+00	6.197519700673656651e+00	4.465459215278317906e-01	2.584882235309585941e+00	1.430075421355509468e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	8.666540173527565116e+00	1.180948373122105766e+00	2.613887733977349193e+00	1.245737347909628534e+00	8.797778662965850316e+00	3.999367284097642417e-01	7.098608012081704111e-01	1.620995922412840073e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	6.053174621488633278e+00	1.003628641928801191e+00	9.746316285411792180e+00	1.785462992332883525e+00	3.606284151253047021e+00	1.996068939959932120e-01	1.343748569944693383e+00	1.254491120324096931e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	5.719299854305652353e+00	9.741528642909536018e-01	2.021020850696761073e+00	1.542049837858625372e+00	5.202632846198261163e+00	2.968650171950953376e-01	6.787037917952922772e-01	1.580207029381957673e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	2.029777211975168694e+00	5.056482894550733409e-01	4.627857606109080812e+00	5.067918726457798506e-01	6.572370560639110515e+00	5.456956667991800236e-01	2.771098297218402173e+00	5.451689045529600763e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	8.736855856653500396e+00	1.184697625651384367e+00	7.642159217375113833e+00	2.294288719896155015e+00	4.698690945723151380e+00	2.131432802555573436e-01	7.421523210956404437e-01	2.971543489034626617e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	7.505554702201637340e+00	1.113341456944746399e+00	7.339083866838767456e+00	1.053451788483693585e+00	4.837704407223951009e+00	2.392226204643093102e-01	2.130781788168902846e+00	8.070225502387173844e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	1.611416852852129988e+00	4.229032209592186176e-01	4.806315768274544986e+00	1.264745315825770655e+00	3.967218844282231593e+00	3.482659494095182162e-01	2.464683194241130249e+00	6.920985952981499600e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	7.368340422836752168e+00	1.102450750134098323e+00	4.121860340852386173e+00	7.244113122766456803e-01	6.073887768311038826e+00	3.033277480160768147e-01	9.320132785764629446e+00	1.439965170255553817e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	5.894813328553811793e+00	9.914336260849346827e-01	4.585057429474751700e+00	7.756375862677189481e-01	8.662979630795559771e+00	4.851835945263818783e-01	1.339417164795013493e+00	5.028188192887639296e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	1.737219885953992460e+00	4.495811489177248821e-01	3.378354898081061819e+00	1.269624647386413674e+00	2.814798222075832523e+00	2.427561369766327304e-01	4.467493354428249575e+00	6.127667489366415282e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	5.119193467861833824e+00	9.221700142417769142e-01	2.856868758650668472e+00	2.925937633725637643e-01	9.413504148705818864e+00	5.637054804122201279e-01	2.191393182193073219e+00	2.302200489413713247e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	5.365131174261149383e+00	9.448377380079792109e-01	5.352272747571156231e+00	6.678191082616964369e-01	7.193625890521276212e+00	4.224148930856402862e-01	2.766730087911836389e+00	2.513517140646976400e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	2.496738962045817356e+00	5.863334273573659328e-01	3.412974164149980894e+00	3.613289401486671215e-01	8.415963734074116687e+00	6.597511112685050527e-01	2.002047829554766789e+00	8.822333693398823340e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	9.512230113820676181e+00	1.226101877172153909e+00	3.599117758364566377e+00	3.963653060544561901e-01	6.012803265153920940e+00	2.582030201295983929e-01	2.207900553599081217e+00	8.778131534572204409e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	8.656142861168666158e+00	1.181566237658473240e+00	6.912574714063844716e+00	1.084682182723784694e+00	8.004765429071520444e+00	3.648762831919024063e-01	1.278399363007552969e+00	9.965533711771499270e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	7.014478960474947122e+00	1.077951967046167248e+00	9.712315147529297477e+00	1.047446640689035036e+00	1.141961756549638052e+00	5.905694754500856458e-02	4.475789946575368994e+00	1.476657606808116530e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	5.163243909166658874e+00	9.247901848137926040e-01	6.441682648899275776e+00	3.579858097907933523e+00	8.368124229248371293e+00	4.999610417900983705e-01	4.542492971560152526e-01	1.256805423111552189e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	4.699427987741167101e+00	8.794801028382773778e-01	1.704062990128489607e+00	6.136321647842163385e-01	1.364759680335787984e+00	8.467138528857101609e-02	1.194577755782749273e+00	2.537365414426627552e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	6.852609630958220066e+00	1.067489907450934528e+00	1.680073741848814972e+00	1.195266172389642501e+00	9.005524664550501157e+00	4.666928684550732398e-01	5.322684279810088182e-01	1.535043135480565812e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	5.905403039793426068e+00	9.907512441335066811e-01	9.560082542055225119e+00	2.436076826852048072e+00	9.926000690340318400e+00	5.559010794972137903e-01	1.176674616855532651e+00	5.003431764147838745e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	1.555256221941323735e+00	4.134370207255345098e-01	3.674683979640592124e+00	8.178634083899820606e-01	3.643353256482182445e+00	3.219214206943904477e-01	1.014126217789554918e+00	1.723352321142700982e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	5.609497998046284906e+00	9.664228200109715727e-01	1.832471981172707265e+00	5.284595705014992761e-01	2.893468451349278325e+00	1.663293873974430459e-01	6.983200157240682104e-01	2.684169139643153290e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	8.256450096608144662e+00	1.158981450833084903e+00	6.398318797819263715e+00	7.553840093473903616e-01	7.894791239091594193e+00	3.692061608269859851e-01	2.137557812223082276e+00	5.671311140857682176e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	5.137781375354466995e+00	9.228371597458983056e-01	6.615927262099960515e+00	1.568800472101019139e+00	3.273037243538950314e+00	1.961741180772944015e-01	1.769762553068571442e+00	8.154213245595628434e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	1.465835871700958082e+00	3.945052927938541010e-01	6.837094045917391227e+00	1.937280254458604967e+00	8.795512867111709099e+00	7.845721696239436049e-01	1.474218877242750247e+00	4.370815118455757126e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	8.067748517382312912e+00	1.148732165667185612e+00	3.414727550111052334e+00	5.803396525947943640e-01	1.921325602944610411e+00	9.095023093122235613e-02	1.540642009296460335e+00	3.123486639665768561e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	2.818569097374581389e+00	6.394733456736565458e-01	1.134302658723209456e+00	5.012466862754785257e-01	2.128979788732271228e+00	1.613923361490264829e-01	1.439661661348756949e+00	5.846429842294582624e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	3.322965389978807860e+00	7.147913795125662162e-01	9.690719083416512447e+00	1.179916535882325812e+00	9.816822842239881552e+00	7.012886661881125860e-01	8.242294834583377749e+00	2.899161586745438793e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	2.482032946263543316e+00	5.855608151363579372e-01	3.256478017925140023e+00	1.950293832336461586e+00	7.069571819420989556e+00	5.553037769718600636e-01	7.956261097455208375e-01	2.590884088942178032e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	3.974401198988973594e+00	7.966517221327784615e-01	7.086569879090614421e+00	7.150258202833916776e-01	8.626622605569735924e+00	5.763735409152851430e-01	5.514869000957797418e+00	6.552083826181048787e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	7.811865729173171680e+00	1.131897037019519381e+00	7.359054073202008439e+00	9.221127162881375128e-01	3.911797320066388917e+00	1.891298171201978018e-01	4.334591510817663362e+00	5.185639236936606666e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	5.680514418178115754e+00	9.727743638668800985e-01	6.489764401166722152e+00	2.327702244312976010e+00	7.085815739297038007e+00	4.045188081002596414e-01	1.799863294115234824e+00	4.349530956252489200e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	2.846576358441974541e+00	6.428595723654955130e-01	3.814123615098798492e+00	3.635180120820506122e+00	6.352659225985496150e+00	4.788476880977541872e-01	1.522635890536151226e+00	1.885390122236229871e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	8.895714848637172878e+00	1.195020192656438995e+00	3.447146479769182204e+00	4.110975601206511287e-01	6.428577356241350849e+00	2.876384162444695636e-01	1.436571467551837955e+01	1.137504714131136324e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	8.928265951172070558e+00	1.195475992922218955e+00	6.375046936193376368e+00	8.640777347059067637e-01	7.136943791002820170e+00	3.191819327972797993e-01	1.490474708863507969e+00	1.000544864459770977e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	8.836278871666138457e+00	1.190345777353779333e+00	8.790853544911639617e+00	1.162125920647413047e+00	6.180728993937476545e+00	2.773889462980107523e-01	3.116014743662233855e+00	5.474301037052228258e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	3.148352338611510870e+00	6.895649813830923014e-01	9.532085294456299707e+00	1.198573688675333093e+00	4.857667802099508769e+00	3.538000183125302178e-01	3.563761772937212857e+00	1.248300879771694211e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	5.066476560291821585e+00	9.151718638120919236e-01	1.958445695980677526e+00	1.173030650315283419e+00	3.493078933360028948e+00	2.103785851332221346e-01	4.688772921697971774e-01	2.839049882875485320e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	9.866284291198496703e+00	1.245455107528036010e+00	2.380545994106001206e+00	5.666090911588098633e-01	7.925646650964356610e+00	3.328787601542428365e-01	2.849786521018813357e+00	5.432653528110718000e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	7.950316688964350398e+00	1.138207427621947154e+00	9.499566372229628186e+00	4.654018023467775045e+00	3.039742357209761714e+00	1.445890199603445392e-01	4.292682588605763461e-01	6.973801284038267490e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	1.258267761601326029e+00	3.430720675862276026e-01	7.619008081440819424e+00	8.685995117642459906e-01	7.238602092616664763e+00	6.656957133588373710e-01	2.172543122830439266e+00	2.704660797081264931e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	1.585322195343369600e+00	4.183434309936528428e-01	8.941797974358840051e+00	1.354872785243146138e+00	3.100348315108694131e+00	2.727088437580812430e-01	7.328115641825760918e+00	3.169841982287691790e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	5.173627825071792863e+00	9.272335950471227717e-01	2.806703751819459303e+00	7.098805060680847268e-01	6.632140828154947876e+00	3.954326830818306604e-01	1.674711471463539381e+00	4.326677406709782958e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	9.183625555919798344e+00	1.210000490086624803e+00	6.287531263985960628e+00	4.001103860141786761e+00	7.731753465463878427e+00	3.396718795542097435e-01	3.541208968587919448e-01	4.077768310786178851e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	5.854232717610456938e+00	9.874769329074990498e-01	7.304074590213788909e+00	1.923713853567615484e+00	2.969762218530015652e+00	1.670960414887738554e-01	7.964738901281838146e-01	2.433441851343775664e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	5.471994014059699651e+00	9.537190320708716085e-01	7.121331259645263145e+00	1.815040897319803337e+00	1.538099718771219759e+00	8.892610345947761508e-02	1.514985693460541016e+00	2.253232121084765893e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	1.938410185294739740e+00	4.893862128328107519e-01	4.664567828506573477e+00	6.180651507917246379e-01	2.169478702999311892e+00	1.828443216038026509e-01	2.316934233782882657e+00	1.884452845571246149e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	6.907779094064769865e+00	1.070851388998379949e+00	1.139002862988808262e+00	1.680021286118835722e-01	6.453519886016393592e+00	3.333356399623189636e-01	5.385875619162337813e+00	2.132995856656866307e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	8.389906496785071610e+00	1.165378499283676428e+00	6.244088412414561695e+00	6.951852186573517223e-01	8.649502803188523714e+00	4.000607940615806823e-01	1.812552235806017542e+00	6.262451095622141306e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	4.421434299337827944e+00	8.483080603092565397e-01	3.286044485278602600e+00	6.240294707247296957e-01	1.410122206015400170e+00	9.004817485346840178e-02	3.400282305342004374e+00	7.846369680650285838e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	7.983281288218458727e+00	1.142112268370435002e+00	5.059928424558180815e+00	2.433956885215093013e+00	7.610108580237116449e+00	3.622039856364543953e-01	4.374985507303679189e-01	2.735583281757501872e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	9.675371485170284558e+00	1.233825050513381871e+00	9.622480510591309155e+00	1.294707881190873655e+00	4.068919382029739573e+00	1.734509335313824119e-01	2.166982806834276687e+00	1.355742973306210963e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	2.826019690842165311e+00	6.430392925028292073e-01	4.589549776984704899e+00	5.850579720542231632e-01	5.295987685900198194e+00	4.001912437739020834e-01	2.429363357458425909e+00	1.434178828371730774e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	5.710349535645416807e+00	9.763320827561630111e-01	8.568962069450687835e+00	1.414797304779600529e+00	9.357038539160333457e+00	5.325357388154344784e-01	2.153844547725774383e+00	2.768756825970879465e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.941502494269323087e+00	3.088184333221902111e+00	3.589004284555812330e+00	7.465322554365897423e-01	2.688458286985189627e+00	3.397582882210182786e-01	3.986085789342790342e+00	2.773439793751296678e-01	5.160947177136284481e+00	1.322011988436156416e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.442961471777752358e+00	2.584931985593382109e+00	8.126330717311464724e+00	1.150246861674057763e+00	7.044546490200310096e+00	1.297287346217628867e+00	5.186327902218342167e+00	2.448221763778435089e-01	4.199662715667622948e+00	4.285072736289197159e-01
