G	c	dx1dt	d2x1dt2	m1	m2	d1	Fg	Fc	d2	p	W
1.000000000000000000e+00	1.000000000000000000e+00	7.147513402754812617e+00	5.952169085776132462e+00	6.971756322129667893e+00	1.261816522549686459e+00	7.310967494341806372e+00	5.575357224765589592e+00	6.353385688457920288e+00	8.051680759040536373e+00	6.870817616325340715e+00	-5.385106276251184454e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.616344742238568610e+00	3.472000293547972571e+00	7.677389454982995742e-01	1.004419900909334862e+00	4.888565054804257848e+00	3.874120790766966138e+00	5.048693672531856080e+00	5.983501140621962477e+00	1.796298926925463668e+00	-1.106075209682086893e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.828870112674866988e+00	1.179051925486418684e+00	6.937787699887087989e+00	1.449346724701416678e+00	4.545364381561909362e+00	5.507706708678597352e+00	5.342638000505324669e+00	3.283495985705506381e+00	5.728320666392274774e+00	-1.533843162814943639e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.152192239009987240e+00	9.382483800779825245e+00	6.019752020444354201e+00	1.134351883086160306e+00	4.700205437213104354e+00	8.537729085733859691e+00	3.759158343450998530e+00	1.146876533297825684e+00	7.718092520589218353e+00	-2.065772027510899136e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.440459658008069521e+00	1.390548000988961030e+00	1.776141004071342566e+00	1.000746500220812019e+00	2.687318755510382573e+00	3.004199358702678513e+00	4.862188497468977744e+00	4.443981682550832701e+00	9.711760386390078992e+00	-1.258423236866110386e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.107948040952965840e+01	8.130354376194748767e+00	6.166759263350451548e+00	1.510430955991738378e+00	2.547081647474541022e+00	1.092176444251238188e+01	3.355412689054181108e+00	9.641277226067879180e-01	5.644915592418468187e+00	-9.848992859459315241e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.401678277243091131e+00	5.795389976068020310e+00	4.937986770046270735e+00	1.550805817374026008e+00	5.303951985128954938e+00	6.052586347388876575e+00	7.079168080455949585e+00	5.225980233975908718e+00	9.906235593798879080e+00	-2.920222093470274558e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.753325966309743578e+00	9.748986557139238229e+00	2.622368198714022380e+00	1.160865521738865480e+00	3.239191239050078774e+00	7.756306598296117016e+00	2.764866789423736648e+00	1.100562822539478569e+00	6.335607257841452622e+00	-4.505660294619823247e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.109057414396565022e+00	8.319249027127151308e+00	1.013439556027818256e+01	1.773601816755076666e+00	3.475662161016804586e+00	6.716662154406501273e+00	1.299711067569027989e+00	1.241737272435393891e+00	5.278590525088961094e+00	-1.402154547982983104e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.255924893849738488e+00	9.720898774006096588e+00	8.285892752859055577e+00	1.540954763985417308e+00	7.788557686836373506e+00	7.193727853868407074e+00	6.014441288129319219e+00	4.720204747254644673e+00	8.961994862190362454e+00	-5.296651625756107933e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.648351709090599471e+00	4.004009073393347329e+00	7.409773025368662225e+00	1.593040566600954167e+00	9.771162160610170844e+00	1.151050038196593572e+00	6.937213149421731728e+00	1.618337597106457082e+01	5.276227097525406862e+00	-5.547893775242672518e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.857635322943543166e+00	7.593110504721701126e+00	4.148999012859604818e+00	1.538005307242209518e+00	6.639666291606183712e+00	8.102137488568558865e+00	3.774552734755785011e+00	4.031935684464049707e+00	5.349859774812310675e+00	-3.528621058068796401e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.962632615938663339e+00	3.880150444028512169e+00	5.677012840219035184e+00	1.590733017874296440e+00	6.053755340351389957e-01	1.012414088131857071e+00	3.790783097374149868e+00	1.269284077658668242e+00	6.679835480572002382e+00	-5.059861134897876411e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.242743088949862074e+00	4.505135778422829418e+00	7.408031772075958088e+00	1.554536985442416031e+00	2.084092845498104030e+00	8.915427969348032278e+00	5.424133365949802332e+00	1.362064852084599043e-01	9.157136099009097308e+00	-9.718279642936245466e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.065995392017195620e+00	6.864523902314010328e+00	5.533041805683857284e+00	1.464654551120076809e+00	1.110668302657843753e+01	9.746454184958084355e+00	4.663348926569742758e+00	6.960406147342570016e+00	8.526387922188089163e+00	-3.720718469698035733e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.753686260675554109e+00	8.378288168599851815e+00	2.018654410672922950e+00	8.689049931408383554e-01	4.404070213849573534e+00	4.222383114303324803e+00	9.734703008190948026e+00	5.261211676054946551e+00	4.549792857979474192e+00	-1.384914183397339400e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.550400137468347150e+00	1.017696558993390177e+01	6.337617677251242476e+00	1.309379344251812016e+00	1.590311397393095127e+00	3.616382217141893118e+00	1.011169871587603630e+01	3.624926449558912189e+00	3.674269712528978715e+00	-1.951230065984240412e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.730628648465412311e+00	7.583415408764655474e+00	7.546074673608785588e+00	1.716547937408353652e+00	7.626223301129671839e+00	8.120475818094941900e+00	5.623955372364417116e+00	5.165973007393217742e+00	4.781542378770986090e+00	-4.595799917786100650e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.303874808316136225e+00	4.029376029384777347e+00	4.801927227832532452e+00	1.237573480356478628e+00	6.627723815533953733e+00	3.148649588503945385e+00	4.400355755415305659e+00	7.150166836361661282e+00	7.084128608459119292e+00	-2.336605898367989766e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	9.005695218178157990e-01	7.002488388144521458e+00	8.930848642081700817e+00	7.657647431520535619e+00	6.523412531423875116e+00	3.405327833774711710e+00	-2.088103437564242881e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	1.614740395244561144e+00	3.261844986039147631e+00	2.364076562272853899e+00	1.006921783148208904e+00	3.134554820573389744e+00	7.455367073930321276e+00	-1.681019146326124769e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	9.541668258153964688e-01	9.772116445734404522e-01	2.679216618961708818e+00	5.857613432087855010e+00	9.345650931505301573e-01	5.310163459702240907e+00	-1.452250179949490416e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	1.042457191490571144e+00	8.468160001939924797e+00	1.001392658972374861e+01	3.351844845295873121e+00	5.428261676180648365e+00	4.697527658948174256e+00	-2.172202225297720020e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	9.894776114162732172e-01	3.684337494339915864e+00	7.896659368756067110e+00	9.264904173747273930e+00	3.867446009571728460e+00	1.718263346922116019e+00	-1.590942960709848251e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	1.282605335382198453e+00	6.923460310094671222e+00	8.286174116063202533e+00	7.961019200301279186e-01	5.542684606626537835e-01	2.706543648320962170e+00	-9.350449125553231511e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	1.797154914920367386e+00	7.257864519293623751e+00	4.539892655496180929e+00	6.437321876731553871e+00	9.599947468627664904e+00	9.737604907100493534e+00	-3.382146755296098490e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	1.463467904124623686e+00	6.638034678684320511e+00	7.472014897749890139e+00	7.146606149788302886e+00	7.326332748481509505e+00	4.103916479754960100e+00	-2.360774100734342937e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	1.249847961930861784e+00	3.591739787266826855e+00	6.015912422704496443e+00	5.140868954238436928e+00	2.344536230764348694e+00	2.277291927426279727e+00	-7.270156368146376735e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	1.808317635391724076e+00	3.582685619345777006e+00	6.555093868073608832e+00	1.792719009431639199e+00	1.002888269103265451e+00	4.819919346157859330e+00	-3.120969582478264215e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	1.782079437194589167e+00	7.030276360250366174e+00	7.306979260944198806e+00	1.056834421525063483e+01	7.421666644214547581e+00	4.014338928226843350e+00	-8.063334738819924041e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	1.629856109055700442e+00	9.014001366258396430e+00	6.100868229682556709e+00	5.369945827156063167e+00	8.872645694358762825e+00	7.045421892497663041e-01	-5.110629486254774179e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	1.125543785141567721e+00	9.437509797084613794e+00	4.778258149930232790e+00	6.307739575495300954e+00	1.174938159637432022e+01	3.615536956590151174e+00	-2.634399785598566268e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	1.502552410594667043e+00	1.886299703892982516e+00	2.652738582898596320e+00	2.389840269469991174e+00	1.499509244864901003e+00	5.831504842313513848e+00	-1.000571375816052893e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	1.568001156786754668e+00	2.502046345237320946e+00	7.541791719946099093e+00	4.812194109118532737e+00	3.211504488012361769e+00	6.367428495076456585e+00	-8.592253867269829470e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.849048362783259014e+00	9.052152132467044865e+00	2.906611811441040416e+00	5.088914395365462084e+00	1.167255180919632451e+01	3.976385559412365378e+00	-9.827695602553947083e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.872339036453191774e-01	7.741339319975133471e+00	6.919313741053587208e+00	1.691655942670746926e+00	2.745442815116136970e+00	5.332140468849824622e+00	-8.087619158651096996e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.136922964233737954e-01	9.317528344933625917e+00	2.633919639673822033e+00	1.981833434896034474e+00	7.229071224876959967e+00	1.032395859856249487e+01	-9.901144144160933536e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	1.513482511029107247e+00	2.871069458440588917e+00	7.205942462087977063e+00	9.492514603419785146e+00	3.349446076695556052e+00	4.120645168310447026e+00	-1.428018843310223360e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	1.666985133351758908e+00	6.058673779131942716e+00	7.667096946722023354e+00	2.240937738501227461e+00	3.789801576662101823e+00	5.077243344372981859e+00	-3.984298146268005212e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	1.439366674828694181e+00	7.154836435991775545e+00	4.148637927125687241e+00	4.026223207730471820e+00	8.130671930408940540e+00	3.963423032056583306e+00	-4.237873074866335514e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	1.534261188220995331e+00	7.474050447627329952e+00	1.660819112296197719e+00	6.190625806137468601e+00	1.128232690808308902e+01	5.268090099764640044e+00	-3.376424891203650418e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	9.535412178142321782e-01	4.077798536555719444e+00	2.745330804570288219e+00	7.739988262328989066e+00	6.790767650127265576e+00	7.736793479393525352e+00	-1.360663842027250894e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	1.819118756246377089e+00	6.965751257944324815e-01	6.340609716356913061e+00	1.772156034808925584e+00	-1.732956704763366496e-02	2.551811884099293604e+00	2.973056205548773434e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	1.519487910549274456e+00	5.376458663373391289e+00	8.284606862122052107e+00	5.816650148077344262e+00	6.019978653864856533e+00	8.287359404545867392e+00	-5.598556009794353940e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	1.447721635426384212e+00	3.296318622365431050e+00	1.548143982674854424e+00	2.248031087751237500e+00	4.282042118769210148e+00	1.304855609848853737e+00	-7.063681730408839599e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	1.490904174524187331e+00	5.518860376718254024e+00	8.313022184507772749e+00	2.507592332197156715e+00	6.493375344826741724e-01	3.987710820417642577e+00	-1.411336245728720371e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	1.547783812185541619e+00	1.033901024046902251e+01	4.023350518447679214e+00	1.120130199743684996e+00	4.234986168525879613e+00	7.051429110740610184e+00	-4.236718685294486590e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	9.253493816673185046e-01	5.429668822466019229e+00	5.550113079130226446e+00	8.380194507889223487e+00	5.668839304148529656e+00	4.109762383954792320e+00	-1.774725961609329374e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	1.538131394124275131e+00	8.184434884368767982e+00	9.500027775202370961e+00	1.646576749118354277e+00	3.427492290241451300e+00	6.146769227378603873e+00	-1.906587482186939155e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	1.210015393101697478e+00	2.832216598541244412e+00	3.934362948199407128e+00	1.079323598618060043e+00	1.034825402145781448e+00	2.346001216410420032e+00	-1.236310826360157478e+01
