G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m2	m1	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	1.178551416668409457e+00	2.992130720075585337e+00	1.303859029888169152e+00	5.945564287527935754e+00	1.308966937387141760e+00	1.435307474203541656e+00	2.484897365219928211e+00	8.236755414249797624e+00	3.928209697119064003e+01	3.262129389796973200e+00	1.400011152727925001e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732478489723693116e+00	9.878183246667543216e+00	1.559180042139524769e+00	3.588227834480009815e+00	4.531612075073352841e+00	7.176033783784245834e-01	7.352250332185446879e+00	8.354370433944389163e+00	8.150155445074545923e+00	8.247149446957065422e+00	-7.785166293354301104e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.497944509141287739e+00	9.490314854603212780e+00	9.162707364795755538e+00	3.760287431086229759e+00	7.270912331221567548e+00	7.843762727364389953e+00	5.816004663862162971e+00	9.814238790845999816e+00	1.269560429480001318e+01	3.513746890045414517e+00	-4.269871752570670651e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.914929053850585650e+00	1.363404093749103430e+00	2.257455239756435361e+00	4.168308712513414171e+00	2.745904242290583497e+00	2.114833133107857588e+00	6.722042384848725405e+00	5.518402143681917948e+00	6.857579964795240457e+00	2.713458600644100827e+00	-4.491305069155446716e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.649006688809603105e+00	7.345012717754658915e+00	5.790749576792093123e+00	6.590090368007836652e+00	6.780200377436074177e+00	1.488734016765063295e+01	2.778404015409042582e+00	5.107303119148292936e+00	2.427322762686761237e+01	5.546438097794169408e+00	-1.953214257273422163e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.647777766686205680e+00	9.334152245170653117e+00	4.704501957345954999e+00	4.001051120379443660e+00	3.329363842526603445e+00	5.922556422433404855e+00	2.908002949739320719e+00	7.783477796816148597e+00	2.146665859094210660e+01	8.789489811703543154e+00	-2.242175292938485853e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.743361419487843733e+00	2.627154911724737474e+00	4.121532965377671331e+00	7.591780441828267278e+00	8.980945971009687057e+00	9.905545270327737128e+00	1.379887754089818230e+00	2.191467585629656600e+00	2.425134329017337720e+01	3.169805641017110265e+00	-4.141094845516043961e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.722233684701656387e+00	6.101441831916686098e+00	9.095778387050506453e+00	4.634801574812615677e+00	9.072432515096814143e+00	1.439995664569766554e+01	3.897262018876658018e+00	5.917580438166154977e+00	1.411984253794923383e+01	1.706545862382761403e+00	-5.079545166707683279e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.894180744782930859e+00	9.242929115263267548e+00	1.185310854123672986e+00	1.612748690365848336e+00	3.676957491358654462e+00	9.026824070842885961e-01	6.041118573770186018e+00	5.912179880149628808e+00	3.148710494324713505e+00	4.211040969054068661e+00	-1.701272141854260056e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.621020644779410436e+00	1.304859208471634391e+00	6.966796783463580667e+00	8.051640152171465559e+00	3.073206970346877842e+00	5.917993678596886298e+00	8.725931314102249203e+00	1.800766108158584844e+00	3.327111006619072331e+00	7.730721804498967842e+00	-2.089268276821941868e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.504576746422732647e+00	7.274248575828696772e+00	9.680531017412809192e+00	3.572348690698197604e+00	4.707384263977086647e+00	6.989058109044400169e+00	6.991486618678659504e+00	4.769315245293705097e+00	4.884183409323997083e+00	5.970358138105007484e+00	-2.333802310007384335e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.262513616317438636e+00	3.677503804460518388e+00	6.050577046901822520e+00	4.886160672770053282e+00	3.163283732180992125e+00	8.489681995006536752e+00	4.916298710144714867e+00	8.679660942376283828e+00	1.727177688461539518e+01	8.353564953902068879e+00	-3.759894816778137283e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626641354903261227e+00	9.322206220002698274e+00	9.431765421992796661e+00	7.161169817575535390e+00	7.052447460881377417e+00	1.832803779247173992e+01	9.583291257636595617e+00	8.708457419747656303e+00	1.298971143394306260e+01	9.633844298045689314e+00	-4.358319270334503699e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.289610481688938215e+00	9.743460653510574332e+00	1.479503037977942359e+00	3.994064587820899348e+00	8.427423783627851606e+00	2.892973326265092737e+00	7.474712592804111821e+00	1.901376153133267133e+00	2.019568430398866798e+00	8.130963895296785537e+00	-1.347279777646315608e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.101832524972954808e+00	9.504953204099630071e+00	4.768255994465308234e+00	1.504954078090194880e+00	7.058584317777951256e+00	6.595000725615935089e+00	9.364922532591382520e+00	1.803658414981627711e+00	5.870957494918351838e-01	6.432129852641486067e+00	-9.043870702490571034e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.069934047575687330e+00	5.270198473648513904e+00	3.340076093129196178e+00	4.371106253165115696e+00	8.421867220090190287e+00	3.492680987373771195e+00	5.734959670246292163e+00	3.371216081356686267e+00	5.070740888739948105e+00	5.432052475031211358e+00	-3.284080013550824901e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.804598183835611547e+00	8.750730993313927897e+00	7.577700712108843106e+00	9.501256709578253634e+00	4.575740973095392405e+00	1.238214778214960710e+01	3.328131730843464808e+00	8.873195906988044612e+00	5.064406562642869147e+01	1.360834708108991320e+00	-1.820103378616620660e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.628711416515850274e+00	8.598309626550477702e+00	9.830984036481428490e+00	6.778894211315714458e+00	2.412656052964121667e+00	4.200961961430593306e+00	1.475047447974537018e+00	2.162489837236820200e+00	1.982908994081865472e+01	9.863082576054745587e+00	-1.776859839948830029e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.338865609824294367e+00	3.888276896258488602e+00	3.307582320889692173e+00	7.050948947146500778e+00	7.637338222900480034e+00	3.995943472812567787e+00	7.529914299235216824e+00	7.475464889092305221e+00	1.398907596695326028e+01	4.448053919189622007e+00	-4.248499809441448178e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.410702847676184701e+00	8.464269726605829547e+00	6.893884855913435139e+00	6.688862799100994572e+00	4.241369468743555693e+00	2.061731577903896806e+01	2.092511969777434366e+00	1.906382869736993557e+00	1.221832110562320928e+01	2.365741442196040989e+00	-8.267648868304833343e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.465504591168895310e+00	1.346249424262548011e+00	2.783707686764122613e+00	2.787819337784100959e+00	7.051762159763577564e+00	3.033565613541184369e+00	3.727754279048820507e+00	6.610899893876202249e+00	9.883247364037615057e+00	7.008476871714833578e+00	-1.239251840866021439e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.533155252302045302e+00	6.374191927133206370e+00	6.091906366028230657e+00	4.769723633359052251e+00	3.434976649179749764e+00	8.260708146662864237e+00	5.795917680812333828e+00	4.217577376357493080e+00	6.901939162294738139e+00	3.550975274791752678e+00	-9.028467312378083420e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.584844308981955940e+00	3.071424722583883771e+00	5.181087303860546278e+00	7.761216378208172451e+00	1.732156283618351944e+00	5.639678826251262933e+00	6.066824293763851017e+00	8.105683473244775783e+00	2.065972335434651441e+01	6.260959528176933020e+00	-1.843968157116427520e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.540424984812686304e+00	2.086778744472279623e+00	9.750191396694434687e+00	1.911341990703539606e+00	9.932871159793737803e+00	1.014236977850924326e+01	6.398038364852936866e+00	3.110098205712380270e+00	1.869149323800668672e+00	6.274753133852782661e+00	-3.449838485457786987e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.694427723579018163e+00	1.692375309540953054e+00	6.471387949843951937e+00	3.508207464370043827e+00	2.401337917346132222e+00	1.609691177141848284e+00	2.494626755196398982e+00	6.751772015415792083e+00	1.893738333481757152e+01	5.003340421952346517e+00	-1.044387282973056728e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.273168697955439299e+00	7.256931302265111405e+00	4.138087295987579850e+00	3.485723021867978666e+00	9.904632229030905677e+00	4.951593237560996563e+00	4.420775685018409007e+00	3.117877831331192784e+00	4.919315729356131150e+00	8.527130503009871632e+00	-3.536538590040619852e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.742276386210862782e+00	4.058975069676276526e+00	2.027683574820559276e+00	4.888347766004292438e+00	9.792645027900871213e+00	5.332512630166684531e+00	6.557432066057438114e+00	7.418695143189152574e+00	1.105733840568095339e+01	3.382776906225590796e+00	-2.089855042026669310e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.878804810975499118e+00	7.529636111094080597e+00	2.360275842361588161e+00	9.823433556176583537e+00	8.138222674480438457e+00	1.023822411030171153e+01	9.730958543660630511e+00	8.860446208575899263e+00	1.791700946903725367e+01	5.036519897774643262e+00	-2.426651661829026523e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.153086037758752624e+00	1.584871179316997170e+00	3.028334915017640849e+00	1.602463612372431401e+00	6.932351501191698517e+00	2.932796498271143193e+00	7.546576740000753958e+00	2.130049506092316580e+00	9.337471257579939010e-01	5.845387368316235843e+00	-8.609276745710879197e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.960757240757966535e+00	3.839904798694006249e+00	3.258611305189540452e+00	5.668728948841164517e+00	6.189360261691257747e+00	4.068442102202525668e+00	9.301636353856983064e+00	8.795417798580622559e+00	1.074001195865219849e+01	6.968929838523150622e+00	-2.387672640713272756e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.097566580236287059e+00	5.860159163620603628e+00	8.669810113466391854e+00	2.621843327225777731e+00	8.791366381108288053e+00	3.627478966853439601e+01	7.855912774240922936e+00	6.339129092358943396e+00	4.226266679866131248e+00	8.059886662636074561e+00	-9.962998963927412888e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.455698722975624193e+00	8.111447786036587004e+00	6.043660044153667421e+00	9.738497690545536045e+00	3.599682343963987563e+00	3.997893565732959953e+00	6.329667171571029982e+00	2.143040510188392922e+00	6.604352202130554517e+00	4.561338032207951976e+00	-3.805081181252143665e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.309668581992053271e+00	3.866261861876828299e+00	5.699530410124714841e+00	2.019899697989236298e+00	5.212494011586549902e+00	2.271710122557312062e+01	2.723160352451862387e+00	4.848593391553170484e+00	7.159807818761200870e+00	6.811988653696625207e+00	7.574408118626412723e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.184293188583403378e+00	6.627359589842353849e+00	2.034755119052995109e+00	4.631533312974777772e+00	6.570841667719904855e+00	1.451790428260317123e+00	7.004834323012810948e+00	2.449714292824287210e+00	3.235962069714890976e+00	2.359435266385905727e+00	-1.970296431902756353e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.326680114920141484e+00	8.969225894680596056e+00	8.739178765823655937e+00	7.642755967442136367e+00	4.705550101785274109e+00	1.234090974747085490e+01	6.611556410361694169e+00	7.303049809264156700e+00	1.687317000136957645e+01	9.392541269385095148e+00	-2.616865233127670649e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.969588885383549481e+00	6.535605541267059948e+00	7.507073946638051609e+00	7.345048618244814698e+00	4.854995559453581855e+00	5.235528587224660413e+00	6.421975407865052610e+00	7.826650287787406235e+00	1.787274159226681292e+01	4.452465178195240014e+00	-4.597936392108805990e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.799070089488721713e+00	3.091625934967685119e+00	1.612239258586243285e+00	4.807855768518073170e+00	3.976817031359952903e+00	1.690382991697013004e+00	5.404469978274542896e+00	1.941488441796235698e+00	3.484359321270527943e+00	7.557298948922396065e+00	-7.324645964039325463e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.676710077007673938e+00	1.227503683027489911e+00	7.377606258661209893e+00	4.116921000910968687e+00	6.076913141211639946e+00	7.888178643645038512e+00	5.750472692806336106e+00	5.552129117995080243e+00	7.937163878066987088e+00	1.174280506932950940e+00	-2.911428580242560997e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.935438532087236041e+00	8.825796928704855659e+00	5.883521584235315238e+00	4.580269574701635982e+00	8.655939393311928853e+00	8.603081272577426830e+00	4.006429600140249292e+00	8.326335582904350829e+00	1.904353286961028502e+01	2.844594397841420097e+00	-3.808643591617809534e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.658072170068312534e+00	1.192128212331211579e+00	1.732454107764746176e+00	3.381084464002559908e+00	2.805448886478007609e+00	1.837460093962516527e+00	5.672003752784616104e+00	9.428002670367838789e+00	1.123795377289757624e+01	5.378994854308420059e+00	-1.932899560615653201e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.718934711417459127e+00	8.869517512803295034e+00	5.127073240263238851e+00	2.842544125401413435e+00	9.409168660727365463e+00	4.970013440206749955e+00	2.765006255248448674e+00	5.626607122988762200e+00	1.153488639728251641e+01	8.901512293260333664e+00	-3.099713626757964562e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.980170625082512181e+00	5.766992424811944851e+00	5.366520811495772314e+00	5.348267975078200287e+00	7.197102116490607493e+00	4.852219453346809708e+00	8.245486854014444589e+00	9.557618629700071367e+00	1.239747007147676783e+01	5.744123784859111126e+00	-4.493082409037784828e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.444248455563050371e+00	9.458903490064905384e+00	2.504082324076251087e+00	3.405103850645364805e+00	8.413240869625875362e+00	2.221961136050778052e+00	2.677063781277490673e+00	5.825318386016931527e+00	1.487853657628995485e+01	9.372680173880290511e+00	-1.928649473544885211e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.052172774904313712e+00	8.193856075886488455e+00	9.516560384299088682e+00	3.589767116128840030e+00	6.019729878231816045e+00	6.320408373222586640e+00	1.767808469756812162e+00	4.546988099434423169e+00	1.851621015329591557e+01	5.351994618055853969e+00	-3.318571311570948410e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.392713677511327575e+00	9.983110064198285727e+00	8.649464773162353737e+00	6.914379254866868330e+00	8.018372812411996620e+00	1.086587429085477474e+01	4.923491965048837571e+00	8.630988836787103935e+00	2.422480094705914055e+01	5.409641350286189976e+00	-6.896491744311507546e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.288506449435127266e+00	4.155120919809847102e+00	7.016284364057963074e+00	9.720882737830041975e+00	1.134957943340853204e+00	8.701848125534583644e-01	6.925024461000537812e+00	5.432780315716260411e+00	1.526245712792661813e+01	2.075843549101383800e+00	-1.672060674829973834e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.785705515815953826e+00	7.898064015390306558e+00	5.157544238068560105e+00	6.430596273076810476e+00	8.363456217958164629e+00	2.402632306825408293e+01	4.936400200838599872e+00	5.238922138216591584e+00	1.365718343747893115e+01	8.219797936967216501e+00	-1.775636342639260761e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.755731728118117285e+00	4.628190373863445117e+00	4.702617171547831987e+00	1.694488186543404495e+00	1.361916931689118426e+00	2.320001683715538832e+00	3.491603318219906882e+00	5.418207865480056284e+00	5.235901912480445120e+00	3.217699873199876048e+00	-3.194134786949700988e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.411907799558961507e+00	5.314654400685851598e+00	6.862379171770653485e+00	1.687960916760749885e+00	9.009696221344341893e+00	4.392645981453932791e+01	6.031989969360561865e+00	8.620114630468101780e+00	4.816753197709583212e+00	9.087896735936972448e+00	-4.768218020445387673e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.934060619141984017e+00	6.651241137989119423e+00	5.910305870339905177e+00	9.570462255877584923e+00	9.923684028977900695e+00	1.492972984574971562e+01	4.128334379150931710e+00	8.480694063554095052e+00	3.937441150145620128e+01	9.197789085932718933e+00	-6.392503779718788337e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.495321321051107155e+00	8.868988558304101488e+00	1.553149218315383662e+00	3.675459187226783442e+00	3.647943251343206406e+00	1.258413863267145549e+00	9.398666381513692158e+00	4.627183999113292145e+00	3.612058783179384225e+00	9.486753361986956179e+00	-4.910188585874845302e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.445839046629367797e+00	9.853662108112738238e+00	5.610116943984096771e+00	1.829357059465892776e+00	2.886099172671729107e+00	4.717666729362346878e+00	9.301102204452927680e+00	3.994982595518296709e+00	1.550827970128314526e+00	5.687235618989422647e+00	-2.879566611609882898e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.466162071393474875e+00	7.920235345356245737e+00	8.262478071795532841e+00	6.397415059095696854e+00	7.883123401414339426e+00	7.699069369486612580e+00	5.525460677314553593e+00	5.427586263713884307e+00	1.254629629225306253e+01	7.086113031786063665e+00	-7.796514599437318793e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.220453611049046039e+00	4.764152477073682945e+00	5.135100656982136691e+00	6.604714595245450681e+00	3.280754696109766666e+00	4.000132755948277996e+00	3.941701438727728934e+00	6.160759379790240686e+00	2.062127162347397658e+01	8.003747469831674621e+00	-1.456242309888959880e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.527077347345599190e+00	4.801825951940496218e+00	1.470749057416865124e+00	6.834794449712599196e+00	8.784529185294292830e+00	3.652644529814988772e+00	7.632807273272566917e+00	3.143141913563288981e+00	5.623735867257953380e+00	2.188814915802201888e+00	-2.318069320271820573e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.871808473955423047e+00	7.635629662508212512e+00	8.078618150248114915e+00	3.413848194288889637e+00	1.928514940575965619e+00	2.656242993723662682e+00	1.333618836152229425e+00	8.133342474242775566e+00	4.170961660727946452e+01	6.403595980275097688e+00	-2.822179075856954356e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.263875169636815343e+00	3.141840848203091507e+00	2.821254623762291747e+00	1.141275286651571630e+00	2.126137372164252248e+00	2.635290393671798626e+00	5.276983134354200189e+00	5.377315790680883723e+00	2.338996326950061988e+00	1.307417706529780510e+00	-6.826239776150260674e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.217462833823084623e+00	1.991454901762216956e+00	3.328890857545687254e+00	9.687137293461077547e+00	9.821976914647073897e+00	3.981989713456182134e+00	4.030585657162247593e+00	4.005560279615874464e+00	1.925496834405855751e+01	5.471600519300788612e+00	-8.396096118059884930e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.669554333226029197e+00	4.192761304785320498e+00	2.480225696625600218e+00	3.249885773855451188e+00	7.060332672069720594e+00	1.048912917585198024e+01	9.286440464349237089e+00	1.960165423526595063e+00	1.365683127554792486e+00	2.386381726177747797e+00	-8.022136996182001667e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.880965676876959591e+00	3.585474766467200869e+00	3.966879099771459138e+00	7.083966407170754209e+00	8.620766719835719627e+00	3.451632065295477947e+00	1.106953467455444651e+00	3.146193189576008908e+00	4.026294550764320235e+01	2.654571037174224823e+00	-5.895777793184491884e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.956258723279963974e+00	3.664584323706461255e+00	7.812141806448068770e+00	7.356475396488226792e+00	3.920765233209237088e+00	3.852065537003102058e+00	5.978285313222747810e+00	9.544713370665457219e+00	2.353312893205547596e+01	4.286341679323952825e+00	-4.003270628114639749e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.795338730418026163e+00	3.091848597184944758e+00	5.660996022930384619e+00	6.491858787862849312e+00	7.085274318261700621e+00	1.442282179675075149e+01	7.660744662432706242e+00	3.746256973085831277e+00	6.372265332999113241e+00	4.892648523532114879e+00	-3.005219139147126839e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.048769899141247297e+00	1.381456080183532054e+00	2.842913890350150297e+00	3.811785252542268410e+00	6.348957574798951065e+00	1.719043905831367525e+01	5.360527838151574187e+00	2.519598528564907625e+00	3.595686586419085007e+00	6.599491225774691827e+00	-3.853779588460611905e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.345098199558961483e+00	1.171837869522824427e+00	8.899334124021505588e+00	3.434313654175781050e+00	6.431485018104164730e+00	6.848071585699591957e+00	1.768965957572159242e+00	5.148299798040893549e+00	2.002914808652465339e+01	1.671771928132655294e+00	-3.109774349233737780e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.363651863826388144e+00	9.892084211943171113e+00	8.908702557416688705e+00	6.367836649039753993e+00	7.148024550232484842e+00	8.651019600317930269e+00	9.753102703513210514e+00	3.761451494197229906e+00	4.915256356298931095e+00	5.539408028996475331e+00	-7.031604522446912142e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.561413636256181903e+00	4.853346915763201430e+00	8.830080269507115887e+00	8.801474787461776472e+00	6.182543805299189899e+00	7.226880847700034138e+00	5.652078225784614496e+00	1.313786331222950965e+00	4.118572687781001385e+00	2.649765912698832881e+00	-8.662712825933748491e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.946339617082220030e+00	4.462124422394476930e+00	3.153636546744150948e+00	9.518439452135758927e+00	4.860625477354457935e+00	1.932361839471838483e+00	6.530173215155492983e+00	3.915814526451954602e+00	1.140449975183506126e+01	6.169346372044310023e+00	-3.950344443801795933e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.666792920409495782e+00	7.119034372463173277e+00	5.062428009883418234e+00	1.954002929124406096e+00	3.482505554365844080e+00	1.057984233737669300e+01	3.133727367283497323e+00	5.900020390120893410e+00	7.373446606601135045e+00	6.730608548521430201e+00	5.290792977756730409e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.237329069912786572e+00	2.969467992877372620e+00	9.865468949709057966e+00	2.393445394235269585e+00	7.930027451934313021e+00	1.848434388278449703e+01	5.351058769244799507e+00	5.969909754274139502e+00	5.334505644144841519e+00	6.012055807242492556e+00	-1.780707679617320025e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.035036414325140264e+00	9.551850185366490109e+00	7.949803834330973373e+00	9.496847909374281471e+00	3.041625866268487854e+00	1.181387152511178229e+01	4.875372180390058929e+00	4.215700028653716736e+00	1.644767824399325562e+01	7.648225385287799938e+00	-1.234188500218707816e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.765142565916649531e+00	8.075365658206852260e+00	1.245018247263179667e+00	7.622001268943730423e+00	7.226167634568169795e+00	1.015347435722595559e+00	1.670315874803465661e+00	5.028585830400029266e+00	4.582988347998119849e+01	4.010898474671009240e+00	-1.975183914763804864e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.608998380637886250e+00	1.800270809721158383e+00	1.593703973977975696e+00	8.941502271797629575e+00	3.100540030318958529e+00	7.332731954029936272e-01	1.953462190680585797e+00	9.694711489754437750e+00	8.867627864553392669e+01	7.879970189446853013e+00	-8.258060093900250820e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.980460673742816091e+00	4.756841900778905341e+00	5.176063922930615568e+00	2.819778927741569241e+00	6.626146022782990030e+00	8.621251724931868310e+00	8.535085271681877472e+00	4.387545010479498409e+00	2.929635939335708095e+00	4.899647686284286152e+00	-1.465804770722051842e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.578887743930531773e+00	8.913812321313315579e+00	9.174930105321754681e+00	6.290257417250028737e+00	7.722967241478313483e+00	4.511676406415049456e+01	3.157961591020012282e+00	3.325151872058645708e+00	1.324000333178793554e+01	5.362339734457925111e+00	-1.556655924527254342e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.798708847415450673e+00	9.500829781258467222e+00	5.857317189622765596e+00	7.305948831551168254e+00	2.961728003928838060e+00	4.576459786736582380e+00	2.752820996373246398e+00	3.190209451847381139e+00	1.692508737354312132e+01	6.824647648377027309e+00	-1.527753389952162024e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.918952353696469437e+00	5.208362315051400238e+00	5.482357459905561115e+00	7.130461379473607586e+00	1.537245985602219145e+00	2.154467481762705194e+00	5.536485043559975949e+00	5.129007741614858951e+00	1.314333246001243083e+01	1.169471936390268363e+00	-8.576757105936889047e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.571015555527490726e+00	6.523145560589858505e+00	1.946009646232862655e+00	4.678925574180490266e+00	2.188631139920165225e+00	5.659623088812187897e-01	7.915725717448096610e+00	7.840727527196770907e+00	9.250244221097025488e+00	6.886457037434757567e+00	-5.323877979410315930e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.742103310109459180e+00	2.507940616940911305e+00	6.904100092478230088e+00	1.142929983724677356e+00	6.457126908442794466e+00	6.617519755041275431e+00	1.556983105251953159e+00	2.850464177141539768e+00	4.163099939036215780e+00	6.571437970900851688e+00	-7.349840011061469625e+01
