G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m2	m1	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	2.289640052820656191e+00	5.639345453924797802e+00	8.814708873278341628e+00	2.937744790308703280e+00	8.983654391363154801e+00	3.637829115597553908e+01	7.683893324138828085e+00	5.810281269390689118e+00	2.789443605585867125e+00	7.845892211894891943e+00	-9.303964532049008085e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.501403538816066252e+00	7.811373992588530157e+00	6.091987334017002986e+00	9.772599205791548727e+00	3.304853414024999658e+00	4.243078318279870587e+00	7.018074875409076263e+00	2.348138227380754728e+00	7.080753419273725591e+00	4.249188955727577266e+00	-3.917981989634541833e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.144400092073468045e+00	3.662464568397886033e+00	5.791509686033188942e+00	1.961098826258498296e+00	4.965497142225152594e+00	2.226629899175301475e+01	2.645209922837384653e+00	4.695585217989807880e+00	8.139926247838630502e+00	6.484791171261410803e+00	2.200535702903413693e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.785766954776416782e+00	6.943364875210962239e+00	1.933450995500008318e+00	4.609813117806211835e+00	6.179308767757571985e+00	7.558065771657469512e-01	6.758435787014178686e+00	2.415264550760522599e+00	2.000179961399052075e+00	2.355123608056697293e+00	-2.061262265203930042e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.777890279245164074e+00	9.170376509113076224e+00	9.169405717663355659e+00	7.761119273779801375e+00	5.037125892454933584e+00	1.203312252201786769e+01	7.165010635515375981e+00	7.201622093529892688e+00	1.822594028401773869e+01	9.199564065085414910e+00	-2.668811961749767079e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.976703109408127546e+00	6.197516002183049544e+00	8.225480592321826379e+00	7.321452053866858378e+00	4.651106412142865132e+00	5.389908624257577330e+00	6.665878833319259122e+00	7.763416953807017684e+00	1.893891553109792980e+01	4.767802586215995397e+00	-4.753146820675047479e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.251586634414314503e+00	2.610863035831162637e+00	1.637722305350594709e+00	4.782757072966912659e+00	4.082592478344343689e+00	2.434995066378786266e+00	5.606898999290448771e+00	2.295792704512598092e+00	2.999300169128240157e+00	7.411071393195863166e+00	-8.775841904262595961e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.643116412540804205e+00	9.102140269285972085e-01	7.495697585811830876e+00	4.407240965499680918e+00	6.043891086292577874e+00	7.488794259709716350e+00	5.529384160453048480e+00	5.187666542590495311e+00	7.116426999749494442e+00	1.208242342788090840e+00	-2.925442113468168372e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.822609572092324548e+00	8.614834644979927347e+00	5.907371878217563044e+00	4.194593653196539762e+00	9.444307946321206515e+00	8.575286937627032202e+00	4.336817372349974775e+00	7.890101189851974617e+00	1.980908166741848930e+01	2.776006731463033006e+00	-3.825990720800671170e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.657095785361923923e+00	1.107068980974810435e+00	2.090032881092328321e+00	3.039730019245747261e+00	2.934107199311668523e+00	1.544183706376863086e+00	5.897725712456392877e+00	9.457935327091838928e+00	1.020590986268911315e+01	5.008819217522642475e+00	-2.447292982672176009e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.031598821981356906e+01	9.198556172392548191e+00	5.353610330182177357e+00	3.058296168145256733e+00	8.902748164806645548e+00	4.951366689901063545e+00	2.818351149065537964e+00	5.486786980891125154e+00	1.102940380159343192e+01	9.195225662637170672e+00	-2.864675088475190705e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.179672309897727089e+00	5.608082500448690944e+00	5.067857484263511125e+00	6.001252373985176192e+00	7.521915746481713683e+00	4.096427121967740170e+00	7.775772152116279479e+00	9.650326752713274558e+00	1.140998517283531832e+01	5.931036509455220873e+00	-4.418993991912196861e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.202850584089546260e+00	9.919053440520141152e+00	2.322814510163345503e+00	3.654043746713174556e+00	8.304019353530049941e+00	2.794486457307744143e+00	2.666528353639289861e+00	6.016101840861338701e+00	1.489208660370850090e+01	9.585297862730985941e+00	-1.926252161392448272e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.061051500573007900e+00	7.721688435690705177e+00	9.232634060682432420e+00	4.091738084642245532e+00	5.950994066524854631e+00	6.318705341881117654e+00	2.239232209098091175e+00	4.246801278690864656e+00	1.957856482010604182e+01	5.513062557593794821e+00	-3.635405991800425340e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.471062373975038362e+00	9.884432139435743281e+00	9.393771833353286027e+00	6.793233738943480482e+00	7.832493346959084057e+00	1.121945745449302123e+01	4.986667235337256088e+00	8.797943274619193232e+00	2.450307162489453461e+01	5.211208648816660904e+00	-6.799664259670405499e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.011006503328840012e+00	4.374912819641902040e+00	7.196599554250340702e+00	9.544398010117033593e+00	1.199078139910991769e+00	7.757140673307734158e-01	6.821498795843865537e+00	5.158887025752671995e+00	1.601534216835933577e+01	1.880078607342673402e+00	-1.326243354132941477e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.001866617904538792e+00	8.140351338407095128e+00	4.996201461761723195e+00	6.556304083148995154e+00	8.415130797627394799e+00	2.410515425825406766e+01	4.876783510075501482e+00	5.267406229943066620e+00	1.340512396745285528e+01	8.344617082998304625e+00	-1.797865943837709324e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.542534065167902035e+00	4.523996768717386985e+00	4.519381721896248649e+00	1.950938192393390169e+00	1.185455702035072001e+00	2.753452595850930162e+00	3.447102845764220991e+00	5.076385500849398547e+00	5.322142979161159637e+00	3.634751267094868510e+00	-1.274316429182866273e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.981603327626610289e-01	5.597526098585130505e+00	7.081071524719582122e+00	1.325256648797400683e+00	8.870828553482979828e+00	4.396703498597508286e+01	5.804199268535628065e+00	8.657006665424404446e+00	3.897266390287606352e+00	9.199594540596534031e+00	-2.670420397702510940e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.948575895856012430e+00	6.873467935319732547e+00	6.158719506669984689e+00	9.505097434966092607e+00	9.955249744511975862e+00	1.499900882902549171e+01	4.111707191271995576e+00	8.481795489705449498e+00	3.929909873636256634e+01	9.458733922699932961e+00	-6.555724738190101561e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.475862965196364840e+00	8.673358525664708552e+00	1.780801583951595601e+00	3.668304406424523378e+00	3.008570342100212347e+00	9.586289557938219019e-01	9.791564305109519140e+00	4.331695265948058093e+00	3.068852832270823505e+00	9.349347980609872266e+00	-4.362229627420724398e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.441864747476587549e+00	9.944351025947678835e+00	5.495034867869486916e+00	1.644853902716233662e+00	2.500278928785074406e+00	4.510644569010146654e+00	9.668487725143112499e+00	3.630225828006738986e+00	1.452999706991920270e+00	5.975273905174848466e+00	-1.099369215271431344e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.251712933468809297e+00	8.110176234230236147e+00	8.342070661432170908e+00	6.239225388901469493e+00	8.343088267302567473e+00	7.309906106406143245e+00	5.314425235589002483e+00	5.631517641090823645e+00	1.239482177741412272e+01	6.981817988068459435e+00	-7.873965150729724201e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.041614808241763335e+00	4.590076039967875943e+00	5.163780625954990988e+00	6.841031532002419091e+00	3.366518250263033973e+00	3.710271677685434977e+00	4.300946111344444489e+00	6.031741459990374032e+00	2.036955316890498224e+01	8.070781482762100723e+00	-1.531804179951735705e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.833785689663823604e+00	5.263502838252763105e+00	1.209124023869220688e+00	6.963672301486885097e+00	8.647103854767435038e+00	4.139075955816768904e+00	7.842979657655380521e+00	3.420296166791504611e+00	7.200737616632917337e+00	2.081342106053311714e+00	-2.329567800514855946e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.003629331749103848e+00	7.405878279314584312e+00	7.820714982516705049e+00	3.622734115452735271e+00	1.463659588862978200e+00	3.341040460806808721e+00	1.504146963663772318e+00	7.997798654950798003e+00	4.302959068821675004e+01	6.646078824381788763e+00	-3.378320466482647788e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.009407750911876622e+00	3.189074867586264794e+00	2.926010411027985647e+00	1.227177618590788777e+00	2.118259209171679647e+00	2.163839463032215971e+00	5.391398375035857171e+00	5.732523425038217546e+00	3.370929740176774381e+00	1.549778845717413756e+00	-2.392283130257016666e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.691884114061400268e+00	1.646631727017647817e+00	3.381824230659659758e+00	9.448775018076952747e+00	1.008067849992438347e+01	4.124834805093030354e+00	3.771699917183514383e+00	3.748458434502634606e+00	2.060706474502233476e+01	5.083695585215964208e+00	-8.440429563681998388e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.423500584773097488e+00	4.220349864157295627e+00	2.635127946177785674e+00	3.372558193256882220e+00	7.783330987879905294e+00	1.037241505452896639e+01	9.173569215497701990e+00	2.361959770549639792e+00	2.432363311898956493e+00	2.747527152385312643e+00	-8.715980077913781088e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.924549989039284981e+00	3.288336195305568754e+00	4.190323258790385808e+00	6.826534773764846520e+00	9.137281658834805143e+00	4.004678968940660333e+00	1.336504281009704531e+00	3.197033664768185623e+00	4.025773650331594666e+01	3.280966276156994432e+00	-5.739045832086145538e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.779192434302698800e+00	3.584958768860491141e+00	8.224716967951790636e+00	7.275286936714266517e+00	3.677409140553617117e+00	3.902280831287592289e+00	5.644278458545896271e+00	9.652270856798878640e+00	2.341613014949228599e+01	4.190530545249078642e+00	-3.871123323932885114e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.596398821095970977e+00	2.661145292970062748e+00	5.460259057770230129e+00	6.209586599637523463e+00	6.953324039108170318e+00	1.442190182813516586e+01	7.380478230661599248e+00	3.472813551830219225e+00	6.517728117343624561e+00	4.858070012819252881e+00	-2.847220581159044173e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.902631332880983628e-01	1.601313035706287469e+00	3.017928703704598092e+00	3.650818301799191090e+00	5.947417467671719749e+00	1.691154846828294467e+01	5.449154605554324959e+00	2.718072092109339088e+00	3.427769278736439329e+00	6.939562341620018948e+00	-2.915189093591469316e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.319477070264715834e+00	1.259967480303632037e+00	9.107311439764540495e+00	3.464356078459684962e+00	6.199128514985537741e+00	6.269834854019818771e+00	1.552051339492785509e+00	5.353835151750541144e+00	1.924377020682869954e+01	1.687687139159183003e+00	-3.085613509914235237e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.574048524960018014e+00	1.019197322351180723e+01	8.830062921428247336e+00	6.255186120110975523e+00	7.084824858946316972e+00	8.944780930483563708e+00	9.978154162855533471e+00	3.675546984780069248e+00	5.144545139267253653e+00	5.532164443824960642e+00	-7.135877333693429136e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.560951066936015152e+00	4.753213484984097015e+00	8.868850131730638964e+00	8.555816215448551532e+00	6.078243755303655682e+00	7.355585957866075830e+00	5.455205091453684041e+00	7.360100249697651975e-01	2.924512806295339828e+00	3.150243497596108444e+00	-8.509820945804838175e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.958194234887473684e+00	4.774328294734195843e+00	3.070052075277873271e+00	9.828569803842668762e+00	5.421117374118558985e+00	2.073527197543245215e+00	6.594711878077004208e+00	3.605493861542519163e+00	1.150291270870440030e+01	5.804088800740982101e+00	-3.907451761461946944e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.605551181666446725e+00	7.127751479249878841e+00	5.643299166345411066e+00	1.920782496776417547e+00	3.125070213016900134e+00	1.034808439410815062e+01	3.219481029432350372e+00	5.594123153248788505e+00	6.620710928695680231e+00	6.525935668928434019e+00	-8.901655539669839357e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.091057886657225140e+00	2.995763400111719488e+00	9.893854910956045856e+00	2.250563874234509321e+00	7.904950624227704559e+00	1.842438575799243949e+01	5.219239851295331967e+00	6.087630363457778415e+00	5.275788367125611167e+00	6.121969950634657209e+00	-1.883601581426361804e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.284816934902816676e+00	1.013769105526378134e+01	8.072764983828378149e+00	9.209654692439556811e+00	2.474473978730321821e+00	1.211940852843544114e+01	4.796608197841632837e+00	4.082546619388800480e+00	1.659390840360416064e+01	7.212133033597236675e+00	-1.380279437995060903e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.968836298925214834e+00	7.942288736023795259e+00	1.171625325085823288e+00	7.122126504194316254e+00	7.321306002146804381e+00	1.405446559901357029e+00	1.487529297232068837e+00	4.904523878829731842e+00	4.554264099885113382e+01	3.920864839249683875e+00	-2.209008562579961392e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.163167483241699607e+00	2.146126308136279803e+00	1.454422573051592948e+00	8.886843227579374727e+00	2.734585445400682602e+00	2.893909383389913215e-01	1.950339741422700168e+00	9.535630564676432996e+00	8.744782110960815658e+01	7.783895576539648253e+00	-7.817677949447349306e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.143310351749535769e+00	4.891655081675128969e+00	4.815922140223344527e+00	2.450652946667506882e+00	6.928268932917978518e+00	8.378368888990108232e+00	8.273453195498515100e+00	4.795767060570407025e+00	2.024237211305672801e+00	5.151761575265643600e+00	-1.606408556240268979e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.437146534518036534e+00	8.752984970613512772e+00	9.486636413999548267e+00	6.480998873714522546e+00	7.644444256114481639e+00	4.458155570979624827e+01	3.097069377695047088e+00	3.336376553461598782e+00	1.357710612054292554e+01	5.542698507504489669e+00	-1.638671485433554551e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.554028279800327095e+00	9.136618533106995343e+00	6.060468384351806570e+00	7.318238695411889871e+00	2.586598236484164204e+00	4.647572098198367918e+00	2.959942274925544847e+00	3.244986591720115943e+00	1.652301126810434440e+01	6.383385072128650251e+00	-1.523993634020309287e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.184531609596084500e+00	4.919252948248314716e+00	5.397185087769101663e+00	7.542806567634531056e+00	9.668243646295882066e-01	2.489946595192647827e+00	5.232381985369442212e+00	4.951414390002292443e+00	1.356924542125435096e+01	9.801152424271932784e-01	-8.796156674619783189e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.345907568376568442e+00	6.835208499953655981e+00	1.700686857134859231e+00	4.733744459489122924e+00	1.912234319175635466e+00	4.537162242862555206e-01	7.785116646864318035e+00	7.827619951980996582e+00	9.255929333380514379e+00	6.701656881615738470e+00	-6.155895797299950800e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.957144496991703342e+00	2.985742244719893357e+00	6.960690549553189221e+00	9.418704567188312948e-01	6.519167472043815970e+00	6.363842872104949144e+00	1.699682723853961130e+00	2.588516913150679777e+00	4.025248086794757540e+00	6.509426118418596197e+00	-5.588331253383452690e+01
