G	c	dx1dt	d2x1dt2	Fc	m2	Fg	d2	m1	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	4.162719578967790213e+00	9.691868396744345304e-01	6.725318847161944724e+00	8.018198599064785270e+00	7.038568707418634274e-01	2.989104985486307431e+00	5.602257911520625022e-01	8.246860231034194300e+00	1.285643107035563126e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.453508442584093174e+00	7.376833569854563066e+00	9.704310519465321860e+00	3.405445686074942468e+00	3.892593096602666169e-01	4.666660258655159765e+00	2.586811600997341309e-01	6.736355152289898562e+00	1.899975079287328228e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.459676538094231368e+00	3.912202722644079866e+00	6.056506011557861946e+00	5.031017099924495639e+00	3.157117020777749916e-01	3.133397653802945104e+00	4.399076552188939671e-01	5.103363299983670665e+00	1.174841269483291839e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.823851030844221732e+00	9.053507755849986793e+00	9.692484465759715562e+00	7.112767370469513573e+00	1.735197243891175856e-01	6.685009768208411529e+00	2.973197401500707326e-01	9.652085324092317009e+00	2.434846555981679828e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.977923888660215290e+00	9.578259485511502191e+00	1.771076514244276368e+00	3.593408561417623215e+00	9.167265904755562966e-03	8.590309889466908544e+00	8.972197953980870500e-02	7.545281381641879115e+00	4.006719536617125499e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.605237646105133642e+00	9.274984208392174523e+00	4.961285045280964923e+00	1.021778560055598639e+00	3.270900989505374779e-01	6.880020069744321454e+00	4.245766260721826613e-01	9.554586866194247463e+00	6.330643201898910277e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.288754087557077099e+00	5.482839050212143128e+00	3.438857486423294585e+00	4.578862635524640901e+00	1.463092527955258404e-01	8.410964375778508639e+00	1.491813172895626038e-01	5.806991940827884058e+00	1.949329152002215153e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.503839700622637832e+00	8.739112776865955112e+00	7.287875749888444332e+00	9.169658908490857741e+00	1.263703197281250135e-01	4.693953279336715134e+00	1.338654351065669545e-01	3.176722241359876797e+00	1.222922376651672920e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.177756332537271078e+00	8.511698805959920122e+00	9.536577401967292644e+00	6.851230237603355810e+00	1.854519947732601315e-01	2.935903239313337298e+00	2.967058253434960019e-02	1.647928199072827615e+00	3.349633689048270639e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.609426468512792141e+00	3.515397791904710356e+00	3.075290059346318827e+00	7.058186101539627444e+00	1.128203157028856568e-01	7.282667290953884098e+00	1.089049727451557592e-01	7.540493197215604404e+00	9.729907868043117958e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.142181086720792216e+00	8.441493033653294731e+00	7.095163697088958443e+00	6.590789336670601628e+00	1.043432469736392115e-01	4.479846194958699179e+00	3.306187480453208205e-01	1.968952522625585289e+00	-1.324035739814228464e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.258848506460410910e+00	1.175189589066857110e+00	2.803123805544254665e+00	3.320538297536514527e+00	7.663728214015007589e-01	7.278031945929984481e+00	8.127620905176833332e-01	3.914348296465337107e+00	6.232837940795434406e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.069012987850138430e+00	6.434115705042141364e+00	6.327793419333950453e+00	4.813636925846169312e+00	1.908984860899878289e-01	3.261979349083805602e+00	2.598809015824021795e-01	5.970822629737765119e+00	9.917675013852068844e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.136314309965187785e+00	2.752154313041442091e+00	5.452248742862031428e+00	7.962984576457665220e+00	2.212558885074563109e-01	1.894340021402655783e+00	2.117941173020043699e-01	6.138661675868092971e+00	3.256901932245141129e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.199999428837257298e+00	2.134587981495245312e+00	9.547625298769551350e+00	1.989446935107739067e+00	2.419545587953717547e+00	1.038082171490872696e+01	2.535061272315865200e+00	6.876270042581277053e+00	1.278079660923637846e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.566286880771793122e+00	1.570481234934102632e+00	6.485600612999479431e+00	3.438004488792246072e+00	1.103535026720902312e+00	2.197475653802038131e+00	2.911968014823864692e-01	2.860258511499114586e+00	6.620357382234033139e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.210558917413846913e+00	6.919097311427461428e+00	4.141970021707585659e+00	3.481705251424272340e+00	1.725785764147095280e-01	9.961552620258485646e+00	2.051047493880891193e-01	4.692455105212592237e+00	-5.422215966876213997e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.499662639191674529e+00	3.689680278874013730e+00	1.936365590021945193e+00	5.282952328553514043e+00	7.937727636275507259e-02	9.905765987024395258e+00	2.940263660401978840e-01	7.258725265576383201e+00	1.073259659254572114e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.565499060606454940e+00	7.195503553232960314e+00	2.213560666567027102e+00	1.011783479280482290e+01	5.087939550833591590e-02	8.289845159693747689e+00	1.324327964171720384e-01	9.688193547712879550e+00	3.357338969689725161e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.566725032087558311e+00	1.530795564876682668e+00	3.354942722199283356e+00	2.135864689439086472e+00	1.196139196219444978e+00	7.144321267145594234e+00	1.191468229253667799e+00	7.421181317108504594e+00	2.029457703518112766e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.032540548054314833e+00	3.871268862298796964e+00	3.273048438229710477e+00	5.728300543016440649e+00	1.633837946661688134e-01	6.245556136776261980e+00	1.964454692178474182e-01	9.539439168727204432e+00	2.931018022798495082e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.256699812452595211e+00	5.930475174549626693e+00	8.659173567096400959e+00	2.376922661748786858e+00	5.584885779109604043e-01	8.934746917930452170e+00	2.356980241692765432e+00	7.790608653265580053e+00	1.882537063736660343e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.419456937232056681e+00	8.202056719080232483e+00	5.829372160965707650e+00	9.616854729847618799e+00	7.985607272822504987e-02	3.356718215635928537e+00	5.305376764662757261e-02	6.328724599991761401e+00	4.024259697796519220e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.387827670949629333e+00	3.657783378092620108e+00	5.896932587641515511e+00	1.698237076017916625e+00	7.319799069386495605e-01	5.253796834289135020e+00	2.874063195679336324e+00	2.457763580266951742e+00	1.112838701611816816e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.436341221890286235e+00	6.927425401012511585e+00	1.755427181258893077e+00	4.840023912044740584e+00	6.344241075290686649e-02	6.444779417086838436e+00	3.924246790035264276e-02	7.166583031398794823e+00	7.875526323910007420e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.059405924844541769e+00	8.850791256187600098e+00	8.866848730580805693e+00	7.482375610528788634e+00	1.306104513492127583e-01	4.365773581194343222e+00	1.914136436190478630e-01	6.206905533870241243e+00	3.325959308643115264e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.034369272108016879e+00	6.667981351222419306e+00	7.638463854308049861e+00	6.514010694944598612e+00	1.793147037525783527e-01	4.708713898203240156e+00	1.250108404550363816e-01	6.395768656050548451e+00	5.205295121531175084e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.993759483163090707e+00	3.050974157842230028e+00	1.495127042235008474e+00	5.471424871504965814e+00	1.278702611365986064e-01	4.045947756523140093e+00	1.020200901374149205e-01	5.403860592688656261e+00	1.813918660162721608e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.098658217499605350e+00	1.324089000682245665e+00	7.458214085082734535e+00	3.964273600832004529e+00	1.445605762626867907e+00	6.196774603035284379e+00	1.642463688089382146e+00	5.638300052396542306e+00	4.812059500602038753e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.447521902094312196e+00	8.771272849359805335e+00	5.943104090284852425e+00	4.422446252543879019e+00	1.638008176891039003e-01	8.309709212555448588e+00	2.084661421044406715e-01	3.527962881390953598e+00	-7.392159006204251455e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.682595240326989039e+00	1.300917306281340391e+00	1.724661327279963130e+00	3.830939453268223271e+00	4.530189500849763351e-01	2.558381588702019371e+00	4.109414783847009089e-01	5.189760003773153052e+00	2.068014447249984844e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.003439494061391812e+01	8.870259778303267950e+00	5.128279377391883997e+00	2.520960514156189269e+00	2.000377421432107672e-01	9.607255600157524000e+00	2.283923727186486508e-01	2.573321328276695574e+00	-1.324869254494642234e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.253606715815937633e+00	5.986810302366289527e+00	5.379323464943518651e+00	5.655000998981349447e+00	1.834108024442829554e-01	7.340181689377165419e+00	1.732824142469565620e-01	8.394435947484284455e+00	6.684150915624907441e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.875562206489798101e+00	9.223885669865529380e+00	2.527837209341071922e+00	3.257801475514692680e+00	8.622815098203193140e-02	8.651059009243834197e+00	7.477271150877701222e-02	2.751247285633768858e+00	-1.735314039999268516e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.857010816964562494e+00	7.696740062205643440e+00	9.527915095241965560e+00	3.228844893300952812e+00	3.081892833616543537e-01	6.378241283855970778e+00	2.024557924523668340e-01	1.760188242823520044e+00	-1.535322644734665403e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.315855115590351510e+00	9.710660043935300578e+00	8.345020669985283135e+00	7.372489100988568467e+00	1.183883030782736656e-01	8.162142463184720143e+00	1.679492945833309936e-01	4.683563639180938765e+00	3.877352690267099433e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.416237808091128869e+00	4.453734321211953784e+00	6.979178248436957333e+00	9.966689506631738027e+00	1.876230630803541743e-01	1.032831803249379066e+00	6.436483498961959038e-02	7.018342605349416452e+00	1.488850411454982670e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.754908644873903079e+00	7.861702860648694724e+00	5.233807742524475337e+00	6.681750346252417927e+00	9.239316992828650044e-02	8.396702770743630140e+00	4.779561370777188900e-01	4.445961461553264549e+00	1.281831953623669449e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.817009079518612680e+00	4.642986064425153714e+00	4.732749592863761734e+00	1.792328075182456404e+00	6.199538455260434899e-01	1.813318381663738377e+00	2.575370825353770488e-01	2.833392049793888923e+00	3.351150906797861762e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.836699845464309755e+00	5.025803350793832891e+00	7.122075029188836837e+00	1.842410623025484417e+00	7.913944525552923936e-01	9.762110873587081628e+00	4.822352614693733663e+00	5.956863940964367998e+00	8.303916241976530443e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.823997099915436237e+00	6.665783449138613648e+00	6.080081923436509328e+00	9.229302291154358073e+00	1.139355531207157102e-01	1.005378781891591089e+01	2.451284400788653062e-01	3.973234200984131270e+00	-4.395123164178947377e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.203957233373256663e+00	8.578590728078239636e+00	1.320153042735631166e+00	3.705826683615860428e+00	8.422466630970160129e-02	3.792463934670005976e+00	1.268468894168910469e-02	9.673731235883034074e+00	7.609481040013963415e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.932892625980865198e+00	9.613145838351972117e+00	5.566520998652108254e+00	1.577215729658424159e+00	3.097255309524167277e-01	3.090511793394297602e+00	2.590561041341173376e-01	9.347142635277538858e+00	-3.979165792948253788e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.601188115099747122e+00	7.802506749351896254e+00	8.171677934479889771e+00	6.015458456026269829e+00	1.664955484897698290e-01	7.894750189582239841e+00	1.307787732236415090e-01	5.974157965382526747e+00	2.726386654165013965e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.730967503382063732e+00	4.883708308385128483e+00	5.131958358607008108e+00	6.724071233164315764e+00	1.689626801663818567e-01	3.594209648644576927e+00	1.035610615942015172e-01	3.800575611684825716e+00	3.852611211489241327e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.762122186017685443e+00	4.945713721971347177e+00	1.466786087450212772e+00	7.150018297437270576e+00	4.368769137687603804e-02	9.064599959674554341e+00	9.130024780815498842e-02	7.767717760314609698e+00	5.682844154253231750e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.526079659316695647e+00	7.799306557571350496e+00	8.245334268181586879e+00	3.302852281316899230e+00	3.203368486070128363e-01	2.022096832285440904e+00	8.367390462438645260e-02	1.261214597828410833e+00	9.923961279240775468e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.442969082722624918e+00	2.707256346475658049e+00	2.861231311426689405e+00	1.078610890890813856e+00	7.547598992411008734e-01	2.046984876991773561e+00	7.600514163677035695e-01	5.651939233622778502e+00	-1.628738902091772411e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.953501282362446467e+00	1.992413237317828267e+00	3.667319545843588102e+00	9.377076493119700373e+00	1.760416887776591610e-01	9.398206300075457875e+00	2.208759732996123382e-01	3.970937671791999524e+00	-8.875337667280369942e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.672966950554060084e+00	4.136863020640796584e+00	2.548893947250418623e+00	3.259990866065307635e+00	1.565000187769039486e-01	7.264021001869339855e+00	7.364695587104914676e-01	9.519194456655494463e+00	9.987800168571329351e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.861492942672223094e+00	3.158962449366808034e+00	3.742624008921991763e+00	7.289965457582487041e+00	1.387255986899859628e-01	8.679956427689017318e+00	1.080232348717375113e-01	8.124266477662558383e-01	-1.852896771505205891e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.512438103184647886e+00	3.671219089184541762e+00	7.681755512319087487e+00	7.573910670103928489e+00	3.028818231424521001e-01	3.718035280326571268e+00	1.527287131154630162e-01	5.861437306716238638e+00	5.962545654305245790e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.568482054418578464e+00	3.032811479312209180e+00	5.841168382460507402e+00	6.637628915706094368e+00	2.781647469434429532e-01	6.780622909095300521e+00	7.443092194831151254e-01	7.642918364025669042e+00	3.097815836591529859e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.646456801352831789e+00	1.521123559115477697e+00	2.398287736228808864e+00	3.648776545721545528e+00	5.532779131605787271e-01	6.528315963599808924e+00	3.296112196108173631e+00	5.711728717404146671e+00	1.882289689180036163e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.403661468441592675e+00	1.183464916953367085e+00	8.528896567097033810e+00	3.263896650502678298e+00	2.224843940319955582e+00	5.992258538779244859e+00	1.691575532688774253e+00	1.165919073166357123e+00	-1.246319464117253375e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.314197063176222535e+00	9.736703726765039590e+00	8.919190002507150439e+00	6.594305691613353559e+00	1.616361047424475783e-01	7.224398636881621094e+00	1.633712322182255539e-01	9.660905137843272428e+00	5.520061416646785091e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.051660610849770805e+00	5.107466234806294025e+00	9.097738858768941839e+00	9.014643453437948040e+00	2.027466529006755058e-01	6.407971316619503810e+00	1.221415228911957029e-01	5.561565075622058707e+00	1.620504229492071318e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.834205723657563070e+00	3.841086424295559798e+00	3.510015609956344651e+00	9.474049888589934909e+00	3.831419149347294745e-02	5.011323215230106598e+00	4.003179116616848582e-02	5.957943628232927225e+00	8.804684319935464032e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.641662107698349748e+00	7.098949694073958483e+00	5.001214985935213519e+00	1.837800813333728245e+00	3.682408225727713535e-01	3.376887290269831254e+00	7.740115856042418807e-01	3.002198845163566165e+00	7.929130304843354793e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494318119776204767e+00	2.473823012261023635e+00	1.015778322739232209e+01	2.709394846813473645e+00	1.350630926455104186e+00	7.576968093579512065e+00	2.549649649646707150e+00	4.928863878894106598e+00	4.877190483978951363e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.934376241928665641e+00	9.295916998069920112e+00	7.968064200745261338e+00	9.405199467093913412e+00	6.093176111903908510e-02	3.196325030864382022e+00	1.856931315392483239e-01	4.223023415083289933e+00	1.600556976175162660e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.565910784935296007e+00	8.223086148386132166e+00	8.217097956302648054e-01	7.830717618830012050e+00	3.996977085235050436e-03	7.558148096917540748e+00	5.184299172955168789e-02	1.602107805047525702e+00	-2.417516103653869664e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.999781835729543822e+00	1.450271068227407589e+00	1.584611528997844410e+00	8.909905245973749999e+00	7.978847289725762848e-02	2.944012962717061921e+00	6.325247322320071142e-02	1.874207902095568867e+00	4.527732438489752553e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.724651308439927533e+00	4.362208781776273803e+00	5.004512640183591543e+00	2.540159299056498288e+00	3.751938203439121322e-01	6.766026657932722621e+00	6.161865700542425994e-01	8.470059702680725167e+00	1.470105344505623002e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.316015426756346862e+00	9.574621316113201885e+00	9.436489397532797696e+00	6.724675386205884564e+00	1.447410109450206483e-01	8.154425922985648612e+00	8.032758846502885408e-01	3.227740867664546709e+00	-1.043503160836834240e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.841751497490049960e+00	9.124491365123907016e+00	5.841227687962632587e+00	7.342753897158482701e+00	5.839340320174983556e-02	3.060709124071876897e+00	8.674882286275402421e-02	2.513397959117496416e+00	6.638755904313521228e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.761450462326758615e+00	5.665718842334135807e+00	5.127503026680569675e+00	6.928630770116580351e+00	1.761005257682727032e-01	1.431400436353597039e+00	2.817659661961481252e-02	6.035451018244955002e+00	5.720361964682119549e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.150448893565023667e+00	6.472803126928315720e+00	1.535218170615725519e+00	4.296917558515697344e+00	5.152329741460757312e-02	2.462237440374581698e+00	1.363246188943649170e-02	7.909591333253197298e+00	1.138028671240270207e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.451806512173348551e+00	2.357320202857598357e+00	6.905228739296934037e+00	7.893910987143120117e-01	2.383864099888798105e+00	6.253099899919766891e+00	2.346719612950286304e+00	1.910398149789707567e+00	-3.441455303692897161e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.363951312048675035e+00	1.007817368829108773e+01	7.730748574186455002e+00	6.145399038377425072e+00	1.289170422579119235e-01	8.291458446288640260e+00	9.077265722174200635e-02	5.730459765147580597e+00	2.603970837849522013e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.309402874620039903e+00	3.456829360603157042e+00	4.280723661602420904e+00	3.798986119874616207e+00	4.168200091518903250e-01	1.626204950438220553e+00	1.258870690797176950e-01	1.843974979412614346e+00	1.413234326189790124e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.294673727912623029e+00	9.165798247100749307e+00	8.044290107638243370e+00	4.894038507559576701e+00	1.503050865840811490e-01	7.496744095529789931e+00	5.636406229194288464e-01	1.516411801673424264e+00	-2.834701745683419460e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.621087517589261395e+00	6.704889887506831236e+00	9.388466049894176990e+00	1.001000996126492559e+01	1.600286468933633799e-01	3.985664136324118534e+00	5.564307037705581299e-02	1.412546945541983012e+00	-5.198626190396106495e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.246776635985624715e+00	6.705194561551010679e+00	3.108320665533836014e+00	4.555924218463089481e+00	8.718157497096520880e-02	5.136009680990532011e+00	5.113665716791788995e-02	8.213094183824399153e+00	2.920396169719228752e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.048368446591651626e+00	5.694304460706447024e+00	6.038782837180106888e+00	8.238513934690260498e+00	9.769271771671178550e-02	9.230965363936636692e+00	1.974279917958583486e-01	1.557399584118462688e+00	-1.856214849904534958e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.867741634903081760e+00	3.382535335583518155e+00	3.303548201181077726e+00	2.568781958964679202e+00	4.402512503979132963e-01	4.369856039303035011e+00	1.984467385124648042e-01	1.607486660889072105e+00	-1.437874764441744162e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.137558994202489515e+00	2.732034691468627319e+00	8.053404966402807119e+00	6.705421052382695812e+00	4.667370744003777605e-01	5.640809618310415274e+00	4.280025424775630305e-01	5.119839356070495562e+00	7.980535105525072481e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.828977366431424834e+00	3.487347469370155384e+00	6.472957738291414742e+00	9.561378660668895080e+00	2.219320706206209248e-01	1.611999485913756303e+00	2.352909914998299254e-02	8.662686310440927073e+00	5.625232231656388748e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.312391498300917725e+00	2.727620169492772639e+00	6.710880772573667663e+00	1.677293570238410858e+00	1.262269337508875600e+00	2.031279991582990885e+00	4.536258881465167203e-01	3.225643848728370067e+00	6.902387096220849116e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.054160587423693896e-01	8.077958758223424240e+00	7.796236200937141980e+00	5.595792260223678705e-01	9.290250008267801896e-01	3.454312083035114611e+00	2.604220287201409079e+00	4.490082925202724340e+00	7.011572075173350349e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.826387088697346117e+00	4.240616634974594845e+00	4.524165800088333356e+00	5.311711783467790937e+00	2.251344112682102105e-01	8.605909199182633085e-01	1.117959914014676898e-01	1.344769475705877904e+00	5.868301535350699538e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.457391001543674625e-01	1.480949706285474399e+00	9.000331970998363573e+00	1.890745070334682865e+00	3.307995884550252619e+00	6.631306065637780911e+00	1.727469402519986730e+01	4.680902872673297743e+00	1.182139425554120393e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.747117888675269626e+00	9.957825717549539490e+00	6.103213940793080106e+00	7.549705017048143674e+00	7.108289138773446481e-02	5.424971676966594103e+00	5.540203922903097489e-02	5.992351437313892859e+00	6.499983364882319847e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.741085680257710155e+00	9.020007822334193293e+00	2.588880703936050409e+00	9.290960866796513784e+00	1.126660625583664546e-02	5.814666417753188377e+00	3.013201014162160407e-02	6.484135891123995243e+00	6.405532667873934827e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.413230609123070636e+00	9.569008957356428979e+00	7.176469234078170167e+00	4.680050298245162388e+00	1.325457633508977939e-01	2.984197973593321507e+00	4.072348298505962944e-02	3.484139285391083529e+00	2.315222489615451806e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.354689469934076129e+00	1.021689038941146599e+01	8.178596739579043984e+00	2.605431719247683464e+00	2.825058976076497141e-01	3.678377121953218420e+00	6.776407573335169188e-02	4.025650624308864778e+00	5.414395218035636503e+01
