G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	Fg	m1	m2	d1	d2	W	p
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	3.680052119430257562e+00	6.306191716737571396e-01	6.043030919978058080e+00	-1.060912183055850777e+00	5.918620106365500178e+00	1.653973399043914583e+02	0.000000000000000000e+00	1.952456529068891200e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	3.067396041756753178e+00	1.892985792669928813e+01	8.729068010739124972e+00	-5.381508483617285066e+01	1.810175079959737143e+00	9.935437737097443378e-01	0.000000000000000000e+00	1.448098898123550882e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	4.697387963086131712e+00	2.315921960286131842e+00	7.010889895556807083e+00	-3.431681999302845565e+00	4.757037479306749361e+00	6.313336378708319785e+01	0.000000000000000000e+00	2.601502848728186024e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	3.170332190305779729e+00	4.205402119904150027e+00	4.919592868096694716e+00	-6.546725242391184807e+00	8.683786056002436027e+00	1.466183429080978762e+01	0.000000000000000000e+00	9.042053632455486323e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	7.044430750299156330e+00	5.410903546480356319e+00	9.581515006398303669e+00	-7.376514425716402812e+00	8.699912597188085073e+00	4.100696944295440005e+01	0.000000000000000000e+00	1.446871752258180166e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	8.432939470498331147e+00	3.470956650330052184e+00	7.480722154201193241e+00	-3.068840061314897394e+00	1.891142458951462491e+00	1.979230539596033367e+01	0.000000000000000000e+00	1.715778405664433848e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	7.059619286887226508e+00	1.111228841911903631e+00	9.367967907262835681e+00	-1.495745640519164033e+00	1.799719481307355817e+00	5.836955045183368185e+01	0.000000000000000000e+00	2.041619542331546100e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.416028462823163636e+00	6.977918361268570457e+00	5.754385138143895517e+00	-4.768945252679804625e+00	3.366442978853183554e+00	3.280921219115065668e+01	0.000000000000000000e+00	3.229992074228369603e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	4.577195268058329880e+00	4.960669346224571896e+00	3.331649343422714793e+00	-3.614634086488045739e+00	8.869392038198922634e+00	2.288225048998842226e+01	0.000000000000000000e+00	1.119314550314575563e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.403754096752821479e+00	1.875405708367859248e+00	1.480452966960736694e+00	-1.164375303794685346e+00	2.166167655022605221e+00	1.544185191492732123e+01	0.000000000000000000e+00	2.248317983030509737e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	1.389865922267480336e+01	7.535784599884196133e+00	-1.371138537169229110e+01	7.482093781785086328e+00	2.608756479042281029e+01	0.000000000000000000e+00	2.530100675799889842e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	3.359755533965711027e+00	2.098838478157797116e+00	-1.660043156127923858e+00	1.916605413864137519e+00	3.358121579092887998e+00	0.000000000000000000e+00	5.708433808769190598e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	1.474464460753563877e+01	3.726202441685577238e+00	-7.800424895584499474e+00	6.602346153672079332e+00	2.043796133818324989e+01	0.000000000000000000e+00	2.585816760620252452e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	2.578187857598980059e+00	5.784096793166036754e+00	-4.333950906503481804e+00	4.210254281133550158e+00	1.423874920481823203e+01	0.000000000000000000e+00	1.011845406348559528e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	4.371765297665680450e+00	6.087714821436261303e+00	-1.536669849287835099e+01	8.111681064284612219e+00	5.106716075544878386e+00	0.000000000000000000e+00	6.373841337107333693e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	9.115525997503777234e+00	6.400050445417988954e+00	-5.865632464578641070e+00	3.107370892695584086e+00	3.225761269217289851e+01	0.000000000000000000e+00	3.818176877761230514e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	4.970757017904780639e+00	2.503172473396394704e+00	-5.159039199428980815e+00	6.757115784377589307e+00	3.160418492672895141e+01	0.000000000000000000e+00	3.879033561779366579e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	4.738122487429602181e+00	4.417141551272364630e+00	-2.132096409385879632e+00	3.122065383972369101e+00	5.383400964928643617e+01	0.000000000000000000e+00	3.308173681919992504e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	1.178737123732875069e+01	6.561199848420269376e+00	-7.889943915758347082e+00	7.420088467495136619e+00	2.313355139182348097e+01	0.000000000000000000e+00	1.493307832817423986e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	1.062407293822965038e+01	9.734595325336401928e+00	-1.269851409692443944e+01	8.867243028705280139e+00	1.279184681474476903e+01	0.000000000000000000e+00	7.519079052744896963e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	7.026566677939428018e+00	7.551040081956018390e+00	-7.643848052243786384e+00	2.133023430978164381e+00	1.512062571320781501e+01	0.000000000000000000e+00	2.863964422471798343e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	9.146909453461219641e+00	9.306223726493611181e+00	-1.375310380225702289e+01	8.797088704213098964e+00	2.949827797851074962e+01	0.000000000000000000e+00	1.985338315046538682e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	3.928696970040657543e+00	7.862227136837232955e+00	-3.509167165973420044e+00	6.332543131418612248e+00	2.973349056345825758e+01	0.000000000000000000e+00	8.425378002756305662e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	4.322339987348889245e+00	6.314404514087759601e+00	-7.587702745942126015e+00	2.140166684426012544e+00	9.810464507898434050e+00	0.000000000000000000e+00	2.178883406723749161e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	2.718724826056262867e+00	2.728859500927958148e+00	-1.432959634026553575e+00	4.851369283763287577e+00	1.211821663472835908e+01	0.000000000000000000e+00	5.256598500985094624e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	4.601564548818420697e+00	6.994047940589156909e+00	-4.900037890481495850e+00	2.450491868554423025e+00	3.217394065350907084e+01	0.000000000000000000e+00	3.671179340570309790e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	3.999318413486538049e+00	6.611355253553199418e+00	-5.629279876949960126e+00	7.303407959279964778e+00	2.861100098685192705e+01	0.000000000000000000e+00	1.333460531584668374e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	5.443254841119451015e+00	6.415952141000700770e+00	-7.207538628223630006e+00	7.830740153843390061e+00	4.851808999508715203e+01	0.000000000000000000e+00	2.784051975025186820e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	6.163870319979954715e+00	5.401571949881986967e+00	-8.394074056596641853e+00	1.941909992211129810e+00	4.853370549379001808e+00	0.000000000000000000e+00	1.520397683255826315e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	2.052510164697510575e+01	5.766714400211026437e+00	-1.944559854405475363e+01	5.553232013323755822e+00	9.333416577503166778e+00	0.000000000000000000e+00	2.270924487240880296e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.504307567065242601e+00	4.015849921302370618e+00	-2.087561744721572410e+00	8.327919097462588738e+00	9.508908614410493954e+01	0.000000000000000000e+00	2.365027374371453561e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	7.968288499180579798e+00	5.673791503031663019e+00	-1.609242155425615550e+01	9.421882230571021921e+00	8.842991422761732778e+00	0.000000000000000000e+00	1.065563565565646442e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	3.030032044269642455e+00	2.779016824148016429e+00	-8.876113193059658180e-01	5.624922375560278631e+00	1.703049943562230624e+02	0.000000000000000000e+00	3.888831881147622482e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	6.690176713624931715e+00	8.245209467958069638e+00	-7.657918700925851141e+00	9.547832039839665441e+00	8.209781608928376784e+01	0.000000000000000000e+00	3.192180435590450571e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	3.036537653225323208e+00	2.675119034605820456e+00	-9.788625507674852955e-01	5.817911399475102385e+00	1.522303912970328383e+02	0.000000000000000000e+00	3.783581862510052929e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	2.642733896527154513e+00	1.760987653783127715e+00	-7.766666467248275474e-01	4.536361253390513326e+00	9.390816344107435043e+01	0.000000000000000000e+00	3.625033191030887281e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	5.536197856773866555e+00	4.931666078355450900e+00	-3.419024056457542926e+00	8.632228194737187721e+00	7.956267106912223142e+01	0.000000000000000000e+00	2.553232991011528696e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	2.674822636456824387e+00	6.923378479932665641e+00	-1.618663740344351254e+01	5.430926793550450604e+00	2.156162199624347764e+01	0.000000000000000000e+00	3.719874477581799255e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	6.798790018826007753e+00	4.937148063639368090e+00	-4.017195006857033235e+00	5.247553446472061012e+00	1.159196391501768986e+01	0.000000000000000000e+00	7.216041161138283755e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	5.020870563813324416e-01	3.490906311536493334e+00	-1.292608261723322549e+00	5.407638581894189223e+00	4.075387077645891054e+01	0.000000000000000000e+00	1.104179458221532251e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	2.837864532412285978e+00	6.020297521846585731e+00	-1.896990070147232421e+00	8.621633706769811667e+00	3.837716810210891083e+01	0.000000000000000000e+00	5.595962746840210222e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	1.428459010546100494e+01	4.124824230664498437e+00	-5.939754621100202137e+00	8.486686821357034560e+00	2.318317313248828881e+01	0.000000000000000000e+00	1.571622378349232818e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	1.510915893010918110e+00	9.392861141893401822e+00	-3.884487542038927099e+00	4.640775468649542823e+00	5.022753325976402294e+01	0.000000000000000000e+00	1.796158347239680708e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	5.331559941356140975e-01	9.306376665007954685e+00	-1.726398768288329277e+00	4.002403496203687183e+00	7.422232679966474223e+01	0.000000000000000000e+00	1.382169099726420747e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	6.373106756253924310e+00	5.528017611243245533e+00	-4.468452359067129898e+00	5.417344995515047223e+00	5.687760085397828647e+01	0.000000000000000000e+00	3.386606072590686267e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	4.551028586312957813e+00	3.947009621458646311e+00	-5.497814405842052388e+00	6.148071873528437870e+00	1.860436124673677227e+01	0.000000000000000000e+00	1.688996823416567850e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	1.253185138151067335e+01	7.633475369485123174e+00	-1.088820311071943081e+01	3.145335219398504467e+00	7.775827159730716254e+00	0.000000000000000000e+00	1.411499422933029280e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	8.793856323871074299e-01	1.332947433516986191e+00	-5.963839419854449764e-01	8.140537592142498724e+00	1.073235757417745333e+02	0.000000000000000000e+00	2.354897849762155460e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	7.661128725147519081e-01	5.270529857920759120e+00	-1.902947450474259616e+00	5.362197620106037732e+00	3.382881003514759755e+01	0.000000000000000000e+00	9.063324807974057151e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.763735484434933909e+01	4.029457896361345881e+00	-1.954418541339146032e+01	4.013751174444453618e+00	6.767806065557231854e+00	0.000000000000000000e+00	3.289820594741606641e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	5.484930508529239468e+00	9.287869988344951366e+00	-7.222292271200587699e+00	1.965306799881080035e+00	4.173422316016874412e+00	0.000000000000000000e+00	6.657507588230939355e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.702767829995406146e+01	1.113970219528023886e+00	-2.188991652152598277e+00	3.152440439344251111e+00	1.576507041677380450e+01	0.000000000000000000e+00	3.947287367557365201e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	7.871918716385252424e+00	5.972009309284979750e+00	-1.198226195830197582e+01	9.540226846514896053e+00	3.785321959087639954e+01	0.000000000000000000e+00	3.178369341925397507e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	1.483051424205331870e+01	7.660799994952963488e+00	-1.603438169869702534e+01	3.748223647354433918e+00	4.972310650361614570e+00	0.000000000000000000e+00	1.112225461135056293e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	1.757256898915649401e+01	5.363474464953084109e+00	-1.486140073610383006e+01	2.515902035110027857e+00	9.142767977610063435e-01	0.000000000000000000e+00	4.230792204584096439e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.904571503084927286e+01	1.763318006080177414e+00	-5.236874399723753903e+00	5.147169498553102684e+00	1.448950029825446251e+01	0.000000000000000000e+00	3.339591942958027460e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	4.605254851112440484e+00	9.755249448984365301e+00	-6.299410190333886383e+00	3.758781920190827019e+00	4.289763051068087663e+01	0.000000000000000000e+00	2.941649205753182272e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	1.120081315407071187e+01	5.655720302784241760e+00	-1.025670433072174603e+01	1.324681524910497288e+00	5.460041237417165405e+00	0.000000000000000000e+00	3.027222265592921246e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	1.037967308281240797e+01	6.540475548952832341e+00	-1.394407216015790496e+01	3.899765218755016249e+00	1.458987462026845350e+01	0.000000000000000000e+00	3.178632925795887587e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	9.621013545759683483e-01	3.136597734037388285e+00	-8.359078124513008579e-01	5.903680972379844683e+00	3.580902378626844040e+01	0.000000000000000000e+00	6.631622994210272459e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	6.395093182159559575e+00	5.351551762940728985e+00	-4.309614101723589386e+00	5.965623043525555502e+00	3.114132899075961092e+01	0.000000000000000000e+00	1.689631720615081534e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	3.025174678638303138e+00	4.867104112668835469e+00	-4.844559915320965970e+00	4.206367697446640186e+00	8.562128975307800260e+00	0.000000000000000000e+00	8.158726038707303729e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	6.833520768358089192e+00	1.665082789689029896e+00	-1.580995588308101940e+00	5.026633269078810251e+00	4.666168782921279501e+01	0.000000000000000000e+00	3.508791682885220808e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.537498218837194663e+01	1.969286861319243576e+00	-9.688445568765988725e+00	9.693650511495025768e+00	1.295649116739118512e+01	0.000000000000000000e+00	2.641213046593821545e+01
