G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	Fg	m1	m2	d1	d2	W	p
1.000000000000000000e+00	1.000000000000000000e+00	3.113624190360864574e+00	9.536618843274968782e+00	8.956031986699301228e+00	7.467294384165362509e+00	7.338013416102267428e+00	5.608363771251142715e+00	9.099245686016987023e+00	-6.698077233043941980e+00	8.911133785552280528e+00	3.927516956350338972e+01	0.000000000000000000e+00	1.481291985749058071e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.714661876576526911e+00	9.777882757484322340e+00	2.060787028985285652e+00	4.384266668124102040e+00	7.999554764292761355e+00	3.208359502014638487e+00	7.464848200656549082e+00	-3.194413448051640625e+00	2.003817208368177560e+00	2.179658984905542596e+01	0.000000000000000000e+00	1.657156225035593877e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.302314128942877680e+00	9.474383248386331502e+00	4.797903835116676063e+00	1.518237657994591538e+00	6.813941419809389721e+00	6.981190205352013622e-01	9.934932719813483359e+00	-1.507955564275829774e+00	1.550045199237768623e+00	5.132181680774518640e+01	0.000000000000000000e+00	2.021648027598455855e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.739071693953718523e+00	5.305029611586073557e+00	3.389508426712557032e+00	3.156589908277545931e+00	8.769476423940126608e+00	7.844321600826794416e+00	6.079745064127086707e+00	-5.465821247239905034e+00	3.521883845148710890e+00	3.180803446699016135e+01	0.000000000000000000e+00	3.354329799573070403e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.721028003693356734e+00	8.521052409105550396e+00	7.361495036792318203e+00	9.298787115178530627e+00	4.454281726057947033e+00	4.627665304102559496e+00	3.108374322031833614e+00	-2.751049074965580932e+00	8.933223004260241851e+00	1.995820466021789485e+01	0.000000000000000000e+00	1.196402848560857635e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.535878903068453205e+00	8.461989413308780072e+00	1.007951281985642389e+01	6.866417234671478909e+00	1.822440982950406241e+00	2.453649091188155662e+00	1.617007611731922978e+00	-1.670896664609340831e+00	2.755807629872008668e+00	1.353022340632080223e+01	0.000000000000000000e+00	2.184391594062867625e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.448305267107594219e+00	3.825637432908125746e+00	3.161484574721324048e+00	6.799869331856805310e+00	8.037181597781151154e+00	1.404409968621708948e+01	7.360306009522355808e+00	-1.397954537702781330e+01	7.482124921166930065e+00	2.656962579116641265e+01	0.000000000000000000e+00	2.382503955850420851e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.202022369023794113e+00	8.654025284516718486e+00	6.118364577154281392e+00	6.740647249469828850e+00	4.537571283783838894e+00	4.108110961627275515e+00	2.208696923700566472e+00	-1.385294895502263035e+00	2.014635101272902684e+00	2.976262105805309144e+00	0.000000000000000000e+00	5.896118384345180985e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.779416125077446509e+00	1.716608904148248849e+00	2.626330664249783897e+00	3.304808920960367047e+00	7.235068095925684339e+00	1.462511042030383024e+01	3.863335939953379317e+00	-7.703506160682690229e+00	6.582449159601330813e+00	1.976780547918804842e+01	0.000000000000000000e+00	2.524175202089613634e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.815416878431401315e+00	6.302689653028689776e+00	6.010279042315750608e+00	5.151014398267766303e+00	3.461506710080328286e+00	1.980913875066944607e+00	6.046379749825860905e+00	-3.700176237430359727e+00	4.217904822443430568e+00	1.684460273694229926e+01	0.000000000000000000e+00	9.946801880655343098e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.419527783006215849e+00	2.779464306643210314e+00	5.128435260252570238e+00	7.977400060325763320e+00	2.183366834407784562e+00	4.375410212187794023e+00	5.650273615377234826e+00	-1.508597735337469281e+01	8.095163042851863722e+00	5.052092250680710883e+00	0.000000000000000000e+00	4.767500468535866176e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.824147957757970673e+00	2.095017402443939858e+00	9.693104317346373122e+00	1.894911672873169417e+00	1.027601761064988040e+01	8.564160715621936149e+00	6.058086568887029344e+00	-5.906003936237021357e+00	2.985001217836384058e+00	3.623454442959011601e+01	0.000000000000000000e+00	3.928645450735150035e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.484753518060049515e+00	2.252090727098619460e+00	6.298695760762095475e+00	3.366783784470530616e+00	2.827368138411136211e+00	5.959390271813521878e+00	2.475568284310300182e+00	-4.759441270899671395e+00	6.801054700059415481e+00	3.319990742008387485e+01	0.000000000000000000e+00	3.865777842857178115e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.308531443256073956e+00	7.000177661318991440e+00	3.940836305123444738e+00	3.691971597604495781e+00	1.008520669417920246e+01	4.979768166366159043e+00	4.134433606432961206e+00	-1.670968615501133847e+00	3.290254797010887522e+00	5.171049911567703816e+01	0.000000000000000000e+00	3.316147183052476777e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.972854651285778083e+00	4.305278172143458981e+00	1.944595341855824611e+00	4.895043889394766090e+00	9.828962520224134636e+00	1.208279686107834827e+01	6.250341266364135784e+00	-8.149135280735897879e+00	7.308841357150769547e+00	2.729749188496758805e+01	0.000000000000000000e+00	1.406448056308651928e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.168702533207610195e+00	7.894508772241980665e+00	1.906934181912262716e+00	9.839478797257688925e+00	8.035651427141539571e+00	1.092094153977968141e+01	9.802942711310160817e+00	-1.233099602176866227e+01	9.090369034513180679e+00	1.336326014539255702e+01	0.000000000000000000e+00	7.215937753107549923e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.221147572861465136e+00	1.488066133187362805e+00	2.487394140970493162e+00	1.187657295738404617e+00	6.589218556853711384e+00	6.764319140817508291e+00	7.297403421911111465e+00	-7.726388811504961929e+00	2.335500726289469142e+00	1.924249893709676584e+01	0.000000000000000000e+00	2.876494702942305537e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.010959770183267104e+00	3.642701041938477768e+00	3.285771362321399547e+00	5.474907889247422332e+00	6.336994265621497924e+00	9.109529930770543515e+00	9.922729459395586815e+00	-1.378153921333223231e+01	8.559939570041096957e+00	2.897419866471520322e+01	0.000000000000000000e+00	1.918166228120728789e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.266046176194766559e+00	6.015350308703757420e+00	8.687220819730050891e+00	2.817787289023922614e+00	8.954334455366748102e+00	3.967231922813978073e+00	7.713656280457965586e+00	-3.453987598957644511e+00	6.080064306734665358e+00	3.040343528080028435e+01	0.000000000000000000e+00	8.159714352331459253e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.582203636960338500e+00	8.214758475968753970e+00	6.293792268135873336e+00	9.438064500881248264e+00	3.509693655381019184e+00	5.038490227862437720e+00	6.251325621772894969e+00	-7.734810190928919305e+00	2.265887205135985738e+00	1.069925901448204186e+01	0.000000000000000000e+00	2.332697630522496013e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.600832900103349887e-01	4.062029376184136176e+00	5.639961070585179037e+00	2.091650153956094993e+00	5.376265339463913939e+00	2.294356682393989821e+00	2.809828374118652938e+00	-1.592253617448078584e+00	4.688073442496924592e+00	1.179183981199947517e+01	0.000000000000000000e+00	3.343633186443432770e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.839638482530176589e+00	7.209840817015076730e+00	1.703380173327545544e+00	4.744060861258941664e+00	6.484041952835570832e+00	4.323858539982254889e+00	6.586525106995887668e+00	-4.508238073754515796e+00	2.163320870106876459e+00	3.497404834890890157e+01	0.000000000000000000e+00	3.693531549040680773e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.758275853876903660e+00	9.020265029667241308e+00	8.205754549277154197e+00	7.768419486601868762e+00	4.936955952224093558e+00	3.869196980215821924e+00	6.749903464464522607e+00	-6.219518819050448677e+00	7.770108181149506521e+00	3.278600156069339278e+01	0.000000000000000000e+00	1.246584229045727987e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.170129466806247187e+00	6.211142064022276088e+00	7.259561103537979676e+00	7.492635877153864143e+00	4.607138466464911986e+00	5.191258925687566972e+00	6.515890186432539366e+00	-7.616042498164714125e+00	7.566982763688677949e+00	4.356556439167027861e+01	0.000000000000000000e+00	2.929750155475486650e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.698309089606111932e+00	3.115171705550402237e+00	1.725665599666728056e+00	4.974463569638512439e+00	3.685205131841859050e+00	5.627576032293183594e+00	5.312255156350214946e+00	-8.130072478886784637e+00	1.537767511667170517e+00	6.572673696053629833e+00	0.000000000000000000e+00	1.502596830134637607e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.902570235822789613e+00	1.286797933389126847e+00	7.768474807505155511e+00	3.949876200110092661e+00	6.012565360312176033e+00	1.953249415192030725e+01	5.833050171333995948e+00	-1.947312852656866156e+01	5.342102706473859541e+00	7.385322371489387194e+00	0.000000000000000000e+00	2.158894397869671877e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.029642828099819774e+00	9.183362694258201842e+00	5.906776000122492931e+00	4.181263152275533912e+00	8.880888293607968720e+00	3.816213583940161413e+00	4.127464496432199148e+00	-1.695830356787142223e+00	8.394631255390512692e+00	8.946044923814639560e+01	0.000000000000000000e+00	2.344818047136748262e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.392417953481102089e+00	1.136693151143783886e+00	1.400477085959469958e+00	3.142047613073257306e+00	2.498163197156058946e+00	8.382669792262570141e+00	6.067499987992924559e+00	-1.595072416414036809e+01	9.445472724319895264e+00	9.986236404213634898e+00	0.000000000000000000e+00	1.103322612657723845e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.693727602169593283e+00	8.758529646514073619e+00	4.881775022725867608e+00	3.045563323654047583e+00	9.695776875355695879e+00	3.017539676834369189e+00	3.463847423354163180e+00	-1.407193909725539482e+00	6.134962051522231619e+00	1.714739972614227099e+02	0.000000000000000000e+00	4.190955187049387121e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.853113536275639461e+00	5.379025922035033602e+00	5.127953661582181688e+00	5.022325607703963968e+00	6.754434280286854886e+00	6.992335333700819611e+00	7.955390284213312846e+00	-7.630928805097225265e+00	9.343518597683758031e+00	8.356816807615022924e+01	0.000000000000000000e+00	2.962099284423227274e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.290625184349570631e+00	9.603876420993138652e+00	2.379884480749264064e+00	3.135142985671603988e+00	8.342258313516531132e+00	2.826042295831088680e+00	2.316118493208795481e+00	-7.593426028472738398e-01	5.885432669707692632e+00	1.530714343001964153e+02	0.000000000000000000e+00	3.652396449489178565e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.301137040548711710e+00	9.120379022230164168e+00	9.820743017198749314e+00	3.303996468508579198e+00	5.620868627627173986e+00	2.594632362804314862e+00	1.792881755196794380e+00	-6.825594615954971855e-01	4.854650989068868938e+00	9.590844536103126927e+01	0.000000000000000000e+00	3.762663417354674067e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.060545781596033521e+00	9.919491574411303247e+00	8.980776350288010690e+00	6.411156932124412400e+00	7.304851016546701103e+00	6.142461662658590171e+00	4.355948148631574313e+00	-3.591734094425623081e+00	8.454583113097660529e+00	7.825149308800692438e+01	0.000000000000000000e+00	2.389100803511861315e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.598930069681399502e+00	4.282121130119718622e+00	6.973644188710345304e+00	9.406377727320277771e+00	1.245605774480572192e+00	3.249136172218043850e+00	7.102907415900525656e+00	-1.629457679762374411e+01	5.628249617916773140e+00	2.219781946225939251e+01	0.000000000000000000e+00	3.719789868850635628e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.789137710544274951e+00	7.752310625698790147e+00	5.211202517725884498e+00	6.703511013536208374e+00	8.316997427734603932e+00	7.153756261223192858e+00	4.970470493314238070e+00	-4.236125427411778332e+00	4.748792255354436165e+00	1.311218636458476539e+01	0.000000000000000000e+00	6.662506054904715036e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.104688017974472913e+00	4.260978841722989685e+00	4.485698031828990295e+00	1.498809391998797258e+00	9.807534748690875936e-01	5.734285185053127343e-01	3.591537217150819306e+00	-1.791958399756719444e+00	5.891174249152953735e+00	4.376921296203486378e+01	0.000000000000000000e+00	1.036214843611563374e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.870583519800296468e+00	5.439666688024361818e+00	6.386685270677954662e+00	1.206869577745579569e+00	8.868521951476610710e+00	3.036348512335107497e+00	5.940268139937824543e+00	-2.468187544301361225e+00	8.891628166585126891e+00	3.849457913188409464e+01	0.000000000000000000e+00	5.441790472047571825e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.551175935576186937e+00	6.655389960549336514e+00	6.402615880723058872e+00	9.424322976347561109e+00	1.004799467966818582e+01	1.441758261817755304e+01	4.192974144880876608e+00	-5.780419492601015286e+00	8.302337783381219083e+00	2.270690474682511706e+01	0.000000000000000000e+00	1.535177556415016475e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.829560231201009302e+00	8.199533568024401475e+00	9.192597406059505039e-01	3.813806297715876426e+00	3.546342557168134846e+00	1.450955951915506192e+00	9.525348785810802354e+00	-4.233347357354250384e+00	4.857381219048288123e+00	5.011585199607411312e+01	0.000000000000000000e+00	1.913661121342911997e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.650429135086340260e+00	1.030459324509756769e+01	5.105680314599467806e+00	1.333069854843349944e+00	2.838756725708357465e+00	3.881104678757344995e-01	9.358674484411768191e+00	-1.503560167666423419e+00	4.356870014322430151e+00	7.159706520355014447e+01	0.000000000000000000e+00	1.520639337465865992e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.780160951977801886e+00	8.030164450527331965e+00	8.753588917379465428e+00	6.649432610397408183e+00	7.779751660989922435e+00	6.782615597120189577e+00	5.152373696812232673e+00	-4.688804169818028278e+00	5.076848569327731653e+00	5.853348572961380825e+01	0.000000000000000000e+00	3.429600805415338272e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.430868090072828558e+00	4.780455662709870879e+00	5.137746123735143833e+00	6.222810492959615303e+00	3.118648601311555080e+00	4.076981172709370327e+00	3.998138699916557570e+00	-5.996502597610509078e+00	5.991792413528921557e+00	1.546316722336369054e+01	0.000000000000000000e+00	1.658758029670119072e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.466783602376735107e+00	4.674836869182374066e+00	1.156763711251022286e+00	6.729498309289299485e+00	8.627922893984747432e+00	1.308631508869771487e+01	8.142750966388735634e+00	-1.104855889807410207e+01	3.511154751594394163e+00	8.634965139784828381e+00	0.000000000000000000e+00	1.439342606057156182e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.434390952126307184e+00	7.750976422990004444e+00	8.264986367627036756e+00	3.296113634233419631e+00	1.755448629528855164e+00	7.576014824615255883e-01	1.396495354519071252e+00	2.160903645646312654e-01	8.163947642219453016e+00	1.076546663977582341e+02	0.000000000000000000e+00	2.440846842081778334e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.360218649939875402e+00	3.274553609330828063e+00	3.025700588697507243e+00	9.840318560367405931e-01	1.928480269521576806e+00	2.869015518161361911e-01	5.310516640841957070e+00	-1.939152706884058164e+00	5.496977279504372760e+00	3.042092652627571425e+01	0.000000000000000000e+00	1.015757224781745549e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.102237228283730275e+00	2.105897685321449497e+00	2.959656223091207128e+00	9.667598533881248457e+00	9.535306466213148369e+00	4.745322836664752231e+01	4.454842951304272880e+00	-1.930703243395855395e+01	4.025502812444138101e+00	3.508837739660222610e+00	0.000000000000000000e+00	3.327965287459782218e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.807881257722255830e+00	4.488670002135979331e+00	2.335247855455488963e+00	3.468769384545196122e+00	6.961136419361091399e+00	5.169855684937945561e+00	9.080293896954716004e+00	-7.151646734813222217e+00	2.203864079195994474e+00	2.346687746275293307e+00	0.000000000000000000e+00	8.337458437330242944e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.014512778354795586e+01	3.945440700386862787e+00	4.213851795917528342e+00	7.073192876113627570e+00	8.447702336331010642e+00	1.682548421473448741e+01	1.352073851685107631e+00	-2.732546565223995305e+00	3.289118192529050688e+00	1.499791434000537116e+01	0.000000000000000000e+00	3.886057895484238145e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.975846731091738029e+00	4.224644408847452404e+00	7.585230106580969967e+00	7.195731884495979891e+00	3.627090069587334487e+00	7.647626040074201548e+00	5.829906935968748094e+00	-1.143323088012448352e+01	9.572420475025420927e+00	4.104449873577939911e+01	0.000000000000000000e+00	3.303477083931605307e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.894829908943530317e+00	2.869695590191094769e+00	5.752373232021637861e+00	6.613856756648857527e+00	7.296975846037403457e+00	1.459532746716628004e+01	7.964031842204214229e+00	-1.613225272100531527e+01	3.174259945336256106e+00	4.750622866335060479e+00	0.000000000000000000e+00	1.191620714208616683e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.073612547599946065e+00	1.219337050526818844e+00	3.237297289795376898e+00	3.872266368801623226e+00	6.683881646126486054e+00	1.745649393919453374e+01	5.584073697269749559e+00	-1.535547876817324919e+01	2.693809437093931169e+00	2.152618821786463243e+00	0.000000000000000000e+00	3.538494116627983299e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.160526169115605910e+00	1.261331042405008818e+00	8.239947322875231350e+00	3.258652573923411566e+00	6.428323089604475626e+00	1.902463589205736483e+01	1.655535458979781716e+00	-5.438752755938907946e+00	5.344400627719163133e+00	1.725647929886217469e+01	0.000000000000000000e+00	3.360848497847140237e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.139317695132550767e+00	9.672791320609531951e+00	8.822023974688448789e+00	6.390464213948045646e+00	7.160895885111167480e+00	4.887954128964297595e+00	9.679196974042540091e+00	-6.370131225735685021e+00	3.426648779212253526e+00	4.530666362543742309e+01	0.000000000000000000e+00	2.977315040269637691e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.181440750750527791e+00	4.678052494936370209e+00	8.907438970654808941e+00	8.591225078913703683e+00	5.989614567916851762e+00	1.111354174424617192e+01	5.930316405799705315e+00	-9.977914165077983455e+00	9.977712607056096195e-01	5.473506831357732416e+00	0.000000000000000000e+00	3.009051330951882619e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.352232793098483654e+00	4.591128628862557015e+00	2.654412287867280451e+00	9.286275121949588041e+00	5.152164530571266887e+00	1.050005168590050886e+01	6.018709281383323173e+00	-1.420081803032113399e+01	4.049088072881413147e+00	1.299103582150497083e+01	0.000000000000000000e+00	3.160018566406249363e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605941711083941126e+00	7.367401856188485532e+00	4.914937622703479114e+00	2.171257464702731621e+00	3.956693348999523518e+00	9.587302738977125927e-01	3.008262898897199555e+00	1.538693307362438700e-01	5.949831896618173133e+00	3.689892627065973585e+01	0.000000000000000000e+00	5.015039803189262457e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.298636784870982108e+00	3.319194286129171445e+00	1.015327478708550935e+01	2.514435301082721175e+00	7.872623157322315990e+00	6.591236254389531979e+00	5.521668882005491774e+00	-4.683160606592019271e+00	5.428289262536938331e+00	2.972207228355782860e+01	0.000000000000000000e+00	1.615866077467915929e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.150129517290990666e+00	9.496073460862572091e+00	7.753663148891432044e+00	9.711144039453857957e+00	2.894437266279418441e+00	3.038648587754329000e+00	4.777828963442761534e+00	-4.601873923505292119e+00	3.985449447064016493e+00	1.261575944896734569e+01	0.000000000000000000e+00	7.913257413669723128e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.869635450631109919e+00	8.205934733530042990e+00	8.347101228440003684e-01	7.800726511147822784e+00	7.324188659192834017e+00	6.592203777743083748e+00	1.711056821676183448e+00	-2.344065994516275175e+00	5.111086673620247822e+00	4.855530078322315291e+01	0.000000000000000000e+00	3.445193989258239498e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.104561088429428573e+00	1.872223974671873625e+00	1.899044283608406491e+00	8.706801873105577627e+00	3.135109433998534367e+00	1.503113117948285726e+01	1.395537064155409679e+00	-9.742079032925564874e+00	9.873709909860544087e+00	1.337581509335316632e+01	0.000000000000000000e+00	2.551250893570791689e+01
