G	c	dx1dt	d2x1dt2	d2	d1	m1	Fg	W	Fc
1.000000000000000000e+00	1.000000000000000000e+00	5.207935578113479735e+00	6.583129835452095513e+00	9.938897267738603603e+00	-9.938287709768057709e+01	5.773435888023089824e+00	-3.127116042916744050e+02	1.304821454298361516e+01	-1.857354942529767738e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.297149449594646065e+00	9.400020981381205232e+00	1.499088490000624274e+00	-1.046956914320419507e+01	1.215661711073432016e+00	-1.109956563119971236e+02	1.115274464374364172e+00	-1.349698513164899083e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.119699800722197658e+00	3.949136168938905955e-01	6.293994481309363564e+00	-3.360900579765527141e+01	8.380757181045474624e+00	-1.323564332546282571e+02	1.074789668644193519e+01	-1.621934334466806904e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.495158450737864797e+00	7.310954035134598961e+00	9.892193765582186771e+00	-1.218829410071027723e+02	4.026310617054419616e+00	-3.578666458574866738e+02	1.148133171066349334e+01	-2.008849847061663585e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.226250515631619464e+00	3.220661962500535491e+00	6.197212076516901647e+00	-2.386696519994018217e+01	4.739268004600033279e+00	-7.188521426376991030e+01	7.573447453840744359e+00	-1.865949866923803935e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.517215549991466794e+00	8.815866928986991979e+00	9.714748621861494016e+00	-6.362553971910998740e+01	7.471677442817925119e+00	-4.565027055722433147e+02	1.200677750150504686e+01	-1.878431899704182673e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.086544726722661558e+00	8.893538301477409647e+00	2.348519859041946933e+00	-1.526844359234126713e+01	4.503938568337570558e+00	-3.516068542460175195e+02	4.514618399938013837e+00	-1.371709334062563013e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.659696552167599037e+00	9.842592304641868850e+00	4.671973129120948087e+00	-4.033170078248011237e+01	1.641700706139118893e+00	-1.185337187074620147e+02	3.242893127470670045e+00	-1.607690599981766111e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.191447690006206983e+00	5.887115219968463542e+00	4.472158597692898141e+00	-4.953644247593982186e+01	4.621069007333185041e+00	-3.843558741590591694e+02	9.840161705438013939e+00	-1.460267136217043404e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.556846536160603200e+00	9.937852506015694587e+00	7.801846214603243013e+00	-3.548372990964669071e+01	9.557111065051794085e+00	-4.351601386327842533e+02	1.005829185009157278e+01	-1.509593596940236537e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.361974017876312004e+00	7.780908511890046064e+00	9.671290166025480417e+00	-9.627768730807628117e+01	7.207337157658182392e+00	-6.698991086755422657e+02	1.696346680333749291e+01	-1.495899238352241589e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.262392895715935381e+00	4.298805344840817000e+00	4.633623043640648476e+00	-3.732659252876215561e+01	6.919357589821734322e+00	-2.768618755983499113e+02	8.939891283121239596e+00	-1.272242301398270437e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.345405702458315922e+00	8.923745479715137208e+00	7.345808798361339598e+00	-1.390953474669315248e+01	6.521751534028695119e+00	-7.185651147259892468e+01	4.971439697639659983e+00	-1.723996967564004335e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.060878589282245876e+00	1.010124916908192505e+00	2.531790483507384781e+00	-5.168804740139550802e+01	2.802059233168175290e+00	-7.132144189095792797e+01	5.668933807325767127e+00	-1.347747879883784972e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.581021554504937754e+00	5.855965763237341193e+00	6.134473755762690494e+00	-2.082741108669221219e+01	5.405769180071068547e+00	-1.247064164206641692e+02	5.363660999044300937e+00	-1.730393142470931789e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.671978702445688914e+00	2.466064176792714946e+00	5.526145919019307406e+00	-1.129836620561314575e+01	6.812544916388926453e+00	-7.154308394904387569e+01	3.139618829579116976e+00	-1.744596072667008446e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.454995144763921999e+00	1.791727147322471403e+00	9.664747767988206562e+00	-1.852676812176125907e+02	1.420080328422180571e+00	-6.007926254241438357e+01	7.246613683695401598e+00	-1.990920343798936454e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.082638655159707142e+00	1.805300359534494969e+00	6.550684709065794920e+00	-1.331664648911722963e+02	4.732634746346798593e+00	-1.457562898918430960e+02	1.133903575560775323e+01	-1.726764720787628660e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.494261457193450049e+00	8.023250474709383795e+00	3.694325996744454610e+00	-6.248909878300516851e+01	3.635841801395632178e+00	-4.247184773318543876e+02	9.184827212947430652e+00	-1.612266175360769882e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.781393875813428451e+00	4.673791602689457925e+00	1.096356363222461328e+00	-1.299168565087802918e+01	4.667826456429255977e+00	-1.326162098511344425e+02	2.942034885200158101e+00	-1.225976360354499528e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.448313147894706443e+00	6.624219334354679134e+00	2.419982501678486830e+00	-8.365865939349687253e+00	1.025360180966352708e+01	-1.745799636553970515e+02	3.162475129938899787e+00	-1.411582125876120308e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.026462020479341319e+00	1.149361284848399833e+00	3.105170853953347798e+00	-5.633886173717698398e+01	1.182558332530610379e+00	-1.871190783070739982e+01	3.600970565940263324e+00	-1.630292318828685305e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.545268544643428221e+00	4.560623221668414828e+00	3.549757020184345802e+00	-2.555737006717962956e+01	4.529990366847853167e+00	-1.732659786180800836e+02	7.654982883585847553e+00	-1.287459714261070864e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.327336870073603681e+00	5.448703300714572428e+00	8.337392641931739234e+00	-2.492784530677407773e+01	2.806348671966196751e+00	-5.984528143221091767e+01	6.580957290535892845e+00	-2.044719421078062815e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.320396568265987725e+00	8.084846244476914023e+00	5.310797722182551084e+00	-5.986928087546183974e+01	9.340488184822090645e+00	-8.201605098985828590e+02	1.437820943427190556e+01	-1.409845512577915683e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.909929578125102001e+00	2.920093736400994899e+00	5.177499665986579735e+00	-2.510973900111169144e+01	2.074617633377039638e+00	-7.341095057538585422e+01	4.341826652292823496e+00	-2.383789143539013722e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.604140854337437361e+00	7.274472837138278969e+00	2.615804025383131837e+00	-3.829304182125926559e+01	4.810726034229793058e+00	-5.732831342497258902e+02	7.316884410063818400e+00	-1.321728987436209701e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.885220747068614422e+00	7.909708112706766769e+00	8.373177702471402029e+00	-5.157916709292373270e+01	7.717897678051746091e+00	-3.820827582425830542e+02	1.168158382912725557e+01	-1.491874093882667784e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.916071886371391031e+00	5.628847577713520067e+00	7.261227014615117881e+00	-1.026733898840168138e+02	6.415846472627825037e+00	-6.436932324222590296e+02	1.599159453167234624e+01	-1.528736373625093625e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.224503825719212458e+00	3.681221167048242204e+00	1.436511376572336962e+00	-8.783043378815204250e+00	4.818784536753947911e+00	-1.450565032570842732e+02	2.215842671593538427e+00	-1.129998334782776448e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.242030447930838832e+00	2.287767246625753259e+00	7.028573158928105968e+00	-8.159653958733305501e+01	4.359397232546347034e+00	-2.001401543511187953e+01	1.001462761996387130e+01	-1.447720330301739633e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.928887460867809267e+00	8.669218397402470799e+00	5.509077097008857393e+00	-6.271593548244225502e+01	3.820606768407197595e+00	-4.280170305799738344e+02	9.975225095310729984e+00	-1.868722897475872724e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.206315425588619927e+00	1.165354187888958393e+00	1.254524033218247014e+00	-6.048606939778855107e+00	2.556100688280162458e+00	1.273511703647392324e+01	2.266143986794326715e+00	-9.290093845321750754e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.046820843541196311e+01	9.377605115240797318e+00	5.898099522494432811e+00	-1.026002352543556668e+02	2.269293307298747564e+00	-5.065099302245384365e+02	8.713577270931880392e+00	-1.828026826168080099e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.960420504009568354e+00	5.921458537363692542e+00	5.737794478212143723e+00	-8.554132980391932506e+01	5.751609068871288422e+00	-4.983498220330475874e+02	1.095246868924998829e+01	-1.457287808031471954e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.663451642675290998e+00	9.243982204071365061e+00	3.180974008744493542e+00	-4.620691274237387347e+01	2.335040463680188694e+00	-5.672120922626785386e+02	6.326378523503742635e+00	-1.869100205429871986e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.564254469683499238e+00	7.918983709654351166e+00	1.031155822909695274e+01	-1.684752943988798677e+02	4.036342717815005088e+00	-5.108120825307530595e+02	1.244986608297470987e+01	-2.046348761344974676e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.292193476091762605e+00	9.109772883925995046e+00	7.352256600948567922e+00	-9.886214262173616873e+01	7.123039065494146449e+00	-8.391148552306586907e+02	1.406418273374121064e+01	-1.408272310370264124e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.206942303047298992e+00	4.285995475816350542e+00	7.210844725135033606e+00	-1.309878414229039549e+02	9.577440516784177404e+00	-7.517117535122246181e+02	2.105882795517937112e+01	-1.941405332520510507e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.839885216594827178e+00	7.853559840310693652e+00	4.836992634636286148e+00	-6.413265196194600115e+00	5.631214386479528322e+00	-1.366646071190127145e+02	4.663253207012838075e+00	-1.471450907833775412e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.543644306348170403e+00	4.373797571259935957e+00	5.322553238702413481e+00	-2.782695457483688983e+01	1.261657416178106894e+00	-6.419382976237141492e+00	3.939386677815475135e+00	-1.915262183465355372e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.056116212327483872e+00	4.761555406316842820e+00	6.449346639247224289e+00	-7.839758851783340532e-01	2.103526538368580390e+00	-2.185675686757646474e+01	4.622822033210256087e+00	-2.175594493233627080e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.035999378224060408e+00	6.146569830862711470e+00	5.326822057967553370e+00	-3.009227901136807048e+01	1.024312152297824063e+01	-4.241389803279186026e+02	1.090434765265794148e+01	-1.211400516535949157e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.909936914646738870e+00	9.207106741880126677e+00	7.686277972293082961e-01	-1.403439506232729173e+01	3.117301696367866359e+00	-2.672578932968171443e+02	4.085764065612289997e+00	-1.245441322475633550e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.633714371952348365e+00	1.034723443921004993e+01	5.445397301319395922e+00	-2.717200785558291898e+01	2.446736457085815886e+00	-1.354143572357044150e+02	4.715262027099051068e+00	-1.650525820897647211e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.339345211596137730e+00	7.732480907536867676e+00	8.762833451326212497e+00	-1.358655773528999191e+02	6.762691293271227089e+00	-8.453982751056867073e+02	1.641056614071903041e+01	-1.798499425607314128e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.713837044087510364e+00	4.519305917686351037e+00	5.274605510619381654e+00	-3.407284987677965660e+01	6.609137768161081894e+00	-2.583524259703934263e+02	9.128223388069059752e+00	-1.523511533157159370e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.715306384081213498e+00	4.317315316401530545e+00	8.035487360769978382e-01	-1.136758942024590446e+01	6.437114697038635036e+00	-2.725728676037898026e+02	3.666250418577443160e+00	-9.876459839379257977e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.364153189946142319e+00	8.159408290881840387e+00	9.265127127058539358e+00	-9.586104514832464929e+01	3.091890004361967925e+00	-3.010376275379863387e+02	8.901225947748800493e+00	-1.893931947308967079e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.732926254436940372e+00	3.166237739407752105e+00	3.170926642577744037e+00	-3.158206274931012913e+01	2.122812610088048224e+00	3.223276867272485902e+01	1.226328501137806670e+00	-1.568068250628408489e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.300322454199003275e+00	2.198936064727641693e+00	3.756846285898240545e+00	-6.115594647237472259e+01	9.781735583272595846e+00	-3.470282131279889200e+02	1.246259142231697403e+01	-1.024776481663725258e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.162100045399192538e+00	4.391021936416730220e+00	3.191905319701774602e+00	-5.015483707201868313e+00	3.977945070763040381e+00	-6.002712691443127824e+01	2.446490636271044572e+00	-1.337815640556777375e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.076928748565465810e+01	3.413971716152849556e+00	3.066265687736633883e+00	-7.243721357096985969e+01	7.215000995162579756e+00	-4.526834463088047187e+02	1.204061616284688796e+01	-1.700252981440433464e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.988320084430074353e+00	3.018465106384921715e+00	7.307501378963304539e+00	-1.205105274233628307e+02	7.114606447244116616e+00	-4.458143052366154393e+02	1.719542427561166420e+01	-1.683777472729072855e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.802329033170039896e+00	2.548305371069658154e+00	6.128910932226688146e+00	-2.203580412322521909e+01	6.806256693160758431e+00	-1.282264948673931997e+02	6.449016445061135805e+00	-1.424501374199319104e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.314711493898656824e+00	2.006298998230804376e+00	2.396270016661309121e+00	-7.244161177644887317e+00	4.984283686095221100e+00	2.934980902929154922e+01	2.298004856201023571e+00	-1.470739913265690424e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.499178131441734507e+00	7.571559233715896564e-01	8.748617843878273348e+00	-1.558394925736969299e+02	3.091181749614176244e+00	-4.863921477729638809e+01	9.219555551414337913e+00	-1.706620877945818737e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.907995105425060345e+00	9.661210560275721448e+00	8.873311010496371054e+00	-1.178247523190512851e+02	6.873726086806241753e+00	-8.802948438043656552e+02	1.776806830065346432e+01	-1.683056365914881392e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.915859752760761481e+00	4.218879077440846892e+00	8.129867087507989254e+00	-1.419792587457322099e+02	8.897990364388917328e+00	-5.917489511683174896e+02	1.936432222486251575e+01	-1.711290404228867246e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.408049970669531525e+00	3.782423075714479666e+00	2.949935225242462877e+00	-5.035642013634058856e+01	8.735925038498722373e+00	-6.705428132715862830e+02	1.085437893639819684e+01	-1.324278020383559129e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.117165253055097729e+00	6.688927072679607733e+00	5.566110909383489513e+00	-1.456136379234326483e+01	1.156371670327261958e+00	-7.032813870980891124e+01	3.026977383790341314e+00	-2.135240473613869927e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.395301782376958677e+00	3.903572202941079095e+00	1.026768592904098121e+01	-6.859051718783040030e+01	2.148781738961325516e+00	-1.289333254744843771e+02	7.597837540136455736e+00	-1.979192291558538486e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.578913680326150093e+00	9.915727109420428675e+00	8.562680201670792357e+00	-2.797259761560469116e+01	9.690734946355570756e+00	-3.024096735846885622e+02	9.188500315850511413e+00	-1.830258077686207407e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.845552840972402464e+00	7.784044276276322449e+00	1.802125056865621744e+00	-1.979698373588010796e+01	8.104313325239131061e+00	-1.092924437250428582e+03	5.639006390448537687e+00	-1.125585632182665385e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.755657007786287416e+00	2.407120246233094285e+00	1.810950758486403300e+00	-2.144729904285592781e+01	8.096550207108451858e+00	-2.850601026355578824e+02	4.616115858742478650e+00	-9.439813407887558405e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.411320694536820408e+00	4.673500744783996907e+00	5.355762873163671500e+00	-4.620534555144945443e+01	3.177023381876877828e+00	-8.360005708184553441e+01	5.156749422947124017e+00	-1.836800252353671281e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.946294897645699296e+00	9.665505231509710526e+00	9.322862268040035261e+00	-2.083827347564680466e+01	6.224189163332868979e+00	-1.166140458799292787e+02	7.206181256688036996e+00	-1.558106685308926709e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.610143404362418096e+00	1.073300824084487992e+01	5.502082584642731256e+00	-4.185232381496853549e+01	7.312050224352832473e+00	-5.200888660819060760e+02	1.067780096103776799e+01	-1.546158282098533787e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.990492037137430170e+00	5.778595988809930084e+00	4.911612983532352317e+00	-3.365705625996260864e+01	7.439644660505639884e+00	-2.768442733486309635e+02	1.049883347545980605e+01	-1.425555476503545860e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.143092772066982121e+00	6.573302668988070252e+00	1.568491675527891704e+00	-2.601039765995470532e+01	5.618597583792332983e+00	-4.558843296320181366e+02	6.587550504595458989e+00	-1.428539496497183814e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.087344557582544446e+00	2.892342484141574577e+00	6.730998912378197474e+00	-9.293853470004751216e+01	1.302926736180593625e+00	-6.207631875110392627e+01	4.800817915866893770e+00	-1.968540833447903760e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.760713755359594401e+00	9.928901994015614463e+00	8.036804216553134594e+00	-1.503272877169589492e+02	5.511881845297978089e+00	-1.076122352171623334e+03	1.833371959844902932e+01	-1.693209283341429616e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.966939407682017027e+00	2.063650825094272001e+00	4.652283535402315984e+00	-3.949422066219680971e+01	3.176633648739255911e+00	-9.175522626527907732e+01	8.119953427199954277e+00	-1.628409484617006520e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.268703043993611779e+00	9.120407656514094796e+00	8.091986162968629159e+00	-2.598468936942232332e+01	5.513580358387448754e+00	-1.514606623135172185e+02	7.932989793241358001e+00	-1.751712630603461163e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.837514052773551398e+00	6.317434614634924728e+00	9.851087547151387014e+00	-1.453784552817032250e+02	1.009733635792544248e+01	-8.937455287057898659e+02	2.064060290286145616e+01	-1.513202500006284090e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.045898955034338051e+00	6.093121752647915557e+00	3.027933418656822084e+00	-5.282736223212027227e+01	4.951753590732235644e+00	-4.500599730760621355e+02	9.028441093736404355e+00	-1.541646761864736259e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.048498331356833013e+00	6.612043953776719718e+00	6.370170641738819306e+00	-6.305174496244587345e+01	8.282115447520908447e+00	-5.811162975600791469e+02	1.416528879138908437e+01	-1.688060216764486476e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.409212391633511530e+00	3.700297689036172510e+00	3.579507967559154569e+00	-6.577905481679363220e+01	1.956410264149656353e+00	-1.501050058553163637e+02	7.434578377193754584e+00	-1.833675830814132768e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.440292633292456159e+00	2.834023371667138580e+00	8.692476233215980841e+00	-7.402361653567946576e+01	7.371267160110685168e+00	-1.893353684956676375e+02	1.550771094698131947e+01	-1.355058759634575782e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.669744281095744576e+00	3.436294915290786456e+00	6.483580723483385988e+00	-7.369945852893322069e+01	9.135750591818576183e+00	-2.809325774760935133e+02	1.502402664007323629e+01	-1.276866203846703574e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.189849065350191637e+00	1.625332158790945503e+00	7.334986035152600614e+00	-6.198185419222075865e+01	2.292190790895918262e+00	-6.202784788623650769e+01	5.577382565036811179e+00	-1.722237867616722928e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.815363086699394835e-01	8.421360200795987794e+00	9.072769770346512885e+00	-1.132150512422815858e+01	1.450183038016173098e+00	-6.636283362555697352e+01	1.702043320286612538e+00	-2.713888197386753021e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.152207196338947970e-01	4.673854971420302817e+00	4.882140053843700755e+00	-1.854584660373813421e+01	4.649065384756713826e+00	-5.050517679606032573e+01	4.338182694572962461e+00	-1.754401435637108486e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.036653407757880174e+00	2.745778462177470569e-01	9.293107831508358174e+00	-2.895207821158792427e+01	1.772748748923519635e+00	-2.819875825817121751e+01	3.985586752410935851e+00	-2.272820115264244656e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.535107981843686353e+00	1.014763679441979249e+01	5.850989795955139350e+00	-7.249988714963922121e+01	7.843010938432793289e+00	-9.943179289737543058e+02	1.436666144398631673e+01	-1.558674827254865614e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392326652576005852e+00	8.161838613140012910e+00	2.161984084509184445e+00	-2.128516323892073103e+01	8.898115705350765126e+00	-5.789601848563239628e+02	5.504366974692748826e+00	-1.427087749957677953e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.754804487793953705e+00	8.253825888071057548e+00	6.984926635357814995e+00	-7.427822143191522741e+01	4.158233475137905977e+00	-4.432982841501092821e+02	1.218794174915384154e+01	-1.938481060918417320e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.603967766776429826e+00	1.069202188097702155e+01	8.637469811953094379e+00	-1.436467773985252734e+02	3.307173912925623682e+00	-5.995870821985568000e+02	1.124469702928929671e+01	-2.140179076912625877e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.628118182397088276e+00	2.004820170379825406e+00	3.318749935049233102e+00	-2.215462480840316317e+01	4.944834463571320171e+00	-6.204634960807220523e+01	5.794412161792467764e+00	-1.266736436773061802e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.510883122841795156e+00	4.167885848262733894e+00	9.606234490179588192e+00	-6.621581460658009632e+01	8.247816395731600636e+00	-2.746838870755698281e+02	1.356800392251854781e+01	-1.796375631855545274e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.778864564986243124e+00	8.374678699877334154e+00	9.071512996771037507e+00	-1.387825768468242984e+02	6.581657833080964970e-01	-1.009419485133595060e+02	4.294245452558149267e+00	-1.969157270098529366e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.738740336982111057e+00	7.094376755167647985e+00	5.072480069179390760e+00	-2.139647859564982468e+01	6.883503003407813736e+00	-2.680785016189196313e+02	7.479438466099352922e+00	-1.455612914223733068e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.270504538123924387e+00	2.284834356582414294e+00	9.468979063952792430e+00	-3.444465147666539906e+01	5.898673386640290950e+00	-7.394214680957868779e+01	8.070275106692355038e+00	-1.645515286600321314e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.800463169221142135e+00	8.230074026516348340e+00	2.404549353404440204e+00	-1.606757584925597726e+01	6.011310568917462405e+00	-4.013004417965528887e+02	4.280522179655512183e+00	-1.224816849255691675e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.685782410378418472e+00	3.213339760021428848e+00	2.623862113685122566e+00	-1.027650251169465534e+01	3.015330583403417197e+00	-1.856387103329241484e+01	3.839738864927067397e+00	-1.422299108769861542e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.864945211636666045e+00	2.888445169083227793e+00	2.220110150856187126e+00	-5.611788432887654920e+01	6.917125138020322694e+00	-4.287497477023552506e+02	1.115941721750108151e+01	-1.247358657883611333e+00
