G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	m2	Fg	W	p	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.532084216383831299e+00	3.283383521335048183e+00	1.553598327027576387e+00	5.988512351030881753e+00	2.843237370409817544e+01	1.603967242281029382e+00	-9.486859990167181289e-01	2.743645410277157026e+00	8.379172758093508477e+00	3.355705576177288041e-01	3.901402766134773326e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.625111365120737617e+00	1.027750202429465709e+01	1.531495345311459477e+00	3.558025378258921734e+00	1.095746143298089947e+01	5.180153864806427144e+00	-3.423830728241298527e+00	7.207323316605947383e+00	8.473081726082208220e+00	1.432204441875527812e-01	7.803314329255528481e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.804813728117418137e+00	9.250849097205907867e+00	9.295644825670940747e+00	3.790058239639721105e+00	1.006387771123942798e+02	7.314482062657411632e+00	-6.875434581778831600e+00	5.704869239879002407e+00	9.905945853758174380e+00	3.691838643517861979e-02	1.048368213992716125e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.018653258075672863e+00	1.228847758221596420e+00	2.111652366810796266e+00	4.090887737194320195e+00	2.733979231518930675e+01	2.831858611323339048e+00	-2.822752433093132396e+00	7.188402704991399439e+00	5.490422809844004881e+00	6.384277095678288216e-02	1.481445362719635006e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	1.190279322156785611e+02	6.549183575685178837e+00	-6.355373242859160499e+00	2.826895052319718715e+00	5.109025787705923527e+00	3.597946780445943765e-02	8.648530119934629001e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	5.413592332780311267e+01	3.201900422326592555e+00	-3.492998716293985950e+00	3.028521278044427945e+00	7.534450490693219038e+00	9.690348900743329941e-02	2.384000762954106567e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.986184646712965218e+01	8.937724123988225244e+00	-8.259229617034407056e+00	1.360155452486372374e+00	2.866824121578563478e+00	2.994851703728073841e-02	1.914284402032849497e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	1.273986309579079119e+02	9.381957939166282401e+00	-8.852472617034994329e+00	4.108081868915450130e+00	5.964941737365100138e+00	1.767573931574589752e-02	6.423041887723468513e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	4.840843495380533490e+00	3.898625851596634995e+00	-2.394254772886536209e+00	6.481536844829658861e+00	6.065417694564368745e+00	4.042559705187488972e-01	2.521393586438056555e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	1.664158061776400643e+02	3.595398147575121772e+00	-2.862401180485912633e+00	8.042481497438741300e+00	1.745988661020066557e+00	1.025896713911556490e-03	1.954598600756550855e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	1.045922030180439464e+02	4.295876532866399700e+00	-4.421937477683501427e+00	7.299867528255854943e+00	4.991771862304766216e+00	1.209504511643985647e-02	7.052620292265886215e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	8.333788367310704359e+01	2.804268498867510395e+00	-3.037805686677672146e+00	5.342932033862680008e+00	8.326403741646918988e+00	4.040454304256809598e-02	2.653386785674263226e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	1.951445510797913698e+02	7.351604006656833334e+00	-6.540443584629199059e+00	9.715527198555518495e+00	8.230597134974299678e+00	1.575801007690583178e-02	1.162913807103677366e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	2.716895888107405455e+01	8.829175509433268232e+00	-6.919824568570557055e+00	7.287400187553934039e+00	1.884851065847532592e+00	2.786810565128811090e-02	3.934690913003105472e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	2.205947464047331863e+01	7.066851537643472625e+00	-6.787339545862399071e+00	9.055408103891977589e+00	2.375168334364131439e+00	1.792498202039908770e-02	7.242424724841427242e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	4.453737053248072186e+01	7.202958449971573529e+00	-7.259231646587838149e+00	6.396167336078986132e+00	3.692909238488069068e+00	2.002614808338739130e-02	3.549571039613345913e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	2.124610019983162488e+02	4.370431229534724515e+00	-4.480157067759898304e+00	3.081893281687489772e+00	8.653006042073826620e+00	3.366962137341308892e-02	1.127020028013926423e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.038593828642956112e+02	2.498223562254092034e+00	-2.859152662997593186e+00	1.891742952267270628e+00	2.300493357028746466e+00	9.629780008689137194e-03	3.267172773816456183e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	6.752948260376679457e+01	7.396605745936525977e+00	-6.510299982230277394e+00	7.641884438767203136e+00	7.306989092113763462e+00	2.605185009923530193e-02	5.595853992233500163e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	1.257908741265488572e+02	4.294689176617136006e+00	-3.770912139944615937e+00	2.652916823752762276e+00	2.026471218880895986e+00	1.601378405019060827e-02	6.953365842553665965e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	2.076586481034606990e+01	7.558504061058563650e+00	-6.021118282915185915e+00	3.637674516181270246e+00	6.745430254744933407e+00	1.657838477310382974e-01	1.214288969928988549e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	8.576976002315829817e+01	3.824199038562467123e+00	-3.224187123079002237e+00	5.351264222060559739e+00	4.456597798928926046e+00	2.322846927818952162e-02	1.163487933725313034e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.196989376289697304e+02	1.951366405988040675e+00	-1.206364788835513124e+00	6.080344772967174016e+00	7.674382401629590511e+00	2.517523342705939651e-02	2.193875726724705821e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	5.503565211698415283e+01	9.915683566788777270e+00	-9.280414977428563361e+00	5.997502774970754125e+00	2.758988056755507845e+00	1.716050761633478028e-02	5.396234193082918851e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	6.513623222887913755e+01	2.271092012964198048e+00	-1.896875302413769226e+00	3.230639821148268975e+00	6.732262101213214223e+00	8.690532505570278121e-02	6.746918922285213838e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	4.005055094311078534e+01	1.010216054689147391e+01	-8.927047998136425022e+00	4.590313681022143655e+00	2.840335042406333610e+00	3.765175237230874994e-02	3.996924869161459781e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	2.839100333501983187e+01	9.802435557459316939e+00	-8.154016859499954251e+00	6.768196241096904764e+00	7.121110378683081166e+00	7.664519554767433573e-02	1.326468345264239790e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	6.222996280132070268e+01	8.160623288542284470e+00	-7.093939989402869628e+00	9.941993493244407176e+00	8.937044520647843271e+00	3.028720565299588413e-02	1.653157138510834567e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	5.851747328085782129e+00	6.512337128507309281e+00	-6.487079950290514319e+00	7.358422334334895787e+00	1.892064613313665156e+00	3.875454507385756031e-02	6.652512272183630504e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	5.585225349602517042e+01	6.005662961641314190e+00	-5.441123384263185869e+00	9.267216654970166445e+00	9.413418989554289240e+00	3.432583410014242165e-02	9.875516306839145220e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	6.839696083968571827e+01	8.999681149794131585e+00	-8.310571263922589935e+00	7.890182533885473859e+00	6.197162018185649046e+00	2.461613934495949715e-02	3.793111344041092403e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	1.806702122770934409e+02	3.305083004030026750e+00	-3.493397219451123803e+00	6.858678859645518600e+00	2.070494271681770471e+00	2.358442025937230319e-03	1.627405250133951570e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	3.345878731283638530e+01	5.281495546178704537e+00	-4.752375219290218666e+00	2.410809602528685591e+00	4.928804447431676117e+00	1.065760953867865152e-01	6.072880382163436952e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	2.291654271418978439e+01	6.686853999553528105e+00	-5.579150803361841326e+00	6.800313737117764212e+00	2.037595397504915251e+00	2.890279736778588945e-02	1.259412547020442516e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	1.917048716785672582e+02	4.828959350031069242e+00	-4.305636692157491119e+00	6.510860813875900988e+00	7.441438622406213454e+00	5.127758623489775056e-03	1.065127848781638187e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	1.613105298298985417e+02	4.999964589923854064e+00	-4.851568092201464566e+00	6.237435175024501177e+00	7.922688646986891570e+00	1.072281435366638849e-02	4.497760258760589991e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	2.508044524762756922e+01	4.143521565443939458e+00	-3.412103082981138513e+00	5.007876123817367464e+00	1.857161429976704303e+00	3.425199675808558025e-02	2.599799734971700721e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	9.751436498968379851e+01	5.908197926266222311e+00	-5.863061558549424568e+00	5.015984593256999524e+00	5.629763878349967499e+00	2.113058533840119629e-02	7.421098172288914663e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.116938121696479413e+01	8.255458852598797748e+00	-7.959292026078356841e+00	3.508862824689070070e+00	8.448113622818429036e+00	5.656610804958555477e-02	1.039136762367486866e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	1.216573684747111628e+01	2.575850305861309142e+00	-2.561648930786167178e+00	5.975288053901616436e+00	9.815823424605060410e+00	2.099717923596518820e-01	3.495839531093282715e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	3.985226576945264299e+01	9.608689486645836553e+00	-8.536664984428281144e+00	2.775748631325832161e+00	6.301704360592347953e+00	9.171365688178259590e-02	7.953114331459248953e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	8.222822676673833087e+01	6.874741438198387122e+00	-7.162796160772139764e+00	8.475765441399389033e+00	9.263796441573834528e+00	2.754437765568138949e-02	6.981731128580216661e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	2.372899416832204267e+01	8.126051301962460727e+00	-7.345977569441924260e+00	2.512203856293100390e+00	5.468336534282636663e+00	1.885669190813690776e-01	6.154719910037542707e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	1.073656434528424199e+02	5.720801636436093851e+00	-6.146825139719680919e+00	1.737722251390344086e+00	4.575661211736016476e+00	5.256797169932654612e-02	5.378296015833658461e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	1.846898001089997479e+02	7.512903975727078354e+00	-8.356120113668874083e+00	5.368717893405810848e+00	8.068385247773472102e+00	1.791366314630859352e-02	6.111220735763876061e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	2.039016086866265880e+02	8.334199286520189709e-01	-1.000229819913365237e+00	7.350692776493915837e+00	5.613478174989817937e+00	6.633677132148059138e-03	2.449246934970625983e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	1.004097793805712797e+02	8.637879313465303355e+00	-7.869331851613678097e+00	5.197842872682565840e+00	5.277879321142725288e+00	1.937941015864121791e-02	1.398177227135098677e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	2.033359395296871952e+01	1.166040743893380416e+00	-1.612438562911536977e+00	3.546312214888820868e+00	5.512710306646278369e+00	1.336021463665411635e-01	3.967105494408779687e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	2.693021597545568113e+01	8.532901638774362141e+00	-8.699913592925700101e+00	6.165624346129106037e+00	8.538496799716359220e+00	8.066662734088811404e-02	1.221768923719034339e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.775103791444354897e+02	9.788319858866694645e+00	-9.257693257903072848e+00	4.224690448524624387e+00	8.556835357476369808e+00	2.610644407999738320e-02	7.103296115525950527e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	6.825630255845952732e+00	3.785653364352532968e+00	-2.959245153175753540e+00	9.350019684799045550e+00	4.760123889940320652e+00	5.558931753647640417e-02	9.860583469030793913e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.258319105992555365e+01	2.394260816362301814e+00	-2.770490393353542746e+00	9.192883973801643904e+00	4.054102901618027666e+00	3.056471756732677403e-02	2.200839362626033635e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	1.663633021493886872e+02	8.147901849639655580e+00	-7.668986387945571970e+00	5.829222031302556672e+00	5.061500222710303198e+00	1.017420182923790307e-02	2.534942714424606724e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	1.019085293602842484e+02	2.884789698467906227e+00	-3.209304134541867803e+00	3.595553626606923903e+00	6.201736279094426152e+00	2.595153484036044969e-02	6.990348969392967682e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	2.506738371492307138e+01	8.682352511095357883e+00	-6.941728363130915014e+00	8.042187521616551038e+00	3.649292859601466432e+00	2.616257023584318137e-02	5.193537442350643768e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	8.559231935590281637e+01	1.814393390759819980e+00	-2.001540902781388631e+00	1.254860043578736928e+00	8.211115744715604237e+00	1.684042662305762217e-01	1.358769940437561941e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	1.303967606405381296e+01	1.980690019389306666e+00	-2.068094308136623649e+00	4.912464320726015465e+00	5.415622506001228409e+00	2.378264960721788168e-01	6.984856634466707348e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.072745146506265712e+01	9.794715426216905385e+00	-9.082545135539039194e+00	3.877273647008269375e+00	4.430722987701886773e+00	2.331245783350617898e-02	1.721722070287035403e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	2.188106692608672432e+01	7.276588964376897728e+00	-6.210391212626607427e+00	9.044964999296738029e+00	1.758589726706075940e+00	1.822422508838049404e-02	1.257072161680378164e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.833113417954986346e+01	8.610872815613845432e+00	-8.057629281995618342e+00	9.501145825595566086e-01	3.391588951786173034e+00	6.421580217960944081e-02	1.822640432747881303e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	1.688024039928773448e+02	3.754010756359302370e+00	-4.018366148594097353e+00	5.812407072285266985e+00	9.399333593537249953e+00	2.434466370393972498e-02	5.503778524971130598e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	1.117443674624189214e+02	7.212911472972423077e+00	-6.481374149685207975e+00	7.492144038201607792e+00	4.041435872713496913e+00	7.918659247430783962e-03	5.576288557856848987e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	3.892753036501802200e+01	6.404624186600556435e+00	-5.297424631857517774e+00	5.280686488395992306e+00	2.736793901667855966e+00	2.416237176323768679e-02	2.137021609786881049e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	8.115509578831786541e+01	6.246013529406594600e+00	-6.187627171227504164e+00	1.750859360751674920e+00	5.033919813447236713e+00	6.343239995989535807e-02	6.439001741232557030e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	1.691050617907990272e+02	7.154312822116050796e+00	-6.859219924500860266e+00	9.961686098044497228e+00	3.691451195147810171e+00	3.729953816075603189e-03	1.891135389774206699e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	2.342827033158695542e+02	5.973334038986644501e+00	-6.117457141144987176e+00	5.594901163540986211e+00	1.582387211507692903e+00	4.918596801183013068e-03	-7.780574018176507345e-04
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	8.193558117508499095e+01	4.625779632435857991e+00	-4.081487320260634988e+00	6.617106648008496350e+00	3.403644766252895693e+00	1.074832150703771555e-02	2.048975819507625751e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	2.728829825279437671e+01	3.702762111686866309e+00	-2.821415102774774031e+00	3.131553946828339097e+00	5.776777773195581389e+00	1.459187349044596405e-01	6.051615904979720240e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	7.550252143288163609e+01	8.038960046710920793e+00	-7.690463558855459958e+00	5.499768951455854982e+00	6.134158067101798117e+00	2.832396542462582018e-02	1.841481099538750943e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.234355978093881276e+02	3.246262756937518201e+00	-3.038847583933501628e+00	4.875148896685304045e+00	4.125228644233994935e+00	1.005595988635710897e-02	6.709898329387486982e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	2.184753860739665043e+01	7.404164352877630861e+00	-5.209398172993636500e+00	1.496633532613084627e+00	5.062406162908073881e+00	2.279469140291960627e-01	2.702120614245503635e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	4.764685955645742865e+01	2.858363545864836208e+00	-2.416728369439590463e+00	1.703572732999077299e+00	9.134490701012527580e+00	2.628350204734397066e-01	5.887815368734065219e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	4.582796657915423566e+01	6.900668055469962425e+00	-6.325523682236923406e+00	8.594920555168329201e+00	4.163727676314441517e+00	2.520188053288642538e-02	1.267752320325805371e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	1.729275045873276042e+02	7.642651878734962878e+00	-7.326103752139756509e+00	3.507678775821173378e+00	3.508844957676098275e+00	7.860079282015607766e-03	1.111583073427384327e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	1.278182694070780059e+02	3.221495053698889777e+00	-2.565813395410111664e+00	2.691773488076964593e+00	2.986937671286993279e+00	2.407371512845586300e-02	3.276771322251526702e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.216723619019915930e+02	1.505414527183630780e+00	-1.641370666924079069e+00	5.351949837872602700e+00	4.765626824792597915e+00	1.759473184409721461e-02	6.937042159466016988e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.864537294840760850e+01	2.264052841242786052e+00	-1.173704222365580474e+00	7.848454253079831133e+00	8.124427159567783718e+00	7.389740926725930914e-02	7.496336095233979702e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	2.649154016414505719e+01	6.547449942393337885e+00	-6.524093314858602888e+00	1.403523091807135525e+00	2.994154038668944473e+00	1.699612473862357753e-01	1.197985541467184445e-01
