G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	m2	Fg	W	p	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.191314833827371578e+00	2.988997339019431099e+00	1.308132051329933043e+00	5.937974549772476962e+00	2.310359710872858230e+01	1.308987266708068642e+00	-9.748383727458989068e-01	2.483621201763360986e+00	8.225732254325366810e+00	3.323390162816540760e-01	3.898116002666612290e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.729259264772268878e+00	9.888782104691522079e+00	1.561651507606492073e+00	3.589841541540777392e+00	1.687634300520458552e+01	4.522039182380646949e+00	-3.560284403435420408e+00	7.366751393654422664e+00	8.363799123568142591e+00	1.447502581735489735e-01	7.975112731500785812e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.491013608065799190e+00	9.496643095719592864e+00	9.149736399544996956e+00	3.766458962549396716e+00	1.033444116405884046e+02	7.280631149599698482e+00	-7.006728573370462065e+00	5.822255772131677887e+00	9.820216621754923381e+00	3.328377215002450290e-02	1.022783277891208958e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.910456616251539952e+00	1.350377256712585794e+00	2.241891856060299837e+00	4.174213477519445270e+00	2.821884504366005686e+01	2.741085894859378147e+00	-2.340162227880256296e+00	6.718022596185877049e+00	5.519908001703892175e+00	5.986929112953184862e-02	1.513316743889641935e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.643417729750074052e+00	7.353397220238094611e+00	5.798748111687483053e+00	6.586857655268589795e+00	1.146043152615654890e+02	6.781932727926480275e+00	-6.389766188925123380e+00	2.768384447959975958e+00	5.098081946217983607e+00	3.263569351776806488e-02	9.789062020028797828e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.646585841136603001e+00	9.329794147097604906e+00	4.703265423592249306e+00	3.998639733225114234e+00	5.659943095435871641e+01	3.335585518041525699e+00	-3.099704323374170123e+00	2.902655414200440820e+00	7.786013385778220552e+00	9.953138498970261205e-02	2.443753135676919319e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.745300127336214313e+00	2.633747824535162874e+00	4.126575699271543662e+00	7.596890224593946250e+00	9.386779713269017122e+01	8.972406675956651867e+00	-8.252868355935410349e+00	1.374957661804591780e+00	2.201536344776792387e+00	3.461523393556616840e-02	2.581692395283119099e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.648234221204042171e+00	1.266181287775592210e+02	9.065651999360392566e+00	-8.737057310767861296e+00	3.904577291547904228e+00	5.928821176425579154e+00	2.434679770532461457e-02	7.414479111322670735e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	5.870570337890911539e+00	3.666744579933914672e+00	-2.646692309550461086e+00	6.033844306796789070e+00	5.918620106365500178e+00	4.067935163656347108e-01	2.497691782885283207e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	1.684631850053978326e+02	3.063334118294914088e+00	-2.916270956896939825e+00	8.713001764372226177e+00	1.810175079959737143e+00	2.342193127817361522e-03	2.087901665562227893e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	1.035531748166250736e+02	4.707713693463406734e+00	-4.531923322818604660e+00	7.006205012208567062e+00	4.757037479306749361e+00	1.323092123234377755e-02	6.843892972853618528e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	8.880890560873368145e+01	3.158400806941634276e+00	-2.989240476600459662e+00	4.920346440251176290e+00	8.683786056002436027e+00	4.051696585586572752e-02	2.618661989562625636e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	2.027257440198434324e+02	7.041546313886547281e+00	-6.799120811511762952e+00	9.571935417288484516e+00	8.699912597188085073e+00	8.885722954009888860e-03	1.115213415843566702e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	1.758206750919103101e+01	8.444759930248977753e+00	-6.515579234154026622e+00	7.469183292633433169e+00	1.891142458951462491e+00	2.909341406059218899e-02	3.683048693936195189e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	2.162315238307935061e+01	7.050237127885593758e+00	-6.567722438080272340e+00	9.366773628967891341e+00	1.799719481307355817e+00	1.814057775283550722e-02	7.849628834128369315e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	4.370749923478685162e+01	8.420156918770645760e+00	-7.573749271984032028e+00	5.744316845264551219e+00	3.366442978853183554e+00	2.721821372402796757e-02	3.155598554763542479e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	2.160264367029449204e+02	4.573305763445645766e+00	-4.370393459774734701e+00	3.328362688018109861e+00	8.869392038198922634e+00	2.498683023232188896e-02	1.113178737360963066e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	1.997958934245913838e+02	2.391543393984375765e+00	-2.320703949691388157e+00	1.473977853402881122e+00	2.166167655022605221e+00	1.477637199578741775e-02	1.878272690471439674e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.004004164176261327e+01	7.640102468101190425e+00	-6.870803908311939878e+00	7.531193288603407865e+00	7.482093781785086328e+00	2.889977873621597804e-02	5.580997500492276137e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	1.382334615078324873e+02	4.246713033608977561e+00	-4.032412928026636756e+00	2.087567556511475964e+00	1.916605413864137519e+00	1.318106538293121847e-02	6.707809973355401134e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	2.336046303934454826e+01	7.043367334742716146e+00	-6.196901446340766562e+00	3.723720997815960665e+00	6.602346153672079332e+00	1.648646165152325149e-01	1.220091244299914557e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	8.709434429567437519e+01	3.440716910094059777e+00	-3.255060711489068836e+00	5.793158156012233384e+00	4.210254281133550158e+00	1.682154713650369990e-02	1.160397812199056022e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.204030950557485937e+02	1.728956064994802366e+00	-1.612348247040660487e+00	6.078014030140774793e+00	8.111681064284612219e+00	2.241237119142678799e-02	2.193934507254037825e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	5.574163830675107789e+01	9.937117134576810784e+00	-9.598285420057388606e+00	6.411605426316628886e+00	3.107370892695584086e+00	1.743969872538992869e-02	5.667118000587451077e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	6.805119331371430746e+01	2.402058830478068341e+00	-2.275760101377917621e+00	2.499085430861672563e+00	6.757115784377589307e+00	8.277115286395875238e-02	6.613118850292631912e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	4.337154564783495658e+01	9.888106207463765784e+00	-9.100543714491738712e+00	4.408908972636496060e+00	3.122065383972369101e+00	3.313530877641240185e-02	3.609355799589694658e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	2.977263094423323864e+01	9.788450731145276862e+00	-8.178717511956479669e+00	6.557621305002926171e+00	7.420088467495136619e+00	7.934743588770075406e-02	1.349285353209578597e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	6.956484135259267987e+01	8.136398900521959021e+00	-6.988977441264044188e+00	9.731691903530190757e+00	8.867243028705280139e+00	2.659992805606840871e-02	1.600181460294217428e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	1.456354674015824457e+01	6.940305822170813599e+00	-6.169220042707150853e+00	7.546295205537539630e+00	2.133023430978164381e+00	3.958145274369967437e-02	6.214328277631323005e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	5.559350816417894237e+01	6.192013647000726984e+00	-5.563506198582898854e+00	9.295230886298476491e+00	8.797088704213098964e+00	3.462468978323129942e-02	1.041642551127257288e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	6.775248050282057477e+01	8.796406585288444546e+00	-8.454110255473297642e+00	7.859952775697394145e+00	6.332543131418612248e+00	2.392775705093989902e-02	3.854691397804037023e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	1.768049848488223290e+02	3.603507214768711275e+00	-3.416389687110935824e+00	6.325410428947307651e+00	2.140166684426012544e+00	3.945546604187582206e-03	1.359783386339917695e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	3.454977283037933944e+01	5.208571788568085559e+00	-4.904475637964069712e+00	2.722056766398448069e+00	4.851369283763287577e+00	1.081958955736678218e-01	6.105708470465688320e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	2.822193069727140369e+01	6.581937217897253944e+00	-5.502055762150118490e+00	6.992209219575834744e+00	2.450491868554423025e+00	2.503844859413483642e-02	1.915928863895693252e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	2.003465695787768084e+02	4.698326188971480022e+00	-4.520608492585085791e+00	6.609935755449266814e+00	7.303407959279964778e+00	1.119139554496118537e-02	9.534035187072237294e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	1.652178004251715038e+02	4.850709451843222553e+00	-4.637779503660596880e+00	6.420943826476670502e+00	7.830740153843390061e+00	1.473576668769470931e-02	5.104711232084330197e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	2.324288651398698846e+01	3.972766615618038788e+00	-3.155478559817392892e+00	5.405783616930071922e+00	1.941909992211129810e+00	3.173787589552783117e-02	3.559027744216484990e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	9.119553942895248611e+01	6.077258310940731434e+00	-5.795217012900480746e+00	5.757451833661663798e+00	5.553232013323755822e+00	2.139500987844768568e-02	7.883281505442593651e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.096964267347692612e+01	8.667698561999294782e+00	-8.160179381207248284e+00	4.003932709869463480e+00	8.327919097462588738e+00	5.261110586480158974e-02	1.026975154690009245e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	1.759961636397477847e+01	2.805904486600510506e+00	-2.273353504233197153e+00	5.671428725675034421e+00	9.421882230571021921e+00	2.085570948771963418e-01	3.491568564615883941e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	4.369724549878044684e+01	9.416919183947868532e+00	-8.796916928613724096e+00	2.780929067331188609e+00	5.624922375560278631e+00	9.685680922936408532e-02	6.754155589033766782e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	8.606806894648462958e+01	7.205364292365483259e+00	-6.755339423862325887e+00	8.244649581003669070e+00	9.547832039839665441e+00	2.733378652449532792e-02	7.483996172314001660e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	2.573650036732515289e+01	8.406846962336000928e+00	-7.281749214659477332e+00	2.662819847391514561e+00	5.817911399475102385e+00	1.864324306660229968e-01	5.983414292305810900e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	1.023213085873522630e+02	6.014591043082076816e+00	-5.798603505745329123e+00	1.762103334889478568e+00	4.536361253390513326e+00	5.150650793514060383e-02	4.652274297949690607e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	1.792971707462274367e+02	8.005583750498608708e+00	-7.701809113212937596e+00	4.920343157609799789e+00	8.632228194737187721e+00	1.972204878669927761e-02	6.497207565860475820e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	2.046214166438161897e+02	1.142961544200111978e+00	-1.092665664750951837e+00	6.926232517914479914e+00	5.430926793550450604e+00	7.595872184383078290e-03	2.028833491599846967e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	9.954771975027063036e+01	8.358841280391510864e+00	-7.827180112688290059e+00	4.941200619514050985e+00	5.247553446472061012e+00	2.157885246261755444e-02	1.513956767870306697e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	2.365318097203595471e+01	1.363494327164887832e+00	-1.264719982191083059e+00	3.481686853159473127e+00	5.407638581894189223e+00	1.386759116272319459e-01	3.857197452937551341e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	3.460956193286862970e+01	9.003157587828010122e+00	-8.574317160870251087e+00	6.027704742084550205e+00	8.621633706769811667e+00	8.633111740433366266e-02	1.215543424549648366e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	1.694410771606910942e+02	9.930023606756614996e+00	-9.365987688668107936e+00	4.116919365309852807e+00	8.486686821357034560e+00	2.460017039733241803e-02	7.539102425293674192e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	1.706298328186819546e+01	3.645591650555777274e+00	-2.870320281004496543e+00	9.404363165326172336e+00	4.640775468649542823e+00	5.897016254631904514e-02	9.339079308754380526e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	3.085656552285735543e+01	2.890255994047201682e+00	-2.718725323931566518e+00	9.303538664613583364e+00	4.002403496203687183e+00	2.834025342230845484e-02	2.118497136424860594e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	1.582367995618251371e+02	7.890387211301829851e+00	-7.563795817028267088e+00	5.514508440414348733e+00	5.417344995515047223e+00	1.254713546064896781e-02	3.347696450920489841e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	1.018039835974941383e+02	3.275773902008760619e+00	-3.068001701560823857e+00	3.944690808398889192e+00	6.148071873528437870e+00	3.098060510885802463e-02	7.360392861713065116e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	3.023121910451644112e+01	8.784131712724347452e+00	-6.794252966501554525e+00	7.636101443568051650e+00	3.145335219398504467e+00	2.774793147923422174e-02	4.345400862630190153e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	8.241471434968370602e+01	1.940842262731721224e+00	-1.843815027019543473e+00	1.328269748212488111e+00	8.140537592142498724e+00	1.599796692869509818e-01	1.354866102776517978e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	9.447185992418614120e+00	2.130943195733935536e+00	-1.882874623058733876e+00	5.272390789215215534e+00	5.362197620106037732e+00	2.382185227485338619e-01	6.957533032538636419e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.670851158755638721e+01	9.800284798870949388e+00	-8.827122729009694524e+00	4.035758553306371788e+00	4.013751174444453618e+00	2.077106961427735085e-02	1.658913688869269321e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	2.436559979682899524e+01	7.059963212307810210e+00	-6.113151677328755973e+00	9.280986790918172247e+00	1.965306799881080035e+00	1.748945734200265875e-02	1.199246642227052018e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.427365089032579704e+01	8.615082229899607924e+00	-7.893019088375645254e+00	1.108356217054775827e+00	3.152440439344251111e+00	6.971863216163902421e-02	1.513313619447088920e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	1.724903457270582976e+02	3.923464372130955446e+00	-3.754733593331355479e+00	5.983123403001408214e+00	9.540226846514896053e+00	1.878726644087451783e-02	5.433033848620720530e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	1.105350613108311251e+02	7.090105775279691436e+00	-6.676656765847098995e+00	7.667456315727751104e+00	3.748223647354433918e+00	8.847685707109850806e-03	6.906963972222511516e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	3.237466316719379478e+01	6.350348217859655087e+00	-5.605645889329555764e+00	5.356347777558467804e+00	2.515902035110027857e+00	2.919778246096860555e-02	2.095348622835852270e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	9.192067177922480425e+01	6.426335586905604025e+00	-6.192417306297832269e+00	1.771399925291869515e+00	5.147169498553102684e+00	6.544222713380776213e-02	5.961290586174194245e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	1.707087779843841986e+02	7.141270533757560379e+00	-6.872949947391413517e+00	9.745772066513426424e+00	3.758781920190827019e+00	4.429865374787856844e-03	2.660976748006467149e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	2.330853409321682363e+02	6.176212117603005147e+00	-5.950922199336261542e+00	5.669811879894406381e+00	1.324681524910497288e+00	1.945234577963888233e-03	6.570783636771610446e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	9.005783780573274555e+01	4.861119064955926383e+00	-4.335364628891912986e+00	6.523161799871501465e+00	3.899765218755016249e+00	1.349761184169011655e-02	1.714698476596530213e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	2.975721047833862798e+01	3.487854267704158406e+00	-3.247441124433141812e+00	3.145779304866817672e+00	5.903680972379844683e+00	1.357080751575380495e-01	6.041009827455489090e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.084292525654888095e+01	7.919062565263432774e+00	-7.649647630752821392e+00	5.359533059390452436e+00	5.965623043525555502e+00	3.183100776139245053e-02	1.966048290498369211e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	2.265434645964489278e+02	3.039175958528621990e+00	-2.904790782043988884e+00	4.857975069732018980e+00	4.206367697446640186e+00	7.529963688854862669e-03	7.250760334939035379e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	2.839537484124777222e+01	7.233909831347768105e+00	-5.302505244715184141e+00	1.674172379344781803e+00	5.026633269078810251e+00	2.356551529335187134e-01	2.509604739905379328e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	4.258878519002194452e+01	3.104812911879717863e+00	-2.436250799324005012e+00	1.959577808488451645e+00	9.693650511495025768e+00	2.633845051894451728e-01	5.431370976949324858e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	4.389201951965659987e+01	6.629541068264548365e+00	-6.204017601990461372e+00	8.541551982736018900e+00	4.403571100953041828e+00	2.364407793647738468e-02	1.305873314398989793e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	1.732063051733924226e+02	7.725659026757013770e+00	-7.443941046380426307e+00	3.160806306520854037e+00	3.325744749014553747e+00	1.225987770292947567e-02	1.118966588509673898e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	1.280616193741122970e+02	2.974900365662671131e+00	-2.808470731317692870e+00	2.761494010369579755e+00	3.186358209647034645e+00	1.833336230305385173e-02	3.833350619439510748e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.171894527335937255e+02	1.535867239531461204e+00	-1.443432268618299652e+00	5.543528430174842647e+00	5.120184125609817727e+00	1.604810727052189551e-02	6.093689941544472993e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.734586351289699380e+01	2.174102504748530951e+00	-1.811690053621543894e+00	7.916712300713359518e+00	7.845564294701678598e+00	7.516156726758756179e-02	7.413390918685223985e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	2.357177435478628880e+01	6.447513056832057110e+00	-6.142177933004177248e+00	1.555615711587070127e+00	2.861224731694231416e+00	1.683490417486911694e-01	1.241838800047237595e-01
