G	c	dx1dt	d2x1dt2	d2	m2	Fc	Fg	d1	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	8.277533107879277097e+00	7.261349799522442972e+00	4.145742917765752544e+00	3.493466988021246777e+00	9.892170512001110083e+00	1.022630248502126626e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.743200618341162578e+00	4.060247365162880762e+00	2.030209032403158087e+00	4.900088721196167896e+00	9.798789277600629788e+00	4.340788003722906296e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.147913151016570765e+00	1.583731819134093222e+00	3.029899779684295691e+00	1.605595576504158295e+00	6.937516833028176677e+00	-4.151296460932047516e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.972233577639067370e+00	3.845879662610351968e+00	3.259613731608265397e+00	5.668902004725627997e+00	6.204579588096852838e+00	1.381129286086322594e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.190839428197310923e+00	6.631442552871872564e+00	2.039257802937095132e+00	4.630155052496789381e+00	6.576274652886136884e+00	1.902841756227927306e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.960559912812000150e+00	6.539613811348603534e+00	7.502386268806612968e+00	7.341000549646052420e+00	4.862986728156756477e+00	4.419488277420329325e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.799459099825944541e+00	3.094006192847578163e+00	1.613895323799155124e+00	4.812854386730730738e+00	3.967096159970159075e+00	1.361596726751034048e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.457363620968809670e+00	9.455616741373228606e+00	2.483071270307529055e+00	3.409523926923726744e+00	8.400363000639645250e+00	1.586849858801979885e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.053913399181732657e+00	8.188169181201301328e+00	9.506348521622772552e+00	3.582494560056110000e+00	6.003626024326807809e+00	2.167086085922162653e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.298784964694917221e+00	4.152827016203731070e+00	7.011347007956693744e+00	9.724289963574705098e+00	1.137466007701520398e+00	1.584430345627914392e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.797465008546004217e+00	7.913984208813965360e+00	5.159161282784512359e+00	6.438255744080732867e+00	8.357487847293928240e+00	2.654269852028043175e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.409773938694230511e+00	5.314104722828974836e+00	6.858508931558013444e+00	1.678287074772168097e+00	9.003896030432857245e+00	3.449984202139072753e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.935773099361027150e+00	6.647747563451448904e+00	5.909509030295648557e+00	9.567433429512425036e+00	9.922761111241639398e+00	2.780165496694836591e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.501157349348672732e+00	8.866732701749361567e+00	1.560795407981874217e+00	3.677463936227251207e+00	3.641531103235249756e+00	3.909532093496213889e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.436484269383762946e+00	9.847651362570532640e+00	5.607465770899131563e+00	1.836723086446416797e+00	2.895622571416294644e+00	2.784955054790775009e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.465980985676164750e+00	7.917139692618127889e+00	8.256595151901850116e+00	6.391804562189525640e+00	7.885578675945250637e+00	2.843373272599273349e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.893106689492137562e+00	7.632355144638047761e+00	8.068338018315428073e+00	3.412169470229333257e+00	1.924628784752752786e+00	6.077852479027988863e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.236760546397619009e+00	1.998856638621703485e+00	3.335021375123949472e+00	9.699438184465639878e+00	9.817118965692557708e+00	2.946390593885773956e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664900823475406355e+00	4.186229593220170742e+00	2.480701467485659339e+00	3.261274613753410545e+00	7.060475260312471413e+00	6.009749353419418405e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.883291420003988748e+00	3.589015300396840580e+00	3.969269620329072712e+00	7.084503578043892524e+00	8.620578331821802109e+00	1.077362272171838065e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.938981642827430463e+00	3.672941599993110984e+00	7.819428248526167025e+00	7.363579064736934576e+00	3.920909280835476629e+00	3.049080612619910369e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.791422275894763327e+00	3.107274995612068214e+00	5.667698607884591233e+00	6.488089672194009339e+00	7.078029717438258928e+00	1.119846467010644275e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.046744575515965003e+00	1.380240595887218591e+00	2.837793496890854694e+00	3.829091393571688595e+00	6.335495027222379782e+00	-2.761962988892820547e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.349519092089327188e+00	1.159575175032015348e+00	8.894492867816367720e+00	3.440840912106048588e+00	6.430191513577208973e+00	3.485669921987382680e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.357541374715231619e+00	9.886286146135944364e+00	8.915866578517238850e+00	6.377537292019948012e+00	7.145408361515309004e+00	3.941145171409044679e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.932329425235097098e+00	4.467145495139801525e+00	3.151519643484395061e+00	9.516080404331070497e+00	4.872537540289607172e+00	3.789422680007692890e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.223651727931661881e+00	2.960383089810718182e+00	9.868940456649747617e+00	2.399396199751708814e+00	7.918072628802360846e+00	2.965704270680113552e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032174832522637420e+00	9.543865733681574426e+00	7.962137715396957027e+00	9.507319970383914409e+00	3.040810728614373737e+00	1.342900448404551810e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.771978810602591992e+00	8.080816668118766088e+00	1.232240341901403191e+00	7.626125136053394371e+00	7.230149359811829157e+00	3.550268575877713317e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.598553567126761443e+00	1.800258037054750959e+00	1.590160834438328230e+00	8.950064455268968544e+00	3.101575866833504502e+00	1.907287559088231177e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978235589485139112e+00	4.752927368460546198e+00	5.172344284437045303e+00	2.815528670806556111e+00	6.636836949954692422e+00	8.009960935713749564e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.787642726586157416e+00	9.494535536334252512e+00	5.845118381828892318e+00	7.311257500787196939e+00	2.957130946293388796e+00	1.050634564674821547e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.924923684793696133e+00	5.203919848935417036e+00	5.476932871876597275e+00	7.123457507757751550e+00	1.541689060293031766e+00	1.081857335120218835e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.575312443615708879e+00	6.520241101897349623e+00	1.944307660643180169e+00	4.682606119976486347e+00	2.190119392815371935e+00	6.223343606055052391e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.739960918244121579e+00	2.504661515918017223e+00	6.920206873285470905e+00	1.134381983441608677e+00	6.455472390032658936e+00	4.494164005376123927e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.980260961584434654e+00	9.925824183787115729e+00	8.403521607009942329e+00	6.239415443331509437e+00	8.653794365615175010e+00	3.182016257186209174e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.419034921700581542e+00	6.849758963883635587e+00	9.680416380691701406e+00	9.613382648023623744e+00	4.068522056780405904e+00	7.253163535831245667e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.051591880254989064e+00	5.613131883146859735e+00	5.717333944830433445e+00	8.550980300698160619e+00	9.359565541645903153e+00	2.189255047853271563e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.941251817259550094e+00	3.074922741691762607e+00	3.575993602587511866e+00	2.704100090241579490e+00	3.987921803215413785e+00	7.875524935536172499e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.436793814069424968e+00	2.591598032854463884e+00	8.128433261631624163e+00	7.060526469668808147e+00	5.176240659794515864e+00	1.492125979298346117e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.707789046170074876e+00	2.991474487133320537e+00	6.186463548336789131e+00	9.794795757986097584e+00	1.116930097355095075e+00	1.168261510326855870e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.833294103008741516e+00	2.678648961525017302e+00	6.707427761433470970e+00	1.923648152714486637e+00	1.728555990384080143e+00	1.292287475715399481e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.225377435830611539e+00	8.013643370397232957e+00	8.182109203122845287e+00	1.075604527960284829e+00	3.331695548733191181e+00	1.143793343444944099e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.968391333571475554e+00	4.145588959006357932e+00	4.564295151219926794e+00	4.901730339466805475e+00	1.255307729944612261e+00	7.294185300421877116e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.286275925983150215e+00	1.512522495678583878e+00	9.236625000888627923e+00	1.831826788298768216e+00	6.684100951356567677e+00	-4.662060361910570078e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.829325796874168741e+00	8.957789522578991637e+00	2.413898733349399084e+00	9.229257982871054367e+00	5.937688879250593743e+00	6.162521644096778317e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.569561068741951004e+00	9.352994609930316727e+00	7.267471767399979576e+00	4.897811294580889374e+00	2.570951826990660383e+00	8.010133678113892586e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162789741225191520e+00	9.957391029366643664e+00	8.140658870061759700e+00	3.329835055407325051e+00	3.669779374278548278e+00	4.047507524066811158e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.244700827419606970e+00	2.564339556299525480e+00	3.854852530456709392e+00	4.909411563245287269e+00	6.974467001392986809e+00	5.344314592909513273e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.799534123920096818e+00	7.831994395030702272e+00	9.144967811366118582e+00	1.085521705044948382e+00	1.454058644495796138e+00	2.610833557701936414e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.056062354512241175e+00	7.261485066856955051e+00	3.493838990216020957e+00	6.305592104685526778e+00	9.012046635947845274e+00	2.150376499498980820e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.690227781044321365e+00	2.390391810017909791e+00	9.845216211473434953e+00	6.518744528370665314e+00	6.195570285796703658e+00	1.017070941231211556e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.611515012625879706e+00	8.342282005715105697e+00	2.264237094563565034e+00	6.734478899266163054e+00	6.073036430442084743e+00	4.036517072475641044e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.448201534061994700e+00	3.016571668678879270e+00	2.821054981378388948e+00	3.178589248438452142e+00	5.507698865999772764e+00	5.328141934454714956e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.366804110439268527e+00	3.017663762189755960e+00	2.658520295297314817e+00	7.430470209232037604e+00	1.618526715181535902e+00	6.118646353197137699e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.284778091277811285e+00	5.835054828114415670e+00	9.041263831600931056e+00	1.816335072857075739e+00	1.803048326701447435e+00	2.630049790273251276e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.692961004935677138e+00	6.338450663173421873e+00	6.888667178337576580e+00	2.793906480532993619e+00	6.411863351762559837e+00	1.185246489487015786e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.833164975955710929e+00	6.221229254499653472e+00	2.360586888486216672e+00	8.898491761887930451e+00	4.068156317732440463e+00	6.009259931963816825e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.237271773566979149e+00	1.823170166114288504e+00	4.969183327900080549e+00	7.644621843871187927e+00	9.252999091824616329e+00	2.678967920509666367e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.675473046384858389e+00	8.910470494541092634e+00	6.536562789509168248e+00	1.120528225537277933e+00	4.664047605453244039e+00	9.324116909175907963e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.265246288463719893e+00	9.005338699704823924e+00	8.238531418505958825e+00	3.438505128163943159e+00	3.636951756942019554e+00	3.801913617865146477e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.857821300405040787e+00	8.763180608135634486e+00	9.701268294144197668e+00	1.556602033753420766e+00	7.279430526043492833e+00	8.159541479358180638e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.050016291321848705e+00	6.897801464220761680e+00	9.854137741954048124e+00	7.596495227473193168e+00	8.137160961417400529e+00	2.853162732052503614e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.852585272373564962e+00	5.963334429671439452e+00	7.007112779938448277e+00	6.455739426313725104e+00	7.095433797897134909e+00	2.376898115949559553e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.066892166670798447e+00	4.357086110653590083e+00	8.942127710546740715e+00	9.569169071533449866e+00	3.670777901602061633e+00	5.081507136944111380e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.761345903367132593e+00	7.510927194451033628e+00	2.456232029515466042e+00	8.258466331701676211e+00	3.446090863121129555e+00	8.008267144370375945e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.991337666096051340e+00	5.461188287917001283e+00	1.116982742833537268e+00	8.402195415213615348e+00	2.967566521555881298e+00	6.782192645335977943e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.072584274078785871e+00	1.728964569688896891e+00	6.035715587271750948e+00	9.397285962978214613e+00	6.951465337588929927e+00	7.824426778785383618e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.023235589807764967e+00	2.963963660155788382e+00	5.735821414811581143e+00	5.894352219067297227e+00	6.698582062708469564e+00	1.024106234522612979e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.904464307396701805e+00	1.686352506361550763e+00	9.009212483120858650e+00	6.556686620675700183e+00	1.133692748759248303e+00	4.300460794904973483e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.674271662779286629e+00	8.658137429523184991e+00	1.708229429361119989e+00	7.679085245622264466e+00	7.567897747627564620e+00	3.757536317092856137e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.329956665132590921e+00	5.465202917030222984e+00	7.583653285967123736e+00	7.643857709463444117e+00	3.907179610277240034e+00	4.756704545329773026e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.271472594886340346e+00	5.325387104430774343e+00	2.680216051599960014e+00	5.688316178781581911e+00	6.984831079574665758e+00	1.764890206076799117e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.745918554696467950e+00	6.325037825128372759e+00	8.728642942806628113e+00	1.615008168653521592e+00	6.004365329504588011e+00	7.133785633643004331e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.658312965485297497e+00	8.421850450239064756e+00	8.371074971473403181e+00	4.334436039356713621e+00	4.088274780186935686e+00	4.003190595186283218e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.267144188939072880e+00	4.124447433327768309e+00	5.866175335913655253e+00	9.291350441029683438e+00	2.209189017192511706e+00	7.775506126425595710e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.479364179704268700e+00	7.104786114971113342e+00	7.395761855239014082e+00	6.255510044919444290e+00	1.842831887030568216e+00	1.080218857028813630e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.323273858555532367e+00	8.909292832585316901e+00	8.399988390033511720e+00	4.319027779241519482e+00	6.850440902856226977e+00	2.492262135378070553e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.487693933324332640e+00	8.182177178100801029e+00	5.133277168889298636e+00	9.056252373980449022e+00	1.923283358317683600e+00	1.724326355208556265e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.529136480952009158e+00	6.921654840379193985e+00	4.215978934339227990e+00	6.997547849804104381e+00	4.613792154700870007e+00	4.657417137541438024e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.461071615627479670e+00	8.655425262793219332e+00	5.438238342673274772e+00	8.087282966891415015e+00	7.549249692997284100e+00	4.094123671850676516e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.511594540732347447e+00	8.798033492348661611e+00	8.450502151336038992e+00	5.084985444056874471e+00	8.010816249183521975e+00	2.472556864031141899e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
