G	c	dx1dt	d2x1dt2	d2	m2	Fc	Fg	d1	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	4.594029768761052956e+00	1.033494598181107094e+01	1.565533629665464943e+00	2.293445335606222102e+00	3.071324681996359107e+00	1.734964976363842482e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.837665233612498561e+00	7.896992633755576030e+00	9.299701265318523369e+00	3.835907050729620238e+00	5.536413587578358886e+00	2.538973459575576541e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.804375082249288775e+00	4.832865291316759127e+00	6.768222605336002395e+00	4.227000989384040786e+00	3.190317115555294070e+00	2.163581200936866367e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.342731083044800933e+00	9.113054242200403721e+00	9.772880207339005310e+00	6.213240991970568672e+00	7.629621901111384830e+00	3.774038060646105208e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.673942842390806263e+00	9.555534805257792641e+00	4.258307753254710448e+00	1.170967682668668797e+00	7.613340703942069965e+00	7.242468733992912355e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.256694768403733065e+00	5.562095161847225633e+00	4.267366913008840967e+00	3.363243971877202476e+00	7.904464494729586121e+00	1.008228503712740398e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.695953837638425554e+00	8.751580970969577322e+00	7.669056595878643634e+00	9.415692028724549800e+00	5.219589200657552830e+00	8.519874838810937945e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.080064116147447351e+00	8.184737560066947637e+00	9.437441114476627035e+00	8.102548564729859848e+00	2.674536672582053853e+00	1.119656105989327273e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.817271284673533494e+00	3.372053374466738696e+00	3.911098526219762839e+00	6.178961979586153674e+00	7.088072592554936158e+00	1.429916085097907974e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.087073087552531625e+00	8.579535165482393921e+00	7.157322231271900925e+00	6.589853236226058009e+00	4.482941102563430924e+00	6.375200030259659201e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.551665599856028699e+00	7.379566208678156602e-01	1.816605988448057651e+00	3.501007770930892438e+00	6.497487651392274799e+00	-8.407778383223828200e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.814828318351622727e-01	5.755695920705199420e+00	5.801322873747370323e+00	5.170447590955116191e+00	4.290008683102859877e+00	4.302392183321742181e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.219091106287557125e+00	1.912119796206042777e+00	6.628940862451317528e+00	3.420169265158368610e+00	2.838534016342619815e+00	7.529876413450706352e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.017109166516375396e+00	7.213517517701419024e+00	2.967917518348550665e+00	3.407660956146018272e+00	9.857956633634502808e+00	1.440365568452630640e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.419370360845700674e+00	4.581663849846355774e+00	2.073251885362346059e+00	4.262535711547499773e+00	1.046806215335392309e+01	4.306669517368820088e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.770815319303506996e+00	1.351184448025122053e+00	3.114000579176900541e+00	1.462654589059928512e+00	6.093605443592674753e+00	-1.087466721113734813e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.759563448905615779e+00	3.513378844277085467e+00	2.613326414859475477e+00	5.800070914085791784e+00	5.801811025118166043e+00	1.627558660916926314e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.933323045039003318e+00	6.869287489247672518e+00	2.180506030872368051e+00	5.230550261304323101e+00	6.440288838007592886e+00	2.182093689591626884e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.244059715933102162e+00	6.089807766126374311e+00	7.509398858670568444e+00	7.005320615346710689e+00	6.036174146539873497e+00	4.264828959929678831e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.294035573901387348e+00	2.729520724698908385e+00	9.593870707777123474e-01	4.701809718418639150e+00	3.403346743766551441e+00	1.240763253717110182e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.984271871576522628e+00	9.106625188135039295e+00	2.993419200915750977e+00	2.903043261005517017e+00	7.501621329991056797e+00	1.531292240701037244e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.325011828417837378e+00	8.072073811998418336e+00	9.968175904995772996e+00	3.709111934928069676e+00	5.237683144643788147e+00	1.518666284249304077e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.444046818570384971e+00	5.145100799144268322e+00	6.863203633521933078e+00	1.014105557917243061e+01	1.627672002964977382e+00	1.504551142276037581e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.076867680325669152e+00	7.136698990907191842e+00	5.052371068386547925e+00	6.773530963146364492e+00	8.049469860163110724e+00	3.093797066756538783e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.461318659923291241e+00	6.041536165647719336e+00	7.254802382732965960e+00	1.046890315615389255e+00	8.924628139214032529e+00	6.871562828118702448e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.686337176391900172e+00	7.059098841965933957e+00	5.799462594983346264e+00	9.642298507562097498e+00	1.033329099910530857e+01	3.408257078199770262e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.952316276193043265e+00	9.737180783543276874e+00	5.075085635623843849e-01	3.309022601350442461e+00	3.562547728955318682e+00	4.378454154801930542e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.581497826104507620e+00	1.160644664790205383e+01	5.878056685740765452e+00	2.375832351589432179e+00	3.001419293965392754e+00	3.313221352606198167e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.733637070493558419e+00	8.712948922881745162e+00	7.814151661966832307e+00	6.304090982496919793e+00	8.172863916932858075e+00	2.617312984584133773e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755422259566639553e+00	8.154593064543334435e+00	7.863917295807581809e+00	2.584183668643524889e+00	1.696576797611599075e+00	5.524055385782685335e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.251746604478905844e+00	1.262134817351048932e+00	4.122583315402060578e+00	9.566170406772176449e+00	9.723927081045202314e+00	-7.351383412413818874e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.956759371176798545e+00	3.529904996182338106e+00	2.409296973427046851e+00	3.506185080720008784e+00	7.193206697155123841e+00	4.472092427469175568e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.018118708771164194e+01	3.786070970349353360e+00	3.972881663124723683e+00	7.216304548430418464e+00	9.083627980990922168e+00	2.801929756880168654e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.282094074760868452e+00	2.719558080961903546e+00	8.088691752305091853e+00	7.082659915609676560e+00	3.497632418613099148e+00	2.883091735142023992e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.768041852477612697e+00	3.445771967344492204e+00	5.950037920159743088e+00	6.173288303069782934e+00	5.482202053303247169e+00	1.048963507614991109e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.675459190055887948e-01	1.879439205165114313e-01	2.342680957461633184e+00	3.281681102656162086e+00	6.709535891603134239e+00	-7.126421850990216633e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.805125914425061318e+00	1.803600275887150328e+00	8.867589134259114658e+00	3.226208570935793052e+00	6.921651872800600458e+00	-3.214720916582847643e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.786194136595760540e+00	9.710051747966611302e+00	8.935951134263799389e+00	5.915879432923674131e+00	7.249157686576979565e+00	3.867347077542977019e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.609108846513657376e+00	4.529557692896152510e+00	3.297505709123340178e+00	1.004566131490266834e+01	5.004222726298383606e+00	3.911554405410213064e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.573407432328536082e+00	2.546830528430327423e+00	1.002262340069096780e+01	1.905718091043062223e+00	7.617167582549944527e+00	-6.528234748043937330e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.079150500052713291e+00	8.490621184769446828e+00	9.359077686257933237e+00	9.568812633257905986e+00	3.302417855278478420e+00	1.353151324529573571e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.818346284675588009e+00	8.765838605896943747e+00	6.032951448047568777e-01	7.658208975736595647e+00	7.684849045476630280e+00	3.593125139884386954e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.062970047711045751e+00	2.549775380142798475e+00	2.121298043453806237e+00	9.458785673400221583e+00	3.130036589817698278e+00	1.926729495651932567e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.692437560688984099e+00	4.562161283189391625e+00	5.820692627090182647e+00	3.413312853264374613e+00	7.952660210465357871e+00	5.838823001427741133e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.297665608765866896e+00	9.871823474160692058e+00	6.117037698117377076e+00	7.686949159818859734e+00	2.136926151384285433e+00	1.005815553676033147e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.266461560176295631e+00	4.988567891818875388e+00	5.125687116631434392e+00	7.312028968265999573e+00	1.626142444748645000e+00	1.139014994618757157e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.246486829595124135e+00	6.681626913133030143e+00	2.857028454563242725e+00	4.105786882614511413e+00	1.554316878610398245e+00	6.438751694216641397e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.778174996434627175e+00	2.926765928106617398e+00	5.715704139393835703e+00	5.600295109911384017e-01	6.921819259852329154e+00	3.898835203863140197e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.676296479704937781e+00	1.023015320430639541e+01	8.026334222364029714e+00	5.788605474126246264e+00	7.804088808095673180e+00	3.155762497443778614e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.244854337266822597e+00	7.594834899649620219e+00	1.031922345003837549e+01	1.002520538494561109e+01	3.362572495284477547e+00	7.197759224974196002e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.426012649523520359e+00	5.903636834668673394e+00	5.508140002982313987e+00	8.597904186522258740e+00	9.023047084959564756e+00	2.359310745521734276e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.668827686744586813e+00	3.091694374524721400e+00	4.454814514871409337e+00	3.167025030799464957e+00	4.129096315662458494e+00	1.705184917546800349e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.725231469926868044e+00	2.164020179011203027e+00	7.311282955686519536e+00	7.594910131493619154e+00	4.871398295849392213e+00	1.107740680600985783e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.008263491206387918e+00	2.717457653795272599e+00	5.591896645204654348e+00	9.400142085663615532e+00	8.118410040542634043e-01	1.141552874641061663e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.991146363707122724e+00	3.129804445255753187e+00	6.421332542725342485e+00	1.934398097300047414e+00	1.638202349071769648e+00	1.139537363333602649e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.405900117590133558e+00	7.178516554329616994e+00	8.408840701502125370e+00	1.067846668625807682e+00	3.198516287176563999e+00	8.473120981882470204e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.308312759577813456e+00	4.767964958348859916e+00	4.442663770804533563e+00	4.724830477225740566e+00	2.041601906405789091e+00	7.408246551710546157e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.528965371018910169e+00	1.363757463295013572e+00	8.968389521495179650e+00	1.544146363518479781e+00	7.047102186946376357e+00	2.499590290920669922e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.844686891419338615e+00	8.497441028678018426e+00	3.196154080580029699e+00	9.872185316723228965e+00	5.760717388446296106e+00	6.630713742680330824e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.865987374550972966e+00	8.736884006997637897e+00	8.088393313479484092e+00	4.934318378235520441e+00	3.686883296683594047e+00	8.848387963065806616e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.475576323837763937e+00	1.033034391978995004e+01	7.913385467618934577e+00	3.335519379394491946e+00	3.924822652192509587e+00	3.624293345236193176e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.927585925750973761e+00	2.556890050356757094e+00	2.918496439706016687e+00	4.475127516952456475e+00	6.459187384135683274e+00	5.799722075583504832e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.321296102521282378e+00	8.710385834826301021e+00	7.978785262734507278e+00	1.446945283477545141e+00	1.590148782592835985e+00	2.660407994333037607e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.136029045024013140e+00	6.559621042935346757e+00	3.622628405676088903e+00	5.761072806681776015e+00	9.298210674029579792e+00	2.139715206623749566e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101294754923434649e+00	2.062553915444999220e+00	1.020939439278841832e+01	6.765842174853714752e+00	5.826295369013639203e+00	6.575229757257240237e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.699251727715950455e+00	8.291055630619313277e+00	2.300757262846436113e+00	7.000200222299299391e+00	5.515618267643473516e+00	3.725439534023602306e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.191526579418856535e+00	2.600567005877430393e+00	2.779473905828531599e+00	2.954925496030545773e+00	5.548480309082970408e+00	6.076837163553207688e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.824290271615245373e+00	3.017771622196302683e+00	2.219295985283643358e+00	7.598403278132638050e+00	1.433003559650956049e+00	5.799897751403331370e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.996589682648203024e+00	6.010992629114283226e+00	9.403076400906281052e+00	1.923016782868153474e+00	2.595398557810672635e+00	2.684716941061100925e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.331731471135182865e+00	6.606712742669146543e+00	7.803769310797647130e+00	2.772129143964266795e+00	6.802307955176211784e+00	1.101007138389028661e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.190871256473073458e+00	7.060940840917144357e+00	1.160046283900084685e+00	8.904236332106144403e+00	3.727903277958473094e+00	6.059093807214151894e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.572939942833619043e+00	1.096283030968345784e+00	4.920648362517226815e+00	7.681947689958380288e+00	9.481899613500877066e+00	-5.368195224170198010e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.655934559108915405e+00	9.085556060484405450e+00	6.008538638983830893e+00	1.194024510734009059e+00	5.333093638824788485e+00	9.868488673486314866e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.940049666468513401e+00	8.637857300493820389e+00	7.419661304279798308e+00	3.469862869659498639e+00	2.899043525590806691e+00	3.505887551716253370e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.844177535746363006e+00	8.999017145307224297e+00	9.087948982877062321e+00	9.652716293853834673e-01	6.736646132042540813e+00	8.661810134588906251e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.506647839950573164e+00	7.137782067320018520e+00	1.006403342238473542e+01	7.512217294408793933e+00	8.123781983997254486e+00	3.304907355861613638e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.225600547303114851e+00	5.407196362562938674e+00	7.232111149849639986e+00	6.603988599408679327e+00	7.106180490281192697e+00	2.464377239294115896e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.501181347360322826e+00	3.851518948292032007e+00	9.733663752343939990e+00	9.616073785439210653e+00	3.634661539915144512e+00	5.187704391498082401e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.643138577650211651e+00	7.796183994693416608e+00	2.464889342013580009e+00	8.762028934422476212e+00	3.282339334322678770e+00	8.285737125796997304e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.439276828928275798e+00	5.475937043721221364e+00	1.546865292991004281e-01	8.742475295110455846e+00	2.787644112788123074e+00	6.309792707836074044e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.588227431112200883e+00	1.606907239838229806e+00	5.907924197048352255e+00	8.923286562222489948e+00	7.160835502993197821e+00	1.366233852376539559e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.121878306413048421e+00	3.348684771300521223e+00	4.990586038199952945e+00	5.808098998503856691e+00	7.306363505686349846e+00	6.668464236337431572e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.519531406439665666e+00	2.093342424639771160e+00	8.354240967983434629e+00	6.382541918763141808e+00	8.904506733149444297e-01	4.601757974004726748e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.906817609055846852e+00	8.365425781341365052e+00	2.031245674711608107e+00	7.683579827373669069e+00	8.855589414753616495e+00	4.012013544810456978e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.589626505654359256e+00	4.981029388022907511e+00	7.689357786485358837e+00	7.639642861286895403e+00	4.954345708754933852e+00	4.453122192704800142e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.635882476541224761e+00	4.621359894675629576e+00	3.007114670594035921e+00	6.024026513366271374e+00	7.692318176497458637e+00	2.099147187850752871e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.021243977775433009e+01	6.350331322319298089e+00	8.528647975035443807e+00	1.712107211635420123e+00	6.340203222703550523e+00	8.912459651593456655e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.927899732109029429e+00	7.628266316865605745e+00	8.802657685378608932e+00	5.006047303911746127e+00	5.152299714139302544e+00	4.643442692053486809e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.991219039301421301e+00	4.185745710745488068e+00	5.641709806142640282e+00	9.417342108992238892e+00	2.056921353270326325e+00	7.835112776150083391e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.451992246879870052e+00	7.780917085644649234e+00	8.001126880373796268e+00	5.810484171187439983e+00	1.407043585581933876e+00	1.076504080523763065e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.734569092316093908e+00	8.710504166093754108e+00	8.582668181654815598e+00	4.063125263361251349e+00	6.568413664196688373e+00	2.315496089174429528e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.371655731168462289e+00	7.877730561638962570e+00	5.020508680967818549e+00	9.384914834667483774e+00	1.397605326430467532e+00	1.665290470832985932e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.756294443663910521e+00	8.040497413259553028e+00	4.335841488909594865e+00	6.124500995196375364e+00	4.683011208341561371e+00	4.551974753353628245e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.680054333253497845e-01	9.497372238594566696e+00	5.438172357172561533e+00	7.358027248458425262e+00	7.719883723487076743e+00	4.008336183775622885e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262863769519314339e+00	8.379142454448075483e+00	9.324620937635929252e+00	5.094898659185467693e+00	8.125181914533859739e+00	2.560552466296892860e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
