G	c	dx1dt	d2x1dt2	m2	m1	d1	d2	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	7.380787712339127449e-01	3.470634350639735910e+00	5.165114734485594106e+00	7.751086168862840964e+00	1.880122141170547323e+00	2.072749309223187453e-04	7.240501901031268339e+00	3.395157865911399675e+00	9.065237353083443139e+00	4.366383539857255691e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.854994516304198982e+00	2.039882386325973851e+00	9.508063976333318124e+00	2.890042470456760881e+00	9.306355193895704758e+00	2.572985214781399321e+01	6.655425550302534354e+00	-1.022536088675126642e+01	2.781821413059863524e+00	-6.138558635715937726e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.649787179083341826e+00	2.273418927475812090e+00	6.574673959657674871e+00	3.886211127239901586e+00	2.359370037632813055e+00	2.187064481638256730e+00	2.447704680195323057e+00	3.140152680723300449e+01	7.284964210376124072e+00	3.725990441745371982e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.716796720930377163e+00	7.912652677247891120e+00	4.488871799963890297e+00	2.963555714562119636e+00	9.602552410801177274e+00	5.904264137403831825e+00	5.139753657952954136e+00	6.247075905903380466e+00	4.338143931642422402e+00	5.885791346556882218e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.140908047540519554e+00	3.691618069303443939e+00	1.795225089991864031e+00	5.935166945108757197e+00	1.007931951468957443e+01	1.700306079344175103e+00	7.195075566445933823e+00	1.539207866511295819e+00	8.274137861791700743e+00	4.324137680878940415e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.026186643482580152e+00	8.058649186365906658e+00	2.822595913109077870e+00	9.973867533878873815e+00	8.200433716797647321e+00	8.687515285605367232e-01	1.021214716567550873e+01	1.220534568243973661e+00	8.643404083990931852e+00	2.011110231579950991e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.662310488862083879e+00	1.464559723551723591e+00	3.422269642788677846e+00	2.620770307215837036e+00	7.550481069822761349e+00	6.579628872623008107e+00	6.682225587719187843e+00	1.219851484202798133e+02	2.613695228169509832e+00	4.549922011223993650e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.183286106142771743e+00	3.780046668378301611e+00	2.772649808601644672e+00	5.524261442534323052e+00	5.797166818684637235e+00	1.538900576357294048e+00	9.966260631981089801e+00	3.780153009051658852e+00	8.983990951780075562e+00	7.607974638616343555e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.809778203918129824e+00	5.934937641484408388e+00	8.123428634729611630e+00	2.761651405265408865e+00	8.690103650055389650e+00	1.447374135906590453e+01	8.056424247380734371e+00	-1.995967699456478073e+01	5.983450429130066084e+00	-1.536313410779449384e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.310334236398021268e+00	7.904674150189168635e+00	6.298459780960691923e+00	9.970008530547817216e+00	3.025338253941756150e+00	1.670367583712281334e+00	5.835151509996590491e+00	2.589964557566418968e+00	2.376432455006056266e+00	2.533154668139717103e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.470534823933115076e+00	3.627002705860672638e+00	5.386101413101421542e+00	1.928725242522372207e+00	5.186361070037269982e+00	6.669586970795577052e+00	2.359606994048443873e+00	-9.515669654279610867e+00	4.590134558142295873e+00	-2.344164055540812441e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.367731574930617811e+00	7.180837934560352132e+00	1.455514869935947253e+00	5.320947065289584721e+00	5.737542045319924178e+00	1.515842404702257618e+00	7.319484283691181759e+00	1.903105814371409688e+00	2.515388283816212933e+00	2.192445090152766625e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.604238183752233482e+00	8.123227204270012436e+00	9.689268181895617005e+00	8.687144056108468959e+00	4.875825248183920380e+00	2.377109604340756022e+00	5.232485819396588411e+00	9.086401771606308131e+00	6.553313031559945934e+00	1.484909961379112247e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.147513402754812617e+00	5.952169085776132462e+00	6.971756322129667893e+00	6.099472103307336468e+00	4.817169542797476112e+00	3.008306972075013519e+00	6.353385688457920288e+00	6.589685127120398889e+00	6.870817616325340715e+00	2.085595437549103508e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.616344742238568610e+00	3.472000293547972571e+00	7.677389454982995742e-01	5.245649507100194064e+00	4.057090328350485109e+00	5.934745225174055117e-01	5.048693672531856080e+00	1.266022633054154412e+00	1.796298926925463668e+00	3.857190920274719304e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.828870112674866988e+00	1.179051925486418684e+00	6.937787699887087989e+00	3.634489015380859556e+00	6.507379184483827572e+00	5.022877125238892404e+00	5.342638000505324669e+00	4.866264142159510442e+01	5.728320666392274774e+00	1.253918145125152705e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.152192239009987240e+00	9.382483800779825245e+00	6.019752020444354201e+00	3.174926852141028100e+00	8.777619494768270414e+00	5.483379876233086314e+00	3.759158343450998530e+00	6.531515276963014038e+00	7.718092520589218353e+00	2.053902559139947073e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.440459658008069521e+00	1.390548000988961030e+00	1.776141004071342566e+00	3.658367762634783027e+00	2.118301327545568213e+00	8.614584961633245941e-01	4.862188497468977744e+00	1.931681613327620894e+00	9.711760386390078992e+00	6.076372193232196572e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.107948040952965840e+01	8.130354376194748767e+00	6.166759263350451548e+00	3.129098689275889189e+00	9.107116345087485243e+00	9.567571116980973400e+00	3.355412689054181108e+00	2.478565077170051367e+01	5.644915592418468187e+00	1.155582747503611927e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.401678277243091131e+00	5.795389976068020310e+00	4.937986770046270735e+00	5.715535653868049515e+00	7.158114395762996907e+00	2.773697206449066144e+00	7.079168080455949585e+00	8.098555246353859260e+00	9.906235593798879080e+00	2.654744103513746722e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.753325966309743578e+00	9.748986557139238229e+00	2.622368198714022380e+00	3.617655119804716435e+00	8.230744837983046125e+00	2.590781202802501682e+00	2.764866789423736648e+00	1.313731799679460632e+00	6.335607257841452622e+00	7.581279750875374646e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.109057414396565022e+00	8.319249027127151308e+00	1.013439556027818256e+01	4.060838984425785725e+00	5.893531958940736004e+00	8.479980399976565053e+00	1.299711067569027989e+00	-7.337936227180123616e+00	5.278590525088961094e+00	-3.059324800267601177e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.255924893849738488e+00	9.720898774006096588e+00	8.285892752859055577e+00	6.584351613577845264e+00	8.898847043927117895e+00	4.417517537605774258e+00	6.014441288129319219e+00	8.021609002498300001e+00	8.961994862190362454e+00	3.405013948016859899e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.648351709090599471e+00	4.004009073393347329e+00	7.409773025368662225e+00	9.859388781209633024e+00	1.200466668662794278e+00	4.177901864171864044e-01	6.937213149421731728e+00	3.719612170677385254e+00	5.276227097525406862e+00	7.343059604514373007e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.857635322943543166e+00	7.593110504721701126e+00	4.148999012859604818e+00	6.810678422348920513e+00	8.573638641680149775e+00	3.163765730397748666e+00	3.774552734755785011e+00	3.009258984439250106e+00	5.349859774812310675e+00	5.463923336789616059e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.962632615938663339e+00	3.880150444028512169e+00	5.677012840219035184e+00	2.425221143158217352e+00	2.670660205937049891e-01	1.637942451622006912e+00	3.790783097374149868e+00	-1.291126963060091271e+01	6.679835480572002382e+00	-1.187391148501595950e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.242743088949862074e+00	4.505135778422829418e+00	7.408031772075958088e+00	1.703987720490831359e+00	9.415565237619011540e+00	1.831940820650624957e+01	5.424133365949802332e+00	-1.229632811319098451e+01	9.157136099009097308e+00	-2.821136016601803576e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.065995392017195620e+00	6.864523902314010328e+00	5.533041805683857284e+00	9.447073423979901463e+00	1.148111350796103025e+01	2.935147436728224424e+00	4.663348926569742758e+00	2.385152781647410958e+00	8.526387922188089163e+00	8.148373059002034324e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.753686260675554109e+00	8.378288168599851815e+00	2.018654410672922950e+00	3.645714222564378826e+00	4.379577957594953830e+00	1.193545349005497247e+00	9.734703008190948026e+00	2.517992272589435032e+00	4.549792857979474192e+00	3.141920320649717269e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.550400137468347150e+00	1.017696558993390177e+01	6.337617677251242476e+00	1.182466110969203843e+00	2.653097710076985027e+00	4.966640783506999668e+00	1.011169871587603630e+01	-2.636989232290335039e+01	3.674269712528978715e+00	-1.225208538018425912e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.730628648465412311e+00	7.583415408764655474e+00	7.546074673608785588e+00	6.808027799857028661e+00	9.130750365056512052e+00	5.264957304130327920e+00	5.623955372364417116e+00	1.003637818731746378e+01	4.781542378770986090e+00	7.900668529031630669e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.303874808316136225e+00	4.029376029384777347e+00	4.801927227832532452e+00	5.823938646317439627e+00	3.292214197637071571e+00	1.178282620670460634e+00	4.400355755415305659e+00	2.474362720021843653e+00	7.084128608459119292e+00	3.727916071346474780e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	7.048186926935144037e+00	8.957035609810441557e+00	1.046055410698467636e+00	7.657647431520535619e+00	9.854677514492751200e-01	3.405327833774711710e+00	5.880739353004308612e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	3.452401451678138500e+00	1.779912216519888180e+00	2.602071583076011052e+00	1.006921783148208904e+00	-8.364890052416821931e+00	7.455367073930321276e+00	-3.823801153613964487e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	2.963964821936925231e-01	1.973827510588666456e+00	3.038472418106908268e+00	5.857613432087855010e+00	-2.772107901626606719e+01	5.310163459702240907e+00	-2.253340669488525450e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	8.876409217930513407e+00	8.587838260374395460e+00	1.832495540553951363e+00	3.351844845295873121e+00	7.516515566772438151e-01	4.697527658948174256e+00	1.612369117997520789e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	2.795902165546475082e+00	7.493493976569557624e+00	3.297526551732021804e+00	9.264904173747273930e+00	5.780999514283338137e+00	1.718263346922116019e+00	1.077208505333446595e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	6.898047884971932220e+00	8.460211643657995495e+00	2.172403471331740388e+00	7.961019200301279186e-01	5.921904509789743809e-03	2.706543648320962170e+00	8.243906181353709428e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	8.161107846775296437e+00	3.816528723052885930e+00	2.531953854592586595e+00	6.437321876731553871e+00	7.041281323763072919e+00	9.737604907100493534e+00	1.631725832117858204e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	6.430121647137090335e+00	7.237239340758105932e+00	3.378298604564706320e+00	7.146606149788302886e+00	6.188317785431264539e+00	4.103916479754960100e+00	2.051367719223787560e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	4.112000445032222729e+00	6.122357845599960768e+00	2.123367013890848920e+00	5.140868954238436928e+00	2.723741887726829347e+00	2.277291927426279727e+00	3.650445248026713330e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	4.125527322872385660e+00	6.572056151087013909e+00	8.408844801037904659e+00	1.792719009431639199e+00	-7.983558170699342149e+00	4.819919346157859330e+00	-2.769313967693584004e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	6.959960284608707859e+00	7.798092931923906512e+00	5.111518030831494919e+00	1.056834421525063483e+01	2.265640003891380516e+01	4.014338928226843350e+00	2.012168988245097125e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	8.791039012380394979e+00	6.398732284805999981e+00	3.046924325988785931e+00	5.369945827156063167e+00	5.899626299403005092e+00	7.045421892497663041e-01	1.780007842680890690e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	9.138676240818901064e+00	4.777952229233006776e+00	7.433489946599383114e-01	6.307739575495300954e+00	1.629525095003343749e+00	3.615536956590151174e+00	1.227536696878888307e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	2.223200941653800555e+00	3.416037110286192391e+00	3.908000974493548441e+00	2.389840269469991174e+00	-1.385537164428090051e+01	5.831504842313513848e+00	-2.759948224340146794e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	2.022331746210777492e+00	8.026494257493490991e+00	1.604236300021517536e+01	4.812194109118532737e+00	-9.881426322247026661e+00	6.367428495076456585e+00	-1.354582557752010530e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.048504822160152550e+01	2.583183938108724043e+00	1.175269301337434236e+00	5.088914395365462084e+00	3.484424198891765911e+00	3.976385559412365378e+00	4.640554406071789373e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.098588967493814295e+00	7.344408856400593599e+00	3.626077385899062477e-01	1.691655942670746926e+00	9.932828814204014423e-02	5.332140468849824622e+00	1.691398678298078195e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.059919564483539745e+00	3.472877598729104065e+00	-6.464411547039139450e-02	1.981833434896034474e+00	3.139571213789599802e-01	1.032395859856249487e+01	1.839146985466618478e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	3.101222184199772247e+00	6.675641091619888279e+00	6.495083394582570335e+00	9.492514603419785146e+00	9.367663937735039781e+01	4.120645168310447026e+00	1.586023173427109441e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	6.384786010181425553e+00	7.492681420096183764e+00	5.598355398815358264e+00	2.240937738501227461e+00	8.602690120606673929e+00	5.077243344372981859e+00	1.940646390048179910e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	7.110865693132511822e+00	2.812041208468689213e+00	2.047221908128122436e+00	4.026223207730471820e+00	2.275961076962550234e+00	3.963423032056583306e+00	4.895506374012120432e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	7.390923243463137560e+00	1.894722679719952119e+00	6.807871006221645205e-01	6.190625806137468601e+00	3.522278295480570254e+00	5.268090099764640044e+00	3.206562531275882577e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	4.541878715470364369e+00	1.579503442939153235e+00	8.671471651412520076e-01	7.739988262328989066e+00	1.869913056107636251e+00	7.736793479393525352e+00	2.120235243027611816e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	2.186956187550965325e+00	6.009252757234727405e+00	1.950521231063789429e+01	1.772156034808925584e+00	-2.507769829717731547e+00	2.551811884099293604e+00	-3.512246636155140322e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	5.871348153278526993e+00	7.769747049248158177e+00	5.549546686667945927e+00	5.816650148077344262e+00	1.302655195520877562e+01	8.287359404545867392e+00	8.327195017717182282e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	3.553344998071132466e+00	1.423490304407740936e+00	1.052361477427988801e+00	2.248031087751237500e+00	4.451598178890690427e+00	1.304855609848853737e+00	8.762686070690283202e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	4.628568983428482220e+00	8.076827056809500860e+00	6.522328248487327507e+00	2.507592332197156715e+00	4.647437962577223303e+00	3.987710820417642577e+00	8.577268667877883956e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	9.188859616766041682e+00	4.797119024265187548e+00	2.013723924826647860e+00	1.120130199743684996e+00	1.140367914459072374e+00	7.051429110740610184e+00	5.179923473094827102e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	3.624440361365891317e+00	6.150305546720757022e+00	1.815038960534410828e+00	8.380194507889223487e+00	3.803014918083876150e+00	4.109762383954792320e+00	1.795046497213081125e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	8.780961382219011568e+00	8.983638281903985501e+00	3.224575292362062751e+00	1.646576749118354277e+00	1.167823374877715370e+00	6.146769227378603873e+00	8.417284730733140918e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	2.408621661989360341e+00	4.123934104330625239e+00	2.611045258334383945e+00	1.079323598618060043e+00	2.636443512635530340e+00	2.346001216410420032e+00	8.612267845698002589e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.929834837662199654e+00	2.533477986567119977e+00	8.076602304663371257e+00	7.638623900216060747e+00	4.968894973679233829e+00	2.973999270784657423e+00	4.720173769703047029e+00	6.365206575826038105e+00	6.854138274691143451e+00	1.778213266254322207e+02
