G	c	dx1dt	d2x1dt2	m2	m1	d1	d2	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	3.626293109120901637e+00	9.194962663206332820e+00	9.456845314513040890e+00	7.196639915186946901e+00	7.039383968785225321e+00	4.720851687120034335e+00	9.605774246098651048e+00	1.842190996903218903e+01	8.665555857707596843e+00	3.874875299653661500e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.316908599076862529e+00	9.659241458861918872e+00	1.448599150411121972e+00	3.904988658252869893e+00	8.528858761864260174e+00	1.531999605778755269e+00	7.436126903629286744e+00	1.705303076123724670e+00	1.983604220879758406e+00	1.284932572017688699e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.063379489064411487e+00	9.492426529078166197e+00	4.818652948808580305e+00	1.507227804877244282e+00	7.021535228345361368e+00	1.116850040622653495e+01	9.380824464008670205e+00	-2.550935173985680393e+01	1.838780635291659582e+00	-7.639976436390481922e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.941602393384615155e+00	5.354233508835794630e+00	3.304460048783061321e+00	4.386182707130630298e+00	8.509533638651605614e+00	3.228004497327139788e+00	5.720126944888456855e+00	3.553133388712494956e+00	3.354933019502143843e+00	3.138929916972331284e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.802412702662744337e+00	8.770947792968179613e+00	7.674095386004435859e+00	9.468095257012805632e+00	4.619165158059432841e+00	1.837720737232622747e+00	3.273586084261218332e+00	2.180274820269827440e+00	8.838019457251682809e+00	3.008600638609519251e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.585474039082747311e+00	8.525755900131828824e+00	9.826998578088527836e+00	6.695498936809621604e+00	2.428437445623373492e+00	1.763246149501790816e+00	1.456856127272918355e+00	3.898830505149551318e+00	2.078816504970069534e+00	1.657522449033768055e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.289307183167157866e+00	3.805304017903934355e+00	3.223757794222930073e+00	7.058386359690315359e+00	7.682308238409489398e+00	1.829880887952967550e+00	7.573071767021349210e+00	2.318061385992195245e+00	7.405562010760036173e+00	1.052820156663260605e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.398857313029454819e+00	8.553310292791671543e+00	6.821605151950111079e+00	6.810242262565770588e+00	4.245014366895050628e+00	2.195204174758548010e+00	2.094130705660706582e+00	2.208276819896326959e+00	1.876647483559422014e+00	4.687639357448932742e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.460668716467147910e+00	1.298514013747442020e+00	2.785288539545682784e+00	2.769980347858616465e+00	7.111487909165332688e+00	3.519487602607312304e+00	3.804564713556870981e+00	3.709659052279166591e+00	6.570221903925029139e+00	7.122317384355417857e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.534225521119531255e+00	6.313970388958453306e+00	6.095692954240464978e+00	4.849953696543382264e+00	3.466678599561074936e+00	2.197179588830755481e+00	5.834250271884121375e+00	1.025205783054784092e+01	4.150252944388834742e+00	1.011648525068788018e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.537620075319058754e+00	3.152268076503506933e+00	5.284149958578438167e+00	7.717733971760955214e+00	1.640393221034867288e+00	5.718737715005306477e-01	6.115886256346414029e+00	3.022561149803551395e+00	8.120738791880622642e+00	7.807878829592560521e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.528051419852975101e+00	2.141350871168699044e+00	9.690705655383867523e+00	1.924024374445828967e+00	9.949372848392002311e+00	2.528066667285265368e+01	6.316980156951604641e+00	-1.053243737878058361e+01	3.131188954546714864e+00	-6.155240906312395737e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.595571117108478987e+00	1.763456732257852044e+00	6.478924415133602288e+00	3.542440391122513077e+00	2.448516178673181720e+00	2.223132796720222792e+00	2.480653658602193445e+00	3.081330750212770653e+01	6.727867868625991399e+00	3.727811526196292107e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.292410525265974997e+00	7.213746670544121109e+00	4.087059791613946835e+00	3.486416516673553012e+00	9.880047204183439291e+00	5.892147616961753265e+00	4.359243249407757759e+00	6.459962826717255524e+00	3.226410827417607319e+00	5.922744511541994825e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.586933469312489464e+00	3.974030667892171298e+00	1.999659375735388656e+00	4.872052801537440025e+00	9.802396481611346246e+00	2.046797368949932583e+00	6.544708171881824299e+00	1.731717766488881871e+00	7.327924323065801993e+00	4.162474027931008891e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.863380932380713562e+00	7.530309199205354354e+00	2.454204527446957496e+00	9.862626678830451965e+00	8.110980884310041716e+00	9.859805098905604082e-01	9.690335401153214789e+00	1.311807552175924707e+00	8.866266297883793612e+00	2.252657532009962082e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.207846434737638752e+00	1.606850658730010206e+00	2.965107843491573636e+00	1.709914486477381645e+00	6.859768108214340465e+00	6.521788722964549478e+00	7.527964151065975607e+00	1.220897667363880430e+02	2.129325908750092200e+00	4.550536951760819647e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.904037648854678189e+00	3.857896406194538663e+00	3.291114387019525189e+00	5.684580848723876478e+00	6.115815229538507758e+00	1.779994684958131179e+00	9.361651111863507069e+00	3.754669664109556493e+00	8.769404286021966755e+00	7.440573778716921538e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.137119526247408974e+00	5.937655304558897562e+00	8.677239495220067766e+00	2.586345865200259109e+00	8.711190617508977496e+00	1.453743151509473819e+01	7.885981588468631287e+00	-1.982156034295468672e+01	6.304225969150425435e+00	-1.510249576019109270e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.519144015361992395e+00	8.020056316501801064e+00	6.049670428065465622e+00	9.725816945821470938e+00	3.641398208570866490e+00	1.132674455432862048e+00	6.380704834434849815e+00	2.856107498216775120e+00	2.143615817712388072e+00	2.548429550880491092e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.130462923824214538e+00	3.916598704648389884e+00	5.739199680277715210e+00	2.156132774594426316e+00	5.073486562704063729e+00	7.355282075966922406e+00	2.640393956964956601e+00	-9.311517211782017966e+00	4.835608483361967025e+00	-2.616652450957463927e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.175691391977501610e+00	6.572015430839289074e+00	1.968867566774347377e+00	4.639712048689021096e+00	6.538206905593613172e+00	1.449767889970171142e+00	7.003351466444212470e+00	1.961227155980300951e+00	2.426425420803282496e+00	2.249215804796318139e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.173374086534321847e+00	9.021405618677043492e+00	8.832713597176354625e+00	7.608787014889280442e+00	4.659009544434233874e+00	2.728521474037333583e+00	6.663451269240628250e+00	8.832737746031693149e+00	7.232483514838947691e+00	1.447735122648517176e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.956302753685339901e+00	6.516346108799174530e+00	7.611611990827480412e+00	7.279003024753580853e+00	4.832009007071106588e+00	2.449797360082067943e+00	6.504860641288155776e+00	6.715272709933743478e+00	7.741791494182463040e+00	2.124304807399485924e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.805011551904088574e+00	3.051352751262272012e+00	1.611616217266874873e+00	4.705714848797215133e+00	3.871443150618077311e+00	6.888713367055908643e-01	5.323141888149300449e+00	1.094152933476008505e+00	1.936474019773919197e+00	4.089424244208240111e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.546249238920083258e+00	1.185677192510479205e+00	7.504311356855217774e+00	4.138399691747333797e+00	6.100085924107385260e+00	5.439737951455432707e+00	5.738626413634474233e+00	4.894702580295469829e+01	5.533385528322297908e+00	1.253325930998952572e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.024570709519793787e+00	8.750468323043941510e+00	5.869811028092574823e+00	4.613949638793304331e+00	8.585822312137601386e+00	5.649147670458715353e+00	4.066722281108020809e+00	7.265305729600735951e+00	8.320907129161861704e+00	2.037756935118737829e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.679170159240599869e+00	1.193673824889582402e+00	1.757638569335316259e+00	3.357011716462451556e+00	2.875436939854364660e+00	7.141294767751482642e-01	5.663265494884030637e+00	1.952786381501161683e+00	9.419558583647795302e+00	5.235000387956931789e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.680309878543798874e+00	8.829330025866028109e+00	5.203769694469116303e+00	2.847186045068560656e+00	9.376030096917622458e+00	8.493705535653237604e+00	2.728055993977620552e+00	2.488236626995572465e+01	5.593237824439856176e+00	1.155719765855346850e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.055506272344402419e+00	5.804177205216720203e+00	5.336921953176474887e+00	5.283995793413098774e+00	7.196580888426163725e+00	3.611543591898433547e+00	8.161533828828424930e+00	8.353070751407459582e+00	9.540958514389085821e+00	2.664925124307157489e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.358306334414546512e+00	9.487216606652614459e+00	2.415686535183881656e+00	3.423999716854301933e+00	8.409664470000500103e+00	3.011534973311531527e+00	2.619945112325859249e+00	1.526437037380783623e+00	5.774770671612707851e+00	7.109529015458950596e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.986919615774311865e+00	8.282963926098000584e+00	9.422289919906722488e+00	3.613220129379651091e+00	6.019019912907322301e+00	7.941367115036358726e+00	1.672040417639565790e+00	-7.153253987705540773e+00	4.630613742532827537e+00	-3.080090021812673058e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.256646172203147671e+00	1.000178635845151476e+01	8.763570001599006787e+00	6.881834119051595700e+00	8.017666463858875048e+00	5.051258634906099054e+00	4.929421486126116747e+00	8.269918505598941039e+00	8.590324058940048246e+00	3.376360225821932772e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.394346250904716200e+00	4.185372455119907187e+00	6.991990142257581198e+00	9.808346539469280145e+00	1.122539090921846228e+00	3.967973061334832963e-01	6.973940153758965366e+00	3.937853277048655176e+00	5.416663857219186973e+00	7.500480361121188366e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.814420132507617467e+00	7.982584333138015076e+00	5.150404313151679681e+00	6.387419101785828168e+00	8.384109494749289127e+00	3.267473132500693378e+00	4.870272069894645561e+00	3.304070965672337046e+00	5.207750085439474930e+00	6.092394099431039933e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.799534622285723362e+00	4.582460366657541861e+00	4.644446915188679803e+00	1.708160852831450249e+00	1.386640521349902233e+00	1.890836122295029398e+00	3.504926708554069403e+00	-1.243613637753594503e+01	5.372526396799160331e+00	-1.462827909906382828e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.423336716813039748e+00	5.236086457711023989e+00	6.911125190373898164e+00	1.726175115939015070e+00	8.967543903293904606e+00	1.834439225662060124e+01	6.069913753566567927e+00	-1.183795227017684759e+01	8.622405466903625637e+00	-2.903707128266353266e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.959027064060314238e+00	6.658680714148745849e+00	5.865731808036338535e+00	9.558625019189028293e+00	9.950888762975116819e+00	3.072397040572671489e+00	4.122872436303206989e+00	1.887121119836258076e+00	8.481912564354132655e+00	8.091614671590384944e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.502321417120509039e+00	8.783950714406191906e+00	1.533332117492349322e+00	3.665414152194927500e+00	3.711519544022605199e+00	8.356252457690847013e-01	9.307443615245970747e+00	2.513163195610871092e+00	4.606686297628075799e+00	3.309789159835366235e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.456804390159874618e+00	9.993267650297697813e+00	5.629062313836270981e+00	1.751252980885543042e+00	2.931316699112891833e+00	4.470067258186044334e+00	9.324994522624587390e+00	-2.671113463368568830e+01	3.984278270972432257e+00	-1.215999618311766852e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.464461410441396438e+00	7.995432356875562974e+00	8.198879651725352602e+00	6.464879271028807217e+00	7.939056263674017622e+00	5.156766060566445375e+00	5.518348350025695126e+00	1.007765704501314907e+01	5.388195949629961845e+00	7.919656667638046201e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.177841071056116462e+00	4.880286413738317286e+00	5.123298209374165246e+00	6.603642043163873154e+00	3.286601509074572824e+00	1.249680906547257164e+00	3.942369822639254728e+00	2.503762042846009006e+00	6.176805579102074617e+00	3.735273430220177460e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.525887113645419735e+00	4.795687042570731862e+00	1.545034327322444057e+00	6.865632987882145599e+00	8.739069822907568508e+00	9.378053872474648722e-01	7.604191252188807759e+00	9.034872235156234943e-01	3.256832854595849369e+00	6.210692452717312761e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.899072533657215622e+00	7.668869976516556441e+00	8.100150505514109867e+00	3.443035135601657082e+00	1.881482418079525987e+00	2.241166409056007058e+00	1.335177804772193388e+00	-8.475113197186036729e+00	8.098006323075752633e+00	-4.036179134370848942e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.274301279924742847e+00	3.123432976103708736e+00	2.819482130493668581e+00	1.101984003806741441e+00	2.151020900957346882e+00	2.613822975102336077e+00	5.300890580182315404e+00	-2.742568298955048434e+01	5.399775620892906858e+00	-2.753419065195891946e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.139791237509314215e+00	2.043385502059008374e+00	3.339451590528241809e+00	9.674445365068294223e+00	9.863715848958465315e+00	1.648868016533721725e+00	4.158065819441773669e+00	8.423554136241113710e-01	4.008855064173510563e+00	1.629888975514782032e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.598160955756180224e+00	4.123976857947956098e+00	2.460870495999864183e+00	3.330277949691367478e+00	7.216297250581790834e+00	2.639448988163254572e+00	9.290985709921727675e+00	5.705100163729003526e+00	1.997760924871312405e+00	1.121073518934197892e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.940589154166152852e+00	3.443674685091646204e+00	4.082156155204286208e+00	7.023758486059501926e+00	8.675464349814872023e+00	2.471255666072573298e+00	1.190931180176690862e+00	4.550500877262457777e-01	3.187510440995083627e+00	8.250935547612930065e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.933587453686832269e+00	3.622784616733973451e+00	7.765919063335416261e+00	7.474861024227098305e+00	3.855211374049740236e+00	1.996568970744868610e+00	5.994960969276378115e+00	6.745425634016667615e+00	9.554704547903531520e+00	1.622914143996430596e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.820088272465494317e+00	3.021499503702848699e+00	5.686119347659755796e+00	6.449743989657917176e+00	7.046560812708698940e+00	3.153158380012233142e+00	7.660511926393524185e+00	5.988909505071934092e+00	3.743731028442416786e+00	2.039386252860979880e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.905901460546006065e-01	1.461058076151275698e+00	2.850282780949586758e+00	3.752314841810959312e+00	6.472286101163463812e+00	2.414881237120115376e+00	5.373311475353888866e+00	3.188930105421963646e+00	2.496100466869513923e+00	3.194504718143792488e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.259421653430939259e+00	1.261874374679660793e+00	8.956171050459419192e+00	3.447028664017480981e+00	6.416673426565190574e+00	8.336341231139829944e+00	1.701600608714126439e+00	-7.762956632934109535e+00	5.104442963119444343e+00	-2.792230195636345798e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.316058034785645425e+00	9.811454380689152543e+00	8.977150110724897658e+00	6.498560722348177165e+00	7.145380237401800727e+00	4.947674504752633595e+00	9.768932556233430375e+00	2.263080976441545644e+01	3.758521499537121890e+00	2.017036797216680952e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.549018600688473413e+00	4.921818351047867246e+00	8.833437863190557238e+00	8.691412939569083562e+00	6.125919150692655357e+00	3.040501595151583469e+00	5.552805596806130950e+00	5.715856236821649006e+00	1.246554449402381914e+00	1.783374804947440225e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.905433671852763133e+00	4.511866848380676309e+00	3.165215490878649174e+00	9.512969849742995976e+00	4.946811687131429380e+00	7.822761415554879694e-01	6.480348767333437898e+00	1.320503504479505041e+00	3.876002503272533151e+00	1.211755670579328807e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.736433550265245929e+00	7.029496418157314963e+00	5.079294644282432714e+00	1.978934253425327805e+00	3.510557139144713901e+00	4.537905880589002905e+00	3.135514230249149659e+00	-1.366674804694986634e+01	5.957188017150900627e+00	-2.640456229075431693e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.235907915770161125e+00	2.942573799426371206e+00	9.739447165398265938e+00	2.395279108587530903e+00	7.875039848123899233e+00	1.631600687449864040e+01	5.416986791482013786e+00	-1.036185784175690650e+01	5.970770197659962086e+00	-1.396694123197444242e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.142891810885632076e+00	9.517375248553694433e+00	7.860373821224113655e+00	9.523301183845369167e+00	2.982318724268012033e+00	1.228453400243309401e+00	4.940832065303370157e+00	3.514470854286020352e+00	4.257589266542358253e+00	4.894126109341458175e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.789818648838334525e+00	8.118717279002060749e+00	1.211097281433643591e+00	7.589947233551204597e+00	7.247921998889355955e+00	6.353846537118443827e-01	1.661085207904647421e+00	1.616476244066105128e-01	5.105670197655266307e+00	1.458942118261802712e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.479108435436592650e+00	1.736340110928690894e+00	1.555831798065409277e+00	8.914479224944667379e+00	3.102403287315695923e+00	3.417510223208324316e-01	1.963986113067579753e+00	1.791231969596535356e-01	9.680031247853525755e+00	4.156654772120699448e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.035238454698047761e+00	4.752726541843938612e+00	5.109162193738872482e+00	2.815659034886291767e+00	6.673296140028489809e+00	6.065017762498782439e+00	8.591256580897054462e+00	9.361471385250108312e+01	4.407414368337526867e+00	1.585496106970482060e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.490323551980530681e+00	8.873905165226506853e+00	9.224371187558194407e+00	6.227107755864218497e+00	7.753497487777674557e+00	5.643934872558102001e+00	3.085441154188126589e+00	8.526471149428939356e+00	3.307621568766889730e+00	1.959751059494160472e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.811318094372218468e+00	9.528920907243898952e+00	5.848433151826628595e+00	7.307837307323935327e+00	2.954018893188609329e+00	1.127516831953007337e+00	2.776829618316753123e+00	1.844747881593528760e+00	3.146999437991328641e+00	4.734584027951467533e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.884721605181051363e+00	5.194553121631264148e+00	5.468457885228696469e+00	7.099962727787533012e+00	1.509869120398938502e+00	5.759499523987138270e-01	5.498783363755805453e+00	3.477504135475590452e+00	5.068042137477776876e+00	2.931819080769222197e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.682425751732042229e+00	6.490925947863505741e+00	1.879902783003430500e+00	4.647919909437445263e+00	2.170051724507047197e+00	4.746376076508019848e-01	7.909297548072135697e+00	2.043445574239400209e+00	7.881546861573509588e+00	2.064732472351340320e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.815932727901042654e+00	2.491439489295700582e+00	6.908561327819673359e+00	1.155904245390836582e+00	6.423977411170201712e+00	1.960188329225040960e+01	1.532335826387865696e+00	-2.322031537880250962e+00	2.865242524146819125e+00	-4.003203285173996306e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.944765054794274306e+00	1.003378587385573439e+01	8.253892070851316376e+00	6.147775376333188824e+00	8.637925977155948232e+00	5.791973647893538413e+00	6.215155812247371792e+00	1.271146433102580886e+01	7.484116276348813379e+00	8.346468296912890992e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.243041339491664843e+00	3.061852533936211707e+00	4.414782190363042425e+00	3.265512342631146758e+00	1.405866918816685240e+00	9.371720572702965102e-01	2.103084642318439279e+00	4.299199304301321689e+00	1.243225896648127327e+00	8.726260641665059836e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.089586613288335393e+00	9.426673228377993041e+00	7.983995442018580135e+00	5.177735279371425747e+00	7.558451502031657832e+00	5.990481180930672167e+00	1.377035643771390427e+00	4.997975964891803180e+00	4.730620425302884513e+00	8.395408873153300533e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.465933727329021607e+00	6.879277158129335490e+00	9.693647592445133299e+00	9.559433945098794183e+00	4.106220613523877461e+00	2.038020258942826679e+00	1.493798385889403724e+00	1.464309689950027860e+00	8.028498352099159519e+00	5.439081799564825559e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.848643231568584788e+00	6.461646649105394324e+00	2.747533880968197284e+00	4.660906828027801652e+00	5.286578325374155618e+00	1.654538970717016833e+00	8.516894205488409142e+00	3.780416872807509598e+00	4.032001163201276661e+00	1.790600252865862103e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.996024301326066563e+00	5.535464932249007930e+00	5.722380276792416787e+00	8.561173201020420009e+00	9.313878948035521077e+00	3.044289554043569268e+00	2.163467440399758246e+00	1.054879460389360979e+00	6.139828395651614201e+00	8.277209533803423369e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.899868129334383759e+00	3.200169926604083503e+00	3.526737414301762463e+00	2.664225080121410461e+00	3.968591666558021647e+00	2.646984603979252171e+00	1.322733191425129462e+00	2.785739076128789460e+00	2.818357609184136248e+00	8.319708928830195305e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.443917801332236905e+00	2.569143337283499307e+00	8.090828017033981467e+00	6.980653188886122074e+00	5.201228085582141780e+00	3.006468749066248058e+00	5.034123195851472055e+00	6.742605766567310255e+00	7.620708867799308450e+00	1.737769877233344573e+02
