G	c	dx1dt	d2x1dt2	dx2dt	d2	d1	m1	W	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.299878541123292486e+00	3.089944678570707204e+00	1.341201406840362598e+00	5.893414794652647615e+00	9.248903672916062302e-01	1.294650663308959615e+00	8.473153888889855878e+00	1.454690356727852496e+01	1.418464346205985471e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.662911864759962555e+00	9.990793486712510330e+00	1.522212205536555452e+00	3.652547394764827260e+00	3.290622640022705880e+00	4.555239290244405659e+00	1.274099058080237512e+01	-4.109265388232461191e+01	1.099101321480127780e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.547453790434571985e+00	9.464527146148121517e+00	9.185715915479182314e+00	3.788991460889635565e+00	3.352993298413579737e+00	7.254865515361439421e+00	1.872206132895953345e+01	-1.525656265628426134e+01	7.770430468678551961e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.857211880980678576e+00	1.368926303316420512e+00	2.268398043192294544e+00	4.210689555047589572e+00	2.764738542546048006e+00	2.763365741262062247e+00	7.641513799427573694e+00	9.335923911781677020e+00	1.063606452103981148e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.602923113438775804e+00	7.270664207451181582e+00	5.788666068700397460e+00	6.564157462950586108e+00	4.169389437853236124e+00	6.849605089188623985e+00	9.525703645495056548e+00	1.576734624169184258e+02	1.583572783314984633e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.693330395946694100e+00	9.373112459983858002e+00	4.672155104878490839e+00	4.051602685420351513e+00	2.514451771027799154e+00	3.225311435493467105e+00	1.065728319269002178e+01	6.029129246026576538e+01	6.376967636723911426e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.793794517795652244e+00	2.711593651203589417e+00	4.090860137564620302e+00	7.643651353040758600e+00	5.483639299122809341e+00	9.018200897357822043e+00	8.842723589145569107e+00	8.500987913984928923e+01	8.299027116248275604e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.654002048424889182e+00	6.113721175618718640e+00	9.114090640204688398e+00	4.604542993141371277e+00	3.862982366137833967e+00	8.977377980221806553e+00	1.656043618360585512e+01	4.209374993173841517e+01	4.207043834893077872e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.946524893129399914e+00	9.202267065628840115e+00	1.231138396004644919e+00	1.538471803934545301e+00	1.221313275879905236e+00	3.742491210472820740e+00	-4.804706262999405197e+01	-9.928909871455470437e+00	-1.026544272867947960e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.677619833176506425e+00	1.325548455710814810e+00	6.967085693506501087e+00	8.085310486350254067e+00	5.847673023128609593e+00	3.035245336900756374e+00	2.699986459554505114e+00	4.698004425776957760e+01	4.726817764143115141e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455911113425622183e+00	7.300006306092438280e+00	9.686411844017802864e+00	3.486653742803119016e+00	2.954635147137477880e+00	4.635409824430692716e+00	1.411259088350664292e+01	4.695213039062203109e+00	2.412366391435407564e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.341968497265206839e+00	3.680655227744447977e+00	6.039420133592899198e+00	4.903131104767026294e+00	2.706051341328245652e+00	3.202655222585879979e+00	7.733699775680898725e+00	3.714743083445353733e+01	3.838309707239684343e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.550452203761682135e+00	9.329507960709305436e+00	9.436842423766542254e+00	7.144783893386057905e+00	5.179199231539808324e+00	7.071290743618089181e+00	7.586454470185059584e+00	2.597408315036810222e+02	2.599744170922151056e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.263441967398248877e+00	9.729854619157896067e+00	1.459253036537212722e+00	4.058076333093464605e+00	3.032449610460218103e+00	8.380156969940980360e+00	2.212825141611515889e+01	5.575389789436265175e+01	5.548812203166711043e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.130554962037783717e+00	9.553804923821877182e+00	4.770132253204566020e+00	1.488004795339384012e+00	1.199712391896899488e+00	6.989578936000942377e+00	-7.148792199038034312e+01	-1.150748299083267945e+01	-1.211856091120031387e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.020386005323471679e+00	5.308885429422792512e+00	3.490396512298240772e+00	4.425230263008266718e+00	3.865249355947984800e+00	8.408942011048374354e+00	1.625475755327578753e+01	6.815421247541644689e+00	3.746069454273585819e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.811342744064965871e+00	8.703692300775923485e+00	7.594596040043624541e+00	9.472201152280677050e+00	6.075175514362033624e+00	4.507343471116029399e+00	3.731934221439971111e+00	4.341354717366171485e+02	4.338784997637458787e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.641157732261509850e+00	8.544723860787096115e+00	9.867304859410387152e+00	6.829742847369007386e+00	5.593430132310584391e+00	2.349034860159257221e+00	2.393238856359548361e+00	1.895819847397241915e+02	1.906642419894477882e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.321606082489852341e+00	3.857753015001637031e+00	3.332956697127173573e+00	7.154846362905879609e+00	5.892476364098734543e+00	7.647856334219419239e+00	7.308949808278526028e+00	8.991344183829890824e+01	8.667266954094090181e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.463105799099039261e+00	8.501230666811782299e+00	6.873059580842231675e+00	6.632721978632038606e+00	1.964879209099085200e+00	4.191660025271207957e+00	1.238183193366621815e+01	9.950567161913008363e+01	9.957491859727375072e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455544078312374090e+00	1.341305374528941829e+00	2.854328265258195163e+00	2.806738240006683149e+00	2.372320229575162642e+00	7.064670802914041481e+00	4.213261411387450295e+01	-2.101300622493520898e+00	4.078530195485956966e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547248828059612169e+00	6.330649451000815553e+00	6.071895241200947702e+00	4.913806691924012426e+00	2.845426466896273876e+00	3.516962825349303046e+00	8.171479933932353390e+00	6.343625565205576322e+01	6.483352779167840652e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.647514940377535098e+00	3.084628226841840792e+00	5.233648815696562373e+00	7.762062893194614510e+00	2.812732154822594755e+00	1.722974973943116161e+00	3.355997909034037718e+00	6.041306775910478422e+01	6.120944391493400616e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.582764220748217099e+00	2.066698465573269861e+00	9.729594224161253635e+00	1.915700911039165621e+00	1.731485645775260318e+00	9.940325420541698875e+00	-5.064808143892147996e+02	-9.670791315745864480e+00	-9.566968024379303159e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.733229984414460745e+00	1.741561643108849200e+00	6.423739112661296602e+00	3.543359388280841404e+00	3.184155461669773146e+00	2.515738247671913896e+00	7.167161050079954521e+00	-7.741912512126130963e+00	1.723260548607682097e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.213378979193810991e+00	7.285127539469535840e+00	4.165733255340832386e+00	3.489095841403292209e+00	3.062378644304109887e+00	9.831100935839703681e+00	3.037931366637447184e+01	-1.532967078747707035e+01	5.403326412849341409e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.769927315689811653e+00	4.041335253397389415e+00	1.965866122758849643e+00	4.795751797477223022e+00	3.563494858251006647e+00	9.860405350485006437e+00	1.845396314031177454e+01	4.443954165173468596e+01	4.465885037469393382e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.831501961047868887e+00	7.535780689871259597e+00	2.390797646706599888e+00	9.884613636545278581e+00	4.601703806040656985e+00	8.202691995474788555e+00	8.961660889902869798e+00	3.073898068911229302e+02	3.058280315417500219e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.088743101979433803e+00	1.661365241692262851e+00	2.961915090235837322e+00	1.499095802690450174e+00	1.385158106061421091e+00	6.981340880392030712e+00	-8.211652877051612620e+01	-3.556970393845368505e+00	-2.116837851016005523e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.957491470980846415e+00	3.805923631662988527e+00	3.241085438188686219e+00	5.645746453163444478e+00	4.535493341674318835e+00	6.270624282468949318e+00	8.464722189348906412e+00	5.577554571543682016e+01	5.641240293495793878e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.049400860407871949e+00	5.877822065013067032e+00	8.576489395235077140e+00	2.679644628839011222e+00	1.267727589118754050e+00	8.810196682224933795e+00	1.093388785998851631e+02	1.193554990350156508e+01	1.254176037767609664e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.499382863793615073e+00	8.112588661520383937e+00	6.206945751025084945e+00	9.716787929770717369e+00	7.909236571957418249e+00	3.573203824062846312e+00	2.229442456727968924e+00	4.523505575440680104e+02	4.515599485971484910e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.353581865829722730e+00	3.892526297345264119e+00	5.619192316588497604e+00	1.982179144518923186e+00	4.437016957231398329e-01	5.268751746934140279e+00	4.468015496441434152e+03	2.621369416175619360e+00	2.366667983190312352e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.080907609351307030e+00	6.596607922837239180e+00	2.033461730547236890e+00	4.680006876206177502e+00	4.134010308843464543e+00	6.636215045096440335e+00	1.110711835488727317e+01	3.696239861064601895e-01	7.041444765147703322e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.284189537269574632e+00	8.979937861990197945e+00	8.804386518013034291e+00	7.594890821249347113e+00	5.353106963417388897e+00	4.760920152380172077e+00	4.773984238861774365e+00	2.858108318339880043e+02	2.870862762680050082e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.883692394868107023e+00	6.604398624596503176e+00	7.562554348429811668e+00	7.274826183197812490e+00	6.311992021713949796e+00	4.849802095239728494e+00	4.278575854795262146e+00	1.582084323219896476e+02	1.600767330616298523e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.780360754119223898e+00	3.044508112277982459e+00	1.656023405356904288e+00	4.819418202750572533e+00	3.552251524555606554e+00	3.933551267958550035e+00	7.757267723971393636e+00	3.346445290722324728e+01	3.140910852716467971e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.705247703654721114e+00	1.145650153600505261e+00	7.352999633832376425e+00	4.108815185108188217e+00	3.341873457046275586e+00	6.088509752287676768e+00	1.382476792154599465e+01	4.959690380081633876e+00	5.786777423200613946e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.907279129505013771e+00	8.759044185551136508e+00	5.966446383544361964e+00	4.511186715208353348e+00	3.862785884069615872e+00	8.706493528184383379e+00	1.625127380081452699e+01	5.537067395525483704e+01	5.324216513393687933e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.631770507657464897e+00	1.126298920179397145e+00	1.785962383185649260e+00	3.412967002300142827e+00	2.160786605946351191e+00	2.869551308338246898e+00	1.319590062510079420e+01	4.768898657217909509e+00	4.781196771111710042e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.796631220915518412e+00	8.905433811700474322e+00	5.136428215097306627e+00	2.873140907915202380e+00	2.505079331162105571e+00	9.386493115206144822e+00	4.950291534361920753e+01	-4.496979303477039736e+01	7.884242608922562567e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.851449418273240610e+00	5.682224046098469650e+00	5.375550611101877152e+00	5.327882390323273931e+00	4.690191228918389577e+00	7.218967077352587580e+00	9.763933389095003079e+00	3.734513719084805672e+01	3.722881767500899031e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.522433798562994767e+00	9.435036908010433265e+00	2.475189310462794001e+00	3.401032904761026376e+00	3.031737135201745481e+00	8.338170437587443473e+00	2.652603991681107587e+01	-3.709326575646411328e+01	9.380932150904725120e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.023987585832891511e+00	8.223445516906938479e+00	9.461055504952613049e+00	3.612619105119909690e+00	3.196464768366472420e+00	6.059365948982357253e+00	1.701175475207611143e+01	-2.424003060161588152e+01	7.649993521587792600e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.376872309031539565e+00	1.000458638247009624e+01	8.718089505827538943e+00	6.975243302623748143e+00	5.869736363188509110e+00	7.972983890100686644e+00	7.762013851929029151e+00	2.175121505274424010e+02	2.176917534903441833e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.268325586715768338e+00	4.134957093450186250e+00	7.093656592820829054e+00	9.701527331846543589e+00	8.756484678467996829e+00	1.188576030342241241e+00	6.671095008531457982e-01	1.829841359813319741e+02	1.837033239795859743e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.879938391486211335e+00	7.915315984554509576e+00	5.111842624043422489e+00	6.468175556022820238e+00	2.881812486181973387e+00	8.302821798421499366e+00	1.704748191341856156e+01	1.261432731442725270e+02	1.249502551907089725e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.697221400276524683e+00	4.623338881568369807e+00	4.697398389068133895e+00	1.723411609681342771e+00	1.092074227754612048e+00	1.417430417087850003e+00	-2.778143247956985107e+01	2.494446713277695959e-01	-4.771253457389124542e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407680808592376875e+00	5.306405706395481481e+00	6.850841869766878034e+00	1.727852724936738804e+00	4.725500626857523923e-01	9.026750585134415417e+00	-3.895683410115657352e+02	2.805047153271635896e+00	-6.601510625272628552e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.956519589518187274e+00	6.635820106233613735e+00	5.907083674789861405e+00	9.564936944506465366e+00	7.135521264921594664e+00	9.885104583382803511e+00	7.010548968903670186e+00	3.603017334942253456e+02	3.600565718629262619e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.410903162526991217e+00	8.987454339794847868e+00	1.564008089150444647e+00	3.626229504780914326e+00	2.912614236586839933e+00	3.684264981902282798e+00	1.116899947854598452e+01	3.538958106391945790e+01	3.586670529709527955e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.392353558714822803e+00	9.901774446058862367e+00	5.664806230431119971e+00	1.803566054477223624e+00	1.295582626598441367e+00	2.860710316207444759e+00	-9.519942149591142311e+01	1.840713010399909866e+00	-3.897973197743715534e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.450617699925160764e+00	8.052463194067437158e+00	8.216373824016304894e+00	6.409961225277149843e+00	5.600509393809735670e+00	7.929098142394772175e+00	8.288207388571441570e+00	9.524105480711426708e+01	9.676954335641168825e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.162790888705966807e+00	4.732254206913095729e+00	5.086426568351884114e+00	6.711279303860611556e+00	4.977887539376524728e+00	3.262306360739565925e+00	3.833577572177442327e+00	1.076588682814392399e+02	1.085248260659469963e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.484268243326817505e+00	4.787486195882637574e+00	1.535891032973903281e+00	6.810341580642046644e+00	4.919402933704490444e+00	8.696316909678980522e+00	1.018536614894256509e+01	1.174769052635320890e+02	1.199199844732913931e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.865329101668926626e+00	7.564132478938804915e+00	8.050958159508407874e+00	3.450184415730752185e+00	2.837528437696929640e+00	1.872071629189311581e+00	6.693435803500154435e+00	1.128433938933487823e+01	1.539082135513638150e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.303475368744569707e+00	3.103956847928040386e+00	2.742533629011871810e+00	1.118237232702894879e+00	6.094658803806515257e-01	2.110152305050481125e+00	-1.760759698240939031e+01	-1.823426632155511484e-01	-2.004232113461118736e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.201223884986241330e+00	2.100073410622686154e+00	3.300800325105394784e+00	9.691118418488844810e+00	8.547721447696295272e+00	9.886888543339654944e+00	5.827784020619169780e+00	9.632471360375639335e+01	9.637196613344383422e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.729323547765268865e+00	4.162557839406124671e+00	2.464132818078156539e+00	3.340071525289987076e+00	1.291437389909119160e+00	7.113634904087120958e+00	5.583025958786768683e+01	1.392937416934737271e+01	1.348208509448750902e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.827980695931277211e+00	3.691923527939910521e+00	4.057795203323836475e+00	7.125610616815085230e+00	6.361990849901526524e+00	8.710435905147893010e+00	7.527924371116008651e+00	4.928581653175309185e+01	4.877391309678100129e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.882445019074777903e+00	3.597602900945547244e+00	7.861829230751597564e+00	7.292472640158037755e+00	6.433284376493884515e+00	4.009037048724627184e+00	3.321193089691572453e+00	7.937717723765693734e+01	7.901896795793265937e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.892700895378121029e+00	3.043863636893670677e+00	5.737834829742485709e+00	6.459076527718726979e+00	4.148602409260130131e+00	7.059226152262470855e+00	9.762992714617860557e+00	6.496854331711894304e+01	6.625464841800678073e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.014088323172246175e+00	1.359855485718885815e+00	2.889207557209072519e+00	3.884170527605022460e+00	1.900724871618551803e-01	6.337909668944728736e+00	2.951961834337141113e+02	1.240095979960677441e+00	1.727845982795073398e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.268202251722383878e+00	1.157318902568734709e+00	8.952718978218397794e+00	3.447546671100059967e+00	3.073224256448972014e+00	6.405948876785765300e+00	2.032736018656240162e+01	-2.621922536884198518e+00	9.468270713359846269e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.267430748074432678e+00	9.940854293754874504e+00	8.878243192695753905e+00	6.316823511235996058e+00	5.467008491662860514e+00	7.106215307165391515e+00	7.573804262278732935e+00	1.460165244399706808e+02	1.468645466998326015e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.619252430773930662e+00	4.875035260367083900e+00	8.824239711040419820e+00	8.750527729561309087e+00	7.651136228177940701e+00	6.077927302543915999e+00	4.106289899187840930e+00	1.843784834806799040e+02	1.859151729562425714e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.922960665104181288e+00	4.435779553837634559e+00	3.094506225923432829e+00	9.558686305509313641e+00	8.328606927961061501e+00	4.860758019482724457e+00	2.903898829184743846e+00	2.051649739465764242e+02	2.074071703032094831e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.652670315226070219e+00	7.109408974048735175e+00	5.049531684430903056e+00	2.006983401835735314e+00	7.871976219100146333e-01	3.413280161850249073e+00	-7.436296612351097792e+02	7.688444189387637628e+00	-5.393658911918065790e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.217575071467610570e+00	2.946535022843142393e+00	9.902680803732822667e+00	2.394424084503369077e+00	1.861835674577556166e+00	7.915370655415313372e+00	1.053734260188935252e+02	3.296523346926974796e+00	8.279568522982546641e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.097645138708442936e+00	9.498767048162923388e+00	7.955543510011661823e+00	9.636624359112550664e+00	4.852873026304835413e+00	3.151696803746104614e+00	3.183714799304613319e+00	3.930527138302684307e+02	3.906460980870995172e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.758214120674084668e+00	8.027706368865922926e+00	1.316922190771089296e+00	7.673431521548165435e+00	6.777858201632972701e+00	7.203444997955821272e+00	5.786392756262404014e+00	1.772593995023320588e+02	1.774010739937396863e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.736550573165912326e+00	1.861881801773317191e+00	1.523816317387981512e+00	8.933763875600059023e+00	7.621838781110731098e+00	3.110604638615361406e+00	2.140034957768842006e+00	7.704738687808269049e+01	7.802076800849859239e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.985321755561129553e+00	4.656523317757072178e+00	5.203003808569888200e+00	2.779536479212063593e+00	2.093796844118109846e+00	6.677356195239418923e+00	4.293203826224416275e+01	7.644480175335554684e+00	7.436068669446997070e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.629492222289507852e+00	9.002040953317948180e+00	9.114054919179382708e+00	6.235498692582816638e+00	2.300076903979979548e+00	7.738971720650337005e+00	1.980576025979511812e+01	1.133082801631118741e+02	1.121957782096994549e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.842422969139255517e+00	9.483506897028348703e+00	5.853516276455716927e+00	7.328413965349497516e+00	5.375931221325613407e+00	2.984356461342051237e+00	3.047185059409240893e+00	2.784325900366522433e+02	2.766952304894163035e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.924677258412734293e+00	5.163637743071519459e+00	5.521191201790559333e+00	7.094547633543714760e+00	5.302216550078411750e+00	1.519749838237407502e+00	1.630134326685511059e+00	1.418101729376470530e+02	1.426197404163178817e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.534686926614090119e+00	6.561856461490470416e+00	1.937419215726378985e+00	4.763971253137457396e+00	4.042897996025670793e+00	2.166133417499628067e+00	3.762173231641875226e+00	2.347416816178661492e+01	3.321358654057121385e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.755984153515901980e+00	2.585930421748505736e+00	6.941452230594251205e+00	1.217930992864732609e+00	9.883380268776236210e-01	6.401681436992054941e+00	-3.516571139340885566e+01	-5.775059560248005930e+00	-4.277270132642031264e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.012522799435588539e+00	9.982693273399503298e+00	8.345935374801998208e+00	6.280604778937067145e+00	5.554383210127824100e+00	8.691101290871069196e+00	9.323042624522809518e+00	9.624859485161336181e+01	9.671649457076883039e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.218944203899479106e+00	3.112964121122742345e+00	4.331916906781611232e+00	3.214090360853807837e+00	2.669252426184246740e+00	1.310113246727222958e+00	5.619062550497316622e+00	6.297924523333195523e+00	4.571178740055200862e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.085350983378944534e+00	9.545049878684743305e+00	8.011263894700391575e+00	5.015898488718164572e+00	2.618333960496116664e+00	7.660256005884854780e+00	1.918505415701374872e+01	9.865834268008009644e+01	1.005202082326052988e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.486110323048562165e+00	6.751328406399102811e+00	9.776588057860049474e+00	9.686203678657120619e+00	8.257955768315726530e+00	3.995409090266129670e+00	2.302133793294646846e+00	3.370370485194807770e+02	3.355491002128314335e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.959097407361318766e+00	6.440600904244366376e+00	2.778899999272018473e+00	4.560836972686276525e+00	4.007466984857745551e+00	5.359188046730501753e+00	9.431340250243476220e+00	1.789319387378660409e+01	4.121801343165183340e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.097735887446952496e+00	5.563506790445613248e+00	5.777451983706303196e+00	8.618960204912541556e+00	7.146513080802702866e+00	9.340463693675149059e+00	6.852381437161088051e+00	2.217804686073117750e+02	2.227673642879425131e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.039522929780289928e+00	3.144156869949094268e+00	3.586639309319451741e+00	2.722557542158857924e+00	2.366814712578641178e+00	3.920644294322666479e+00	2.626573014569083497e+01	-8.508933184528522986e+00	1.788700835906729836e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.410096693049571748e+00	2.567418810553786290e+00	8.061937538589837970e+00	7.054944163269335711e+00	5.733142478514704266e+00	5.219586505400910070e+00	5.052608629663120077e+00	6.464909140173925550e+01	6.439112697732790025e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.742583496156670186e+00	3.031407163444654884e+00	6.135862510159507899e+00	9.755015611191348412e+00	8.028761312186379229e+00	1.173731213776576299e+00	7.032882479791771058e-01	1.682704250024641794e+02	1.668557698673912171e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.920313981560925143e+00	2.707754916288915403e+00	6.712113340180561494e+00	1.911936136930447061e+00	1.546470745893678167e+00	1.710526564263151750e+00	-1.052732734244710429e+02	-3.288357489049198445e+00	-1.991493450280974464e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.180259810529540543e+00	7.968288782128600367e+00	8.158894441870424785e+00	1.085145835792486801e+00	1.892253471946823140e-01	3.366575601170856302e+00	-7.718008183756595031e+01	4.585401085705470559e-01	-1.661372168693267204e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.944741202760184473e+00	4.118473930612326583e+00	4.491239770465877967e+00	4.958140337024689259e+00	2.421906197292531537e+00	1.126202808033316183e+00	3.397884361316942492e+00	3.920887358153098035e+01	3.869178524924795681e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.376923445487266529e+00	1.592561183215404963e+00	9.142271674025053585e+00	1.785681156621503840e+00	3.930951822572683607e-01	6.610445738087099343e+00	-7.287092655654397504e+02	-1.413805583909336860e+00	-1.256219179416874887e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.674918337065146368e+00	9.678782362466835210e+00	5.750506919232573289e+00	7.721231887621078371e+00	6.585424165290088894e+00	4.907982051137772750e+00	3.955150458168627647e+00	2.790215443422547992e+02	2.795713370283324934e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.756617728810170753e+00	8.961019539632069097e+00	2.432294868083444417e+00	9.233364414410928589e+00	6.802379529353349774e+00	5.921123671159175927e+00	4.449456077361313433e+00	4.461491608996851710e+02	4.457725027466902361e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.659835303921614269e+00	9.306236559461231295e+00	7.262738632745638689e+00	4.942062017394181161e+00	3.987942443100479739e+00	2.470390880263559463e+00	4.296690997680209456e+00	8.048333990643989466e+01	8.031858449600599670e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.232870793493995976e+00	9.936704750872422665e+00	8.111675536625794436e+00	3.279226194763229074e+00	2.984226984146254757e+00	3.625321383238869988e+00	1.241306218906555792e+01	-3.763161520480544908e+01	9.102178100478006684e+01
