G	c	dx1dt	d2x1dt2	dx2dt	d2	d1	m1	W	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.016010849256991921e+00	2.555991319386894833e+00	1.341953537278725905e+00	5.687181615364872656e+00	1.249784881217894883e+00	7.036292193393632877e-01	7.966883453683165861e+00	1.013136572443425365e+01	2.561853998772775043e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.472242843644504973e+00	9.514808710225180377e+00	1.518276358590739283e+00	3.347837084831347454e+00	3.314431747031835851e+00	3.493967011303145576e+00	1.214870344596039686e+01	-3.105895398200159008e+01	1.087277197885361915e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.071845569844160906e+00	8.793995096593491212e+00	9.083584199133092341e+00	4.304920405744740997e+00	3.219042474990668534e+00	7.315886204226664802e+00	1.924709063874808734e+01	-2.901652269005467133e+01	9.015291157974844793e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.454511391601565951e+00	1.129562482235565657e+00	2.425649166372812360e+00	4.724326223933761781e+00	2.486768564963852235e+00	3.031929871768235252e+00	8.338128124820821441e+00	3.397940442635913882e-01	1.746186375679730673e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.011782961877429887e+00	7.155846583297945429e+00	6.544565584791991242e+00	6.674689668455694225e+00	4.881959122347810265e+00	7.435502555751831721e+00	1.001825684846184217e+01	1.549000240890836722e+02	1.799730533479911969e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.899701948880608615e+00	8.805710878821461307e+00	4.362058887306151433e+00	5.811955577080111013e+00	2.533258145939646599e+00	3.669069204115022131e+00	1.034466226020517787e+01	5.455431205584666543e+01	6.020170624376179802e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.601326456275613097e+00	2.039331777633609732e+00	3.746500063502451461e+00	7.442413370026254249e+00	5.717622248261942985e+00	1.004531658747028011e+01	8.475579832382535983e+00	8.327143912327277064e+01	7.751101144393658160e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.128728187833975660e+00	6.288784311242517688e+00	9.808054360983073039e+00	3.953538360384329042e+00	3.958970988280403613e+00	9.802579948506332741e+00	1.595259951277355626e+01	5.301101655891699949e+01	3.975828131975509194e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.125983889533614501e+00	8.790075687666242032e+00	8.838039580505787640e-01	1.072458117620798346e+00	9.611990175199092157e-01	4.077612490882945195e+00	-4.747377071685496475e+01	-1.950608751738776547e+01	-8.334118114454998505e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.288025004048551914e+00	9.682128583436190317e-01	7.093427235049770019e+00	7.905111779868223998e+00	5.849911126867363365e+00	3.325198022813069088e+00	1.373407583921300246e+00	4.634021837748718298e+01	4.690052774108458777e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.036864885960000926e+00	6.060521715176084179e+00	9.343779972000220368e+00	4.393994849825955562e+00	2.894558679181648220e+00	5.371766000670176844e+00	1.253207972339523302e+01	6.939413923299494691e+00	1.994866234445010278e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.111190453062998351e+00	4.754392051704601663e+00	5.114160856254100551e+00	4.794026991514434677e+00	2.589193393762572182e+00	1.959362655116299035e+00	6.395525561838464768e+00	3.504477291221792257e+01	2.185212513198647599e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.753087475959215880e+00	9.843517136173570492e+00	9.540855204281225355e+00	8.016757745122292889e+00	5.319899897987588666e+00	6.789970020571957754e+00	5.971141471849596982e+00	2.464853184480105881e+02	2.520830658999578020e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.983790519272536912e+00	9.464255896104608823e+00	2.086077761380935591e+00	4.227276034571507246e+00	2.698502837148478939e+00	7.422277215828767538e+00	2.306108570110663436e+01	4.987296659846329305e+01	6.445815305860266164e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.995506114543227127e+00	8.998225672625412841e+00	4.734875343234574707e+00	2.095739383041523851e+00	7.338515107152477901e-01	7.419015005828266673e+00	-7.097186277430280654e+01	-1.712348743700450626e+01	-1.977004888914736114e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.026211296922026506e+00	5.273985557489960563e+00	2.523299891987998755e+00	4.574878333060580005e+00	4.024319717484279302e+00	8.014574415543085806e+00	1.537947944214619334e+01	1.177748529752608952e+01	2.221832001403966572e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.469181721399182461e+00	8.749185966602004427e+00	7.637613655232149412e+00	9.705338424088195026e+00	5.891915649797648591e+00	6.217718795177772151e+00	3.718860700819262899e+00	4.364587201061042379e+02	4.237935779045179174e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.208692516480306622e+00	7.891104514650097101e+00	9.414263795451590866e+00	7.183080087384536405e+00	5.434335512204507168e+00	2.124741255968709552e+00	3.519368261875968962e+00	1.773786273174405324e+02	1.890653253019983708e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.684950266942306207e+00	2.453001232149064847e+00	1.862371133620812858e+00	6.736531762716676752e+00	5.162873259273778714e+00	7.699493991792500047e+00	7.561870639097794111e+00	8.593155189669376171e+01	8.235617127246155178e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.951674990367352258e+00	8.167575049201923676e+00	6.842910237379031813e+00	6.389710775188954806e+00	2.355929194495055334e+00	4.025158064511517253e+00	1.381756125463556373e+01	9.579578518770904338e+01	9.735046767975364901e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.236969971532030144e+00	4.633391094541532418e-01	3.068725862381673775e+00	2.980152156649551465e+00	2.568090482628167859e+00	6.775173601241754717e+00	4.204044339458356205e+01	1.430978806606696807e+01	-2.754934335321578942e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.179510889207960656e+00	6.461770243544479264e+00	6.738260216108145073e+00	5.815801296818182919e+00	3.167064959815868441e+00	2.756821503868438050e+00	7.731762024395798960e+00	6.659252758440673858e+01	7.313570675314808511e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.522782041485530424e+00	3.169149089090871119e+00	6.145466347164884269e+00	6.924390624681595163e+00	3.019200325987006828e+00	1.033775995585450413e+00	2.468708577566739670e+00	5.261254421559982575e+01	6.559051428672745487e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.828609454212072549e+00	1.543688588468163925e+00	1.010747196822144645e+01	8.138817225037233705e-01	1.108237749705810016e+00	8.746077676142624213e+00	-5.064129949247968625e+02	-1.644073367516388373e+01	9.330429186044987944e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.947290199299153812e+00	1.395181255942011145e+00	6.992228841473438372e+00	3.357900539717509236e+00	3.230622328371148377e+00	2.702924044648073565e+00	7.832410110650835477e+00	-1.018629902175878854e+01	1.482111832894584857e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.887017251106551718e+00	8.247406531999407875e+00	3.436265071079416700e+00	4.044908205751867492e+00	2.822967268092060333e+00	9.664486068549797082e+00	3.035303624967680136e+01	-1.158866628537191268e+01	5.129570708572159532e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.463262405689977008e+00	4.490090741517712480e+00	2.922377752657804528e+00	4.915982153990501757e+00	3.198291111108934270e+00	1.084875661112373102e+01	1.825394599939193085e+01	4.776181117276105681e+01	5.428772105247828250e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.856087831666068944e+00	7.271305679977378311e+00	3.061013589194708118e+00	9.190316523781440594e+00	4.794626265776521734e+00	7.466686263322003470e+00	9.816624282130062440e+00	3.087369239023944942e+02	3.105694318955829658e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.094281392691899946e+00	2.863259740031940392e+00	2.825143991891966966e+00	1.650339199260058676e+00	2.043374802231995524e+00	7.738947487988881768e+00	-8.176915487282514050e+01	-6.015444617699202468e+00	-1.262090334602974551e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.697890336627527752e+00	3.171738115842501315e+00	3.635088917713027890e+00	4.730185488872077570e+00	5.120475523207342228e+00	7.056664918983808654e+00	8.384962743498478588e+00	5.427117386160142587e+01	6.026342411669997290e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.100774037144120587e+00	5.403306897151093580e+00	8.976390122706705554e+00	2.954738556477489286e+00	1.616144507909491379e+00	9.490512669795075240e+00	1.088527900906165229e+02	1.150448310256487794e+01	1.603228357418488059e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.165344283684764726e+00	8.055027725615982348e+00	6.862805758727891892e+00	9.568757135855079810e+00	7.939771806898036743e+00	3.732848561789602115e+00	2.096856754875079165e+00	4.379662568899806274e+02	4.364937899052884518e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.758021079865433212e-01	3.017049454636558270e+00	5.627081753790596608e+00	1.975324268250830517e+00	3.915291995002231906e-01	5.024912013419638335e+00	4.468338805221192160e+03	2.028451109191549584e+00	-3.214404496651216192e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.623437859172012665e+00	7.628999261715731173e+00	1.620876191059155591e+00	4.863660553007101761e+00	3.767825172562491165e+00	7.269577146605894491e+00	1.064232580997306599e+01	-3.529382951212359121e+00	7.201655647189095077e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.213816909455915027e+00	9.075690061662323060e+00	8.470697215002173763e+00	7.752311993152450675e+00	5.238296216946716655e+00	4.269608429373143998e+00	3.865746364418245484e+00	2.734200853856318076e+02	2.994337485424887291e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.594333349854869297e+00	6.103307837732049990e+00	8.000508221810498810e+00	7.047985722237126716e+00	6.648437468644650572e+00	4.994831106936901577e+00	3.889371377858831913e+00	1.781795678596213861e+02	1.649016615400983312e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.318104082485725748e+00	3.345746125190168119e+00	5.489297202874900972e-01	5.364091163933428774e+00	4.267976946457809007e+00	3.948732731714940325e+00	7.649645527007517209e+00	3.432923143555921541e+01	2.686153842482215737e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.751119946036416408e+00	1.300860173176396462e+00	5.715636364375333400e+00	4.550127026469627189e+00	3.068542691936748223e+00	5.592536228894102734e+00	1.491979152498239181e+01	5.396538145188362279e+00	-9.449421890614706498e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.140317961286238635e+00	8.661407727067697238e+00	6.385617100197908513e+00	3.618024764817093786e+00	3.010741880261767367e+00	8.806621487265006820e+00	1.531030105031213395e+01	5.139875032110299458e+01	6.140483995640863668e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.777445770567273264e+00	5.191088905000932341e-01	1.887266111297400073e+00	3.253847367933800250e+00	1.898741745942099435e+00	3.217830830896134309e+00	1.323757924634211136e+01	1.101170738850523101e+01	-1.622010337859158113e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.668469145336345605e+00	8.073327987334399936e+00	5.134900580923929425e+00	2.263196651376992552e+00	2.915140044516149498e+00	8.902880073644073633e+00	4.927082574551446470e+01	-5.502129062407629334e+01	7.139938089983382952e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.304248435995722488e+00	6.976985663531261039e+00	4.641389225757957426e+00	4.660909824214248154e+00	5.502133165138899606e+00	7.452413948838925606e+00	9.673500662581108855e+00	3.410797523090565164e+01	4.903005736706818851e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.974043439993550919e+00	8.699061805044989271e+00	1.547829315667583749e+00	3.706491720922580058e+00	3.577111686102220744e+00	7.195318868866950268e+00	2.767136727022003129e+01	-4.550788603886618944e+01	9.708628144868876575e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.592745905417741525e+00	9.133653783628751910e+00	9.160918471211278558e+00	3.360193108454257338e+00	3.702741664520223352e+00	5.434246781497530598e+00	1.707438504782077260e+01	-1.875485659795968729e+01	7.020753999709349102e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.057780671537061679e+00	9.511454319355719278e+00	8.849493770062933251e+00	6.833516916350862225e+00	5.489494192327012634e+00	7.766536477377359304e+00	7.076788081603369918e+00	2.097639334583361119e+02	2.058204438792811573e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.240961353245259247e+00	4.595913761801039499e+00	6.697767146947565919e+00	9.354310393372374577e+00	8.344581887090319228e+00	1.340443311359570622e+00	1.312958011187036700e+00	1.915277956161696125e+02	1.900746343348869800e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.888693351933421916e-01	8.163622276968018454e+00	5.657664015230216670e+00	6.633124680104326210e+00	2.324749131058992724e+00	8.838935035266180407e+00	1.762089998812155400e+01	1.239691564622791731e+02	1.254518774459486679e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.228532191450145916e+00	4.987561006636260785e+00	4.179091546967164561e+00	2.060029836192845742e+00	8.153326768263966517e-01	1.406362927335437218e+00	-2.850417236071035276e+01	7.772755614292187865e+00	-4.727629525482998751e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.929006092997649358e-01	5.726111520511107500e+00	6.571996947960408342e+00	2.855092955183532677e+00	8.500798701068047469e-01	9.317842134789135145e+00	-3.904567055546403935e+02	5.737549775172338329e+00	4.217816560793359315e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.423720353426992880e+00	5.751010114727956868e+00	6.297169938299750136e+00	9.464840826312329369e+00	7.775146891842883434e+00	9.840196603870920100e+00	7.343160627681408315e+00	3.685836593225359934e+02	3.615235241965039563e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.922923169480294181e+00	8.486832220536530969e+00	1.352338612067098378e+00	2.891534352982692901e+00	2.996054067729125414e+00	3.867071364830201752e+00	1.116961852154268087e+01	2.862911925414786651e+01	3.691601474853386122e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.991224382274396909e+00	9.095684833423140603e+00	5.431772598910908911e+00	1.555826297694142379e+00	1.195772602101015769e+00	3.084550045255863626e+00	-9.550027657497071232e+01	8.650502264616827475e+00	-1.509839351513443617e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.464154300704398892e+00	8.019771848446717755e+00	7.902320659216812260e+00	6.849946616605201655e+00	5.211020046939723649e+00	7.611009387056174802e+00	8.918046426906506952e+00	8.147485641230626641e+01	8.739973288741215640e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.908363172561269305e+00	4.023703977418460198e+00	4.675446708613849367e+00	6.194577151172590668e+00	4.997580283748194852e+00	3.083663502663334555e+00	3.295457679391331496e+00	1.085308756278095643e+02	1.147735467213436351e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.394597469249161392e+00	3.690125621283693924e+00	1.663173592979616311e+00	6.034212066914856010e+00	4.979858974474169031e+00	9.116947594303779212e+00	1.045202066629600424e+01	1.146971782522463172e+02	1.240066102915753277e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.846998300405754634e+00	7.506128369055121929e+00	8.343589550430397850e+00	2.999631110929141364e+00	2.245079234229595322e+00	2.912618118953047563e+00	7.452612972862186602e+00	-1.251303356696437774e+00	1.957111778034987282e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.072494027616521794e+00	1.920049227474796227e+00	2.937697491887334866e+00	8.472651645715130186e-01	1.002121031042742638e+00	2.790944564089698154e+00	-1.791282072057843067e+01	-7.174513743025134893e+00	-6.893713562301098108e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.711815542334496953e+00	2.138207107479316083e+00	2.987352394856633175e+00	9.099048657035799792e+00	8.338060573261856234e+00	9.197340366576350235e+00	4.482084406082916139e+00	8.943716430545617868e+01	1.013219619564345066e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.696866580933901858e-01	3.491960529009078940e+00	2.371100374155729273e+00	3.375765611809605105e+00	1.651252517676302212e+00	6.451451570574452177e+00	5.564630618374305016e+01	1.170530211442725843e+01	1.001964937310256865e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.514202320763605059e+00	3.117523314410117319e+00	4.853155154660551140e+00	7.041458862450168610e+00	6.363004060534197315e+00	8.330229414798672849e+00	7.684915703061133918e+00	4.470940716636268775e+01	6.038674729011270159e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.576937460988238726e+00	2.398142157458575952e+00	7.026090828950361633e+00	7.787165924750384605e+00	6.552301013702148680e+00	3.972846337392519800e+00	4.076287950590121945e+00	8.049102408070234560e+01	7.327182851830639265e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.335808604978584668e+00	4.020447321301188204e+00	6.715796188338419626e+00	6.248706082443900911e+00	3.883058083384465675e+00	7.114638681773819862e+00	9.465872653531341996e+00	5.913998812540631889e+01	6.118361197953768738e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517659421715956025e+00	5.649963739911390004e-01	2.898993294138291876e+00	4.118267960645598080e+00	4.345282806165148837e-02	7.023750655368356632e+00	2.965597194549294500e+02	-3.010916008211937722e+00	-5.136506493876592527e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.364137361930859882e+00	9.583658540302704143e-01	8.801011184229583506e+00	3.173381617877984784e+00	3.283034537217100368e+00	7.133792550557195078e+00	1.934527670325709892e+01	-4.886708729025363240e+00	1.615920960769572901e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.731729027077058447e+00	8.892729425317716263e+00	9.442658986786096165e+00	5.767512959528457550e+00	5.460139443877483068e+00	7.145878154315195019e+00	7.669742467069243119e+00	1.485553249810202772e+02	1.467835520005386059e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.889744519335019746e+00	4.385063182966651318e+00	7.693733543657178764e+00	8.500904055529954206e+00	7.191677359130962621e+00	6.054207421084580432e+00	4.017104791906931816e+00	1.924163541249099580e+02	1.859288844923040358e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.719436339611684517e+00	5.433505560789614997e+00	3.911330269774122126e+00	8.644574775979796399e+00	8.366180795490310018e+00	5.143030409578851270e+00	3.939588394052543130e+00	2.127931336761070611e+02	2.024869218614544195e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.083311992337823604e+00	7.282316480923254787e+00	6.086925567498482792e+00	2.921180500882888165e+00	9.346522530047101096e-01	4.062424470083835892e+00	-7.447878044469373435e+02	8.133402677340292541e+00	-3.975907977733071252e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.657197480420220081e+00	2.561717796455098561e+00	1.046564761536221333e+01	2.470597973343026776e+00	2.373808989618908072e+00	8.218141432370797972e+00	1.057474399033863648e+02	4.974942473562193435e+00	8.956355333855502421e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.104955665004296650e+00	9.530639421027782276e+00	6.787303566578814618e+00	9.072042718311985610e+00	5.309862029767588254e+00	2.801391119112506267e+00	2.993349980250463727e+00	3.953934442347367053e+02	3.859817017797485619e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.986060348896883099e+00	7.765257396255806910e+00	1.666453619370731998e+00	7.424384097066090149e+00	6.732997076074678233e+00	6.897697271180230238e+00	6.914193584869268605e+00	1.746120394703793295e+02	1.782606357244416131e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.103415355101542872e+00	1.753284012024006966e+00	2.495704366445873124e+00	7.620416268129782011e+00	7.375381322382859040e+00	2.495055340451695525e+00	1.499543482247154724e+00	8.455248537760320460e+01	7.864554971198229794e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.959289531642108617e+00	5.172052733890749820e+00	6.027234511188966692e+00	3.600162960638725984e+00	2.022970225369121078e+00	6.733362807878832790e+00	4.329696386098368777e+01	1.048643077903158805e+00	2.908684890488077102e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.473671321109721877e+00	8.727869801480400369e+00	8.405484034666354631e+00	7.011796474341687180e+00	2.079610171628151871e+00	8.063114671292812119e+00	1.918857716734604679e+01	9.574956165581181722e+01	1.068230050964325102e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.289241331934759760e+00	9.624972883234084620e+00	6.409513005930815410e+00	7.368472820166386050e+00	5.587473444421160451e+00	3.368691348382695683e+00	3.171896506497372314e+00	2.685605396209146534e+02	2.695361442550150173e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.102409520164886025e+00	5.338179728675616964e+00	6.471763977067013229e+00	7.293943904428588532e+00	5.722295876421316763e+00	2.166847583092164076e+00	1.344284283560516435e+00	1.538000031918577974e+02	1.449850012440309399e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.937778197302154837e+00	6.339262596804937644e+00	1.965533243059107926e+00	3.987124188274848269e+00	4.549430414311033566e+00	2.985080617527911429e+00	3.475773764581094216e+00	2.116732905764920858e+01	2.495060925214051650e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.711749937382972320e+00	2.093898420159041152e+00	6.108889946331581555e+00	4.916719629538489622e-01	8.054368684322749106e-01	5.705036084853565725e+00	-3.663865796652658702e+01	-3.211416094028590074e+00	-1.486261418976274840e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.971785872905758907e+00	9.628349959175549699e+00	8.856481536058478099e+00	5.327524382874021747e+00	5.347240796242200389e+00	8.865489648803647427e+00	9.465396179397217225e+00	9.438539610279548242e+01	8.393329749074126767e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.880434111560362886e+00	3.474012954992443447e+00	5.005683717025684487e+00	3.190721648193382887e+00	2.486138493034033115e+00	1.644233745460324192e+00	4.644063996931230953e+00	9.857402425205510355e+00	-1.475448432319614867e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.902523625470474711e+00	9.919856568841829869e+00	7.903640762576812584e+00	5.626666519094462693e+00	1.849685448017031053e+00	7.567083106572504825e+00	1.841812247100057220e+01	1.002803949073919227e+02	9.310903128886069169e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.517146743172220980e+00	6.213847132770281334e+00	9.022813890219280708e+00	9.410780674460831108e+00	7.842867157858283811e+00	3.620672838168946139e+00	1.337996998547712924e+00	3.361112660748904659e+02	3.253622831021499451e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.929286955093235889e+00	6.324438718463196274e+00	3.376053679997229384e+00	4.779538666415872328e+00	3.992458712998864456e+00	6.093637674908959134e+00	8.618629127973511217e+00	2.223899951361803318e+01	3.788300237366753009e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.049633174948368719e+00	5.195334437726041088e+00	5.285457214703338735e+00	9.088093995656036483e+00	7.295010733686911664e+00	9.039128318058068601e+00	7.203411302861539411e+00	2.181536024169110419e+02	2.010605446408031014e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.387836254112180256e+00	3.521054305627798531e+00	3.803642636251263198e+00	1.817678779416599832e+00	2.552741816575198719e+00	2.793462704868747259e+00	2.651711216167069196e+01	-6.237267542913338403e+00	2.099355619082382063e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.007239416743733074e+00	2.326614700149431059e+00	8.996054934591143137e+00	8.051218332800265998e+00	5.445988556258515523e+00	5.198965679129181616e+00	5.515366607473726646e+00	6.312683220392229089e+01	5.962751275349342706e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.894902438659416433e+00	4.208784078326484490e+00	5.282409784174298295e+00	1.041956356498311997e+01	7.880803134503340246e+00	9.935786298430558938e-01	-4.913415938819720719e-02	1.664296147681707794e+02	1.636842004958530197e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.283188943274727656e+00	2.799164071674660637e+00	7.212477407278650610e+00	2.195227331192368680e+00	1.414280955957269326e+00	2.746266506476449099e+00	-1.051990460994256438e+02	-8.641755342665915052e+00	3.102365316152047914e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.926531557340032341e-01	8.673823296661907989e+00	8.067160041518539160e+00	1.575126542649971206e+00	4.835438885380211049e-02	3.594058065696128956e+00	-7.772081763208913685e+01	-9.961668844322313365e-01	1.686446023281798157e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.238471733631159033e+00	3.586683524843817139e+00	4.463983801718740096e+00	5.427925190069767147e+00	2.689059023004479076e+00	1.084395142125002209e+00	4.194413224695690445e+00	3.491844577860717891e+01	3.371980108293586653e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011082866005216019e+00	1.527105304104801275e+00	9.519798233020363654e+00	1.992046307187108622e+00	-1.166179365506413435e-01	6.575151987816691523e+00	-7.283394258527183638e+02	9.810248573465026212e+00	3.209619223819916378e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.263603006757340275e+00	1.006471036130185404e+01	5.371328427888295565e+00	8.508639627724221555e+00	6.128010716972768890e+00	4.724068904998239837e+00	3.484570849068337139e+00	2.663648165112629727e+02	2.935330566704394073e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.439886395723916745e+00	8.379231942188020810e+00	1.772788787894708395e+00	8.985895929070883525e+00	6.701431963034661266e+00	7.140967818549322388e+00	5.200341708918177375e+00	4.539467203703896416e+02	4.378897871127813346e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.205219796164166191e+00	9.361087517410780379e+00	6.277921879831351859e+00	5.156184493145265613e+00	3.482702260375152736e+00	2.939757213913805955e+00	4.682752958831139622e+00	6.570894316374015887e+01	8.635910496604964237e+01
