G	c	dx1dt	d2x1dt2	Fg	d1	Fc	d2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.562129429141972725e+00	8.021781898440213388e-01	1.308196327053826380e+00	3.068275067044437421e+00	1.265233202182225680e+00	9.377751519105355982e+00	-8.754562807164913141e-02	-1.661813655037011506e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.623500541101211780e+00	8.293831124400542265e+00	5.370855047698285034e+00	2.721931551276328243e+00	5.139867603789367223e+01	2.735779175584670497e+01	2.949725142149245416e-01	5.068878705201206536e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.267557498084409318e+00	5.335017541790417539e+00	4.876374517295641198e+00	5.509071817756338696e+00	1.485828514274468937e+01	4.226973984524431671e+01	1.750977945083994902e-01	5.591415710081754753e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.502960111442877889e+00	9.551680922225701309e+00	2.196226172730718407e+00	3.653715148459296458e+00	1.931446387297751244e+01	3.108962890825201697e+01	1.092674516018211361e-01	2.156375374581435356e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.147367645082844945e+00	8.197886112987877283e+00	9.063282308641499085e+00	3.534938813504290067e+00	6.280690803684014156e+01	3.129322399026809620e+01	4.215642191085218204e-01	9.076767182230174313e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.986730625616967671e+00	9.922948334819984950e+00	8.706960915873269258e+00	6.799503727752625792e+00	9.534696194561339766e+00	4.512226285803046011e+01	6.361621454630496386e-02	2.709817917579855351e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.411462486599377897e+00	4.053883803162623423e+00	7.072565571768962833e+00	9.358979951018586263e+00	1.480815581551454052e+01	8.777581160827429585e+01	1.685840343093406579e-01	1.032856743941673017e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.939973303861672660e+00	8.464270622136099931e+00	5.689759697167949604e+00	6.575009122133007367e+00	-3.772505657509627852e+00	1.143852087491012881e+01	-1.417325274479994124e-01	-5.736666944702180970e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.656049174768635002e+00	4.388481177953421408e+00	4.958181487930586329e+00	2.049767677250585063e+00	2.016529290321248169e+00	4.207951998992383480e+00	9.765660852792598656e-02	1.069102031520319240e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.971286842011271467e+00	5.576960786948935933e+00	7.256774593057476075e+00	2.374559617735309214e+00	-3.753650953768656429e+00	3.235916805999210499e+00	-2.738067300274779070e-01	-2.834698726887229459e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.308472716048944218e+00	6.648081268050890280e+00	5.988566916205118495e+00	9.667407903741567665e+00	-2.570198370812700528e+00	3.548909217032341701e+01	-6.320099995758290956e-02	-3.090452877988105751e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.710357474624252916e+00	8.846143230241031219e+00	1.290744095525224067e+00	3.661845577195455448e+00	1.449230898341867801e+00	1.655143636980905342e+01	1.226764588866401454e-02	3.821605591664120061e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.635037282339366183e+00	1.018404211700497974e+01	5.647892116859499545e+00	1.579638861330841193e+00	5.563877429723564916e+00	6.793344613004388854e+00	9.364273148060232865e-02	1.021250919944661772e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.605198288311591170e+00	8.321274935142843887e+00	8.421189678239725751e+00	5.882853387343193852e+00	2.320008078769912174e+01	5.129120234881101226e+01	1.552602640512860399e-01	6.536456474909250858e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.258465820455196393e+00	4.693268493118367246e+00	5.327467855626982995e+00	6.660736342731668813e+00	-4.799760739600922310e-01	2.628208469366780520e+01	-7.521096726401333733e-03	-5.908730695864528037e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.677432922144987515e+00	5.014517480007318895e+00	1.337184437967049000e+00	7.472706782247628965e+00	-6.379422908845714391e-01	2.398857966059915015e+01	-7.114104385527203478e-03	-6.642605377880137496e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.119206447207335309e+00	7.739459926121793565e+00	8.211449219161902846e+00	3.750587435001423220e+00	1.892224996030326167e+01	2.079351687687675110e+01	2.286518980373415943e-01	4.392815182784656436e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.071881625580683561e+00	3.151063008075383642e+00	2.554681273631253191e+00	1.438215239015685931e+00	9.519941712308166437e-01	2.842333304464156996e+00	9.320045470959906209e-02	6.401468503537364185e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.300739787633903077e+00	2.051082122899366755e+00	3.039556743553415874e+00	9.751615342768653605e+00	4.602822661813576133e+00	8.042508621197323748e+01	1.353244789738524689e-01	7.832767327295598214e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.621347420487334823e+00	4.000224410403696140e+00	2.174308461783556190e+00	3.355349102116894855e+00	-2.834727049936560661e+00	3.873571682033383645e+00	-1.175439032713181259e-01	-2.417615033775509126e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.585991803275337730e+00	3.500006990049959743e+00	3.978734386375751608e+00	6.428203880948610838e+00	1.475772781472696593e+01	6.769470241472370731e+01	1.997797092219624759e-01	8.571056732526491473e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.144280194686425389e+00	3.505264855342025587e+00	7.485583454101884193e+00	7.566056632146949568e+00	1.390947665425154511e+01	5.863381480946492275e+01	2.456666513851822886e-01	1.102564064991202031e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.635716480278556872e+00	3.353194712986790282e+00	5.557208214384729672e+00	6.333257349755990084e+00	-4.657695164399394017e+00	1.630848542076513397e+01	-2.097502978116567995e-01	-7.727536651420531477e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.443553521920011296e-01	1.352357778350369077e+00	3.093210998103686382e+00	3.626230871172796189e+00	-1.464592325073583723e+00	2.746800231458997210e+00	-8.801503919591721070e-01	-2.025593059782272576e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.193261186495693238e+00	7.998961483344069201e-01	8.616345926667271726e+00	3.352370717641278031e+00	5.055707925645172907e+01	3.004201653342402167e+01	2.638012241382770018e+00	5.451689726288348936e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.145521705990117489e+00	9.688271812737498934e+00	8.777004924304600664e+00	6.282384573422272744e+00	1.589572154151652938e+01	4.723562996615304144e+01	1.071915106248120531e-01	4.266896880704836192e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.839386818854942263e+00	3.960057825225478112e+00	8.854981977468185050e+00	8.600619155940300686e+00	1.099727721159291072e+01	6.567186994708487191e+01	1.424990069678438720e-01	7.409082239455985430e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.982889550515231747e+00	4.321392852012621688e+00	3.217327071940604633e+00	9.524358296733954177e+00	4.929767401270530591e+00	7.459161491617260253e+01	5.476484240140268300e-02	3.160298927668084623e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.040495997409206286e+00	7.127296808011071683e+00	4.923308667143870387e+00	1.802043928881463808e+00	-3.592895011807842653e+00	4.158164635659609587e+00	-1.111051598125960826e-01	-1.389008378435495406e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.045811146203788233e+00	2.926417743503756164e+00	1.008214526531729760e+01	2.420611801187213530e+00	1.409313357292079694e+01	1.042362325206474871e+01	5.841563716724974542e-01	8.449415869459212303e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.279385412382046727e+00	1.010044601298097078e+01	8.111125882648021701e+00	9.100093737941866934e+00	-7.320286091631703407e+00	1.764501476348652886e+01	-1.627991500661562230e-01	-9.950770616220916409e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.536376660070072120e+00	8.237019722259839583e+00	1.559201338456544406e+00	7.570878306194180674e+00	3.503134528563286665e+00	6.405489682646974359e+01	1.981382347912398131e-02	1.064047482438839731e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.706031025948764324e+00	1.952248333736928299e+00	1.564312450458586801e+00	8.650211439544783332e+00	1.990719030161392844e+00	6.187445066613869926e+01	5.282060009242894177e-02	2.245272537771640042e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.211257713754472221e+00	4.301138901366707401e+00	5.033802051679938216e+00	2.650073410986198308e+00	3.837384975840855805e+00	9.454203568161538840e+00	1.225380852521413683e-01	2.092431673714930884e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.759701744091015430e+00	8.810636743061683873e+00	8.994519042391512897e+00	6.327086428677618279e+00	-7.121482076133100136e+00	1.065311062991517765e+01	-2.823966651734592936e-01	-1.079467324806141981e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.414005346762526205e+00	9.367219150342197764e+00	5.933081128282788441e+00	6.876104286134167687e+00	-2.430204848797222539e+00	2.996852794827040256e+01	-2.847517561970339811e-02	-1.295943629774428452e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.085181110983777231e+00	4.987958993082959758e+00	5.376186429645676945e+00	6.898406975525736229e+00	-1.320966092639325407e+00	2.817645272722211658e+01	-3.063553578524994686e-02	-1.608639728653394441e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.649387424810245584e+00	6.298209463957958221e+00	1.792125441170232092e+00	4.827366111067774135e+00	5.238993927500158243e+00	3.448718738407082185e+01	6.168406940492209695e-02	1.725001978346888842e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.667725585216129680e+00	2.000362029922767348e+00	6.787256636963391543e+00	7.560509196389348929e-01	8.487606522814162702e+01	5.596724621863380378e+00	2.511812362022308953e+00	1.716942801849134881e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.745680779665748972e+00	9.565629135636244840e+00	8.210173419168121711e+00	6.727547624739704801e+00	2.771670338461030880e+01	5.402759698431128044e+01	1.492530041319685419e-01	5.890270251448431083e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.437736916176800328e+00	3.328181196827166843e+00	4.478726331638988256e+00	3.603909471864083613e+00	7.783845696944705850e+00	1.775691575787477561e+01	2.490901233913760116e-01	4.828552173347602228e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.813200735399882246e+00	9.444833135499155929e+00	7.590517055090931997e+00	4.918435181580544935e+00	-5.476908685878258964e+00	1.260145030971750124e+01	-1.511904686635879014e-01	-4.530034079468637565e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.996600553309333392e+00	6.705960063837541618e+00	9.763947408823415941e+00	9.405156060898647752e+00	8.175171632932785926e+00	7.078421044714197308e+01	8.605726062641781693e-02	5.026706616991533316e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.877961357789601493e+00	6.468125945126535825e+00	3.020681455068388477e+00	4.645976685551532981e+00	9.298748254662083212e+00	3.521980985628824357e+01	1.040914300109603841e-01	2.611162032030049041e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.720448994003283438e+00	5.938915408129590290e+00	5.549596070752273569e+00	8.166431629105803225e+00	2.700070918979019297e+00	5.280481074302466027e+01	3.790460593661784672e-02	1.816211678782170491e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.799609286357903848e+00	3.077199499170288011e+00	4.114882530893337886e+00	2.154947938312954836e+00	2.515021654736968415e+01	2.041157905247412074e+01	4.933451478642694177e-01	8.163502230005990512e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.368892921162495391e+00	2.739061562586636800e+00	8.140554706940186236e+00	6.927816806268418226e+00	3.248074364854955043e+00	3.879237248569819485e+01	1.253638456380248012e-01	5.011535553506193175e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.357421851349069897e+00	2.748886150303921916e+00	5.767280696036812593e+00	9.756779775050498316e+00	9.730220717513333728e-01	5.592628065020321060e+01	2.334594013699354056e-02	1.114354211130283989e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.608485734982249227e+00	2.505867621728246952e+00	6.633595493726194725e+00	1.942596410811405550e+00	2.117418504351427089e+01	8.697781355718479546e+00	8.047413050907451515e-01	9.213736618170631942e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.197321953124139471e+00	8.114721687112975701e+00	8.198525709943034201e+00	9.084883926476002847e-01	-3.846514909193889942e+00	1.298174258589663621e+00	-2.363381593262753322e-01	-1.460029738914573993e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.825478174206190296e+00	4.677583697680668173e+00	4.687686369618525362e+00	5.247062726216420003e+00	-3.936827880910278132e+00	1.222778720656368279e+01	-2.029561882939167616e-01	-6.054781225601765904e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.417969729240745158e+00	1.918287101293425501e+00	9.164738537569633081e+00	1.428941735425460990e+00	-6.944203989625290063e+00	3.231877641094150988e+00	-1.653305683223032174e+00	-1.829192214060975630e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.586463985676643595e+00	9.884041836189947361e+00	5.517982881720834953e+00	7.427367136292184036e+00	5.090977656705653942e+00	5.363136600227593220e+01	5.374466249189606415e-02	1.843086061435392553e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.520957498860715518e+00	8.996195439652382220e+00	2.119288339461347981e+00	9.362655126414766826e+00	3.099057502046198564e-02	3.401046159834690741e+01	-2.662408848468125408e-02	-9.141106158896943334e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.524286489601966110e+00	9.739488901848016411e+00	7.082644685185739419e+00	4.591767079219797765e+00	8.394252063861468827e+00	2.895704755620266724e+01	8.577886113383141609e-02	2.301017048859575365e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.087077670660006490e+00	1.017521636397218110e+01	7.985360090668712552e+00	3.003515517804029589e+00	6.065764926627980458e+01	3.144490374997842608e+01	3.420337264491119522e-01	6.562530821164042294e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.083359581833921226e+00	1.927057286989432683e+00	3.537508498011068703e+00	4.943018160064672095e+00	-8.778620805923961212e-01	1.374314151957485919e+01	-7.990431872566529370e-02	-1.876980369500146351e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.547635902803360608e+00	4.273019097368610630e+00	8.512296364206910937e+00	7.225874686617393294e+00	-9.967009650026165124e-01	3.603800211594355574e+01	-1.281302612786477599e-03	-2.334821288175150944e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.120557235267241936e+00	7.918202644706410886e+00	9.337354298686310727e+00	1.045465651389659190e+00	1.636986962515197206e+02	7.688755836745862382e+00	1.335762544189687206e+00	8.598947780187160106e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.972656848353921966e+00	6.767126615947479884e+00	3.947238390277832298e+00	6.115656594775067845e+00	-1.473555733460386374e+00	1.703930214130080856e+01	-4.193327100237898702e-02	-1.467639987651433442e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.385906723399615181e+00	2.135391788510928812e+00	1.006026306660071157e+01	6.286399703966699448e+00	-7.969436361034546223e+00	1.122536762162302715e+01	-1.044629947781483992e+00	-4.083251606538954093e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.482707360968082533e+00	8.147839143736177903e+00	2.626929243550702786e+00	6.170165802418400958e+00	-1.878719455522995796e+00	2.509771198427068128e+01	-8.845200637347720718e-03	-4.835082955747741496e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.465695658882721020e+00	2.948710608330939564e+00	3.087078156768748194e+00	3.215974107120050718e+00	-5.694159881210894003e-01	8.010324941969443557e+00	-7.462880984262872108e-02	-1.369005131732889069e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.005663662324932872e+00	2.934407579269865174e+00	2.888036317831955468e+00	7.088899127014558488e+00	7.594243094964962637e+00	6.940706340354810777e+01	1.368189014440207574e-01	6.226819029020241203e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.713098175704732995e+00	5.752348711709250217e+00	8.952647727278950640e+00	1.776985469456866529e+00	1.033894598082382146e+02	1.459689303122350879e+01	1.085154916702508077e+00	1.188909532474793451e+01
