G	c	dx1dt	d2x1dt2	m1	m2	p	d1	d2	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	2.173985609795511476e+00	3.696470612563533820e+00	6.007335540782873906e+00	-2.960394879760368081e+00	4.892053841774520961e+00	3.644856037779820035e-01	3.125557474445416428e+00	7.138948169842631586e+00	4.959970770629302805e+00	1.053809459992863129e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.684335869516643047e+00	9.312807243112471767e+00	9.484219488039618895e+00	-2.575727075271588173e+00	7.206803738618494215e+00	3.275368175196966547e-01	6.913560575866614322e+00	1.392316599734801841e+01	9.617521940048446183e+00	1.674525304310535256e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.331209526187143055e+00	9.691680932885450517e+00	1.414494962789612176e+00	5.480431023829753556e+00	3.902566258627229168e+00	1.533962799369373020e-01	8.465418473048954340e+00	-6.207336034268908787e-01	7.408468569278380045e+00	-8.296738623439914306e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.134773600249389780e+00	9.493829009481533632e+00	4.829200350861690083e+00	-3.437136441004709830e+00	1.569325357967293888e+00	4.809584303641019354e-02	7.044420982610982485e+00	1.496342481063550167e+00	9.270245168178375295e+00	6.062371067912518674e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.022580341163264350e+00	5.322823035626956134e+00	3.359878999079894957e+00	-4.981958857449567013e+00	4.303621214783406757e+00	9.297279916197710714e-02	8.412991214973454035e+00	2.861174298019855566e+00	5.793332318663278357e+00	1.589751955980314158e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.755192261200174464e+00	8.733823873367461132e+00	7.605975416513810927e+00	-2.780235318128305266e+00	9.483398130634734358e+00	5.691547954390918651e-01	4.646238355392756425e+00	1.642656422340751021e+01	3.270693171136445976e+00	6.763681641855585625e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.640211843352028076e+00	8.650642889575717476e+00	9.817497863999330221e+00	-2.513044576672025077e+00	6.842948826528217232e+00	1.973179041129819733e-01	2.411662885947349455e+00	6.206776624278045773e+01	1.384140100882415458e+00	7.975288662859822963e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.294142720176743033e+00	3.912908649368012082e+00	3.273993829028643443e+00	-5.080113928462700379e+00	7.061068737480964863e+00	1.877976631284763442e-01	7.618096865970477971e+00	3.844184810184319012e+00	7.591060770329976393e+00	2.045798623396868632e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.441591460872025721e+00	8.443608917019343352e+00	6.968297559586937417e+00	-2.818016948725464932e+00	6.708919410796422511e+00	7.883059145006342527e-01	4.275431319981490397e+00	5.485879857574072815e+00	2.035799390312432067e+00	4.009092803782311476e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.350948403152234079e+00	1.410329822771493768e+00	2.769254717160951174e+00	-7.079232449498376489e+00	2.727017529745112689e+00	7.562358510532360412e-02	7.099113627843669505e+00	8.199389402010974770e-01	3.682594447642110413e+00	6.437486037461964683e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.508329692192494687e+00	6.346649294930271523e+00	6.065281887036587882e+00	-2.916557231261390104e+00	4.708484488483175134e+00	3.142347078972133056e-01	3.451943913872319580e+00	6.998917018601825468e+00	5.900555843109296816e+00	1.150612043730201206e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682710189156301661e+00	3.154057983033092150e+00	5.170967490361326746e+00	-3.221980326941800588e+00	7.809411932509543242e+00	8.154765343354440921e-01	1.768606508394740873e+00	1.117790758202284351e+01	5.988693213868363507e+00	1.849373520831760098e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.563756170934089695e+00	2.109253130120573694e+00	9.758705979554070709e+00	-2.546189032806963404e+00	1.880463528061965039e+00	3.614151097510298616e-02	9.925307165954723843e+00	7.245672436777122805e+00	6.336326651395356890e+00	8.341531412052883843e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.699715688483347975e+00	1.691696164245823253e+00	6.419826878567536532e+00	-2.878201287947620202e+00	3.473883542251177570e+00	6.187412040749769304e-02	2.401354821201129308e+00	3.151969954578737898e+01	2.471078100596341809e+00	7.705904069807305579e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.383022724061895303e+00	7.217209206492506191e+00	4.114367114469459352e+00	-3.861699364177213933e+00	3.539054280180712997e+00	7.557946769603407500e-02	9.901945129209702046e+00	3.059978258441399035e+00	4.404455716337025706e+00	1.494002326453947871e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.615094892522843661e+00	4.053964615935394811e+00	1.992736482504497530e+00	-1.509641502037960947e+02	4.831334588099879035e+00	2.200312240834844946e-01	9.754497284182527039e+00	-4.540385545631607511e-02	6.505715561483031095e+00	-7.877971632318023568e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	-1.305701806462875325e+01	9.837893378532296396e+00	8.716686171483593037e-01	8.113420919807722953e+00	3.916072455887907311e-01	9.664803871116596667e+00	6.226988117019468388e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	-5.814582851741907810e+00	1.609845654652384717e+00	3.462812612961037317e-02	7.009859046257410853e+00	1.071995419317610887e+00	7.631521252707810454e+00	1.847821600392531571e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	-5.176536797679426094e+00	5.668163561576005094e+00	1.890288758859911822e-01	6.309635772458941361e+00	2.835072900601794732e+00	9.317861703202268586e+00	3.157690562548781665e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	-2.667139533384715655e+00	2.586217272884148155e+00	2.042209017231497448e-01	8.881640100892063572e+00	1.974353835734133700e+00	7.892011932967120558e+00	9.935405179225651473e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	-2.986153532504287167e+00	9.704699172077718927e+00	2.968669770775335115e-01	3.532878551152746738e+00	2.985287766011952115e+01	6.317924299256171494e+00	1.187205532765988503e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	-3.128369061648073046e+00	1.961355639312390098e+00	2.592712441791838462e-01	5.131792009792774500e+00	1.168040885969603426e+00	2.744090340678752682e+00	3.176745556505132795e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	-1.234714201365100621e+02	4.658537489928392006e+00	8.405896394029770125e-02	6.509652397564529736e+00	4.174352877523779259e-02	7.051351538107604178e+00	1.451285384907246775e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	-2.571586383169151002e+00	7.604795435831424477e+00	3.849806482057461787e-01	4.708034293947497062e+00	1.808732171845782588e+01	6.555757328712418008e+00	1.576367979487790505e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	-2.733659218882249498e+00	7.393431633300648897e+00	1.765271035211904704e-01	4.694388324712440053e+00	2.896090089723492511e+01	6.436751910540079002e+00	1.219343199941064881e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	8.216839424474539300e+00	4.792401722551952403e+00	2.094656097835668196e-01	3.940490295413540345e+00	-8.831453828824502583e-01	5.446258946992196037e+00	-9.005644491783347527e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	-2.753612242212777339e+00	4.061419611268131113e+00	1.210503970594885292e-01	6.154730315225637405e+00	1.042521771640205586e+01	5.842659809277681582e+00	8.510125886427308828e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	-3.027447161209648296e+00	4.565637651734910207e+00	1.300171965640337102e-01	8.708683681289725698e+00	6.224006102691996389e+00	4.116847553198481613e+00	2.987624884939696357e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	1.309244356690438416e+01	3.356245127330011790e+00	2.117234801725642601e-01	2.786025279605740756e+00	-5.576281648146417247e-01	5.677646864491330270e+00	-8.565779785025159909e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	-3.337693377263476258e+00	2.902623006152668328e+00	4.916198413956878593e-02	9.386292704884143134e+00	4.476694598369880040e+00	2.840470936914447631e+00	1.536861395516699036e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	-3.142433166403095779e+00	5.327381914418809927e+00	1.099011486517758457e-01	7.232686240254484034e+00	9.914632894345569269e+00	8.100079350122058486e+00	6.483405063959668535e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	-1.014655169014106306e+01	3.401851495089295963e+00	5.919321260998118561e-02	8.460402511852215923e+00	1.033198403396559106e+00	2.757153630767600117e+00	1.934576347614393871e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	-2.525602156833819834e+00	3.663567302536549608e+00	7.142430781639588777e-02	5.976676520774151236e+00	2.014645964818327784e+01	1.724873322804780340e+00	3.533479106515157731e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	-2.589688495471467178e+00	6.938318988298256329e+00	1.834324854217173340e-01	8.002884514894351042e+00	1.821382852703399990e+01	4.912987199002385452e+00	6.731564459742034323e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	-2.783262697034497357e+00	9.806844508941635397e+00	1.706795890255596582e-01	1.114973324960979895e+00	1.978615603696180756e+02	6.948966747776466057e+00	5.066437133188963493e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	-3.314255895755817694e+00	6.500891642901253320e+00	5.911599046995640316e-01	8.292905909519946661e+00	2.304369224737791377e+00	4.931033294915004639e+00	3.097745361103614314e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	-3.547781296571100640e+00	1.644789758418389258e+00	1.022626627184465981e-01	1.349280402524910327e+00	4.718180804175904797e+00	3.501564976810171093e+00	1.157251011998882362e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	-2.847677829915551850e+00	1.733842276320081588e+00	2.011598609435893137e-01	8.993101371053873194e+00	7.539228939973492416e-01	6.110644360476757520e+00	5.327938542399646149e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	-3.006892602250727631e+00	9.645379383644469229e+00	4.045163905177201480e-01	9.858998101758476906e+00	7.567293802882136156e+00	4.101942015169253608e+00	2.711012260629327986e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	7.070180787485631058e+00	3.758594039491323535e+00	1.386288194700064647e-01	3.681798852085051532e+00	-1.035785756255367396e+00	9.336178608587628602e+00	-1.971326378360507281e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	-3.121983531024083103e+00	1.882092215198670537e+00	8.868229615943958033e-02	2.919193235569709888e+00	3.777122154232108286e+00	9.403296158747890487e+00	1.929209926278045328e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	-2.550965517866679466e+00	6.443776932084949394e+00	1.255454214049977757e-01	7.926165759656703891e+00	2.129133754993080174e+01	5.550245615241378161e+00	7.267012302471697049e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	-3.353226770693499947e+00	6.596454821425819404e+00	2.635461934417010488e-01	3.235400677878624176e+00	1.307375670239615140e+01	4.056413447955362628e+00	6.331896122264980553e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	5.481954185127253076e+00	6.791212743991519751e+00	3.216595594878517983e-01	8.682017116194334250e+00	-7.896001297504636751e-01	7.681572024905431562e+00	-7.254278324927244948e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	-2.579590038916486083e+00	3.387551404198987814e+00	9.580553885750230092e-02	1.951038613166814040e+00	3.157890223186207734e+01	1.257801713855049019e+00	7.044695356579363521e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	-6.926296677312448580e+00	1.045874881236927623e+00	8.506703572230142618e-02	2.097422896416190063e+00	5.919461283492689629e-01	5.308328017383503905e+00	3.215620965521848729e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	-5.042272816611289343e+00	9.757828881678751287e+00	1.963039764687056765e-01	9.763849770792504046e+00	5.387667860642066486e+00	3.972929384037494405e+00	9.075050096164175017e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	-1.024412201228332187e+01	3.242701698540273458e+00	3.295209234195887182e-01	6.996079053909729062e+00	1.226968003714967170e-01	9.285230692089006865e+00	1.040468903189415845e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	-4.026172519299736408e+00	7.154141170405821981e+00	1.211358461888203814e-01	8.606988345329567025e+00	7.990634588998122290e+00	1.103873421227302920e+00	2.968374991836195825e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	-2.702827743329360377e+00	7.293003134467487492e+00	1.557868788993866105e-01	4.004880596131872750e+00	4.324405633396363413e+01	5.886585925369782757e+00	1.476764777294061082e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	-3.080610870202808105e+00	6.548673301471399810e+00	3.877967782647006034e-01	7.060822177895246021e+00	4.822701907756836270e+00	7.621379980211140825e+00	6.602649665529138900e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	-6.767023910060274261e+00	3.789376802042843106e+00	6.080011557269638933e-01	6.288815445937721016e+00	1.650359554308660215e-01	5.486142443502614263e+00	1.230654751956978821e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	-2.621882617654707648e+00	3.370338542021567463e+00	6.797971860410245704e-02	6.463861552717078851e+00	1.524933427868404401e+01	1.781705084468694134e+00	3.170858141217415826e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	-2.583061934946426330e+00	6.467096548850920890e+00	1.450922748272865381e-01	7.152205134849318746e+00	2.284084982487599902e+01	9.742518989272346275e+00	1.569305221754429436e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	-2.627148090858282270e+00	8.854803637840397812e+00	1.916770684751334941e-01	6.062795318592125504e+00	3.685883022388505736e+01	5.761552307967594544e+00	1.051614765393240614e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	-5.480341863237264910e+00	9.532068678836706610e+00	2.022883168779235630e-01	4.897638978975127344e+00	8.713915891157956395e+00	6.505938016070684782e+00	2.389689589126483826e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	-3.291993665591228968e+00	1.954989425135320369e+00	1.960395126063137483e-01	3.599240780484770141e+00	1.540275296138591488e+00	3.124472554017636572e+00	4.578431307886929313e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	-2.473197962462665433e+00	2.417249837370659016e+00	9.911923071082363867e-02	7.775582142831282795e+00	4.928655514683903505e+00	5.405840002121309773e+00	8.715736612789365401e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	-2.625688739016455830e+00	9.513162305616525316e+00	7.809930018756070513e-01	2.969143606635923138e+00	1.896508313091498010e+01	4.840360341149987811e+00	1.580003380349879416e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	3.277722002600166551e+00	7.585928188159955177e+00	1.468345695899015424e-01	7.076030973475170960e+00	-3.470089457445788117e+00	1.633107105496074407e+00	-2.485063867413276825e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	7.702229192618667675e+00	8.924638483669157907e+00	2.257651819000840721e-01	3.095893607433508166e+00	-3.865208671157082776e+00	1.831798037217464037e+00	-5.387488119331824976e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	-3.239257786713762410e+00	2.929834727369055258e+00	1.160452512004881698e-01	6.681917352347792161e+00	2.748152684367160870e+00	8.485874693060234009e+00	6.700188823676516137e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	-2.543271789224190282e+00	6.432926716553573954e+00	6.688432515567989123e-01	7.729450970878793292e+00	4.590217718738301755e+00	3.106478781196075456e+00	5.090586497763707197e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	-3.059306663796709458e+00	7.394849462912787885e+00	3.212247520307983661e-01	3.044246280489729450e+00	1.794637468669309399e+01	2.763323694971897115e+00	5.840542561931910681e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	-3.191972868673240260e+00	7.146895027276615409e+00	3.035346702158379095e-01	1.584729351623411331e+00	3.165949946809583437e+01	5.510712218259407713e+00	2.102478141947887735e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	7.685922073953848610e+01	4.655081596849022674e+00	1.070669227471551244e-01	2.271478767945344757e+00	-4.269716196347352888e-01	8.037116996058676577e+00	-3.214455490582439345e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	-2.885306133449770272e+00	1.095345230934933856e+00	2.619573794144769430e-02	6.517168786105066225e+00	3.151319328122849761e+00	1.499495238896912941e+00	1.932274210583729557e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	-2.636216347629087409e+00	6.206693313916364474e+00	1.136620985561274388e-01	8.623069560973648962e+00	2.084620766253834034e+01	6.268113284044456890e+00	7.684263456177525820e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	-3.756255648596398267e+00	3.247963394503123435e+00	1.034980534519339412e-01	1.408605945308703200e+00	1.472492580734381917e+01	2.084950033558407689e+00	6.069573578120135426e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	-2.724282144530095096e+00	5.168738805675171299e+00	4.075017991898312042e-01	7.560044950967408361e+00	4.061945255746674199e+00	1.372410539040760158e+00	1.646310059356156374e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	-2.557202779099583712e+00	9.716009982026829306e+00	2.173897507253242378e-01	4.059304088646447539e+00	6.730485317830186887e+01	1.515623550806179054e+00	4.594108444935418034e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	-6.751249846245244157e+00	4.631716710999341124e+00	9.537995549390533567e-02	5.310123268962448684e+00	2.998109053481206931e+00	8.385780567051824619e+00	2.297473744116330652e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	-3.049629691200780979e+00	8.506212862331782532e+00	2.375100416548005799e-01	9.355111092321102717e+00	1.044589519500705599e+01	2.061118549190009475e+00	1.385639625430828137e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	-4.547848123032310674e+00	2.745209920111752133e+00	5.375295203414657413e-02	4.060855390305414758e+00	4.201756397402900411e+00	1.391975971324895811e+00	1.021468791884451721e-01
