G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	m1	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	3.805011551904088574e+00	3.051352751262272012e+00	1.611616217266874873e+00	4.705714848797215133e+00	3.871443150618077311e+00	5.440808595050909524e+00	8.387091368526283786e-01	1.968123892655906593e+00	1.322772644435540101e+01	2.020377769325182038e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.546249238920083258e+00	1.185677192510479205e+00	7.504311356855217774e+00	4.138399691747333797e+00	6.100085924107385260e+00	5.759731410380549477e+00	-1.108465750194477795e-01	5.539158686476419291e+00	-1.137929092462974978e+02	4.210261761925954138e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.024570709519793787e+00	8.750468323043941510e+00	5.869811028092574823e+00	4.613949638793304331e+00	8.585822312137601386e+00	4.120869067159411259e+00	1.093571270085096137e+00	8.404518539786655751e+00	1.495435095324681424e+04	3.860294819205354819e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.679170159240599869e+00	1.193673824889582402e+00	1.757638569335316259e+00	3.357011716462451556e+00	2.875436939854364660e+00	5.661947603769010406e+00	1.307494934335048820e+00	9.405167949257506876e+00	7.603277504727300595e+01	2.806268577576639389e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.680309878543798874e+00	8.829330025866028109e+00	5.203769694469116303e+00	2.847186045068560656e+00	9.376030096917622458e+00	2.816141133126858431e+00	1.099799957536440331e+00	5.528790645798669523e+00	1.114348667029380806e+02	2.870981466558849005e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.055506272344402419e+00	5.804177205216720203e+00	5.336921953176474887e+00	5.283995793413098774e+00	7.196580888426163725e+00	8.247411898061363544e+00	-2.531058443019747362e+00	9.701715098877789600e+00	2.097694541794172665e+02	-6.193051185091372757e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.358306334414546512e+00	9.487216606652614459e+00	2.415686535183881656e+00	3.423999716854301933e+00	8.409664470000500103e+00	2.595827700136076110e+00	9.496310992764233072e-01	5.803392594885579570e+00	6.585450863619873019e+01	2.011813419601834463e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.986919615774311865e+00	8.282963926098000584e+00	9.422289919906722488e+00	3.613220129379651091e+00	6.019019912907322301e+00	1.736130666882997442e+00	9.196262865826438926e-01	4.619147991580540236e+00	-5.389817244592526322e+02	-7.355249785444670230e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.256646172203147671e+00	1.000178635845151476e+01	8.763570001599006787e+00	6.881834119051595700e+00	8.017666463858875048e+00	4.974518473236832605e+00	1.006201212088770225e+00	8.710245684989946113e+00	-1.952327978988192285e+02	-3.818064145215175897e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.394346250904716200e+00	4.185372455119907187e+00	6.991990142257581198e+00	9.808346539469280145e+00	1.122539090921846228e+00	6.901028561298844011e+00	1.040339132053938576e+00	5.488261964894268097e+00	2.518163936352510035e+01	1.564509890854020258e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.814420132507617467e+00	7.982584333138015076e+00	5.150404313151679681e+00	6.387419101785828168e+00	8.384109494749289127e+00	4.817644153167114141e+00	2.326030803065403774e+00	5.236350355798035316e+00	-2.396202336659919041e+01	-2.689310123219770254e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.799534622285723362e+00	4.582460366657541861e+00	4.644446915188679803e+00	1.708160852831450249e+00	1.386640521349902233e+00	3.489064363839653016e+00	-7.278574357052003396e-01	5.428407422214426958e+00	-1.102153569694294610e+01	1.768932852664518052e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.423336716813039748e+00	5.236086457711023989e+00	6.911125190373898164e+00	1.726175115939015070e+00	8.967543903293904606e+00	5.963613120090998088e+00	8.215294166422432154e-01	8.551734474227343341e+00	-2.002797251008145452e+01	-2.418575139401982987e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.959027064060314238e+00	6.658680714148745849e+00	5.865731808036338535e+00	9.558625019189028293e+00	9.950888762975116819e+00	4.130252778612912401e+00	-1.991127105078732473e+00	8.595733531684004447e+00	-1.671554446798531899e+02	5.967257619816042080e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.502321417120509039e+00	8.783950714406191906e+00	1.533332117492349322e+00	3.665414152194927500e+00	3.711519544022605199e+00	9.480907937195624413e+00	-1.110149341884094421e+00	4.585343561475627716e+00	2.552958954744824638e+01	-3.079061080214484658e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.456804390159874618e+00	9.993267650297697813e+00	5.629062313836270981e+00	1.751252980885543042e+00	2.931316699112891833e+00	9.346020076191873471e+00	-7.981105789733866640e-01	3.985887087342758317e+00	-1.855544806472749997e+01	9.765836386140039904e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.464461410441396438e+00	7.995432356875562974e+00	8.198879651725352602e+00	6.464879271028807217e+00	7.939056263674017622e+00	5.605650090932203788e+00	1.553995522319554290e+00	5.432736866682714272e+00	1.801099994610718113e+03	4.223184653401344801e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.177841071056116462e+00	4.880286413738317286e+00	5.123298209374165246e+00	6.603642043163873154e+00	3.286601509074572824e+00	3.920150387521100566e+00	3.634137798663926167e-01	6.149108104184080048e+00	-9.179390378068943335e+01	-1.221960321798990085e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.525887113645419735e+00	4.795687042570731862e+00	1.545034327322444057e+00	6.865632987882145599e+00	8.739069822907568508e+00	7.626337366660924211e+00	-5.660356135566355640e-01	3.109302441497596714e+00	4.881839029389093554e+01	-5.227326990974087706e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.899072533657215622e+00	7.668869976516556441e+00	8.100150505514109867e+00	3.443035135601657082e+00	1.881482418079525987e+00	1.273116836052757384e+00	1.407478955473871751e-01	8.221444730659719369e+00	-4.273317646180390028e+01	-2.205055932171229582e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.274301279924742847e+00	3.123432976103708736e+00	2.819482130493668581e+00	1.101984003806741441e+00	2.151020900957346882e+00	5.235393192572734833e+00	-1.558936509928900094e+00	5.430037988164056806e+00	-4.756730317671799213e+01	4.997485864545237466e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.139791237509314215e+00	2.043385502059008374e+00	3.339451590528241809e+00	9.674445365068294223e+00	9.863715848958465315e+00	3.976059975976165894e+00	-7.494820727131573657e-01	4.023928597973431387e+00	6.608449221009897201e+01	-1.501214814420663568e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.598160955756180224e+00	4.123976857947956098e+00	2.460870495999864183e+00	3.330277949691367478e+00	7.216297250581790834e+00	9.213133790546429225e+00	-2.378151067733484947e+00	1.939654134554624321e+00	-2.805158926232219940e+01	4.066752554111617290e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.940589154166152852e+00	3.443674685091646204e+00	4.082156155204286208e+00	7.023758486059501926e+00	8.675464349814872023e+00	1.182960608506951283e+00	-2.145656807868508320e+00	3.207500701269109911e+00	4.591010487546773078e+01	-5.943262209948533270e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.933587453686832269e+00	3.622784616733973451e+00	7.765919063335416261e+00	7.474861024227098305e+00	3.855211374049740236e+00	5.860565164263459970e+00	5.572588436605636630e-01	9.518264480281883877e+00	2.132570632020082940e+03	1.912245764326085673e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.820088272465494317e+00	3.021499503702848699e+00	5.686119347659755796e+00	6.449743989657917176e+00	7.046560812708698940e+00	7.741140522084196895e+00	1.703945879635405392e-01	3.831323034240057712e+00	-2.568317457432076267e+01	-1.408721260027150368e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.905901460546006065e-01	1.461058076151275698e+00	2.850282780949586758e+00	3.752314841810959312e+00	6.472286101163463812e+00	5.433522930544196328e+00	-4.031445557932371027e-01	2.525783772619649703e+00	-9.672227497803131513e+00	3.060546832325969357e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.259421653430939259e+00	1.261874374679660793e+00	8.956171050459419192e+00	3.447028664017480981e+00	6.416673426565190574e+00	1.796046797815908924e+00	-2.046048745740475461e+00	5.212952524056612802e+00	-4.920118120304428544e+02	1.895203476400418863e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.316058034785645425e+00	9.811454380689152543e+00	8.977150110724897658e+00	6.498560722348177165e+00	7.145380237401800727e+00	9.691008630671936075e+00	-7.429503362335034833e-01	3.757598115168572672e+00	-1.273839500569806091e+02	1.953427732441295195e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.549018600688473413e+00	4.921818351047867246e+00	8.833437863190557238e+00	8.691412939569083562e+00	6.125919150692655357e+00	5.575292899100713129e+00	-1.331428203620251272e-01	1.320324497410609865e+00	-4.919325668307511989e+01	3.172707312071960939e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.905433671852763133e+00	4.511866848380676309e+00	3.165215490878649174e+00	9.512969849742995976e+00	4.946811687131429380e+00	6.497589784711217398e+00	3.281648880421289549e-01	3.974967164345143633e+00	3.105702286135877443e+01	1.224413534159547734e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.736433550265245929e+00	7.029496418157314963e+00	5.079294644282432714e+00	1.978934253425327805e+00	3.510557139144713901e+00	3.163783275968552022e+00	6.864740480267547684e-02	6.016322311826294289e+00	-9.282870642197423194e+00	-2.032954158998130090e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.235907915770161125e+00	2.942573799426371206e+00	9.739447165398265938e+00	2.395279108587530903e+00	7.875039848123899233e+00	5.351650846676877293e+00	4.496171378422546105e+00	6.050291865097761068e+00	-3.532711101221323702e+01	-7.473730331970072527e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.142891810885632076e+00	9.517375248553694433e+00	7.860373821224113655e+00	9.523301183845369167e+00	2.982318724268012033e+00	4.805097165198568554e+00	-3.882704585168232114e+01	4.256744479681323412e+00	-3.775826872424402847e+00	2.938063742175222046e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.789818648838334525e+00	8.118717279002060749e+00	1.211097281433643591e+00	7.589947233551204597e+00	7.247921998889355955e+00	1.737055165877884333e+00	1.239605458070397148e+01	5.057780529698013616e+00	4.341603675385341887e+01	1.834281231489772512e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.479108435436592650e+00	1.736340110928690894e+00	1.555831798065409277e+00	8.914479224944667379e+00	3.102403287315695923e+00	2.047851488055862479e+00	-1.600707822551437343e-01	9.662084368800671896e+00	3.939964829369197474e+01	-5.508546990023664713e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.035238454698047761e+00	4.752726541843938612e+00	5.109162193738872482e+00	2.815659034886291767e+00	6.673296140028489809e+00	8.524821041071307448e+00	-9.858071872371598765e-01	4.412196147092416254e+00	-9.666062198768699432e+01	2.343415399253283848e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.490323551980530681e+00	8.873905165226506853e+00	9.224371187558194407e+00	6.227107755864218497e+00	7.753497487777674557e+00	3.164377989778000000e+00	1.738433147721903049e+00	3.274373457175821400e+00	-5.521103968389394545e+00	-1.002003414125479530e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.811318094372218468e+00	9.528920907243898952e+00	5.848433151826628595e+00	7.307837307323935327e+00	2.954018893188609329e+00	2.671846279213378139e+00	9.799050999263966832e-02	3.211645119673777860e+00	-1.814603262501945480e+01	-1.048773615362131734e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.884721605181051363e+00	5.194553121631264148e+00	5.468457885228696469e+00	7.099962727787533012e+00	1.509869120398938502e+00	5.521469057189723806e+00	2.090938455802112905e+00	5.143819295865318608e+00	-2.060953114917934670e+01	-2.944373466525335381e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.682425751732042229e+00	6.490925947863505741e+00	1.879902783003430500e+00	4.647919909437445263e+00	2.170051724507047197e+00	7.946727838040279046e+00	-3.107352389569145501e+00	7.729015686919202821e+00	2.360596359036409453e+01	-2.062008362974221853e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.815932727901042654e+00	2.491439489295700582e+00	6.908561327819673359e+00	1.155904245390836582e+00	6.423977411170201712e+00	1.576986739969073126e+00	3.587267658316531271e+00	2.856000954942109260e+00	-7.172165740139921581e+02	-9.515487968752212034e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.944765054794274306e+00	1.003378587385573439e+01	8.253892070851316376e+00	6.147775376333188824e+00	8.637925977155948232e+00	6.163419705946203031e+00	6.683384926393344250e-01	7.406233419933128559e+00	9.800684128978158469e+02	4.197164773736350440e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.243041339491664843e+00	3.061852533936211707e+00	4.414782190363042425e+00	3.265512342631146758e+00	1.405866918816685240e+00	2.057848496382479908e+00	3.463734695191036383e+00	1.185794778307112329e+00	1.133031784763087124e+01	1.714639834920684391e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.089586613288335393e+00	9.426673228377993041e+00	7.983995442018580135e+00	5.177735279371425747e+00	7.558451502031657832e+00	1.303614672213235348e+00	1.417725996215192907e+00	4.789873867527556506e+00	-1.329097905292164405e+01	-4.219818048603836580e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.465933727329021607e+00	6.879277158129335490e+00	9.693647592445133299e+00	9.559433945098794183e+00	4.106220613523877461e+00	1.459418493447742105e+00	-9.367274593763952328e-01	7.909798857741543898e+00	-1.060491830774168278e+02	6.791837928063654273e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.848643231568584788e+00	6.461646649105394324e+00	2.747533880968197284e+00	4.660906828027801652e+00	5.286578325374155618e+00	8.530696394792860460e+00	-1.703841648693370292e+00	4.006391292143461236e+00	3.340958505692223923e+01	-5.849449190411539767e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.996024301326066563e+00	5.535464932249007930e+00	5.722380276792416787e+00	8.561173201020420009e+00	9.313878948035521077e+00	1.953809716008001685e+00	-2.476773447106306314e+00	6.129932264590849833e+00	1.008155592273306411e+03	-8.013699866319480558e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.899868129334383759e+00	3.200169926604083503e+00	3.526737414301762463e+00	2.664225080121410461e+00	3.968591666558021647e+00	1.402283331489157181e+00	6.806342407208202161e+00	2.844844197350913095e+00	2.033057250263612659e+01	3.351173712229773560e+00
