G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	W	p	m1	m2	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	7.047475134809385366e+00	2.542409980852664120e+00	1.034046414910635647e+00	2.294456675248250921e+00	5.109025787705923527e+00	2.148376079984700038e+00	-4.582619002021475624e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	3.195066469951407306e+00	2.768176399166436763e+00	1.147141637262965252e+00	2.436794767853057930e+00	7.534450490693219038e+00	-8.403462572674099684e-01	-1.006188139836592665e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.722385974755376026e+00	1.336158209366687499e+00	3.068147836171967180e-01	3.318693299555422471e-01	2.866824121578563478e+00	-2.419814799609555589e+00	-2.311123132851727879e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	9.105513087301417841e+00	4.221666500279190437e+00	2.958593670538876008e-01	7.323380936041291589e-01	5.964941737365100138e+00	-3.473649434990995655e+00	-3.572443802006033259e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	3.617311832626667556e+00	6.262349449585148164e+00	6.535846052976038711e-01	5.092520973648457794e-01	6.065417694564368745e+00	-1.353809357042382144e+00	-2.677428820813955723e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	2.942651177831515863e+00	9.250653255282257348e+00	6.344812273783244194e+00	1.159386319072711302e+01	1.745988661020066557e+00	9.600315916734122368e+01	-2.202182291998660418e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	4.760694972928774860e+00	6.593564547980335533e+00	8.682298997536510576e-01	1.467384795136375208e+00	4.991771862304766216e+00	-1.642166495145686578e-01	-8.084136062044823545e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	2.836987975918662475e+00	4.555454467287480824e+00	3.352418640872929068e+00	9.394685269815532536e+00	8.326403741646918988e+00	6.604619728143743984e+00	-8.378537083747122916e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.582515803794859899e+00	9.880392320068215994e+00	2.795770447978074724e+00	7.089047328030013695e+00	8.230597134974299678e+00	6.463872236248661807e+00	-6.194160006579118444e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	9.017059733655152343e+00	7.870642280134183544e+00	6.520393266064454796e-01	1.240649301281058492e-01	1.884851065847532592e+00	-6.820267807477194966e-01	-1.490029856633923733e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	7.086203991138453340e+00	9.380574172594350557e+00	2.966882304923842417e-01	9.875660856120427322e-02	2.375168334364131439e+00	-4.746018071337476663e-02	-1.363272527421738323e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	8.466591739488311674e+00	4.523336339899953096e+00	5.072378728380212420e-01	7.024439437869074432e-01	3.692909238488069068e+00	-3.758136427621550091e+00	-5.672008879966810441e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	4.359956689133335672e+00	3.126181714160359171e+00	2.426723869898429253e+00	6.489999832297225879e+00	8.653006042073826620e+00	7.709816656005385127e+00	-3.167114158144388597e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.651338681659698882e+00	1.567469114981437706e+00	5.081973531014114531e-01	1.642228770357104795e+00	2.300493357028746466e+00	-9.264578457356176244e-01	-8.895159817535431418e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	7.496265209045424704e+00	7.288046564958316154e+00	1.252406040552333844e+00	6.640114048286156478e-01	7.306989092113763462e+00	-1.427727049835919138e+00	-9.982156146221612958e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	3.485470484714452866e+00	2.142508754710295005e+00	2.440587083769396592e+00	1.176978148436392679e+01	2.026471218880895986e+00	2.374760831456909216e+01	-5.002425903883517960e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	6.887007376746153042e+00	4.245767034845392196e+00	3.044096680019786616e-01	2.418399855353449424e-02	6.745430254744933407e+00	5.112832367288470126e-01	-5.752891102241129706e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	3.359153361264584081e+00	6.183439266320478467e+00	3.179334405180945566e+00	7.238011030641051669e+00	4.456597798928926046e+00	1.357000460234154637e+01	-7.028414530575426145e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.684744883400836724e+00	6.301635729219451143e+00	1.736448895894180211e+01	5.610241096477784595e+01	7.674382401629590511e+00	3.573690850199002398e+02	-2.106627320878156490e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	9.879035852045948474e+00	6.387569751473723301e+00	2.640510403710195630e-01	-2.136851509211446232e-01	2.758988056755507845e+00	-1.629658993674980294e-01	-3.533274255918536499e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	2.230172753968803878e+00	2.360606059746991559e+00	5.405933915921760091e-01	8.732310492169854665e-01	6.732262101213214223e+00	2.200062720229715829e+00	-6.198853877613606789e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	9.693837620936841759e+00	4.625494660797119018e+00	2.625788033835975144e-01	2.406528499797053189e-01	2.840335042406333610e+00	2.407814876849080132e+00	-3.289596407417847562e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	9.714365676287282980e+00	6.561714022243917199e+00	8.873819476324212863e-01	6.545917987643357083e-01	7.121110378683081166e+00	-1.355856454726852123e+00	-1.166890140584733448e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.696221813905104625e+00	9.744747246261734830e+00	6.201829609171325863e+00	8.028115604657061866e+00	8.937044520647843271e+00	3.597609553027378837e+00	-1.727344135582006557e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	6.401660408614637809e+00	7.123167805217921256e+00	1.085596570577505304e-01	-5.793412632334393741e-02	1.892064613313665156e+00	-4.552188718825207481e-01	-1.031593921243216527e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	6.226968607260309874e+00	9.107431680997429169e+00	1.768058007596966963e+00	1.095259533150905851e+00	9.413418989554289240e+00	-9.904451646612805193e-02	-1.785792283306028572e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	8.826161654139564661e+00	8.066150628065287265e+00	1.176114853692624473e+00	4.618491090848041658e+00	6.197162018185649046e+00	1.089593774666267390e+00	-7.535266297541153013e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	3.844458147275942039e+00	6.023420153814969424e+00	3.093336208542881494e+00	3.924019767669275627e+00	2.070494271681770471e+00	7.721083113149015631e+00	-4.410767270156805420e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	5.139528363428413016e+00	2.801096173859623839e+00	8.735176387864493908e-01	3.253524628493147386e+00	4.928804447431676117e+00	-2.566981244641668436e-01	-6.345193766904491661e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	6.249428457723445796e+00	7.113324326907902950e+00	5.014895197534410265e-01	-5.059426597668711945e-02	2.037595397504915251e+00	2.047733940600634739e+00	-9.924474085026790959e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	4.172456522359172304e+00	6.739584865331347707e+00	3.320622851538650000e+00	8.390862324705105735e+00	7.441438622406213454e+00	3.798579136682321611e+00	-4.118475002436158827e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.604935507535500072e+00	6.575908058203820516e+00	1.302399774565144996e+00	1.349032695764270429e+00	7.922688646986891570e+00	-1.783041038539301404e+00	-8.408776357786484912e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	4.087634161695834045e+00	5.580263728547865121e+00	1.605802698103671489e+00	3.873861334030965220e-01	1.857161429976704303e+00	1.656755860039944128e+00	-2.289079265344517722e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	6.470661204093172358e+00	5.586797368157014887e+00	6.610901451564341613e-01	2.620380783666811375e-01	5.629763878349967499e+00	-1.738163187268709775e-02	-7.206372183924442121e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.669900771284231311e+00	3.607391854750579441e+00	4.470526824009838363e-01	-6.837846106253364642e-02	8.448113622818429036e+00	2.064174571220815491e+00	-3.769773850018963424e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.483237354579911127e+00	5.434195586978956882e+00	2.433469626142252373e+00	1.922031823561431985e+00	9.815823424605060410e+00	1.020288616262014614e+00	-4.226017382882211737e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	9.170253265964085188e+00	2.978227118296198128e+00	1.988602315283296007e-01	4.363566385517061302e-02	6.301704360592347953e+00	-2.762142758020897482e+00	-1.100849279920737556e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	6.970646032328041031e+00	7.917166527527652597e+00	5.917622063777681074e-01	7.104504463373756407e-01	9.263796441573834528e+00	1.610312663258419985e-01	-8.808974486481564725e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	8.298888971900998612e+00	2.386543694062506660e+00	8.839125598766213454e-02	-1.052400410956258192e-01	5.468336534282636663e+00	1.107394431634069587e+00	-2.547487396065030094e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	6.310989179239069991e+00	1.477729874235715446e+00	-3.490793253649492056e-02	9.943728134852845846e-02	4.575661211736016476e+00	4.897291035214481059e-01	-1.040428570180606041e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	8.342170175777512853e+00	4.419846796131596811e+00	3.860872921604343033e-01	1.277469098319661489e+00	8.068385247773472102e+00	-8.948875727730737362e-01	-4.196375567755236680e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	1.098890135757879749e+00	6.610133316239834578e+00	6.355842015241726983e+00	5.131616084643401798e+00	5.613478174989817937e+00	3.339475455025214501e+01	-8.484617043843023509e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	8.415282487620268981e+00	5.213869317036393447e+00	2.095300868055481658e+00	6.293044868472223996e+00	5.277879321142725288e+00	3.497630885976354964e-01	-5.971406264246850032e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	1.144036915390202358e+00	3.294172180448699194e+00	1.421036258429736021e+00	2.721379515557969864e+00	5.512710306646278369e+00	-6.220570319969853657e-02	-2.392520589128535324e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	8.543531279225874187e+00	5.543791148004985736e+00	7.430931603916445249e-01	4.012447265719726097e+00	8.538496799716359220e+00	-2.755388091417458885e+00	-7.093824267622758639e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.041471402222225429e+01	3.982672495502078025e+00	1.058396539166702954e+00	1.607191759566010347e+00	8.556835357476369808e+00	9.156988229248516076e-01	-4.144629066499942727e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	3.014083861488469740e+00	9.535856916522655879e+00	2.066032484293098825e+00	6.915866860570706320e-01	4.760123889940320652e+00	-1.662983110559728361e+00	-4.046617348433127481e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.392880681562613354e+00	8.801608776781325361e+00	1.687253620335771531e+00	2.691754621374085499e+00	4.054102901618027666e+00	3.501000853892064058e+00	-2.728789795944750463e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	8.377516725294817945e+00	5.782847996953170977e+00	4.862098967625929080e-01	7.773902168274418045e-01	5.061500222710303198e+00	-1.179903550275960500e+00	-4.638178784632983331e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.281762232181450578e+00	3.555681914510561370e+00	1.830940369553460956e+00	2.006654051606611588e+00	6.201736279094426152e+00	-1.607923079375321196e+00	-9.395264221030033558e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	8.483421457887825312e+00	7.525707000511522970e+00	1.619027996915523904e+00	1.045915713422744142e+00	3.649292859601466432e+00	-7.824512876112486026e-01	-1.591124367939741324e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.111515885590375508e+00	1.218425687723223128e+00	3.330956500280077281e-01	4.849482317200397574e-01	8.211115744715604237e+00	4.451192170519899349e+00	-4.597965436601478273e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	2.344135824217969510e+00	5.118912964453366854e+00	1.157032980165644265e+00	1.228830795977515100e+00	5.415622506001228409e+00	2.674108968124728758e-01	-4.466586489679791883e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.449410535982885051e+00	4.009134859586676924e+00	3.746073794852273764e-01	6.886462698981374309e-02	4.430722987701886773e+00	1.345806486179863759e+00	-3.472338405695101632e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	6.919431029697859614e+00	9.498389097812582449e+00	2.521931656437107261e+00	3.603573085528575248e+00	1.758589726706075940e+00	2.097381972662417660e+00	-2.019684584659789117e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.860628298496035171e+00	1.096835008212901030e+00	2.359582246216253287e-02	-9.687896795573190667e-02	3.391588951786173034e+00	-2.910110616622357593e+00	-6.844232808801970283e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	3.696482247888437378e+00	5.809192131780357649e+00	1.296695363514965393e+00	1.248551124426482195e+00	9.399333593537249953e+00	3.410022906709513357e+00	-8.471824579972729585e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	7.165200309218814567e+00	7.791427099575192194e+00	2.599187977202543465e+00	4.974996108199180256e+00	4.041435872713496913e+00	2.242226926308622748e+00	-7.933014631730032906e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	6.736220337542667913e+00	5.422016200307241185e+00	3.204539213085310756e+00	8.252722147293169996e+00	2.736793901667855966e+00	1.832907515947440391e+00	-8.557262721349570556e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	5.776764068180731293e+00	1.584976404501921676e+00	1.134786694802770723e-01	1.060617505319084303e-01	5.033919813447236713e+00	-1.057298968937023353e+00	-1.243486579197529938e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	7.049854049129619327e+00	9.763756171642132387e+00	1.190179462870708749e+00	1.610561821307802122e+00	3.691451195147810171e+00	1.350212547110156147e-01	-7.652232192435785840e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	6.249488442688763357e+00	5.455719545141845650e+00	9.918347140327407052e-01	1.188661165615206405e+00	1.582387211507692903e+00	2.994873122055055070e+00	-3.788349426388516045e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	4.373501337748299633e+00	6.290196257723543738e+00	1.723985340546934975e+00	7.141660602972098593e-01	3.403644766252895693e+00	-1.239771956085194526e+00	-1.085593305309640322e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	3.339065967420057568e+00	3.350526581474233545e+00	1.239172298295645458e+00	3.199969832413038784e+00	5.776777773195581389e+00	6.257367487673192841e+00	-1.077686673484754831e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.201698464975475389e+00	5.474087602269129604e+00	3.652634403714714595e-01	1.019300140986316716e+00	6.134158067101798117e+00	-1.869727431862274303e+00	-5.575903023410325177e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.844633473871043261e+00	5.073667512871000262e+00	7.393064675499236849e+00	2.899271343701067138e+01	4.125228644233994935e+00	1.355238411395709193e+02	-1.269069920598323714e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	6.826936321626067006e+00	1.848284056808459308e+00	2.379989105416442929e-01	-1.218678768456523953e-01	5.062406162908073881e+00	-4.088524699193138545e+00	-2.163223530256664848e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	3.407974501397186717e+00	1.712070934407087464e+00	8.676511605567706065e-01	-8.594855980495863523e-03	9.134490701012527580e+00	-2.469726519553494537e-01	-7.288450077114320969e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	6.749030408375221057e+00	8.811913345111998197e+00	8.607209106221471728e-01	1.238362385400185506e+00	4.163727676314441517e+00	9.538204899489300947e-01	-1.348499992410495951e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	7.704951568368648473e+00	3.076743255194398952e+00	1.686188168097057405e+00	9.851293303665473289e+00	3.508844957676098275e+00	3.271313629374859033e+00	-1.337302015528360304e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	2.941628242182539932e+00	3.009517270589155746e+00	1.886209154888863981e+00	2.695847337102227126e+00	2.986937671286993279e+00	6.135855786344245999e+00	-4.620173508964771358e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.819539762489491341e+00	5.509882445316598876e+00	6.446872084984609508e+00	8.952139630327588193e+00	4.765626824792597915e+00	4.229179586870385066e+01	-5.982236184364310427e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.258977712115775915e+00	8.004627639777531556e+00	2.517060131974606207e+00	5.187211828365116961e-01	8.124427159567783718e+00	-5.097072287448087824e-01	-3.691311991244017321e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	6.629803496316989175e+00	1.651669186871220552e+00	-1.233903912656356683e-01	-8.876184100556396006e-02	2.994154038668944473e+00	8.782100593134261057e-01	-2.079015225861340077e-02
