G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	W	p	m1	m2	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	2.646585841136603001e+00	9.329794147097604906e+00	4.703265423592249306e+00	3.998639733225114234e+00	3.345165669712116596e+00	2.902824382822793758e+00	1.316425747376239741e+00	2.330061525294939706e+00	7.786013385778220552e+00	5.558716500293111595e-01	-9.616673708794330755e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.745300127336214313e+00	2.633747824535162874e+00	4.126575699271543662e+00	7.596890224593946250e+00	8.966464776338881393e+00	1.371090567874053701e+00	3.095528354270560834e-01	3.444214846804790064e-01	2.201536344776792387e+00	5.964167265297219689e-02	-1.813845523383469591e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.648234221204042171e+00	9.057957824464409669e+00	3.903082317161201242e+00	3.455371091387230975e-01	5.597678449719758476e-01	5.928821176425579154e+00	7.072646382542061017e-02	-2.833735938936760707e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	3.680052119430257562e+00	6.028798016569496987e+00	5.449289404250764468e-01	1.296124175184453220e-01	5.918620106365500178e+00	-5.595053313011064990e-03	-2.695088747470527069e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	3.067396041756753178e+00	8.714756951094219772e+00	6.321625324449845706e+00	1.216245899665153729e+01	1.810175079959737143e+00	9.670251585299614305e+01	-2.102859793509341199e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	4.697387963086131712e+00	7.008368030542018623e+00	8.208891385988169587e-01	1.218361337955376600e+00	4.757037479306749361e+00	4.392815803225869065e-01	-8.239656258802682820e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	3.170332190305779729e+00	4.912137469044318472e+00	3.373322367237676200e+00	9.036336077373567477e+00	8.683786056002436027e+00	6.664350686360467790e+00	-8.637267332325258840e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	7.044430750299156330e+00	9.568101387968463101e+00	2.684429058556557113e+00	6.967282649734685585e+00	8.699912597188085073e+00	2.812582227126583678e+00	-6.549569842487895643e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	8.432939470498331147e+00	7.483457887240987816e+00	8.260370060447516094e-01	2.782155445589379883e-01	1.891142458951462491e+00	-3.101260264685575668e-02	-1.508779413487366383e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	7.059619286887226508e+00	9.363840094935392599e+00	3.912171313001011619e-01	3.627920753447652635e-01	1.799719481307355817e+00	6.708720791824791807e-02	-1.318030484926109025e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.416028462823163636e+00	5.749301872234851452e+00	3.718613272054729357e-01	1.496799582001256124e-01	3.366442978853183554e+00	6.305394888809265352e-02	-5.965553005065286907e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	4.577195268058329880e+00	3.330517483830435665e+00	2.473968974418338185e+00	6.699003911128710520e+00	8.869392038198922634e+00	3.096594306907669569e+00	-3.270243937791482425e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.403754096752821479e+00	1.460020566010292953e+00	7.399596485081052499e-01	1.287967318779745574e+00	2.166167655022605221e+00	1.807959323901056736e+00	-1.924368605966993509e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	7.533297110586207879e+00	1.097235798062967671e+00	5.701461977053110530e-01	7.482093781785086328e+00	8.539561121469715910e-02	-9.993225538217027915e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	2.094187055981571621e+00	2.328030360354806039e+00	1.129036984225806606e+01	1.916605413864137519e+00	2.224256680750538351e+01	-6.832032933777506742e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	3.726919955185356681e+00	2.287480340476326923e-01	9.715072451961395683e-02	6.602346153672079332e+00	2.288982499805377116e-02	-5.709659058905815904e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	5.797195047468854057e+00	3.166045611762863032e+00	7.612733540756158490e+00	4.210254281133550158e+00	1.016596597781699884e+01	-7.051438651669031388e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	6.077623442741976412e+00	1.718974314593200603e+01	5.610043451356357025e+01	8.111681064284612219e+00	3.559011586808018137e+02	-2.106189354275943282e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	6.409157697906993079e+00	1.272313552180101837e-01	1.374705745489792075e-01	3.107370892695584086e+00	-1.462988125607631203e-02	-3.331442012969955402e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	2.492516186375735909e+00	3.775115445515309087e-01	2.528787964433616975e-01	6.757115784377589307e+00	3.550649391741808603e-03	-6.298546690136158643e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	4.409898561301528019e+00	1.879017459924885447e-01	8.682311290890218358e-02	3.122065383972369101e+00	8.199569229254272118e-03	-3.578369425376314722e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	6.547628468017400394e+00	8.767501459957973697e-01	4.760259426666297866e-01	7.420088467495136619e+00	7.986108433128370765e-02	-1.149889464415094625e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	9.720348378274225709e+00	6.247008212977471331e+00	7.849781544095988828e+00	8.867243028705280139e+00	1.638535432613215104e+00	-1.766815671568901236e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	7.554219010751815233e+00	2.453748076538787015e-01	1.013805609139918767e-01	2.133023430978164381e+00	-1.587754935514714555e-02	-1.064242479774416966e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	9.295124586496260832e+00	1.715381269285331411e+00	1.119015376523577521e+00	8.797088704213098964e+00	5.973941533384782843e-02	-1.745489793848254423e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	7.861411946517129934e+00	1.114331947837233106e+00	4.592856498476270311e+00	6.332543131418612248e+00	7.238518684184487295e-01	-7.076440777981020391e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.323993811897895334e+00	3.126482248300650912e+00	3.471812417526671801e+00	2.140166684426012544e+00	8.564321904888474890e+00	-4.610169078368342443e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	2.727647171407977300e+00	8.080496725845797146e-01	3.517459725923655078e+00	4.851369283763287577e+00	6.039120528128155696e-01	-6.100595658409341260e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	7.007651865619807907e+00	5.346732255997980188e-01	1.121315633267346012e-01	2.450491868554423025e+00	-5.419226121164527274e-03	-9.435311731662217316e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	6.608010798370006711e+00	3.228093411531471446e+00	8.474877080155311049e+00	7.303407959279964778e+00	7.020228132771210383e+00	-4.950919449322095656e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	6.425577886501192104e+00	1.394419929479716602e+00	1.504646559672878192e+00	7.830740153843390061e+00	3.490661482375914115e-01	-7.956544541369384160e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.408278889322204463e+00	1.716260550590459788e+00	7.248084946458027700e-01	1.941909992211129810e+00	3.209873999884392259e-01	-2.217608348574515442e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	5.757075436859087958e+00	6.902921977231039063e-01	8.907963484970479184e-01	5.553232013323755822e+00	1.231088138803412557e-01	-6.862004982196086289e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.022600785536862844e+00	3.605855530490096328e-01	3.514368289963759606e-01	8.327919097462588738e+00	-3.714333140959449886e-02	-3.860388515325782061e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	5.665906769161163758e+00	2.557559457099228162e+00	1.664361551474358158e+00	9.421882230571021921e+00	2.686508148653569683e-01	-4.229199628257573895e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	2.785075559811983403e+00	8.684104292610536624e-02	4.802863201849931485e-02	5.624922375560278631e+00	-2.955309081217136896e-02	-1.994178912340707766e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	8.250170744835747527e+00	7.671421567639389316e-01	5.144660512577009515e-01	9.547832039839665441e+00	4.914285427920384031e-02	-8.434742887829212166e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	2.669361829371879935e+00	1.160368061890423574e-01	2.248111077256119417e-02	5.817911399475102385e+00	-2.667288630065086166e-02	-2.675125136301346324e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.773635345320030421e+00	1.149756927852543520e-01	1.201122445154154533e-01	4.536361253390513326e+00	-7.423336892892176686e-02	-1.581378555710662853e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	4.916075174519511926e+00	6.677197218200456863e-01	8.972509202442564558e-01	8.632228194737187721e+00	6.591925955495245293e-02	-3.908781457259331849e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	6.921904453989980333e+00	6.316055229521927217e+00	4.771677191351447078e+00	5.430926793550450604e+00	3.390597492248419798e+01	-8.797862006777329436e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.932821468614012161e+00	2.113444070049124601e+00	6.075414297151867871e+00	5.247553446472061012e+00	1.518340822114262245e+00	-5.108746934055890393e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	3.493047954229225649e+00	1.570703356580087195e+00	2.666577727382786644e+00	5.407638581894189223e+00	2.633518161897520748e+00	-2.474411739185013170e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.017434189541195799e+00	7.971531231489674685e-01	3.895492548193982607e+00	8.621633706769811667e+00	2.541916315430136630e-01	-7.557678667930776972e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	4.125396886937697793e+00	1.011783806637814864e+00	1.515802745784074590e+00	8.486686821357034560e+00	1.154060018937509841e-01	-3.819915065312950303e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	9.394786386189181826e+00	2.104308056290681073e+00	7.376695214773530962e-01	4.640775468649542823e+00	1.332814206036294080e-01	-4.085473991561877072e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	9.301176437793877483e+00	1.709534649177791632e+00	2.785588911259576417e+00	4.002403496203687183e+00	2.319128856533921201e+00	-2.790141991030402058e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	5.523478568904724106e+00	5.314866474882862235e-01	5.105156171008363719e-01	5.417344995515047223e+00	8.085123277360427296e-02	-4.032605822878671670e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	3.949482243311028373e+00	1.891760602576496808e+00	2.302719580195441207e+00	6.148071873528437870e+00	1.064054051114562638e+00	-9.119549000307070052e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	7.628219282858389683e+00	1.682505233640567477e+00	7.015579777816517426e-01	3.145335219398504467e+00	5.986125919104184900e-02	-1.654317996894049958e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	1.345785327596192404e+00	4.009849589041312723e-01	5.471990721902241228e-01	8.140537592142498724e+00	-2.484995360149074017e-02	-4.627052458025689846e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	5.270248362947660858e+00	1.236756337854763466e+00	1.534045553109457893e+00	5.362197620106037732e+00	4.756971719763272710e-01	-4.486944974424157961e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.014744346523776208e+00	4.845478097855561161e-01	2.032585558050420682e-01	4.013751174444453618e+00	-4.449294498359955205e-03	-3.519136169704327466e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.280203064671370683e+00	2.563786075155151778e+00	3.803717670921142879e+00	1.965306799881080035e+00	1.706995179532622364e+00	-2.062769678591571398e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.101074741467539697e+00	9.444832034715582025e-02	3.730866832272971417e-02	3.152440439344251111e+00	1.357807332504035527e-02	-9.148989416728467439e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	5.979866263888440336e+00	1.410169654829463548e+00	1.393317202999964088e+00	9.540226846514896053e+00	4.573422720852741707e-01	-8.524535581180271715e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	7.667736874517505186e+00	2.515133272908049111e+00	5.123659512788429460e+00	3.748223647354433918e+00	2.735824613625098323e+00	-6.941544502924121285e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	5.367349300359459896e+00	3.071872787556619855e+00	8.316882313376392943e+00	2.515902035110027857e+00	4.508253356955270519e+00	-8.867763098030535807e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.766597259999390879e+00	1.114168710735343876e-01	1.234799844389725954e-01	5.147169498553102684e+00	1.053503580346329405e-02	-1.599423372892272086e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.750619944149127249e+00	1.184269704814900237e+00	1.427468455121781554e+00	3.758781920190827019e+00	5.068887328728134412e-01	-7.078632723800142024e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	5.660058885048661281e+00	1.063515673472718692e+00	1.252184851979147862e+00	1.324681524910497288e+00	1.415106796086112340e+00	-3.240796184445016853e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.527230759544369043e+00	1.614709960467053618e+00	6.345015829157950593e-01	3.899765218755016249e+00	2.209435454030584944e-01	-1.110499905120154868e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	3.134070829922760204e+00	1.055799646002992143e+00	3.212032821881565692e+00	5.903680972379844683e+00	8.323787970421616667e-01	-1.085589133345027102e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	5.353326540341892148e+00	3.828316747315052559e-01	9.003812298054145735e-01	5.965623043525555502e+00	-6.413455479971547080e-03	-4.647767976107309434e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	4.865089139204970436e+00	7.450766200924046068e+00	2.897815016956169742e+01	4.206367697446640186e+00	1.341817632382719410e+02	-8.660801933356091289e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.676803250292395964e+00	1.979232113570681684e-01	2.868364056331553641e-02	5.026633269078810251e+00	6.911826663079620112e-03	-2.306664775708829745e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.960295390767218038e+00	8.592482002559719279e-01	2.084953937808347313e-01	9.693650511495025768e+00	4.497208461302129590e-02	-7.628541263161585373e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.538833523110914925e+00	9.130202798431775735e-01	1.193106264221380775e+00	4.403571100953041828e+00	1.261500281746441021e-01	-1.320096501599803407e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	3.160348275263852980e+00	1.635467939553766792e+00	9.557148233096896206e+00	3.325744749014553747e+00	5.608954611066588214e+00	-1.282288339235498897e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	2.761146445502958180e+00	1.781763142153697022e+00	2.754969780550120984e+00	3.186358209647034645e+00	3.085969693780382883e+00	-4.205473018134154445e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	5.540554498117802318e+00	6.532069906813897653e+00	9.114596739321676466e+00	5.120184125609817727e+00	4.147006436180218003e+01	-6.610607703898263576e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	7.914029421828173483e+00	2.242454478669341444e+00	5.766034595087904391e-01	7.845564294701678598e+00	1.619479850154116884e-01	-3.697492135852447070e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	1.551012490163485635e+00	4.099589727466163014e-02	4.021148013568599106e-02	2.861224731694231416e+00	2.163491456943559405e-02	-1.752269909433809905e-02
