G	c	dx1dt	d2x1dt2	dx2dt	Fc	p	d2	m1	Fg	m2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	3.874981540179126771e+00	2.272966505950427152e+00	4.425147487077640385e+00	7.509434990654093589e+00	5.239471476470805023e+00	8.832114358650644093e+00	1.081659117430984640e+00	1.681063985232883695e+00	3.657071675422501222e+00	5.129809858286269275e+01	1.273515456738402718e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.143289338309464220e+00	5.696239071250557728e+00	9.330837480186847444e+00	4.483726789008963820e+00	2.186347527258233114e+00	9.094295026879180455e+00	3.941464695200525004e+00	6.103405896948713938e+00	1.391046208799010753e+00	1.291388160772680038e+01	1.285174446381828761e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.710914272903221622e+00	9.357852228615493928e+00	1.199791737021213445e+00	1.604542453071605923e+00	5.299705341552173321e-01	4.690850541020068931e+00	6.285408975222269490e+00	5.321987425059789167e+00	4.244971713646971345e+00	9.259594623910468059e+00	2.638071231093715996e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.561559615227150477e+00	1.706220769181087338e+00	7.390570359089355001e+00	7.690695248775779369e+00	1.119694718515139087e+01	3.280304956727218002e+00	8.848019867948716310e+00	1.930150159676465638e+00	7.453829024134178916e+00	8.502332068889673522e+00	1.154765123700108198e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.414458788932348554e+00	7.747632507113154432e+00	9.365919073489942903e+00	3.534315104847225442e+00	1.432362735153440925e+00	4.730792169061833086e+00	6.528341630621291358e+00	4.870478101239152480e+00	5.716221569188318696e+00	1.412594721836508427e+01	6.869432209517561949e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.275840289503085145e+00	3.335561833065481263e+00	6.249394860977699473e+00	4.992909116387834523e+00	1.629968798432038346e+00	3.348148886691499460e+00	5.087398078342242336e+00	8.210659624242536481e+00	8.088530433959116195e+00	1.487749436323163899e+01	1.137680791606580921e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.307008655833067579e+00	9.207503265373944146e+00	9.309022068113856463e+00	7.404465756689643463e+00	1.380230788739525982e+00	6.887198048299531195e+00	9.789977619316188040e+00	8.977384128096714377e+00	9.547059277736035909e+00	2.632090737938845848e+01	2.867459418758583345e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.305594553773188338e+00	9.328068967848436088e+00	1.401605800973971805e+00	4.059490224602479103e+00	3.530869776197457233e-01	8.506053064343827685e+00	7.855510400085505829e+00	2.367443124022463596e+00	7.898334857272982568e+00	3.815217470575367997e+01	1.916182630405661169e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.873331952983076754e+00	9.345241488329564916e+00	4.969517640411687864e+00	1.121510384848815045e+00	2.249518971301874004e-01	7.317828939286481038e+00	9.110924050391522755e+00	1.799493978645934522e+00	7.096245139413424496e+00	1.847970459159876455e+01	5.878678956764339658e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.754158864579681953e+00	5.580256891619336912e+00	3.301786393091542315e+00	4.731306987712119216e+00	3.599538034062974123e+00	8.411257130844415286e+00	5.732765145459032041e+00	3.402609701847075563e+00	5.317310159664756952e+00	3.048707440765199195e+01	2.794283962802688315e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.136049131086617869e+00	8.754797910010742257e+00	7.457375622687507644e+00	9.888760498591690151e+00	1.789572173035662628e+00	4.366884151963831506e+00	3.485815491001708288e+00	9.275197863910717544e+00	1.624424497378508692e+00	4.801789272113924589e+00	1.482496979994973318e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.395582406604137127e+00	8.496948603274235623e+00	9.694969410618911709e+00	6.806078020694650732e+00	2.313468935283462979e+00	2.385643944602483746e+00	1.330727441996574223e+00	1.853773371527496661e+00	9.682759878978629331e+00	5.550020503154122764e+01	-1.174816281884625419e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.511308002911553316e+00	4.023524107904898450e+00	2.760375108264875532e+00	6.839785225168110827e+00	5.902973543794066025e+00	7.554522673096200513e+00	7.686157510249506331e+00	7.180490287961813323e+00	5.047754452657943425e+00	1.456460416739592212e+01	7.403963655353965612e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.234118735753988227e+00	8.239089339891673802e+00	7.098278631793785820e+00	6.546647006233511590e+00	4.177706794467390683e-01	3.874660432358526752e+00	2.085136341997805953e+00	1.682187518893016209e+00	2.460606922096930660e+00	1.722588633750949327e+01	-7.653865424570104048e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.125117046349573435e+00	1.776168047229744529e+00	2.504965665668675623e+00	2.735842092638030909e+00	6.722863176645465622e+00	6.885776687976044030e+00	3.492785958657628420e+00	6.618326603641528472e+00	7.223896360353686319e+00	2.270383952304136344e+01	3.783701144770019176e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.698493471567876778e+00	6.368455281759401565e+00	6.601046747368990886e+00	4.840431628693289134e+00	1.175454573395083191e+00	3.056466545703629301e+00	5.583422557422086818e+00	4.213966420296722859e+00	3.400737434001766868e+00	6.907326253606194122e+00	1.434832732847222958e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.414775034678864563e+00	2.958317342418953722e+00	5.095987566141726433e+00	7.676043532915601375e+00	2.081553443838809248e+00	1.394228843231775761e+00	6.422440629180467653e+00	7.949736813669835200e+00	6.532779286246175765e+00	5.956917005816291244e+00	3.478237297535500816e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.655096590377043597e+00	2.248338654643236456e+00	1.010956148337656835e+01	1.680017380732775178e+00	4.386731209861780556e+00	9.622502900712539997e+00	6.131922143077229492e+00	3.021486680076751696e+00	6.370348903089810833e+00	3.070631306552234463e+01	1.671884794773710325e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.825801977213094673e+00	1.953848569987891359e+00	5.977303501078060854e+00	3.777571808587593782e+00	9.987070070027048274e+00	2.665483547479443160e+00	2.175904956536119705e+00	6.606059847390650219e+00	4.910356077914721951e+00	7.778364660072774051e+00	6.473287701255943105e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.423403944549958666e+00	7.710531921423009472e+00	4.347507067340652398e+00	3.556511235247888258e+00	2.201220322718205225e+00	1.030135917596253492e+01	4.512102868938580258e+00	2.987378627684771804e+00	8.236664413556919584e+00	7.043367576871524705e+01	5.020477271783570228e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.668958743497028330e+00	4.000470183628493714e+00	2.299785073891856158e+00	4.603326107532079270e+00	2.459064445590137371e+00	9.377172091207338411e+00	6.546361649484318868e+00	7.213913183698681841e+00	3.321263569906819590e+00	1.731283653603378170e+01	4.887791144625040496e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.064740901237193782e+00	7.824996019260739288e+00	2.721112667131623919e+00	9.902167313326378562e+00	1.346140460892226276e+00	8.574721845377125007e+00	9.368580205174541931e+00	8.656271082950103946e+00	4.951392432354721151e+00	1.609617093905198004e+01	2.835758960018227581e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.908441951107410439e+00	1.616359868017547941e+00	2.605987488236692240e+00	1.651336298366430588e+00	3.634749400962684618e+00	6.627981671596829827e+00	7.406198601008969540e+00	1.596981521955949557e+00	6.071317741759301612e+00	1.882366810112672084e+01	4.348485161493664819e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.297257704831572767e+00	3.667552926152161774e+00	3.064691577943495115e+00	5.473954450455963183e+00	3.598550801517802267e+00	6.403674298086865946e+00	9.079383283036788654e+00	8.738524039749108852e+00	6.910596533786586448e+00	1.422406200313634983e+01	4.105135962231269975e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.289640052820656191e+00	5.639345453924797802e+00	8.814708873278341628e+00	2.937744790308703280e+00	5.957062894406668363e-01	8.865331663243331661e+00	7.683893324138828085e+00	5.810281269390689118e+00	7.542566164509249660e+00	3.084127162894455054e+01	3.323042550178467031e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.501403538816066252e+00	7.811373992588530157e+00	6.091987334017002986e+00	9.772599205791548727e+00	3.070325477779424439e+00	3.778128201908146799e+00	7.018074875409076263e+00	2.348138227380754728e+00	4.725838773517365254e+00	8.735016515059536246e+00	3.806419563881862644e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.144400092073468045e+00	3.662464568397886033e+00	5.791509686033188942e+00	1.961098826258498296e+00	1.775194636783758995e-01	4.891643826146314211e+00	2.645209922837384653e+00	4.695585217989807880e+00	7.159784332366950110e+00	3.433203149614675453e+01	5.580149534370248271e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.785766954776416782e+00	6.943364875210962239e+00	1.933450995500008318e+00	4.609813117806211835e+00	2.940436873403724061e+00	6.080918934973151835e+00	6.758435787014178686e+00	2.415264550760522599e+00	1.910547304957016745e+00	8.404422818062126765e+00	1.396959567193265528e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.777890279245164074e+00	9.170376509113076224e+00	9.169405717663355659e+00	7.761119273779801375e+00	1.644153117307701306e+00	4.482044265951950379e+00	7.165010635515375981e+00	7.201622093529892688e+00	9.875816489954022614e+00	2.300606971758827513e+01	3.155237063568180900e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.976703109408127546e+00	6.197516002183049544e+00	8.225480592321826379e+00	7.321452053866858378e+00	3.773717738916757103e+00	4.963634654890330289e+00	6.665878833319259122e+00	7.763416953807017684e+00	4.820528556960384847e+00	1.261276575649466736e+01	2.595625180948178956e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.251586634414314503e+00	2.610863035831162637e+00	1.637722305350594709e+00	4.782757072966912659e+00	3.026318396763850949e+00	4.505519764762495605e+00	5.606898999290448771e+00	2.295792704512598092e+00	7.397205533503655950e+00	1.928426323585602731e+01	6.128111006631590252e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.643116412540804205e+00	9.102140269285972085e-01	7.495697585811830876e+00	4.407240965499680918e+00	9.568897045056136363e+00	5.797643810440046508e+00	5.529384160453048480e+00	5.187666542590495311e+00	8.847135233719899405e-01	2.890779945053500555e+00	2.080038736215542805e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.822609572092324548e+00	8.614834644979927347e+00	5.907371878217563044e+00	4.194593653196539762e+00	2.066927316203066134e+00	8.628252617967616445e+00	4.336817372349974775e+00	7.890101189851974617e+00	3.127899586655522146e+00	1.961047438120863262e+01	7.718475121655783699e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.657095785361923923e+00	1.107068980974810435e+00	2.090032881092328321e+00	3.039730019245747261e+00	3.857833278004417554e+00	2.609745631520735465e+00	5.897725712456392877e+00	9.457935327091838928e+00	5.017955106724245162e+00	2.945365890300888800e+00	1.612197051778187173e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.031598821981356906e+01	9.198556172392548191e+00	5.353610330182177357e+00	3.058296168145256733e+00	1.219051360174033150e+00	9.405205843992389347e+00	2.818351149065537964e+00	5.486786980891125154e+00	8.725780645214602060e+00	9.941438986849846060e+01	9.739914711283838289e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.179672309897727089e+00	5.608082500448690944e+00	5.067857484263511125e+00	6.001252373985176192e+00	3.917996737952218478e+00	6.675944516319200162e+00	7.775772152116279479e+00	9.650326752713274558e+00	5.394068887374030119e+00	1.746008868006118675e+01	2.979013290926901814e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.202850584089546260e+00	9.919053440520141152e+00	2.322814510163345503e+00	3.654043746713174556e+00	1.637998521031762023e+00	8.817447110223495699e+00	2.666528353639289861e+00	6.016101840861338701e+00	9.370412119642697490e+00	9.672570515881412234e+01	4.690489593915418004e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.061051500573007900e+00	7.721688435690705177e+00	9.232634060682432420e+00	4.091738084642245532e+00	1.945996188718056130e+00	6.012262393311028852e+00	2.239232209098091175e+00	4.246801278690864656e+00	5.745474345313496656e+00	5.608192138164911711e+01	-8.080223977793916934e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.471062373975038362e+00	9.884432139435743281e+00	9.393771833353286027e+00	6.793233738943480482e+00	2.085518995025771538e+00	8.265437989512674832e+00	4.986667235337256088e+00	8.797943274619193232e+00	5.514169700942487040e+00	2.915482931068406458e+01	8.903196521712364309e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.011006503328840012e+00	4.374912819641902040e+00	7.196599554250340702e+00	9.544398010117033593e+00	1.090302368573653347e+01	1.082563963785586836e+00	6.821498795843865537e+00	5.158887025752671995e+00	2.349614976068131966e+00	3.580090237286944754e-01	9.116695698178308049e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.001866617904538792e+00	8.140351338407095128e+00	4.996201461761723195e+00	6.556304083148995154e+00	7.644771122742960445e-01	8.417340879976677570e+00	4.876783510075501482e+00	5.267406229943066620e+00	8.129951446390625946e+00	4.959961252200364612e+01	1.327139784995094371e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.542534065167902035e+00	4.523996768717386985e+00	4.519381721896248649e+00	1.950938192393390169e+00	3.880885447819757972e-01	1.668695212835037633e+00	3.447102845764220991e+00	5.076385500849398547e+00	3.248675063121286399e+00	5.428209461893946042e+00	1.408598496875439476e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.981603327626610289e-01	5.597526098585130505e+00	7.081071524719582122e+00	1.325256648797400683e+00	1.289184157971822731e-01	9.045093123667868440e+00	5.804199268535628065e+00	8.657006665424404446e+00	8.768971617861538448e+00	4.329900766955434932e+01	1.090484478658206371e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.948575895856012430e+00	6.873467935319732547e+00	6.158719506669984689e+00	9.505097434966092607e+00	2.843888423432674006e+00	9.973339110523948392e+00	4.111707191271995576e+00	8.481795489705449498e+00	9.171542967238371702e+00	6.869462813712389959e+01	-1.064515804724954634e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.475862965196364840e+00	8.673358525664708552e+00	1.780801583951595601e+00	3.668304406424523378e+00	5.024327316487025019e-01	3.430379385133903725e+00	9.791564305109519140e+00	4.331695265948058093e+00	9.290567176380818637e+00	1.338859303654123600e+01	3.419463155984674430e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.441864747476587549e+00	9.944351025947678835e+00	5.495034867869486916e+00	1.644853902716233662e+00	5.454094844810614129e-02	2.747318145066972139e+00	9.668487725143112499e+00	3.630225828006738986e+00	5.639271527814528895e+00	7.956446448992325671e+00	1.208126478239212043e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.251712933468809297e+00	8.110176234230236147e+00	8.342070661432170908e+00	6.239225388901469493e+00	3.722142432704931281e+00	7.612432569261264881e+00	5.314425235589002483e+00	5.631517641090823645e+00	7.032682543658504315e+00	3.560806751197576148e+01	5.639158328027533973e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.041614808241763335e+00	4.590076039967875943e+00	5.163780625954990988e+00	6.841031532002419091e+00	2.985186059166914596e+00	3.076239902198619536e+00	4.300946111344444489e+00	6.031741459990374032e+00	7.922666474925623703e+00	2.027402735453098259e+01	1.475827493051072303e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.833785689663823604e+00	5.263502838252763105e+00	1.209124023869220688e+00	6.963672301486885097e+00	2.420399237452680374e+00	9.130830438977648456e+00	7.842979657655380521e+00	3.420296166791504611e+00	2.741990027278329745e+00	8.846630547787869503e+00	1.363966456886686052e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.003629331749103848e+00	7.405878279314584312e+00	7.820714982516705049e+00	3.622734115452735271e+00	1.000670790731154725e+00	2.418153364434430408e+00	1.504146963663772318e+00	7.997798654950798003e+00	6.880667205249825891e+00	2.155389642550625950e+01	1.618406670468845385e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.009407750911876622e+00	3.189074867586264794e+00	2.926010411027985647e+00	1.227177618590788777e+00	3.988034497040853221e-01	1.793904704128308714e+00	5.391398375035857171e+00	5.732523425038217546e+00	1.686885692930593983e+00	2.574169093301240441e+00	4.926174353237028902e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.691884114061400268e+00	1.646631727017647817e+00	3.381824230659659758e+00	9.448775018076952747e+00	2.014056564662836379e+01	9.919988006293715799e+00	3.771699917183514383e+00	3.748458434502634606e+00	5.957495364646537617e+00	3.402864989809478402e+01	8.842280378462188395e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.423500584773097488e+00	4.220349864157295627e+00	2.635127946177785674e+00	3.372558193256882220e+00	1.134120331665300796e+00	6.978027657415579732e+00	9.173569215497701990e+00	2.361959770549639792e+00	2.772632715452281627e+00	8.365564913221179566e+00	2.652144119823126034e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.924549989039284981e+00	3.288336195305568754e+00	4.190323258790385808e+00	6.826534773764846520e+00	1.011086768072782149e+01	9.002445770259150493e+00	1.336504281009704531e+00	3.197033664768185623e+00	2.640330087480499355e+00	4.850659119895880167e+01	2.901300407818943050e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.779192434302698800e+00	3.584958768860491141e+00	8.224716967951790636e+00	7.275286936714266517e+00	7.815625352347153942e+00	3.955693229130858857e+00	5.644278458545896271e+00	9.652270856798878640e+00	4.252068894249487307e+00	7.447891853907205650e+00	7.703140990180643577e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.596398821095970977e+00	2.661145292970062748e+00	5.460259057770230129e+00	6.209586599637523463e+00	2.825515088143903064e+00	7.086317761286872852e+00	7.380478230661599248e+00	3.472813551830219225e+00	4.954802086430798447e+00	1.549454988821711687e+01	2.798015009765204564e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.902631332880983628e-01	1.601313035706287469e+00	3.017928703704598092e+00	3.650818301799191090e+00	1.182350293353508164e+00	6.145340467841543308e+00	5.449154605554324959e+00	2.718072092109339088e+00	6.552284877599914736e+00	2.466839411310198571e+01	1.607908557405801075e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.319477070264715834e+00	1.259967480303632037e+00	9.107311439764540495e+00	3.464356078459684962e+00	1.220067255000054729e+01	6.011174776401990272e+00	1.552051339492785509e+00	5.353835151750541144e+00	1.392094201078297289e+00	6.995728551134865469e+00	4.651700025185237508e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.574048524960018014e+00	1.019197322351180723e+01	8.830062921428247336e+00	6.255186120110975523e+00	2.335168719694107775e+00	7.350031753650401178e+00	9.978154162855533471e+00	3.675546984780069248e+00	5.612439259916490286e+00	1.559768804167389966e+01	9.853000029266714699e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.560951066936015152e+00	4.753213484984097015e+00	8.868850131730638964e+00	8.555816215448551532e+00	6.788146376167461860e+00	6.274365355379256215e+00	5.455205091453684041e+00	7.360100249697651975e-01	2.225367258364822742e+00	1.305781241397061798e+01	5.878512485407412225e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.958194234887473684e+00	4.774328294734195843e+00	3.070052075277873271e+00	9.828569803842668762e+00	8.855508843711572098e+00	4.964357248487445418e+00	6.594711878077004208e+00	3.605493861542519163e+00	6.202536089425886523e+00	1.473215211737326236e+01	1.185627770886003240e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.605551181666446725e+00	7.127751479249878841e+00	5.643299166345411066e+00	1.920782496776417547e+00	-1.291617331997049756e-02	3.320079074744838099e+00	3.219481029432350372e+00	5.594123153248788505e+00	6.470970720809091858e+00	2.286282427695922692e+01	-3.487929831820536092e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.091057886657225140e+00	2.995763400111719488e+00	9.893854910956045856e+00	2.250563874234509321e+00	1.697898273425781035e+00	7.877532323569474748e+00	5.219239851295331967e+00	6.087630363457778415e+00	5.988740520002888701e+00	2.629891538094152637e+01	4.536440735204726182e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.284816934902816676e+00	1.013769105526378134e+01	8.072764983828378149e+00	9.209654692439556811e+00	6.374020001165716653e-01	3.251897992451127095e+00	4.796608197841632837e+00	4.082546619388800480e+00	7.695723677328337509e+00	1.576093532695492883e+01	6.051640080308583192e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.968836298925214834e+00	7.942288736023795259e+00	1.171625325085823288e+00	7.122126504194316254e+00	4.201422651406724995e+00	7.498664576456586239e+00	1.487529297232068837e+00	4.904523878829731842e+00	3.926247760310504820e+00	5.024085309059077531e+01	3.060010682592797515e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.163167483241699607e+00	2.146126308136279803e+00	1.454422573051592948e+00	8.886843227579374727e+00	1.613760471825899145e+01	2.779041725139895558e+00	1.950339741422700168e+00	9.535630564676432996e+00	7.447833369691509553e+00	1.293793939265057880e+01	1.666368880192224511e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.143310351749535769e+00	4.891655081675128969e+00	4.815922140223344527e+00	2.450652946667506882e+00	1.382875189320649678e+00	6.455480832772182431e+00	8.273453195498515100e+00	4.795767060570407025e+00	4.577623378028698120e+00	1.475435757791228397e+01	7.348370597359872580e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.437146534518036534e+00	8.752984970613512772e+00	9.486636413999548267e+00	6.480998873714522546e+00	5.011530164213988670e-01	7.345173270428839274e+00	3.097069377695047088e+00	3.336376553461598782e+00	5.480042127549752173e+00	4.762027782043323043e+01	-1.920692313673215759e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.554028279800327095e+00	9.136618533106995343e+00	6.060468384351806570e+00	7.318238695411889871e+00	1.203715980060733992e+00	3.023238838507304571e+00	2.959942274925544847e+00	3.244986591720115943e+00	6.684044859406245820e+00	2.443597387911707486e+01	6.932474199832427963e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.184531609596084500e+00	4.919252948248314716e+00	5.397185087769101663e+00	7.542806567634531056e+00	2.299023547650269172e+00	1.780336945737525767e+00	5.232381985369442212e+00	4.951414390002292443e+00	1.315009796379807083e+00	3.512352652156971455e-01	3.021627829613617866e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.345907568376568442e+00	6.835208499953655981e+00	1.700686857134859231e+00	4.733744459489122924e+00	2.531687934877138169e+00	2.102856244942172381e+00	7.785116646864318035e+00	7.827619951980996582e+00	6.888538882697816668e+00	5.835214370601045530e+00	1.441552870130130781e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.957144496991703342e+00	2.985742244719893357e+00	6.960690549553189221e+00	9.418704567188312948e-01	1.576258492345923301e+00	6.273445433185678155e+00	1.699682723853961130e+00	2.588516913150679777e+00	6.514432014269028848e+00	6.261539554356600945e+01	7.341175724740496567e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.779270213344405605e+00	9.945952361150030896e+00	8.261523033277784478e+00	5.737475161866610662e+00	2.906037728038311840e+00	8.553699073525319108e+00	5.621354575755852956e+00	7.477154463650134808e+00	3.881468102948161913e+00	1.770528398471700626e+01	6.991754188537568915e-02
