G	c	dx1dt	d2x1dt2	d1	W	Fc	Fg	m1	d2	m2
1.000000000000000000e+00	1.000000000000000000e+00	2.276236685809410520e+00	3.689171116398569428e+00	5.415567668352132547e-01	6.113274760814037201e+00	4.880599279482626507e+00	2.705057179122356459e+01	0.000000000000000000e+00	-3.580269732671458871e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.629331031971997135e+00	9.333210897749429691e+00	2.155820818136982009e-01	9.409352547660894572e+00	7.168806715584350009e+00	1.567616505825552906e+02	0.000000000000000000e+00	-2.537847933401197187e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.313653846174526407e+00	9.677107376061472976e+00	2.134744912490441071e-01	1.362141728628184056e+00	4.019489746870831048e+00	1.415996305902026364e+01	0.000000000000000000e+00	-2.767150408105752968e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.098971215807874380e+00	9.482494881219565741e+00	2.096163407512906807e-01	4.747533476154846888e+00	1.561961320347290849e+00	1.730935249276003773e+01	0.000000000000000000e+00	-2.888278924883734833e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.991119947658863687e+00	5.276913197514206288e+00	3.765518684256753956e-01	3.288040407991881242e+00	4.324365639323914046e+00	1.937826531126687257e+01	0.000000000000000000e+00	-6.097768810521374538e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.824857403181982196e+00	8.734344293357439781e+00	2.299417568579318616e-01	7.561862126509229398e+00	9.519858126074021598e+00	1.583687204992954776e+02	0.000000000000000000e+00	-2.158731363359877031e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.732146682489690726e+00	8.736736991851257628e+00	2.349291051938658947e-01	9.817368091074886394e+00	6.748179780622808543e+00	1.428837842200135242e+02	0.000000000000000000e+00	-3.355119401013535452e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.353878969138883726e+00	3.825250318910889735e+00	5.187934907719412569e-01	3.374888096492234535e+00	7.033082075742453476e+00	2.257787008488492120e+01	0.000000000000000000e+00	-7.903647638760233907e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.395001354663446991e+00	8.525852490074628420e+00	2.354916105040866514e-01	6.925963051514467672e+00	6.699238288204930392e+00	9.717367776807672897e+01	0.000000000000000000e+00	3.645567526320144663e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.390612261988355414e+00	1.380714903311393016e+00	1.490320308830271667e+00	2.797415292835779610e+00	2.790567713767299285e+00	1.945608384054424711e+00	0.000000000000000000e+00	-2.307846583332917145e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.485569719797870558e+00	6.365657737867741695e+00	3.094649590658920535e-01	6.087809654649942281e+00	4.804823777743115087e+00	4.654038510188906486e+01	0.000000000000000000e+00	-2.444437397285045555e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.609984246015248255e+00	3.021946612801639898e+00	6.586970341650175698e-01	5.116925930500634045e+00	7.784826014113460424e+00	3.101137616500624006e+01	0.000000000000000000e+00	-6.544995019694871408e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.598050303329602073e+00	2.042362729996063830e+00	9.601403776717430949e-01	9.627611074008829206e+00	1.830713218578680079e+00	9.835724447852991048e+00	0.000000000000000000e+00	-1.605803688070206459e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.704807183400051329e+00	1.663763482428801455e+00	1.179982932937872819e+00	6.482993751506053393e+00	3.427170912127374791e+00	9.771846468146986098e+00	0.000000000000000000e+00	-2.000276045591216079e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.318868501609994581e+00	7.167255411256319597e+00	2.809383049855979086e-01	4.189434668214707891e+00	3.466857827827036775e+00	2.597400364163052799e+01	0.000000000000000000e+00	-4.482246736617739868e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.779825653150426845e+00	4.003050325500806750e+00	4.869800549894233721e-01	2.020880240472921585e+00	4.987160700661787516e+00	9.634280479935375396e+00	0.000000000000000000e+00	-5.963008535253156994e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.906464236351363084e+00	7.440428462545479960e+00	2.647048639298925643e-01	2.331688668075940996e+00	9.777218806976408771e+00	4.363917198117778184e+01	0.000000000000000000e+00	-1.021238231102889887e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.122458614473273109e+00	1.663080192579584393e+00	1.259984666711232215e+00	3.053500560935566099e+00	1.596251042998372061e+00	2.416603015021842715e+00	0.000000000000000000e+00	-1.985321391799928614e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.970785717856823105e+00	3.872019066121900721e+00	5.189047915957371027e-01	3.254098636265092992e+00	5.639274525957544526e+00	1.839172166153309362e+01	0.000000000000000000e+00	-7.126024710585876498e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.052427281936838988e+00	5.899146593246800130e+00	3.420780150169859812e-01	8.748625440051965185e+00	2.584289637441090193e+00	3.345572433501575915e+01	0.000000000000000000e+00	-1.918615781129245357e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.457535498786057815e+00	8.149266118549258309e+00	2.454535087799621651e-01	6.119072053421946933e+00	9.745737696502853709e+00	1.195543774872856204e+02	0.000000000000000000e+00	-3.529420258578996328e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.327404046603214871e+00	3.878061198932259312e+00	5.098185225331164361e-01	5.763498891358885601e+00	2.095560872897057614e+00	1.126778006260650322e+01	0.000000000000000000e+00	1.475483678510030316e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.274744586760641951e+00	6.714282311834399053e+00	3.024478136629906166e-01	2.074759287348338255e+00	4.657092301327198314e+00	1.562114995352498603e+01	0.000000000000000000e+00	-5.012548324285012180e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.258133088738417005e+00	8.939822052220366189e+00	2.160920123973464058e-01	8.670018691156128554e+00	7.597466712362547447e+00	1.494160652014899142e+02	0.000000000000000000e+00	-2.472094434277700148e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.988761240751142800e+00	6.548702889062291810e+00	3.065261767678284510e-01	7.541936931926207954e+00	7.490032499866301485e+00	9.013125612248379070e+01	0.000000000000000000e+00	-4.789491513816555579e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885568781062304744e+00	3.138195316109609223e+00	6.528749766662764742e-01	1.629794668016920411e+00	4.808811193437982467e+00	5.428334701436635434e+00	0.000000000000000000e+00	-7.814950991618694331e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.721683375774414770e+00	1.146106102695103601e+00	1.638438315663563349e+00	7.404000540323709245e+00	4.087470372571034183e+00	9.204206999047061188e+00	0.000000000000000000e+00	-2.415851839553732283e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.965474090999854262e+00	9.003157933120306211e+00	2.204992760683784359e-01	5.919044139290069673e+00	4.654953488193164013e+00	6.023720628474536909e+01	0.000000000000000000e+00	-3.378110177681361570e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.695497963948323861e+00	1.193013857873484351e+00	1.678014469182431245e+00	1.760528082381727755e+00	3.353093816419396411e+00	2.089451447962025199e+00	0.000000000000000000e+00	-1.469002649691470985e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.796531524179513895e+00	8.880214144279076294e+00	2.211744852245743076e-01	5.273838204873645630e+00	2.938016209219376229e+00	3.198840397555705906e+01	0.000000000000000000e+00	-3.836214764984937631e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.917337731452584570e+00	5.830356292445242339e+00	3.502300261003323811e-01	5.358059872785664979e+00	5.300226117071701992e+00	4.126341830843858816e+01	0.000000000000000000e+00	-5.572547135745681279e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.380479836602587440e+00	9.502509680185992735e+00	2.108489414676277818e-01	2.543672147361154323e+00	3.494216713713829581e+00	1.977132548793909450e+01	0.000000000000000000e+00	-3.550042359601975339e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.053103326746796853e+00	8.191167459524196559e+00	2.529540874523616423e-01	9.485276903911959323e+00	3.598038444860593099e+00	6.982335340531973600e+01	0.000000000000000000e+00	-4.054167514518711712e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.264131039397760503e+00	9.988646293313399482e+00	2.063076736165124492e-01	8.693434813152922658e+00	6.980694074352159717e+00	1.495984156571542201e+02	0.000000000000000000e+00	-3.154083391222793353e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.363474473370533957e+00	4.072728214565123572e+00	4.804036875475465873e-01	7.073067011137393223e+00	9.819785707608922110e+00	7.116370672973127398e+01	0.000000000000000000e+00	-8.045203185491138775e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.862501398145047782e+00	7.873737542102400511e+00	2.566661917929239367e-01	5.180782388082010748e+00	6.371422525217780297e+00	6.663878906735205021e+01	0.000000000000000000e+00	-8.027361413038663907e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.740391488992627078e+00	4.646151429861577142e+00	4.311394215238680272e-01	4.798059869416338330e+00	1.761877518286391275e+00	9.692790362097008838e+00	0.000000000000000000e+00	-3.985599012274992359e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.386978349702040259e+00	5.343575029983383295e+00	3.761922632177256420e-01	6.809934558664844317e+00	1.603983262207074212e+00	1.540932585786132059e+01	0.000000000000000000e+00	6.236734571528487758e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.924057311105674462e+00	6.715484522595275507e+00	2.990182427358258344e-01	5.881984177395632507e+00	9.506120969407341192e+00	9.418811521535411657e+01	0.000000000000000000e+00	-3.858681513458022128e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.500911128335156164e+00	8.856390368454890805e+00	2.295663113020078860e-01	1.572184838279907737e+00	3.632125539702184547e+00	1.262451001726157429e+01	0.000000000000000000e+00	-2.960374257390268049e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.449024335448668488e+00	9.779574310608067478e+00	2.102196251997150434e-01	5.661158925145620024e+00	1.855866611918776998e+00	2.482018337460354829e+01	0.000000000000000000e+00	-2.246332461652159052e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.488850826449370501e+00	7.973248279684394646e+00	2.567777589891876988e-01	8.267540032916787851e+00	6.393188553369954619e+00	1.049713159151093578e+02	0.000000000000000000e+00	-4.124839929983455944e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.201436868394413437e+00	4.839792926986568489e+00	4.248817504472893192e-01	5.204154033575629335e+00	6.603791296285448809e+00	4.081398462149065409e+01	0.000000000000000000e+00	-5.399236095541631864e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.579459125862132662e+00	4.842183764572206783e+00	4.220542629639705834e-01	1.431072991082981138e+00	6.844459644664428133e+00	1.192004005979761416e+01	0.000000000000000000e+00	-4.764943536756599540e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.908400821587106222e+00	7.629137514036531620e+00	2.646536403237263468e-01	8.013525020327504578e+00	3.438626975346310566e+00	5.265299041940885161e+01	0.000000000000000000e+00	-3.849037090748767542e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.235467282914203491e+00	3.207095132660302994e+00	6.293092538607293340e-01	2.829287813024076392e+00	1.172170939752142038e+00	3.032297007788001153e+00	0.000000000000000000e+00	-4.346704848536935284e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.292033252811611632e+00	2.185022650298625635e+00	1.011555350334448988e+00	3.323325884099266325e+00	9.744369688641192795e+00	1.642065808038301711e+01	0.000000000000000000e+00	-1.637906400603636792e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.597442725169701871e+00	4.198005522597989092e+00	4.863533373365923063e-01	2.512332222948009175e+00	3.356562727369797106e+00	7.865158030037963321e+00	0.000000000000000000e+00	-9.874882733855416816e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.876994131544494238e+00	3.512176964826809744e+00	5.566630060183644924e-01	3.970422520985749770e+00	7.083080164579011573e+00	2.532140772007194940e+01	0.000000000000000000e+00	-9.530118285307368486e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.002535477326816249e+00	3.634157129575144918e+00	5.435469209140723068e-01	7.791988842011804195e+00	7.331460328156136796e+00	5.262590411191636974e+01	0.000000000000000000e+00	-8.806935800094618516e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.749306179411453499e+00	3.137265964053705503e+00	6.477730412468172272e-01	5.670334948420640231e+00	6.523279764070809783e+00	2.902813275518856528e+01	0.000000000000000000e+00	-5.991718174679583342e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.066453158067828033e+00	1.289560946758676163e+00	1.453306960103423195e+00	2.845524405442172444e+00	3.754223740920998420e+00	4.170864540511401763e+00	0.000000000000000000e+00	1.235357631898652553e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.368560077799841679e+00	1.170289566896667743e+00	1.721822002408641694e+00	8.883630695375522635e+00	3.403125477270621868e+00	9.435010627885080936e+00	0.000000000000000000e+00	-2.829190983006903082e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.315141879418896487e+00	9.910660230217979816e+00	1.958553685787747523e-01	8.905020446246146193e+00	6.433114782603029269e+00	1.401548481775047890e+02	0.000000000000000000e+00	-3.269163367170951906e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.557141791873970504e+00	4.935359413283697094e+00	4.139347823004607685e-01	8.812920812313185692e+00	8.788141165056096327e+00	9.388894505726595696e+01	0.000000000000000000e+00	-6.548745251007279666e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.932962649143668443e+00	4.531828000424539482e+00	4.513512770661087803e-01	3.196467962740907165e+00	9.455199566313462256e+00	3.388631094490441598e+01	0.000000000000000000e+00	-7.267003417591749725e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.636540112699663263e+00	7.164923738525444286e+00	2.847282764155921742e-01	5.071867263773478740e+00	1.872503606905773665e+00	1.734120903608528863e+01	0.000000000000000000e+00	-4.771420596007565351e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.350765314706104725e+00	2.843971788348860219e+00	6.764815165612139136e-01	9.989516917520205652e+00	2.396094726752562742e+00	1.686344396304044935e+01	0.000000000000000000e+00	-8.745120551958761590e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.001519866306130435e+00	9.600890280021038947e+00	2.080481547146935950e-01	7.956985835322449852e+00	9.564441476566990730e+00	1.805383599176253426e+02	0.000000000000000000e+00	-1.059826789285440440e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.822320762547771977e+00	8.116353938478725993e+00	2.526861872173322698e-01	1.214090360034045357e+00	7.689909479835934647e+00	1.894314885870696941e+01	0.000000000000000000e+00	-3.932285871554517254e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.588423535290124811e+00	1.818937604321200885e+00	1.108554076665354993e+00	1.734306707830459260e+00	8.952946797900139586e+00	7.151520705755851637e+00	0.000000000000000000e+00	-1.711272512223816822e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.919270111969901382e+00	4.661972028362641574e+00	4.179519750640369180e-01	5.198221397234146224e+00	2.932443518902095647e+00	1.750727477340902638e+01	0.000000000000000000e+00	-5.184267472120466236e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.577589774514918552e+00	8.868851627633981494e+00	2.234929520323983565e-01	9.237653090493683550e+00	6.282598520064658132e+00	1.287238072908001811e+02	0.000000000000000000e+00	-1.634466495916366002e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.833971839531271630e+00	9.437676032045544616e+00	2.015587174715143259e-01	5.881010043460663361e+00	7.302755164321222736e+00	1.014113947266692861e+02	0.000000000000000000e+00	-2.633792655292738760e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.976470722392303259e+00	5.094515542205705572e+00	3.831967936867476943e-01	5.514713068062313539e+00	6.982022025284016387e+00	5.146056383221320374e+01	0.000000000000000000e+00	-4.712128645549220063e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.651010224874141841e+00	6.520540325586549280e+00	3.102287382914666325e-01	1.978840250148686364e+00	4.649147784027675812e+00	1.499973210340205299e+01	0.000000000000000000e+00	-4.899577714064359824e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.897423069430917764e+00	2.458921422804347223e+00	8.006776571601003090e-01	6.850167670712265178e+00	1.184676802558705333e+00	4.754088302754591489e+00	0.000000000000000000e+00	-1.243750001159518392e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.998473282745838020e+00	1.006656747825112674e+01	2.093628353010336951e-01	8.419222123296171034e+00	6.330997608742541694e+00	1.297828399553742145e+02	0.000000000000000000e+00	-3.412695136589782852e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.214045732730902216e+00	3.075656264152731190e+00	6.469466470233015132e-01	4.350625845479597409e+00	3.232970132330617918e+00	1.115325805454608599e+01	0.000000000000000000e+00	-9.218999642513773241e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.100859167856872212e+00	9.556559473035694197e+00	2.133553762712438184e-01	7.970878951766792397e+00	5.077311674018044840e+00	9.519669625418363523e+01	0.000000000000000000e+00	-1.229807978503959787e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.404794822579439106e+00	6.759528417439974568e+00	2.961520303532395593e-01	9.640223822571590162e+00	9.674900632316459692e+00	1.598009917911707305e+02	0.000000000000000000e+00	-4.531169833507469602e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.897181587997009977e+00	6.440141440734731049e+00	3.210930083159101445e-01	2.853636388004011870e+00	4.591924599411251862e+00	2.029086849643604040e+01	0.000000000000000000e+00	-4.993931073266137943e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.981288240303481274e+00	5.619587179758809725e+00	3.569785371887031489e-01	5.728415967064922398e+00	8.434611916716741931e+00	6.852925164970224614e+01	0.000000000000000000e+00	-5.433177757431340016e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.066886203112886733e+00	3.025506291421237837e+00	6.448602424155912560e-01	3.610808819462929087e+00	2.710252186077527714e+00	7.687705501150976950e+00	0.000000000000000000e+00	-1.057801780190920082e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.490492337905968689e+00	2.565264608341649044e+00	7.769002139179633781e-01	8.151553285619145939e+00	7.093363578318570006e+00	3.727440934858852728e+01	0.000000000000000000e+00	-1.121112365133454247e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613451959322604878e+00	2.972250931634829119e+00	6.796782938685862474e-01	6.164833509200603245e+00	9.741775031783918237e+00	4.498947404430982289e+01	0.000000000000000000e+00	-9.732071319011913468e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.809494335049778968e+00	2.664931694466270429e+00	7.451954342345935567e-01	6.696830056823861455e+00	1.903279571071693654e+00	8.888619535690398976e+00	0.000000000000000000e+00	-1.036897870442797576e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.272940967634003551e+00	8.119463395499646907e+00	2.537852153160836122e-01	8.232048508765805295e+00	1.012328141162050166e+00	1.725409547952074618e+01	0.000000000000000000e+00	1.094344824526406745e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.034690214986922818e+00	4.172168647332642699e+00	4.880674377214803128e-01	4.622697574613213511e+00	4.763113394093230646e+00	2.320848942539190674e+01	0.000000000000000000e+00	-2.335457337070373507e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.214005238655403440e+00	1.547260009437199768e+00	1.320474471909876213e+00	9.172489253431796996e+00	1.889224954491599329e+00	6.709493844809034435e+00	0.000000000000000000e+00	4.482873702710175601e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.766284862132133426e+00	9.751945505590077445e+00	2.063613696741659620e-01	5.712727320879932513e+00	7.735256227792189243e+00	1.091865713479092364e+02	0.000000000000000000e+00	-3.228817525532799992e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.723807779202355839e+00	8.988154319515219370e+00	2.197974973610356819e-01	2.381457111214670075e+00	9.317426115721122670e+00	4.975752347632107586e+01	0.000000000000000000e+00	-2.786603717749581710e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.572301086930821157e+00	9.345159417993491147e+00	2.134941965797144958e-01	7.320804780497010888e+00	4.952598818891643440e+00	8.379180587604595587e+01	0.000000000000000000e+00	-3.139422452231870331e-01	0.000000000000000000e+00
