G	c	dx1dt	d2x1dt2	d1	W	Fc	Fg	m1	d2	m2
1.000000000000000000e+00	1.000000000000000000e+00	3.956551565378120916e+00	8.961267729496757539e+00	2.035755552892059006e-01	9.388264872307862774e+00	7.197447948056049150e+00	1.556523156654085369e+02	0.000000000000000000e+00	-2.793554752732694269e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.385137149445263560e+00	9.656033592389279718e+00	2.084514492408802155e-01	1.759615284203831953e+00	4.181662646249742821e+00	1.639458316796652326e+01	0.000000000000000000e+00	-3.135981703825903022e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.136849897762147066e+00	9.383038610183341177e+00	1.717915065440244193e-01	5.033423526698217465e+00	1.258489860404041760e+00	1.812967941855646359e+01	0.000000000000000000e+00	-2.785555244119990448e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.916658487719685944e+00	5.356306106182056048e+00	3.584158135541457568e-01	3.730626098929791024e+00	4.465233442538059982e+00	2.314875487388467690e+01	0.000000000000000000e+00	-5.842588115226522438e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.118717340916603575e+00	8.804841211236258403e+00	2.450926676929719439e-01	7.656062528061178263e+00	9.572473901523201434e+00	1.580221257458212847e+02	0.000000000000000000e+00	-1.472914646101436686e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.077984481576276465e+00	8.821262275421615229e+00	2.011422124427413860e-01	9.586077241818298234e+00	6.725595179032844761e+00	1.430130197921721447e+02	0.000000000000000000e+00	-3.859559873273250563e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.673569611692387937e+00	3.737115520869762175e+00	5.483284337458259605e-01	3.564878421162844369e+00	6.792081321321186138e+00	2.148557937558940267e+01	0.000000000000000000e+00	-7.650008453779666429e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.808441289355307013e+00	7.942751323037835043e+00	2.612633441769379172e-01	6.920148484871988970e+00	6.851651816745206958e+00	9.383194476624518643e+01	0.000000000000000000e+00	5.266665233449063788e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.370832219597396318e+00	1.608748911586593611e+00	1.493453429555780643e+00	2.718318652610498098e+00	2.981332427340199320e+00	1.925207153948140570e+00	0.000000000000000000e+00	-2.322372805581815580e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.399363625140237044e+00	6.106064177307662710e+00	3.906655175154449822e-01	5.956495173905565821e+00	4.795753300810719821e+00	4.559627952790447125e+01	0.000000000000000000e+00	-2.843937816653764883e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.543154920675160247e+00	2.762181941782627437e+00	6.831687648437050342e-01	5.453224096992715708e+00	7.468760750010921434e+00	3.136443168043640739e+01	0.000000000000000000e+00	-1.032602252543742549e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.550408355196633892e+00	2.073108767214125070e+00	9.349632663074317618e-01	1.019071035083413257e+01	1.769592098232105171e+00	6.751591713175833398e+00	0.000000000000000000e+00	-1.632781491626539294e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.007794436032075325e+01	1.776657707056567892e+00	1.200668735128984643e+00	6.146729435470694725e+00	3.484344796141641609e+00	9.095826279240728951e+00	0.000000000000000000e+00	-1.991290735557714076e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.591083093479728205e+00	7.118942699955644215e+00	2.769125260726251203e-01	4.317267527718401610e+00	3.673225954024311957e+00	2.746068829475494510e+01	0.000000000000000000e+00	-4.093150523800866414e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.887242055002475993e+00	3.909033105675462583e+00	4.729283203439242356e-01	1.924052446300208441e+00	4.459569219126151118e+00	1.146130442960866169e+01	0.000000000000000000e+00	-5.567801649482166937e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.491747780763211573e+00	7.414133924665077480e+00	2.385543886154515847e-01	1.956133115514436360e+00	9.670714678952391452e+00	3.974743812438811830e+01	0.000000000000000000e+00	-1.563985408292885015e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.701292450609360074e+00	1.982228799686706733e+00	1.284667988962510776e+00	3.068631373597077605e+00	1.498532032885898646e+00	3.404809112412681138e+00	0.000000000000000000e+00	-2.014787176906744026e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.026445373651323045e+00	3.836868109090571188e+00	5.058997194867932423e-01	3.028685124858323974e+00	5.645783467341150441e+00	1.720755799271362463e+01	0.000000000000000000e+00	-6.876514083955735934e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.336556932618296223e+00	5.586175228363934764e+00	3.389642453008863687e-01	8.219954343394869412e+00	2.262054024058263391e+00	3.273859074395535629e+01	0.000000000000000000e+00	-2.170336437374030536e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.435060117313329719e+00	7.850093580708596974e+00	2.229098730928745220e-01	5.835180166079270592e+00	9.677209580117903442e+00	1.146143294153740442e+02	0.000000000000000000e+00	-3.590786198792398909e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.827699432399194190e+00	3.798987141732896866e+00	4.978693457997162564e-01	5.426767728426928450e+00	1.935693335078277677e+00	1.426808105617227795e+01	0.000000000000000000e+00	9.853900044749563936e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.890958350925657783e+00	6.699184426626569433e+00	2.982828635232016024e-01	1.854380877256556870e+00	4.351565302831215121e+00	1.598478403867361131e+01	0.000000000000000000e+00	-4.694739499974829311e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.002021124642056726e+00	9.108422580960985115e+00	2.327761442403740444e-01	8.375203747564155421e+00	7.609034718916888984e+00	1.466519816111350849e+02	0.000000000000000000e+00	-3.030828571073142519e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.782935865833131572e+00	6.577304372523316012e+00	2.396347228759085901e-01	7.396237430633594734e+00	7.194512275402279222e+00	9.090294037719799292e+01	0.000000000000000000e+00	-5.296273224197645124e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.615347204323613894e+00	2.862461641502282106e+00	6.462940436605646433e-01	1.412099602854599345e+00	4.938697422362801071e+00	6.702645019161103335e+00	0.000000000000000000e+00	-7.505916216984763745e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.823033276653623247e+00	1.101684456159123471e+00	1.620833958302793087e+00	7.474216327065055232e+00	3.879086986692733330e+00	1.180382971906342426e+01	0.000000000000000000e+00	-2.355301363516135726e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.806270767866435811e+00	9.035032062518739693e+00	2.622613445672782873e-01	6.055709732765836684e+00	4.602826701474795890e+00	5.890982229154759864e+01	0.000000000000000000e+00	-3.470341786273170581e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.244820558596899662e+00	8.726302962111147643e-01	1.753751730984774104e+00	1.807350599414577319e+00	3.159680756537286861e+00	1.771468202867334529e+00	0.000000000000000000e+00	-1.468144937941361805e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.967536554373708668e+00	8.742762116743159950e+00	2.162527101867338652e-01	5.059703657389010623e+00	2.685661707158934597e+00	3.103350256385470374e+01	0.000000000000000000e+00	-3.536819328963843878e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.499925229314615471e+00	5.926623156556251715e+00	3.032505397605802511e-01	5.289814893171221222e+00	5.427824839646621768e+00	4.253979318517891528e+01	0.000000000000000000e+00	-5.550001843321330508e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.165602269607260766e+00	9.695075634918197238e+00	2.145864861983689809e-01	2.260869040543333597e+00	3.480334560396360466e+00	1.848623771366099788e+01	0.000000000000000000e+00	-3.674244986875473407e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.614316682769388223e+00	8.135388207236529112e+00	2.389867308842176519e-01	9.286829659546929960e+00	3.474280098155560381e+00	6.798832844705135869e+01	0.000000000000000000e+00	-4.222954608688367362e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.437150027391159490e+00	9.867026613439268345e+00	2.506748253623266587e-01	8.844031108909740979e+00	6.837883528908323072e+00	1.490231641199064256e+02	0.000000000000000000e+00	-3.542033071259402810e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.347215505158477100e+00	3.788648938827308577e+00	5.237106915835033627e-01	6.535377812252669116e+00	9.323390119265717146e+00	6.833669664274235345e+01	0.000000000000000000e+00	-8.000106414264080978e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.315054666562164520e+00	8.050905437834664724e+00	2.750956756782326207e-01	5.138373301022658879e+00	6.812419302641207430e+00	6.894235031945244430e+01	0.000000000000000000e+00	-8.629669854778627969e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.011141370857341570e+00	4.984207059187612643e+00	4.181757671439775281e-01	4.616569133030997918e+00	1.878888178669680276e+00	1.321235930575604200e+01	0.000000000000000000e+00	-4.094554697279454980e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.797177329198519358e+00	6.032398157083985524e+00	3.933133049410607041e-01	7.024171134360623014e+00	1.856579163621769002e+00	1.437896709151400287e+01	0.000000000000000000e+00	1.920769089799895940e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.006075210370720896e+00	6.755042185326990634e+00	3.076248365639569493e-01	5.515465839718554086e+00	9.131083579342313072e+00	9.101606220041985296e+01	0.000000000000000000e+00	-3.993343692135035150e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.233722766597097120e+00	8.848941458678918792e+00	2.318125936733053116e-01	1.563903655330203479e+00	3.514436565295655956e+00	1.341038402519105688e+01	0.000000000000000000e+00	-2.819987730484683763e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.476809186233270843e+00	9.600898735089272051e+00	1.631458001497705645e-01	5.707215840746980184e+00	1.738051707342879615e+00	2.428539971755041194e+01	0.000000000000000000e+00	-2.021501965658634714e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.618955856908778301e+00	7.391842038175745699e+00	2.797954572373251292e-01	7.731769457148024216e+00	5.868723238270817433e+00	1.068751954959242738e+02	0.000000000000000000e+00	-4.257295894732978092e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.401241090754709262e+00	4.809123633354058569e+00	4.229277108085048864e-01	4.836555664978801516e+00	6.853720699196326649e+00	3.875292411329759545e+01	0.000000000000000000e+00	-5.541514288750780670e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.400568565510957875e+00	5.445978149121982526e+00	4.147705842289273193e-01	1.442267622572528607e+00	7.230064508410233515e+00	1.315533656070881108e+01	0.000000000000000000e+00	-5.058120680421127613e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.016537921065795658e+00	7.991727027905009884e+00	2.465264133895518628e-01	8.218450793087209050e+00	3.964719651443064485e+00	5.277638259279370914e+01	0.000000000000000000e+00	-3.616880919165503250e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.015826236744964639e+00	3.459575356501175314e+00	6.148729703941764324e-01	2.862658920066911694e+00	8.529080692798085561e-01	1.105651690465388359e+00	0.000000000000000000e+00	-4.293114017328482079e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937445795442261698e+00	2.062583356153247838e+00	1.010970107437223486e+00	3.482319164304318537e+00	9.716894136755570344e+00	1.656816975946847492e+01	0.000000000000000000e+00	-1.628535348270727878e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.369007209345544762e+00	4.291603586755126543e+00	4.325120500493659370e-01	2.184361235438125437e+00	3.616083005821425278e+00	1.030595814467903359e+01	0.000000000000000000e+00	-8.672910910950404340e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.888646602950268871e+00	2.910966728916530855e+00	5.780019376590237457e-01	3.533309289636211048e+00	7.015589987875124223e+00	2.540086303905111365e+01	0.000000000000000000e+00	-9.557175702251105021e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.631462205927213915e+00	3.878871335956070254e+00	5.185414713172341594e-01	7.834094130603585171e+00	7.206202907907973021e+00	5.289852731594260860e+01	0.000000000000000000e+00	-9.205062921655476904e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.673498736226525008e+00	2.941321669060054766e+00	5.921170592972302416e-01	5.335069730259119680e+00	5.984994038714687825e+00	2.674524335112873530e+01	0.000000000000000000e+00	-6.260400765081213237e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.294042217966808295e+00	1.183647783966497169e+00	1.496984652344408362e+00	2.605031052506284084e+00	4.122732079212160450e+00	6.125742962726899776e+00	0.000000000000000000e+00	1.278780004858214303e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.060654470091730417e+00	1.070948971203062872e+00	1.700957089686482737e+00	9.157856510447782483e+00	3.434652994815567073e+00	1.106232840046360266e+01	0.000000000000000000e+00	-2.847985970950954293e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225241462619143462e+00	9.790197931149750232e+00	1.838075775648355115e-01	8.968443782894285121e+00	6.181604475034952806e+00	1.397651624034605788e+02	0.000000000000000000e+00	-3.345389036139214123e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.580449040126939764e+00	4.650342271632571745e+00	4.413243100070132763e-01	8.678350920590268913e+00	8.871692003917734937e+00	9.395674886364966483e+01	0.000000000000000000e+00	-6.956391280439818692e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.008244529709385162e+00	4.462798444902062123e+00	4.958559855980896325e-01	2.956451563546741212e+00	9.562017336390326250e+00	3.636931696324704433e+01	0.000000000000000000e+00	-7.646243462767892130e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.531286122589675003e+00	6.961536279126485205e+00	2.419071001846922198e-01	5.232579723384962023e+00	1.998694724527084743e+00	1.522534342339754332e+01	0.000000000000000000e+00	-7.952197928550493178e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.439128050797788383e+00	2.992190601390882776e+00	6.503007504702780217e-01	9.923428392110144713e+00	2.334695844176202684e+00	1.875700551814301420e+01	0.000000000000000000e+00	-8.190964999205138097e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.202607054487579319e+00	9.135980569748163305e+00	1.869087349290753097e-01	7.612794362579937690e+00	9.941748019756559529e+00	1.791521557749981923e+02	0.000000000000000000e+00	-9.128392790013520330e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076393636780396790e+00	8.017563294161595522e+00	2.714664765567443294e-01	7.067465947126340131e-01	7.592639544199577983e+00	2.287693343185719641e+01	0.000000000000000000e+00	-4.265290977759724766e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.587600398603882468e+00	1.499755864520360582e+00	1.150043197318012300e+00	2.106374018886282951e+00	9.385244337052350616e+00	6.537729306789551664e+00	0.000000000000000000e+00	-1.680498123298405755e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.839305527625377579e+00	4.579802856886466600e+00	3.927602001869782700e-01	4.837877175452207190e+00	2.976382545447994854e+00	2.001057455722938272e+01	0.000000000000000000e+00	-5.283017511435211810e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.387294378864142308e+00	8.951952274882957639e+00	2.605144532433325000e-01	9.328669660372534977e+00	6.383323631126866182e+00	1.270703253181502532e+02	0.000000000000000000e+00	2.063425083645093958e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.881927289618582133e+00	9.056423772607589129e+00	1.923767969238338593e-01	6.265392177436425847e+00	7.279596411688859625e+00	9.896324379111852920e+01	0.000000000000000000e+00	-1.874480557693609106e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.824585718493089814e+00	4.977854583659459209e+00	3.927035658055515466e-01	5.521061687125345507e+00	7.384626631730919044e+00	5.030925145603814741e+01	0.000000000000000000e+00	-4.435008566597745672e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.412429475057959571e+00	6.678964374351950894e+00	2.742721749139682696e-01	1.783493195186328428e+00	4.703948562919327614e+00	1.539773811716695562e+01	0.000000000000000000e+00	-4.889460320402760352e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.616703780707062776e+00	2.110219088412010002e+00	7.958323758283188942e-01	6.517313645998205729e+00	8.862552191335448803e-01	3.859942973412458400e+00	0.000000000000000000e+00	-1.220897153348291075e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.799897472393807263e+00	1.041504522989511194e+01	1.987671583234389416e-01	8.001366630587055440e+00	5.985005924775028241e+00	1.316942188606137165e+02	0.000000000000000000e+00	-3.354326877701550025e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.303792517789970518e+00	3.420060762112119512e+00	6.402469095522654863e-01	4.527778954470651485e+00	3.392267243594267789e+00	1.074631877144838654e+01	0.000000000000000000e+00	-9.819720150774415846e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.694081377811640365e+00	9.347029410417212247e+00	2.206916273184795774e-01	8.381095942041820734e+00	4.806689091871936270e+00	9.126627494082056558e+01	0.000000000000000000e+00	-1.369781158566580892e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.501203980041215580e+00	6.627851335086083928e+00	2.664103568853545823e-01	9.571110523582980534e+00	9.601385136260450537e+00	1.605242507035505923e+02	0.000000000000000000e+00	-4.950446526211063625e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.030149986564131481e+00	6.525802306684118648e+00	2.865869723957346071e-01	2.680473392857658510e+00	4.877464700292604149e+00	1.920532590360295799e+01	0.000000000000000000e+00	-5.206752656288452519e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.894299911209740728e+00	5.211573701351046140e+00	3.674127830053802723e-01	5.902529056784855399e+00	8.640489694621624750e+00	6.783379862827550255e+01	0.000000000000000000e+00	-4.813129431654169510e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.458837509398524190e+00	2.519116719754767253e+00	6.844333261548142255e-01	3.394863534628076884e+00	2.501406091794778241e+00	1.067027104534796678e+01	0.000000000000000000e+00	-1.020539584342846640e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448928968981898713e+00	2.460984648253572438e+00	7.719908238632221531e-01	8.211469718411613883e+00	7.433784067591727052e+00	4.082652484070484888e+01	0.000000000000000000e+00	-1.106008785247931003e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.282071927591669436e+00	2.947089171716305689e+00	6.830088628407832152e-01	6.209880942051452912e+00	9.941355307329613922e+00	4.408906586363476521e+01	0.000000000000000000e+00	-9.631727616026714012e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.771760494624762039e+00	2.704210027789277770e+00	7.661851723036489092e-01	6.598194763291360232e+00	2.192522687482248323e+00	9.817575826257183280e+00	0.000000000000000000e+00	-1.089073069605861255e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.245727860794159092e+00	7.845265370442763064e+00	2.706846115179029066e-01	8.176937625098087636e+00	4.611222489514343881e-01	1.647241897704626012e+01	0.000000000000000000e+00	1.322924351095934314e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.092520396635269897e+00	4.505485533438760015e+00	4.574660715198455851e-01	5.050509829013014595e+00	4.991796672104796606e+00	2.261994769094059521e+01	0.000000000000000000e+00	-2.016908576663336006e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.213197993132467678e+00	1.104699350856509721e+00	1.295457348825410859e+00	9.402711632937052144e+00	2.061575176977411772e+00	5.175296355404515047e+00	0.000000000000000000e+00	3.771182097943011069e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.453947155649248479e+00	9.405307193145933553e+00	1.881122083734756423e-01	6.098880247139344846e+00	8.195674187996848659e+00	1.053999145318168473e+02	0.000000000000000000e+00	-2.964286461603759526e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.532885158387626845e+00	9.089434540793295270e+00	2.725743213305213963e-01	2.167957903592413693e+00	8.834727992137018759e+00	5.023699793609705466e+01	0.000000000000000000e+00	-3.150499361681161625e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.400262155977097578e+00	9.026649283561045678e+00	2.268763763783893384e-01	7.565660935583871982e+00	5.232646304138877547e+00	8.389323171727384931e+01	0.000000000000000000e+00	-3.726804494459524109e-01	0.000000000000000000e+00
