G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	W	Fg	d2	d1	m1
1.000000000000000000e+00	1.000000000000000000e+00	6.350948403152234079e+00	1.410329822771493768e+00	2.769254717160951174e+00	2.830226220432744633e+00	3.365412683958557860e+00	7.126060929950623013e+00	5.436649890964232457e-01	3.646796295875143645e+00	-1.466831442795385909e+00	1.607515887680351696e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.508329692192494687e+00	6.346649294930271523e+00	6.065281887036587882e+00	4.845805360160111874e+00	3.002204253799679989e+01	3.456772113880616004e+00	1.423698629523383996e+00	5.712864624682503667e+00	-1.572806296835035811e+00	-5.903946743262212138e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682710189156301661e+00	3.154057983033092150e+00	5.170967490361326746e+00	7.807659765779778382e+00	2.410217811580581326e+01	1.728655884306572021e+00	6.621099630597648833e-01	6.035421217377822778e+00	-2.579669644046839405e+00	-1.504287440913040186e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.563756170934089695e+00	2.109253130120573694e+00	9.758705979554070709e+00	1.873301783707477464e+00	3.810265276592160522e+00	9.995615516295281111e+00	2.196701862367650693e-01	6.460817774172924466e+00	-6.226859861239285587e-01	-2.518021318360235572e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.699715688483347975e+00	1.691696164245823253e+00	6.419826878567536532e+00	3.520645740941186652e+00	5.776317498754039548e+00	2.443882495415961476e+00	6.316495461725378513e-02	2.477899676116871674e+00	-2.809421137019917580e+00	1.206284385647992607e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.383022724061895303e+00	7.217209206492506191e+00	4.114367114469459352e+00	3.490288205409360245e+00	2.562762057185579323e+01	1.001806739709642358e+01	2.098409870994653481e+00	4.388581606463072937e+00	-1.552450369657693674e+00	-7.686625121753933421e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.615094892522843661e+00	4.053964615935394811e+00	1.992736482504497530e+00	4.816057208475560181e+00	1.952469641288840307e+01	9.847739706858099851e+00	5.227001641893847861e+00	6.524729054099296377e+00	-1.417078660891041508e+00	-6.714452050144881667e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	9.844876505720298709e+00	7.398082907124424423e+01	8.152726618282091664e+00	1.379728178074162592e+01	9.720817675310359007e+00	-1.956444150726717623e+00	-1.000560389523296045e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	1.708031564154401938e+00	2.565984165059046251e+00	6.870853806072776848e+00	5.370101640786090202e-01	7.642060951912294620e+00	-3.639659038526676382e-01	-1.119424480624798379e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	5.670064323823806873e+00	2.175196853497767435e+01	6.168621193998018448e+00	1.513747658471291002e+00	9.295138848656595343e+00	-1.190833653281317295e+00	-3.565179014351314901e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	2.527983046508182952e+00	1.515179831959304302e+01	8.716698190434700066e+00	2.868754034530712094e+00	7.816770825839936876e+00	-6.186235819525492952e-01	-9.258776192132651683e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	9.737727466804747323e+00	7.884864963609194888e+01	3.593241372936397227e+00	8.584796808163879245e-01	6.326837740755197892e+00	-3.073457666360390306e+00	-2.124510230703195290e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	1.954028742031204358e+00	7.489550640147949245e+00	5.259573329350977211e+00	2.665279997830479530e+00	2.824497372829061437e+00	-1.345149500224719796e+00	-6.495298103043495530e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	4.679159228320958874e+00	3.087204013159528770e+01	6.574309757722989644e+00	2.310837584805999878e+00	6.972584998810174461e+00	-1.273185327148389945e+00	-4.130080744272085269e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	7.669377772502143031e+00	6.836753442870448794e+01	4.756367123102271499e+00	1.452418711343437696e+00	6.545624024673382557e+00	-2.326463346649841224e+00	-1.170304832050659272e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	7.331737847157985932e+00	4.832176043675873700e+01	4.865765555395006992e+00	5.481169005989808829e-01	6.394737245141162596e+00	-2.271752602250344033e+00	-1.244294589282326413e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	4.786630564999585502e+00	1.481042521468882533e+01	3.950605782975645575e+00	1.996770189314182264e+00	5.415137020869241979e+00	-1.698041701396445280e+00	-9.035435634822000850e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.107228470462545467e+00	4.704874872168614885e+00	6.082859246552128063e+00	2.065006673411064197e-01	5.795667580167053856e+00	-1.376335226465382533e+00	-2.181286088878155383e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	4.578959339443675169e+00	4.036080455563056546e+01	8.680885610814076614e+00	2.211744718644482521e+00	4.065222189570964595e+00	-2.200051830171819489e+00	-1.311989445154345013e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	3.336682389093691192e+00	3.901641753832073789e+00	2.821338825983252363e+00	7.145105627430717865e-01	5.616444293848961600e+00	-1.135382399393584096e+00	-5.097106156886509254e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.772872165685527079e+00	2.557182203844915236e+01	9.418105041443766368e+00	1.665899273350218257e+00	2.725838059601584984e+00	-1.985684809080478841e+00	-1.456767491748370880e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	5.408999329000784506e+00	3.069211846337579530e+01	7.159899121290940194e+00	9.818273880306601642e-01	8.228834829276383545e+00	-1.358716751735568717e+00	-3.768067057618971205e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	3.395940598231757424e+00	3.221122093719979773e+01	8.385874918399425226e+00	3.392812326607629991e+00	2.709545112178290527e+00	-2.448820229548949623e+00	-2.286282180870371405e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.596197650358418318e+00	2.979992839929050064e+01	6.128733412978706774e+00	5.599845772734206584e-01	1.695570303647411903e+00	-4.065291393262797648e+00	-9.058407877977701617e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	6.926247953050411965e+00	6.913242073622757289e+01	8.082564239740534617e+00	1.444633908398840427e+00	4.892895190060766453e+00	-2.797492754506273105e+00	-1.881644610546156215e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	9.734268167524868787e+00	4.088719794506343419e+01	1.065524234176045582e+00	6.111223321997659441e-02	6.892247969679184294e+00	-2.793229695197237294e+00	-2.281428672865121854e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	6.369191634953446979e+00	5.122747734053264423e+01	8.236496254001842487e+00	7.104882012934694124e+00	4.991117461144992440e+00	-2.517435706749138635e+00	-1.571901492408756340e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.602095680287922264e+00	7.549543021077373517e+00	1.365399891502429908e+00	4.786571016176799920e-01	3.519768528326356449e+00	-9.495834413777455296e-01	-2.332068600488101495e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.648384383510724582e+00	9.234802401723220200e+00	9.057887393087792560e+00	4.959198663587895517e+00	6.073120279618890116e+00	-4.375584565412217186e-01	-1.349740322060975828e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	9.584230340869101639e+00	6.402799658913792769e+01	9.899343768989139036e+00	2.816991183896318418e+00	4.196463308676698034e+00	-4.597236209829783427e+00	-5.186564169135392888e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	3.636210450732229038e+00	3.303835246578072571e+01	3.702256378672517556e+00	4.618140677212795531e+00	9.379040694382602794e+00	-7.840802068789810564e-01	-1.888538516397179956e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	1.809389644643412787e+00	1.832126559655338482e+01	2.896116363077762657e+00	1.486078903344056679e+00	9.238663016232795400e+00	-3.361012336797298827e-01	-7.372414796059845177e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	6.506559875516604308e+00	5.087548881766539921e+01	7.879388407043126819e+00	9.083758625771127804e-01	5.456556585435486717e+00	-2.290717984332596657e+00	-1.365061028868623438e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	6.512939276842669933e+00	3.138543027576204025e+01	3.318422269733770413e+00	7.056267905917863459e-01	3.850114052986482349e+00	-3.276400920351561386e+00	-2.916763318456269261e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	6.795670555178064731e+00	3.251031925874601569e+01	8.761090452651359328e+00	8.093125140396248085e+00	7.609022954097087066e+00	-1.656551018614379256e+00	-8.063056234853672066e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.509288548650475459e+00	2.591463651765495868e+01	1.909966586016432100e+00	3.192668801156508529e-01	1.309337344202628595e+00	-5.141621795882580059e+00	-1.254464872696748472e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	1.133581866448153175e+00	3.076539711498771368e+00	2.170100431631944993e+00	1.039328255325618455e+00	5.316127650664383530e+00	-3.817474287565906788e-01	-1.235555604373168359e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	9.646920702512213452e+00	1.971861407476065864e+01	9.810653879664320343e+00	6.967885430052037643e-01	4.027838494468001684e+00	-4.792217551451968482e+00	2.019848319123791725e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	3.321307259385671617e+00	1.357118386485786665e+01	7.168520129197809787e+00	7.112650656854997422e+00	9.257922666977956183e+00	-6.098805598767149672e-01	-1.451641977611176415e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.087226420878288913e+00	2.578644096865406254e+01	8.659777328776804950e+00	7.817697156258895941e-01	1.101663350618077519e+00	-1.269003504420457773e+01	2.241911463151945156e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	7.340813588922443955e+00	2.661584698472742616e+01	3.953215561636837183e+00	2.644253553164563342e-01	5.918333920347918387e+00	-2.501723532509907422e+00	-1.916263919867481746e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	6.500480402230992105e+00	2.046084853488560640e+01	7.085657257719216062e+00	1.379264244798030559e+00	7.722227884331838155e+00	-1.685930208214791337e+00	-6.937543108644413259e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	3.780540649410931930e+00	5.113036717084724181e+00	6.395823881520390941e+00	2.909287954720312097e+00	5.322045144411926110e+00	-1.164886579647494091e+00	-6.089928027949183864e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	3.384785668800290193e+00	3.606931924017779512e+00	6.410778802684110822e+00	1.141871882861738158e-01	1.706088583955602145e+00	-3.858953559155040569e+00	1.010615077074492163e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	6.372865111830310347e+00	6.357464972807304093e+01	7.158173108997811340e+00	1.079789259558555203e+00	9.797022990174150792e+00	-1.307386392794082974e+00	-4.001922446993388505e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	8.740131638966309069e+00	4.298774437749361255e+01	6.128322555089842361e+00	4.041830706105841720e-01	5.693593564278172536e+00	-3.049485437973447510e+00	-2.642508478116842241e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	9.521182429113432377e+00	4.251549757025454568e+01	4.918179151118161840e+00	8.806514948179353652e-01	6.433111710558496732e+00	-2.912799226192989366e+00	-2.476580897868680253e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.972337598045572404e+00	1.391045103556298557e+01	3.499133336463840394e+00	2.983880820446257687e+00	3.176394972125638372e+00	-1.184704788372530571e+00	-3.893780715173561724e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	2.439636875130005489e+00	7.227078213418661967e+00	8.025218433751973635e+00	5.084948021657937911e-01	5.310797659966675077e+00	-8.500215517926252851e-01	-3.107051715995657215e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	9.563685144033557961e+00	9.080529873399549956e+01	3.166759116645434524e+00	1.760045395267802348e+00	4.841821380723437152e+00	-3.900243087286884514e+00	-3.284349439862542397e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	7.606853019910544411e+00	6.138047068110287796e+01	7.272766372853868511e+00	5.293055504048482796e+00	1.684322840497282314e+00	-8.936350909612411186e+00	-5.022233581163116014e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	8.973979607679455128e+00	1.602261202166431886e+01	3.103722491054035526e+00	5.318222048177990713e-01	1.987626479347075481e+00	-9.136056356315604532e+00	1.959680943966746725e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	2.850355853223382585e+00	1.402548555701639899e+01	6.576439888894708652e+00	1.552556003301233334e+00	8.561692471179505048e+00	-6.679173648370667626e-01	-1.695316420909893873e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	6.306018897816564106e+00	5.684517874273120697e+01	7.772985650436997851e+00	4.770477353062915427e+00	3.155646446492917701e+00	-3.922790226032166760e+00	-3.459077582612671620e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	7.284301412051313207e+00	6.993634743567584167e+01	2.979879090643655193e+00	1.298791344819947957e+00	2.731327740907939727e+00	-5.279093337095225102e+00	-6.742062480172593553e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	7.065353799637460241e+00	3.722016342050017812e+01	1.568796187389325247e+00	3.898654193039183813e-01	5.566818230905973053e+00	-2.578833910188480960e+00	-1.464204279724368796e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	4.700540466920312355e+00	3.037204213233547279e+01	2.272984307829308825e+00	9.988826630920915051e-01	7.912229209668523389e+00	-1.112768702639628460e+00	-3.419415666790893482e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	1.046155151436250597e+00	2.610084364182247985e+00	6.409066802965401877e+00	3.712338172388947588e-01	1.656563672534573373e+00	-1.446058728155032780e+00	6.147209577465536867e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	6.231835355965789525e+00	6.174662877584112408e+01	8.594671293476547902e+00	1.128047645169705016e+00	6.223442736184225055e+00	-1.970737615309430923e+00	-9.411717200198896904e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	3.139676216028828293e+00	9.946110759945367974e+00	1.392093392307510058e+00	1.880267055009186838e-01	2.022233742946955459e+00	-3.142122722320719763e+00	-1.126559303478959038e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	4.979943739569469230e+00	4.856585089233522012e+01	7.652091728806722060e+00	4.336152306278195034e+00	1.301947465064768217e+00	-7.413406882749309368e+00	-1.482907452101591730e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	9.570746586888860818e+00	6.639754367387558887e+01	4.102091139505906980e+00	3.833555991638442628e-01	1.477339479784429477e+00	-1.300500386437754052e+01	-1.289089625371714192e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	4.650687658789459888e+00	2.992858548680441544e+01	5.257967643393789636e+00	1.545186749309618524e+00	8.578766110666853351e+00	-1.125197262529666231e+00	-2.437695290413735449e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	8.595464330724203350e+00	4.775858229506970076e+01	9.400944992360731334e+00	1.518962861475067427e+00	2.139168116470440140e+00	-8.236505542930716572e+00	-2.955132303066135933e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	2.666878885927245424e+00	8.564232002775234776e+00	3.922314103549404685e+00	4.591869450426627197e-01	1.384629614603291259e+00	-3.792486631531726715e+00	3.707521350413298222e+01
