G	c	dx1dt	d2x1dt2	d2	d1	Fc	Fg	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.956758664144307325e+00	8.770535362883913777e+00	4.661659083825520078e+00	-1.706586189172710322e+00	3.498967024679738635e+00	1.248724842418053482e+00	5.155156447278495868e+00	-1.349093982972686945e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.219245918900722092e+00	2.214940023577283590e+00	3.674050695390183030e+00	-8.732470797906921600e-01	7.024218234324852261e+00	1.736262770156562940e+00	8.821954978057577890e+00	-6.412319164360648927e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.123683487775174683e+00	5.866801115408158296e+00	9.244886825475896686e+00	-1.481456283160258902e+00	4.813250765359673444e+00	4.677250620867328124e+00	8.369739488331637389e+00	-1.130188754145087273e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.171168073976814661e+00	8.934640527906747565e+00	1.764657779283030914e+00	-4.481709928355379624e-01	1.177957103514890802e+00	5.761823753675814785e+00	3.129498332395651339e+00	-4.222227473241134987e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.325943271852233707e+00	2.381034545782085399e+00	6.116757695359686053e+00	-2.014928860582652970e+00	7.725618992523273221e+00	2.316984317903918456e+00	2.920294621453324524e+00	-2.029758241080848791e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935405841833962803e+00	6.981619262938027148e+00	1.005794282465904743e+01	-1.344651561144084795e+00	2.388310371467266435e+00	5.717995817906574629e+00	5.529004583145862739e+00	-8.541381899504860087e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.170161589541118818e+00	3.460428640849921855e+00	6.034789107419632259e+00	-2.450089066443581931e+00	5.944122477112428804e+00	1.448867568087901514e+00	3.063283739082272472e+00	-6.223042652484544135e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.509325307620727141e+00	1.021867045972078891e+01	9.750025794425351222e+00	-2.565622485184708257e+00	7.678839656043834339e+00	2.060453748371476657e+00	7.904475009335644842e+00	-4.733450313885791871e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.162537119929784701e+00	1.006033822363929886e+01	1.476381119869773384e+00	-4.258715469196083792e-01	3.724248316835909289e+00	3.628224020769187597e+00	8.671211257126719474e+00	-7.843409084631916528e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.790457343605063034e+00	1.004686949832219511e+01	4.453373824868313235e+00	-6.963487974947131232e-01	1.022564645342798340e+00	6.326876584553634331e+00	7.647934791710466307e+00	-8.601046160914870597e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.781517697064018080e+00	4.763843246349503957e+00	2.726792249044053484e+00	-4.250122408178798605e-01	4.371183934740285437e+00	6.226194615038697755e+00	8.630042763895485081e+00	-1.443006277605921923e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.183055434259505212e+00	8.463436644887925908e+00	7.948799871543125839e+00	-2.796619178762161262e+00	9.491086987230417549e+00	3.443281124742494370e+00	4.779503873442800810e+00	-1.777765814920708110e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.615980292878079538e+00	8.022533074376793749e+00	1.020011815199738514e+01	-1.858902147454836173e+00	6.084880972322838311e+00	1.704516266004915792e+00	2.816850283034340485e+00	-3.498205174179223320e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.636148514482039573e+00	4.317658537425458576e+00	3.674454217303660730e+00	-6.953070131560945555e-01	5.662611324530740120e+00	1.385914844738324270e+00	7.332875372182839691e+00	-1.116724234460830587e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.940141950478736277e+00	9.141861149220380511e+00	7.123675197359083278e+00	-4.447471585662553295e+00	6.405754740799217473e+00	4.683372049103545542e+00	3.941576277379724047e+00	5.304506850347073055e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.306292037509773962e+00	9.994048871502445586e-01	3.304508487578628362e+00	-2.248633297968056499e-01	1.944615922671276920e+00	6.890477297651511179e+00	7.231833852332766099e+00	-9.494933485991077760e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.873562710224245809e+00	6.163795789138323933e+00	6.864354749692826552e+00	-2.496700810649082669e+00	4.857779179276907833e+00	2.385758475275854718e+00	4.493108788121028319e+00	-6.453474679226468780e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.779426445611745677e+00	2.891785925299364735e+00	4.139299831260393248e+00	-3.013943741823658318e+00	7.854860427747721197e+00	5.648118357233760989e+00	8.918264550422054793e-01	3.545843940600600774e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.969960290944827719e+00	1.224357165071825904e+00	8.454989024944801201e+00	-9.447234969967238660e-01	1.385519509073896316e+00	1.103595771715167295e+01	8.827949324517017970e+00	-2.597241790388815161e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.016669628042950535e+01	1.317721093601302851e+00	7.425336117669427693e+00	-5.998160084625152599e-01	3.211284446026823058e+00	9.779775519324891420e+00	2.262153676429636828e+00	-8.089260572482740486e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.859199568356553200e+00	7.696779018621323409e+00	3.405078195426110899e+00	-6.047121982323703238e-01	4.441272637722585515e+00	7.370666298576864506e+00	1.045728598435224654e+01	-1.844954726931115090e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.815037599647800537e+00	3.571865721643010083e+00	1.427076368813637641e+00	-6.160369832898034970e-01	5.307776521912208167e+00	2.402503943657344543e+00	9.823503676216567726e+00	-7.897407069514403588e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.390760817044954578e+00	7.574628198104316645e+00	2.202410859335360627e+00	-1.262736803817634978e+00	9.578497266294474954e+00	5.772185905023805574e+00	7.507435064284686099e+00	-1.360353013068788641e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.487347525084017796e+00	8.605357425717931052e-01	2.114586899358550376e+00	-7.071127396847238789e-01	2.848246550674245370e+00	8.376167267345813627e+00	6.977888475690600778e+00	-1.004957589606463557e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.244004592186214175e+00	3.757503090375652111e+00	3.048001072708333314e+00	-7.271830305928276283e-01	5.020361792291657466e+00	2.642284316077739614e+00	5.256321969194027943e+00	-5.383709214754016870e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.317699875690759193e+00	5.542037298175674032e+00	8.132033787130234614e+00	-4.124291483370046585e+00	2.174339974467684566e+00	1.773266870533888762e+00	9.137481756595869697e+00	-2.113705023998661758e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.076111836580728287e+00	7.436873606468981102e+00	5.922162392866395564e+00	-9.196466519065604750e-01	9.676263440363502610e+00	2.415784116582059937e+00	3.436586163794634441e+00	-4.240925404470839766e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.290888126991271756e+00	4.308476625275529770e+00	5.865036817079110953e+00	-4.449970304273748845e+00	1.190939936930385912e+00	1.477466739997550738e+00	5.164448234861414910e+00	3.130216604761425714e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.038560661539322894e+01	7.104014376958417643e+00	1.843230013023253733e+00	-1.039644842405807595e-01	5.601570584370327843e+00	7.443143722234658810e+00	6.807195420283972176e+00	-1.352220688138426681e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.474257337790107592e+00	8.434430244159930368e+00	8.523678060173214277e+00	-2.923615051956529154e+00	7.740111934628308710e+00	2.084789574639238641e+00	4.812751961719476057e+00	-2.890999839693069973e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.269456529685146329e+00	6.422502461887887648e+00	7.647785018737297769e+00	-9.092418544097624622e-01	6.913360876718895653e+00	3.266166099070940909e+00	4.552556819982711112e+00	-7.112336418906009783e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.070175799812020045e+00	3.121290443641048018e+00	2.185636800911735733e+00	-5.529674829711669348e-01	5.046961618055988197e+00	1.029164377430033195e+00	4.535565537864601815e+00	-1.888653633142458688e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.348250784683430403e+00	2.100267835465536859e-01	8.255616934669822271e+00	-1.278655509857489658e+00	4.197783024056754186e+00	3.280496017657373198e+00	6.512171366188076682e+00	-8.402873767279648121e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.201659220978475773e+00	8.053665427080959560e+00	5.771174751433681749e+00	-9.364418958076058397e-01	4.413592340650378532e+00	4.779957350760493995e+00	7.688727393964282619e+00	-1.231357895770789810e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.618103432513039674e+00	1.907004765376878241e+00	2.743168308688528789e+00	-6.211693037567296294e-01	2.724271738927918740e+00	1.813719768660877474e+00	2.688343416341588465e+00	-1.677348375081651710e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.827841561712748586e+00	8.279768368500196374e+00	5.608792733988689605e+00	-5.423284646267896303e-01	2.070521015022572797e+00	1.005405209699605429e+01	8.821470761431863039e+00	-2.078058263237234655e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.534283761389946044e+00	6.460381068878190192e+00	4.681994442901067366e+00	-8.517422870890314357e-01	6.531154758961810636e+00	5.267803147599506630e+00	6.511084239556583775e+00	-1.177411276503067086e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.521491939959453532e+00	8.703134708597506375e+00	1.795575609946130191e+00	-3.921287426354219119e-01	2.684517620979046448e+00	8.482137950774193413e+00	8.700943406847025940e+00	-1.642380202433544980e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.117606849359457755e+00	8.555565273433268558e+00	9.192525085359447345e+00	-9.065383754343272482e-01	4.506327462325715238e+00	8.363265802801960191e+00	5.777346794642525651e+00	-1.466999027107096936e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.742211904166308223e+00	9.808224222855990604e+00	9.447438320215644225e+00	-1.441880598998624530e+00	6.453504728612096564e+00	2.842623472640612547e+00	7.937883336614778962e+00	-1.161877603840721918e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.644635949441095590e+00	4.061406404845063989e+00	6.744363479241875403e+00	-7.701533409568167565e-01	1.014451027899356994e+01	2.725698454803535675e+00	7.810296854218681251e-01	-3.825878040509434186e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.763048421348659245e-01	8.937180654245652889e+00	4.115766553523505067e+00	-3.088404809679357044e+00	6.684691215410107468e+00	3.967460536532569471e+00	8.567056460651976124e+00	-1.551732629768735450e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.863561101806206821e+00	3.919654661814415686e+00	4.579507985666248615e+00	-1.578555139720730693e+00	2.053031324277396319e+00	2.845357685949986060e+00	1.730741744456969711e+00	-4.759769091411745201e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.362638919167289853e+00	5.649776080351976759e+00	5.765158375518172562e+00	-5.065311922387976118e+00	2.076519327567385886e+00	9.710952112629275268e-01	1.019134690751031691e+01	-4.645785859220216807e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.296307958712760389e+00	6.955464090243344444e+00	5.326360508320915343e+00	-1.371908967409837921e+00	8.690408015638274364e+00	2.736587898328276314e+00	9.829088990947491666e+00	-6.775196808068987764e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.863047196447990217e+00	1.072929545268962670e+01	1.236321319931767970e+00	-5.005279689695864009e-01	3.309485632223572615e+00	3.504630873261013857e+00	2.857661707294364639e+00	-3.131743159745185068e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.956426244835548278e+00	9.257526568772703968e+00	5.695165797174610134e+00	-1.483887705552941361e+00	1.088027149065966981e+00	3.912784769627506432e+00	2.618398741951368347e+00	-1.779493500840174391e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.416108623631494368e+00	7.566215629881852145e+00	8.823139308277754722e+00	-9.747633498077478142e-01	6.493877051164449909e+00	5.048958045056475719e+00	8.349659396257832711e+00	-1.631780523596343357e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.955902310623431894e+00	5.213811315310231009e+00	5.516436579720348732e+00	-1.299819001263744944e+00	5.896463030719452547e+00	1.214397950836721529e+00	2.856381260177168979e+00	-2.869389798835490524e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.071833604371140503e+00	4.680803116087089322e+00	8.164271416412463012e-01	-1.846059307914850178e-01	5.764128168617888015e+00	2.089700819077927374e+00	7.982754268000723741e+00	-6.040249883024598176e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.627308214298940570e+00	7.380638250914933529e+00	7.871257231704213986e+00	-1.382512392521236588e+00	3.278062852119929538e+00	5.663560646694932643e+00	1.516072153015218582e+00	-4.575566177489102415e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.947376637866762294e+00	3.681672863857605726e+00	2.854445978659452710e+00	-1.292105086174930584e+00	-5.986126654202239550e-02	3.072045412379962759e+00	1.843075133272503274e+00	2.365165745646462536e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.191903288492355273e+00	1.845970847174943419e+00	3.182805872881729226e+00	-2.734161273764505462e-01	9.825203028607651490e+00	1.658166725841000222e+00	9.222639537595286541e+00	-1.671986652605907864e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.864686315501414171e-01	3.695444328756622543e+00	2.333661740272154894e+00	-1.699588101462191858e+00	2.577235333824265950e+00	1.863257416029050484e+00	7.183008404254220380e+00	-1.157308994357146759e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.338743148777727043e+00	3.989152939560898226e+00	3.020696747704619156e+00	-7.672335271149715030e-01	6.629199214487936587e+00	6.797088328334734086e+00	8.578941995108209539e+00	-1.849205909168780408e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.872381084702271714e+00	3.875551643844147520e+00	7.174263920493593183e+00	-8.150773658043277692e-01	6.125194050097941378e+00	3.265826906486453129e+00	4.349112730555292572e+00	-7.553134415840958127e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.613377958819757652e+00	2.928428326389103553e+00	5.451983396349551647e+00	-2.155883903787368272e+00	7.383329028103828406e+00	3.137540233086810293e+00	6.845496220707108392e+00	-3.810288330996338857e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.060006879162547655e+00	1.178397363544831933e+00	1.135960040389949688e+00	-2.584303350426638168e+00	3.024235799481256315e+00	3.678319202371896246e+00	6.652151422095377242e+00	1.361564709531998218e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.980913886886638053e+00	6.518886163241550680e-01	9.254212169295863433e+00	-1.060638467505119475e+00	3.242818746044879852e+00	7.956572659977582340e+00	6.160213743073049919e+00	-1.404784392240802617e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.583081285818193962e+00	1.029288418362822455e+01	8.158291124204540168e+00	-1.379414997243298968e+00	5.409079172678460168e+00	4.616849581256488477e+00	6.527498171451877162e+00	-1.231044596686436137e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.629858726794504165e+00	4.649624612709255089e+00	9.214453913282623532e+00	-1.080732100007869345e+00	8.342482341856149120e+00	1.220431299502255929e+00	5.882452865992355839e+00	-1.089866391798393295e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.626560838909948181e+00	4.030662553763775691e+00	3.479866447541088537e+00	-4.558380431596391613e-01	1.046893045869425976e+01	2.392656408764786136e+00	3.980099612793076780e+00	-7.934336790497134473e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.553991288502425405e+00	6.401651178423243493e+00	4.760945747394056404e+00	-3.192902260416549343e+00	2.114187564964932875e+00	2.142755035458749902e+00	4.457335993051379397e+00	2.904808991820031494e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.917802598789195123e+00	3.182446566970379198e+00	1.041737482984315655e+01	-2.486193550889287618e+00	2.001728884426548838e+00	4.984265241864603624e+00	7.994850850239667572e+00	-6.087389040403574825e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.864947532925806506e+00	9.266718027830332716e+00	8.358479966039782383e+00	-4.141230300226455441e+00	9.484126942487927536e+00	3.748717143477298563e+00	2.603197880659524177e+00	3.009393191713527926e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.444569685514965229e+00	6.957422506120337857e+00	1.073909032031622690e+00	-8.368209389618044836e-02	7.325365397553038171e+00	4.780841336088376359e+00	7.025487952213600451e+00	-1.302153457587779428e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.027067313630694478e+00	1.135301851834372044e+00	1.353960357338418463e+00	-3.752884588051477177e-01	8.896913690394514518e+00	2.060621040315447239e+00	1.765240434484392829e+00	-4.518905700522326185e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.114442973271593473e+00	4.628273366503094621e+00	5.781236099519397875e+00	-1.305993219586726317e+00	3.226377774667678278e+00	4.495117501939976279e+00	7.409256259162400049e+00	-5.402587525461396467e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.497187710534716221e+00	8.797720965830004403e+00	9.311091807250193142e+00	-5.867765639434982639e+00	6.109037067655126663e+00	3.395289923350290007e+00	8.451715156683848207e+00	2.923380375605227854e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.370982412682586027e+00	9.367101853034228043e+00	6.425161552330921566e+00	-1.675600172345333316e+00	7.429345993973145212e+00	2.360896610233998327e+00	3.027002514936129263e+00	-1.884904019288382315e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.101519125016986678e+00	4.993680413843640586e+00	4.161204333532277921e+00	-1.615803209249812911e+00	7.249030861624866873e+00	2.584762230081714574e+00	1.713499158366527997e+00	-5.507895734917546804e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.328024314288150265e+00	5.699662088140978966e+00	2.003643338713016586e+00	1.086234264609989841e-01	4.496810336635282290e+00	6.058942364211568510e+00	1.488266753810353116e+00	-3.091286884019524805e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.364694446742539036e+00	2.016780545231334987e+00	6.040030609364416492e+00	-1.032691033235079159e+00	7.401696629302639829e-01	7.900118334465208392e+00	5.803078833473115594e+00	-1.134435670616096132e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.781997731808020902e+00	1.057907121448979737e+01	8.384688934805087257e+00	-6.712149807655080069e-01	5.962033042117025339e+00	6.360436870292712541e+00	7.720509289922521390e+00	-1.864734907213616566e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.546274606703923915e+00	3.661515155855647574e+00	4.817926714911279440e+00	-6.742461857268171599e-01	3.656409076160144433e+00	5.331053425187381123e+00	1.317238442793759789e+00	-2.247162682113191323e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424705497923365094e+00	9.806109547912988944e+00	8.940799245532087269e+00	-3.889953760110727021e+00	5.475839756664959701e+00	2.373462324429545856e+00	8.185301787365995452e+00	-2.546451016718754801e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.207257872119147812e+00	7.119137762458087160e+00	9.162266914385764238e+00	-1.278603357204751489e+00	9.002298352284313410e+00	7.849424944376819369e-01	3.863132798174868210e+00	-7.358964745686606079e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.746408212201035148e+00	6.972960952910721488e+00	2.543622255485794348e+00	-3.391820343623602185e-01	4.450034534976061273e+00	6.839299231614769603e+00	5.496143437310605506e+00	-9.241321411301137800e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.916957407109698863e+00	4.990681031550748159e+00	5.657216737700525577e+00	-6.769877383525232384e-01	8.150629585317457071e+00	1.084003345957035069e+00	9.892901673128349671e+00	-1.136893512377249209e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.121228739450749856e+00	3.094346873274579135e+00	3.046139504772719775e+00	-3.315387877742916323e-01	3.129909732810616685e+00	8.496221893593146390e+00	3.103104361764799535e+00	-7.510409053137432522e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.791524228575084088e+00	1.965530226329678776e+00	8.676016352853881841e+00	-1.611077895601231935e+00	6.797064584196600201e+00	2.248000913142410795e+00	6.193302282382195934e+00	-6.468881137667527526e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.688222483680779540e+00	2.370807382966040766e+00	6.159636524598817608e+00	-1.035726366274805077e+00	1.098450528171005480e+01	1.004189965890297520e+00	1.753528115754519279e+00	-1.900943465849487879e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.418865208010748447e+00	2.882704617350102083e+00	6.778582178532593261e+00	-1.268107485481898333e+00	2.034993947670586500e+00	6.070932864237444271e+00	2.014303166142865198e+00	-2.513928796735146420e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.640416371442664722e+00	8.542952274595172923e+00	8.523665429740589161e+00	-6.827940744586030064e+00	1.714738536350909115e+00	1.091308421245648308e+00	3.830673796537887643e+00	1.125551115722452877e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.989102045586804257e+00	4.043286037388901910e+00	4.524137649552998575e+00	-2.243985954958233719e+00	4.352998197928227953e+00	2.409561552048414157e+00	1.779610373388395228e+00	1.097916822809529336e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.030375028582407815e-01	2.437948713037780379e+00	8.784394001800153617e+00	-7.004888347848567953e+00	1.839974989384693282e+00	1.650241746651523567e+00	6.841777351662672757e+00	2.781826273745442890e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.572006204936767126e+00	9.839742589601566891e+00	5.762462230446446121e+00	-9.856467580082397539e-01	8.069016781127656301e+00	1.934079919393798974e+00	5.615560770056642781e+00	-7.747378836989827278e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.990434985783752442e+00	8.521935070156231973e+00	1.948839898202163079e+00	-7.363772474875638352e-01	8.671573755922246107e+00	1.905959174703396153e+00	5.686745086327712251e+00	-4.701189568274109121e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.128199370972584603e+00	8.745206531179096743e+00	7.322715344213855282e+00	-1.134553941655740861e+00	4.917201023629271361e+00	2.954143949333203789e+00	2.823370827577177611e+00	-4.471412428364517666e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.401402413383586065e+00	1.052057280169042386e+01	8.689826419634471222e+00	-9.389947803554966610e-01	3.897815564062225846e+00	9.533119595393436896e+00	4.383280208492943864e+00	-1.201550056599131437e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.823841466194536576e+00	2.636521046791440614e+00	3.202073020890630062e+00	-1.329152614061019477e+00	4.732368887258971313e+00	1.353976858023796970e+00	5.508537783188314663e+00	-5.305665167284212203e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.765530565247230399e+00	4.942273855674953253e+00	7.868491440772843681e+00	-1.729231431249059980e+00	7.049944751939928089e+00	1.845130804816579317e+00	9.926280862899298896e+00	-9.448858033667551126e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.595157651219532013e+00	6.345479921370341003e+00	9.182483388426854631e+00	-1.090377969027986005e+00	2.057497091734278527e+00	9.514783938036572408e+00	1.848439516791509751e+00	-6.217401889718508556e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.007377163355092975e+00	7.400300423387767168e+00	3.068188196764895626e+00	-1.127882511770912810e+00	5.670776187397887469e+00	1.562022024408362686e+00	8.082879778450935859e+00	-4.893433526438123238e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.207159386857043160e+00	2.100355208237213667e+00	9.869221884318521987e+00	-5.657140086900621867e+00	6.604014609743099840e+00	4.131530973985533706e+00	6.345436742658230322e+00	4.049954743201537610e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.336961791150496737e+00	7.567127982856673540e+00	2.443319409138754672e+00	-4.553754098116247206e-01	6.355777647247506934e+00	2.008840767539452621e+00	5.642948587459420295e+00	-4.275174595050323489e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.464006985675016637e+00	2.985093986362426399e+00	1.634472184352124380e+00	-1.161768155022047333e+00	2.671055174948882893e+00	1.472536211183528065e+00	5.718645134345425873e+00	-2.271888217512186614e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.812366019550690766e+00	3.621751403382350354e+00	3.038934365113586278e+00	1.628463159538906524e-03	7.827961332890971846e+00	5.387173992688440549e+00	1.572801148161853568e+00	-3.997999864850071816e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.322687273801102847e+00	7.093507901440871954e+00	8.400057201523939199e+00	-8.645386155312109189e-01	1.711259074584597695e+00	9.103140849711028437e+00	1.293431646328394802e+00	-7.562930564270229183e+01
