G	c	dx1dt	d2x1dt2	dx2dt	Fc	m1	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	3.758388047026894885e+00	9.868687753845346577e+00	9.330708327518383527e+00	7.429839385958303843e+00	6.728336837942015869e+00	8.898439001581913033e+00	9.499266995936983093e+00	-2.482596792154033594e+01	-6.843489468550322030e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.425060047406210728e+00	1.025984802805467133e+01	1.128514942874338178e+00	4.107736573423073523e+00	8.888022130798679754e+00	4.684328848679462531e+00	7.729151872068544371e+00	-1.368385343391118170e+01	2.644700981238101711e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.650148772502812555e+00	9.352652203714443502e+00	3.705744174790976508e+00	1.182011942919644731e+00	7.072623965905152410e+00	4.570113971460603164e-01	9.707309841091202429e+00	-5.311278420371874809e+00	-6.961259773005208373e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.798091356531576146e+00	5.636702877700662029e+00	3.913567768788321466e+00	4.219690159431094045e+00	8.051754865389202820e+00	4.639194074434572101e+00	5.802559086668318322e+00	-3.234626501290454481e+00	-1.241309935066536418e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.865662277722681672e+00	9.589934069547023654e+00	8.914369421523236525e+00	9.800708482423814871e+00	4.520361755150923422e+00	1.083861871314834069e+01	2.435895076612781818e+00	-1.072825331284470174e+01	-6.317446092264352941e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.234773781384131297e+00	8.573199074776681528e+00	9.586816483190958138e+00	7.074081611134031000e+00	2.120273600713088236e+00	1.077202819188246607e+01	8.055520250117949033e-01	-2.261897867359861536e+00	-1.651681757690391450e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.478649759608765990e+00	3.647481204700756763e+00	2.857765526195116035e+00	7.717282479482794777e+00	7.157698499291659466e+00	1.083465920015381201e+01	7.202792182661394094e+00	-1.753303450302908573e+01	-3.730109134810212002e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.085669760736522438e+00	9.144547837072702023e+00	6.736914916817482002e+00	7.697018038807661888e+00	4.105730277501955960e+00	6.528342195805848291e+00	2.449585836230386171e+00	-4.035816712421336661e+00	-9.979773771306060581e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.009134582105810196e+00	2.470978729354559533e+00	2.829838154053669008e+00	2.508855104266315195e+00	7.078708885876913826e+00	2.862961056760139567e+00	4.064309558866667338e+00	6.814898463061104250e-01	1.422165827475617732e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.380490489076091620e+00	7.543039067182131241e+00	5.460972132396016754e+00	4.838017225455809367e+00	3.345346522917321597e+00	6.222134654158939959e+00	5.655391833448161876e+00	-1.571696169527518805e+01	-5.477201429842939007e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.424467537629802383e+00	2.861732959790789010e+00	4.922236550215170148e+00	7.653760364257426119e+00	1.586519102872947062e+00	-1.688559497878391369e+01	7.374339962955307470e+00	-1.800304543719154893e+01	1.667792238354518730e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.003804231558485505e+01	1.932649111124729480e+00	1.030843886800538378e+01	1.312928884237537730e+00	1.005633494008309547e+01	1.787644499754339700e+00	7.261952918256964651e+00	2.479136933974670498e+01	8.706017537799631612e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.575782522314716161e+00	1.120039775236093327e+00	6.547080597583293304e+00	3.806289871722199347e+00	2.695267636112314236e+00	2.359903522110225538e+01	3.176540120133591216e+00	-7.003102643100842961e+00	-2.831628716710062577e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.768750632479958895e+00	7.332273326695233351e+00	4.847020246223552320e+00	3.907944439208461684e+00	9.272606237052542610e+00	3.915899680418811535e+00	4.802030343666899626e+00	9.226696201194688030e+00	1.025994695678259205e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.511112324988204136e+00	3.461325579406989483e+00	2.228274157466406891e+00	4.305154565795481503e+00	9.658040674852367502e+00	6.263031039295126945e+00	6.806312318371399606e+00	-1.338933189338045082e+01	1.462490284920576755e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.925362017630427802e+00	7.229926554248168102e+00	1.759959289141378225e+00	9.620588117879830037e+00	7.069385487860721184e+00	1.391125658845041890e+01	9.939903749303631741e+00	-2.845053205430576426e+01	-3.384549837966350783e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.190940538608448840e+00	1.978256496566844991e+00	2.709797524127540935e+00	1.351963137857248753e+00	6.846466229258930447e+00	2.898061902430016268e+00	6.558408696980152719e+00	3.445811836997154209e+00	1.080775271787727476e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.299997210831912220e+00	4.054563547021047043e+00	3.395864435203315157e+00	4.851742027372176302e+00	6.282255837185696024e+00	6.431737771030446638e+00	8.726680246416139042e+00	-2.373224410315313193e+01	-2.092662117386983933e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.144901251315862734e+00	4.848089166590439980e+00	8.035689840123726668e+00	2.594589725467912444e+00	9.105270114249851332e+00	2.744852998986526682e+00	7.738040271383664681e+00	-1.457210702732234076e+01	-7.032281174927705436e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.998117494581499898e+00	8.990086542278273640e+00	5.359517772448841200e+00	9.116126594748141798e+00	3.688895775260422116e+00	1.505139001083603212e+01	6.395605877835872199e+00	-1.795195503793522107e+01	-3.825572863506149446e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.638639524330330666e+00	3.264059677137141513e+00	5.052226598450413775e+00	2.105800794174909729e+00	5.507719327491725991e+00	1.709886963023935724e+00	2.659931226340149557e+00	-5.819692161954010068e+00	-9.565861727870844433e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.248803355411240545e+00	6.098439881939455631e+00	2.317729058972157308e+00	4.778094605087185975e+00	6.610037427713385760e+00	5.789079980334278730e+00	7.149546824117095412e+00	-9.502869195916789025e+00	-2.083958313882749547e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.136430968403884911e+00	8.284568041198262733e+00	8.539032265667103161e+00	7.853722847852878886e+00	4.332762938644670214e+00	9.877746526402875205e+00	5.456507464316103118e+00	-1.666036651227194199e+01	8.971455822708662708e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.786920377154951112e+00	6.174886469502276931e+00	8.158231794734861708e+00	7.579894113358847996e+00	4.239534017453302717e+00	1.051341302907201936e+01	6.699639088843698964e+00	-1.416829208950192154e+01	-3.239666242462556411e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.979801822824580171e+00	2.597727914105425029e+00	1.114043161651534497e+00	5.633313415984728678e+00	3.829305805502248639e+00	8.506995327653058325e+00	5.442162594096309647e+00	-1.236763844851195771e+01	-1.571146309163014454e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.497054052946025671e+00	7.342587188237359452e-01	6.013625083839237107e+00	3.680966994983351004e+00	5.660699694064939003e+00	9.489956324495940621e+00	5.655071010978637958e+00	-1.348779707984887999e+01	-1.138383320448931713e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.484513942743232562e+00	7.459976947454479479e+00	5.819673148013048802e+00	4.167916727315394532e+00	8.589960371959865171e+00	4.374551085762898417e+00	4.518722851094458370e+00	-8.702377593492817143e-01	-5.554396512665022811e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.281175347422669919e+00	1.263705331772803531e+00	2.645250586253805825e+00	3.733151184352430541e+00	2.545832558726611516e+00	-4.348052709319632072e+02	5.100215754186249839e+00	-1.808332397431795258e+01	5.396528985524535216e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.408187853547584467e+00	9.001416517188864930e+00	5.143793797415763258e+00	2.776549895365651111e+00	9.638168594261895095e+00	3.118765681983098226e+00	2.648038360202838781e+00	2.235409424774464071e+01	5.348779033657324433e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.767147708055590627e+00	7.009032634132102757e+00	4.604644503791970322e+00	5.956538820525075550e+00	7.228454426781402375e+00	5.824810476461149911e+00	8.402606651476153488e+00	-1.649139630629740338e+01	-5.435326252959082893e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.826061895852761907e+00	9.722168361590711072e+00	1.595101923932292998e+00	3.720867030783892915e+00	8.653206743653001354e+00	3.331577472253913097e+00	2.204015197548401250e+00	1.472633948176022400e+01	9.136534184142524051e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.471669862441331134e+00	7.912788914132109497e+00	1.017272301417711233e+01	4.625500653637424797e+00	6.246680884080826779e+00	4.741057217746654118e+00	6.656259627718836835e-01	8.796104758845288529e+00	9.219157094080156156e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.219988340436978014e+00	9.313430546763298068e+00	8.203939891156846187e+00	6.861365051395057257e+00	7.917783339128339648e+00	8.627887330815086742e+00	4.293635634317674921e+00	-7.791658903193837027e+00	-1.584133537764366295e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.804473564059788870e+00	4.102846245941795367e+00	7.872526693757967209e+00	8.914552329488312665e+00	1.081346389416911080e+00	-1.030023679620886057e+01	6.889260078261585818e+00	-2.275661829618194076e+01	3.067290269679816106e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.154464988669635872e+00	8.154326132069684263e+00	5.521827659587004611e+00	6.617147626082655165e+00	8.638645171585260130e+00	6.962431720842037208e+00	4.802834696244880242e+00	-1.186315670732884264e+01	-5.322915492079197897e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.604824184476145277e+00	4.337357543595751430e+00	4.280960842683478873e+00	1.654015287458987071e+00	2.693539922957053356e+00	1.980163172213931677e+00	3.480766105902812324e+00	-1.124303719750151132e+01	-2.121870971000129558e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.855989913131383950e+00	5.352824745760782044e+00	7.503213494792508875e+00	1.969590662708164075e+00	8.470445807329843646e+00	1.986008006097366829e+00	5.661849489786211720e+00	-1.104155439891163404e+01	-8.835731399928027585e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.349006058808431607e+00	7.703076803145170182e+00	5.398743006552021662e+00	9.921503136401609524e+00	9.950406547995591211e+00	9.422306779751327355e+00	3.403089407876689787e+00	-8.988208151697035575e+00	-1.109617843165736595e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.736725050888942690e+00	8.649407583948475420e+00	7.612888311434555799e-01	3.386245930229554890e+00	2.995311052535689189e+00	3.012131683715205899e+00	9.470974412117879382e+00	-2.624350797866952689e+01	-2.080048559588829615e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.528804300469443600e+00	8.807108593005704478e+00	5.133937236840279361e+00	1.282390225951994589e+00	2.881476162142643016e+00	1.862607111835704821e+00	9.212448741106150862e+00	-2.243299004584218537e+01	-4.269438394459303510e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.437759435830630927e+00	8.400395024074228445e+00	8.682102151224851738e+00	6.312396665488710923e+00	7.521112807427137170e+00	7.731189897833522728e+00	5.871274103392083887e+00	-7.365511866474480307e+00	-1.211886469094523555e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.430656606656060426e+00	4.934762955752477254e+00	5.761504617157579666e+00	5.323810624637652644e+00	3.211924672574999029e+00	1.153749919751273012e+01	3.540762589655690018e+00	-1.009247594292414263e+01	-1.888008721584686356e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.848219449411949711e+00	3.841474147189921862e+00	1.248936745609146914e+00	6.880211595670989055e+00	8.874658179782858980e+00	8.682841137144809096e+00	6.525515871120859401e+00	-1.711270922251144810e+01	-3.585963031182479721e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.880967311876222681e+00	7.876145548068118174e+00	7.044887388102804238e+00	3.186056723485621855e+00	1.659014540638163560e+00	4.586798791061523772e+00	-9.843723932071846150e-02	-1.112603110742210966e+00	-1.907884624720209032e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.626000659912925528e+00	2.593867276242139752e+00	1.952681848030688894e+00	1.602453211440604930e+00	1.161992711908687026e+00	2.358886080499712268e+00	5.052667796325463812e+00	-1.131116151227852740e+01	3.428238303751509619e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.337084024461233867e+00	2.239781545875949131e+00	2.738070828932814393e+00	8.610123964103459926e+00	1.058884585674759826e+01	2.033065167017729991e+01	4.097083823852748274e+00	-6.500859693372584402e+00	-1.351995961360275444e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570095492898968548e+00	5.252639815126238787e+00	1.767857194542922450e+00	3.261472364416980962e+00	7.521699878524634286e+00	3.069907520986488336e+00	9.157372129472745925e+00	-2.414041666972170574e+01	-3.721927337604542529e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.041002139828670892e+01	3.486700123069953694e+00	4.118496984342723266e+00	7.937505971488370449e+00	8.550870088185231310e+00	9.877160161210117195e+00	7.979755163937685136e-01	5.085175268349978239e+00	1.269625706350484862e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.560062937342413747e+00	4.269413719590527734e+00	8.880923582899182378e+00	7.725288925404512952e+00	3.431607997155365908e+00	1.548096554816728876e+01	5.102272779184202633e+00	-1.749245684701336145e+01	-9.236775142101986802e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.001651905590766223e+00	2.419043131822403048e+00	6.113872834146951263e+00	7.020941318623787453e+00	7.134666201375491568e+00	1.115354759931462070e+01	6.629434039906546339e+00	-2.047875870926105080e+01	-4.019516130507016172e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.600261499978768764e+00	5.335621744754989182e-01	2.220961712294510004e+00	4.000077060411493690e+00	6.544805182360544649e+00	6.146040648877626467e+00	5.566655460587280224e+00	-1.550879951092378484e+01	-3.849421465009429610e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.195592396553667669e+00	2.283160023626687796e+00	8.517060598765434420e+00	2.540415509007463157e+00	6.847772504522171566e+00	6.290719669415496540e+00	1.643761129351443806e+00	4.371563779386199222e+00	5.296635366303659254e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.236946449502510426e+00	1.006074379615156822e+01	8.640545775424852692e+00	6.469163033403284579e+00	7.612440061039782435e+00	6.210134948567325175e+00	9.552719804556627281e+00	-2.223036966072429621e+01	-5.912390169596539735e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.893749294538642935e+00	5.204147604177641107e+00	9.050116330261333886e+00	9.015991326514196658e+00	6.750530469806571787e+00	1.169270246693757009e+01	4.816261492539760880e+00	-1.324799790159284818e+01	-6.056174353497251417e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.996393277948126155e+00	5.099827769413586509e+00	4.016758012406183909e+00	8.936920134457331244e+00	3.913324116469659497e+00	1.727626470391720304e+01	5.997570397766180506e+00	-1.846188936021716742e+01	-4.047509621649673761e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.370881953480186821e+00	6.823193940780051925e+00	4.803071897735495810e+00	1.884643893380043789e+00	3.317366678419084280e+00	2.279913678762323759e+00	3.154233099835371146e+00	-6.992765472165272556e+00	-2.727044664572378707e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.866064942572193797e+00	3.423310071832009083e+00	1.071456610912190399e+01	8.229990636358137657e-01	8.458168823240733047e+00	3.086003403199449657e+00	5.507628216617583838e+00	-4.438452510181303268e+00	-3.876929968504358470e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.065234067978692245e+00	9.924353767704960916e+00	9.109818607303333593e+00	9.321766444318555500e+00	2.533354493407022012e+00	1.453858499886298361e+01	4.772240330608388703e+00	-1.499532377938456129e+01	-2.571054649480860377e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.756754135061118660e+00	7.356785042070752567e+00	1.051300411465681872e+00	7.392590379296314573e+00	7.895317457285972118e+00	8.591853001136904311e+00	2.430743697215078214e+00	2.150671573173604578e+00	4.762823577862335789e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.682068675478373798e+00	2.646396312951019070e+00	1.379423450150984998e+00	9.706029227450208907e+00	4.086098655461471552e+00	-1.511938374707055921e+01	1.639716846671997574e+00	-7.842433422954610656e+00	1.646845497966177074e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.072640480016249676e+00	5.485253838930628234e+00	4.976260941650132885e+00	2.497146397748781776e+00	7.276841551744880121e+00	2.347022814842135929e+00	9.243253831648189589e+00	-1.449450301245804873e+01	-3.260788542675809865e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.752213215198809237e+00	8.197912876480467403e+00	9.217486642539439501e+00	6.144083764342146203e+00	8.084069248068853852e+00	6.375660096289284873e+00	3.277356587578200919e+00	-6.889079531837810855e+00	-1.490637266747559408e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.279776288029875975e+00	9.614010666775820724e+00	5.650542164045688764e+00	7.267366838374949900e+00	2.724670689323726691e+00	9.823359769571446520e+00	2.813948397194641959e+00	-6.042032968118495440e+00	-2.272197323553936776e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.534369902133025487e+00	5.078060343369998009e+00	5.968524553687498013e+00	6.801444578668320418e+00	1.692894720371726835e+00	6.396225169148355150e+01	6.055801845215656343e+00	-1.664819351752381138e+01	-6.916177717232207200e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.546496064851700325e+00	7.309729035157980448e+00	1.094052638319415571e+00	5.063015339759179945e+00	1.445552947576360880e+00	7.516533359789471902e+00	7.576316657748684236e+00	-2.128379296180643365e+01	-1.581010298634559330e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726465775641495171e+00	1.718560081212167745e+00	6.615821248687399958e+00	5.999743254781075841e-02	6.028505800340507648e+00	1.697983016012323931e+00	1.376911713379631585e+00	3.040334030707156998e+01	2.721846326821471429e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.399342160518564526e+00	1.192459722431066638e+01	8.580687233884583875e+00	6.861606150439918395e+00	8.257846706141087623e+00	7.946922092067117305e+00	5.520014303857793792e+00	-4.433418898537066610e+00	-1.528346265948399463e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.835307685017365742e+00	2.987977049049081124e+00	4.904210415452515903e+00	3.271483778615554616e+00	1.438727528181414472e+00	1.269233148193853111e+01	2.585968450777712757e+00	-5.778506344421891150e+00	-1.103609640216268772e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.468632731576043238e+00	9.895394516969387766e+00	9.192666574159142456e+00	5.756918681788827818e+00	7.393744416642795692e+00	5.251968867561308763e+00	1.512213797667989690e+00	-1.677589384009399165e+00	-8.974948595252639905e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.953897856362208252e+00	7.618706771889893758e+00	8.968535077322366433e+00	8.131049242167453173e+00	4.214359943516532425e+00	1.399628349724023479e+01	2.076964807335661245e+00	-3.116884520461438601e+00	-4.025537410802070326e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.734291315718089699e+00	6.360593662773866619e+00	2.473863030283087294e+00	3.272495465422622374e+00	5.784903028305889094e+00	6.292606376917612820e+00	8.619868728755957221e+00	-1.733189330128795547e+01	-4.149988555958672443e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.139119729751453036e+00	5.550252638864052734e+00	4.458535946605051592e+00	8.400155503948518287e+00	8.973151054857796183e+00	9.832794669402757037e+00	2.666901208425618730e+00	7.687864044267257446e-01	-1.472788329186620331e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.025613874383942914e+00	2.796295652355025307e+00	2.971410629192332564e+00	2.970736443100550517e+00	4.068685781157332038e+00	4.354394597218502305e+00	9.963859851277727664e-01	6.020066379551041180e+00	8.578302630408185081e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.658317834855753681e+00	2.096153971368701630e+00	7.158950861891920425e+00	6.751738566994628599e+00	4.961456268315240337e+00	1.597809366617963889e+01	5.482716465877062184e+00	-1.367363239446729573e+01	-9.830071183964115278e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.375020724842045183e+00	3.135615358027350918e+00	5.910498033836197429e+00	1.010912025714124240e+01	1.226722249607615334e+00	-4.774875607670742816e+00	8.377692804113015868e+00	-2.782197666582298012e+01	-2.850919203429377102e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.678403222329037270e+00	2.602693399087878223e+00	6.585146237485371756e+00	2.448257723005305309e+00	2.108143119500140994e+00	3.492128733337694690e+00	3.363064455958541199e+00	-6.269507191731197082e+00	-5.469085788792354741e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.046748460444195672e+00	7.732887460148195835e+00	8.440443712400194087e+00	1.435410038416334633e+00	3.829116655919786893e+00	1.150043727716705266e+00	5.195002534336217614e+00	-8.645288505732082740e+00	-4.904859997335212718e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032341284621028699e+00	3.900249062104550912e+00	4.398857994506469637e+00	4.958148248429261606e+00	1.615781331702921042e+00	8.768344765540413732e+01	2.636398490749440882e+00	-4.194127479250879809e+00	-3.747723792456294944e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.244474126406457382e+00	1.841151735033389247e+00	9.495293500140180143e+00	1.885382761734473611e+00	6.907873745341245986e+00	1.897509610703949523e+00	5.491602430487397157e+00	-1.009319582640719304e+01	-1.016398078145373773e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.731829291803027360e+00	9.278226656851863652e+00	5.860247589983583083e+00	7.402647488492801742e+00	4.064002439055728999e+00	9.143675380928632634e+00	6.700144514679728047e+00	-1.653873429695286390e+01	-2.223631896791927964e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.206843642307330988e+00	8.816682612954313214e+00	1.851028343483904326e+00	9.200961769390850975e+00	5.344346901235573988e+00	1.258972711596758565e+01	5.838959295380394821e+00	-1.722003854668404443e+01	6.591845791767205753e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.598681270675548660e+00	9.849713216479678124e+00	6.331990480374730446e+00	4.351734118050909039e+00	2.122899054705190913e+00	5.354249093088027323e+00	4.077972160125477252e+00	-1.065287132067348175e+01	-2.872153148031034053e+00
