G	c	dx1dt	d2x1dt2	m2	m1	Fg	Fc	d2	d1	W	p
1.000000000000000000e+00	1.000000000000000000e+00	3.566723343583837469e+00	5.708666941940705453e-01	6.590663711266993019e+00	7.873523627992289775e+00	3.360375132131355969e+00	2.893501676493317909e+00	8.401381476493492428e+00	-3.965107325637798663e+00	1.598318297997097126e+01	-1.086183837299127752e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.915561795791972166e+00	7.361335790008674884e+00	9.833677602530713102e+00	2.724920737064966847e+00	3.539160199265290352e+00	8.345467017038190605e-01	5.697461303360167761e+00	-7.662422408176855493e-01	6.816787677667326406e+00	-3.393122052968693225e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.305993767687504192e+00	4.383839119113778438e+00	5.662885240822298272e+00	4.770383253656615530e+00	3.692270281142089772e+00	3.036728259585839140e+00	4.735091047822415966e+00	-1.039876309360746154e+00	4.795920011015819107e+00	-1.010877576788094245e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.890094888881145074e+00	8.989554456216186651e+00	1.003656099136045476e+01	7.091226826421213936e+00	7.449998812915778146e+00	4.525471975929669100e+00	1.002106564117720566e+01	-5.407803248975306953e-01	5.099626615969425458e+00	-2.649594623299671170e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.412864973763254817e+00	1.020263809030489277e+01	1.817315950501080080e+00	4.244653924397982614e+00	8.488061343329743380e+00	2.339085277293379761e+01	8.367601492940487162e+00	-4.008359689523043751e-02	3.774169616884255340e+00	-2.882149690607304748e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.777435363843589577e+00	9.513508825083935250e+00	3.996704206078535826e+00	1.840637344133535303e+00	6.767497654573977783e+00	3.536106088966639138e+00	9.245582709233028496e+00	-2.794065194660882989e-01	6.140930992630613261e+00	-1.199022796224314646e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.921013072889146578e+00	4.892690512409336279e+00	3.197414879432005641e+00	4.418836586019414980e+00	8.410297335004942809e+00	1.172080835177477631e+01	5.464711057661976845e+00	-3.216357093030544068e-01	1.355746073568785981e+01	-2.273151337230126146e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.097676049355350791e+00	8.704694650095330388e+00	6.429433576089358837e+00	8.617661003924499852e+00	3.606624546579226376e+00	6.168647667335910967e+00	3.322209863148763098e+00	-4.613226401319857062e-01	2.044079515758135290e+00	-8.110489112180379045e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.926523181316287747e+00	8.308251431574133150e+00	1.032887400410697509e+01	6.114611250953243093e+00	2.855572636853205282e+00	1.864409533588891277e+00	1.703147465870874733e+00	-1.026315985038547041e+00	4.936305311453379474e+00	1.947549322063881316e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.005568485496518782e+00	3.377721323389692110e+00	4.439223221143363318e+00	6.715746327408143479e+00	7.552324156939746125e+00	1.597336363481132793e+01	6.915437528282330604e+00	-3.097698934861040088e-01	1.444525013486321541e+01	-2.029248737230001609e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424334089721093655e+00	8.318743311754289493e+00	5.683607804281544773e+00	7.043649230116746374e+00	5.069609077120263763e+00	4.035413816672090981e+00	1.957617101740799725e+00	-5.617016217198907979e-01	1.307702705202057336e+00	-5.186522647136496467e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.185885093655165257e+00	1.371135333296060743e+00	1.994884522261950233e+00	3.125759496781355118e+00	7.254952496159862818e+00	6.630231528712584144e+00	3.697800594745736635e+00	-1.410913508800714755e+00	3.698631169168231736e+01	-1.601238825830936818e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.607715171801604281e+00	6.274050270749673253e+00	6.180360609627645552e+00	4.629974478115459036e+00	3.561856249000548313e+00	1.685156780663598308e+00	5.817366662485533801e+00	-6.073989172567464401e-01	1.910594137271639292e+00	-1.575778623430034564e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.480787140019405923e+00	2.922448083718176992e+00	5.165200068183133375e+00	9.035868852139625318e+00	1.949461072012360852e+00	2.622092005934707704e+00	6.000450401000816392e+00	-9.701745215213227747e-01	2.323077025917193339e+00	-7.735710761802291557e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.940660733057205434e+00	2.210826999499863721e+00	9.521193582646313658e+00	2.757691239710727160e+00	9.401880625748878728e+00	2.794306918320921262e+00	5.891861880031484588e+00	-3.669702254876170855e+00	8.284845883508552333e+01	-7.943949147238397757e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.996242984741115833e+00	1.988208230342431326e+00	5.517292226453330173e+00	4.171889900337550472e+00	2.160159560157440595e+00	3.166359447214082135e-01	2.682138303425188219e+00	-8.066043611597287111e+00	4.500962971523048850e+01	-3.718398276736833985e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.696565636766438345e+00	6.630120983091867259e+00	4.324153418521658132e+00	3.866164543882382620e+00	9.968205541515132495e+00	9.390885827733091773e+00	4.393183216441531869e+00	-3.225986978998722221e-01	1.312564809438424973e+01	-2.780716504065371453e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.158622991521567336e+00	3.918462916886997771e+00	2.516916282291904672e+00	5.136396216382540736e+00	9.630714210183398905e+00	2.455283469485903325e+01	6.528960495843146639e+00	-1.609090196018977403e-01	9.872474872142273483e+00	-2.564496638646292581e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.676358416360731463e+00	6.424989394567409029e+00	3.933227617317952785e+00	1.003204545402380710e+01	7.830339599976037235e+00	3.418576646829202303e+01	9.134475310072659227e+00	-1.374558917271734848e-01	2.944634595747069206e+00	-1.975249417823525633e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.902587803842951786e+00	1.497981941420706509e+00	3.749691206192759196e+00	6.303928866286858668e-01	6.780986855530725776e+00	3.990931386618703502e+00	7.899898828574873022e+00	-9.503786045129997140e-01	3.480393287189326657e+01	-6.129871433983670670e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.144966383320126013e+00	3.921354692766398475e+00	2.541594234959459797e+00	5.099209259309981590e+00	6.224300785011360304e+00	1.064282179973511866e+01	8.783379409168631469e+00	-5.800290137619278363e-01	7.766851048533941260e+00	-2.059066136428374705e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.078655574928179206e+00	6.172399124890190159e+00	8.648978497130553222e+00	2.494031157654041930e+00	1.005792074294798333e+01	2.688446755527892584e+00	8.746715513287442789e+00	-7.792123674565163416e-01	8.901783752618964485e+00	-1.282187019247268154e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.836752009043290279e+00	8.202239383981856591e+00	6.377929775946475921e+00	9.805311092481613144e+00	3.427716714113884677e+00	5.446544742744563017e+00	5.678492388923581657e+00	-5.990389467165362358e-01	2.931852003826092901e+00	-4.828920869117082404e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.395548988293183079e+00	4.173731178429529010e+00	5.330484212181543668e+00	1.952358551715436263e+00	4.840138602119938405e+00	1.866546235276145271e+00	3.146375737191253741e+00	-1.016121401554159309e+00	9.076358408581027604e+00	-4.419155225561447509e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.329540504622963581e+00	6.669308063158683630e+00	2.463615296562212009e+00	4.779802663753715208e+00	6.491319033769753943e+00	1.508804312250634716e+01	5.953307101456629447e+00	-7.915399484123256113e-02	7.709919782859154580e+00	-1.956210309409441450e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.541735903939331909e+00	8.597998335256807678e+00	9.129637945347610639e+00	6.502369308234906775e+00	5.518625198370041396e+00	5.544920328689260103e+00	5.371468281829573144e+00	-4.160245007038438358e-01	3.440270929775344655e+00	-9.063524394418845276e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.201557758556528022e+00	5.921956575528487754e+00	8.188555647371517310e+00	7.614724921265463742e+00	5.704232954641715203e+00	5.172957486097297775e+00	6.117867293900009606e+00	-5.737265940753106808e-01	6.926594851802911457e+00	-1.183613216973207471e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.633992098816599459e+00	2.950322767761064835e+00	2.051985753000618029e+00	4.838195121790607622e+00	5.034225577632466475e+00	1.170233285790983224e+01	4.168360310165236449e+00	-2.949717808521785667e-01	4.457755087190765408e+00	-1.503622668866210077e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.242947913048611852e+00	7.933156435633372805e-01	7.527962267330730484e+00	4.017243809892389272e+00	6.111299388944106070e+00	3.321002324973472142e+00	6.158248724806159480e+00	-6.317185596198596542e+00	5.029709066906621473e+01	-1.648260371880009600e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.509878715606387978e+00	8.764288261947841718e+00	5.539600278991591686e+00	5.080500228354937420e+00	9.004642716753556542e+00	6.181463437898075952e+00	3.998020968991372381e+00	-1.728088732919316473e-01	6.468859850649133492e+00	-1.908522034953844226e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018285044400581540e+00	9.177858621492462898e-01	1.021535169386707853e+00	2.812499897133748039e+00	2.241812538933569687e+00	5.058829592448644163e+00	6.442444907509862873e+00	-8.298844866689608635e-01	5.841915635632377146e+00	-7.006115676773302603e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.654829170535021987e+00	9.105456344328214158e+00	5.245638849542316073e+00	2.719756372531621835e+00	9.217380002214801138e+00	5.924551219881479369e+00	2.686277835630466626e+00	-2.493448754350049701e-01	1.263618900133483969e+01	-1.872607327162435098e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.585256940072442333e+00	5.787668652562784288e+00	5.139283466763028940e+00	5.501323644007291236e+00	6.594408011033017658e+00	6.804733591121877367e+00	8.379966192364317834e+00	-5.258786260203164309e-01	1.311222809625440533e+01	-2.102486739651700631e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759493799484317833e+00	9.700557358826229049e+00	2.322347250106047589e+00	2.955036754055424986e+00	8.667240489472481713e+00	1.105907217549720478e+01	2.524856223353296958e+00	-5.739793972234794039e-02	8.343373324759067344e+00	-1.272675561345940132e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.009158726666057149e+01	8.435154631543541726e+00	1.013069693850065711e+01	2.502669673143195439e+00	6.026639461816150067e+00	1.812791363582550996e+00	1.285242547637735377e+00	-7.967877935072877893e-01	1.072063555242054278e+01	-6.684057299934806018e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.331670031117309527e+00	9.881452077436318149e+00	9.405650478210210608e+00	6.286620669697856378e+00	8.138854639394599744e+00	5.847601176075826857e+00	4.703050492794404569e+00	-5.214340125891279154e-01	5.269637602910972163e+00	-1.244226217717161376e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.494742511594020939e+00	4.090573988273470185e+00	6.339074642710190055e+00	9.681800306320585747e+00	6.848769556831333372e-01	2.446058569337361988e+00	6.264256885032164490e+00	-9.029386716348681841e-01	3.080065875380045615e+00	1.389955542764132801e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.980809006246543325e+00	8.183744989166012118e+00	5.044467602184163013e+00	6.297931073809789559e+00	8.828788773942058299e+00	1.053637679155536411e+01	5.151996247775245230e+00	-2.869080540115324096e-01	1.992505491676003659e+00	-1.508334480383426168e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.725053491149342921e+00	5.978092141769444368e+00	4.466689070647069215e+00	1.682927101823977312e+00	5.015379374793949019e-02	2.741894626931201118e-01	3.321896543603412688e+00	-5.405096285499142450e-01	5.095007106474787939e+00	-2.161644989059859512e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.696326742291768053e+00	4.768611517591285320e+00	7.032642778649251802e+00	1.323361213052663965e+00	8.871941952161655820e+00	2.229419741856768944e+00	5.968543023688721583e+00	-7.251671091964121407e-01	1.082102834538349256e+01	-1.978012606976025722e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.286596462660173579e+00	6.670776173033223344e+00	4.657527251997385598e+00	8.852431311132361813e+00	9.869575977841391179e+00	1.623256020676010536e+01	5.672170389306188554e+00	-4.048198343976177060e-01	5.906081491090001911e+00	-8.836764277259872458e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.208781437154343052e+00	8.197902853703842752e+00	7.538341197531440718e-01	3.749784823867482242e+00	2.545450808286604083e+00	8.019097585433110353e+00	9.174688824710253598e+00	-1.598473146772658726e-01	1.207712975392367216e+00	-1.940152697824690975e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.896036251357420710e+00	9.845117354238471563e+00	5.547647232263611450e+00	1.738457721313567461e+00	3.102099747401289687e+00	-1.181216730625158640e-01	9.475939993549294726e+00	-2.929516597504609465e-01	1.882864114634152486e+00	-8.038200485672375351e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.379648529616835262e+00	7.539470141036440864e+00	8.691697982452355475e+00	6.736685248266875981e+00	7.793894204252563185e+00	7.127157082778327712e+00	5.491646735807747426e+00	-5.676555459297252249e-01	1.027833684321951857e+01	-1.139770187681923730e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.922005506801841790e+00	4.693195236031657558e+00	5.174731821603030468e+00	6.208089156679607257e+00	3.582874519904272859e+00	4.976061752367143320e+00	4.586033042495540890e+00	-5.354920037268920963e-01	4.142723584328570574e+00	-6.802486818816571912e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.572070202911417969e+00	4.878614577678821007e+00	1.838392006069898832e+00	5.742580328531365907e+00	9.879357667502672413e+00	4.123498641935459830e+01	7.765014273487301999e+00	-2.296374747662899840e-01	6.619415390075663375e+00	-2.119635656013055325e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.663746674717922147e+00	7.365984812064729326e+00	8.185450600651977382e+00	1.996726284452629674e+00	2.102404263114698413e+00	1.513794061030410365e+00	1.181509094102432211e+00	-8.590205655954724628e-01	5.289527015461161774e+00	-4.120305839434861284e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.734683178108070045e+00	2.156661577025244192e+00	3.516996668394316572e+00	9.186658018470881260e-01	2.663400315292621112e+00	2.323030639858840729e+00	6.530636999986790592e+00	-5.252285532266836032e-01	5.034847216990451457e+00	-4.941668846837013973e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.144970244914363278e+00	2.787314719415063813e+00	4.148042836481687701e+00	9.754380361546628464e+00	1.056456195374222951e+01	2.815080123424434078e+01	3.555272044681359045e+00	-1.043992477131416186e+00	4.177540795135404039e+01	-8.023722242083142220e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.674390067721436504e+00	4.658502275305052009e+00	2.062456073178733362e+00	3.132277920155604800e+00	7.332554676034576779e+00	8.417170643852784906e+00	9.178479302648440807e+00	-2.760810394681681990e-01	3.856448264390784697e+00	-4.266801841110476801e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.073508371505425529e+01	3.512518787542982857e+00	4.459853744681585574e+00	6.778299432721293094e+00	8.150347101257585436e+00	1.588285595100997405e+01	1.610826046561911973e+00	-1.204806724355664604e+00	2.530236449563052759e+01	1.660107629359639514e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.315750987231918856e+00	3.169019177944858434e+00	8.091329458474644909e+00	6.498193784505091664e+00	3.025573799434360112e+00	2.573045105703961166e+00	5.526490815792701738e+00	-1.200122904519072886e+00	1.109723647859205009e+01	-7.946342888049952258e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.319211114861748690e+00	3.149770263802428083e+00	7.057463210791565800e+00	5.467284056287515348e+00	7.292275550406401408e+00	8.136148861299886903e+00	8.086000835479255855e+00	-1.005899561718976987e+00	7.617077078520827271e+00	-1.699726059539753109e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.233573329530992080e+00	1.579662415644056406e+00	2.403394774259989930e+00	4.014986177545440071e+00	6.130158099301609376e+00	8.290598994412640366e+00	5.102115185090302596e+00	-1.341865757725773989e+00	7.149728968999489176e+00	-1.502955818012769917e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.439879283303364232e+00	1.589234975769286518e+00	8.836013407589145885e+00	3.316657189484485180e+00	7.127521894352453202e+00	2.998797875987246009e+00	2.319020781510175766e+00	3.257570861370672866e+00	2.952387078795609199e+01	5.639942473114014199e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.451846823900118544e+00	1.036916912886200315e+01	8.346251160808206393e+00	6.182228428656287633e+00	6.883995029458763071e+00	4.742117971085155759e+00	1.028815865697773191e+01	-3.591950799252648374e-01	7.090065719676423406e+00	-2.254973295729449845e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.782151573167618075e+00	5.434465792557546138e+00	8.297984346057631910e+00	7.960253026164221701e+00	6.170439578353476229e+00	7.065771175249443203e+00	5.612672431413314733e+00	-1.053899185238590164e+00	1.056677698954325528e+01	-6.114418569427614969e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.357864681710612587e+00	3.490472461458802744e+00	3.362060917194973353e+00	8.997532586307809055e+00	4.230254231605588444e+00	1.412746657890299673e+01	5.978798526686752268e+00	-4.465831068741463739e-01	9.175691964961496083e+00	-7.202280419415568957e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.597907019714289056e+00	6.947347775329517638e+00	5.174648014352482228e+00	1.977568917741720167e+00	3.296020385017980558e+00	1.882961527995576478e+00	2.914717435118394206e+00	-4.606436597465691785e-01	2.648796170890432844e+00	-3.463431753440968208e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.656042498304345134e+00	3.516762443700964802e+00	1.016387733637946944e+01	2.547530810944245161e+00	7.403674667322138525e+00	1.412250886771749592e+00	5.343354284666359533e+00	-2.367370720845218823e+00	3.049368995687077799e+01	-6.613680516058936121e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.861997284217525861e+00	9.035819958584772493e+00	8.235102186698071591e+00	9.413716980442243809e+00	2.572629524002975288e+00	4.048949692611565787e+00	5.349667041382169863e+00	-3.985484170039085283e-01	1.990984118771438549e+00	-7.984693542731934990e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.531750686607425749e+00	8.755402672848276779e+00	1.114395281876631838e+00	8.375456555527737379e+00	7.202421114359902177e+00	4.355268047180246072e+01	1.849938593926543362e+00	-5.320517903411232929e-02	8.017195654098369317e+00	-9.387435764077858735e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.368618405638335034e+00	2.811840283293714826e+00	1.452919697903017004e+00	8.635407968411982438e+00	2.769410344956610093e+00	1.746001927372079265e+01	2.250548961533556103e+00	-5.892838511743974106e-01	1.342976853155731654e+01	-3.098777236424951731e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.651599238474751985e+00	5.420940311280643797e+00	4.639341158868981907e+00	3.520325794131650365e+00	8.060103881186005736e+00	4.625343534919282185e+00	8.728900821725302350e+00	-5.193605815358458555e-01	8.056283593666893950e+00	-5.719596995243651349e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.427864479989861213e+00	9.280117817508568123e+00	8.795828875948911829e+00	6.405670959713793522e+00	8.179011589377584102e+00	5.376776962845250196e+00	3.622630587663346891e+00	-6.393004285787278196e-01	2.923714026488358098e+00	-1.689095979355513322e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.755959837727664841e+00	9.253633515966525280e+00	5.816952218327925195e+00	7.368793041962840462e+00	3.559222709854192424e+00	4.613470690224920290e+00	2.644675359522052460e+00	-4.113132267794587515e-01	1.654727269122155064e+00	-7.070516696504737908e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.607150463345501823e+00	5.363291427687592261e+00	5.589105472431388222e+00	7.625816526120384964e+00	1.479086872121977425e+00	1.980327109737080038e+00	5.634664667029143814e+00	-4.610183480575141823e-01	1.122703820757356752e+00	-1.700401911456901782e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.956028967605158542e+00	5.771849081967734385e+00	2.341735605263532971e+00	4.335501655200671323e+00	2.236366350792367896e+00	4.838103096805671299e+00	7.934291250943163121e+00	-1.152312872767533164e-01	3.635552794649756336e+00	-1.048623213019372358e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.659673121188150802e+00	2.068761481764737287e+00	7.247212579673039556e+00	9.603438382667462969e-01	6.219975670546546986e+00	1.194527208065308210e+00	1.317248307503930294e+00	-1.219671176952052072e+01	1.649673673657062523e+02	-1.771782032680264507e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.600065110220715070e+00	9.525086592165543209e+00	9.258691981266771620e+00	5.583985524893987140e+00	1.007450426427516632e+01	6.901357539888944181e+00	6.746312160568899152e+00	-4.441845914541848184e-01	9.316154090428728551e+00	-1.659201121926792410e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.243505525357447183e+00	3.119521618098219484e+00	3.886695600100403158e+00	3.784179498564282262e+00	1.345673835154781006e+00	-4.133958742049186341e-01	2.616378048388850353e+00	-1.094012759602946971e+00	4.501804474448613647e+00	-8.934815622255054546e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.780839857634042289e+00	9.266411649219771007e+00	7.852081101030321975e+00	5.233909911217665467e+00	7.278501306071714971e+00	5.214703538111928438e+00	1.989666950612219765e+00	-6.423266068734847511e-01	4.231096741464388522e+00	-1.047136952910201657e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.932316170731007254e+00	6.992351970194721211e+00	9.191455563834578513e+00	1.021250589582970569e+01	3.661165639140175898e+00	3.328412834101008855e+00	1.055716271134234496e+00	-1.340071058296308237e+00	6.400417121422727007e+00	1.679241542232758899e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.528502857091210032e+00	6.957979884522143443e+00	3.539171540715318365e+00	4.702218111307804982e+00	5.489418742608763502e+00	7.690596541379372653e+00	8.699937198970483010e+00	-2.953005018928447356e-01	6.272963002035924163e+00	-1.896316668772564640e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.893466962001128628e+00	5.219364114144770639e+00	5.432518108395284706e+00	9.155332622584811730e+00	1.013375925359822993e+01	1.443964360073821318e+01	2.661044617155991165e+00	-6.086926061037383207e-01	1.108942165963063964e+01	-1.743492086307812050e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.212521659755514847e+00	3.158697412410447658e+00	4.222007530573495870e+00	2.292329791559981622e+00	4.579804719778972633e+00	4.022111612562401461e+00	2.230878370444010272e+00	-9.951327984957319961e-01	1.247290153050057349e+01	1.391147223316436143e+00
