G	c	dx1dt	d2x1dt2	m2	m1	Fg	Fc	d2	d1	W	p
1.000000000000000000e+00	1.000000000000000000e+00	4.950445050361526711e+00	9.299250570975260644e+00	1.318512674117296335e+00	1.621598761358980623e+00	3.636515848720846211e+00	5.022986645145768314e+00	6.095877638016860445e+00	-6.693342460959716966e-02	2.015448860527279784e+00	-2.833001656702935733e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.613097760201319009e+00	1.313622590119733147e+00	7.036773744015782484e+00	8.044340356187779761e+00	3.063724994994245332e+00	3.528550589489670486e+00	8.630970837425930853e+00	-3.853156370658787910e+00	1.534242530033357887e+01	-8.518833525894651260e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.508351056160433856e+00	7.305241040781356610e+00	9.636465607106524445e+00	3.674177225069385599e+00	4.668501211227291670e+00	1.740587123292576921e+00	6.964314998536536905e+00	-7.479296471486931441e-01	8.163831611965726154e+00	-3.237547994883401259e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.173985609795511476e+00	3.696470612563533820e+00	6.007335540782873906e+00	4.933177670515551227e+00	3.161918528667428063e+00	2.652949939540860225e+00	4.879057577276869395e+00	-9.812507276443728221e-01	4.437068576406519860e+00	-1.173524160701260399e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.684335869516643047e+00	9.312807243112471767e+00	9.484219488039618895e+00	7.120101147754174242e+00	7.089497859777211808e+00	5.306150463231358749e+00	9.439193812527877370e+00	-5.216688852668527332e-01	4.208919199578379455e+00	-2.721471460878102988e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.331209526187143055e+00	9.691680932885450517e+00	1.414494962789612176e+00	3.899054360778399619e+00	8.344487708001853576e+00	2.285502444231912733e+01	7.504265226446748649e+00	-8.109020446206735566e-02	3.683679927666057896e+00	-3.187294988641611226e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.134773600249389780e+00	9.493829009481533632e+00	4.829200350861690083e+00	1.518868673774395939e+00	7.118256071440360877e+00	2.195744497755422131e+00	9.357982057959089772e+00	-2.588467718742430423e-01	5.276300287958458846e+00	-1.221578909211555981e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.022580341163264350e+00	5.322823035626956134e+00	3.359878999079894957e+00	4.365231435520263936e+00	8.357103373169811888e+00	1.108787546411475411e+01	5.742084556328312495e+00	-3.323697332013866856e-01	1.347119964219238852e+01	-2.159668333730527578e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.755192261200174464e+00	8.733823873367461132e+00	7.605975416513810927e+00	9.417761077097962286e+00	4.556187158816468852e+00	5.831878809933969343e+00	3.403975384249273262e+00	-4.840667631399347970e-01	2.167191782289119573e+00	-4.321273525971015772e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.640211843352028076e+00	8.650642889575717476e+00	9.817497863999330221e+00	6.772610920501789700e+00	2.474609608597848620e+00	1.552165458102364504e+00	1.480284971780562397e+00	-9.314268638117322308e-01	4.149881391660551699e+00	-1.824191477190244548e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.294142720176743033e+00	3.912908649368012082e+00	3.273993829028643443e+00	7.012243103589532289e+00	7.659425048455694274e+00	1.634323315952440581e+01	7.511133009642877667e+00	-4.514823968171187141e-01	1.300356374402119641e+01	-1.625949978286957176e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.441591460872025721e+00	8.443608917019343352e+00	6.968297559586937417e+00	6.691042286275134643e+00	4.262764569397377912e+00	4.185360144972237073e+00	2.123112190331404747e+00	-5.040478165428483592e-01	1.670794841254570784e+00	-5.280263139627142444e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.350948403152234079e+00	1.410329822771493768e+00	2.769254717160951174e+00	2.830226220432744633e+00	6.977129344382227316e+00	7.180389093862896921e+00	3.783067769735794617e+00	-1.460952113909226302e+00	3.699465823504237250e+01	-1.481245759998529543e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.508329692192494687e+00	6.346649294930271523e+00	6.065281887036587882e+00	4.845805360160111874e+00	3.378924663011976914e+00	2.718562485733521328e+00	5.808502915508746867e+00	-5.321348030304692278e-01	2.856853148974390244e+00	-1.506469078482971646e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.682710189156301661e+00	3.154057983033092150e+00	5.170967490361326746e+00	7.807659765779778382e+00	1.782336455561246424e+00	2.591673048034498716e+00	6.117559474700741795e+00	-9.846716615598937183e-01	2.067273352221010718e+00	-6.027721965226580103e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.563756170934089695e+00	2.109253130120573694e+00	9.758705979554070709e+00	1.873301783707477464e+00	9.901145818002930810e+00	2.036097196702215228e+00	6.397262666127236486e+00	-3.673152473232876414e+00	8.287296565769604229e+01	-7.710521353038814141e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699715688483347975e+00	1.691696164245823253e+00	6.419826878567536532e+00	3.520645740941186652e+00	2.378855978095051338e+00	1.353685413891330569e+00	2.491807106361181745e+00	-8.194555673754161162e+00	4.405038966822201729e+01	-2.671699771133119405e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.383022724061895303e+00	7.217209206492506191e+00	4.114367114469459352e+00	3.490288205409360245e+00	9.948294872456326488e+00	8.494799226542987469e+00	4.423837160059327367e+00	-3.089582515695161180e-01	1.197578037609971169e+01	-2.526866369154479131e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.615094892522843661e+00	4.053964615935394811e+00	1.992736482504497530e+00	4.816057208475560181e+00	9.738331146156028240e+00	2.369696730519968852e+01	6.513430466009261899e+00	-2.637246667113782306e-01	9.173717294430430158e+00	-2.619514795396668205e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	9.844876505720298709e+00	8.159028037425184010e+00	3.389446819027341462e+01	9.697204895037591754e+00	-1.605538706683112271e-01	2.018678958645763633e+00	-1.675574981928143004e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	1.708031564154401938e+00	6.937143799702971236e+00	3.592155405919348787e+00	7.624273202881274081e+00	-1.078075331403056447e+00	3.548554778220437811e+01	-6.443809000111339458e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	5.670064323823806873e+00	6.200117159911408216e+00	1.074063870645001728e+01	9.413593903824612141e+00	-4.460242459679185645e-01	8.548334456866772513e+00	-2.063430519764869331e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	2.527983046508182952e+00	8.766674991220472890e+00	2.546774197580941479e+00	7.947259369931046535e+00	-8.217906108935256748e-01	8.600493122190972173e+00	-1.299667363856667635e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	9.737727466804747323e+00	3.573371280352208856e+00	5.783971562524989452e+00	6.252856434216604420e+00	-3.959097094284358964e-01	2.904978177616130086e+00	-5.228874079577593648e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	1.954028742031204358e+00	5.150392975792286165e+00	1.913081935504633568e+00	2.650314374192333844e+00	-9.983871775342093580e-01	7.507193498809452414e+00	-4.375986244061832764e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	4.679159228320958874e+00	6.600800232515002364e+00	1.498103749601960466e+01	6.934846402492357065e+00	-1.604897524881784554e-01	9.314678244950592045e+00	-1.947091989875058005e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	7.669377772502143031e+00	4.664320541623032668e+00	4.187004520009312003e+00	6.617788827499987647e+00	-5.347485861760369330e-01	2.867468496856846016e+00	-1.283929527542826321e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	7.331737847157985932e+00	4.900145104829160658e+00	4.767004544830237833e+00	6.268130831850224460e+00	-6.336098561606950952e-01	6.467398286628082360e+00	-9.542664351866358530e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	4.786630564999585502e+00	3.960330613870750138e+00	1.183139748586671303e+01	5.375770093841742536e+00	-2.719334308555050872e-01	5.120037708200735338e+00	-8.872236253437623787e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.107228470462545467e+00	6.020433103261023433e+00	3.403183234551173886e+00	5.835105445447502426e+00	-6.353348681485108784e+00	5.119073270629360906e+01	-1.447632943467786681e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	4.578959339443675169e+00	8.642217151733012415e+00	6.761907478295660745e+00	4.063881106599276372e+00	-3.562181599008160116e-01	6.894195113752512150e+00	-1.619501725574882300e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	3.336682389093691192e+00	2.791376222406859231e+00	5.488056835051038362e+00	5.645884379049397772e+00	-8.435470890583478543e-01	7.154831577885906846e+00	-9.266023395208140556e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.772872165685527079e+00	9.464862687125332741e+00	5.240943818380660701e+00	2.754228488712765710e+00	-3.295300788746667320e-01	1.156620735127535937e+01	-1.830022740978391838e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	5.408999329000784506e+00	7.181689631929091711e+00	7.123065492764649953e+00	8.277689483354382816e+00	-4.957347157950073302e-01	1.074862037731475795e+01	-2.284045008021402623e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	3.395940598231757424e+00	8.394413874433036327e+00	1.149737232507639995e+01	2.723303121162128804e+00	-1.334724163370314132e-01	8.738811870495158729e+00	-1.300359514073736200e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.596197650358418318e+00	6.082602443676238479e+00	2.437421795466587326e+00	1.735447737698144310e+00	-8.751459387691723490e-01	1.117197900128334354e+01	-7.135880615074331246e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	6.926247953050411965e+00	8.043335366208641091e+00	6.497928712848010768e+00	4.913356497246004650e+00	-4.796922986477281103e-01	6.294445387295541927e+00	-1.307809875586906045e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	9.734268167524868787e+00	1.236370310473586143e+00	1.473215350699416559e+00	6.893714645196955537e+00	-9.664554269245553275e-01	3.988195253319249733e+00	-1.951614849814152119e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	6.369191634953446979e+00	8.434003345448070732e+00	1.024679133816204057e+01	4.866411187856749088e+00	-3.423790024700583690e-01	2.449737258625339642e+00	-1.557487928076263017e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.602095680287922264e+00	1.312926445995993063e+00	4.954879247620577742e-01	3.478731651560022620e+00	-5.926784512463171284e-01	4.147951796089069276e+00	-2.429325348779047644e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.648384383510724582e+00	9.063142497305564760e+00	2.275266182737516907e+00	6.007305541283082029e+00	-7.151817191852978262e-01	8.404464070946286114e+00	-2.006011135053382759e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	9.584230340869101639e+00	1.001074720568372456e+01	1.602702268466162394e+01	4.053859809561722649e+00	-4.879739414930496788e-01	6.451162715518403701e+00	-8.423435209921262157e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	3.636210450732229038e+00	3.730098692769685087e+00	8.667466331153143244e+00	9.431254375785808719e+00	-9.118442804021721637e-02	1.839571087496242097e+00	-1.947050987419283175e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	1.809389644643412787e+00	2.946688083458144369e+00	9.470712991447314266e-01	9.330322104352632095e+00	-3.027070664068046146e-01	2.957521367351503283e+00	-7.967573232742816458e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	6.506559875516604308e+00	7.940970743483312333e+00	6.093069145726482283e+00	5.559514817884998017e+00	-5.850800779210898472e-01	9.961266898663867053e+00	-1.461830874568256533e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	6.512939276842669933e+00	3.260751280627983917e+00	4.279642859871700900e+00	3.908818224680103093e+00	-6.383833237360682089e-01	4.021668295990854958e+00	-4.404060237631525432e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	6.795670555178064731e+00	8.744449684115501498e+00	4.090602359900873353e+01	7.525369189875939391e+00	-1.597417112225466007e-01	6.607817100966664192e+00	-1.930263427773629203e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.509288548650475459e+00	1.906398236133924673e+00	7.903153803204021610e-01	1.356055118850008956e+00	-8.802427177849172502e-01	5.537969425167851512e+00	-3.307142606409796404e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	1.133581866448153175e+00	2.042916580395252257e+00	9.130017734739392932e-01	5.236486628398610677e+00	-4.818690900085129680e-01	4.003733581440558353e+00	-4.700908215158013803e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	9.646920702512213452e+00	9.885505361276422320e+00	2.855706363538475756e+01	3.978046889421404053e+00	-1.052174170057110114e+00	4.108836122594958340e+01	-6.586405571694259109e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	3.321307259385671617e+00	7.049119260087338468e+00	9.417753097746583535e+00	9.215858770568253533e+00	-3.095884044475908925e-01	3.282921132539012632e+00	-4.548056661280604374e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.087226420878288913e+00	8.692323132069018854e+00	1.543089646536400572e+01	1.092922559420056894e+00	-1.108623861748779804e+00	2.500146446249903320e+01	-1.792072289040272270e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	7.340813588922443955e+00	3.851885259601719902e+00	3.740628211808758596e+00	6.061868901056116421e+00	-1.303984089329683238e+00	1.111923587569143201e+01	-6.918565799152118778e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	6.500480402230992105e+00	7.147323765433076126e+00	8.103386837957707201e+00	7.638242357414206651e+00	-1.030597016453544956e+00	8.121925150420162609e+00	-1.901191792247139745e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	3.780540649410931930e+00	6.321220558366404951e+00	8.585150993204123893e+00	5.305373328963648660e+00	-1.282644495782090388e+00	6.911288146433088642e+00	-1.997147946860414791e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	3.384785668800290193e+00	6.358392147445917075e+00	2.459814305349231844e+00	1.804393512485508833e+00	3.274819796130371774e+00	2.920583563968046192e+01	4.897744477170147270e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	6.372865111830310347e+00	7.231420412623240423e+00	5.131778028916094136e+00	9.761633303426149766e+00	-4.664311336606400404e-01	6.624351501669093700e+00	-2.613991135488046424e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	8.740131638966309069e+00	6.238547249754049062e+00	6.080082148441865897e+00	5.545825183693219529e+00	-1.081113060714808283e+00	1.195712668103585763e+01	-7.961504732114915051e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	9.521182429113432377e+00	4.873097542790254977e+00	1.477687967247410938e+01	6.564013713991846188e+00	-3.864122797480572524e-01	8.873922541369298145e+00	-7.026302459488867669e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.972337598045572404e+00	3.485152828922719159e+00	1.366424548843279796e+00	3.246259621591830680e+00	-3.946650783268049190e-01	2.887347319692925129e+00	-3.513008886513158302e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	2.439636875130005489e+00	7.941171861754027006e+00	2.072225662009709257e+00	5.208812677586036166e+00	-2.420438077262029974e+00	3.127234361149058373e+01	-6.784662756735360745e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	9.563685144033557961e+00	3.047053187243725425e+00	3.812927106537101540e+00	4.794552368275979859e+00	-4.579368209556987090e-01	1.378925698053206306e+00	-6.393766866145954353e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	7.606853019910544411e+00	7.188033901527412617e+00	4.438539345217877496e+01	1.517787245098788595e+00	-7.933553256487058114e-02	7.816556538351699501e+00	-2.910013805395039732e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	8.973979607679455128e+00	3.077551127531233277e+00	1.748364741382507148e+01	1.951311843627002274e+00	-5.627008149671693937e-01	1.137537292373952624e+01	-1.379103246898743862e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	2.850355853223382585e+00	6.734770808838136169e+00	3.544017295255172062e+00	8.591587055623316260e+00	-5.774529363150863182e-01	7.595840766147785139e+00	-5.229051848386120582e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	6.306018897816564106e+00	7.869255385660388846e+00	5.358053727845996761e+00	3.164167531459951110e+00	-6.159985809926989964e-01	3.085085371626751005e+00	-1.448261366570360842e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	7.284301412051313207e+00	3.053542739378222848e+00	3.726511196302982665e+00	2.830991835195310280e+00	-3.496454880669708776e-01	1.753598069274173055e+00	-3.246173196587747167e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	7.065353799637460241e+00	1.565538318880858037e+00	2.041448393873408040e+00	5.589768547262078613e+00	-5.783511298731142114e-01	2.007424659351558560e+00	-3.440519566923555761e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	4.700540466920312355e+00	2.160366676145467402e+00	5.355623023560987406e+00	8.012107052885866665e+00	-1.532416238987363011e-01	2.827137442865061967e+00	-7.650241876265344132e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	1.046155151436250597e+00	6.410495940189459674e+00	1.000331811755768463e+00	1.621169925789094579e+00	-1.212342007979821545e+01	1.646322700460252406e+02	-1.916964737673886177e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	6.231835355965789525e+00	8.605130618600229653e+00	6.358802991805434957e+00	6.169165096336189258e+00	-4.499255539642746382e-01	9.163187366274392787e+00	-1.831963706112203738e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	3.139676216028828293e+00	1.374835188866575741e+00	1.023004025239924397e+00	2.076554723765325239e+00	-1.103096034834304628e+00	5.366883958879592242e+00	-2.275364742710809018e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	4.979943739569469230e+00	7.724534114646896654e+00	4.878737881336639326e+00	1.280492277300711912e+00	-6.193855223061593973e-01	3.674929327069725638e+00	-6.203601893023771296e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	9.570746586888860818e+00	4.170255065667058503e+00	4.088114374262806550e+00	1.462041356466103892e+00	-1.357437264458584592e+00	7.204813398886630971e+00	-1.176927830529918229e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	4.650687658789459888e+00	5.347404725111948309e+00	8.529332655354306070e+00	8.510869167072877772e+00	-2.149368906091902454e-01	6.537446890743940031e+00	-1.977998720664846388e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	8.595464330724203350e+00	9.307411850730382241e+00	1.408630858016827148e+01	2.057094181055805659e+00	-6.643093765876388890e-01	1.098859880766071306e+01	-3.630619051084965854e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	2.666878885927245424e+00	4.036387831073586341e+00	2.908784294151788963e+00	1.480000729913678814e+00	-9.976726395651297485e-01	1.291470041163429983e+01	-2.793770835691686383e+00
