G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	d1	d2	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	9.310087269804064647e+00	4.692647482142690230e+00	7.435701068965102856e+00	9.969633672348189535e+00	1.449798734291938063e+00	7.048742280718492736e+00	3.052188176306263490e+00	5.124871845068771137e+00	2.214606100698184221e+01	2.784934912226848525e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.681444351964955564e+00	8.177282845174183024e+00	5.330234638709598016e+00	6.341266814618869319e+00	8.358082323567357363e+00	4.789175926811329198e+00	7.242131815381894100e+00	5.519219533722630189e+00	2.079503975338154831e+01	5.709523004395171686e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.275736622586387092e+00	5.004416513089871899e+00	4.770558185782440397e+00	2.150223725530150176e+00	1.704273387602189160e+00	3.139319179086673461e+00	3.448570981392412804e+00	5.217860314875393257e+00	2.013126755823282821e+01	7.157931535313277749e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.343025307974852645e+00	5.118883802092058843e+00	6.739512032841482814e+00	2.199364455614494673e+00	9.475724964967099595e+00	6.142655494987979026e+00	6.102034614643402577e+00	8.145373118784608124e+00	3.392220699967013786e+01	1.408653534167465526e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.455924506500906546e+00	6.859709306430588072e+00	6.018549113767261538e+00	9.627004855884528922e+00	9.548456174347165870e+00	4.130753320408845575e+00	9.666081644233154080e+00	8.348312390968853691e+00	3.443058186712196544e+01	2.486749999100081321e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.369176738436948426e+00	8.544821729856803216e+00	1.304202069739900605e+00	3.822153223162763958e+00	3.980193163700896264e+00	8.741430190544972945e+00	2.950402297580856814e+00	4.770543145304969812e+00	1.812618909378702270e+01	1.013433850788751034e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.959612265393426700e+00	9.791806132441976729e+00	5.584991409043723820e+00	2.115703635759216272e+00	3.102487902902738348e+00	9.745451659398248978e+00	2.902008161553082388e+00	3.501748727326805533e+00	1.578263870597835350e+01	2.204000505287181166e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.595683872623979482e+00	8.398809102286151074e+00	8.097956505823233897e+00	6.538760497409854544e+00	8.211851400215007146e+00	5.635449160482644437e+00	7.057555722665370013e+00	5.686642116558865645e+00	2.127590571917074413e+01	5.695019109460500717e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.363215429289931002e+00	4.590824996818574810e+00	5.758897204122296998e+00	6.731187084551700117e+00	3.498733790158846002e+00	3.971226165940997976e+00	4.883986435932984094e+00	5.763021691183357831e+00	2.398629135431357895e+01	1.743687131711258165e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.389919357068554184e+00	5.101345397117875713e+00	1.873436164215578126e+00	6.694694158572739973e+00	8.728040047996728390e+00	7.518439669892676314e+00	5.372900356238631048e+00	3.037467709345416100e+00	1.193243889309961148e+01	1.090156879675624468e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.040387451808450159e+00	7.920750757953541665e+00	8.369992678584521784e+00	2.949903626990990624e+00	2.479230354631259736e+00	1.441592320314427855e+00	6.747101874498397933e+00	8.034552150112533653e+00	3.190273980795701192e+01	1.431809142521031919e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.726392425714843526e+00	3.447941958106720328e+00	2.400825132846244436e+00	7.597407422356245998e-01	2.226085566445780373e+00	5.396743031398568036e+00	3.995736802913429031e+00	5.225639369338663798e+00	2.069399335639541349e+01	1.553014970232726943e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180580272667951292e+00	1.641840553787604629e+00	3.566166232275356229e+00	1.032997077624457560e+01	9.694076167268271149e+00	4.136996622784802291e+00	8.733461151144563672e+00	3.988784592278504348e+00	1.491886802954708813e+01	4.492643267340729607e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.579109768421750326e+00	4.337688158607086564e+00	2.534168679243103739e+00	3.345316979966476367e+00	7.202351874402196152e+00	9.577783095545010283e+00	4.523302829768589106e+00	2.173148774735240263e+00	7.432445489583733966e+00	3.369176265652834790e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.815204674750985347e+00	3.541591809406531954e+00	4.309711607867308558e+00	7.017737743915316351e+00	8.886814510895467478e+00	1.463331832957343925e+00	2.370045059930811249e+01	3.138508859613877711e+00	1.190221251065577412e+01	5.537038969440745140e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.388630149412446002e+00	3.969546957398880860e+00	7.899771218593884647e+00	7.701612067220958480e+00	3.944772332173147600e+00	6.525486148063695424e+00	4.151384866255238393e+00	9.378793990387466195e+00	3.700816134047082784e+01	1.592124396122537033e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.019912380931869311e+00	2.642118510792472730e+00	5.672618109450406010e+00	6.287211881198730978e+00	7.195423419993130842e+00	7.436418870927785640e+00	5.223672145191340377e+00	3.870290981208435621e+00	1.581697887195735497e+01	7.786664200202817465e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.441463620623866904e+00	1.481141775426868978e+00	2.908475240936048589e+00	3.973995748389014260e+00	6.372242994628422252e+00	5.207867196436193780e+00	6.282789986778449354e+00	2.576107049656833237e+00	1.141998799135433273e+01	1.609356502737725014e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.424024010613043956e+00	1.223833435526901603e+00	8.401966808185068913e+00	3.460759752892857755e+00	6.248581173484682338e+00	1.867702796330163562e+00	1.158521616805268906e+01	4.963957531186733441e+00	2.058410868576276442e+01	6.142936098468901873e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.372356515388666764e+00	9.335935041851373128e+00	8.704370017214300148e+00	6.503529618577396754e+00	6.918970389417648192e+00	9.538440859946229367e+00	4.509440544307522281e+00	3.775295210546861568e+00	1.512747848011941798e+01	9.750447962072648078e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.675790316482276943e+00	4.603671632897435195e+00	8.938277267517175773e+00	8.703805053959605686e+00	5.796179198470516880e+00	5.492566771071077270e+00	5.661046227704719769e+00	1.111804381692245824e+00	4.512253949813383791e+00	1.351760446896754564e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.231034552286951467e+00	3.949868729934210343e+00	3.463731173906702487e+00	9.259490936977973874e+00	5.274990122066494536e+00	6.658035960840586576e+00	4.073046497007258182e+00	3.672835568330959699e+00	1.679411087149366111e+01	4.238189542927739417e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.599527855826982536e+00	6.914784156406430959e+00	4.909172541965963532e+00	1.730426737534932258e+00	3.422457144439076782e+00	3.376597223687475502e+00	5.463517084661484446e+00	6.116146668444698342e+00	2.547897491796662095e+01	7.658854698044585962e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.596576699087742135e+00	3.117053999030720668e+00	9.853640841458078725e+00	2.181284535980259509e+00	6.983740829337099498e+00	5.701481316485160100e+00	6.949707308373686665e+00	6.086979218860911978e+00	2.368344493557984975e+01	1.265128681157607682e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.141820940456838684e+00	9.603993116241598571e+00	7.506106170518337173e+00	9.501822359212807712e+00	3.144446621234763484e+00	4.809509558898949599e+00	4.104139022757847144e+00	4.418565059408472884e+00	1.626881036733569985e+01	2.655626279317390148e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.116754791267704050e+00	8.124225081590322972e+00	1.647397079628384997e+00	7.207619862421745793e+00	7.333544292941398091e+00	1.801109615599101099e+00	1.370533799341587766e+01	5.198472761719501456e+00	2.047440923394403711e+01	2.785305083869210052e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.848770110461086524e+00	1.515484986645853072e+00	1.894326007267814749e+00	8.609304449244884694e+00	2.591640553699704697e+00	2.022033816662361705e+00	7.259951323791624667e+00	9.448347400757647563e+00	3.889891639143074542e+01	3.351798491067069924e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.633776827576247204e+00	5.069889009524097823e+00	5.355416561238802942e+00	2.860375905119884266e+00	6.401270590923121340e+00	8.542096276485347417e+00	4.880733993612327737e+00	4.668473948521816297e+00	1.704039809422102891e+01	1.639044422451845229e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.804530572394923871e+00	8.906829929908870014e+00	9.295293950518573212e+00	6.253715192577979920e+00	7.485049364034003005e+00	2.934540895473465749e+00	9.165632693015414389e+00	3.243095466326055387e+00	1.380880559163179733e+01	7.554948269567617336e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.042805597871196532e+00	9.511963177841915140e+00	6.276947926434979230e+00	7.361746085676775131e+00	2.766270327904635451e+00	2.495893130343691535e+00	5.508481532636105626e+00	3.443940405786445336e+00	1.378548771410221008e+01	3.160608089172350366e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.015923933360772580e+00	5.468193063298028456e+00	5.258063061206565969e+00	7.108815091898287086e+00	1.869786056842434263e+00	5.727077965636102164e+00	3.739739816634747527e+00	5.085851171163932705e+00	1.962459032556349214e+01	2.252937956397030039e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.713584060560065403e+00	6.244951960349282238e+00	1.697155304541208887e+00	5.355166377954249768e+00	2.138217277586859311e+00	7.690274311957440823e+00	3.495642524969006626e+00	7.920858248117372824e+00	3.410834629336192592e+01	3.553182429110952611e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.035388651640988478e+00	2.566877851965294610e+00	7.204088057859722838e+00	1.172858166229446608e+00	6.337616402000761262e+00	1.070093808308481886e+00	1.392550245082440341e+01	2.947247873503292315e+00	9.747801119466366515e+00	3.260416191795068919e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.850790174516866671e+00	1.003830702967834654e+01	8.673441050517990192e+00	6.143729486974713438e+00	8.950697637112511984e+00	6.182558862530187938e+00	6.166180707327720611e+00	7.604846681437197553e+00	2.860805864021246236e+01	3.967786579620968257e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.464648653607129702e+00	2.933291280480088581e+00	4.094276733253948919e+00	3.305287066102845284e+00	1.539878058096932456e+00	2.472079531338565506e+00	3.853905278894281139e+00	7.457698815866120601e-01	5.015940541475858439e+00	1.118901627096997808e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.391080283322529088e+00	9.666048706100889731e+00	7.833807454713214824e+00	5.328358198335891416e+00	7.133210436417726896e+00	5.614967748277877035e-01	1.814193582685814121e+01	4.341633997713319815e+00	2.152608608966891879e+01	4.825538968855286326e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.895508632402921556e+00	6.979535365423092941e+00	1.014661907399688090e+01	9.604796284815950713e+00	3.903931968081316484e+00	1.395603975297012411e+00	1.038585794295262055e+01	8.165483541491322939e+00	3.131906843169673493e+01	1.076778812940367286e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.547824211397028193e+00	6.441488059584244752e+00	2.947552306737223127e+00	4.776652443639518353e+00	5.394440865769757565e+00	8.692694498085861809e+00	4.257431780377975983e+00	4.145523262534752895e+00	1.503490139993420804e+01	9.387648479666907964e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.162045538348743356e+00	5.577437800807255819e+00	5.927288260212111304e+00	8.665411734640102281e+00	9.105393404640400590e+00	1.561550830191562600e+00	1.505968272020648691e+01	5.862667387090232829e+00	2.489208621284305778e+01	2.506601571802922201e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.678510788691177424e+00	3.221657168071883071e+00	3.264249063966475628e+00	2.618259022593135033e+00	4.540487499951867179e+00	1.347843136795085828e+00	1.011957943639464119e+01	2.943901107720811705e+00	1.110879264476299610e+01	8.917705499705390615e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.172483562422738324e+00	2.808071649858727703e+00	8.316977882342346362e+00	7.082155096271849359e+00	5.218774647249154519e+00	4.628535579765053143e+00	5.437263817838266178e+00	7.295008861848873316e+00	3.143560296543421728e+01	1.826237449530863366e-01
