G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	m2	d2	d1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	2.578389037540429030e+00	8.922352991672996003e-01	2.191480551407103405e+00	4.718560461634419667e+00	1.956780699798315482e+00	4.728204171903680475e+00	6.263819254838904449e+00	5.510093629677298210e+00	6.010295011018201627e+00	1.942064149219474567e+00	-2.568201623531127353e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.772828815603280761e+00	7.161445399498709286e+00	5.427392619045305011e+00	6.415304406643137725e+00	7.235194759392260089e+00	1.072734057183383705e+01	2.867788145571235514e+00	1.214691558486107859e+01	5.284205692059057213e+00	5.562086505276176318e+00	-4.425596943632154279e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.158862634104173228e+00	9.756448371955167786e+00	5.114904502927237750e+00	5.031470335915680714e+00	2.969618053447837358e+00	5.505952806941664335e+00	3.078880372910261176e+00	1.905090729995875165e+01	8.411082137064024522e+00	9.375885278961574087e+00	-1.363616685797135020e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.454722190419268202e+00	3.323773771134759691e+00	3.568891283885501142e+00	7.506677919350346784e+00	9.011207740788412579e+00	9.553027781026429466e+00	2.241013710500121103e+00	-3.572429370457184117e-01	1.844306602811127460e+00	3.947648773339136774e+00	-8.243620215097512416e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.278018023732768071e+00	6.206616424520624342e+00	8.381443007632579878e+00	3.764356222377024608e+00	8.719950721049762876e+00	6.694458674088983763e+00	3.694117819700339478e+00	2.719122324790422596e+01	6.110013882666687657e+00	1.037040215173399726e+00	-1.811053549283269781e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.948763251584077594e+00	8.923753058057936727e+00	7.628489947856431641e-01	1.657243506152565438e+00	3.145868220446861763e+00	1.604564503218073757e+00	5.502084734833970536e+00	1.000994102098267007e+02	4.853485538977635017e+00	4.019669071392751647e+00	-7.786830310751231110e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.936628190099856983e+00	1.103913646305612728e+00	7.461887174317221039e+00	8.467746243218053692e+00	2.035719957411479264e+00	3.144748982212311361e+00	9.224657157907550697e+00	5.758842428403465163e+00	1.305660536601666255e+00	7.546835276951383342e+00	-3.904196322162031052e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.741549681028323526e+00	7.332154725664212336e+00	9.857821449813933157e+00	4.453491218337828350e+00	4.886477515402552818e+00	3.424457621202525281e+00	7.209214743235703438e+00	3.501102059715078241e+01	3.969201562871004008e+00	5.621652465577290592e+00	-9.002690320871952423e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.975798268765986077e+00	3.797434623913977347e+00	5.056869610355615663e+00	4.355647727630483246e+00	1.316136715917238798e+00	4.825968989301611778e+00	4.719346180300274085e+00	1.407771251630592602e+01	8.774693379648935476e+00	8.836010747401262577e+00	-1.407691352769788651e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.179889953553638904e+00	9.561540329604435229e+00	9.761195877228981743e+00	6.224673679432022766e+00	7.758656225603088430e+00	7.583758375697657428e+00	9.595505410126063950e+00	3.709147870340508746e+01	8.058355838129806159e+00	1.117008068388234854e+01	-8.543037709967373772e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.472216047367147063e+00	9.495101463702171785e+00	1.443536438824765566e+00	4.260994902404712903e+00	8.996715949668825374e+00	8.031293496229357842e+00	7.265810718281772829e+00	5.565716040803298625e+01	1.608987889546144912e+00	7.539089956184255925e+00	-2.345280322155334218e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.920724772011418224e+00	9.792851300534968217e+00	4.538675703881369650e+00	1.761409730023863141e+00	6.562428068783052737e+00	5.088513078196633010e+00	9.751150370918521659e+00	1.681491237436121935e+02	1.768097780459582324e+00	6.661110591708840012e+00	-1.831703836948280761e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.669773053425445575e+00	5.518401935982064188e+00	3.207807183466665268e+00	3.601423210305939371e+00	9.284267115810209248e+00	4.178986739237156023e+00	6.674325814813832025e+00	2.533076780007667850e+01	3.096378082053387715e+00	5.597928101833613113e+00	-4.586381450394481085e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.088629192226591158e+00	8.538587606107075345e+00	6.841005251106142104e+00	9.321613642843660230e+00	5.695436044268379128e+00	6.756985614532560191e+00	2.932121504625305075e+00	1.024439999324329165e+01	8.110697077528612908e+00	1.529933346932012439e+00	-1.766471467903277581e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.095185425396323353e+00	7.644364953860532275e+00	9.927331342889491594e+00	6.621461885305703454e+00	2.257978682027808492e+00	1.880785716568014188e+00	1.706348757445255604e+00	9.001777334253677765e+00	3.009331224724231646e+00	1.057089636370709229e+01	-1.297502387074726293e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.516365804024914610e+00	3.379600201487349853e+00	2.608872788161030076e+00	7.488898112430905307e+00	7.865411987922553472e+00	4.601609880458043200e+00	6.695511631546354536e+00	1.221045957215261879e+01	7.496505286226214260e+00	4.650718403694937386e+00	-6.695056544297003143e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.853577615962768155e+00	9.332316964668518011e+00	6.694310276386230996e+00	6.466584987556526443e+00	4.318495910006013183e+00	1.150484658473493305e+01	1.503301307193119829e+00	7.882923899585527749e+00	2.764590717333223147e+00	1.228985468970603234e+00	1.914570973400879228e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.317279106259142019e+00	3.909084560073943226e-01	2.590332969948793362e+00	2.555170849516298581e+00	7.865896169570969931e+00	4.577965992565563802e+00	4.033605371971018094e+00	4.665466223849055183e+00	6.000723854969606030e+00	6.232923473338733089e+00	-1.298161296094227524e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.067872600507948189e+00	7.099387053153536797e+00	6.513089445809319145e+00	4.827056363318603438e+00	2.677235897103589668e+00	5.613124880741578338e+00	5.753614992509185733e+00	2.826281925721073662e+01	3.953997014015002698e+00	2.988705689494880247e+00	-3.082239742893739365e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.627215842043153726e+00	2.108443063274360707e+00	5.197337769452908596e+00	7.012434827965837059e+00	1.607219688274877045e+00	4.530802451902066430e+00	5.471240562081923109e+00	7.181805236641994661e+00	8.101357837667800155e+00	5.872170183371226315e+00	-1.199283929235922486e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.284429655680460414e+00	1.654986457128256649e+00	1.013787162143512433e+01	2.941320705217336240e+00	1.043402738350874692e+01	4.229421764608415124e+00	6.410055506586174623e+00	3.621158659748729036e+01	3.890617188575252960e+00	6.206355834210529387e+00	-2.400499152137934633e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.344901959696594318e+00	1.484116801835850374e+00	5.816498055339379469e+00	4.006321164326751116e+00	2.848941233560454034e+00	1.184747371312180109e+00	2.978485505543331691e+00	5.117269975053320152e+00	7.603071934916641794e+00	4.896885651408568130e+00	-3.323473988136837676e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.202367343757900997e+00	8.258121943788177433e+00	4.086033864406467764e+00	3.106962366291357913e+00	9.872471558340048858e+00	5.277388158121007145e+00	3.623826484941948589e+00	1.821539562495298981e+01	2.838781501862276180e+00	7.551129628578259201e+00	-4.089785603251293367e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.371717646144464453e+00	4.073411728749052330e+00	2.319684321214022571e+00	4.283150618267022480e+00	1.055390397793875579e+01	1.064691356292018298e+01	7.512929470073624216e+00	1.901282730610303773e+01	6.979840766078891257e+00	2.525441689939938339e+00	-1.851071004479236670e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.447831378286993598e+00	7.403846536013433344e+00	3.047175755218062498e+00	9.260241339254763560e+00	8.271537369081416458e+00	1.739228121344191180e+01	1.004274330641988300e+01	1.844401891910736424e+01	8.813945852029556605e+00	3.905874045411294571e+00	-2.494486269262037759e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.742479737536477558e+00	1.067859504031525741e+00	2.398833839909944921e+00	1.925148110626097475e+00	6.996738557545867820e+00	3.578284717691027073e+00	7.873990668284243988e+00	2.518046328364045650e+01	2.747970283125213520e+00	5.009178394409605772e+00	-2.868798008331501670e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.780265916762611589e+00	4.127988044037810056e+00	2.794355926658902867e+00	5.121352049823971520e+00	6.579939153716813927e+00	5.779910393021253867e+00	9.302695778907725810e+00	1.605783342843816186e+01	8.827035534930294247e+00	7.502036577358029312e+00	-1.117101474000283012e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.737454809865312422e+00	5.570188373876383992e+00	8.934546382708358436e+00	2.479311935463532457e+00	8.761744545392671668e+00	1.613249424700606127e+01	8.818414586825591428e+00	4.961349154755528446e+01	6.469085101774176394e+00	7.911288518946490100e+00	-1.328746874156166102e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.535722876601908204e+00	7.989110047978856599e+00	6.940870750042424930e+00	8.820783216092603851e+00	3.632332903434074556e+00	2.528350174191256627e+00	6.853400428328649596e+00	1.739812711155081359e+01	2.745703597514667749e+00	4.044394406651737661e+00	-3.397475778134401381e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.829060136296468686e+00	3.669414337631810685e+00	5.868371072608617567e+00	2.312739292005975500e+00	4.780297061434776396e+00	1.562494274436735076e+01	2.526551494171120904e+00	6.702379259391751276e+00	5.361837515854073644e+00	5.790180941598165987e+00	-2.687886346751404698e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.578888236547447477e+00	7.033492929321382370e+00	1.420038219875780605e+00	4.945707841368255586e+00	8.172319048284752085e+00	1.833743145297589860e+00	7.415688510458892324e+00	7.171238604743714973e+01	2.982731769063277305e+00	1.814515275802635719e+00	-1.105548946760587015e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.168891069207846023e+00	9.397594010017169097e+00	8.139151967231473606e+00	7.541050798896700158e+00	4.442848752687002190e+00	5.847575141981376845e+00	6.208201969779569396e+00	2.406750392009386630e+01	7.641508281493114119e+00	9.718149533729754097e+00	-1.298414694292958060e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.466585576691081805e+00	6.047431707660415157e+00	7.579785561811949179e+00	7.445770010171698594e+00	5.244593743033310496e+00	2.670210583354027722e+00	6.268473244837606373e+00	1.886732326951876715e+01	8.565323986613153195e+00	4.701597373805817881e+00	-1.212154486187920277e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.193118857746032546e+00	2.747681880058370663e+00	1.806456613953287604e+00	5.235322212559159638e+00	5.012233946924592232e+00	4.193676035831914284e+00	6.212694536084735653e+00	6.778644668757400460e+00	1.291208797879522363e+00	7.430843890853972233e+00	-2.867940741315647468e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.398067700076360609e+00	8.157894454177165855e-01	7.248336310187173837e+00	4.208945862575154351e+00	5.346659365837204803e+00	4.179094748989987451e+00	5.970544687267862471e+00	1.131506981291542324e+01	6.778807976265946778e+00	1.040435406569138133e+00	-1.641749870221572039e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.647653232296606873e+00	8.932891464245861002e+00	5.296018725248169190e+00	5.001216458670796783e+00	8.988074350024225723e+00	6.272247477077813826e+00	4.372906535912280290e+00	1.745904961689783264e+01	8.908437510908779444e+00	1.900599137497045232e+00	-4.944421104521040000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.953906291722157462e+00	1.695833167874772673e+00	2.343691221838013483e+00	2.746216770471686441e+00	2.826372002820023877e+00	4.722143567668080522e+00	6.315491653568733099e+00	3.517235724497351335e+00	9.338263161971449122e+00	4.969225186673130956e+00	-1.245586866712067575e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.884271972597030498e+00	8.981723033896955144e+00	4.932154840631051584e+00	3.052997857984061536e+00	1.038747830736427069e+01	3.249219222511550598e+00	3.078768308175835244e+00	1.966636780368656900e+01	6.225321154882112573e+00	9.201026042461132093e+00	-1.324566323067411666e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.905187518401214142e+00	4.541742778989177332e+00	5.653238382748797974e+00	5.452079776216310236e+00	6.706546322951390415e+00	4.606586054435046762e+00	7.801542503537278961e+00	3.380169133130284820e+01	9.363509825421823862e+00	5.384855185699708890e+00	-1.623051633378596392e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.401110870856845381e+00	9.874271820407988898e+00	1.512889313440968664e+00	4.067483375577455540e+00	7.999709671557375223e+00	3.422129719949637661e+00	3.583401475333501729e+00	1.324486060980787627e+01	6.079495349662402681e+00	1.023598756498564910e+01	-1.570957783462685242e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.423842144251374009e+00	7.438584490137827743e+00	1.017451892692419690e+01	3.603596947172022613e+00	5.978531511146929489e+00	2.984610262553295090e+00	2.047864335487042275e+00	1.376355796367273676e+00	4.869735730413603747e+00	5.998105070354611712e+00	-1.060230705867455470e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.784231736622942321e+00	9.583507621173859903e+00	8.271650035704638526e+00	6.858099498686637929e+00	7.746835592872736598e+00	5.126245179093591453e+00	5.248141702431955657e+00	4.503155403826775682e+01	9.102819645340566979e+00	5.171665725236713307e+00	-8.722473970909241814e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.949970803854402135e+00	4.266796798876013597e+00	7.763688894575153654e+00	9.415239147718775570e+00	8.956374531297593977e-01	5.525649437973382261e-01	6.955421456519192525e+00	9.194672731128246568e+00	5.186791517297410614e+00	1.935980203446987957e+00	-2.258663938397837967e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.654258857233433799e+00	7.858027591127058287e+00	5.498992358925899993e+00	7.239992860980787093e+00	9.470298704657293953e+00	1.894058029855738567e+01	5.548834657311725316e+00	2.106439744972723105e+01	5.727663714165286635e+00	9.411325284550843051e+00	-2.055738929764888034e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.852923216342328150e+00	5.102894404688818497e+00	3.916989449282668456e+00	4.173247138217190955e-01	1.430449227829938330e+00	2.713084496329596806e+00	4.541366766640868136e+00	2.824329010081834568e+01	5.172427538438092220e+00	3.675203943061685408e+00	-9.233322687386426253e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.469041272502035644e+00	4.979109378395453867e+00	6.994332513193989520e+00	1.956968315702324546e+00	8.581806322340820969e+00	2.604968619444277422e+01	5.817620668313978172e+00	5.735941103964035648e+01	9.018698657625968451e+00	9.134048745868518893e+00	-3.309458221695651403e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.915059303107806254e+00	6.109806867909814976e+00	6.823566477726434876e+00	9.551775208072168510e+00	9.715224637761162185e+00	9.972557906010019124e+00	4.707526923342636671e+00	5.843245420952147384e+00	8.477748156716915062e+00	9.296607956685093654e+00	-8.535614209045148115e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.677992873701924736e+00	8.689722328309363419e+00	1.230308824818863611e+00	3.576220920672548598e+00	3.867149483018941236e+00	3.195318244419588449e+00	9.414666694476888864e+00	6.233068776489123763e+01	3.639486015542791719e+00	9.569319388420357342e+00	-1.305814350041612038e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765713813961486522e+00	1.040028229314936148e+01	6.528193417779542429e+00	1.650328269962705541e+00	3.076629375822849788e+00	3.044121341758371901e+00	8.207608507844453172e+00	1.460542367046670904e+02	3.598917875198548000e+00	5.673008233900449504e+00	-8.093858445717401651e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.498244161365342109e+00	8.264757545115694271e+00	8.470621181362831820e+00	6.361164869293675750e+00	7.573837712512989206e+00	4.133361284952657755e+00	4.751056473616599440e+00	2.851614327290738160e+01	5.888712217185353204e+00	6.521799014350461832e+00	-1.023889650717017652e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.987153487055254963e+00	4.808382834106700976e+00	5.873257744951299486e+00	6.871894062395824676e+00	2.390456689254827793e+00	3.445656485106501243e+00	4.183729870012765417e+00	1.047875281021737948e+01	5.989773446215302499e+00	7.791752289168804246e+00	-1.645190119456301048e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.438672977126829622e+00	5.529866992894577393e+00	1.555671681469183998e+00	6.406158847402976697e+00	8.762532433976506496e+00	9.772078964450995997e+00	8.188490613759006109e+00	1.933391631726569670e+01	3.805178175878138003e+00	1.412094675423677170e+00	1.037956030467868551e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.151996935119724341e+00	8.275142068604356638e+00	8.008048605098897710e+00	3.479713557751865416e+00	1.883317778394772546e+00	2.056592074235011669e+00	1.664566272981904849e+00	4.981502160990133099e+00	7.485591289790138880e+00	6.795760412187944688e+00	-3.936285081457390334e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.485689723365567705e+00	3.587639258298714662e+00	3.826691337845547380e+00	1.325876189343043521e+00	1.781653004704559340e+00	4.367623988324345063e+00	5.694862397757900041e+00	3.809219918169024766e+01	5.757028440941919456e+00	1.237914937177970076e+00	-1.871180244719774732e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.686459147005189507e+00	1.338936272388961957e+00	3.725920505941043626e+00	9.168837199434900498e+00	1.050945337132148438e+01	5.802733300749975953e+00	5.447614938877800128e+00	2.181551937319444967e+00	3.980553419331613885e+00	5.892307185858239649e+00	-5.682466331515578339e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.826364234553297328e+00	4.627327495125891588e+00	2.352420553566159533e+00	3.530802034943776757e+00	7.377519669220941267e+00	1.646625256640249901e+01	9.574703684264290970e+00	3.565199434089349495e+01	1.827143218778139566e+00	1.712869339990381823e+00	-1.616612293992422345e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.033952021186015280e+01	3.472575875837058845e+00	4.205991165307042756e+00	7.278534944156109354e+00	8.695419881000207241e+00	3.433514606993222529e+00	9.626861253369427551e-01	3.800163497760007836e+00	2.508634130645114979e+00	3.405886583788207300e+00	-1.901327927160708642e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.224764688695808346e+00	3.447059453339558210e+00	7.498875575169583918e+00	6.927159077301272561e+00	3.722486838152522459e+00	1.861003268912425401e+00	5.905854392818965515e+00	8.065427105538581998e+00	9.657776987353203779e+00	4.978578586435149056e+00	-1.897552494462750161e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.144184085492177871e+00	2.722755746030265378e+00	5.734042474155129021e+00	5.846914003533951742e+00	8.032325412668695819e+00	1.163564812674226090e+01	8.562963677086859349e+00	1.393841765370890506e+01	3.197079534277182944e+00	4.050979458301463332e+00	-1.400556260435775968e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.288992190857409126e+00	1.283310111086273464e+00	3.504112175329807677e+00	3.376539360287447611e+00	5.719341108031188448e+00	2.419600998267579328e+01	4.668861901521663249e+00	7.248097749874109930e+00	2.173730490755389155e+00	6.338344232723257754e+00	-5.162229021821254094e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.794247357185536629e+00	8.127488501158115497e-01	8.811100760080003980e+00	3.513150876816707235e+00	6.157857791083804599e+00	3.796506350109010164e+00	2.447794215889587122e+00	6.837431432288423316e+00	5.069534895118943396e+00	1.457629032515130652e+00	-2.600528633648553356e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.728062251302544539e+00	9.983938470926080555e+00	8.433356605109565862e+00	6.337909945427006697e+00	6.896389600994462299e+00	4.464242514500864623e+00	9.761022426295925314e+00	1.074081211268221914e+01	3.564843203025604534e+00	4.765197900216478821e+00	-5.264884731561797260e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.369886895438305885e+00	4.753747226000338166e+00	8.301326913025526721e+00	9.549443776004281403e+00	6.341074848620057658e+00	3.221134983941269070e+00	5.205874414644696913e+00	1.076576774136898962e+01	1.875528253812260626e+00	2.504821928062602066e+00	-8.650922217363583577e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.781228916425666498e+00	4.581628818267621028e+00	3.189815244094605262e+00	9.321862824557662464e+00	5.221541844100541674e+00	2.479993219582147912e+00	5.732098246729256275e+00	9.141289466048558410e+00	2.499320691481921486e+00	6.463872171454132953e+00	-1.051384795685803653e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.573497938892157277e+00	7.424619113591661268e+00	4.615251412201638814e+00	1.471849689319734589e+00	2.755279018185175399e+00	8.655899304824215434e+00	3.941768441332711426e+00	3.189734306769363315e+01	5.799945268489070216e+00	6.485903803288625369e+00	-5.707240462947728687e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.393734717917872068e+00	2.800525060448778358e+00	9.073797225852457515e+00	2.749127443079822708e+00	7.544328466176121850e+00	8.202411542385350529e+00	4.881118448574386370e+00	2.766623798506505594e+01	5.768067786351151582e+00	5.095475605648466910e+00	-4.677471155659384650e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.780545724357567750e-01	9.139482954154374283e+00	7.286293637280365054e+00	8.972101939214745414e+00	3.280281438820815687e+00	5.848661452330624400e+00	4.896558328624725398e+00	1.733472176622543159e+01	4.204400483233642127e+00	8.057271407881717806e+00	-3.945264349780290836e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.872789932877275021e+00	6.960912097326476200e+00	1.893355898373900281e+00	7.200708588897470896e+00	6.868886868757444475e+00	3.012290065988766585e+00	1.139297052070316951e+00	5.052868820995525923e+00	4.729651332956720466e+00	3.597611873744058553e+00	-5.361915859456141575e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.656179213952345464e+00	2.233425685186096299e+00	1.508228240482479166e+00	8.525921796509548400e+00	2.881150058723128016e+00	2.401468329701476723e+00	3.033949381807902412e+00	1.440001216583865817e+00	1.024663002632324194e+01	7.519399089658929114e+00	-4.194202664878721976e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.531199399836577157e+00	4.802045322592842780e+00	5.207277562210520294e+00	1.201113883459254739e+00	6.722010199846760514e+00	6.018113871418193206e+00	8.591112172928392354e+00	2.659920790632999754e+01	4.255946200766571152e+00	5.792938430751518375e+00	-3.479455273109615554e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.729463233278792256e+00	8.814055105692084169e+00	8.649253930680190550e+00	6.595139047550628852e+00	7.189944095775189226e+00	1.979532178133711184e+01	2.419731696486213668e+00	1.854619080006274245e+01	3.396361159285445463e+00	5.569526827292865967e+00	-1.902925444778643671e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.905279210754156516e+00	1.015454353578391355e+01	5.527235430453226961e+00	7.819103352264515472e+00	3.119638441212953861e+00	3.723124927960146824e+00	2.519368491520958653e+00	1.309042030307737825e+01	3.676570891989562995e+00	6.400773321310628816e+00	-5.486713752840155500e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.534068520116889545e+00	4.489789191857004980e+00	5.141418643062119820e+00	7.617243840287827972e+00	1.873147861823762250e+00	1.810735068592173924e+00	6.308502176673540518e+00	1.381416200459037036e+01	5.148169744214676768e+00	5.300883616343594618e-01	-2.045048363428981109e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.104694590772709262e+00	6.551989555465780768e+00	1.796441026949350928e+00	5.694018379594044887e+00	2.199672768383333921e+00	8.322540361706722845e-01	7.382816773943300603e+00	5.305736311372099578e+01	7.145259337372134034e+00	7.401862549863823304e+00	-4.705188768380251929e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.823234871260596357e+00	1.966984673433193720e+00	5.995310893286430520e+00	1.954366268233903803e+00	7.230371848278794644e+00	3.267082467775375143e+00	1.359230955219110859e+00	-8.926184711338768452e+00	2.621841187956610586e+00	7.046408154685486203e+00	-4.082373965484095812e+00
