G c dx1dt d2x1dt2 dx2dt d2x2dt2 Fg Fc m1 d2 W d1
1.00000000e+00 1.00000000e+00 2.91105200e+00 1.35484130e+00 2.25320834e+00 4.17662653e+00 2.74091809e+00 6.71791012e+00 1.40938864e+00 5.51682578e+00 6.69133229e+01 2.61823598e-01
1.00000000e+00 1.00000000e+00 2.63642470e+00 7.35017655e+00 5.79178614e+00 6.59163204e+00 6.77354033e+00 2.76838270e+00 5.28005617e+00 5.09461192e+00 -2.88332161e+01 -5.40342440e+00
1.00000000e+00 1.00000000e+00 2.65064059e+00 9.32723486e+00 4.69986042e+00 4.00644969e+00 3.33845324e+00 2.90571276e+00 8.13301927e-02 7.78128045e+00 -3.36014995e+01 -8.85175064e-02
1.00000000e+00 1.00000000e+00 3.73818019e+00 2.62517811e+00 4.12608994e+00 7.59429146e+00 8.97477498e+00 1.37347593e+00 -1.52970933e+00 2.19223591e+00 -1.89600899e+02 7.29784275e-02
1.00000000e+00 1.00000000e+00 5.72280788e+00 6.11150707e+00 9.09850011e+00 4.64074647e+00 9.06120950e+00 3.89860782e+00 3.51015771e+00 5.92223962e+00 -9.09742472e+01 -2.07904524e+00
1.00000000e+00 1.00000000e+00 4.88750517e+00 9.23939468e+00 1.19641057e+00 1.61517880e+00 3.67558484e+00 6.03770195e+00 -3.09817711e-01 5.91622840e+00 2.87940953e+01 -7.61601828e-02
1.00000000e+00 1.00000000e+00 3.62106226e+00 1.30551381e+00 6.97410718e+00 8.05383858e+00 3.06994379e+00 8.72141423e+00 8.37462723e-01 1.80525811e+00 -5.98503023e+00 -1.76168014e+00
1.00000000e+00 1.00000000e+00 6.50667605e+00 7.27678241e+00 9.67054991e+00 3.57182492e+00 4.70173575e+00 7.00234703e+00 -6.20954839e-01 4.76185677e+00 -4.60441617e+01 6.21030521e-01
1.00000000e+00 1.00000000e+00 2.25544475e+00 3.67614107e+00 6.04151365e+00 4.89490192e+00 3.16478427e+00 4.91856691e+00 1.43898833e+00 8.67956319e+00 -1.63638564e+01 -4.61121365e+00
1.00000000e+00 1.00000000e+00 3.62930184e+00 9.31956576e+00 9.43140216e+00 7.16899495e+00 7.05145459e+00 9.57808103e+00 -1.17486317e+00 8.70538260e+00 -3.83976310e+01 2.51215820e+00
1.00000000e+00 1.00000000e+00 4.29725659e+00 9.73952421e+00 1.47032091e+00 3.99210541e+00 8.43458216e+00 7.47320681e+00 1.67270803e-01 1.89313898e+00 2.42728868e+01 1.91819760e-02
1.00000000e+00 1.00000000e+00 5.10462986e+00 9.49839840e+00 4.76913987e+00 1.50927091e+00 7.05782918e+00 9.37148683e+00 -2.89600792e-01 1.81648794e+00 1.95069045e+02 -1.28612733e-02
1.00000000e+00 1.00000000e+00 8.06658365e+00 5.26792795e+00 3.34142012e+00 4.36528942e+00 8.41915403e+00 5.74829176e+00 2.95895000e+00 3.36425929e+00 4.83538116e+01 6.87903400e-01
1.00000000e+00 1.00000000e+00 2.79706404e+00 8.75838386e+00 7.57738868e+00 9.50003724e+00 4.57292946e+00 3.33013847e+00 -1.67570325e+00 8.87289456e+00 -2.37413189e+01 4.74544732e+00
1.00000000e+00 1.00000000e+00 5.62810995e+00 8.60094459e+00 9.83167381e+00 6.77560958e+00 2.40685274e+00 1.47544018e+00 5.10269377e-01 2.16012327e+00 -6.96102151e+00 -1.55679894e+00
1.00000000e+00 1.00000000e+00 6.33173112e+00 3.87190426e+00 3.30877056e+00 7.04331234e+00 7.64155853e+00 7.53476366e+00 -3.36742736e-02 7.47997122e+00 1.19721419e+02 -6.96134186e-03
1.00000000e+00 1.00000000e+00 1.41805371e+00 8.46023927e+00 6.88757141e+00 6.69053938e+00 4.24427055e+00 2.09172698e+00 1.21633254e+00 1.91049058e+00 -2.10228509e+00 -7.61327877e+00
1.00000000e+00 1.00000000e+00 6.46790367e+00 1.33306871e+00 2.78287869e+00 2.79092925e+00 7.04143743e+00 3.72497615e+00 -2.27488239e+00 6.60824068e+00 8.16714534e+01 -5.12234462e-01
1.00000000e+00 1.00000000e+00 2.53471711e+00 6.36642891e+00 6.08797229e+00 4.76500478e+00 3.43579548e+00 5.79223817e+00 -1.47146696e+00 4.20460569e+00 -1.03051823e+01 3.65504542e+00
1.00000000e+00 1.00000000e+00 1.58546434e+00 3.07007954e+00 5.17539238e+00 7.75845819e+00 1.73106671e+00 6.07974929e+00 9.27545086e-01 8.10022567e+00 -6.19272304e+00 -6.27904755e+00
1.00000000e+00 1.00000000e+00 9.53996984e+00 2.08510197e+00 9.74804797e+00 1.91235608e+00 9.93323616e+00 6.40524877e+00 2.04229884e+01 3.10321404e+00 -1.41326321e+03 -4.37145110e-01
1.00000000e+00 1.00000000e+00 9.69068830e+00 1.69257881e+00 6.47674545e+00 3.50067498e+00 2.40581357e+00 2.49629797e+00 5.00440205e-02 6.75281646e+00 4.89850316e+01 4.46817913e-02
1.00000000e+00 1.00000000e+00 8.27557613e+00 7.26659898e+00 4.14555735e+00 3.48687198e+00 9.89578895e+00 4.41763664e+00 1.44935131e+00 3.12114281e+00 6.18885456e+01 3.03012092e-01
1.00000000e+00 1.00000000e+00 3.74152392e+00 4.05887467e+00 2.02686206e+00 4.88817035e+00 9.79551939e+00 6.55474804e+00 -3.90785995e+00 7.42294255e+00 1.58662249e+02 -3.70566092e-01
1.00000000e+00 1.00000000e+00 1.87904903e+00 7.52290094e+00 2.36122146e+00 9.82331867e+00 8.14436294e+00 9.72836978e+00 6.88573571e-01 8.86310231e+00 -2.81305754e+02 -5.12264449e-02
1.00000000e+00 1.00000000e+00 7.15809724e+00 1.58820707e+00 3.02785237e+00 1.60752292e+00 6.93480666e+00 7.54868024e+00 3.17808166e+01 2.14121619e+00 2.57345554e+01 8.00651640e+00
1.00000000e+00 1.00000000e+00 4.96137244e+00 3.83761304e+00 3.25869995e+00 5.66830895e+00 6.20026345e+00 9.30343381e+00 1.69507691e+00 8.79936120e+00 1.58976159e+02 3.05740469e-01
1.00000000e+00 1.00000000e+00 2.09834411e+00 5.85542163e+00 8.65554452e+00 2.61428214e+00 8.79491391e+00 7.85990852e+00 2.88480451e-01 6.34217729e+00 -1.78495892e+01 -8.87198782e-01
1.00000000e+00 1.00000000e+00 5.45659219e+00 8.11650848e+00 6.05100509e+00 9.73608891e+00 3.60495569e+00 6.32545272e+00 1.67975420e+00 2.14399442e+00 -7.09507271e+01 -3.07142599e-01
1.00000000e+00 1.00000000e+00 1.30949669e+00 3.86877253e+00 5.71051820e+00 2.01973154e+00 5.20913091e+00 2.72821032e+00 1.34173369e+00 4.84787670e+00 -7.51394049e+00 -4.94339895e+00
1.00000000e+00 1.00000000e+00 9.18388362e+00 6.63302239e+00 2.03291985e+00 4.63240902e+00 6.57450972e+00 7.00017087e+00 -2.12765320e-01 2.44774264e+00 2.06676415e+01 -5.12266470e-02
1.00000000e+00 1.00000000e+00 3.32901983e+00 8.97379973e+00 8.74125724e+00 7.64096486e+00 4.70071428e+00 6.61041609e+00 -1.43281201e+00 7.30313100e+00 -2.11160407e+01 4.33171341e+00
1.00000000e+00 1.00000000e+00 6.96270056e+00 6.54276869e+00 7.50532873e+00 7.34098985e+00 4.84737809e+00 6.42222253e+00 1.97294250e+00 7.82981321e+00 -4.87005291e+02 -2.38068464e-01
1.00000000e+00 1.00000000e+00 3.80539968e+00 3.09663527e+00 1.60901526e+00 4.80455773e+00 3.97256201e+00 5.40807281e+00 8.40501158e-01 1.95216868e+00 1.34363079e+01 1.96487927e-01
1.00000000e+00 1.00000000e+00 5.68061219e+00 1.21960703e+00 7.37051588e+00 4.11871751e+00 6.07808635e+00 5.75790944e+00 -1.10439708e-01 5.55525867e+00 -1.13502216e+02 3.98403441e-02
1.00000000e+00 1.00000000e+00 5.92039251e+00 8.83088987e+00 5.89184396e+00 4.57851141e+00 8.65517075e+00 4.00998274e+00 1.09237408e+00 8.33162550e+00 1.49544934e+04 3.58575538e-03
1.00000000e+00 1.00000000e+00 2.66369010e+00 1.19142470e+00 1.73552811e+00 3.37848637e+00 2.81375540e+00 5.67381423e+00 1.30771751e+00 9.42546737e+00 7.61113026e+01 2.81060186e-01
1.00000000e+00 1.00000000e+00 9.72626165e+00 8.87231505e+00 5.12470577e+00 2.84799645e+00 9.40989735e+00 2.77800315e+00 1.10085383e+00 5.62166080e+00 1.11812607e+02 2.83643254e-01
1.00000000e+00 1.00000000e+00 7.97619541e+00 5.76043421e+00 5.36226658e+00 5.34735728e+00 7.20178888e+00 8.24656958e+00 -2.52926421e+00 9.55251301e+00 2.09923013e+02 -6.17163435e-01
1.00000000e+00 1.00000000e+00 9.45549047e+00 9.45160929e+00 2.49197086e+00 3.41680380e+00 8.40945891e+00 2.67199259e+00 9.50729288e-01 5.82120073e+00 6.64715624e+01 2.07480135e-01
1.00000000e+00 1.00000000e+00 9.05344615e+00 8.18904912e+00 9.51128332e+00 3.58715498e+00 6.00571623e+00 1.76469661e+00 9.21581309e-01 4.54771445e+00 -5.40083453e+02 -7.38082814e-02
1.00000000e+00 1.00000000e+00 6.38109981e+00 9.98140699e+00 8.64977834e+00 6.91080457e+00 8.01565031e+00 4.92621424e+00 1.00613354e+00 8.63382816e+00 -1.94654630e+02 -3.86010631e-01
1.00000000e+00 1.00000000e+00 9.29686812e+00 4.15640634e+00 7.02120104e+00 9.71683599e+00 1.14580358e+00 6.92476696e+00 1.03930159e+00 5.43684439e+00 2.54498379e+01 1.55888789e+00
1.00000000e+00 1.00000000e+00 1.79643252e+00 7.90469460e+00 5.16066005e+00 6.43273481e+00 8.36542382e+00 4.93945142e+00 2.32749047e+00 5.24712260e+00 -2.34387641e+01 -2.68893106e+00
1.00000000e+00 1.00000000e+00 2.76384576e+00 4.61737822e+00 4.70588987e+00 1.69281520e+00 1.36124973e+00 3.49078719e+00 -7.28155776e-01 5.41281240e+00 -1.04861362e+01 1.76877886e+00
1.00000000e+00 1.00000000e+00 1.40704560e+00 5.31888058e+00 6.85876120e+00 1.68025252e+00 9.00922039e+00 6.02354066e+00 8.20550956e-01 8.62106502e+00 -2.00457870e+01 -2.42041061e+00
1.00000000e+00 1.00000000e+00 3.92797298e+00 6.64754917e+00 5.90888682e+00 9.56280899e+00 9.92766473e+00 4.12302102e+00 -1.99112397e+00 8.48747388e+00 -1.67081535e+02 5.97659693e-01
1.00000000e+00 1.00000000e+00 4.49809561e+00 8.86309403e+00 1.56045795e+00 3.67561711e+00 3.64660716e+00 9.39580921e+00 -1.10828485e+00 4.63167993e+00 2.58617540e+01 -3.09730540e-01
1.00000000e+00 1.00000000e+00 3.44214129e+00 9.85675122e+00 5.61252384e+00 1.82860287e+00 2.89286701e+00 9.30380626e+00 -7.98557646e-01 3.99969874e+00 -1.83505106e+01 9.76885358e-01
1.00000000e+00 1.00000000e+00 8.45863758e+00 7.91446072e+00 8.25763256e+00 6.39140128e+00 7.88827027e+00 5.52134638e+00 1.55405878e+00 5.42735222e+00 1.80162038e+03 3.86587417e-02
1.00000000e+00 1.00000000e+00 4.21077994e+00 4.75990104e+00 5.13315890e+00 6.61283900e+00 3.27723707e+00 3.95095595e+00 3.63594945e-01 6.15495259e+00 -9.20843292e+01 -1.24750280e-01
1.00000000e+00 1.00000000e+00 3.52841059e+00 4.79221302e+00 1.46760920e+00 6.83654338e+00 8.79006145e+00 7.63419173e+00 -5.65402611e-01 3.14503490e+00 4.73325996e+01 -5.51357574e-02
1.00000000e+00 1.00000000e+00 5.88426475e+00 7.63824071e+00 8.07650379e+00 3.40661825e+00 1.92558333e+00 1.33041649e+00 1.40647433e-01 8.14559576e+00 -4.21007146e+01 -2.19780218e-01
1.00000000e+00 1.00000000e+00 2.26831802e+00 3.14899431e+00 2.81227404e+00 1.13599616e+00 2.13359677e+00 5.27292105e+00 -1.55952666e+00 5.37834489e+00 -4.78521168e+01 4.92944398e-01
1.00000000e+00 1.00000000e+00 8.21977283e+00 1.99426702e+00 3.32758751e+00 9.68513833e+00 9.81236400e+00 4.02691055e+00 -7.52249416e-01 4.00640994e+00 6.60519966e+01 -1.51831114e-01
1.00000000e+00 1.00000000e+00 1.67095579e+00 4.19159942e+00 2.48235718e+00 3.25803741e+00 7.06455008e+00 9.28482297e+00 -2.37828110e+00 1.96138894e+00 -2.85349716e+01 4.05801580e-01
1.00000000e+00 1.00000000e+00 9.88198243e+00 3.58515092e+00 3.97193558e+00 7.08423659e+00 8.62198502e+00 1.10802725e+00 -2.14740606e+00 3.14960644e+00 4.54063621e+01 -5.91637854e-01
1.00000000e+00 1.00000000e+00 7.95020292e+00 3.66677308e+00 7.81076355e+00 7.35966883e+00 3.91896440e+00 5.97533388e+00 5.56844717e-01 9.54353055e+00 2.13242213e+03 1.94654067e-02
1.00000000e+00 1.00000000e+00 2.78844113e+00 3.10246976e+00 5.67447274e+00 6.49006675e+00 7.08835375e+00 7.66597223e+00 1.70509799e-01 3.74589718e+00 -2.56543865e+01 -1.41276223e-01
1.00000000e+00 1.00000000e+00 1.04969905e+00 1.37883871e+00 2.84393147e+00 3.81616655e+00 6.34817645e+00 5.36516189e+00 -4.03316510e-01 2.51973360e+00 -9.35814403e+00 3.08837501e-01
1.00000000e+00 1.00000000e+00 8.33915286e+00 1.16086541e+00 8.90047070e+00 3.43986628e+00 6.42835108e+00 1.76862727e+00 -2.04463450e+00 5.14605512e+00 -4.91458788e+02 1.90553087e-01
1.00000000e+00 1.00000000e+00 7.36171609e+00 9.88950151e+00 8.91623669e+00 6.37901454e+00 7.14279214e+00 9.75215251e+00 -7.43304391e-01 3.76378969e+00 -1.27313936e+02 1.95928535e-01
1.00000000e+00 1.00000000e+00 7.56106451e+00 4.84995820e+00 8.83520583e+00 8.79486070e+00 6.17823256e+00 5.66209388e+00 -1.30836865e-01 1.31643325e+00 -4.82645700e+01 3.15295087e-02
1.00000000e+00 1.00000000e+00 7.94143312e+00 4.45893982e+00 3.14916590e+00 9.52060356e+00 4.86156132e+00 6.52767620e+00 3.29163485e-01 3.90830696e+00 3.14863479e+01 1.28668894e-01
1.00000000e+00 1.00000000e+00 1.66640187e+00 7.11682554e+00 5.06115410e+00 1.95315224e+00 3.48330425e+00 3.12948804e+00 6.85202537e-02 5.89697762e+00 -1.00830646e+01 -2.02817513e-01
1.00000000e+00 1.00000000e+00 4.22619156e+00 2.96428499e+00 9.86490691e+00 2.39345751e+00 7.91723198e+00 5.35148277e+00 4.49478926e+00 5.96541135e+00 -3.53983299e+01 -7.47239719e+00
1.00000000e+00 1.00000000e+00 2.04282154e+00 9.54965066e+00 7.94811229e+00 9.50262633e+00 3.03645187e+00 4.86234543e+00 -3.88287019e+01 4.20903029e+00 -4.42117388e+00 2.93806448e+02
1.00000000e+00 1.00000000e+00 8.76793083e+00 8.07710513e+00 1.24450679e+00 7.62881706e+00 7.23118876e+00 1.67406258e+00 1.23963284e+01 5.02572481e+00 4.23535655e+01 1.83062366e+00
1.00000000e+00 1.00000000e+00 6.60968314e+00 1.80469902e+00 1.58684132e+00 8.94694442e+00 3.09999540e+00 1.95544318e+00 -1.60251036e-01 9.68966126e+00 3.95276308e+01 -6.23364630e-02
1.00000000e+00 1.00000000e+00 3.97808222e+00 4.75822698e+00 5.17538239e+00 2.82369371e+00 6.62797153e+00 8.53725268e+00 -9.86946656e-01 4.39613630e+00 -9.68105071e+01 2.31944873e-01
1.00000000e+00 1.00000000e+00 1.57202515e+00 8.91206477e+00 9.18298185e+00 6.28827284e+00 7.72370440e+00 3.15837957e+00 1.73997213e+00 3.32404132e+00 -5.30288608e+00 -1.00156730e+01
1.00000000e+00 1.00000000e+00 3.79884090e+00 9.50258820e+00 5.84831618e+00 7.31025635e+00 2.96842500e+00 2.75462444e+00 9.75219863e-02 3.19120340e+00 -1.75585636e+01 -1.03657059e-01
1.00000000e+00 1.00000000e+00 3.92664990e+00 5.20661360e+00 5.48031257e+00 7.12100697e+00 1.53948971e+00 5.54420306e+00 2.09189680e+00 5.11988151e+00 -1.99205878e+01 -2.94647897e+00
1.00000000e+00 1.00000000e+00 7.56645561e+00 6.52070250e+00 1.94926330e+00 4.67336522e+00 2.17876369e+00 7.91872418e+00 -3.10715349e+00 7.83568134e+00 2.29964125e+01 -2.06371580e+00
1.00000000e+00 1.00000000e+00 6.73801724e+00 2.50330551e+00 6.91102094e+00 1.13855403e+00 6.45397271e+00 1.55751867e+00 3.58779901e+00 2.85389366e+00 -7.17367400e+02 -9.86430437e-02
1.00000000e+00 1.00000000e+00 8.98491468e+00 9.92051764e+00 8.39892845e+00 6.24633451e+00 8.64501766e+00 6.19127128e+00 6.67834535e-01 7.38366514e+00 9.78733421e+02 4.23155831e-02
1.00000000e+00 1.00000000e+00 5.24993433e+00 3.08504531e+00 4.42378007e+00 3.27791385e+00 1.40497139e+00 2.07289399e+00 3.46309768e+00 1.19034841e+00 1.06275780e+01 1.71592406e+00
1.00000000e+00 1.00000000e+00 2.07634821e+00 9.48458597e+00 7.98050666e+00 5.05228822e+00 7.60736133e+00 1.32814946e+00 1.41669451e+00 4.77039680e+00 -1.27623525e+01 -4.22600926e+00
1.00000000e+00 1.00000000e+00 7.41920309e+00 6.84681984e+00 9.68028989e+00 9.61822914e+00 4.07186781e+00 1.47469557e+00 -9.37130524e-01 7.98278559e+00 -1.06656704e+02 6.78976513e-01
1.00000000e+00 1.00000000e+00 7.84706544e+00 6.46963115e+00 2.83389813e+00 4.59131786e+00 5.30675533e+00 8.50747697e+00 -1.70404035e+00 4.04859660e+00 3.36301378e+01 -5.81353068e-01
1.00000000e+00 1.00000000e+00 6.05149478e+00 5.61419660e+00 5.70996668e+00 8.55821446e+00 9.35973595e+00 2.06175235e+00 -2.47891961e+00 6.07363391e+00 1.00727587e+03 -8.53485595e-02
1.00000000e+00 1.00000000e+00 7.93870462e+00 3.07602831e+00 3.58424162e+00 2.69686545e+00 3.98774354e+00 1.40636228e+00 6.80810696e+00 2.84481310e+00 2.06821650e+01 3.35645933e+00
1.00000000e+00 1.00000000e+00 5.44416037e+00 2.58875229e+00 8.13568977e+00 7.05214448e+00 5.18803241e+00 4.94109898e+00 -5.53241594e-02 7.67795852e+00 -8.05712725e+01 4.28918465e-02
1.00000000e+00 1.00000000e+00 5.70459546e+00 2.98437588e+00 6.19834029e+00 9.79306259e+00 1.12314173e+00 8.59594125e+00 1.09753905e+00 1.47051193e+00 -1.90820667e+01 -5.24250119e-01
1.00000000e+00 1.00000000e+00 4.84786917e+00 2.67794436e+00 6.71124176e+00 1.91703791e+00 1.73438848e+00 3.36167539e+00 -2.13861626e+00 8.67288380e+00 -3.91346177e+01 3.18081331e+00
1.00000000e+00 1.00000000e+00 1.22877214e+00 8.01626026e+00 8.18122744e+00 1.07487948e+00 3.32732432e+00 4.79541356e+00 -2.11498156e-01 2.78376748e+00 -1.63704735e+00 2.94236649e+00
1.00000000e+00 1.00000000e+00 1.97102284e+00 4.15112733e+00 4.56373425e+00 4.90224513e+00 1.25067017e+00 1.35930279e+00 1.44627947e-01 8.86958229e+00 -8.43302594e+00 -6.94212294e-01
1.00000000e+00 1.00000000e+00 1.28286267e+00 1.52058409e+00 9.23581062e+00 1.83362935e+00 6.68237793e+00 5.04170663e+00 -5.24100354e+00 4.17276317e+00 -4.49786897e+00 4.49062106e+01
1.00000000e+00 1.00000000e+00 6.72769370e+00 9.72192367e+00 5.79725981e+00 7.73545915e+00 4.83758521e+00 6.19851773e+00 -6.85102854e-01 7.50415217e+00 2.62488903e+02 -1.13545317e-01
1.00000000e+00 1.00000000e+00 3.82920383e+00 8.95407296e+00 2.42159341e+00 9.23093797e+00 5.93330682e+00 6.13816348e+00 7.39915308e-01 3.87302768e+00 6.25134429e+01 1.11009570e-01
1.00000000e+00 1.00000000e+00 5.57713622e+00 9.34977055e+00 7.26309206e+00 4.90618875e+00 2.57182467e+00 3.99184023e+00 -3.19565527e-01 9.15320504e+00 -7.78716911e+01 2.72819280e-01
1.00000000e+00 1.00000000e+00 9.16809827e+00 9.95417040e+00 8.13935215e+00 3.32840478e+00 3.66338826e+00 3.83979863e+00 -2.66249021e-02 2.13973413e+00 6.98576250e+01 -6.63779530e-03
1.00000000e+00 1.00000000e+00 3.24363006e+00 2.56505724e+00 3.85085509e+00 4.90962987e+00 6.97442027e+00 1.95961257e+00 -2.13890056e+00 2.60667810e+00 -9.71129549e+01 2.21084352e-01
1.00000000e+00 1.00000000e+00 4.69344631e+00 4.56617817e+00 8.71461331e+00 7.51103036e+00 9.68772451e+00 4.30118489e+00 -1.82913752e+00 5.43727113e+00 -6.14812252e+01 1.40972030e+00
1.00000000e+00 1.00000000e+00 7.79996025e+00 7.82414628e+00 9.15528929e+00 1.08148745e+00 1.45375096e+00 1.89545202e+00 -6.55084394e-02 1.73744595e+00 -1.45361355e+01 7.16855574e-02
1.00000000e+00 1.00000000e+00 3.05918349e+00 7.26418556e+00 3.49214039e+00 6.30508591e+00 9.01345889e+00 7.89936350e+00 1.16160545e+00 2.76382166e+00 -1.76020140e+02 -6.36939214e-02
1.00000000e+00 1.00000000e+00 1.69281919e+00 2.38506316e+00 9.85169325e+00 6.51962516e+00 6.19193081e+00 9.69646868e+00 8.47620101e-01 9.49389744e+00 -1.21969424e+01 -6.49988526e+00
1.00000000e+00 1.00000000e+00 3.60776308e+00 8.34249812e+00 2.26640375e+00 6.73919422e+00 6.07527610e+00 9.73067011e+00 -2.27991337e+00 9.78840695e+00 1.59945090e+02 -3.16225385e-01
1.00000000e+00 1.00000000e+00 2.45099159e+00 3.01996515e+00 2.81814102e+00 3.17819872e+00 5.50250682e+00 8.78563989e+00 2.07486503e+01 4.38633396e+00 -1.61124375e+02 -1.59181657e+00
1.00000000e+00 1.00000000e+00 9.36727887e+00 3.01435853e+00 2.65802355e+00 7.42647451e+00 1.62454677e+00 6.40712934e+00 1.08396574e+00 9.30957419e+00 2.11154902e+01 1.27029045e+00
1.00000000e+00 1.00000000e+00 8.27308342e+00 5.83276981e+00 9.04590739e+00 1.82252338e+00 1.80889167e+00 7.30779128e+00 -1.37121239e+00 5.90342208e+00 -1.14314997e+02 6.40556574e-01
1.00000000e+00 1.00000000e+00 6.70063381e+00 6.33645941e+00 6.88863297e+00 2.79343303e+00 6.40820805e+00 3.56685222e+00 8.01957287e-01 3.42768219e+00 -7.82883467e+02 -2.41873178e-02
1.00000000e+00 1.00000000e+00 8.84314531e+00 6.22077587e+00 2.36893855e+00 8.89723042e+00 4.06862714e+00 6.67693378e+00 9.74537991e-01 7.32158849e+00 4.06886616e+01 4.15417206e-01
1.00000000e+00 1.00000000e+00 8.23304869e+00 1.82338154e+00 4.96291077e+00 7.64850836e+00 9.25541260e+00 5.10084594e+00 -7.13214799e-01 6.93011626e+00 1.61484528e+02 -1.51903022e-01
1.00000000e+00 1.00000000e+00 2.67913053e+00 8.89714776e+00 6.53768223e+00 1.12370999e+00 4.65931484e+00 5.33815606e+00 -8.73283149e-02 9.90212787e+00 -3.20346614e+01 1.76476662e-01
1.00000000e+00 1.00000000e+00 9.03303099e+00 3.39040038e+00 1.75117676e+00 3.23538634e+00 2.28953313e+00 7.81998904e+00 -3.56771291e+01 3.38542559e+00 9.61505391e+00 -2.19979107e+01
1.00000000e+00 1.00000000e+00 5.85408018e+00 2.16563429e+00 8.94174732e+00 2.92965835e+00 7.43246950e+00 3.53726520e+00 -5.09827442e+00 7.04853552e+00 -9.93253763e+01 3.23507442e+00
1.00000000e+00 1.00000000e+00 8.26696140e+00 8.99873272e+00 8.23243182e+00 3.43725695e+00 3.64018079e+00 3.86235651e+00 -3.99490570e-02 1.46821380e+00 1.27957840e+03 -3.77361053e-04
1.00000000e+00 1.00000000e+00 9.06482170e+00 9.60086348e+00 5.54686096e+00 3.22803793e+00 5.72923277e+00 9.32177612e+00 -5.63728495e-01 2.02281435e+00 2.98621292e+01 -2.11812957e-01
1.00000000e+00 1.00000000e+00 3.86203127e+00 8.75914856e+00 9.70413954e+00 1.56273666e+00 7.28049507e+00 1.50601865e+00 8.02410493e-01 1.03526537e+00 -4.98263170e+00 -1.61788085e+00
1.00000000e+00 1.00000000e+00 1.99046732e+00 8.28564467e+00 4.75984881e+00 5.13046465e+00 9.10237700e+00 5.37070869e+00 1.18271170e+00 9.99514613e+00 -6.53907372e+01 -8.60488290e-01
1.00000000e+00 1.00000000e+00 3.05141646e+00 6.89717783e+00 9.85699287e+00 7.59460127e+00 8.12972075e+00 9.21520720e+00 1.55642380e+00 8.22046327e+00 -2.99646005e+01 -4.20881761e+00
1.00000000e+00 1.00000000e+00 4.84397010e+00 5.95771634e+00 7.01127999e+00 6.46058552e+00 7.08724961e+00 6.49326707e+00 -1.18118699e+00 8.08050713e+00 -1.27996115e+02 5.22826745e-01
