G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	m1	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	2.026186643482580152e+00	8.058649186365906658e+00	2.822595913109077870e+00	9.973867533878873815e+00	8.200433716797647321e+00	9.576191526272367582e+00	6.987811524892800774e-01	8.595321719813350470e+00	-2.842255353220165830e+02	-8.287666771057335124e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.662310488862083879e+00	1.464559723551723591e+00	3.422269642788677846e+00	2.620770307215837036e+00	7.550481069822761349e+00	7.615863882499711579e+00	3.176253462417433937e+01	1.857887335567453224e+00	3.201378439402368770e+01	8.001100018435641559e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.183286106142771743e+00	3.780046668378301611e+00	2.772649808601644672e+00	5.524261442534323052e+00	5.797166818684637235e+00	8.966989832233057456e+00	1.709062389683398742e+00	8.866243932626233004e+00	1.614298815927066926e+02	3.280038962109231293e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.809778203918129824e+00	5.934937641484408388e+00	8.123428634729611630e+00	2.761651405265408865e+00	8.690103650055389650e+00	7.741482869710682557e+00	2.926268835546409486e-01	6.075683194856657643e+00	-2.261705595246460376e+01	-9.212720088419374953e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.310334236398021268e+00	7.904674150189168635e+00	6.298459780960691923e+00	9.970008530547817216e+00	3.025338253941756150e+00	7.085997204571848229e+00	1.669408967453807069e+00	1.496905115652983120e+00	-6.786163418620962773e+01	-3.258066870194745168e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.470534823933115076e+00	3.627002705860672638e+00	5.386101413101421542e+00	1.928725242522372207e+00	5.186361070037269982e+00	1.768105724240674803e+00	1.333956252281168986e+00	4.372201963909079225e+00	-1.093932405072851921e+01	-4.903612403902546824e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.367731574930617811e+00	7.180837934560352132e+00	1.455514869935947253e+00	5.320947065289584721e+00	5.737542045319924178e+00	7.101424748743874638e+00	-2.060278870662101414e-01	2.287947437556183683e+00	2.156664961180065632e+01	-1.243517260836075750e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.604238183752233482e+00	8.123227204270012436e+00	9.689268181895617005e+00	8.687144056108468959e+00	4.875825248183920380e+00	6.179495235655987351e+00	-1.461885993076100787e+00	7.925605219496601350e+00	-3.108109385010303072e+01	4.381834304626758048e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.147513402754812617e+00	5.952169085776132462e+00	6.971756322129667893e+00	6.099472103307336468e+00	4.817169542797476112e+00	7.155445049054055318e+00	1.971490059910175896e+00	7.516857147710821252e+00	-4.997503070757871910e+02	-2.897997143049253488e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.616344742238568610e+00	3.472000293547972571e+00	7.677389454982995742e-01	5.245649507100194064e+00	4.057090328350485109e+00	5.308922552392631999e+00	8.329183483444163594e-01	2.392773318106716118e+00	1.136480462952940407e+01	1.717831108382559535e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.828870112674866988e+00	1.179051925486418684e+00	6.937787699887087989e+00	3.634489015380859556e+00	6.507379184483827572e+00	5.183421549544878104e+00	-1.192018312085779130e-01	4.836512062621550534e+00	-1.112022284498219022e+02	4.981780695600661335e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.152192239009987240e+00	9.382483800779825245e+00	6.019752020444354201e+00	3.174926852141028100e+00	8.777619494768270414e+00	3.891695183663859581e+00	1.087081748148442939e+00	6.591495680732795570e+00	1.494633956932841829e+04	2.489433314632392286e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.440459658008069521e+00	1.390548000988961030e+00	1.776141004071342566e+00	3.658367762634783027e+00	2.118301327545568213e+00	5.865629891287555964e+00	1.290592410628025766e+00	9.353023052855382602e+00	7.991612623041496022e+01	2.915879991643195446e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.107948040952965840e+01	8.130354376194748767e+00	6.166759263350451548e+00	3.129098689275889189e+00	9.107116345087485243e+00	4.300759703185842220e+00	1.113037026439315458e+00	5.289829497515571077e+00	1.121216623336921998e+02	2.853131123592073104e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.401678277243091131e+00	5.795389976068020310e+00	4.937986770046270735e+00	5.715535653868049515e+00	7.158114395762996907e+00	7.089089735284732186e+00	-2.553896088814807896e+00	9.072867412202270998e+00	2.146239730947291662e+02	-6.325686493145418199e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.753325966309743578e+00	9.748986557139238229e+00	2.622368198714022380e+00	3.617655119804716435e+00	8.230744837983046125e+00	2.014135845977097272e+00	9.526889103117078816e-01	5.277848201650776616e+00	7.330800618563574744e+01	2.626396233902517086e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.109057414396565022e+00	8.319249027127151308e+00	1.013439556027818256e+01	4.060838984425785725e+00	5.893531958940736004e+00	2.480763234316647470e+00	9.117702306895210107e-01	4.162841806858362581e+00	-5.303701369140271709e+02	-4.650018539650824928e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.255924893849738488e+00	9.720898774006096588e+00	8.285892752859055577e+00	6.584351613577845264e+00	8.898847043927117895e+00	4.098371758022878453e+00	1.029094857749708769e+00	8.096731563044793134e+00	-1.902933066294432649e+02	-3.444771982539405197e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.648351709090599471e+00	4.004009073393347329e+00	7.409773025368662225e+00	9.859388781209633024e+00	1.200466668662794278e+00	6.930051206637449113e+00	1.039564201474854066e+00	4.949039747960266133e+00	2.331524000597403301e+01	1.544001583317550219e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.857635322943543166e+00	7.593110504721701126e+00	4.148999012859604818e+00	6.810678422348920513e+00	8.573638641680149775e+00	4.674268727330073148e+00	2.302911399939124415e+00	4.507939596054297837e+00	-2.207339083530482426e+01	-2.771185423248484270e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.962632615938663339e+00	3.880150444028512169e+00	5.677012840219035184e+00	2.425221143158217352e+00	2.670660205937049891e-01	3.139439004521087817e+00	-7.218259376039859454e-01	4.254465398566019907e+00	6.352553817758217036e+00	1.804815933977914399e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.242743088949862074e+00	4.505135778422829418e+00	7.408031772075958088e+00	1.703987720490831359e+00	9.415565237619011540e+00	5.929072684677111127e+00	8.079036124480833969e-01	7.419196052072365433e+00	-1.292142212825337566e+01	-2.407818020784682211e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.065995392017195620e+00	6.864523902314010328e+00	5.533041805683857284e+00	9.447073423979901463e+00	1.148111350796103025e+01	3.940505277488265179e+00	-1.979723186704721805e+00	9.826252113862928184e+00	-1.665643688143237569e+02	6.041200757265162702e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.753686260675554109e+00	8.378288168599851815e+00	2.018654410672922950e+00	3.645714222564378826e+00	4.379577957594953830e+00	9.975732281230573761e+00	-1.101134275864717793e+00	4.597275069876691767e+00	2.477347783253431501e+01	-3.297755606528333661e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.550400137468347150e+00	1.017696558993390177e+01	6.337617677251242476e+00	1.182466110969203843e+00	2.653097710076985027e+00	1.003253269928911173e+01	-7.815113178290080675e-01	4.829016222780264656e+00	-2.267545037449184875e+01	9.645865321654223390e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.730628648465412311e+00	7.583415408764655474e+00	7.546074673608785588e+00	6.808027799857028661e+00	9.130750365056512052e+00	5.755224425099910945e+00	1.556223804000925970e+00	5.330746560964118252e+00	1.793037591025103438e+03	1.749466482562436059e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.303874808316136225e+00	4.029376029384777347e+00	4.801927227832532452e+00	5.823938646317439627e+00	3.292214197637071571e+00	3.821442296931202520e+00	3.730771681689024066e-01	6.076469322731807843e+00	-7.973561417919358973e+01	-1.231545269914500751e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	7.048186926935144037e+00	8.957035609810441557e+00	7.775992963989945217e+00	-5.649077015814359948e-01	3.311856959080554663e+00	5.079188309124194234e+01	-9.525857748532971792e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	3.452401451678138500e+00	1.779912216519888180e+00	1.772068038788942701e+00	1.338217758293374360e-01	8.493780082455378633e+00	-5.127382838482927241e+01	-1.928376221234804344e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	2.963964821936925231e-01	1.973827510588666456e+00	5.822470811794227430e+00	-1.547189797399468603e+00	4.700184190006988949e+00	-4.875824549438262068e+01	5.648973111371697886e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	8.876409217930513407e+00	8.587838260374395460e+00	4.229924925998419738e+00	-7.664931330389100905e-01	3.799820795183291189e+00	7.523692559900027277e+01	-1.729458302575497541e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	2.795902165546475082e+00	7.493493976569557624e+00	1.012292565686679069e+01	-2.378701381604594101e+00	2.127183499440334469e+00	-3.176610176644802763e+01	3.495292215331423646e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	6.898047884971932220e+00	8.460211643657995495e+00	7.697976151772343290e-01	-2.153987606220462592e+00	2.097811061822709711e+00	3.951807393707420601e+01	-5.952419859050085416e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	8.161107846775296437e+00	3.816528723052885930e+00	6.600734468978901148e+00	5.665925478481118605e-01	1.024925399719809960e+01	2.135001371049133468e+03	3.060206260800259898e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	6.430121647137090335e+00	7.237239340758105932e+00	8.052396757547656492e+00	1.595513049829092311e-01	4.324013787133484499e+00	-2.089632320866120807e+01	-1.252630283079264051e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	4.112000445032222729e+00	6.122357845599960768e+00	5.030504678755749026e+00	-4.080490346839704130e-01	1.376413581971786204e+00	-1.258018491816810958e+01	3.654532581520065215e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	4.125527322872385660e+00	6.572056151087013909e+00	1.896282942951656558e+00	-2.044126170341052262e+00	4.667898238772444586e+00	-4.957931204077019061e+02	2.193749271984320182e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	6.959960284608707859e+00	7.798092931923906512e+00	9.917522214522785262e+00	-7.260829507489492407e-01	3.820825638050871831e+00	-1.239841458632783855e+02	1.319264070864102356e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	8.791039012380394979e+00	6.398732284805999981e+00	5.584172320917745402e+00	-1.370011156339459579e-01	1.774376908520748142e+00	-5.639657963313068478e+01	-1.213670895889375906e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	9.138676240818901064e+00	4.777952229233006776e+00	6.443773025737442595e+00	3.245228773908325204e-01	4.738486511792291189e+00	2.759544535093920814e+01	1.430004046852125510e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	2.223200941653800555e+00	3.416037110286192391e+00	2.292940092965777055e+00	5.291387127162928278e-02	5.550277962940535659e+00	-1.095319540106372180e+01	-2.188624773207915597e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	2.022331746210777492e+00	8.026494257493490991e+00	4.973338342385775768e+00	4.483410404528064497e+00	7.237324653478053094e+00	-3.005553686681350811e+01	-7.418868638149465511e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.048504822160152550e+01	2.583183938108724043e+00	4.731570177984870007e+00	-3.882392135166229252e+01	4.182506292373110668e+00	-7.513013770447391160e+00	2.937733396508913870e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.098588967493814295e+00	7.344408856400593599e+00	1.359941232146323342e+00	1.239669961553931543e+01	4.903804172002729445e+00	4.642581830665764642e+01	1.864564980118938120e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.059919564483539745e+00	3.472877598729104065e+00	1.486010435658454476e+00	-1.596942082413026764e-01	9.995227143102797029e+00	4.795741903899642722e+01	-8.527727143348395877e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	3.101222184199772247e+00	6.675641091619888279e+00	9.119386538688168287e+00	-9.667908690293078866e-01	4.565199489813944744e+00	-1.004717740810778395e+02	2.412080048170403279e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	6.384786010181425553e+00	7.492681420096183764e+00	3.101364392630833411e+00	1.720614337482225142e+00	3.462692529115317441e+00	1.799710417242316396e+01	-1.004492313587190111e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	7.110865693132511822e+00	2.812041208468689213e+00	3.943338036476778719e+00	1.243524013371822973e-01	4.277071056355559620e+00	-7.295793166522352990e+00	-8.391287734976599078e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	7.390923243463137560e+00	1.894722679719952119e+00	5.666406356411217260e+00	2.105536157797819996e+00	5.254445667865882186e+00	-1.795090110740305178e+01	-2.908580707691792888e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	4.541878715470364369e+00	1.579503442939153235e+00	8.489372083380061440e+00	-3.110924773029570378e+00	7.300257829643842733e+00	2.168219647915215731e+01	-2.054777627239682491e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	2.186956187550965325e+00	6.009252757234727405e+00	1.443339161553981231e+00	3.592327804558828053e+00	2.397085514311234622e+00	-7.213820556620811431e+02	-3.119450900843989682e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	5.871348153278526993e+00	7.769747049248158177e+00	5.828264566628408083e+00	6.599301230846572608e-01	8.184740503522460742e+00	9.907434844509705272e+02	1.686299335774577371e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	3.553344998071132466e+00	1.423490304407740936e+00	2.217097805806286459e+00	3.466793028831975043e+00	1.562336394965376352e+00	1.214937446339660099e+01	1.719385231377283496e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	4.628568983428482220e+00	8.076827056809500860e+00	2.038892947870202921e+00	1.441580458757386163e+00	3.923777274312305607e+00	-2.316422030613567529e+01	-4.196125895935262307e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	9.188859616766041682e+00	4.797119024265187548e+00	1.425828825019558765e+00	-9.446117643748770387e-01	7.109415257959882162e+00	-1.190343972644348156e+02	6.454214175361303596e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	3.624440361365891317e+00	6.150305546720757022e+00	8.752587541618302325e+00	-1.706725978023595713e+00	4.062225723497413732e+00	3.444302881319523379e+01	-5.791524842682219676e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	8.780961382219011568e+00	8.983638281903985501e+00	2.203054649152704325e+00	-2.487679711037882768e+00	6.408989995612469848e+00	1.008247835671006442e+03	-6.188841900453319333e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	2.408621661989360341e+00	4.123934104330625239e+00	1.352597206085855541e+00	6.801206525855705287e+00	2.475970129290177013e+00	1.405297346139983539e+01	3.389287416985032220e+00
