G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	7.700003994161715326e+00	3.871088102121415186e+00	7.880389408800601458e+00	8.193025315970663414e+00	7.707830310456515122e+00	-5.464549966841942563e+01	3.879804451430564072e+00	1.844401136962095933e+01	-9.995627029872860447e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.041284923305125787e+00	3.562832642250712389e+00	5.437458166886860234e+00	1.426917813384691769e+01	6.505460210916344188e+00	-1.977738844319610791e+02	6.497061946443672298e+00	1.080007009676646135e+01	-3.966164397298709066e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.202943422241881555e-01	1.143052156230147443e+00	2.930922589513264231e+00	-6.111712891314043716e+00	3.816639532925648837e+00	1.734581071419316345e+01	6.353363349773355928e+00	6.811047013160512975e+00	-4.135918629664238289e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.338293424095017059e+00	7.722636759922567595e-01	9.242181058262797677e+00	2.281451810954014547e+01	3.611802791972735349e+00	-4.255790431108127336e+01	6.751285237368595205e+00	2.379730763623712448e+02	-3.206300812968014924e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.441437404387499122e+00	9.895065561366553908e+00	8.823988324442636255e+00	1.569332252034966846e+00	6.805685300490648793e+00	-6.428620996454155545e+01	6.750983096053913002e+00	1.565291338343121730e+01	-3.586976666027366534e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.992506536388491512e+00	4.841987404732138067e+00	8.877327541325055194e+00	2.914327406560865530e+00	9.204125041140315489e+00	-1.271243924432729386e+02	6.212849810817085761e+00	1.896015984851170799e+01	-6.543824311481692746e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.545599211519109062e+00	4.784643892891780936e+00	3.206234630169269462e+00	4.671567265997967233e+00	9.681068891104498420e+00	-3.145677589419398856e+01	4.703117583916747613e+00	4.890230746737490364e+00	-7.298001976288649217e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.689764918642268077e+00	6.774915391857172509e+00	4.982563177406735377e+00	-1.185458987891231963e+01	2.092982937100472896e+00	1.094982370938724046e+02	3.929939257338944891e+00	2.827958172135957682e+00	-1.138736344682363288e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.030182743415426927e+00	2.814648568836070730e+00	1.005178754790724582e+01	1.445594553497959822e+01	2.581854454319555625e+00	-6.393870172970393639e+01	7.762050650567262622e+00	9.347322184768357545e+01	-5.975864343906854614e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.312511834681756806e+00	8.952250279138016964e+00	7.760358018164687621e+00	9.256183006979765082e+01	9.769403131772103066e+00	-6.365327622106640774e+03	3.450145680707536577e+00	5.331103232384482027e-01	-4.678524745319713185e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.333289706682020181e+00	8.459567535854700893e+00	1.612426998694581171e+00	2.384548315624124282e+00	7.980343238541651729e+00	1.082593044248086755e+01	7.068473427742118176e+00	3.707775347943020883e-01	-1.857033987787707119e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.762649890846513578e+00	1.874389959440215359e+00	1.759725765029985123e+00	4.256897186222983187e+00	8.882908496627525352e+00	3.751110432559396912e-01	3.310023121789694933e+00	2.717953019823591276e+00	-1.726738844316553667e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.605655496522460091e+00	4.629319506074219603e+00	4.916756900908672456e+00	5.382058491721096516e+00	3.180451740074742961e+00	-4.266241616326269082e+01	6.696588262881922660e+00	2.005832171142142073e+01	-3.504778499436790984e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.476740098915871435e+00	8.544264661274105777e+00	9.651772739148153590e+00	-9.001432316126045663e+00	6.381110906154296991e+00	4.055957905478811654e+02	7.686046199453624439e+00	3.755463287563357344e+00	-5.681214280107801384e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.510803833429384735e+00	9.160321702302873348e+00	5.894726064580373404e+00	3.852737049652425583e+00	7.486443212588983265e+00	-1.011473173057864727e+02	2.753126603422145102e+00	1.633696838722296985e+00	-1.134977542450487098e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.441476816287120322e+00	5.321845164207338996e+00	5.280719356587454172e+00	5.489945004251020499e+00	7.495057495127263714e+00	-8.350890301370165503e+01	1.627483906382596990e+00	1.370519708743551002e+00	-3.834877564316464316e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.203968336891240831e+00	6.212663599689079774e+00	2.254211559419335487e+00	1.354160802816916309e+00	4.875571641461960759e+00	-8.968478949188870786e+00	2.058785058788089373e+00	5.029163659024804556e-01	-4.533552950753172439e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.704986000733396345e+00	2.532235428372650698e+00	7.047591127733554117e+00	8.551492974440135342e+00	1.386485423772992220e+00	-1.142213553177029439e+01	6.266116675407261027e+00	2.099421399787190978e+02	-1.301179992947497333e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.517606140461003505e+00	1.048877866219723565e+01	7.909721248959669992e+00	-4.859047823975437552e-01	6.140931073999256640e+00	-5.243673407753193061e+01	9.046109862399944745e+00	2.234415979681623199e+01	-3.904177853651299213e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.682802716784719266e+00	2.988361105900633419e+00	4.278654415120620058e+00	4.035077195835729214e+00	3.683459994862753994e+00	-1.028684822543777244e+00	1.554089821226678714e+00	7.581032088230923449e+00	-8.048152681959461319e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.184941431227994002e+00	9.217152710829614293e+00	8.057560572023907852e+00	5.576107536050034241e+01	5.240588887432024556e+00	-1.911304151262722826e+03	7.782654721972543044e+00	5.890196125244957059e+00	-2.906360472434890152e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.456270124142112543e+00	6.953078119010374536e+00	9.084071156975136674e+00	3.878216410611397436e+00	9.652351192975460847e+00	-1.172144956572825265e+02	3.965216973509197551e+00	9.414178919571986270e+00	-4.881831344736228040e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.246037298027042439e+00	6.128667631664733051e+00	2.857384498378009230e+00	5.107034298354129476e-01	4.889344311624416406e+00	-2.823206320621496701e+01	5.256104611616535749e+00	8.930327048121492695e+00	-5.658548808510210471e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.091389570177666357e+00	6.092623691187076140e+00	5.753582032289658699e+00	1.111070626653847260e+00	9.258659361664834719e+00	-7.381234372045105374e+01	9.292036742150488138e+00	1.224259023409657132e+01	-4.584241572594997649e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.998124021128778516e+00	3.466456051241586067e+00	3.257500131552158340e+00	1.085072983198170249e+00	2.380474091122036562e+00	-1.217543146250337216e+01	4.079589679364714172e+00	2.739195614202946771e+01	-1.385537172775173609e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.479807267973877849e+00	2.543086675730537483e+00	8.210410107582591266e+00	1.040378562769592996e+01	6.834599158343302783e+00	-8.056943980295218921e+01	5.362825908311114276e+00	2.395452557963011486e+01	-9.018556540642242325e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.857123616049347170e+00	2.734786794074575145e+00	6.200400925938079233e+00	9.666027830671579224e+00	1.051989087903026743e+01	-9.872577724545405431e+01	1.114902848095759014e+00	1.517400426620099774e+00	-8.467081116101914162e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.714606923785936488e+00	2.559513154279797753e+00	6.382346213581369554e+00	9.359215723544291876e+00	2.032530878769564175e+00	-5.224021927027589385e+00	1.518513680551855982e+00	2.238409987503424503e+01	-8.355343514824312479e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.170782684103727878e+00	7.934018567554668167e+00	8.435102085254609250e+00	-3.071942163656054436e+00	1.126541941430756699e+00	1.952684403866478391e+01	3.534463702803408491e+00	8.794261108846747277e+00	-4.670844527768981402e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.190311909317018468e+00	4.257819514645658110e+00	4.795051084598424218e+00	-1.998884377797459706e+02	4.871013813056319641e+00	2.637349712848288164e+03	1.259767626494658010e+00	8.947093720275214324e-01	-1.868423490580922719e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.357924075825182042e+00	1.809765918348374747e+00	9.155819258482051026e+00	-2.402134781640756600e+01	2.160715237812666167e+00	6.875379609878919496e+01	6.289969895396440691e+00	5.858744536149940529e+01	-3.984338336486514365e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.696777531890192314e+00	9.433609610095331277e+00	5.742434966543759067e+00	1.454313379800178829e+00	8.442242251144000065e+00	-3.174345861297174665e+01	4.256043246926583201e+00	5.248227122425705105e+00	-2.804821979512269081e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.450200834322272314e+00	9.235265327879899289e+00	2.622102229291197517e+00	-5.546281340941163762e-01	9.050892204867485802e+00	-5.481918072766725913e+01	6.014438339760840968e+00	4.859463668387434820e-01	-9.698740528866554023e-01
