G	c	dx1dt	d2x1dt2	dx2dt	d1	Fg	W	m2	m1	p	d2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	2.720025220027544766e+00	9.372243810175449497e+00	4.688552891680000556e+00	3.916404322463208132e+00	3.317382214550583797e+00	1.321439047269932665e+01	2.981003121817897838e+00	7.747128494224779338e+00	2.135088048984576936e+00	4.190073377265092769e-01	2.651601116821804105e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.733427730699347080e+00	2.606884738974546867e+00	4.197070049890573529e+00	7.675275728011094145e+00	8.905365218824428553e+00	6.822308877799333970e+01	1.312960108821849436e+00	2.212178807905623490e+00	8.478713037776990369e-01	7.888505058415363758e-01	1.224655975984814305e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.835338264697727872e+00	6.169074557294291772e+00	9.031974460449967879e+00	4.624847790974027539e+00	9.077060642789202660e+00	4.156444168116505722e+01	4.033113197561407404e+00	5.964201776745769124e+00	2.324509033949998749e+00	3.226199120245237251e-01	1.993540727103180998e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	3.630721427809218582e+00	6.034903938451522620e+00	6.010856293113667981e+00	5.864640027213500417e+00	3.001425931277790227e+00	1.691255245264280949e-01	7.972777869211737034e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	3.031003240954921907e+00	2.421065361609569777e+01	8.838448978896074948e+00	1.761235284006016588e+00	1.479863394417908706e+00	1.845146946049359027e+00	1.254264206516643654e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	4.690641480885077819e+00	1.709250095914369894e+01	6.927259266062385734e+00	4.665038312820835031e+00	2.832183012292458280e+00	3.160374808306361527e-01	1.725041301395202353e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	3.133469285610020805e+00	1.575612745695806893e+01	4.974827338159967027e+00	8.691223477598263969e+00	3.146836689215941174e+00	7.838632623243335651e-01	2.366304830490490563e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	7.164650698279015906e+00	5.069918000553695236e+01	9.605496914855276458e+00	8.665555857707596843e+00	4.513665156841152104e+00	1.036607776371381018e+00	1.140992394152233658e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	3.347446288187163077e+01	7.519167079250179242e+00	1.983604220879758406e+00	1.471707098684627235e+00	7.445621623124077937e-01	3.660027248810386169e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	1.070185571591755824e+01	9.424594302026681802e+00	1.838780635291659582e+00	1.543478984122514719e+00	2.409264548517359994e-01	4.634185395445909705e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	3.660219722089624383e+01	5.720984563549126989e+00	3.354933019502143843e+00	2.106213805347700863e+00	3.321217541723106015e-01	4.220667203840983461e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	4.314212150365391096e+01	3.258332935639002059e+00	8.838019457251682809e+00	2.406509614427774224e+00	9.251579156415323801e-01	4.130375997513032083e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	1.620902066577454903e+01	1.472646741456665964e+00	2.078816504970069534e+00	8.806654488778759005e-01	5.029162841174326104e-01	5.343752839951747546e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	5.402569618003987273e+01	7.546999502283570749e+00	7.405562010760036173e+00	3.744339267189278786e+00	5.522514627042657276e-01	2.233776552836724250e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	2.840924787078230196e+01	2.065840732863302609e+00	1.876647483559422014e+00	1.008566224795756083e+00	2.474439111983685269e+00	1.745297404452326173e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	2.007559301090121195e+01	3.740203261517631717e+00	6.570221903925029139e+00	2.380943787602778361e+00	1.670992285168300395e-01	1.669541914160513585e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	1.659510114292001859e+01	5.810322021293373496e+00	4.150252944388834742e+00	2.440962854019489647e+00	1.089555676778290128e+00	4.308006020016668103e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	1.362267014365392015e+01	6.029823597430960191e+00	8.120738791880622642e+00	3.456105991892546303e+00	2.093160265179855539e+00	6.410698142756863227e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	1.852626425541912170e+01	6.426917607052119230e+00	3.131188954546714864e+00	2.095104131365756128e+00	1.387722829926756329e-01	6.742500409210295231e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	8.338738119517895342e+00	2.481638236322593283e+00	6.727867868625991399e+00	1.849189349880551614e+00	9.891839430055777982e-02	7.758218871671855865e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	3.419467570661679900e+01	4.379234425030889000e+00	3.226410827417607319e+00	1.815270841276097169e+00	2.406428666959001816e-01	4.599949143471925339e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	4.782875175021934666e+01	6.597944860528425437e+00	7.327924323065801993e+00	3.502999715352808519e+00	6.078576629029728284e-01	1.485747434383916143e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	7.980231615067438611e+01	9.685742640413911531e+00	8.866266297883793612e+00	4.636557829320270052e+00	2.738866318346312667e+00	5.817634876025441493e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	1.103764377899069515e+01	7.523626632177484730e+00	2.129325908750092200e+00	1.685763397937069641e+00	1.817510294543753513e-01	4.978546796060059876e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	3.545474543905865517e+01	9.307386649622868546e+00	8.769404286021966755e+00	4.525293086375542728e+00	5.847981591725219808e-01	1.419778991373488708e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	2.313110424705213219e+01	7.935305734803399957e+00	6.304225969150425435e+00	3.509167508204249941e+00	6.890070693650012235e-01	7.504821744310851805e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	3.539212999306557350e+01	6.336029202291501683e+00	2.143615817712388072e+00	1.609682171556879426e+00	1.337471721640847155e+00	1.663244872927671025e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	1.005383188546407780e+01	2.757193170965606122e+00	4.835608483361967025e+00	1.775006604708098346e+00	5.541638757226798884e-01	2.062353843581674173e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	3.047274009815223650e+01	6.983841663520268916e+00	2.426425420803282496e+00	1.819277173719257901e+00	3.715447438512616274e-01	5.352667933058376804e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	3.620015861363816612e+01	6.606110007609367507e+00	7.232483514838947691e+00	3.481296996827877077e+00	1.084988474870725694e+00	6.463474899322047662e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	3.602421728354494945e+01	6.419541036793300570e+00	7.741791494182463040e+00	3.519373799364852839e+00	4.694697627337110490e-01	1.444360266166638951e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	1.863454095322885351e+01	5.424164119240058035e+00	1.936474019773919197e+00	1.472249198861817154e+00	9.471398358946722107e-01	1.169581427922344474e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	2.493132817877082275e+01	5.741672125009286809e+00	5.533385528322297908e+00	2.842816234641576401e+00	3.675881870023168241e-01	1.581511761138803607e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	3.992967242911271342e+01	4.083497551112260204e+00	8.320907129161861704e+00	2.708948964163372608e+00	2.612195060891756015e-01	1.807805372912436326e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	9.450111267790095582e+00	5.653341656954063765e+00	9.419558583647795302e+00	3.538825274980937241e+00	4.888749229946304231e-01	2.580794197103497112e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	2.653361766220611528e+01	2.684340821414725298e+00	5.593237824439856176e+00	1.882806993556354280e+00	9.550435346684510440e-02	3.296608958225744601e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	3.805811792416064065e+01	8.397044349792947671e+00	9.540958514389085821e+00	4.411206799634369347e+00	3.132974068545669732e-01	2.502461650741854271e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	2.845656020807417974e+01	2.654032553033097486e+00	5.774770671612707851e+00	1.788406892914207624e+00	1.144309946608975115e-01	2.813310445927175252e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	2.105047118146527652e+01	1.836739473512663645e+00	4.630613742532827537e+00	1.273103094019874426e+00	9.901910314392979584e-02	1.814133842652037032e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	5.541165648388672338e+01	5.003283599869537746e+00	8.590324058940048246e+00	3.165253138765090846e+00	3.821368675084482747e-01	1.902053642016971224e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	1.139520418477966857e+01	6.976623122361535145e+00	5.416663857219186973e+00	3.083978394120468369e+00	5.858443401437242182e-01	5.990826240857037632e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	5.344449438670095276e+01	4.928587289486574541e+00	5.207750085439474930e+00	2.541734594617305110e+00	1.733245804468540596e+00	5.477772319589927719e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	2.379571480264638605e+00	3.506515236405260971e+00	5.372526396799160331e+00	2.123223154810604640e+00	2.539179515220031380e-01	1.544689099667924115e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	1.538448656127962622e+01	5.953618730667594505e+00	8.622405466903625637e+00	3.558490570992247637e+00	4.894559385401441309e-01	3.697524121026850352e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	9.493557098217470980e+01	4.232204117150596190e+00	8.481912564354132655e+00	2.768622198154365499e+00	8.101933110716087461e-01	1.339798804352914452e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	1.293339547843991788e+01	9.349077596259274259e+00	4.606686297628075799e+00	3.114809312924099682e+00	5.438668028280259081e-01	1.039153383944850084e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	5.402633972064595724e+00	9.289876795140020960e+00	3.984278270972432257e+00	2.795131192445182933e+00	3.854569390595940503e-01	6.561400150682242582e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	5.040115022004671630e+01	5.526776957253253464e+00	5.388195949629961845e+00	2.761346237855148544e+00	3.847370008318846679e-01	3.191624416207004344e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	2.162615986527906031e+01	3.945061611225500808e+00	6.176805579102074617e+00	2.423733147752882733e+00	6.180819133208080851e-01	5.043769084593383134e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	5.993402324600707942e+01	7.598154476716707961e+00	3.256832854595849369e+00	2.246939892318864374e+00	1.368519731266099493e+00	2.141411490150978025e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	6.585059188802922847e+00	1.406912445820041269e+00	8.098006323075752633e+00	1.138680186136653338e+00	8.548581552970327402e-02	3.375088861860038758e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	2.572565524202333531e+00	5.325055085820986633e+00	5.399775620892906858e+00	2.708969236083031529e+00	2.602613907532458359e-01	2.040791522133996061e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	9.573189502684537899e+01	4.044578640610934528e+00	4.008855064173510563e+00	2.019979008171123969e+00	5.895846990377917596e-01	3.776763763019580722e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	2.304935645632308550e+01	9.262902768543797904e+00	1.997760924871312405e+00	1.625273688453248822e+00	1.607276938971787361e+00	8.642600516173738256e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	6.152126003405978594e+01	1.166415344311050761e+00	3.187510440995083627e+00	8.013306210721143907e-01	1.847672384303265802e-01	2.801136643982850671e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	2.894670315761992185e+01	5.949852292892193972e+00	9.554704547903531520e+00	3.672271081247662217e+00	3.682424347164611755e-01	1.222235672693130937e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	4.597483825334610685e+01	7.752126759389113886e+00	3.743731028442416786e+00	2.519078979044877098e+00	1.569733875664149236e+00	1.116917281637229387e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	2.426905727682692060e+01	5.371263670068877616e+00	2.496100466869513923e+00	1.695533381166411280e+00	2.484262844191674091e+00	1.891222157213356070e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	2.175606255268893818e+01	1.836095303127941225e+00	5.104442963119444343e+00	1.309205733831627194e+00	1.077929748778736485e-01	1.749071622299021200e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	4.565325068154989907e+01	9.745908121570707294e+00	3.758521499537121890e+00	2.711690035653999242e+00	6.255005100568040710e-01	4.226998184000053271e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	5.375524237497945279e+01	5.666018319414507509e+00	1.246554449402381914e+00	1.069448202146355609e+00	9.468444107413800381e-01	5.512739729786122211e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	4.603319931713104296e+01	6.594905010123445877e+00	3.876002503272533151e+00	2.402154179441450932e+00	7.576766770606268020e-01	2.345729004529627204e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	6.835484963763398980e+00	3.249850731726665831e+00	5.957188017150900627e+00	2.041230306524444593e+00	4.045601394000380435e-01	1.645838044419166035e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	1.929806296495275575e+01	5.437087308551094011e+00	5.970770197659962086e+00	2.811803498439875870e+00	2.777815395261341025e-01	1.417904081069321620e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	2.927184416280866230e+01	4.910466617592991412e+00	4.257589266542358253e+00	2.255577795357158521e+00	2.496030934983977989e+00	2.495693491071857117e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	5.509637188998058122e+01	1.706391732214864954e+00	5.105670197655266307e+00	1.280717382803625126e+00	1.998709476887969572e-01	2.055471324743686878e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	2.778093802580223226e+01	1.927631060303587107e+00	9.680031247853525755e+00	1.676547048095993198e+00	2.337362153847805102e-01	5.837697017140925482e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	1.900268135551524296e+01	8.553449516199261637e+00	4.407414368337526867e+00	2.918211726438936005e+00	4.592718387594439955e-01	1.634945852342286443e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	4.818070242745191933e+01	3.108288044601198230e+00	3.307621568766889730e+00	1.589798045521608083e+00	1.955203133510814872e+00	4.082020257303449640e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	2.181808710325943323e+01	2.775240525774798961e+00	3.146999437991328641e+00	1.470118803476015978e+00	8.980903873074315147e-01	4.617283999241958981e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	1.072106804971963001e+01	5.568345033108614395e+00	5.068042137477776876e+00	2.676162564404418465e+00	9.452369483315294918e-01	2.877659941425883439e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	1.013200538367119030e+01	7.811148678122849631e+00	7.881546861573509588e+00	3.950138941721361707e+00	3.144109470368132708e-01	7.581366899640840984e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	6.473301560878620187e+00	7.214214964082730219e+00	1.559643939985726924e+00	2.865242524146819125e+00	1.031406068465347214e+00	6.766668454171731462e-02	1.596009945027134513e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.095111609076822035e+00	9.774391076055010785e+00	8.298397977147001114e+00	6.239286537016332623e+00	8.617365256732709256e+00	5.412674626020642421e+01	6.214032065409257122e+00	7.484116276348813379e+00	3.365203663329474182e+00	3.134569921411271554e-01	3.395524438746779339e+01
