G	c	dx1dt	d2x1dt2	dx2dt	d1	Fg	W	m2	m1	p	d2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.532084216383831299e+00	3.283383521335048183e+00	1.553598327027576387e+00	5.988512351030881753e+00	1.630255579430110346e+00	9.357512070570557228e+00	2.519921877868721793e+00	8.485238989813877808e+00	1.976162097248457705e+00	1.193711397459381152e+00	4.462529351648827358e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.625111365120737617e+00	1.027750202429465709e+01	1.531495345311459477e+00	3.558025378258921734e+00	4.168969436956037278e+00	1.974571388712709563e+01	7.512037359079792864e+00	8.209571360427782238e+00	3.963945832926390356e+00	1.587926830267095968e-01	1.948744820860372329e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.804813728117418137e+00	9.250849097205907867e+00	9.295644825670940747e+00	3.790058239639721105e+00	7.110577969524694453e+00	2.757361100789538000e+01	5.966150321170982984e+00	9.698223462517805871e+00	3.694468940526501211e+00	1.998226942610109025e-01	2.382697834759427380e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018653258075672863e+00	1.228847758221596420e+00	2.111652366810796266e+00	4.090887737194320195e+00	2.686530565219201971e+00	1.193511184481142351e+01	6.180647212106184618e+00	5.983339047166447600e+00	3.017509282498191947e+00	8.244798857225671407e-01	3.204874042695226244e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	7.047475134809385366e+00	4.344643070104452676e+01	2.799617416044436702e+00	5.152629388332185201e+00	1.800083364589309065e+00	9.112881433508197571e-01	4.578961444992585506e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	3.195066469951407306e+00	1.264360290977356271e+01	2.474284242211235885e+00	7.903050281908877039e+00	2.006320570209948695e+00	3.864177795432222617e-01	2.003281058535920867e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.722385974755376026e+00	6.795851342587280897e+01	1.363005141837038359e+00	2.179028094014519024e+00	1.143283646083955940e+00	7.395724778201453464e-01	1.141932797246028208e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	9.105513087301417841e+00	4.376956245429158798e+01	3.762747788234055424e+00	6.129941985698106777e+00	2.369885080306272762e+00	2.602335211735647413e-01	1.875589713963920246e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	3.617311832626667556e+00	7.131930882116118475e+00	6.321340563990581529e+00	6.356309441602911114e+00	3.054267964986763229e+00	1.430307654124995109e-01	8.424722208636040932e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	2.942651177831515863e+00	2.754057052166391273e+01	8.788458854486531635e+00	1.132067633981792110e+00	1.469410085593480186e+00	1.829333098679121639e+00	1.236280702892884698e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	4.760694972928774860e+00	1.461890949745910007e+01	7.132148095943698252e+00	5.056860908466635607e+00	2.936232910251102002e+00	3.163109778517279591e-01	1.744237103320124760e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	2.836987975918662475e+00	1.355942196138795452e+01	4.866050251152302941e+00	9.100339131470558840e+00	2.983019664676312743e+00	7.832829062927204600e-01	2.753461978909082397e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.582515803794859899e+00	5.216024529941674359e+01	9.866703841146275522e+00	8.841666280546245815e+00	4.350112207764361472e+00	1.097938997373607783e+00	1.208760857761525997e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	9.017059733655152343e+00	3.578623838554359082e+01	7.035046061009993856e+00	1.708903867134063059e+00	1.506823350844244569e+00	7.288481034764596744e-01	3.682481449893806769e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	7.086203991138453340e+00	1.070052407705805742e+01	9.125842429833239677e+00	1.503082534894289557e+00	1.769068689020828922e+00	2.458852392530926911e-01	4.560768495902314612e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	8.466591739488311674e+00	3.023484786287876602e+01	6.101137406116681206e+00	4.006655283806103363e+00	2.267808464727187445e+00	2.751431472809789391e-01	4.284402373786595319e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	4.359956689133335672e+00	4.235787811352494714e+01	3.210636157081292019e+00	8.626748972264252302e+00	2.323947371716281740e+00	1.008043645736545590e+00	4.141726453395231822e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.651338681659698882e+00	1.679752088739936866e+01	8.868191052947627107e-01	2.572905049386394527e+00	9.388412717602379054e-01	4.406345872542861697e-01	6.996432837785203418e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	7.496265209045424704e+00	5.250926128340038446e+01	7.933236265190526382e+00	7.586185995914090263e+00	3.676999032670982714e+00	5.324669367015526511e-01	2.236254430711432661e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	3.485470484714452866e+00	2.866663620444238703e+01	2.387140258478972932e+00	2.466934009420923779e+00	1.049884458583069557e+00	2.491233441222704847e+00	2.288893894914519667e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	6.887007376746153042e+00	2.242294542618798303e+01	3.920001471270863735e+00	6.521677423275159313e+00	2.442953638357772572e+00	1.645212350934487644e-01	1.673764175926269715e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	3.359153361264584081e+00	1.845291011157620531e+01	5.818134589261449108e+00	3.767361398058021837e+00	2.547814419942159958e+00	1.149094249598973771e+00	4.031324618454090292e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.684744883400836724e+00	1.461092304430363775e+01	6.535307177237422493e+00	8.100816116509509612e+00	3.284362863590359893e+00	2.124348221872793374e+00	8.617920622106799433e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	9.879035852045948474e+00	1.890182586785962826e+01	6.750499157995582422e+00	2.698916666602277026e+00	1.937939316395214773e+00	1.320737379130316469e-01	6.712529061002535968e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	2.230172753968803878e+00	7.700042429297672797e+00	2.920888851534932051e+00	7.480947417053231518e+00	1.813451399548716259e+00	1.355389391500807506e-01	7.899064371827410724e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	9.693837620936841759e+00	3.561122739603917609e+01	4.608418695292466616e+00	3.292359388415040833e+00	1.704549501130548705e+00	2.892157351781997066e-01	4.643435061628898808e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	9.714365676287282980e+00	4.791922888960719007e+01	6.588432049632897858e+00	7.634585455416540434e+00	3.347223170950240245e+00	5.886053466944689561e-01	1.476384354792775255e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.696221813905104625e+00	8.009180641369630393e+01	9.618875255361013288e+00	9.074919243122758772e+00	4.670558344430897790e+00	2.770649268849096014e+00	6.442038837043265076e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	6.401660408614637809e+00	8.883984030894508166e+00	7.200602984151688979e+00	1.952567441842372187e+00	1.557683505197740903e+00	1.668508647242430976e-01	5.060543698238225829e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	6.226968607260309874e+00	3.410220814207992390e+01	9.441149450839889212e+00	8.763450361318557924e+00	4.794230212269201985e+00	5.833801043835319389e-01	1.349617940454600173e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	8.826161654139564661e+00	2.408966726871071984e+01	8.020477316934568890e+00	6.372195253254857583e+00	3.445727894312860418e+00	6.947186577735007251e-01	6.855096504942350677e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	3.844458147275942039e+00	3.349124911023450579e+01	6.229504545584211073e+00	2.672710655876768371e+00	1.568691808418559486e+00	1.318725476723368484e+00	1.711695075132401200e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	5.139528363428413016e+00	1.090882452436942351e+01	2.896548561495965401e+00	4.533160484629199516e+00	1.781612363197563553e+00	5.395863623077692406e-01	1.474006247243721202e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	6.249428457723445796e+00	3.105783461640303145e+01	6.909051494504632629e+00	2.249575852676210186e+00	1.631883581040993958e+00	4.096044965219788891e-01	5.274799373439091710e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	4.172456522359172304e+00	3.660521627549744750e+01	6.848359330048314320e+00	7.204417739451673519e+00	3.531037876834708378e+00	1.034785420803983946e+00	7.728408171322048048e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.604935507535500072e+00	3.640221467306415093e+01	6.180252542767171064e+00	7.646588743875327943e+00	3.569399809332267637e+00	4.364197182060096658e-01	1.361103111642226260e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	4.087634161695834045e+00	2.000252009558667865e+01	5.118646198702320405e+00	1.555356765134947361e+00	1.392301642945736440e+00	9.522756540380886703e-01	1.030967826597458270e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	6.470661204093172358e+00	2.412354395050259370e+01	5.691916525072168831e+00	4.819608852580730129e+00	2.860391884177472477e+00	3.663618085554577464e-01	1.539244121004583654e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.669900771284231311e+00	3.748587208242378921e+01	4.237326049739530198e+00	7.834743941413589319e+00	2.758682912571901014e+00	2.873982635368878547e-01	1.811536261711401607e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.483237354579911127e+00	8.231378329078147260e+00	5.355948924646757980e+00	9.724391397795415060e+00	3.714717039162386936e+00	4.896449312143287824e-01	2.635581738019315612e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	9.170253265964085188e+00	2.786461653634893310e+01	3.065941767629167369e+00	5.619425349525061897e+00	2.160513537693324437e+00	4.824827433736753740e-02	3.449668258676857135e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	6.970646032328041031e+00	3.675799744145273706e+01	7.795992838377163281e+00	9.779770385638368424e+00	4.297908457097580737e+00	3.129020282795565988e-01	2.460466857276792751e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	8.298888971900998612e+00	2.721478210207559556e+01	2.604307970644240910e+00	5.662763452567970646e+00	1.675046827763603918e+00	1.331606075549162382e-01	2.822265365673237625e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	6.310989179239069991e+00	2.001667035729318300e+01	1.377077082203259639e+00	4.520968234297280119e+00	1.283739309431191522e+00	1.192944456232565564e-01	1.916514524294833421e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	8.342170175777512853e+00	5.270053888179815971e+01	4.210295302769073267e+00	9.072589219512144254e+00	2.886071764254958261e+00	3.763844871075160969e-01	1.842588975568717657e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	1.098890135757879749e+00	9.459623120168902943e+00	7.025287995493320281e+00	5.859167824123294288e+00	3.123881327731793167e+00	5.755072971112625835e-01	6.238921297646454533e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	8.415282487620268981e+00	5.527255328178694782e+01	4.890676229022903776e+00	5.503328637340699103e+00	2.557946180165938888e+00	1.715935331744640413e+00	3.896237356967124477e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	1.144036915390202358e+00	1.258282840767092514e+00	3.107550350708504272e+00	5.467867807028053306e+00	2.166429580134561217e+00	1.918500374812991405e-01	2.699136418344974864e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	8.543531279225874187e+00	1.258532819489756172e+01	5.881828818829840877e+00	8.761946995065246213e+00	3.509390773049308354e+00	4.378845868030637467e-01	4.585355770908561723e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.041471402222225429e+01	9.418965770433548812e+01	4.244217665068358514e+00	8.588283411935204725e+00	2.805721433915853158e+00	8.101873049653606218e-01	1.274825386421615292e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	3.014083861488469740e+00	1.414863503762807895e+01	9.294822435586462817e+00	4.586277682047700921e+00	3.159267618248896348e+00	5.155864934585028259e-01	1.121706222291116894e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.392880681562613354e+00	2.618036667490502012e+00	9.249306237869799219e+00	3.889714608928278139e+00	2.821291500439001787e+00	3.924947100654334053e-01	7.621814536317326194e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	8.377516725294817945e+00	5.180838190288206846e+01	5.412046148629725550e+00	5.732623930015960489e+00	2.574892830270889998e+00	3.593652330197275035e-01	3.063979524310321523e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.281762232181450578e+00	1.956884341132844796e+01	3.791225222906963843e+00	5.802556177530116877e+00	2.427035931871851737e+00	5.661322913096045184e-01	4.670790274935469277e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	8.483421457887825312e+00	5.951645926493233674e+01	7.470885345517468856e+00	3.549579957263076402e+00	2.450810733196913116e+00	1.357385454881175457e+00	2.229044741244194938e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.111515885590375508e+00	5.963896627499157610e+00	1.159056367572687929e+00	8.070678352585144211e+00	1.172654932350092771e+00	1.575908513003917433e-01	3.269305915065818802e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	2.344135824217969510e+00	1.604380237774219342e+00	5.066327165645374997e+00	5.020936820648997490e+00	2.679070382850415655e+00	2.444429041116285284e-01	2.213294058995161961e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.449410535982885051e+00	9.493952963922488664e+01	3.747857465722367554e+00	3.858038631439170363e+00	2.196296586677632057e+00	6.141723724349225089e-01	3.801997438541589958e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	6.919431029697859614e+00	2.415281584448411323e+01	9.180664456194961076e+00	1.723559632720399026e+00	1.529469770770515824e+00	1.615900547684578248e+00	9.255861819689648939e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.860628298496035171e+00	6.102063511467274992e+01	9.324892678730463125e-01	2.993029361498419139e+00	9.268721692450134775e-01	1.353666783322535760e-01	2.843576578800369958e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	3.696482247888437378e+00	2.795834723032611180e+01	5.681357278786969722e+00	9.381981739666699127e+00	3.610728185113330380e+00	4.092299296851049095e-01	1.213542458892670695e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	7.165200309218814567e+00	4.667135328315873721e+01	7.876096959517334462e+00	3.573539186976610882e+00	2.647252316518428295e+00	1.554471442357599598e+00	9.788412315784945861e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	6.736220337542667913e+00	2.452818364184975053e+01	5.703285055635313405e+00	2.435972671869317541e+00	1.810678149382208169e+00	2.425964687409259302e+00	2.332934069715356884e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	5.776764068180731293e+00	2.113558053292323891e+01	1.768599077999247093e+00	5.128437487632202085e+00	1.266572105991266239e+00	8.684423910026936588e-02	1.802406298540248386e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	7.049854049129619327e+00	4.562571048448713640e+01	9.770386650184521571e+00	3.971551091258923805e+00	2.683638245178200155e+00	6.176994344647528390e-01	4.161378018249220645e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	6.249488442688763357e+00	5.323871023797878621e+01	5.472117337143924232e+00	1.249808834047395623e+00	1.185923712384723938e+00	9.710625778992680868e-01	5.435188898596329210e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	4.373501337748299633e+00	4.502152070355970892e+01	6.820372525930923580e+00	3.996981025894929207e+00	2.221058392629597478e+00	7.250746086912452926e-01	2.414633121222974310e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	3.339065967420057568e+00	7.979426728373102407e+00	3.606286798487668754e+00	5.899026053864622199e+00	1.991239196141244339e+00	5.018338283613197337e-01	1.910650202621618332e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.201698464975475389e+00	1.960185947654979799e+01	5.306552645256384260e+00	6.112443361116333129e+00	2.895655621847366135e+00	2.336619452192979784e-01	1.255347097530344058e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.844633473871043261e+00	2.997857573161124378e+01	4.719307943745675082e+00	4.221725467915560692e+00	2.218955209786670046e+00	2.515663294622265234e+00	1.824224182797381300e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	6.826936321626067006e+00	5.609233598380027530e+01	1.767732325603216914e+00	4.849796416594578830e+00	1.272018485840493707e+00	1.454834382375568835e-01	2.077302441750884654e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	3.407974501397186717e+00	2.644066016563791877e+01	1.990810128354701725e+00	9.439921075178123289e+00	1.381133471393380940e+00	2.227911651454959341e-01	6.527515983259941201e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	6.749030408375221057e+00	2.017665339382326195e+01	8.400055521613905896e+00	4.453316433573871969e+00	2.798901393241786550e+00	4.819234568801591956e-01	1.571907260831211062e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	7.704951568368648473e+00	4.813442652810665123e+01	3.287632837249149897e+00	3.670386233659499897e+00	1.701418703190987314e+00	1.908150013078675711e+00	3.969970879127497465e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	2.941628242182539932e+00	2.305606772170647289e+01	3.011969534012035155e+00	3.128884026939800389e+00	1.387948903795209521e+00	9.461390670436820027e-01	3.926321573359794925e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.819539762489491341e+00	1.078011908968946564e+01	5.328645984331298102e+00	4.929254321306753006e+00	2.504858001863520034e+00	9.586632669793638817e-01	3.763374507362940768e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.258977712115775915e+00	1.063919519255670743e+01	8.616027030116764962e+00	7.766005739922955620e+00	4.066412381769395346e+00	2.988758107576865442e-01	7.872115738249251038e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	6.629803496316989175e+00	7.849110653517939795e+00	1.137018808968226935e+00	2.701200540908117453e+00	1.069750428664353770e+00	7.509595225064399915e-02	1.540380211660900223e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.253991242233674086e+00	9.815073683479251798e+00	8.708800757365422029e+00	6.237737711644005145e+00	8.456399006402055107e+00	5.518647383424358566e+01	5.957644831402341801e+00	7.202253790478609474e+00	3.236384973578953606e+00	2.954511098593643470e-01	3.298753523694280432e+01
