G	c	dx1dt	d2x1dt2	dx2dt	d1	Fg	W	m2	m1	p	d2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	3.846524787875568840e+00	1.127733567092725764e+01	2.520084138454773637e+00	6.595124917039978385e+00	1.810180155943676095e+00	6.560960864331363829e-02	6.008868217101799303e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	9.330974930343428397e+00	4.103545579188176617e+01	3.638916802308941101e+00	3.489866655956391117e+00	2.025126769662241699e+00	2.880927455981779906e-01	4.490796204958929394e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	9.362134028787393092e+00	5.244945663060352103e+01	6.932013831126813130e+00	7.529986631843144096e+00	3.347341099091428518e+00	6.118281594496617348e-01	1.453444983319648820e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.876229477995955186e+00	7.882582984457960151e+01	9.236884611828335423e+00	8.593505648162198085e+00	4.647014627156448086e+00	2.617882630265504051e+00	6.128386690595839070e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	6.651104444795805648e+00	1.368305843055986060e+01	7.464571157420271774e+00	1.848579976644855627e+00	1.602244533069671295e+00	2.673883543145925135e-01	5.059688445718013838e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	6.267234318332401521e+00	3.613568328477735747e+01	9.649154733746000190e+00	8.046971691754656320e+00	4.633001696372603284e+00	6.657472546117459977e-01	1.413435837596934164e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	8.528068638337057195e+00	2.106755270930418789e+01	7.330797375197366073e+00	6.952751917027010009e+00	3.484782687121750655e+00	7.451863453654042901e-01	7.900379549354252795e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	2.957013674189905128e+00	3.634537030573822847e+01	6.035624667479696726e+00	2.078428406554668761e+00	1.197305402132973873e+00	1.355542387321635012e+00	1.779594679733263973e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	4.732829346518428792e+00	9.138069740060906554e+00	3.346041588257105737e+00	5.625533094139494317e+00	1.572695562020245852e+00	4.681599394436417594e-01	2.888585795661953171e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	6.414503945074219615e+00	3.081878685856638711e+01	5.864637259191840535e+00	2.203623012910592482e+00	2.281719521249015781e+00	4.370477876582157251e-01	5.595628376937791870e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	5.324008774069013405e+00	3.189466751866097738e+01	7.388725818559550795e+00	7.141014415767820367e+00	3.606537057563433013e+00	1.251172013499308067e+00	8.016440703705184134e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.534009625249582953e+00	3.043883622835998537e+01	5.618906155009017134e+00	7.213342560616863963e+00	3.022668396337990337e+00	4.835632235413871438e-01	1.439230623508268359e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	4.413747261359129759e+00	1.825004757236259323e+01	5.024440416680842958e+00	1.782751886759792237e+00	1.725468430747056470e+00	9.375792304846503056e-01	1.249694525330479600e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	5.358392603691819467e+00	2.596252566457082622e+01	5.912845948316546085e+00	4.880661262528004585e+00	2.549561949776707692e+00	2.887263636056228711e-01	1.666453633945605617e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	6.912747849029598157e+00	3.633574207503892950e+01	4.340876142857247544e+00	8.550664455448259815e+00	2.922373852716402709e+00	1.004012173784439854e-01	1.819113045558227881e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	2.741215618289287725e+00	1.104240698199842541e+01	5.837296934514069946e+00	9.484113204597765190e+00	3.853201317461981024e+00	4.504346546269640816e-01	1.223585855790970900e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	9.077628771928514695e+00	2.692413327420474900e+01	2.803933792618531040e+00	6.423960810542784117e+00	1.883746675041944929e+00	2.048120034296455616e-01	3.327811037694170437e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	6.721511222150111209e+00	4.040852016163140092e+01	8.007347430019629897e+00	8.759525982316905157e+00	4.185571122544904377e+00	4.085329891561018112e-01	2.198294807989884703e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	7.865390370852415991e+00	3.149364076650879340e+01	3.528544867372568561e+00	6.482678955479612704e+00	1.659023138731943181e+00	1.089178960839835009e-01	2.971086969473349626e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	5.620336415263302854e+00	2.546512288443343408e+01	2.188754419546932617e+00	4.015462563336819279e+00	1.423005495143031318e+00	1.421108839634234178e-01	1.883155808289192734e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	7.477845946092182672e+00	5.715544865058237889e+01	5.571172296065380891e+00	8.821082564510813739e+00	2.862930330886456876e+00	3.046635588812732220e-01	1.869152041803661035e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	6.573561262073659428e-01	1.027175542983279399e+01	6.693602743966910573e+00	4.813751071102295498e+00	2.905396344450381196e+00	5.935934903143127439e-01	5.034027243216306680e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	7.625266746761941050e+00	5.436381354573209990e+01	3.662152369184810130e+00	5.357426993868492637e+00	2.667924477786034920e+00	1.698126618671274679e+00	6.345681209462211037e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	2.013762997412662514e-01	9.102855452005748305e+00	4.050394225642509838e+00	4.047103382449419584e+00	1.965243776711353085e+00	2.441178274865559439e-01	4.193418922374057445e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	7.805767641535141799e+00	1.801418112616636336e+01	6.219086544945224837e+00	8.256283440266146911e+00	3.888369442028622114e+00	4.711657278530638759e-01	4.394621806582484247e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.126820715860214861e+01	9.514516397264380032e+01	4.223342029106275319e+00	8.545189445203458689e+00	2.524822347597558192e+00	7.746617329441773947e-01	1.624572522952210107e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.612156962365445700e+00	1.296414729904770446e+01	9.084537140747105610e+00	5.586604192231665600e+00	2.309939527660536118e+00	6.199463630796173685e-01	1.179323848680190423e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	3.723277338109877377e+00	3.543738708903788392e+00	9.112822123180526646e+00	2.842105647512629396e+00	2.609643094549803699e+00	5.146346436679665182e-01	5.341730993308429376e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	7.791537307433824111e+00	4.695185575928852728e+01	5.192696880625049971e+00	5.426113124781602792e+00	2.811710668171179872e+00	3.686983453771709995e-01	3.240532886039927973e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.198650380250228409e+00	2.665755420679624521e+01	3.975735836715539762e+00	5.872767002946743808e+00	2.614366764660605025e+00	7.173534611639175163e-01	5.746905329406329699e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	8.957103341306364541e+00	6.149029953566628137e+01	7.011138581363967504e+00	2.102744502481471933e+00	2.128994880422793390e+00	1.281775588076847328e+00	1.998378896407878358e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.274226477475397967e+00	2.856142479505631826e+00	1.748798576742489175e+00	7.533713911760722581e+00	1.076817513101980373e+00	7.456032044644947399e-02	2.580813278178108128e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	1.454542413754585484e+00	2.057914182682266446e+00	6.390252508464460135e+00	5.122071094815377812e+00	2.655112197929189399e+00	1.534722483929270020e-01	1.206382889299940864e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	9.605502619294444600e+00	9.874245774611446791e+01	3.699027554267281026e+00	4.260489415551449000e+00	2.428106744751464152e+00	5.678779595933847180e-01	3.812154436334790120e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	7.230563117663357353e+00	2.171202078038045258e+01	8.410989324972378611e+00	2.009203711070951748e+00	1.710592544050562491e+00	1.661903462236289153e+00	8.123951302226048554e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	7.568803622969115352e+00	5.870282387886990705e+01	1.052059954412613463e+00	2.435644106012897048e+00	7.009136809282132674e-01	2.680808193864181455e-01	2.845479415483532648e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	4.625617824666660383e+00	2.988363184247564419e+01	6.148271089149317525e+00	8.545855861583660840e+00	4.169072710059144704e+00	2.997050756567724572e-01	1.272428374394024431e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	7.667232178808771614e+00	4.792492600462954755e+01	7.914635493235233632e+00	3.973088928019664845e+00	2.519023613732589872e+00	1.596880419171333942e+00	1.340430098605898301e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	5.203349805175777831e+00	2.292482061717291941e+01	6.244328052322380529e+00	2.413512466031388470e+00	1.214377837904563551e+00	2.563343813715271313e+00	2.690285583770041011e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	5.949564100498475838e+00	2.036270967453786795e+01	2.216191480265557345e+00	6.022634553223426224e+00	9.820340145533981158e-01	1.847708277590348613e-01	1.636068476743288258e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	7.199903248011612966e+00	4.690835593880136400e+01	8.758285996351112601e+00	3.572006983744056896e+00	2.850217192751415052e+00	6.440843113921678187e-01	4.587276984848679007e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	6.636779680522733038e+00	5.105344887691796885e+01	4.984016557829226812e+00	1.938325655674374648e+00	6.398001607873653462e-01	9.008209693485040859e-01	5.418085428294580197e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	5.692834853126043981e+00	4.471407148631546136e+01	6.750225184297280023e+00	4.204142890563498547e+00	2.564661414517459992e+00	6.996825892682664305e-01	2.313823741825855151e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	3.136147724360211164e+00	6.452113867201687114e+00	2.880331437384293647e+00	6.343913762484447716e+00	1.856522952158198514e+00	3.449565894481446682e-01	2.690955549076444075e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	9.190821365970272439e+00	2.110667622218438666e+01	6.182708807987217448e+00	6.200634204129242377e+00	3.104719351973650454e+00	2.655043819181183706e-01	1.860881229320038699e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	3.009892919984512805e+00	2.760595732036218664e+01	4.348217531851533479e+00	4.456176839284530011e+00	2.296450618974404279e+00	2.433381373748270349e+00	3.091525914609127845e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	7.109107459285995745e+00	5.680956159676885875e+01	2.201125391736405312e+00	3.779004937397920649e+00	8.612559541818388675e-01	2.668146701016113620e-01	1.952770153761502669e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	3.405963947046549034e+00	3.113895859201433325e+01	1.599203441707915951e+00	9.560786027470506099e+00	1.847407534255361528e+00	2.439371619205303598e-01	3.443206981399766775e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	6.797257505322792603e+00	1.723714884837723815e+01	8.681096593078976298e+00	4.035142585224787304e+00	3.230481554754865758e+00	4.818797155484387251e-01	1.351436200227226081e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	7.862538318788600655e+00	5.797597961784925502e+01	2.704164506994399808e+00	4.015248995956416600e+00	1.311838172427830296e+00	1.814825955773901267e+00	4.102045393009051466e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	4.055723574455642577e+00	2.584347429171570099e+01	3.061224886286127322e+00	2.646314487104269197e+00	1.284975954645956930e+00	8.935453173990112186e-01	5.461597423090760017e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.674231191767175497e+00	1.175796504873583892e+01	6.132711834027976927e+00	4.967415142773790926e+00	2.782871603412591988e+00	9.093768312372965124e-01	5.166980563343437360e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.642634617425745347e+00	9.651552257639220755e+00	8.057521918282732898e+00	8.271334638307433096e+00	4.102780877581377439e+00	4.683170193156537264e-01	8.082155755955250598e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	5.996562598648011111e+00	5.727305574497600027e+00	2.604903221262602653e+00	3.017612198737567031e+00	1.574729291230476891e+00	-3.361123711731544422e-02	1.387584678814667427e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.610002196630569316e+00	9.026573579117711077e+00	8.033574701308939581e+00	5.876684829851766878e+00	9.447148652383386747e+00	5.884865684538185349e+01	5.796026973988443132e+00	7.474676725920049947e+00	3.582253020676867905e+00	3.020992662967288411e-01	3.244752730906024141e+01
