G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	3.846524787875568840e+00	3.032984894666796549e+00	1.099890315287069065e+01	6.595124917039978385e+00	1.105879316875032270e+00	-4.304108351586982906e+00	1.445438400933076650e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	9.330974930343428397e+00	5.645018675964006860e+00	1.334095345752199790e+00	3.489866655956391117e+00	1.114137619041578020e+01	-2.886486514116220974e+02	3.692392488438851217e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	9.362134028787393092e+00	7.413203974190074597e+00	1.142891034990319987e+01	7.529986631843144096e+00	1.289672047100450580e+00	-6.775236332191507671e+00	4.376587825522288000e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.876229477995955186e+00	9.506797547122534553e+00	3.309629921460879132e+01	8.593505648162198085e+00	1.108722716127930052e+00	-3.604095367324602783e+00	1.520928793663328804e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	6.651104444795805648e+00	8.025189483505197785e+00	4.889179816862678329e+00	1.848579976644855627e+00	-1.024957167293018223e+00	2.418137970093381028e+01	5.240277870659224391e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	6.267234318332401521e+00	9.489638437596013887e+00	2.699663857604579320e+01	8.046971691754656320e+00	1.208412410032424056e+00	-2.857268566722773961e+00	2.000628082697119794e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	8.528068638337057195e+00	7.498121750029476118e+00	4.742580766848410789e+00	6.952751917027010009e+00	2.114571259310488394e+00	-5.393098422312629481e+00	5.148811218168855675e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	2.957013674189905128e+00	6.559873431343461014e+00	5.000893039328914824e+01	2.078428406554668761e+00	9.664954672520137402e-01	-1.075878840776208811e+01	6.026787490529351317e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	4.732829346518428792e+00	2.468269659961741080e+00	5.819933451943029468e+00	5.625533094139494317e+00	2.033009448412568254e+00	-4.266661053868877396e+00	2.699034656544766619e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	6.414503945074219615e+00	7.068393525307982372e+00	9.932871103023604320e+00	2.203623012910592482e+00	2.660661410432639595e+00	-5.779202002132470284e+01	1.322139306895000743e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	5.324008774069013405e+00	5.854202239133267760e+00	3.556943146936396261e+01	7.141014415767820367e+00	1.174011401138181254e+00	-1.969496892797018006e-02	3.337715767509960187e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.534009625249582953e+00	5.455046786845051621e+00	2.573687069363368352e+01	7.213342560616863963e+00	7.888915704916670268e-01	-4.585359895820162457e+00	4.219439314301155832e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	4.413747261359129759e+00	5.250873501411324362e+00	1.797883627156922159e+01	1.782751886759792237e+00	1.909306001343789916e+00	-1.329070364151463934e+01	1.028305046032237016e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	5.358392603691819467e+00	5.932447640255132271e+00	1.236894330313299051e+01	4.880661262528004585e+00	1.195122555198145697e+00	-9.622908708853321613e+00	1.595137797541916598e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	6.912747849029598157e+00	3.391216377333059917e+00	7.781139849757570559e+00	8.550664455448259815e+00	1.422600496380068025e+00	-1.013383549704113484e+01	7.878031731912018643e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	2.741215618289287725e+00	5.962549301061319973e+00	2.113799540173144464e+01	9.484113204597765190e+00	1.283690148690256327e+00	-1.250127450874920054e+00	6.683121824799872002e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	9.077628771928514695e+00	2.801456303786727720e+00	2.633443895180971328e+00	6.423960810542784117e+00	2.440315428083078775e+00	-3.793108927153709686e+01	3.742677474816394323e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	6.721511222150111209e+00	8.603309386848820850e+00	1.734461234324118806e+01	8.759525982316905157e+00	1.020049359559555890e+00	-5.586408601924683026e+00	1.902512384176472722e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	7.865390370852415991e+00	3.190786961038161174e+00	6.926019024411646186e+00	6.482678955479612704e+00	1.629141577669650065e+00	-2.373420808923505732e+01	4.924408897620376280e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	5.620336415263302854e+00	2.501806994803446482e+00	4.978582368738232233e+00	4.015462563336819279e+00	1.673592732293730956e+00	-1.846951908531724129e+01	6.636243007203695754e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	7.477845946092182672e+00	5.257180175780251652e+00	1.550432579043274117e+01	8.821082564510813739e+00	9.910787773757930852e-01	-8.125578492301324118e+00	1.836585412623864784e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	6.573561262073659428e-01	6.762779615910751829e+00	1.751835114437993752e+02	4.813751071102295498e+00	9.380696847436706953e-01	-1.885697492110778306e+00	2.809664884471880214e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	7.625266746761941050e+00	5.043064934028768320e+00	5.923444991004036986e+00	5.357426993868492637e+00	1.403631804913796577e+00	-4.359560268859875798e+00	7.511179770127981215e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	2.013762997412662514e-01	4.768617867877367189e+00	1.542026722865254484e+01	4.047103382449419584e+00	1.080369227547875122e+00	-7.588212985603389749e-01	1.310601957488565859e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	7.805767641535141799e+00	6.564184378953720866e+00	4.207868517874092440e+00	8.256283440266146911e+00	2.850458583061042273e+00	-4.178365782439334097e+00	2.397707056834601502e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.126820715860214861e+01	4.162266995602675657e+00	1.234421302665494835e+01	8.545189445203458689e+00	9.893302127542880076e-01	-5.542568737259499834e+00	1.542261389186998031e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.612156962365445700e+00	9.313223648336718341e+00	2.707831687535649223e+01	5.586604192231665600e+00	7.973569252035256349e-01	-3.458352839669485590e+00	1.488907162894082603e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	3.723277338109877377e+00	8.975601351067691525e+00	1.682492560959508054e+01	2.842105647512629396e+00	1.541872684924088244e+00	-2.052176407966594507e+00	1.328845408421158254e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	7.791537307433824111e+00	4.870027836674814203e+00	1.201307820347408040e+01	5.426113124781602792e+00	1.339158815740215447e+00	-1.609092294103810517e+01	2.350260735957021438e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.198650380250228409e+00	4.888057759541610814e+00	2.402297139936328563e+01	5.872767002946743808e+00	1.212345064923821880e+00	-9.456673739088921060e-01	2.298664971299052695e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	8.957103341306364541e+00	7.896704939989726668e+00	1.514378607799452681e+01	2.102744502481471933e+00	1.632502332344356377e+00	-1.798748980441589040e+01	5.614916932739535582e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.274226477475397967e+00	6.343002129289911917e-01	8.853224549836339108e+00	7.533713911760722581e+00	1.034499882686592986e+00	-1.591794893487425755e+00	8.719249129691590383e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	1.454542413754585484e+00	5.204158037998118047e+00	1.320857323237331471e+01	5.122071094815377812e+00	1.532130329141170977e+00	-2.746585083581792652e+00	3.291036930242297842e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	9.605502619294444600e+00	4.723923443323073457e+00	1.051958996372726141e+01	4.260489415551449000e+00	1.590226757837942984e+00	-2.727422574690020696e+01	1.151786948807301769e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	7.230563117663357353e+00	9.039623536638616841e+00	9.102842112534698771e+00	2.009203711070951748e+00	-9.422565638414006628e+00	5.779191892463062885e+01	4.516665799167964934e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	7.568803622969115352e+00	6.611851710239258217e-01	2.491486079843284962e+00	2.435644106012897048e+00	1.558555635239456727e+00	-4.291118782068934223e+01	3.685273021778545655e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	4.625617824666660383e+00	6.171063674583047387e+00	3.440514788917646882e+01	8.545855861583660840e+00	1.355631650188914517e+00	-4.276784169799920043e+00	5.400002347826770119e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	7.667232178808771614e+00	8.027045403420428826e+00	2.212195808149391141e+01	3.973088928019664845e+00	1.413188668942798376e+00	-6.966240020239834685e+00	1.853187893041514656e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	5.203349805175777831e+00	5.120652210925536352e+00	1.344165680680478303e+01	2.413512466031388470e+00	2.642853724086020595e+00	-6.488271412501275037e+00	4.173409805368473968e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	5.949564100498475838e+00	1.439709586211146197e+00	4.756389031217348240e+00	6.022634553223426224e+00	1.369787524648536037e+00	-1.521264857165304996e+01	3.347897386019414512e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	7.199903248011612966e+00	1.000483891156146932e+01	2.187078775807878728e+01	3.572006983744056896e+00	1.504171532169423120e+00	-1.961483999875949991e+01	4.677974495433242623e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	6.636779680522733038e+00	5.044983441417788761e+00	2.127579382270702979e+01	1.938325655674374648e+00	1.887338983881877708e+00	-7.670747055621542643e+01	3.787997074429204645e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	5.692834853126043981e+00	6.232408893779759040e+00	3.930358354010003552e+01	4.204142890563498547e+00	1.222272484477637811e+00	-1.208781880960464150e+01	3.374014323258983836e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	3.136147724360211164e+00	3.063456785181921216e+00	4.197007192300942435e+00	6.343913762484447716e+00	1.320821735851896994e+00	-2.297746840720203743e+00	3.952042876902386581e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	9.190821365970272439e+00	5.756929086557591724e+00	8.414020643520309761e+00	6.200634204129242377e+00	2.414919037367352139e+00	-1.262372069465476621e+01	1.210263682338387810e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	3.009892919984512805e+00	4.627716259979525404e+00	4.344807624296569060e+01	4.456176839284530011e+00	1.106364589305509405e+00	-2.460937123320264597e+00	3.055710725602137927e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	7.109107459285995745e+00	1.983091937921046100e+00	7.556049946488221813e+00	3.779004937397920649e+00	9.958494938103067406e-01	-1.483459906683803275e+01	9.006318468494592722e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	3.405963947046549034e+00	2.595151020006520426e+00	1.540493150682455159e+01	9.560786027470506099e+00	1.169215658949635639e+00	-1.952781553651929514e+00	5.065769406919468310e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	6.797257505322792603e+00	8.259411632781555213e+00	1.152745936504505764e+01	4.035142585224787304e+00	2.342721924588079041e+00	-1.267630548735418650e+01	6.070341644877445475e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	7.862538318788600655e+00	4.926536256024306226e+00	5.768552317495165838e+00	4.015248995956416600e+00	1.401532833919395316e+00	-7.730102559173968046e+00	4.165816174257222571e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	4.055723574455642577e+00	3.533431038736619456e+00	2.166454707228642462e+01	2.646314487104269197e+00	1.029770483323332542e+00	-4.019604468575677991e+00	1.994343287564217917e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.674231191767175497e+00	5.693675856218281872e+00	7.945609480496911203e+01	4.967415142773790926e+00	1.116695960271061994e+00	-1.715848502605100023e+00	6.728020468280449222e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.642634617425745347e+00	7.818992814494355237e+00	5.155063399945116487e+01	8.271334638307433096e+00	1.161789334098887849e+00	4.255973937246393390e-02	3.207952690118244163e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	5.996562598648011111e+00	1.252860162674834799e+00	5.310820884656569874e+00	3.017612198737567031e+00	-6.738224447635010605e-01	1.410328995634071347e+01	-1.760015546621567495e+01
